"top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
4,"enrichment","hpc_Oligo.4","ELMSAN1",3.04516914693861,0.00381402660437594,0.999186819937609,5420,0.444587625303046,"ENSG00000156030"
5,"enrichment","hpc_Oligo.4","TTC17",2.95274691810227,0.00491553538487236,0.999186819937609,2507,0.26087348079636,"ENSG00000052841"
6,"enrichment","hpc_Oligo.4","FARP2",2.84916125541643,0.0064996768136572,0.999186819937609,2629,0.297352392853163,"ENSG00000006607"
7,"enrichment","hpc_Oligo.4","LPCAT3",2.83417303839045,0.0067647382489551,0.999186819937609,5575,0.455302580669722,"ENSG00000111684"
8,"enrichment","hpc_Oligo.4","ILRUN",2.81800342171495,0.00706191255972321,0.999186819937609,4533,0.462643053149358,"ENSG00000196821"
9,"enrichment","hpc_Oligo.4","NFATC3",2.8171795294275,0.00707737376294889,0.999186819937609,2393,0.28796741622473,"ENSG00000072736"
10,"enrichment","hpc_Oligo.4","OFD1",2.76029560165886,0.00822391070017425,0.999186819937609,3978,0.335470749710411,"ENSG00000046651"
1,"enrichment","hpc_Oligo.5","TUBA1B",7.26793767073716,3.31413481383853e-09,8.74939914787082e-06,584,0.908287750477617,"ENSG00000123416"
2,"enrichment","hpc_Oligo.5","TMSB10",6.63490520354386,3.00360686973966e-08,2.6240129600744e-05,753,1.28947129482469,"ENSG00000034510"
3,"enrichment","hpc_Oligo.5","HDGFL2",5.63325268184702,9.77821762183622e-07,0.00020341265868583,7006,1.01970730983161,"ENSG00000167674"
4,"enrichment","hpc_Oligo.5","GNAS",5.56589842198198,1.2334727067893e-06,0.00023123617914013,581,0.641632471050585,"ENSG00000087460"
5,"enrichment","hpc_Oligo.5","HSP90AB1",5.53447412275226,1.37445204354895e-06,0.00023123617914013,557,0.731377231986904,"ENSG00000096384"
6,"enrichment","hpc_Oligo.5","NEFM",5.51660245401207,1.4616432248306e-06,0.000232287003924884,1092,1.03542548911394,"ENSG00000104722"
7,"enrichment","hpc_Oligo.5","RPL9",5.45845842839551,1.78505314355475e-06,0.000266242360373591,2074,0.786105456103104,"ENSG00000163682"
8,"enrichment","hpc_Oligo.5","CAMK2B",5.44841442960694,1.84770139925773e-06,0.000270482954835784,840,1.13367674171914,"ENSG00000058404"
9,"enrichment","hpc_Oligo.5","ATP6V0C",5.36244630119708,2.4811890457932e-06,0.000316351603338633,824,0.837213363123757,"ENSG00000185883"
10,"enrichment","hpc_Oligo.5","EEF1A2",5.34163939040865,2.66435619636959e-06,0.00033285350665966,2794,1.14718727748796,"ENSG00000101210"
