"top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
9,"enrichment","dlpfc_Oligo.6","RAD23A",2.49464677412683,0.0151218005133854,0.0308289471114912,12310,1.21796251779732,"ENSG00000179262"
10,"enrichment","dlpfc_Oligo.6","AC018358.1",2.46942181784436,0.0161308313620913,0.0324092561980756,2554,1.12660769270491,"ENSG00000281160"
1,"enrichment","dlpfc_Oligo.7","AC008915.2",9.57791145571461,5.63703721178653e-14,7.66309210900142e-11,10644,6.53932056768716,"ENSG00000260136"
2,"enrichment","dlpfc_Oligo.7","AC004771.3",7.32464878975077,5.01205456425071e-10,8.31212021230945e-08,11098,5.33029257308466,"ENSG00000262227"
3,"enrichment","dlpfc_Oligo.7","PAX5",7.32197877785716,5.06659047481905e-10,8.31212021230945e-08,6627,5.30007531346091,"ENSG00000196092"
4,"enrichment","dlpfc_Oligo.7","SLC46A2",7.18609144116445,8.78577941330683e-10,1.3062440579805e-07,6840,5.48384779649516,"ENSG00000119457"
5,"enrichment","dlpfc_Oligo.7","AL162584.1",6.79631905109406,4.24023092849103e-09,4.80323936844067e-07,6904,5.32882223422154,"ENSG00000227068"
6,"enrichment","dlpfc_Oligo.7","AL359881.3",6.67870745045743,6.80486738728834e-09,7.47122093990511e-07,76,5.36984273196074,"ENSG00000270171"
7,"enrichment","dlpfc_Oligo.7","F2R",6.34339738727749,2.60327706434721e-08,2.47710490262851e-06,4025,5.32800212842995,"ENSG00000181104"
8,"enrichment","dlpfc_Oligo.7","AL592146.2",6.10048131915673,6.82678727736869e-08,5.94138626889532e-06,1125,5.14287556074396,"ENSG00000286572"
9,"enrichment","dlpfc_Oligo.7","LMOD3",5.82993061172627,1.97811319805524e-07,1.50981869924291e-05,2748,5.33381407160356,"ENSG00000163380"
10,"enrichment","dlpfc_Oligo.7","AL160291.1",5.74034900973894,2.80596148712783e-07,2.01253710079274e-05,7179,5.14822381602992,"ENSG00000262412"
