"top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
1,"enrichment","dlpfc_Oligo.1","LINC01445",5.68063125349535,1.43062920507179e-07,0.00026724153550741,3703,3.15545818298748,"ENSG00000231427"
2,"enrichment","dlpfc_Oligo.1","KANK4",5.26333730587455,8.60514151557766e-07,0.000805106020311715,318,2.86737212495175,"ENSG00000132854"
3,"enrichment","dlpfc_Oligo.1","MVB12B",5.26292917492081,8.61997880419395e-07,0.000805106020311715,4640,1.80131063434223,"ENSG00000196814"
4,"enrichment","dlpfc_Oligo.1","DPYD-AS1",5.20252703770271,1.11152246470126e-06,0.000943783620028158,424,2.81778017057094,"ENSG00000232878"
5,"enrichment","dlpfc_Oligo.1","PPP1R12B",5.16469986776146,1.30238939073771e-06,0.000957893677941897,718,1.37741463859609,"ENSG00000077157"
6,"enrichment","dlpfc_Oligo.1","SAMMSON",5.15843162806014,1.33696772885973e-06,0.000957893677941897,1839,3.06577707029956,"ENSG00000240405"
7,"enrichment","dlpfc_Oligo.1","FMNL2",5.0774538192648,1.87286704905033e-06,0.00105644652605318,1293,1.42712579071552,"ENSG00000157827"
8,"enrichment","dlpfc_Oligo.1","AC114485.1",5.06774670616262,1.94973441479395e-06,0.00105644652605318,441,2.58766301099437,"ENSG00000233359"
9,"enrichment","dlpfc_Oligo.1","MAN2A1",5.05823555934111,2.02803137273735e-06,0.00105644652605318,2815,2.12468771724095,"ENSG00000112893"
10,"enrichment","dlpfc_Oligo.1","ATP8A1",5.05729030740926,2.03597831573419e-06,0.00105644652605318,2283,1.46116091231805,"ENSG00000124406"
1,"enrichment","dlpfc_Oligo.2","CPB1",3.40639035198698,0.000961382409907504,0.492516749782438,2023,1.99561191275597,"ENSG00000153002"
2,"enrichment","dlpfc_Oligo.2","LINC01299",3.34872033587011,0.00115941739956966,0.492516749782438,4164,2.09609564947685,"ENSG00000254081"
3,"enrichment","dlpfc_Oligo.2","PACRG-AS3",3.26371991359558,0.00152209749794517,0.492516749782438,3537,1.96384958028868,"ENSG00000225683"
4,"enrichment","dlpfc_Oligo.2","PIP4K2A",3.23775596375309,0.0016525041596935,0.492516749782438,4798,1.21584349299141,"ENSG00000150867"
5,"enrichment","dlpfc_Oligo.2","HSD11B1",3.23526561995923,0.00166554628515566,0.492516749782438,751,1.74488755380415,"ENSG00000117594"
6,"enrichment","dlpfc_Oligo.2","PDE8A",3.20848235973688,0.00181202339855317,0.492516749782438,6939,1.19766959117363,"ENSG00000073417"
7,"enrichment","dlpfc_Oligo.2","DNAJC6",3.18608584955938,0.00194364982650442,0.492516749782438,331,1.06570286609679,"ENSG00000116675"
8,"enrichment","dlpfc_Oligo.2","SPATA22",3.16605995664115,0.0020688408655753,0.492516749782438,7368,1.95895746329267,"ENSG00000141255"
9,"enrichment","dlpfc_Oligo.2","SLC45A3",3.1570555065256,0.00212754558595227,0.492516749782438,740,2.04681126642605,"ENSG00000158715"
10,"enrichment","dlpfc_Oligo.2","MUSK",3.15455605591554,0.00214411376349443,0.492516749782438,4573,1.77761087752379,"ENSG00000030304"
1,"enrichment","dlpfc_Oligo.3","CALB1",2.83881834178922,0.00551944959608355,0.713285021845523,4223,1.35343599187681,"ENSG00000104327"
2,"enrichment","dlpfc_Oligo.3","TRUB2",2.8323151220721,0.00562403327910748,0.713285021845523,4656,1.55420467135445,"ENSG00000167112"
3,"enrichment","dlpfc_Oligo.3","RBP4",2.707202124116,0.00802372116715705,0.713285021845523,4972,1.36728056906341,"ENSG00000138207"
4,"enrichment","dlpfc_Oligo.3","SLC45A3",2.68223321770837,0.00860202152253226,0.713285021845523,740,1.76171832053277,"ENSG00000158715"
5,"enrichment","dlpfc_Oligo.3","LINC02241",2.6160628074442,0.0103220467484359,0.713285021845523,2614,1.37093634258312,"ENSG00000251629"
6,"enrichment","dlpfc_Oligo.3","AP000477.3",2.59993680159484,0.0107858003309226,0.713285021845523,8737,1.52222482848798,"ENSG00000287801"
7,"enrichment","dlpfc_Oligo.3","TYMSOS",2.59485079404262,0.0109359188895821,0.713285021845523,7821,1.587855566802,"ENSG00000176912"
8,"enrichment","dlpfc_Oligo.3","LINC01299",2.57643510382482,0.0114953783997219,0.713285021845523,4164,1.64785550013664,"ENSG00000254081"
9,"enrichment","dlpfc_Oligo.3","PTPRB",2.56759338504156,0.0117730439008747,0.713285021845523,5909,1.41766870465727,"ENSG00000127329"
10,"enrichment","dlpfc_Oligo.3","DCAF11",2.56080107599931,0.0119904369692184,0.713285021845523,6372,1.26361247440988,"ENSG00000100897"
1,"enrichment","dlpfc_Oligo.4","GADD45GIP1",3.55928433321697,0.000578912356426382,0.932106491940564,8143,1.62336416800433,"ENSG00000179271"
2,"enrichment","dlpfc_Oligo.4","CAVIN1",3.24339625486166,0.00162272120167244,0.932106491940564,7571,1.91910530740518,"ENSG00000177469"
3,"enrichment","dlpfc_Oligo.4","NAA38",3.11418488964507,0.00242814513257679,0.932106491940564,7418,1.49444034102832,"ENSG00000183011"
4,"enrichment","dlpfc_Oligo.4","CD74",3.10280426136475,0.00251455085559816,0.932106491940564,2967,1.67532840895252,"ENSG00000019582"
5,"enrichment","dlpfc_Oligo.4","HR",3.01859214281736,0.00324829213693095,0.932106491940564,4060,1.552449246429,"ENSG00000168453"
6,"enrichment","dlpfc_Oligo.4","FBXO45",3.00754548190584,0.00335804778712613,0.932106491940564,2158,1.48511745263616,"ENSG00000174013"
7,"enrichment","dlpfc_Oligo.4","RTN4R",2.94778376056186,0.00401361961586909,0.932106491940564,8840,1.59847985324386,"ENSG00000040608"
8,"enrichment","dlpfc_Oligo.4","VIM",2.93796730522423,0.00413196487709187,0.932106491940564,4787,1.60913812467808,"ENSG00000026025"
9,"enrichment","dlpfc_Oligo.4","TCEAL1",2.93038645530219,0.00422554950105932,0.932106491940564,9202,1.48776771562633,"ENSG00000172465"
10,"enrichment","dlpfc_Oligo.4","MT-CYB",2.91767689124932,0.00438683845111323,0.932106491940564,9339,1.02213318955275,"ENSG00000198727"
1,"enrichment","dlpfc_Oligo.5","SNHG14",6.020671443689,3.12199093692135e-08,0.00018504736004841,6675,1.79012790118898,"ENSG00000224078"
2,"enrichment","dlpfc_Oligo.5","IL1RAPL2",5.96750488727878,3.96247023658265e-08,0.00018504736004841,9208,3.75764792466872,"ENSG00000189108"
3,"enrichment","dlpfc_Oligo.5","SAMD5",5.81156217085825,7.93268948741003e-08,0.000246971066041365,3489,3.3254761314451,"ENSG00000203727"
4,"enrichment","dlpfc_Oligo.5","MARCH4",5.56475899235936,2.34072426160717e-07,0.000352890411944031,1486,2.95130357080136,"ENSG00000144583"
5,"enrichment","dlpfc_Oligo.5","ROBO2",5.53276627576557,2.68898917667455e-07,0.000352890411944031,1851,2.953436946047,"ENSG00000185008"
6,"enrichment","dlpfc_Oligo.5","AC007368.1",5.5326222537795,2.69066648237018e-07,0.000352890411944031,6119,3.18244060867588,"ENSG00000255595"
7,"enrichment","dlpfc_Oligo.5","AC008415.1",5.51857146396046,2.85933354677265e-07,0.000352890411944031,3005,3.15902236107324,"ENSG00000253693"
8,"enrichment","dlpfc_Oligo.5","CHRM2",5.48550431533787,3.2982435524901e-07,0.000352890411944031,3950,3.39814878130642,"ENSG00000181072"
9,"enrichment","dlpfc_Oligo.5","C8orf34",5.47842602043024,3.40044294164484e-07,0.000352890411944031,4178,3.383101160299,"ENSG00000165084"
10,"enrichment","dlpfc_Oligo.5","ZMAT4",5.41985591587896,4.37408003058948e-07,0.000408539074857057,4110,3.2704640910868,"ENSG00000165061"
1,"enrichment","dlpfc_Oligo.6","HPCA",3.70386296468948,0.000353331047370214,0.0150480395369721,179,1.61556318800435,"ENSG00000121905"
2,"enrichment","dlpfc_Oligo.6","AURKAIP1",3.38005721263165,0.00104608631464244,0.028117764537854,9,1.57503145814155,"ENSG00000175756"
3,"enrichment","dlpfc_Oligo.6","PARK7",3.33576730662219,0.001207322285462,0.030231608971086,47,1.52868139239198,"ENSG00000116288"
4,"enrichment","dlpfc_Oligo.6","SNRPD2",3.30568869582286,0.00132981332952255,0.032250602623409,8362,1.5661300125816,"ENSG00000125743"
5,"enrichment","dlpfc_Oligo.6","MT-ND4L",3.29636100171835,0.0013701044169702,0.0326448348329125,9335,1.38551014098529,"ENSG00000212907"
6,"enrichment","dlpfc_Oligo.6","SUMO3",3.16883046380986,0.00204886816089942,0.0411536099415067,8809,1.42513035465732,"ENSG00000184900"
7,"enrichment","dlpfc_Oligo.6","DNAJC8",3.16034742597329,0.0021036516680161,0.0417158583606053,146,1.39647333704304,"ENSG00000126698"
8,"enrichment","dlpfc_Oligo.6","TPI1",3.15426814776981,0.00214374751218884,0.0422417758730881,5661,1.32447257920499,"ENSG00000111669"
9,"enrichment","dlpfc_Oligo.6","G6PD",3.00258444155023,0.00340634486898463,0.0560031312567756,9308,1.39837833009731,"ENSG00000160211"
10,"enrichment","dlpfc_Oligo.6","PSD",2.98778597615616,0.00356080579635601,0.0567507477466484,5021,1.66815423203748,"ENSG00000059915"
1,"enrichment","dlpfc_Oligo.7","TMEM14C",3.76554367112002,0.000285120304076975,0.0016149324682104,3095,1.84643814474318,"ENSG00000111843"
2,"enrichment","dlpfc_Oligo.7","RAD23A",3.63129888994416,0.000452966447721578,0.00230054737450763,8142,1.62627148649406,"ENSG00000179262"
3,"enrichment","dlpfc_Oligo.7","NAP1L5",3.43668133687244,0.000869015461139105,0.00382137683947233,2384,1.62473630872686,"ENSG00000177432"
4,"enrichment","dlpfc_Oligo.7","HIGD2A",3.29589253633162,0.0013717322134302,0.00538997849113929,3033,1.74402200925834,"ENSG00000146066"
5,"enrichment","dlpfc_Oligo.7","ROS1",3.2261312740385,0.00171174841972561,0.00643110629132629,3412,1.74883747599633,"ENSG00000047936"
6,"enrichment","dlpfc_Oligo.7","AP2M1",3.13283843421725,0.00229023484093848,0.00807199751485487,2118,1.13362017595736,"ENSG00000161203"
7,"enrichment","dlpfc_Oligo.7","SDR16C5",3.03316831329758,0.00310583645168248,0.0102286715298711,4145,1.51182519459281,"ENSG00000170786"
8,"enrichment","dlpfc_Oligo.7","HOPX",2.99024247806987,0.00353394037903176,0.0113621353322398,2316,1.73793841134274,"ENSG00000171476"
9,"enrichment","dlpfc_Oligo.7","NCDN",2.90222960410738,0.00458705343319493,0.0139327086393628,194,1.42823940794291,"ENSG00000020129"
10,"enrichment","dlpfc_Oligo.7","RPL21",2.83226698787797,0.00562238570973303,0.0162637102788559,6169,1.34796768531135,"ENSG00000122026"
1,"enrichment","dlpfc_Oligo.8","LAMA1",8.28640453304125,6.5491276074248e-13,6.11688518533476e-09,7833,4.56976630986712,"ENSG00000101680"
2,"enrichment","dlpfc_Oligo.8","AC097518.2",8.06152450293536,1.97601637379202e-12,6.81296359462817e-09,2556,5.00957195649658,"ENSG00000287544"
3,"enrichment","dlpfc_Oligo.8","PAPLN",8.04069256123727,2.18831807107971e-12,6.81296359462817e-09,6538,4.84634759795558,"ENSG00000100767"
4,"enrichment","dlpfc_Oligo.8","SLC39A12",7.92248787318863,3.90127848557185e-12,9.10948526381027e-09,4789,4.50068045582266,"ENSG00000148482"
5,"enrichment","dlpfc_Oligo.8","SLCO1C1",7.86220880124376,5.2358976048461e-12,9.78065672585252e-09,5709,5.09853366389334,"ENSG00000139155"
6,"enrichment","dlpfc_Oligo.8","PRDM16-DT",7.65387631107657,1.44254322636663e-11,2.24555895571072e-08,28,4.35264794471008,"ENSG00000177133"
7,"enrichment","dlpfc_Oligo.8","GLI2",7.52881265073102,2.64318122229395e-11,3.18029604422353e-08,1238,4.04578784042122,"ENSG00000074047"
8,"enrichment","dlpfc_Oligo.8","NWD1",7.52257871712536,2.72402230768611e-11,3.18029604422353e-08,8174,4.16047833811481,"ENSG00000188039"
9,"enrichment","dlpfc_Oligo.8","GRIN2C",7.44333062913197,3.99313328139278e-11,3.46860571141421e-08,7735,4.3824060934042,"ENSG00000161509"
10,"enrichment","dlpfc_Oligo.8","RGS20",7.4412001915977,4.03434839813132e-11,3.46860571141421e-08,4136,5.17203939596698,"ENSG00000147509"
1,"enrichment","dlpfc_Oligo.9","PNPO",5.00314709939299,2.67988832108777e-06,9.23281332311314e-06,7620,3.80124243260685,"ENSG00000108439"
2,"enrichment","dlpfc_Oligo.9","AL356608.3",3.50628506172543,0.000703362562601593,0.00128761394251252,5030,2.15020204251713,"ENSG00000286575"
3,"enrichment","dlpfc_Oligo.9","TSPAN14",3.224283314421,0.00174624495012554,0.00291300729311888,4941,2.03687227587469,"ENSG00000108219"
4,"enrichment","dlpfc_Oligo.9","ZNF283",3.07748682391395,0.00274752403680919,0.0043716992340371,8349,2.49545702482792,"ENSG00000167637"
5,"enrichment","dlpfc_Oligo.9","ZCCHC3",3.07324451901872,0.00278316254597055,0.00442162581720785,8488,2.27118202474588,"ENSG00000247315"
6,"enrichment","dlpfc_Oligo.9","HEIH",2.99361745637658,0.00353695570742626,0.00549578544457848,3066,2.1236251346921,"ENSG00000278970"
