Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6to11,Feature log2 fold change topic 6to11
ENSG00000186501,TMEM222,3,-4.4901,200,1.62320,52,-0.7420,82,0.18438
ENSG00000158195,WASF2,3,-4.5330,5,-3.9961,39,-1.2743,125,2.29978
ENSG00000126709,IFI6,1406,2.25618,178,-1.2257,162,-1.5689,379,-0.1273
ENSG00000117758,STX12,238,1.79779,94,0.19005,56,-0.7270,70,-0.5239
ENSG00000126698,DNAJC8,388,2.03083,191,0.73581,68,-1.0562,92,-0.7621
ENSG00000130770,ATP5IF1,718,2.13593,278,0.42753,105,-1.2739,173,-0.5999
ENSG00000116350,SRSF4,3,-3.5219,61,0.70424,38,-0.0478,42,0.23271
ENSG00000162512,SDC3,3,-4.4176,191,1.62703,89,0.40329,57,-0.6824
ENSG00000134644,PUM1,271,1.86907,237,1.61354,48,-1.1459,59,-1.1356
ENSG00000121766,ZCCHC17,3,-4.4991,257,2.10195,53,-0.7205,72,-0.2061
ENSG00000121769,FABP3,3,-3.7957,376,4.63102,30,-0.8480,9,-3.3094
ENSG00000162517,PEF1,3,-3.8719,154,1.94307,25,-1.2676,53,0.20689
ENSG00000084636,COL16A1,316,2.65849,77,0.06454,23,-2.0204,59,-0.6479
ENSG00000121753,ADGRB2,3,-4.5420,411,3.12249,90,0.23789,32,-2.0588
ENSG00000184007,PTP4A2,3,-6.7596,80,-2.3279,101,-2.2178,618,2.98806
ENSG00000121774,KHDRBS1,479,2.36320,219,0.88275,57,-1.4197,89,-0.9591
ENSG00000084623,EIF3I,3,-4.0445,135,1.45862,46,-0.3970,58,0.06573
ENSG00000175130,MARCKSL1,3,-7.2369,161,-1.7757,215,-1.5552,816,2.32972
ENSG00000160058,BSDC1,3,-3.6551,130,1.90034,37,-0.2868,38,-0.3485
ENSG00000162521,RBBP4,315,2.23326,87,-0.0298,54,-0.9041,69,-0.7048
ENSG00000134684,YARS,3,-3.7824,145,1.93857,43,-0.1846,40,-0.4503
ENSG00000121905,HPCA,3,-4.7646,681,4.28404,74,-0.4442,20,-3.1448
ENSG00000121900,TMEM54,3,-3.4725,28,-0.4811,53,0.72018,38,-0.0180
ENSG00000134686,PHC2,3,-4.5107,78,-0.0070,44,-1.0539,108,1.33844
ENSG00000116544,DLGAP3,3,-2.9270,152,3.44878,33,0.49628,5,-3.1499
ENSG00000116560,SFPQ,3,-5.5187,105,-0.6315,73,-1.3743,234,1.83663
ENSG00000020129,NCDN,3,-5.3042,835,3.65760,96,-0.6450,61,-1.8778
ENSG00000126067,PSMB2,3,-4.3608,123,0.90617,52,-0.5641,82,0.53590
ENSG00000116871,MAP7D1,3,-5.5803,273,0.83183,63,-1.6786,224,1.26070
ENSG00000054118,THRAP3,431,3.16725,110,0.46282,24,-2.1208,49,-1.3091
ENSG00000163875,MEAF6,3,-4.0107,185,2.11442,29,-1.1695,56,0.01932
ENSG00000197982,C1orf122,3,-6.3191,179,-0.6644,180,-0.7812,382,1.40213
ENSG00000174574,AKIRIN1,49,-0.2258,67,0.27654,39,-0.6795,64,0.46453
ENSG00000168653,NDUFS5,449,0.45333,385,0.20439,250,-0.5739,357,0.17321
ENSG00000127603,MACF1,245,0.80030,146,-0.0413,126,-0.3336,147,-0.0677
ENSG00000090621,PABPC4,3,-4.0952,79,0.47010,32,-1.1006,78,1.12598
ENSG00000116983,HPCAL4,3,-4.9205,568,3.29338,95,-0.1683,48,-1.8368
ENSG00000131236,CAP1,3,-4.7212,80,-0.1950,76,-0.3305,114,0.86562
ENSG00000131238,PPT1,464,2.58304,161,0.58511,81,-0.6114,61,-1.5006
ENSG00000049089,COL9A2,13,-2.3901,0,-8.7617,17,-2.2058,108,3.00362
ENSG00000065978,YBX1,478,1.02178,58,-2.2503,100,-1.6572,332,0.98961
ENSG00000117394,SLC2A1,33,-2.8220,20,-3.5841,158,-0.6261,316,1.58246
ENSG00000066322,ELOVL1,3,-5.5827,25,-2.7870,29,-2.8691,282,3.57906
ENSG00000142949,PTPRF,75,-0.4988,328,2.01569,104,0.00672,70,-1.0165
ENSG00000126091,ST3GAL3,3,-2.8396,64,1.63275,36,0.79737,16,-1.1248
ENSG00000117408,IPO13,136,0.19936,85,-0.5328,37,-2.0178,165,1.30355
ENSG00000117410,ATP6V0B,27,-3.3713,1009,2.47639,145,-1.0352,224,-0.3887
ENSG00000117411,B4GALT2,3,-3.9436,86,0.79024,64,0.39270,50,-0.1695
ENSG00000117419,ERI3,3,-4.8453,291,1.86509,94,-0.1045,85,-0.4310
ENSG00000187147,RNF220,196,0.84102,128,0.13775,31,-2.2297,145,0.79100
ENSG00000142937,RPS8,2168,0.26037,650,-1.5926,581,-1.9929,2617,1.51994
ENSG00000126088,UROD,3,-3.3098,37,0.12401,43,0.50247,34,-0.0037
ENSG00000117450,PRDX1,1272,1.84908,414,-0.0831,342,-0.4640,348,-0.6394
ENSG00000085998,POMGNT1,235,1.56839,131,0.54980,52,-1.0414,84,-0.3238
ENSG00000173660,UQCRH,1083,2.07905,548,0.82321,187,-1.0424,242,-0.8563
ENSG00000123472,ATPAF1,326,2.24214,114,0.33913,89,-0.0658,51,-1.4663
ENSG00000159658,EFCAB14,36,-1.7147,94,-0.2526,60,-1.1102,151,1.28376
ENSG00000162368,CMPK1,480,2.21619,80,-0.8273,68,-1.2625,124,-0.2963
ENSG00000162374,ELAVL4,3,-4.1788,434,4.09618,69,0.21460,6,-4.2258
ENSG00000123091,RNF11,3,-5.5604,699,2.68291,121,-0.5571,120,-0.8255
ENSG00000085832,EPS15,11,-3.0383,146,0.79522,71,-0.4291,102,0.45712
ENSG00000078618,NRDC,3,-3.3673,156,2.71864,28,-0.4682,24,-0.9681
ENSG00000169213,RAB3B,3,-4.0027,242,2.72776,114,1.79395,3,-5.2758
ENSG00000134717,BTF3L4,3,-3.9384,91,0.89298,24,-1.3812,69,1.03618
ENSG00000162378,ZYG11B,3,-4.4034,394,3.26630,55,-0.5065,39,-1.5123
ENSG00000116171,SCP2,373,1.74149,87,-0.6734,75,-1.0642,133,-0.0413
ENSG00000162384,CZIB,3,-4.0969,39,-0.6405,40,-0.7201,81,1.31029
ENSG00000116209,TMEM59,191,-0.4186,258,0.05399,114,-1.3917,325,1.03786
ENSG00000157216,SSBP3,243,1.53656,233,1.45975,47,-1.3020,76,-0.6849
ENSG00000116133,DHCR24,3,-5.7022,323,0.97061,46,-2.3019,250,1.42820
ENSG00000162407,PLPP3,242,0.62078,106,-0.6854,382,2.18005,54,-2.4640
ENSG00000177606,JUN,1174,4.03452,109,-0.7007,53,-2.0192,74,-1.9551
ENSG00000162599,NFIA,386,0.96624,34,-2.7692,142,-0.7692,252,0.57809
ENSG00000162434,JAK1,179,1.81829,107,0.88662,45,-0.5828,43,-0.9508
ENSG00000162433,AK4,120,1.86764,100,1.52571,62,0.92970,6,-3.5592
ENSG00000116675,DNAJC6,3,-5.3992,665,2.83262,57,-1.6190,126,-0.4200
ENSG00000213625,LEPROT,225,2.30495,37,-0.7909,60,-0.0372,39,-1.1751
ENSG00000184588,PDE4B,3,-4.2048,85,0.47346,57,-0.1969,73,0.48120
ENSG00000142864,SERBP1,341,1.58135,142,0.08429,73,-1.0929,129,-0.1226
ENSG00000116729,WLS,902,3.79708,75,-0.9591,113,-0.4202,38,-2.7589
ENSG00000116754,SRSF11,199,0.55629,303,1.27209,72,-1.2078,139,-0.0456
ENSG00000132485,ZRANB2,298,2.28465,114,0.52497,44,-1.1333,60,-0.8443
ENSG00000172260,NEGR1,3,-3.5789,180,2.71619,29,-0.6377,30,-0.8423
ENSG00000154027,AK5,3,-4.9888,417,2.40861,35,-1.9571,112,0.09644
ENSG00000077254,USP33,107,1.37525,140,1.87746,42,-0.2304,24,-1.6034
ENSG00000180488,MIGA1,3,-4.0883,115,1.12737,20,-1.8674,77,1.11148
ENSG00000137941,TTLL7,3,-5.3254,199,0.59766,27,-2.7042,205,1.84454
ENSG00000142875,PRKACB,3,-5.9305,448,1.26821,97,-1.3762,260,0.81140
ENSG00000174021,GNG5,499,2.75151,54,-1.1105,115,0.05202,56,-1.6733
ENSG00000117155,SSX2IP,3,-3.1971,164,3.14349,26,-0.3227,16,-1.5588
ENSG00000153904,DDAH1,3,-5.2824,247,1.01445,296,2.01293,55,-2.0289
ENSG00000097033,SH3GLB1,82,0.43807,45,-0.5044,31,-1.2218,77,0.80015
ENSG00000183291,SELENOF,369,1.68831,122,-0.1851,94,-0.7074,123,-0.3284
ENSG00000143013,LMO4,3,-5.8489,983,3.03679,168,-0.3132,114,-1.3792
ENSG00000197147,LRRC8B,3,-3.6273,125,1.86800,35,-0.3653,39,-0.2683
ENSG00000162664,ZNF326,3,-3.8104,17,-1.5301,25,-1.1432,72,1.86972
ENSG00000122406,RPL5,2255,1.86486,349,-1.2108,238,-2.0167,854,0.36286
ENSG00000117528,ABCD3,3,-3.8018,73,0.68433,38,-0.4315,56,0.54750
ENSG00000117525,F3,3,-3.9257,1,-5.1929,106,1.71813,42,-0.6202
ENSG00000117519,CNN3,1155,2.95520,72,-1.8297,209,-0.2696,131,-1.4952
ENSG00000117569,PTBP2,3,-3.5694,109,1.66723,29,-0.6495,42,0.07126
ENSG00000156875,MFSD14A,3,-3.5459,89,1.33427,25,-0.8714,46,0.44342
ENSG00000170989,S1PR1,3,-4.1211,30,-1.0277,142,2.27824,33,-1.4699
ENSG00000134186,PRPF38B,3,-4.1281,38,-0.7209,31,-1.1738,88,1.68868
ENSG00000116266,STXBP3,114,0.78749,60,-0.2465,25,-1.7977,87,0.80925
ENSG00000085433,WDR47,3,-3.1980,180,3.39911,25,-0.4552,15,-1.7640
ENSG00000197780,TAF13,3,-4.3078,62,-0.1404,42,-0.8812,93,1.26589
ENSG00000215717,TMEM167B,188,2.23248,81,0.69361,38,-0.6182,33,-1.1895
ENSG00000031698,SARS,3,-4.4808,196,1.59478,77,0.00449,69,-0.3195
ENSG00000143126,CELSR2,3,-4.4477,217,1.83520,46,-0.8723,77,0.09916
ENSG00000134243,SORT1,33,-3.0245,360,0.61268,83,-1.8835,345,1.42356
ENSG00000134201,GSTM5,446,3.16413,0,-9.1593,90,0.10988,37,-1.9335
ENSG00000134202,GSTM3,3,-5.1448,239,1.11763,218,1.34367,74,-1.2766
ENSG00000168710,AHCYL1,424,1.42220,58,-1.7336,267,0.82475,120,-1.0909
ENSG00000197106,SLC6A17,3,-4.5355,607,4.47921,74,-0.1482,7,-4.4383
ENSG00000134248,LAMTOR5,146,0.54149,105,0.01778,107,0.04847,96,-0.2539
ENSG00000177301,KCNA2,3,-3.1661,155,3.05281,35,0.25569,12,-2.0371
ENSG00000116459,ATP5PB,20,-2.1497,135,0.74634,83,-0.0645,89,0.14570
ENSG00000116473,RAP1A,3,-4.7522,28,-1.7930,36,-1.6352,146,2.36235
ENSG00000171385,KCND3,3,-3.4099,246,3.94797,29,-0.3987,10,-2.6296
ENSG00000155366,RHOC,359,1.70644,21,-2.7511,114,-0.2813,122,-0.2427
ENSG00000155380,SLC16A1,3,-4.0594,24,-1.3151,32,-1.0305,84,1.73966
ENSG00000163349,HIPK1,1116,4.90006,43,-1.7420,47,-1.8097,31,-3.0673
ENSG00000009307,CSDE1,515,0.81676,384,0.32735,111,-1.7992,368,0.57636
ENSG00000163399,ATP1A1,224,0.62988,428,1.77621,75,-1.2677,133,-0.4010
ENSG00000198162,MAN1A2,3,-6.1142,111,-1.1691,154,-0.8062,341,1.55791
ENSG00000092621,PHGDH,197,0.51358,47,-1.6953,153,0.12334,146,0.05629
ENSG00000134250,NOTCH2,3,-3.1080,0,-7.6402,75,2.53184,16,-1.4606
ENSG00000265241,RBM8A,373,2.10715,84,-0.4586,51,-1.3969,104,-0.2260
ENSG00000265972,TXNIP,457,1.04000,5,-5.6622,54,-2.5208,342,1.44894
ENSG00000178104,PDE4DIP,1010,3.51225,199,0.22981,90,-1.1618,69,-2.1011
ENSG00000159164,SV2A,3,-5.1239,732,3.63395,70,-0.9870,62,-1.5957
ENSG00000143401,ANP32E,469,3.32129,0,-9.1488,44,-1.1628,55,-1.1152
ENSG00000117362,APH1A,3,-3.4852,88,1.37874,45,0.34606,32,-0.4828
ENSG00000266472,MRPS21,748,2.77713,249,0.64916,76,-1.3986,102,-1.2638
ENSG00000143384,MCL1,190,0.47438,21,-2.8295,80,-1.0255,184,1.01887
ENSG00000143420,ENSA,126,-0.4471,754,2.77983,111,-0.7742,106,-1.1899
ENSG00000143418,CERS2,3,-5.4018,9,-4.0393,37,-2.3311,246,3.30504
ENSG00000213190,MLLT11,3,-4.4605,473,3.70893,44,-0.9788,37,-1.7055
ENSG00000159352,PSMD4,3,-4.6586,104,0.29713,63,-0.6027,110,0.88181
ENSG00000143393,PI4KB,3,-4.4431,191,1.59272,51,-0.7057,79,0.18343
ENSG00000143416,SELENBP1,189,2.11691,0,-8.5671,88,0.95964,28,-1.6582
ENSG00000159377,PSMB4,35,-2.0524,250,0.97836,102,-0.5728,154,0.38547
ENSG00000143376,SNX27,3,-3.7892,109,1.38909,31,-0.7714,53,0.35295
ENSG00000159409,CELF3,3,-3.0261,148,3.18687,35,0.46770,8,-2.5530
ENSG00000197956,S100A6,1180,2.34844,148,-1.1741,115,-1.7708,303,-0.1410
ENSG00000188643,S100A16,3,-4.1902,10,-2.6912,130,1.78606,48,-0.7561
ENSG00000189171,S100A13,177,-0.3493,152,-0.5847,375,1.20251,162,-0.8391
ENSG00000160678,S100A1,3,-5.6136,124,-0.4740,347,1.77727,113,-1.0410
ENSG00000160679,CHTOP,409,2.83763,103,0.22833,34,-1.6793,61,-1.0094
ENSG00000143621,ILF2,3,-3.8161,60,0.34772,39,-0.3829,58,0.67284
ENSG00000143543,JTB,554,2.45980,178,0.36426,80,-1.0330,97,-0.9926
ENSG00000177954,RPS27,1028,-1.6750,915,-1.8483,1270,-1.5645,4688,2.02553
ENSG00000143549,TPM3,240,0.67470,368,1.42216,59,-1.7078,159,0.01497
ENSG00000143612,C1orf43,6,-4.1865,117,0.16989,61,-0.9983,141,1.21146
ENSG00000143569,UBAP2L,3,-3.6291,228,3.23276,38,-0.2332,20,-1.7305
ENSG00000143575,HAX1,306,2.67990,114,0.77319,31,-1.4358,44,-1.2086
ENSG00000160714,UBE2Q1,254,2.20854,179,1.52275,34,-1.3453,44,-1.2711
ENSG00000160710,ADAR,576,2.41144,296,1.12103,57,-1.6806,102,-1.0348
ENSG00000143603,KCNN3,254,2.50602,67,0.08793,57,-0.1974,34,-1.5184
ENSG00000163344,PMVK,165,0.81209,89,-0.1929,84,-0.3342,99,-0.0261
ENSG00000163346,PBXIP1,729,3.14868,24,-2.6158,149,0.11924,58,-2.0513
ENSG00000143537,ADAM15,3,-4.2570,14,-2.2741,31,-1.3462,102,2.19480
ENSG00000179085,DPM3,3,-4.2980,21,-1.7305,57,-0.3281,91,1.21379
ENSG00000163463,KRTCAP2,3,-5.1955,58,-1.1984,91,-0.5978,175,1.37588
ENSG00000177628,GBA,3,-3.5633,93,1.38325,40,-0.0358,38,-0.1654
ENSG00000116521,SCAMP3,3,-4.1162,51,-0.2426,42,-0.6373,79,1.11445
ENSG00000160752,FDPS,3,-4.0863,80,0.51536,40,-0.7059,73,0.83886
ENSG00000116539,ASH1L,3,-4.2166,123,1.08261,56,-0.2356,68,0.19269
ENSG00000132718,SYT11,3,-5.9769,379,0.91819,218,0.01449,224,0.11273
ENSG00000116584,ARHGEF2,3,-3.9695,84,0.73113,18,-1.8904,75,1.39551
ENSG00000163479,SSR2,3,-4.3147,55,-0.3428,44,-0.8220,94,1.29831
ENSG00000160803,UBQLN4,3,-3.7254,116,1.58123,35,-0.4605,46,0.01500
ENSG00000116586,LAMTOR2,349,3.00024,94,0.44284,43,-0.9024,35,-1.7070
ENSG00000160781,PAQR6,25,-4.9735,92,-3.1040,184,-2.3363,1222,3.18776
ENSG00000198952,SMG5,16,-1.5922,87,1.07036,28,-0.8628,52,0.46405
ENSG00000163468,CCT3,3,-4.0235,37,-0.6366,66,0.34723,62,0.38523
ENSG00000125462,C1orf61,3,-7.5096,898,0.58343,1497,2.31962,249,-2.1115
ENSG00000116604,MEF2D,3,-4.0321,247,2.72384,25,-1.4517,49,-0.4042
ENSG00000163382,NAXE,731,3.95576,55,-1.0487,51,-1.3479,43,-2.1110
ENSG00000132702,HAPLN2,3,-5.3969,60,-1.3479,21,-3.1600,244,3.25210
ENSG00000132692,BCAN,12,-4.3414,148,-0.7171,379,1.06575,214,-0.2746
ENSG00000143321,HDGF,579,3.01245,80,-0.6020,42,-1.7759,85,-0.8906
ENSG00000162706,CADM3,266,1.41185,585,3.09715,94,-0.3762,22,-3.3612
ENSG00000158710,TAGLN2,3,-4.5088,6,-3.8174,40,-1.2131,122,2.23215
ENSG00000177807,KCNJ10,3,-5.5446,46,-1.8845,185,0.29400,193,0.67168
ENSG00000162728,KCNJ9,3,-3.3840,174,2.96223,19,-1.1109,26,-0.8204
ENSG00000162729,IGSF8,3,-4.9116,280,1.70022,43,-1.5555,121,0.55637
ENSG00000018625,ATP1A2,248,-1.0128,273,-0.8658,1141,2.31995,217,-1.8564
ENSG00000162734,PEA15,171,-1.8543,1067,1.01280,371,-0.8175,667,0.50315
ENSG00000132716,DCAF8,3,-4.0625,127,1.33431,39,-0.7058,64,0.35654
ENSG00000122218,COPA,15,-2.2225,81,0.26802,40,-0.9861,90,1.04541
ENSG00000143256,PFDN2,3,-5.1912,199,0.74896,40,-1.9604,176,1.44383
ENSG00000143222,UFC1,563,3.10063,87,-0.3651,76,-0.6913,56,-1.6416
ENSG00000158864,NDUFS2,238,1.44218,267,1.65794,69,-0.7131,66,-1.0912
ENSG00000143252,SDHC,648,3.08925,118,-0.1264,69,-1.1189,72,-1.4236
ENSG00000152332,UHMK1,9,-2.4825,168,2.14171,25,-1.1909,49,-0.0597
ENSG00000117152,RGS4,3,-3.8439,409,4.89784,37,-0.5184,3,-4.9736
ENSG00000143248,RGS5,3,-5.7439,1,-7.4350,128,-0.6754,273,1.80474
ENSG00000185630,PBX1,3,-4.1304,190,2.00097,53,-0.2375,51,-0.4528
ENSG00000143198,MGST3,179,-0.4937,445,0.97682,181,-0.5746,256,0.13240
ENSG00000143149,ALDH9A1,336,2.84950,0,-8.9235,70,-0.0617,42,-1.3730
ENSG00000143183,TMCO1,402,2.69850,88,-0.0709,55,-0.9392,60,-1.1189
ENSG00000143157,POGK,120,1.11425,41,-0.6341,25,-1.5866,73,0.63331
ENSG00000143158,MPC2,3,-4.2222,199,1.97156,56,-0.2634,56,-0.4079
ENSG00000143153,ATP1B1,560,0.09662,1889,2.27378,130,-2.3694,492,-0.2065
ENSG00000075945,KIFAP3,362,2.18784,469,2.77106,55,-1.1735,26,-2.8969
ENSG00000117523,PRRC2C,3,-5.4330,227,0.69334,157,0.11170,155,0.14443
ENSG00000197959,DNM3,3,-3.8161,120,1.53590,29,-0.8959,53,0.32459
ENSG00000117592,PRDX6,401,1.39485,116,-0.6318,277,1.02014,96,-1.4911
ENSG00000234741,GAS5,3,-6.0704,124,-0.9637,85,-1.7335,359,2.22148
ENSG00000152061,RABGAP1L,3,-3.6252,151,2.25208,22,-1.1694,41,-0.1105
ENSG00000116161,CACYBP,436,2.41090,203,0.95231,57,-1.2260,73,-1.1400
ENSG00000116147,TNR,3,-5.1479,108,-0.1928,121,-0.0153,144,0.60548
ENSG00000152092,ASTN1,3,-3.3519,106,1.91694,65,1.44716,13,-2.1690
ENSG00000143337,TOR1AIP1,151,1.50852,68,0.15513,33,-1.1393,60,-0.0733
ENSG00000135821,GLUL,106,-3.4829,721,-0.6498,2449,2.06059,644,-1.3426
ENSG00000135829,DHX9,3,-3.8071,63,0.43878,34,-0.6326,60,0.81634
ENSG00000116698,SMG7,3,-3.5693,182,2.75838,24,-0.9212,31,-0.7121
ENSG00000162704,ARPC5,3,-5.2199,180,0.55076,48,-1.7029,180,1.44996
ENSG00000198756,COLGALT2,3,-3.7599,67,0.58496,25,-1.0855,61,1.04325
ENSG00000116667,C1orf21,3,-3.4012,99,1.70301,65,1.34897,17,-1.7987
ENSG00000047410,TPR,3,-3.8812,28,-0.9066,43,-0.3040,66,1.02620
ENSG00000151414,NEK7,3,-4.5971,27,-1.6977,23,-2.1888,136,2.75301
ENSG00000118200,CAMSAP2,3,-5.0253,552,3.01626,71,-0.8332,77,-0.9949
ENSG00000116857,TMEM9,81,-0.4495,326,1.90615,116,0.13258,73,-1.0444
ENSG00000174307,PHLDA3,280,1.79604,81,-0.3030,19,-2.6845,111,0.39536
ENSG00000159176,CSRP1,194,-1.3812,91,-2.5051,347,-0.6058,656,1.30681
ENSG00000134369,NAV1,3,-4.1152,89,0.65714,33,-1.0360,77,0.98310
ENSG00000198700,IPO9,3,-3.1063,122,2.57002,30,0.00778,18,-1.2061
ENSG00000198892,SHISA4,3,-5.3371,145,0.06612,125,-0.2002,167,0.67263
