data_type,cluster,cell_type_anno,contrast,gene_id,gene_name,Type,gene_search,subsets_negProbe,subsets_negCodeword,subsets_unassigned,subsets_any_neg,subsets_GEX,vlmf_xenium_logFC,vlmf_xenium_AveExpr,vlmf_xenium_t,vlmf_xenium_P.Value,vlmf_xenium_adj.P.Val,vlmf_xenium_B,cell_type_broad,vlmf_sn_logFC,vlmf_sn_AveExpr,vlmf_sn_t,vlmf_sn_P.Value,vlmf_sn_adj.P.Val,vlmf_sn_B,signif_xenium,signif_sn,signif_both,dir_match,validate,xSpD,cluster_xSpD,data_type_short
Xenium_cell_type_anno,Oligo.3,Oligo.3,carrier,ENSG00000157005,SST,Gene Expression,SST; ENSG00000157005,FALSE,FALSE,FALSE,FALSE,TRUE,0.5331672429616688,9.14059020128948,3.6379116246157692,0.0019255312864843142,0.6856386800761005,-3.234822367075595,Oligo,0.7961634112318676,3.385536395570569,1.921345261122607,0.06437200555860495,0.20809693487016453,-4.319832178006186,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,cell_type
Xenium_cell_type_anno,Oligo.3,Oligo.3,carrier,ENSG00000130203,APOE,Gene Expression,APOE; ENSG00000130203,FALSE,FALSE,FALSE,FALSE,TRUE,0.4192993697893977,11.781648222498143,2.8181594512956996,0.011518013736442298,0.6856386800761005,-3.5022360174610294,Oligo,-0.01023995763215435,4.977533253740604,-0.03364771521810619,0.9733841265274034,0.9856446682426696,-6.415440664662354,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,cell_type
Xenium_cell_type_anno,Oligo.3,Oligo.3,carrier,ENSG00000068078,FGFR3,Gene Expression,FGFR3; ENSG00000068078,FALSE,FALSE,FALSE,FALSE,TRUE,0.3012124942509037,9.30394383565134,2.7017065677187935,0.014750597692790737,0.6856386800761005,-3.7402779960758026,Oligo,1.2084551651116757,4.089135153176154,2.4837486609232124,0.018900528883863198,0.10158040207989308,-3.3222314628725287,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,cell_type
Xenium_cell_type_anno,Oligo.3,Oligo.3,carrier,ENSG00000132692,BCAN,Gene Expression,BCAN; ENSG00000132692,FALSE,FALSE,FALSE,FALSE,TRUE,0.27925012583948305,10.30019488648743,2.4871550366180766,0.023099815530208477,0.6856386800761005,-3.810291003019013,Oligo,0.5829455491573969,4.86558686965992,1.658227157148512,0.1078416828025454,0.2846069755505192,-5.035474655366705,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,cell_type
Xenium_cell_type_anno,Oligo.3,Oligo.3,carrier,ENSG00000102879,CORO1A,Gene Expression,CORO1A; ENSG00000102879,FALSE,FALSE,FALSE,FALSE,TRUE,0.3103471328537403,8.632284687082068,2.6301669263910754,0.017149294022287244,0.6856386800761005,-3.8503786479265507,Oligo,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,cell_type
Xenium_cell_type_anno,Oligo.3,Oligo.3,carrier,ENSG00000182054,IDH2,Gene Expression,IDH2; ENSG00000182054,FALSE,FALSE,FALSE,FALSE,TRUE,0.19278928567985218,11.500387554733713,2.3392779921307865,0.031265869004276525,0.6856386800761005,-3.857700229710626,Oligo,-0.34550190303445216,4.776668729426647,-1.9007071474917723,0.06712572265715541,0.21293523942236717,-4.669212531756875,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,cell_type
Xenium_cell_type_anno,Oligo.3,Oligo.3,carrier,ENSG00000061938,TNK2,Gene Expression,TNK2; ENSG00000061938,FALSE,FALSE,FALSE,FALSE,TRUE,0.27836619982152955,9.97246027215987,2.3883371719025015,0.028296789363589005,0.6856386800761005,-3.892188184470104,Oligo,0.45482107774885927,6.213102051344874,1.6874309923637718,0.10204068205292935,0.2749308822571075,-5.283668095214127,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,cell_type
Xenium_cell_type_anno,Oligo.3,Oligo.3,carrier,ENSG00000179242,CDH4,Gene Expression,CDH4; ENSG00000179242,FALSE,FALSE,FALSE,FALSE,TRUE,0.30748130433363774,8.274000277472549,2.531704527759471,0.021063517081198368,0.6856386800761005,-3.9385604448556886,Oligo,0.3671542485442929,4.88423866827318,0.7760111313436593,0.44390382904338865,0.6588069221124188,-5.980254727878037,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,cell_type
Xenium_cell_type_anno,Oligo.3,Oligo.3,carrier,ENSG00000104888,SLC17A7,Gene Expression,SLC17A7; ENSG00000104888,FALSE,FALSE,FALSE,FALSE,TRUE,0.23419757432943145,12.615732830589788,2.153669691935298,0.04531437703405794,0.6856386800761005,-3.9853287658142063,Oligo,1.4690011806339318,4.595140368186903,3.29668384223763,0.00254907824573971,0.03881351458678637,-1.672364602155306,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,cell_type
Xenium_cell_type_anno,Oligo.3,Oligo.3,carrier,ENSG00000228474,OST4,Gene Expression,OST4; ENSG00000228474,FALSE,FALSE,FALSE,FALSE,TRUE,-0.23205752344526492,9.236521232062634,-2.2279862606633785,0.039107359623403073,0.6856386800761005,-4.027838647236665,Oligo,0.31153195305953485,3.4152992218815044,0.9746878171863486,0.33762000537815695,0.5655452911891865,-5.475214890745853,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,cell_type
