data_type,cluster,cell_type_anno,contrast,gene_id,gene_name,Type,gene_search,subsets_negProbe,subsets_negCodeword,subsets_unassigned,subsets_any_neg,subsets_GEX,vlmf_xenium_logFC,vlmf_xenium_AveExpr,vlmf_xenium_t,vlmf_xenium_P.Value,vlmf_xenium_adj.P.Val,vlmf_xenium_B,cell_type_broad,vlmf_sn_logFC,vlmf_sn_AveExpr,vlmf_sn_t,vlmf_sn_P.Value,vlmf_sn_adj.P.Val,vlmf_sn_B,signif_xenium,signif_sn,signif_both,dir_match,validate,xSpD,cluster_xSpD,data_type_short
Xenium_cell_type_anno,Astro.1,Astro.1,carrier,ENSG00000221890,NPTXR,Gene Expression,NPTXR; ENSG00000221890,FALSE,FALSE,FALSE,FALSE,TRUE,0.30747996750515977,9.422264882851378,2.0743924695621954,0.0536010706405997,0.532947788083677,-4.119211663234038,Astro,0.7509981233706302,4.293136082049249,5.73374453303138,4.360632942135883e-6,0.031040845076764807,4.281442863540469,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,cell_type
Xenium_cell_type_anno,Astro.2,Astro.2,carrier,ENSG00000177283,FZD8,Gene Expression,FZD8; ENSG00000177283,FALSE,FALSE,FALSE,FALSE,TRUE,0.26925280918843864,11.574359263819181,2.0144156195271843,0.06026857768777105,0.537586039139059,-3.9505281553568405,Astro,1.0060180343374685,4.6713408982876405,4.634704118964408,6.274037020870196e-5,0.026126135827740312,1.7045617811292262,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,cell_type
Xenium_cell_type_anno,Astro.2,Astro.2,carrier,ENSG00000255690,TRIL,Gene Expression,TRIL; ENSG00000255690,FALSE,FALSE,FALSE,FALSE,TRUE,0.17390824119479023,12.144694706304696,1.7609111731930605,0.09644933727896085,0.5919993805398287,-4.316623495336708,Astro,0.7235392867709018,5.725495064540712,4.189161417278301,2.1992045025108806e-4,0.043957699596187484,0.6143796628377389,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,cell_type
Xenium_cell_type_anno,Astro.2,Astro.2,carrier,ENSG00000183098,GPC6,Gene Expression,GPC6; ENSG00000183098,FALSE,FALSE,FALSE,FALSE,TRUE,-0.3921022588432505,5.693075794662388,-1.7424299780808088,0.09971400020493126,0.6016641368297547,-4.190729361896859,Astro,-1.1411275522576143,7.354288163866725,-4.222225887879053,2.0051035111791376e-4,0.041227532636983824,0.587351717429212,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,cell_type
Xenium_cell_type_anno,Astro.3,Astro.3,carrier,ENSG00000197971,MBP,Gene Expression,MBP; ENSG00000197971,FALSE,FALSE,FALSE,FALSE,TRUE,-0.37983525405780094,14.820002575947354,-2.0501903662238794,0.05646730260936852,0.4191611309080048,-4.071486771870199,Astro,-1.2111863627628927,6.833445898085376,-4.621588941515126,6.645186387185196e-5,0.039261481787730465,1.6377708475997972,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,cell_type
Xenium_cell_type_anno,Excit.L5.RELN,Excit.L5.RELN,carrier,ENSG00000174453,VWC2L,Gene Expression,VWC2L; ENSG00000174453,FALSE,FALSE,FALSE,FALSE,TRUE,0.259837190441061,10.762337562061397,1.7993023415296274,0.09426262216638624,0.48142468944805894,-4.788257938956155,Excit,1.4124159261550986,7.30117044660942,7.590171029235419,3.3243498250483633e-6,0.049190404361240635,4.671687667038838,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,cell_type
Xenium_cell_type_anno,Inhib.VIP,Inhib.VIP,carrier,ENSG00000150656,CNDP1,Gene Expression,CNDP1; ENSG00000150656,FALSE,FALSE,FALSE,FALSE,TRUE,-0.46521888768380765,7.0780309791554705,-2.3579319652604527,0.029997630531660928,0.8145051835229068,-4.217710241139347,Inhib,-1.4812031043365979,1.877089002592807,-4.980695072293993,2.8139001654362753e-5,0.04231456487239519,2.3802523919012337,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,cell_type
Xenium_cell_type_anno,Macro,Macro,carrier,ENSG00000169313,P2RY12,Gene Expression,P2RY12; ENSG00000169313,FALSE,FALSE,FALSE,FALSE,TRUE,-0.7891751532346555,10.399766913038748,-2.2370234234636976,0.039288149074613775,0.8025594879096614,-4.435410695787421,Macro,-1.5535248040732514,7.769424738566056,-5.020700903579365,7.286350473905696e-5,0.030508990341453705,1.672112560483881,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,cell_type
Xenium_cell_type_anno,Oligo.3,Oligo.3,carrier,ENSG00000104888,SLC17A7,Gene Expression,SLC17A7; ENSG00000104888,FALSE,FALSE,FALSE,FALSE,TRUE,0.23419757432943145,12.615732830589788,2.153669691935298,0.04531437703405794,0.6856386800761005,-3.9853287658142063,Oligo,1.4690011806339318,4.595140368186903,3.29668384223763,0.00254907824573971,0.03881351458678637,-1.672364602155306,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,cell_type
Xenium_cell_type_anno,Oligo.3,Oligo.3,carrier,ENSG00000171617,ENC1,Gene Expression,ENC1; ENSG00000171617,FALSE,FALSE,FALSE,FALSE,TRUE,0.24551995281757372,13.485094971187674,2.074068345291163,0.0529522432331289,0.6856386800761005,-4.069891334879717,Oligo,1.609750463363465,5.381642562755276,3.814679536424293,6.446172517580166e-4,0.023787272145412233,-0.5109416212177855,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,cell_type
