"cluster" "fasthplus"
"1" "PRECAST_SVG_k11" 0.295269149233391
"cluster" "fasthplus"
"1" "PRECAST_SVG_k10" 0.303593119047475
"cluster" "fasthplus"
"1" "PRECAST_SVG_k09" 0.294741982222302
"cluster" "fasthplus"
"1" "PRECAST_SVG_k08" 0.29276927545704
"cluster" "fasthplus"
"1" "PRECAST_SVG_k07" 0.302433109052217
"cluster" "fasthplus"
"1" "PRECAST_SVG_k06" 0.309108351973091
"cluster" "fasthplus"
"1" "PRECAST_SVG_k13" 0.300420766198672
"cluster" "fasthplus"
"1" "PRECAST_SVG_k12" 0.301609515849494
"cluster" "fasthplus"
"1" "PRECAST_SVG_k14" 0.291565317444739
"cluster" "fasthplus"
"1" "PRECAST_SVG_k15" 0.282606677427466
"cluster" "fasthplus"
"1" "PRECAST_SVG_k05" 0.319737134493346
"cluster" "fasthplus"
"1" "PRECAST_SVG_k16" 0.285686221906631
"cluster" "fasthplus"
"1" "PRECAST_SVG_k19" 0.293792208646412
"cluster" "fasthplus"
"1" "PRECAST_SVG_k18" 0.288662038337729
"cluster" "fasthplus"
"1" "PRECAST_SVG_k04" 0.290757487107712
"cluster" "fasthplus"
"1" "PRECAST_SVG_k17" 0.290129479820092
"cluster" "fasthplus"
"1" "PRECAST_SVG_k20" 0.291768714765548
"cluster" "fasthplus"
"1" "PRECAST_SVG_k23" 0.299126699627007
"cluster" "fasthplus"
"1" "PRECAST_SVG_k22" 0.294896742892282
"cluster" "fasthplus"
"1" "PRECAST_SVG_k24" 0.297522728679658
"cluster" "fasthplus"
"1" "PRECAST_SVG_k25" 0.297600277643197
"cluster" "fasthplus"
"1" "PRECAST_SVG_k26" 0.294907970764592
"cluster" "fasthplus"
"1" "PRECAST_SVG_k21" 0.293532686214192
"cluster" "fasthplus"
"1" "PRECAST_SVG_k27" 0.289433498616895
"cluster" "fasthplus"
"1" "PRECAST_SVG_k03" 0.287654046328964
"cluster" "fasthplus"
"1" "PRECAST_SVG_k28" 0.289816186933807
"cluster" "fasthplus"
"1" "PRECAST_SVG_k02" 0.409674591998556
