OR,Pval,NumSig,SetSize,test,fdr_cut,DEG_n,ID,common_genes,gene_set
23.360370288631863,0.00402507937864953,2,28,Astro_up,0.05,62,Ast_down,"KCNIP4,ATRNL1",Mathys_early_reg
0,1,0,21,Astro_up,0.05,62,Ast_up,,Mathys_early_reg
0.680992218445618,0.7915380250484665,2,854,Astro_up,0.05,62,Ex_down,"YWHAG,PGM2L1",Mathys_early_reg
6.809323091879463,0.003697458843733406,4,187,Astro_up,0.05,62,Ex_up,"OPCML,KCNIP4,SNPH,LINGO1",Mathys_early_reg
1.7037162958770318,0.4490402435818309,1,175,Astro_up,0.05,62,In_down,YWHAG,Mathys_early_reg
0,1,0,8,Astro_up,0.05,62,In_up,,Mathys_early_reg
0,1,0,3,Astro_up,0.05,62,Mic_down,,Mathys_early_reg
0,1,0,4,Astro_up,0.05,62,Mic_up,,Mathys_early_reg
0,1,0,50,Astro_up,0.05,62,Oli_down,,Mathys_early_reg
6.943553491050711,0.13872072713953754,1,44,Astro_up,0.05,62,Oli_up,LINGO1,Mathys_early_reg
0,1,0,15,Astro_up,0.05,62,Opc_down,,Mathys_early_reg
0,1,0,3,Astro_up,0.05,62,Opc_up,,Mathys_early_reg
0,1,0,28,Astro_down,0.05,13,Ast_down,,Mathys_early_reg
0,1,0,21,Astro_down,0.05,13,Ast_up,,Mathys_early_reg
0,1,0,854,Astro_down,0.05,13,Ex_down,,Mathys_early_reg
0,1,0,187,Astro_down,0.05,13,Ex_up,,Mathys_early_reg
0,1,0,175,Astro_down,0.05,13,In_down,,Mathys_early_reg
0,1,0,8,Astro_down,0.05,13,In_up,,Mathys_early_reg
0,1,0,3,Astro_down,0.05,13,Mic_down,,Mathys_early_reg
0,1,0,4,Astro_down,0.05,13,Mic_up,,Mathys_early_reg
0,1,0,50,Astro_down,0.05,13,Oli_down,,Mathys_early_reg
0,1,0,44,Astro_down,0.05,13,Oli_up,,Mathys_early_reg
0,1,0,15,Astro_down,0.05,13,Opc_down,,Mathys_early_reg
0,1,0,3,Astro_down,0.05,13,Opc_up,,Mathys_early_reg
0,1,0,8,Macro_up,0.05,10,Ast_down,,Mathys_early_reg
0,1,0,4,Macro_up,0.05,10,Ast_up,,Mathys_early_reg
3.4140446786626715,0.2759863640380562,1,93,Macro_up,0.05,10,Ex_down,ATP1B3,Mathys_early_reg
0,1,0,29,Macro_up,0.05,10,Ex_up,,Mathys_early_reg
0,1,0,24,Macro_up,0.05,10,In_down,,Mathys_early_reg
0,1,0,5,Macro_up,0.05,10,In_up,,Mathys_early_reg
0,1,0,3,Macro_up,0.05,10,Mic_down,,Mathys_early_reg
0,1,0,2,Macro_up,0.05,10,Mic_up,,Mathys_early_reg
0,1,0,11,Macro_up,0.05,10,Oli_down,,Mathys_early_reg
0,1,0,14,Macro_up,0.05,10,Oli_up,,Mathys_early_reg
0,1,0,7,Macro_up,0.05,10,Opc_down,,Mathys_early_reg
0,1,0,1,Macro_up,0.05,10,Opc_up,,Mathys_early_reg
0,1,0,8,Macro_down,0.05,5,Ast_down,,Mathys_early_reg
0,1,0,4,Macro_down,0.05,5,Ast_up,,Mathys_early_reg
0,1,0,93,Macro_down,0.05,5,Ex_down,,Mathys_early_reg
0,1,0,29,Macro_down,0.05,5,Ex_up,,Mathys_early_reg
0,1,0,24,Macro_down,0.05,5,In_down,,Mathys_early_reg
0,1,0,5,Macro_down,0.05,5,In_up,,Mathys_early_reg
0,1,0,3,Macro_down,0.05,5,Mic_down,,Mathys_early_reg
0,1,0,2,Macro_down,0.05,5,Mic_up,,Mathys_early_reg
0,1,0,11,Macro_down,0.05,5,Oli_down,,Mathys_early_reg
0,1,0,14,Macro_down,0.05,5,Oli_up,,Mathys_early_reg
0,1,0,7,Macro_down,0.05,5,Opc_down,,Mathys_early_reg
0,1,0,1,Macro_down,0.05,5,Opc_up,,Mathys_early_reg
0,1,0,26,Micro_up,0.05,0,Ast_down,,Mathys_early_reg
0,1,0,19,Micro_up,0.05,0,Ast_up,,Mathys_early_reg
0,1,0,783,Micro_up,0.05,0,Ex_down,,Mathys_early_reg
0,1,0,180,Micro_up,0.05,0,Ex_up,,Mathys_early_reg
0,1,0,169,Micro_up,0.05,0,In_down,,Mathys_early_reg
0,1,0,8,Micro_up,0.05,0,In_up,,Mathys_early_reg
0,1,0,3,Micro_up,0.05,0,Mic_down,,Mathys_early_reg
0,1,0,6,Micro_up,0.05,0,Mic_up,,Mathys_early_reg
0,1,0,48,Micro_up,0.05,0,Oli_down,,Mathys_early_reg
0,1,0,40,Micro_up,0.05,0,Oli_up,,Mathys_early_reg
0,1,0,14,Micro_up,0.05,0,Opc_down,,Mathys_early_reg
0,1,0,3,Micro_up,0.05,0,Opc_up,,Mathys_early_reg
0,1,0,26,Micro_down,0.05,2,Ast_down,,Mathys_early_reg
0,1,0,19,Micro_down,0.05,2,Ast_up,,Mathys_early_reg
0,1,0,783,Micro_down,0.05,2,Ex_down,,Mathys_early_reg
0,1,0,180,Micro_down,0.05,2,Ex_up,,Mathys_early_reg
0,1,0,169,Micro_down,0.05,2,In_down,,Mathys_early_reg
0,1,0,8,Micro_down,0.05,2,In_up,,Mathys_early_reg
0,1,0,3,Micro_down,0.05,2,Mic_down,,Mathys_early_reg
0,1,0,6,Micro_down,0.05,2,Mic_up,,Mathys_early_reg
0,1,0,48,Micro_down,0.05,2,Oli_down,,Mathys_early_reg
0,1,0,40,Micro_down,0.05,2,Oli_up,,Mathys_early_reg
0,1,0,14,Micro_down,0.05,2,Opc_down,,Mathys_early_reg
0,1,0,3,Micro_down,0.05,2,Opc_up,,Mathys_early_reg
0,1,0,27,Oligo_up,0.05,163,Ast_down,,Mathys_early_reg
21.863753352150347,5.378593659015252e-4,3,21,Oligo_up,0.05,163,Ast_up,"GFAP,ZFP36L1,AHNAK",Mathys_early_reg
0.14376424940489813,0.9989225251722608,1,866,Oligo_up,0.05,163,Ex_down,NEDD9,Mathys_early_reg
3.486021371203915,0.017290319710320644,5,194,Oligo_up,0.05,163,Ex_up,"ADAMTS10,GFAP,RIMS4,CASKIN1,JPH3",Mathys_early_reg
0,1,0,177,Oligo_up,0.05,163,In_down,,Mathys_early_reg
0,1,0,8,Oligo_up,0.05,163,In_up,,Mathys_early_reg
0,1,0,3,Oligo_up,0.05,163,Mic_down,,Mathys_early_reg
0,1,0,5,Oligo_up,0.05,163,Mic_up,,Mathys_early_reg
