OR,Pval,test,NumSig,SetSize,ID,model_type,fdr_cut,GeneList,gene_set
0.261666508472887,0.9751957490859391,vVasc,1,26,Ast_down,enrichment,0.1,RPL15,Mathys_reg
8.389765966437857,4.768936850977547e-9,vVasc,19,34,Ast_up,enrichment,0.1,"CSF1, CSRP1, NPNT, VCAN, NR2F1, RPL30, PLEC, PLCE1, AHNAK, SLC38A2, TMBIM6, HVCN1, ZFP36L1, SYNM, MT2A, MT1E, GFAP, ITGB4, SYTL4",Mathys_reg
0.5188059429829119,0.9999789377622184,vVasc,35,468,Ex_down,enrichment,0.1,"FBXO2, GADD45A, C1orf54, S100A6, SSR2, MTR, EEF1B2, RPL15, RPL29, ATP1B3, PLD1, BTF3, NEDD9, HLA-DQB1, HMGN3, DYNLT1, SLC25A37, NR4A1, UBC, RPL36AL, IQGAP1, NSMCE1, H3F3B, MYL12B, DMKN, EIF3K, TGFB1, GPCPD1, DSTN, EVA1C, PCP4, CSTB, TIMP3, LGALS1, ITM2A",Mathys_reg
0.512222972414671,0.99589128764654,vVasc,13,178,Ex_up,enrichment,0.1,"SPEN, PRRC2C, MTRNR2L12, FZD1, PLEC, TMBIM6, MT2A, MAF, NXN, PER1, GFAP, ZNF91, TSC22D3",Mathys_reg
0.3440741507039096,0.9759352490907642,vVasc,2,40,In_down,enrichment,0.1,"FBXO2, LGALS1",Mathys_reg
3.2776008161514025,0.3469451573314396,vVasc,1,3,In_up,enrichment,0.1,MTRNR2L12,Mathys_reg
3.937179538769694,0.07761234034378209,vVasc,3,8,Mic_down,enrichment,0.1,"TNFRSF1B, NAMPT, SAT1",Mathys_reg
14.304889570898924,4.57215111890447e-8,vVasc,13,19,Mic_up,enrichment,0.1,"C1QC, IFNGR1, RPL7A, CD81, TMBIM6, RPLP1, RPS2, DTNA, RPS28, RPL18A, FCGBP, RPS19, APOC1",Mathys_reg
0.7899621239694765,0.77469215745031,vVasc,7,65,Oli_down,enrichment,0.1,"PPP1R12B, GALNT15, SEMA3B, MYO15B, SLC13A3, EVA1C, ASCC2",Mathys_reg
3.1124797777312634,2.1339369495237197e-6,vVasc,30,94,Oli_up,enrichment,0.1,"VWA1, RPL5, RPS27, CSRP1, DBI, PTMA, REST, LARP7, LIFR, DEK, PHF3, EEF1A1, PNISR, HEY2, IFNGR1, CPQ, RPL35, GSTP1, RDX, SLC38A2, TMBIM6, METTL7A, CD63, COMMD6, MAP4K5, RPLP1, RPS2, TRIM47, LGALS3BP, RRBP1",Mathys_reg
0.9360818665558317,0.6454430483000909,vVasc,2,16,Opc_down,enrichment,0.1,"FMNL3, GADD45B",Mathys_reg
2.185742249751794,0.28699940486158426,vVasc,2,8,Opc_up,enrichment,0.1,"VCAN, MT1M",Mathys_reg
1.6548471915054,0.1818306619994977,vL1,7,26,Ast_down,enrichment,0.1,"PREX2, SLCO1C1, DIO2, ZNF423, SMURF2, CABLES1, RALGAPA2",Mathys_reg
