OR,Pval,NumSig,SetSize,test,fdr_cut,DEG_n,ID,common_genes,gene_set
2.6265776852775273,1.467058143694777e-15,109,843,Oligo.3_up,0.05,679,Neuron,"FOS,GPM6A,SLC7A5,HIF3A,PDXK,NXPH1,BTG1,RORA,MEF2C,CAMK4,FNBP1L,CABLES1,PDZRN3,ZNF516,FLNA,DAPK1,HS6ST3,CACNB2,CAMK2A,KCTD16,PLCB1,JDP2,RAB3C,GFAP,GOLGA8B,ZEB1,THRB,CNTN3,DGKB,FOXG1,NPTXR,GRM5,GRIP1,UNC80,DPP10,AMPH,INPP4B,SORCS3,PDE3B,SYNE1,CX3CL1,KCNIP4,LRFN5,ENC1,CACNA1E,PCLO,KCNT2,GAD1,TRPM3,DNM1,ADAMTS9-AS2,RIMBP2,GPRIN3,RAMP1,CLVS2,UNC5D,DMXL2,NRG3,CHD5,PDE8B,MTCL1,ALDH1L1,MCTP1,SNAP25,UST,SLC12A5,GAD2,MPP7,TENM4,KALRN,MGAT4C,KHDRBS2,GRIP2,VSTM2A,RBMS3,PCDH19,LMO3,KCNQ2,PNMA3,UCHL1,SORCS1,SCN2A,ASPH,AGBL4,ANGPTL4,TMEM63B,PAK3,PTPRN2,EPB41,MYRIP,ADGRB1,NRXN1,DPP6,RPS6KA2,FGF14,TSPYL2,CHL1,GRM7,SPHKAP,GRIK1,SYT16,KCNQ5,CDH7,TENM2,PLCB4,TRERF1,RASAL2,KIAA1217,ITGB4",Grubman
1.0062650988741095,0.5346702254017757,12,202,Oligo.3_up,0.05,679,Oligo,"FOS,HIF3A,RORA,GFAP,SLC1A2,DPP10,PER1,PDE4D,NRXN1,DPP6,TSPYL2,ITGB4",Grubman
2.387427648425212,5.107712151494932e-7,48,382,Oligo.3_up,0.05,679,OPC,"GPM6A,HIF3A,RAPGEF4,CAMK1D,NXPH1,SORBS1,CAMK4,HS6ST3,CACNB2,UTRN,KCTD16,CHST11,GFAP,IGFBP5,ZEB1,DCLK2,CNTN3,MED12L,C1orf21,NR2F2-AS1,GRIP1,INPP4B,LRFN5,SLC4A4,CA8,CLU,TRPC3,PDE8B,CPNE8,ADGRV1,NCALD,CRISPLD2,MCF2L,PARD3,GPC6,MYT1L,GPC5,NRXN1,TPST1,TSPYL2,SLC4A10,SYT16,STAT1,AHNAK,NKAIN3,KIAA1217,SOX6,ITGB4",Grubman
1.484349021068918,0.04900220085661783,24,562,Oligo.3_down,0.05,343,Astro,"ENOX1,BDNF-AS,NRXN3,CRYAB,GPRC5B,SPOCK1,PHLPP1,QDPR,TFEB,PLP1,MAPT,CDH20,DLG2,MBP,CSRP1,EDIL3,PPP2R2B,SLCO3A1,LAMP2,FMNL2,MAGI2,PLOD3,AKAP6,BIN1",Grubman
1.0133504554345165,0.5297200858116112,10,331,Oligo.3_down,0.05,343,Endo,"TMEM64,CRYAB,TMEM123,PCDH9,PLXDC2,SLC12A2,AMER2,FMNL2,COL4A5,NAALADL2",Grubman
1.228356643795363,0.35398103248437723,7,193,Oligo.3_down,0.05,343,Micro,"CRYAB,ACER3,DLG2,PPP2R2B,GLDN,HIPK2,TTC7A",Grubman
1.5521577158615814,0.011387224630543194,37,843,Oligo.3_down,0.05,343,Neuron,"ENOX1,CA2,GPM6B,DLG1,CNP,CRYAB,SLC24A2,NECAB1,FUT8,GPR37,GPRC5B,SOX10,ANO4,QDPR,ATE1,TMEM87A,IL1RAPL1,TFEB,PLP1,AK5,MBP,CSRP1,TTYH2,EDIL3,PCDH9,SPOCK3,LAMP2,AMER2,PAQR4,ELOVL1,HIPK2,PLLP,TTC7A,C1orf122,LAMP1,FAM107B,BIN1",Grubman
6.64488855196587,6.442942489723616e-15,32,202,Oligo.3_down,0.05,343,Oligo,"ANK3,NRXN3,CRYAB,SLC24A2,FUT8,TMEFF2,TTLL7,LANCL1,CDH19,PTPRD,ANO4,QDPR,IL1RAPL1,PDK4,PLP1,AK5,DLG2,PCDH9,LINC01608,HS3ST5,BCAS1,PPP2R2B,PLXDC2,PDE4B,SH3GL3,TMEM125,OPALIN,KCNH8,PLOD3,LIMCH1,NAALADL2,CMTM5",Grubman
1.8457243344760326,0.010620594535352393,20,382,Oligo.3_down,0.05,343,OPC,"NRXN3,CRYAB,SLC24A2,GPRC5B,CDH19,SPOCK1,PTPRD,EFCAB2,PHLPP1,ANO4,QDPR,TFEB,PLP1,CSRP1,AMER2,SORCS2,ELOVL1,PLOD3,LIFR,BIN1",Grubman
0,1,0,529,Oligo.4_up,0.05,0,Astro,,Grubman
0,1,0,330,Oligo.4_up,0.05,0,Endo,,Grubman
0,1,0,192,Oligo.4_up,0.05,0,Micro,,Grubman
0,1,0,823,Oligo.4_up,0.05,0,Neuron,,Grubman
0,1,0,202,Oligo.4_up,0.05,0,Oligo,,Grubman
0,1,0,373,Oligo.4_up,0.05,0,OPC,,Grubman
0,1,0,529,Oligo.4_down,0.05,0,Astro,,Grubman
0,1,0,330,Oligo.4_down,0.05,0,Endo,,Grubman
0,1,0,192,Oligo.4_down,0.05,0,Micro,,Grubman
0,1,0,823,Oligo.4_down,0.05,0,Neuron,,Grubman
0,1,0,202,Oligo.4_down,0.05,0,Oligo,,Grubman
0,1,0,373,Oligo.4_down,0.05,0,OPC,,Grubman
1.6383162381337226,0.24617373911898052,4,521,Oligo.5_up,0.05,47,Astro,"NTRK2,AHNAK,ENTPD1,CAMK4",Grubman
3.448966098323601,0.020338689676953875,5,326,Oligo.5_up,0.05,47,Endo,"BTG1,UTRN,GPCPD1,FLI1,HLA-B",Grubman
2.267088906857251,0.23033289506383775,2,187,Oligo.5_up,0.05,47,Micro,"FOS,CD69",Grubman
1.9977650640818916,0.08172844640141406,7,782,Oligo.5_up,0.05,47,Neuron,"BTG1,TOX,FOS,EPB41,CHL1,TRERF1,CAMK4",Grubman
3.244773006446378,0.07371022657517769,3,201,Oligo.5_up,0.05,47,Oligo,"NTRK2,FOS,HLA-B",Grubman
3.7757633422483163,0.008060040339474517,6,365,Oligo.5_up,0.05,47,OPC,"NTRK2,AHNAK,UTRN,CHST11,CAMK4,RAPGEF4",Grubman
0,1,0,521,Oligo.5_down,0.05,7,Astro,,Grubman
0,1,0,326,Oligo.5_down,0.05,7,Endo,,Grubman
0,1,0,187,Oligo.5_down,0.05,7,Micro,,Grubman
0,1,0,782,Oligo.5_down,0.05,7,Neuron,,Grubman
0,1,0,201,Oligo.5_down,0.05,7,Oligo,,Grubman
4.256520039565907,0.23617773991672597,1,365,Oligo.5_down,0.05,7,OPC,SORCS2,Grubman
0,1,0,343,Vasc.Endo_up,0.05,1,Astro,,Grubman
0,1,0,279,Vasc.Endo_up,0.05,1,Endo,,Grubman
0,1,0,146,Vasc.Endo_up,0.05,1,Micro,,Grubman
0,1,0,442,Vasc.Endo_up,0.05,1,Neuron,,Grubman
0,1,0,137,Vasc.Endo_up,0.05,1,Oligo,,Grubman
0,1,0,226,Vasc.Endo_up,0.05,1,OPC,,Grubman
0,1,0,343,Vasc.Endo_down,0.05,1,Astro,,Grubman
0,1,0,279,Vasc.Endo_down,0.05,1,Endo,,Grubman
0,1,0,146,Vasc.Endo_down,0.05,1,Micro,,Grubman
0,1,0,442,Vasc.Endo_down,0.05,1,Neuron,,Grubman
0,1,0,137,Vasc.Endo_down,0.05,1,Oligo,,Grubman
0,1,0,226,Vasc.Endo_down,0.05,1,OPC,,Grubman
0,1,0,423,Vasc.VLMC_up,0.05,1,Astro,,Grubman
0,1,0,287,Vasc.VLMC_up,0.05,1,Endo,,Grubman
0,1,0,166,Vasc.VLMC_up,0.05,1,Micro,,Grubman
0,1,0,543,Vasc.VLMC_up,0.05,1,Neuron,,Grubman
0,1,0,145,Vasc.VLMC_up,0.05,1,Oligo,,Grubman
Inf,0.04003612281758029,1,266,Vasc.VLMC_up,0.05,1,OPC,HES1,Grubman
0,1,0,423,Vasc.VLMC_down,0.05,3,Astro,,Grubman
0,1,0,287,Vasc.VLMC_down,0.05,3,Endo,,Grubman
0,1,0,166,Vasc.VLMC_down,0.05,3,Micro,,Grubman
0,1,0,543,Vasc.VLMC_down,0.05,3,Neuron,,Grubman
0,1,0,145,Vasc.VLMC_down,0.05,3,Oligo,,Grubman
0,1,0,266,Vasc.VLMC_down,0.05,3,OPC,,Grubman
0,1,0,574,Excit.L2_up,0.05,0,Astro,,Grubman
0,1,0,332,Excit.L2_up,0.05,0,Endo,,Grubman
0,1,0,205,Excit.L2_up,0.05,0,Micro,,Grubman
0,1,0,872,Excit.L2_up,0.05,0,Neuron,,Grubman
0,1,0,193,Excit.L2_up,0.05,0,Oligo,,Grubman
0,1,0,385,Excit.L2_up,0.05,0,OPC,,Grubman
0,1,0,574,Excit.L2_down,0.05,0,Astro,,Grubman
0,1,0,332,Excit.L2_down,0.05,0,Endo,,Grubman
0,1,0,205,Excit.L2_down,0.05,0,Micro,,Grubman
0,1,0,872,Excit.L2_down,0.05,0,Neuron,,Grubman
0,1,0,193,Excit.L2_down,0.05,0,Oligo,,Grubman
0,1,0,385,Excit.L2_down,0.05,0,OPC,,Grubman
0,1,0,605,Excit.L2_5.1_up,0.05,0,Astro,,Grubman
0,1,0,354,Excit.L2_5.1_up,0.05,0,Endo,,Grubman
0,1,0,220,Excit.L2_5.1_up,0.05,0,Micro,,Grubman
0,1,0,889,Excit.L2_5.1_up,0.05,0,Neuron,,Grubman
0,1,0,205,Excit.L2_5.1_up,0.05,0,Oligo,,Grubman
0,1,0,397,Excit.L2_5.1_up,0.05,0,OPC,,Grubman
0,1,0,605,Excit.L2_5.1_down,0.05,6,Astro,,Grubman
