OR,Pval,NumSig,SetSize,test,fdr_cut,DEG_n,ID,common_genes,gene_set
0,1,0,168,Astro.3_up,0.05,5,Ex_up,,Mathys_early_reg
0,1,0,145,Astro.3_up,0.05,5,In_down,,Mathys_early_reg
0,1,0,8,Astro.3_up,0.05,5,In_up,,Mathys_early_reg
0,1,0,3,Astro.3_up,0.05,5,Mic_down,,Mathys_early_reg
0,1,0,4,Astro.3_up,0.05,5,Mic_up,,Mathys_early_reg
0,1,0,46,Astro.3_up,0.05,5,Oli_down,,Mathys_early_reg
0,1,0,43,Astro.3_up,0.05,5,Oli_up,,Mathys_early_reg
0,1,0,15,Astro.3_up,0.05,5,Opc_down,,Mathys_early_reg
0,1,0,3,Astro.3_up,0.05,5,Opc_up,,Mathys_early_reg
0,1,0,27,Astro.3_down,0.05,18,Ast_down,,Mathys_early_reg
0,1,0,21,Astro.3_down,0.05,18,Ast_up,,Mathys_early_reg
0,1,0,630,Astro.3_down,0.05,18,Ex_down,,Mathys_early_reg
0,1,0,168,Astro.3_down,0.05,18,Ex_up,,Mathys_early_reg
0,1,0,145,Astro.3_down,0.05,18,In_down,,Mathys_early_reg
0,1,0,8,Astro.3_down,0.05,18,In_up,,Mathys_early_reg
0,1,0,3,Astro.3_down,0.05,18,Mic_down,,Mathys_early_reg
0,1,0,4,Astro.3_down,0.05,18,Mic_up,,Mathys_early_reg
0,1,0,46,Astro.3_down,0.05,18,Oli_down,,Mathys_early_reg
0,1,0,43,Astro.3_down,0.05,18,Oli_up,,Mathys_early_reg
0,1,0,15,Astro.3_down,0.05,18,Opc_down,,Mathys_early_reg
0,1,0,3,Astro.3_down,0.05,18,Opc_up,,Mathys_early_reg
0,1,0,22,Astro.4_up,0.05,0,Ast_down,,Mathys_early_reg
0,1,0,19,Astro.4_up,0.05,0,Ast_up,,Mathys_early_reg
0,1,0,386,Astro.4_up,0.05,0,Ex_down,,Mathys_early_reg
0,1,0,129,Astro.4_up,0.05,0,Ex_up,,Mathys_early_reg
0,1,0,101,Astro.4_up,0.05,0,In_down,,Mathys_early_reg
0,1,0,6,Astro.4_up,0.05,0,In_up,,Mathys_early_reg
0,1,0,2,Astro.4_up,0.05,0,Mic_down,,Mathys_early_reg
0,1,0,3,Astro.4_up,0.05,0,Mic_up,,Mathys_early_reg
0,1,0,33,Astro.4_up,0.05,0,Oli_down,,Mathys_early_reg
0,1,0,29,Astro.4_up,0.05,0,Oli_up,,Mathys_early_reg
0,1,0,14,Astro.4_up,0.05,0,Opc_down,,Mathys_early_reg
0,1,0,1,Astro.4_up,0.05,0,Opc_up,,Mathys_early_reg
0,1,0,22,Astro.4_down,0.05,0,Ast_down,,Mathys_early_reg
0,1,0,19,Astro.4_down,0.05,0,Ast_up,,Mathys_early_reg
0,1,0,386,Astro.4_down,0.05,0,Ex_down,,Mathys_early_reg
0,1,0,129,Astro.4_down,0.05,0,Ex_up,,Mathys_early_reg
0,1,0,101,Astro.4_down,0.05,0,In_down,,Mathys_early_reg
0,1,0,6,Astro.4_down,0.05,0,In_up,,Mathys_early_reg
0,1,0,2,Astro.4_down,0.05,0,Mic_down,,Mathys_early_reg
0,1,0,3,Astro.4_down,0.05,0,Mic_up,,Mathys_early_reg
0,1,0,33,Astro.4_down,0.05,0,Oli_down,,Mathys_early_reg
0,1,0,29,Astro.4_down,0.05,0,Oli_up,,Mathys_early_reg
0,1,0,14,Astro.4_down,0.05,0,Opc_down,,Mathys_early_reg
0,1,0,1,Astro.4_down,0.05,0,Opc_up,,Mathys_early_reg
0,1,0,8,Astro.5_up,0.05,0,Ast_down,,Mathys_early_reg
0,1,0,14,Astro.5_up,0.05,0,Ast_up,,Mathys_early_reg
0,1,0,41,Astro.5_up,0.05,0,Ex_down,,Mathys_early_reg
0,1,0,40,Astro.5_up,0.05,0,Ex_up,,Mathys_early_reg
0,1,0,16,Astro.5_up,0.05,0,In_down,,Mathys_early_reg
0,1,0,4,Astro.5_up,0.05,0,In_up,,Mathys_early_reg
0,1,0,1,Astro.5_up,0.05,0,Mic_down,,Mathys_early_reg
0,1,0,2,Astro.5_up,0.05,0,Mic_up,,Mathys_early_reg
0,1,0,11,Astro.5_up,0.05,0,Oli_down,,Mathys_early_reg
0,1,0,12,Astro.5_up,0.05,0,Oli_up,,Mathys_early_reg
0,1,0,5,Astro.5_up,0.05,0,Opc_down,,Mathys_early_reg
0,1,0,1,Astro.5_up,0.05,0,Opc_up,,Mathys_early_reg
0,1,0,8,Astro.5_down,0.05,0,Ast_down,,Mathys_early_reg
0,1,0,14,Astro.5_down,0.05,0,Ast_up,,Mathys_early_reg
0,1,0,41,Astro.5_down,0.05,0,Ex_down,,Mathys_early_reg
0,1,0,40,Astro.5_down,0.05,0,Ex_up,,Mathys_early_reg
0,1,0,16,Astro.5_down,0.05,0,In_down,,Mathys_early_reg
0,1,0,4,Astro.5_down,0.05,0,In_up,,Mathys_early_reg
0,1,0,1,Astro.5_down,0.05,0,Mic_down,,Mathys_early_reg
0,1,0,2,Astro.5_down,0.05,0,Mic_up,,Mathys_early_reg
0,1,0,11,Astro.5_down,0.05,0,Oli_down,,Mathys_early_reg
0,1,0,12,Astro.5_down,0.05,0,Oli_up,,Mathys_early_reg
0,1,0,5,Astro.5_down,0.05,0,Opc_down,,Mathys_early_reg
0,1,0,1,Astro.5_down,0.05,0,Opc_up,,Mathys_early_reg
0,1,0,8,Macro_up,0.05,10,Ast_down,,Mathys_early_reg
0,1,0,4,Macro_up,0.05,10,Ast_up,,Mathys_early_reg
3.4140446786626715,0.2759863640380562,1,93,Macro_up,0.05,10,Ex_down,ATP1B3,Mathys_early_reg
0,1,0,29,Macro_up,0.05,10,Ex_up,,Mathys_early_reg
0,1,0,24,Macro_up,0.05,10,In_down,,Mathys_early_reg
0,1,0,5,Macro_up,0.05,10,In_up,,Mathys_early_reg
0,1,0,3,Macro_up,0.05,10,Mic_down,,Mathys_early_reg
0,1,0,2,Macro_up,0.05,10,Mic_up,,Mathys_early_reg
0,1,0,11,Macro_up,0.05,10,Oli_down,,Mathys_early_reg
0,1,0,14,Macro_up,0.05,10,Oli_up,,Mathys_early_reg
0,1,0,7,Macro_up,0.05,10,Opc_down,,Mathys_early_reg
0,1,0,1,Macro_up,0.05,10,Opc_up,,Mathys_early_reg
0,1,0,8,Macro_down,0.05,5,Ast_down,,Mathys_early_reg
0,1,0,4,Macro_down,0.05,5,Ast_up,,Mathys_early_reg
0,1,0,93,Macro_down,0.05,5,Ex_down,,Mathys_early_reg
0,1,0,29,Macro_down,0.05,5,Ex_up,,Mathys_early_reg
0,1,0,24,Macro_down,0.05,5,In_down,,Mathys_early_reg
0,1,0,5,Macro_down,0.05,5,In_up,,Mathys_early_reg
0,1,0,3,Macro_down,0.05,5,Mic_down,,Mathys_early_reg
0,1,0,2,Macro_down,0.05,5,Mic_up,,Mathys_early_reg
0,1,0,11,Macro_down,0.05,5,Oli_down,,Mathys_early_reg
0,1,0,14,Macro_down,0.05,5,Oli_up,,Mathys_early_reg
0,1,0,7,Macro_down,0.05,5,Opc_down,,Mathys_early_reg
0,1,0,1,Macro_down,0.05,5,Opc_up,,Mathys_early_reg
0,1,0,25,Micro.1_up,0.05,1,Ast_down,,Mathys_early_reg
0,1,0,10,Micro.1_up,0.05,1,Ast_up,,Mathys_early_reg
0,1,0,587,Micro.1_up,0.05,1,Ex_down,,Mathys_early_reg
0,1,0,137,Micro.1_up,0.05,1,Ex_up,,Mathys_early_reg
0,1,0,141,Micro.1_up,0.05,1,In_down,,Mathys_early_reg
0,1,0,8,Micro.1_up,0.05,1,In_up,,Mathys_early_reg
0,1,0,3,Micro.1_up,0.05,1,Mic_down,,Mathys_early_reg
0,1,0,6,Micro.1_up,0.05,1,Mic_up,,Mathys_early_reg
0,1,0,33,Micro.1_up,0.05,1,Oli_down,,Mathys_early_reg
0,1,0,31,Micro.1_up,0.05,1,Oli_up,,Mathys_early_reg
0,1,0,14,Micro.1_up,0.05,1,Opc_down,,Mathys_early_reg
0,1,0,0,Micro.1_up,0.05,1,Opc_up,,Mathys_early_reg
0,1,0,25,Micro.1_down,0.05,0,Ast_down,,Mathys_early_reg
0,1,0,10,Micro.1_down,0.05,0,Ast_up,,Mathys_early_reg
0,1,0,587,Micro.1_down,0.05,0,Ex_down,,Mathys_early_reg
0,1,0,137,Micro.1_down,0.05,0,Ex_up,,Mathys_early_reg
0,1,0,141,Micro.1_down,0.05,0,In_down,,Mathys_early_reg
0,1,0,8,Micro.1_down,0.05,0,In_up,,Mathys_early_reg
0,1,0,3,Micro.1_down,0.05,0,Mic_down,,Mathys_early_reg
0,1,0,6,Micro.1_down,0.05,0,Mic_up,,Mathys_early_reg
0,1,0,33,Micro.1_down,0.05,0,Oli_down,,Mathys_early_reg
0,1,0,31,Micro.1_down,0.05,0,Oli_up,,Mathys_early_reg
0,1,0,14,Micro.1_down,0.05,0,Opc_down,,Mathys_early_reg
0,1,0,0,Micro.1_down,0.05,0,Opc_up,,Mathys_early_reg
0,1,0,24,Micro.2_up,0.05,0,Ast_down,,Mathys_early_reg
0,1,0,11,Micro.2_up,0.05,0,Ast_up,,Mathys_early_reg
0,1,0,441,Micro.2_up,0.05,0,Ex_down,,Mathys_early_reg
0,1,0,128,Micro.2_up,0.05,0,Ex_up,,Mathys_early_reg
0,1,0,112,Micro.2_up,0.05,0,In_down,,Mathys_early_reg
0,1,0,7,Micro.2_up,0.05,0,In_up,,Mathys_early_reg
0,1,0,3,Micro.2_up,0.05,0,Mic_down,,Mathys_early_reg
0,1,0,6,Micro.2_up,0.05,0,Mic_up,,Mathys_early_reg
0,1,0,36,Micro.2_up,0.05,0,Oli_down,,Mathys_early_reg
0,1,0,32,Micro.2_up,0.05,0,Oli_up,,Mathys_early_reg
0,1,0,14,Micro.2_up,0.05,0,Opc_down,,Mathys_early_reg
0,1,0,2,Micro.2_up,0.05,0,Opc_up,,Mathys_early_reg
0,1,0,24,Micro.2_down,0.05,1,Ast_down,,Mathys_early_reg
0,1,0,11,Micro.2_down,0.05,1,Ast_up,,Mathys_early_reg
0,1,0,441,Micro.2_down,0.05,1,Ex_down,,Mathys_early_reg
0,1,0,128,Micro.2_down,0.05,1,Ex_up,,Mathys_early_reg
0,1,0,112,Micro.2_down,0.05,1,In_down,,Mathys_early_reg
0,1,0,7,Micro.2_down,0.05,1,In_up,,Mathys_early_reg
0,1,0,3,Micro.2_down,0.05,1,Mic_down,,Mathys_early_reg
0,1,0,6,Micro.2_down,0.05,1,Mic_up,,Mathys_early_reg
0,1,0,36,Micro.2_down,0.05,1,Oli_down,,Mathys_early_reg
0,1,0,32,Micro.2_down,0.05,1,Oli_up,,Mathys_early_reg
0,1,0,14,Micro.2_down,0.05,1,Opc_down,,Mathys_early_reg
0,1,0,2,Micro.2_down,0.05,1,Opc_up,,Mathys_early_reg
0,1,0,23,Micro.3_up,0.05,1,Ast_down,,Mathys_early_reg
0,1,0,8,Micro.3_up,0.05,1,Ast_up,,Mathys_early_reg
0,1,0,405,Micro.3_up,0.05,1,Ex_down,,Mathys_early_reg
0,1,0,112,Micro.3_up,0.05,1,Ex_up,,Mathys_early_reg
0,1,0,95,Micro.3_up,0.05,1,In_down,,Mathys_early_reg
0,1,0,6,Micro.3_up,0.05,1,In_up,,Mathys_early_reg
0,1,0,3,Micro.3_up,0.05,1,Mic_down,,Mathys_early_reg
0,1,0,6,Micro.3_up,0.05,1,Mic_up,,Mathys_early_reg
0,1,0,28,Micro.3_up,0.05,1,Oli_down,,Mathys_early_reg
0,1,0,28,Micro.3_up,0.05,1,Oli_up,,Mathys_early_reg
0,1,0,14,Micro.3_up,0.05,1,Opc_down,,Mathys_early_reg
0,1,0,0,Micro.3_up,0.05,1,Opc_up,,Mathys_early_reg
0,1,0,23,Micro.3_down,0.05,0,Ast_down,,Mathys_early_reg
0,1,0,8,Micro.3_down,0.05,0,Ast_up,,Mathys_early_reg
0,1,0,405,Micro.3_down,0.05,0,Ex_down,,Mathys_early_reg
0,1,0,112,Micro.3_down,0.05,0,Ex_up,,Mathys_early_reg
0,1,0,95,Micro.3_down,0.05,0,In_down,,Mathys_early_reg
0,1,0,6,Micro.3_down,0.05,0,In_up,,Mathys_early_reg
0,1,0,3,Micro.3_down,0.05,0,Mic_down,,Mathys_early_reg
0,1,0,6,Micro.3_down,0.05,0,Mic_up,,Mathys_early_reg
0,1,0,28,Micro.3_down,0.05,0,Oli_down,,Mathys_early_reg
0,1,0,28,Micro.3_down,0.05,0,Oli_up,,Mathys_early_reg
0,1,0,14,Micro.3_down,0.05,0,Opc_down,,Mathys_early_reg
0,1,0,0,Micro.3_down,0.05,0,Opc_up,,Mathys_early_reg
29.871499387148603,0.03715370354767378,1,21,Micro.4_up,0.05,13,Ast_down,KCNIP4,Mathys_early_reg
0,1,0,7,Micro.4_up,0.05,13,Ast_up,,Mathys_early_reg
0,1,0,345,Micro.4_up,0.05,13,Ex_down,,Mathys_early_reg
32.503359374090785,2.3326805518904058e-5,4,101,Micro.4_up,0.05,13,Ex_up,"KCNIP4,GRM5,FGF14,LRRTM4",Mathys_early_reg
0,1,0,82,Micro.4_up,0.05,13,In_down,,Mathys_early_reg
0,1,0,6,Micro.4_up,0.05,13,In_up,,Mathys_early_reg
0,1,0,3,Micro.4_up,0.05,13,Mic_down,,Mathys_early_reg
0,1,0,6,Micro.4_up,0.05,13,Mic_up,,Mathys_early_reg
22.989813978481514,0.047532546070092385,1,27,Micro.4_up,0.05,13,Oli_down,DLGAP1,Mathys_early_reg
0,1,0,28,Micro.4_up,0.05,13,Oli_up,,Mathys_early_reg
0,1,0,14,Micro.4_up,0.05,13,Opc_down,,Mathys_early_reg
0,1,0,0,Micro.4_up,0.05,13,Opc_up,,Mathys_early_reg
0,1,0,21,Micro.4_down,0.05,2,Ast_down,,Mathys_early_reg
0,1,0,7,Micro.4_down,0.05,2,Ast_up,,Mathys_early_reg
0,1,0,345,Micro.4_down,0.05,2,Ex_down,,Mathys_early_reg
0,1,0,101,Micro.4_down,0.05,2,Ex_up,,Mathys_early_reg
0,1,0,82,Micro.4_down,0.05,2,In_down,,Mathys_early_reg
0,1,0,6,Micro.4_down,0.05,2,In_up,,Mathys_early_reg
0,1,0,3,Micro.4_down,0.05,2,Mic_down,,Mathys_early_reg
0,1,0,6,Micro.4_down,0.05,2,Mic_up,,Mathys_early_reg
0,1,0,27,Micro.4_down,0.05,2,Oli_down,,Mathys_early_reg
0,1,0,28,Micro.4_down,0.05,2,Oli_up,,Mathys_early_reg
0,1,0,14,Micro.4_down,0.05,2,Opc_down,,Mathys_early_reg
0,1,0,0,Micro.4_down,0.05,2,Opc_up,,Mathys_early_reg
0,1,0,8,Micro.5_up,0.05,0,Ast_down,,Mathys_early_reg
0,1,0,4,Micro.5_up,0.05,0,Ast_up,,Mathys_early_reg
0,1,0,60,Micro.5_up,0.05,0,Ex_down,,Mathys_early_reg
0,1,0,29,Micro.5_up,0.05,0,Ex_up,,Mathys_early_reg
0,1,0,18,Micro.5_up,0.05,0,In_down,,Mathys_early_reg
0,1,0,5,Micro.5_up,0.05,0,In_up,,Mathys_early_reg
0,1,0,2,Micro.5_up,0.05,0,Mic_down,,Mathys_early_reg
0,1,0,4,Micro.5_up,0.05,0,Mic_up,,Mathys_early_reg
0,1,0,13,Micro.5_up,0.05,0,Oli_down,,Mathys_early_reg
0,1,0,8,Micro.5_up,0.05,0,Oli_up,,Mathys_early_reg
0,1,0,7,Micro.5_up,0.05,0,Opc_down,,Mathys_early_reg
0,1,0,0,Micro.5_up,0.05,0,Opc_up,,Mathys_early_reg
0,1,0,8,Micro.5_down,0.05,0,Ast_down,,Mathys_early_reg
0,1,0,4,Micro.5_down,0.05,0,Ast_up,,Mathys_early_reg
0,1,0,60,Micro.5_down,0.05,0,Ex_down,,Mathys_early_reg
0,1,0,29,Micro.5_down,0.05,0,Ex_up,,Mathys_early_reg
0,1,0,18,Micro.5_down,0.05,0,In_down,,Mathys_early_reg
0,1,0,5,Micro.5_down,0.05,0,In_up,,Mathys_early_reg
0,1,0,2,Micro.5_down,0.05,0,Mic_down,,Mathys_early_reg
0,1,0,4,Micro.5_down,0.05,0,Mic_up,,Mathys_early_reg
0,1,0,13,Micro.5_down,0.05,0,Oli_down,,Mathys_early_reg
0,1,0,8,Micro.5_down,0.05,0,Oli_up,,Mathys_early_reg
0,1,0,7,Micro.5_down,0.05,0,Opc_down,,Mathys_early_reg
0,1,0,0,Micro.5_down,0.05,0,Opc_up,,Mathys_early_reg
0,1,0,27,OPC.1_up,0.05,0,Ast_down,,Mathys_early_reg
0,1,0,19,OPC.1_up,0.05,0,Ast_up,,Mathys_early_reg
0,1,0,765,OPC.1_up,0.05,0,Ex_down,,Mathys_early_reg
0,1,0,182,OPC.1_up,0.05,0,Ex_up,,Mathys_early_reg
0,1,0,165,OPC.1_up,0.05,0,In_down,,Mathys_early_reg
0,1,0,8,OPC.1_up,0.05,0,In_up,,Mathys_early_reg
0,1,0,3,OPC.1_up,0.05,0,Mic_down,,Mathys_early_reg
0,1,0,3,OPC.1_up,0.05,0,Mic_up,,Mathys_early_reg
0,1,0,48,OPC.1_up,0.05,0,Oli_down,,Mathys_early_reg
0,1,0,41,OPC.1_up,0.05,0,Oli_up,,Mathys_early_reg
0,1,0,15,OPC.1_up,0.05,0,Opc_down,,Mathys_early_reg
0,1,0,3,OPC.1_up,0.05,0,Opc_up,,Mathys_early_reg
0,1,0,27,OPC.1_down,0.05,0,Ast_down,,Mathys_early_reg
0,1,0,19,OPC.1_down,0.05,0,Ast_up,,Mathys_early_reg
0,1,0,765,OPC.1_down,0.05,0,Ex_down,,Mathys_early_reg
0,1,0,182,OPC.1_down,0.05,0,Ex_up,,Mathys_early_reg
0,1,0,165,OPC.1_down,0.05,0,In_down,,Mathys_early_reg
0,1,0,8,OPC.1_down,0.05,0,In_up,,Mathys_early_reg
0,1,0,3,OPC.1_down,0.05,0,Mic_down,,Mathys_early_reg
0,1,0,3,OPC.1_down,0.05,0,Mic_up,,Mathys_early_reg
0,1,0,48,OPC.1_down,0.05,0,Oli_down,,Mathys_early_reg
0,1,0,41,OPC.1_down,0.05,0,Oli_up,,Mathys_early_reg
0,1,0,15,OPC.1_down,0.05,0,Opc_down,,Mathys_early_reg
0,1,0,3,OPC.1_down,0.05,0,Opc_up,,Mathys_early_reg
0,1,0,25,OPC.2_up,0.05,0,Ast_down,,Mathys_early_reg
0,1,0,16,OPC.2_up,0.05,0,Ast_up,,Mathys_early_reg
0,1,0,642,OPC.2_up,0.05,0,Ex_down,,Mathys_early_reg
0,1,0,174,OPC.2_up,0.05,0,Ex_up,,Mathys_early_reg
0,1,0,154,OPC.2_up,0.05,0,In_down,,Mathys_early_reg
0,1,0,8,OPC.2_up,0.05,0,In_up,,Mathys_early_reg
0,1,0,2,OPC.2_up,0.05,0,Mic_down,,Mathys_early_reg
0,1,0,3,OPC.2_up,0.05,0,Mic_up,,Mathys_early_reg
0,1,0,44,OPC.2_up,0.05,0,Oli_down,,Mathys_early_reg
0,1,0,40,OPC.2_up,0.05,0,Oli_up,,Mathys_early_reg
0,1,0,15,OPC.2_up,0.05,0,Opc_down,,Mathys_early_reg
0,1,0,3,OPC.2_up,0.05,0,Opc_up,,Mathys_early_reg
0,1,0,25,OPC.2_down,0.05,0,Ast_down,,Mathys_early_reg
0,1,0,16,OPC.2_down,0.05,0,Ast_up,,Mathys_early_reg
0,1,0,642,OPC.2_down,0.05,0,Ex_down,,Mathys_early_reg
0,1,0,174,OPC.2_down,0.05,0,Ex_up,,Mathys_early_reg
0,1,0,154,OPC.2_down,0.05,0,In_down,,Mathys_early_reg
0,1,0,8,OPC.2_down,0.05,0,In_up,,Mathys_early_reg
0,1,0,2,OPC.2_down,0.05,0,Mic_down,,Mathys_early_reg
0,1,0,3,OPC.2_down,0.05,0,Mic_up,,Mathys_early_reg
0,1,0,44,OPC.2_down,0.05,0,Oli_down,,Mathys_early_reg
0,1,0,40,OPC.2_down,0.05,0,Oli_up,,Mathys_early_reg
0,1,0,15,OPC.2_down,0.05,0,Opc_down,,Mathys_early_reg
0,1,0,3,OPC.2_down,0.05,0,Opc_up,,Mathys_early_reg
0,1,0,27,OPC.3_up,0.05,0,Ast_down,,Mathys_early_reg
0,1,0,20,OPC.3_up,0.05,0,Ast_up,,Mathys_early_reg
0,1,0,777,OPC.3_up,0.05,0,Ex_down,,Mathys_early_reg
0,1,0,182,OPC.3_up,0.05,0,Ex_up,,Mathys_early_reg
0,1,0,165,OPC.3_up,0.05,0,In_down,,Mathys_early_reg
0,1,0,8,OPC.3_up,0.05,0,In_up,,Mathys_early_reg
0,1,0,3,OPC.3_up,0.05,0,Mic_down,,Mathys_early_reg
0,1,0,3,OPC.3_up,0.05,0,Mic_up,,Mathys_early_reg
0,1,0,48,OPC.3_up,0.05,0,Oli_down,,Mathys_early_reg
0,1,0,42,OPC.3_up,0.05,0,Oli_up,,Mathys_early_reg
0,1,0,15,OPC.3_up,0.05,0,Opc_down,,Mathys_early_reg
0,1,0,3,OPC.3_up,0.05,0,Opc_up,,Mathys_early_reg
0,1,0,27,OPC.3_down,0.05,0,Ast_down,,Mathys_early_reg
0,1,0,20,OPC.3_down,0.05,0,Ast_up,,Mathys_early_reg
0,1,0,777,OPC.3_down,0.05,0,Ex_down,,Mathys_early_reg
0,1,0,182,OPC.3_down,0.05,0,Ex_up,,Mathys_early_reg
0,1,0,165,OPC.3_down,0.05,0,In_down,,Mathys_early_reg
0,1,0,8,OPC.3_down,0.05,0,In_up,,Mathys_early_reg
0,1,0,3,OPC.3_down,0.05,0,Mic_down,,Mathys_early_reg
0,1,0,3,OPC.3_down,0.05,0,Mic_up,,Mathys_early_reg
0,1,0,48,OPC.3_down,0.05,0,Oli_down,,Mathys_early_reg
0,1,0,42,OPC.3_down,0.05,0,Oli_up,,Mathys_early_reg
0,1,0,15,OPC.3_down,0.05,0,Opc_down,,Mathys_early_reg
0,1,0,3,OPC.3_down,0.05,0,Opc_up,,Mathys_early_reg
0,1,0,25,OPC.4_up,0.05,0,Ast_down,,Mathys_early_reg
0,1,0,14,OPC.4_up,0.05,0,Ast_up,,Mathys_early_reg
0,1,0,642,OPC.4_up,0.05,0,Ex_down,,Mathys_early_reg
0,1,0,168,OPC.4_up,0.05,0,Ex_up,,Mathys_early_reg
0,1,0,153,OPC.4_up,0.05,0,In_down,,Mathys_early_reg
0,1,0,7,OPC.4_up,0.05,0,In_up,,Mathys_early_reg
0,1,0,2,OPC.4_up,0.05,0,Mic_down,,Mathys_early_reg
0,1,0,3,OPC.4_up,0.05,0,Mic_up,,Mathys_early_reg
0,1,0,42,OPC.4_up,0.05,0,Oli_down,,Mathys_early_reg
0,1,0,40,OPC.4_up,0.05,0,Oli_up,,Mathys_early_reg
0,1,0,15,OPC.4_up,0.05,0,Opc_down,,Mathys_early_reg
0,1,0,3,OPC.4_up,0.05,0,Opc_up,,Mathys_early_reg
0,1,0,25,OPC.4_down,0.05,0,Ast_down,,Mathys_early_reg
0,1,0,14,OPC.4_down,0.05,0,Ast_up,,Mathys_early_reg
0,1,0,642,OPC.4_down,0.05,0,Ex_down,,Mathys_early_reg
0,1,0,168,OPC.4_down,0.05,0,Ex_up,,Mathys_early_reg
0,1,0,153,OPC.4_down,0.05,0,In_down,,Mathys_early_reg
0,1,0,7,OPC.4_down,0.05,0,In_up,,Mathys_early_reg
0,1,0,2,OPC.4_down,0.05,0,Mic_down,,Mathys_early_reg
0,1,0,3,OPC.4_down,0.05,0,Mic_up,,Mathys_early_reg
