OR,Pval,NumSig,SetSize,test,fdr_cut,DEG_n,ID,common_genes,gene_set
2.611629351819312,0.017779832739567104,8,988,Astro_up,0.05,62,E34_E33_AD_down,"NPTXR,ST8SIA3,OPCML,KCNIP4,MAPK8IP2,DCC,XKR4,ATRNL1",Blanchard
0,1,0,1948,Astro_up,0.05,62,E34_E33_AD_up,,Blanchard
2.5987188692883847,0.0011908179554258695,18,2501,Astro_up,0.05,62,E34_E33_noAD_down,"CACNG8,OPCML,KCNIP4,GABRB2,SNPH,SLC12A5,SLC4A10,SCN2A,NEURL1,ICA1,FGF12,XKR4,KCNC2,MYT1L,ATRNL1,NWD2,CDH18,GABRG2",Blanchard
0.17913632940710988,0.9999999905676156,8,8272,Astro_up,0.05,62,E34_E33_noAD_up,"NPTXR,TSPYL4,YWHAG,MAPK8IP2,ADGRB1,DCC,LINGO1,UBXN6",Blanchard
3.0506403015409966,1.2536935046019275e-4,20,2484,Astro_up,0.05,62,E4+_E33_ALL_down,"CACNG8,GABBR2,OPCML,NETO1,KCNIP4,GABRB2,SLC12A5,PCSK2,SLC4A10,SCN2A,NEURL1,CA10,ICA1,FGF12,XKR4,KCNC2,ATRNL1,CDH18,SCN3A,GABRG2",Blanchard
0.2331177922316085,0.9999993673374614,9,7704,Astro_up,0.05,62,E4+_E33_ALL_up,"NPTXR,TSPYL4,YWHAG,MAPK8IP2,ADGRB1,DCC,LINGO1,UBXN6,EPOP",Blanchard
1.2868179816982093,0.46699400133843894,2,463,Astro_up,0.05,62,ipsc_down,"NXPH1,FGF12",Blanchard
5.8461882300290595,1.1824367356717301e-7,17,1125,Astro_up,0.05,62,ipsc_up,"OPCML,NETO1,KCNIP4,RAB3C,PCSK2,SLC4A10,SCN2A,ELAVL2,CUX2,ICA1,DCC,XKR4,LINGO1,ATRNL1,SCN3A,KCNH5,CNR1",Blanchard
3.1214772021839,0.027701607700889263,5,504,Astro_up,0.05,62,Nebula_down,"PLPPR4,ST8SIA3,PCSK2,CUX2,CNR1",Blanchard
0,1,0,823,Astro_up,0.05,62,Nebula_up,,Blanchard
0,1,0,988,Astro_down,0.05,13,E34_E33_AD_down,,Blanchard
1.5285853372639506,0.409448959506968,2,1948,Astro_down,0.05,13,E34_E33_AD_up,"PRIMA1,SCRN3",Blanchard
0,1,0,2501,Astro_down,0.05,13,E34_E33_noAD_down,,Blanchard
0.36412793829226664,0.9738211098200826,3,8272,Astro_down,0.05,13,E34_E33_noAD_up,"GOLGA6L10,PRIMA1,SCRN3",Blanchard
0.530846176389812,0.8497849452985506,1,2484,Astro_down,0.05,13,E4+_E33_ALL_down,FOLH1,Blanchard
0.4131891595311915,0.9572614697645909,3,7704,Astro_down,0.05,13,E4+_E33_ALL_up,"GOLGA6L10,PRIMA1,SCRN3",Blanchard
0,1,0,463,Astro_down,0.05,13,ipsc_down,,Blanchard
0,1,0,1125,Astro_down,0.05,13,ipsc_up,,Blanchard
0,1,0,504,Astro_down,0.05,13,Nebula_down,,Blanchard
0,1,0,823,Astro_down,0.05,13,Nebula_up,,Blanchard
0.9031442856980649,0.6870860366521141,1,321,Macro_up,0.05,10,E34_E33_AD_down,ELL2,Blanchard
1.0540064217620573,0.5991354285276556,2,562,Macro_up,0.05,10,E34_E33_AD_up,"ATP1B3,PFKFB3",Blanchard
0,1,0,384,Macro_up,0.05,10,E34_E33_noAD_down,,Blanchard
1.7638824908633324,0.36739009875377926,8,2035,Macro_up,0.05,10,E34_E33_noAD_up,"ATP1B3,GNA13,ELL2,HIF1A,TNFRSF1B,PFKFB3,PPP2R5C,GK",Blanchard
0.6134310023373309,0.8109178551008381,1,449,Macro_up,0.05,10,E4+_E33_ALL_down,GK,Blanchard
0.8684256810543194,0.713886346726737,6,1856,Macro_up,0.05,10,E4+_E33_ALL_up,"ATP1B3,GNA13,ELL2,HIF1A,PFKFB3,PPP2R5C",Blanchard
3.1984139959259252,0.29117226475349145,1,99,Macro_up,0.05,10,ipsc_down,TNFRSF1B,Blanchard
1.4874298879302832,0.5144954832942386,1,204,Macro_up,0.05,10,ipsc_up,ELL2,Blanchard
2.6853356662384162,0.3350256372335306,1,117,Macro_up,0.05,10,Nebula_down,HIF1A,Blanchard
0,1,0,192,Macro_up,0.05,10,Nebula_up,,Blanchard
0,1,0,321,Macro_down,0.05,5,E34_E33_AD_down,,Blanchard
1.0539101860889197,0.6553372913247141,1,562,Macro_down,0.05,5,E34_E33_AD_up,P2RY12,Blanchard
1.6595708992540612,0.5047300335718821,1,384,Macro_down,0.05,5,E34_E33_noAD_down,GLIPR1,Blanchard
0.10972428349237834,0.9973509614905469,1,2035,Macro_down,0.05,5,E34_E33_noAD_up,NRP1,Blanchard
0,1,0,449,Macro_down,0.05,5,E4+_E33_ALL_down,,Blanchard
0.3856034950760026,0.9362334447873591,2,1856,Macro_down,0.05,5,E4+_E33_ALL_up,"P2RY12,NRP1",Blanchard
0,1,0,99,Macro_down,0.05,5,ipsc_down,,Blanchard
8.97519481117399,0.04190666032806746,2,204,Macro_down,0.05,5,ipsc_up,"DAB2,GLIPR1",Blanchard
6.046843207111939,0.1843953337040929,1,117,Macro_down,0.05,5,Nebula_down,GNG2,Blanchard
0,1,0,192,Macro_down,0.05,5,Nebula_up,,Blanchard
0,1,0,930,Micro_up,0.05,0,E34_E33_AD_down,,Blanchard
0,1,0,1774,Micro_up,0.05,0,E34_E33_AD_up,,Blanchard
0,1,0,2229,Micro_up,0.05,0,E34_E33_noAD_down,,Blanchard
0,1,0,7442,Micro_up,0.05,0,E34_E33_noAD_up,,Blanchard
0,1,0,2271,Micro_up,0.05,0,E4+_E33_ALL_down,,Blanchard
0,1,0,6911,Micro_up,0.05,0,E4+_E33_ALL_up,,Blanchard
0,1,0,373,Micro_up,0.05,0,ipsc_down,,Blanchard
0,1,0,917,Micro_up,0.05,0,ipsc_up,,Blanchard
