OR,Pval,NumSig,SetSize,test,fdr_cut,DEG_n,ID,common_genes,gene_set
0.9681854551520559,0.647479197805117,1,305,Astro_up,0.05,62,Astro_down,KCNIP4,Grubman_reg
0.9649574963708563,0.6486924251010414,1,306,Astro_up,0.05,62,Astro_up,LINGO1,Grubman_reg
0,1,0,171,Astro_up,0.05,62,Endo_down,,Grubman_reg
1.6938870298643263,0.4509228285858503,1,176,Astro_up,0.05,62,Endo_up,LINGO1,Grubman_reg
0,1,0,99,Astro_up,0.05,62,Micro_down,,Grubman_reg
2.632117619571058,0.3213576602962208,1,114,Astro_up,0.05,62,Micro_up,LINGO1,Grubman_reg
5.855477662327933,9.145483859094127e-4,6,334,Astro_up,0.05,62,Neuron_down,"KCNIP4,GABRB2,SCN2A,CA10,CNTN4,CDH18",Grubman_reg
8.837013315228855,2.711002952610899e-8,13,545,Astro_up,0.05,62,Neuron_up,"NPTXR,CACNG8,NXPH1,SNPH,SLC12A5,RAB3C,ADGRB1,KCNC2,VSTM2A,LINGO1,TMEM132D,DNM1,ATRNL1",Grubman_reg
0,1,0,94,Astro_up,0.05,62,Oligo_down,,Grubman_reg
2.7292311273988403,0.3120353218772389,1,110,Astro_up,0.05,62,Oligo_up,LINGO1,Grubman_reg
14.481618494391112,1.4292509293398324e-6,7,166,Astro_up,0.05,62,OPC_down,"NXPH1,GABRB2,SLC4A10,FGF12,XKR4,CNTN4,MYT1L",Grubman_reg
2.624035312856357,0.18402561773469747,2,231,Astro_up,0.05,62,OPC_up,"SNPH,LINGO1",Grubman_reg
0,1,0,305,Astro_down,0.05,13,Astro_down,,Grubman_reg
0,1,0,306,Astro_down,0.05,13,Astro_up,,Grubman_reg
0,1,0,171,Astro_down,0.05,13,Endo_down,,Grubman_reg
0,1,0,176,Astro_down,0.05,13,Endo_up,,Grubman_reg
0,1,0,99,Astro_down,0.05,13,Micro_down,,Grubman_reg
0,1,0,114,Astro_down,0.05,13,Micro_up,,Grubman_reg
0,1,0,334,Astro_down,0.05,13,Neuron_down,,Grubman_reg
0,1,0,545,Astro_down,0.05,13,Neuron_up,,Grubman_reg
0,1,0,94,Astro_down,0.05,13,Oligo_down,,Grubman_reg
0,1,0,110,Astro_down,0.05,13,Oligo_up,,Grubman_reg
0,1,0,166,Astro_down,0.05,13,OPC_down,,Grubman_reg
0,1,0,231,Astro_down,0.05,13,OPC_up,,Grubman_reg
0,1,0,105,Macro_up,0.05,10,Astro_down,,Grubman_reg
3.8923490043178326,0.24738308608748327,1,82,Macro_up,0.05,10,Astro_up,ATP1B3,Grubman_reg
6.0032377566305195,0.16992944258805565,1,54,Macro_up,0.05,10,Endo_down,ATP1B3,Grubman_reg
0,1,0,59,Macro_up,0.05,10,Endo_up,,Grubman_reg
3.94228311269142,0.2447330265314538,1,81,Macro_up,0.05,10,Micro_down,CSF2RA,Grubman_reg
0,1,0,67,Macro_up,0.05,10,Micro_up,,Grubman_reg
0,1,0,136,Macro_up,0.05,10,Neuron_down,,Grubman_reg
0,1,0,120,Macro_up,0.05,10,Neuron_up,,Grubman_reg
0,1,0,39,Macro_up,0.05,10,Oligo_down,,Grubman_reg
0,1,0,39,Macro_up,0.05,10,Oligo_up,,Grubman_reg
0,1,0,54,Macro_up,0.05,10,OPC_down,,Grubman_reg
0,1,0,74,Macro_up,0.05,10,OPC_up,,Grubman_reg
0,1,0,105,Macro_down,0.05,5,Astro_down,,Grubman_reg
0,1,0,82,Macro_down,0.05,5,Astro_up,,Grubman_reg
0,1,0,54,Macro_down,0.05,5,Endo_down,,Grubman_reg
0,1,0,59,Macro_down,0.05,5,Endo_up,,Grubman_reg
8.874336653780755,0.13083335447772704,1,81,Macro_down,0.05,5,Micro_down,P2RY12,Grubman_reg
0,1,0,67,Macro_down,0.05,5,Micro_up,,Grubman_reg
0,1,0,136,Macro_down,0.05,5,Neuron_down,,Grubman_reg
0,1,0,120,Macro_down,0.05,5,Neuron_up,,Grubman_reg
0,1,0,39,Macro_down,0.05,5,Oligo_down,,Grubman_reg
0,1,0,39,Macro_down,0.05,5,Oligo_up,,Grubman_reg
0,1,0,54,Macro_down,0.05,5,OPC_down,,Grubman_reg
0,1,0,74,Macro_down,0.05,5,OPC_up,,Grubman_reg
0,1,0,280,Micro_up,0.05,0,Astro_down,,Grubman_reg
0,1,0,276,Micro_up,0.05,0,Astro_up,,Grubman_reg
0,1,0,160,Micro_up,0.05,0,Endo_down,,Grubman_reg
0,1,0,171,Micro_up,0.05,0,Endo_up,,Grubman_reg
0,1,0,108,Micro_up,0.05,0,Micro_down,,Grubman_reg
0,1,0,121,Micro_up,0.05,0,Micro_up,,Grubman_reg
0,1,0,316,Micro_up,0.05,0,Neuron_down,,Grubman_reg
0,1,0,519,Micro_up,0.05,0,Neuron_up,,Grubman_reg
0,1,0,90,Micro_up,0.05,0,Oligo_down,,Grubman_reg
0,1,0,104,Micro_up,0.05,0,Oligo_up,,Grubman_reg
0,1,0,157,Micro_up,0.05,0,OPC_down,,Grubman_reg
0,1,0,216,Micro_up,0.05,0,OPC_up,,Grubman_reg
0,1,0,280,Micro_down,0.05,2,Astro_down,,Grubman_reg
0,1,0,276,Micro_down,0.05,2,Astro_up,,Grubman_reg
0,1,0,160,Micro_down,0.05,2,Endo_down,,Grubman_reg
0,1,0,171,Micro_down,0.05,2,Endo_up,,Grubman_reg
0,1,0,108,Micro_down,0.05,2,Micro_down,,Grubman_reg
0,1,0,121,Micro_down,0.05,2,Micro_up,,Grubman_reg
0,1,0,316,Micro_down,0.05,2,Neuron_down,,Grubman_reg
0,1,0,519,Micro_down,0.05,2,Neuron_up,,Grubman_reg
0,1,0,90,Micro_down,0.05,2,Oligo_down,,Grubman_reg
0,1,0,104,Micro_down,0.05,2,Oligo_up,,Grubman_reg
0,1,0,157,Micro_down,0.05,2,OPC_down,,Grubman_reg
0,1,0,216,Micro_down,0.05,2,OPC_up,,Grubman_reg
1.2944797730545676,0.41349697097832683,3,303,Oligo_up,0.05,163,Astro_down,"COL5A3,F11-AS1,ADGRV1",Grubman_reg
4.0895596379351975,6.12390420446289e-4,9,305,Oligo_up,0.05,163,Astro_up,"HIF3A,LAMA5,GFAP,RASD1,AEBP1,NHS,TNFRSF1A,PHYHD1,AHNAK",Grubman_reg
2.285045044857989,0.1508033108398333,3,174,Oligo_up,0.05,163,Endo_down,"COL11A1,MAP3K5,ITGA8",Grubman_reg
7.121905087712833,1.1043138990690143e-5,9,180,Oligo_up,0.05,163,Endo_up,"DACH1,PDXK,COL5A3,ADAMTS9,UTRN,MEF2C,FLI1,CPNE8,ITGA6",Grubman_reg
8.238371999050436,1.465451860068497e-4,6,103,Oligo_up,0.05,163,Micro_down,"CD69,MEF2C,ZFP36L1,FOS,ADGRV1,GRIP1",Grubman_reg
4.531580258838576,0.013945801620088018,4,120,Oligo_up,0.05,163,Micro_up,"GFAP,CD163,THRB,SH3RF3",Grubman_reg
0,1,0,340,Oligo_up,0.05,163,Neuron_down,,Grubman_reg
3.3041062070024236,3.44981698311255e-4,13,550,Oligo_up,0.05,163,Neuron_up,"PDXK,HIF3A,GFAP,AEBP1,CACNA1E,MEF2C,THRB,FOS,CHD3,THSD7A,NPTXR,KCNQ2,GRIP1",Grubman_reg
0,1,0,95,Oligo_up,0.05,163,Oligo_down,,Grubman_reg
6.181198849844328,0.0017583027556635452,5,112,Oligo_up,0.05,163,Oligo_up,"HIF3A,GFAP,AEBP1,FOS,NPTX2",Grubman_reg
6.809632687493345,4.468452051226532e-5,8,166,Oligo_up,0.05,163,OPC_down,"RAPGEF4,UTRN,CHST11,CPNE8,THSD7A,CAMK1D,ADGRV1,GRIP1",Grubman_reg
3.514321424611122,0.009267635166740413,6,232,Oligo_up,0.05,163,OPC_up,"HIF3A,CSPG4,GFAP,AHNAK,ITGA8,NPTX2",Grubman_reg
0,1,0,303,Oligo_down,0.05,15,Astro_down,,Grubman_reg
0,1,0,305,Oligo_down,0.05,15,Astro_up,,Grubman_reg
0,1,0,174,Oligo_down,0.05,15,Endo_down,,Grubman_reg
0,1,0,180,Oligo_down,0.05,15,Endo_up,,Grubman_reg
14.739418220410329,0.07055317551462004,1,103,Oligo_down,0.05,15,Micro_down,SYNDIG1,Grubman_reg
