OR,Pval,NumSig,SetSize,test,fdr_cut,DEG_n,ID,common_genes,gene_set
0,1,0,239,vInhib_down,0.05,0,Endo,,Grubman
0,1,0,149,vInhib_down,0.05,0,Micro,,Grubman
0,1,0,722,vInhib_down,0.05,0,Neuron,,Grubman
0,1,0,155,vInhib_down,0.05,0,Oligo,,Grubman
0,1,0,306,vInhib_down,0.05,0,OPC,,Grubman
0,1,0,575,vLD_up,0.05,0,Astro,,Grubman
0,1,0,325,vLD_up,0.05,0,Endo,,Grubman
0,1,0,217,vLD_up,0.05,0,Micro,,Grubman
0,1,0,863,vLD_up,0.05,0,Neuron,,Grubman
0,1,0,193,vLD_up,0.05,0,Oligo,,Grubman
0,1,0,379,vLD_up,0.05,0,OPC,,Grubman
0,1,0,575,vLD_down,0.05,0,Astro,,Grubman
0,1,0,325,vLD_down,0.05,0,Endo,,Grubman
0,1,0,217,vLD_down,0.05,0,Micro,,Grubman
0,1,0,863,vLD_down,0.05,0,Neuron,,Grubman
0,1,0,193,vLD_down,0.05,0,Oligo,,Grubman
0,1,0,379,vLD_down,0.05,0,OPC,,Grubman
1.114328263868877,0.4896083863507221,4,579,vL5a_up,0.05,90,Astro,"TNFRSF1A, PDZD4, COL5A3, NRXN3",Grubman
1.9821984188244026,0.15412726289062215,4,333,vL5a_up,0.05,90,Endo,"TMOD1, COL5A3, RGS4, MAP2",Grubman
0,1,0,213,vL5a_up,0.05,90,Micro,,Grubman
1.5284958947312712,0.17358667603076622,8,869,vL5a_up,0.05,90,Neuron,"CAMK2A, RFX3, ATRNL1, NPTXR, GABRD, PSD, PCDH19, ARHGAP32",Grubman
1.71207275419991,0.33226195226026367,2,190,vL5a_up,0.05,90,Oligo,"NPTX2, NRXN3",Grubman
3.16873535094561,0.00939495409330744,7,379,vL5a_up,0.05,90,OPC,"PDZD2, PDZD4, NPTX2, NRXN3, DCLK2, MED12L, ARHGAP32",Grubman
0,1,0,579,vL5a_down,0.05,45,Astro,,Grubman
0.9627625961658288,0.6505669161980541,1,333,vL5a_down,0.05,45,Endo,C8orf34,Grubman
6.620057447132525,0.004271990275749434,4,213,vL5a_down,0.05,45,Micro,"STARD13, DPP10, HS3ST4, PID1",Grubman
1.5260512598453302,0.2854185753224245,4,869,vL5a_down,0.05,45,Neuron,"STARD13, SEL1L3, DPP10, PID1",Grubman
3.514400246737379,0.11818373454289337,2,190,vL5a_down,0.05,45,Oligo,"DPP10, RPS27",Grubman
1.7294760592014786,0.33144804363962344,2,379,vL5a_down,0.05,45,OPC,"CRIM1, PID1",Grubman
0,1,0,570,vL5b_up,0.05,0,Astro,,Grubman
0,1,0,320,vL5b_up,0.05,0,Endo,,Grubman
0,1,0,204,vL5b_up,0.05,0,Micro,,Grubman
0,1,0,852,vL5b_up,0.05,0,Neuron,,Grubman
0,1,0,187,vL5b_up,0.05,0,Oligo,,Grubman
0,1,0,375,vL5b_up,0.05,0,OPC,,Grubman
0,1,0,570,vL5b_down,0.05,0,Astro,,Grubman
0,1,0,320,vL5b_down,0.05,0,Endo,,Grubman
0,1,0,204,vL5b_down,0.05,0,Micro,,Grubman
0,1,0,852,vL5b_down,0.05,0,Neuron,,Grubman
0,1,0,187,vL5b_down,0.05,0,Oligo,,Grubman
0,1,0,375,vL5b_down,0.05,0,OPC,,Grubman
0,1,0,567,vL6_up,0.05,7,Astro,,Grubman
0,1,0,321,vL6_up,0.05,7,Endo,,Grubman
0,1,0,206,vL6_up,0.05,7,Micro,,Grubman
0,1,0,852,vL6_up,0.05,7,Neuron,,Grubman
0,1,0,192,vL6_up,0.05,7,Oligo,,Grubman
0,1,0,376,vL6_up,0.05,7,OPC,,Grubman
0,1,0,567,vL6_down,0.05,5,Astro,,Grubman
0,1,0,321,vL6_down,0.05,5,Endo,,Grubman
0,1,0,206,vL6_down,0.05,5,Micro,,Grubman
0,1,0,852,vL6_down,0.05,5,Neuron,,Grubman
0,1,0,192,vL6_down,0.05,5,Oligo,,Grubman
0,1,0,376,vL6_down,0.05,5,OPC,,Grubman
0,1,0,276,vWMuf_up,0.05,3,Astro,,Grubman
12.406278509720488,0.11228306323152715,1,133,vWMuf_up,0.05,3,Endo,MAP2,Grubman
0,1,0,93,vWMuf_up,0.05,3,Micro,,Grubman
0,1,0,423,vWMuf_up,0.05,3,Neuron,,Grubman
0,1,0,123,vWMuf_up,0.05,3,Oligo,,Grubman
0,1,0,191,vWMuf_up,0.05,3,OPC,,Grubman
0.5157964237173045,0.8567323958464503,1,276,vWMuf_down,0.05,23,Astro,CDK18,Grubman
0,1,0,133,vWMuf_down,0.05,23,Endo,,Grubman
0,1,0,93,vWMuf_down,0.05,23,Micro,,Grubman
1.977893450782382,0.14624570104555487,5,423,vWMuf_down,0.05,23,Neuron,"GPR37, TTYH2, CNP, PHGDH, ELOVL1",Grubman
1.2193691916624985,0.5707484248313827,1,123,vWMuf_down,0.05,23,Oligo,CNTNAP4,Grubman
1.6152257449349816,0.371104062177538,2,191,vWMuf_down,0.05,23,OPC,"PHGDH, ELOVL1",Grubman
0,1,0,466,vWMpv_up,0.05,0,Astro,,Grubman
0,1,0,239,vWMpv_up,0.05,0,Endo,,Grubman
0,1,0,166,vWMpv_up,0.05,0,Micro,,Grubman
0,1,0,688,vWMpv_up,0.05,0,Neuron,,Grubman
0,1,0,168,vWMpv_up,0.05,0,Oligo,,Grubman
0,1,0,301,vWMpv_up,0.05,0,OPC,,Grubman
0,1,0,466,vWMpv_down,0.05,0,Astro,,Grubman
0,1,0,239,vWMpv_down,0.05,0,Endo,,Grubman
0,1,0,166,vWMpv_down,0.05,0,Micro,,Grubman
0,1,0,688,vWMpv_down,0.05,0,Neuron,,Grubman
0,1,0,168,vWMpv_down,0.05,0,Oligo,,Grubman
0,1,0,301,vWMpv_down,0.05,0,OPC,,Grubman
0,1,0,384,vWMd_up,0.05,0,Astro,,Grubman
0,1,0,197,vWMd_up,0.05,0,Endo,,Grubman
0,1,0,138,vWMd_up,0.05,0,Micro,,Grubman
0,1,0,595,vWMd_up,0.05,0,Neuron,,Grubman
0,1,0,165,vWMd_up,0.05,0,Oligo,,Grubman
0,1,0,269,vWMd_up,0.05,0,OPC,,Grubman
0,1,0,384,vWMd_down,0.05,1,Astro,,Grubman
0,1,0,197,vWMd_down,0.05,1,Endo,,Grubman
0,1,0,138,vWMd_down,0.05,1,Micro,,Grubman
0,1,0,595,vWMd_down,0.05,1,Neuron,,Grubman
0,1,0,165,vWMd_down,0.05,1,Oligo,,Grubman
0,1,0,269,vWMd_down,0.05,1,OPC,,Grubman
