OR,Pval,test,NumSig,SetSize,ID,model_type,fdr_cut,GeneList,gene_set
2.862021550248469,2.331541197604694e-5,Astro,43,66,Ast,enrichment,0.1,"CSF1, BRINP2, CSRP1, NPAS2, PLXNB1, MRAS, NPNT, GRIA2, CPE, VCAN, NR2F1, JARID2, FAM229B, GJA1, ITGB8, GRM3, PREX2, RHPN1, PLEC, COL27A1, PLCE1, AHNAK, SF1, SLCO1C1, TMBIM6, HVCN1, ZFP36L1, DIO2, RLBP1, GPRC5B, ZNF423, MT2A, MT1E, GPS2, GFAP, SMURF2, ITGB4, CABLES1, TMEM241, CIRBP, RALGAPA2, DDX17, SYTL4",Mathys
0.8201886309001146,0.9940150832076625,Astro,244,695,Ex,enrichment,0.1,"DVL1, MRPL20, FBXO2, UQCRHL, SPEN, MRTO4, SYNC, MEAF6, ZNF684, CCDC24, NASP, GADD45A, LRRC39, AMIGO1, BOLA1, C1orf54, MRPS21, S100A6, SMG5, NIT1, UFC1, CYB5R1, LRRN2, PTPN14, ASAP2, HADHB, CHAC2, CFAP36, BOLA3, AUP1, TCF7L1, FAHD2B, CHCHD5, FAM171B, PPIL3, ATIC, TUBA4A, EMC3, TSEN2, LSM3, MRPS25, KIF9, AMT, ZNF717, EAF2, FAM162A, FNDC3B, PIGZ, IQCG, TMEM175, LETM1, SORCS2, EXOC1, ADGRL3, PRDM5, MRPL36, REEP2, RPL26L1, PHYKPL, TUBB2A, C6orf136, GPANK1, ATF6B, GCLC, HMGN3, UFL1, CYCS, BLVRA, CAMK2B, SUMF2, CHCHD2, ZNF273, SPDYE5, CFAP69, CLDN12, FZD1, GATAD1, COPS6, AP4M1, SPDYE3, IFT22, FASTK, ARHGEF10, PEBP4, SLC25A37, EPHX2, VDAC3, MRPL15, GGH, ADHFE1, POP1, EMC2, DSCC1, PLEC, KIFC2, NUDT2, RPP25L, SPAG8, RABEPK, PTRH1, ST6GALNAC6, ENDOG, NTMT1, NCS1, RABL6, NPDC1, DPP7, RNF208, TUBB4B, RPP38, PDSS1, CISD1, SNCG, GOLGA7B, GOT1, DPCD, ARL3, TCF7L2, SFXN4, KNDC1, RNH1, PIK3C2A, PRMT3, HSD17B12, TIMM10, GPR137, KCNK4, PRDX5, CCS, PAAF1, SESN3, TIMM8B, HMBS, FOXRED1, MRPL51, BORCS5, LMO3, CAPRIN2, PCED1B, PRKAG1, TMBIM6, LETMD1, NDUFA12, DYNLL1, POP5, GTF2H3, UBC, TOX4, MTHFD1, ATP6V1D, RDH11, ACYP1, NEK9, FLRT2, TTC8, SRP14, IQCH, SNUPN, IDH2, HDDC3, SNRNP25, UNKL, CLCN7, IFT140, HAGH, MSRB1, CASKIN1, MLST8, ZNF75A, IQCK, UQCRC2, NSMCE1, SETD1A, BCKDK, MT2A, KIFC3, TMEM208, GCSH, BCO1, CLUH, SPAG7, PER1, TUBG2, DBF4B, GFAP, SCRN2, SLC35B1, MRPL27, SUPT4H1, FBF1, ENDOV, RFNG, TMEM241, CXXC1, SHC2, PALM, TMEM259, STK11, CIRBP, PIAS4, ADAMTS10, ZNF44, USE1, CRTC1, LRP3, KMT2B, EIF3K, MED29, GRIK5, CIC, TMEM145, ZNF428, ZNF226, LIN7B, LRRC4B, ZNF160, ZSCAN18, SNPH, DDRGK1, PRNP, DZANK1, GSS, NEURL2, SLC35C2, SPATA2, ARFGAP1, TPD52L2, NCAM2, PCP4, CSTB, ZDHHC8, CHCHD10, UQCR10, TIMP3, LGALS1, SUN2, EFCAB6, GYG2, TSPAN7, PDZD11, NLGN3, LRCH2, SLC25A5, PDZD4",Mathys
0.4008094398858664,0.9982976697656777,Astro,10,48,In,enrichment,0.1,"FBXO2, EML6, TSEN2, NDUFS3, NDUFA12, GPS2, MRPL27, CIRBP, GPI, LGALS1",Mathys
0.7293614788993488,0.8509656308731232,Astro,11,34,Mic,enrichment,0.1,"NR4A2, PTPRG, SAMD9L, CD81, TMBIM6, RAD51B, RORA, DTNA, APOE, APOC1, SAT1",Mathys
1.038475619169682,0.43626861803084005,Astro,66,163,Oli,enrichment,0.1,"VWA1, FBXO44, TESK2, RPS27, CSRP1, ITPKB, GPR137B, DYNC2LI1, AUP1, DBI, CHN1, RAMP1, SRGAP3, GALNT15, SEMA3B, REST, SPARCL1, ELOVL6, LARP7, INTU, PCDH10, GPM6A, MYO10, LIFR, RHOBTB3, SLC35B2, PNISR, HEY2, TSC22D4, TMEM178B, DPYSL2, CA2, CPQ, PTCH1, GARNL3, DPH7, SNCG, TRIM8, HTRA1, GSTP1, GRIK4, TMBIM6, METTL7A, CD63, GPC5, IRS2, PRKD1, ATG14, DPF3, TMED10, SLC25A29, GPRC5B, SNAI3, GPS2, MYO15B, WBP2, TRIM47, LGALS3BP, CCDC102B, CIRBP, GPI, TRIM28, SLC13A3, MRPS6, SUN2, MID1IP1",Mathys
0.7224366155603548,0.8413161306526666,Astro,9,28,Opc,enrichment,0.1,"SLC6A11, TNIK, ATP13A4, VCAN, VDAC3, KIFC2, MT1M, LRRC75A, GADD45B",Mathys
1.0288532771426837,0.5427626143666817,Macro,5,66,Ast,enrichment,0.1,"JARID2, AHNAK, HVCN1, ZFP36L1, SMURF2",Mathys
0.53784437149739,0.9998521613132161,Macro,29,695,Ex,enrichment,0.1,"TNFRSF25, AKR1A1, PLA2G4A, RAB1A, ACTR2, RAPH1, SUMF1, EAF2, FNDC3B, PARL, RASGEF1B, FNIP2, NEDD9, HLA-DQB1, ASAH1, ATP6V1B2, RIC1, TBC1D12, IL18, TM7SF3, PCED1B, DLEU1, RIN3, IQGAP1, MAF, TGFB1, TMSB4X, AP1S2, PDK3",Mathys
1.460843021055111,0.27893001920790916,Macro,5,48,In,enrichment,0.1,"PLAGL1, TPK1, ASAH1, MAMDC2, TMSB4X",Mathys
18.149207351644336,1.04098331232382e-14,Macro,20,34,Mic,enrichment,0.1,"TNFRSF1B, C1QC, RNF149, GPX1, SPP1, IFNGR1, SYTL3, SAMD9L, NAMPT, ZC3HAV1, EPSTI1, RAD51B, RPS2, RPS28, FCGBP, APOE, APOC1, SLC1A5, SAT1, VSIG4",Mathys
