OR,Pval,NumSig,SetSize,test,fdr_cut,DEG_n,ID,common_genes,gene_set
0,1,0,60,Inhib~Sp09D09_down,0.05,2,Ast,,Mathys
0,1,0,665,Inhib~Sp09D09_down,0.05,2,Ex,,Mathys
0,1,0,46,Inhib~Sp09D09_down,0.05,2,In,,Mathys
0,1,0,25,Inhib~Sp09D09_down,0.05,2,Mic,,Mathys
0,1,0,156,Inhib~Sp09D09_down,0.05,2,Oli,,Mathys
0,1,0,25,Inhib~Sp09D09_down,0.05,2,Opc,,Mathys
0,1,0,64,L5~Sp09D03_up,0.05,3,Ast,,Mathys
0,1,0,687,L5~Sp09D03_up,0.05,3,Ex,,Mathys
0,1,0,48,L5~Sp09D03_up,0.05,3,In,,Mathys
0,1,0,28,L5~Sp09D03_up,0.05,3,Mic,,Mathys
0,1,0,157,L5~Sp09D03_up,0.05,3,Oli,,Mathys
0,1,0,27,L5~Sp09D03_up,0.05,3,Opc,,Mathys
0,1,0,64,L5~Sp09D03_down,0.05,0,Ast,,Mathys
0,1,0,687,L5~Sp09D03_down,0.05,0,Ex,,Mathys
0,1,0,48,L5~Sp09D03_down,0.05,0,In,,Mathys
0,1,0,28,L5~Sp09D03_down,0.05,0,Mic,,Mathys
0,1,0,157,L5~Sp09D03_down,0.05,0,Oli,,Mathys
0,1,0,27,L5~Sp09D03_down,0.05,0,Opc,,Mathys
0,1,0,65,L6~Sp09D04_up,0.05,10,Ast,,Mathys
0,1,0,687,L6~Sp09D04_up,0.05,10,Ex,,Mathys
0,1,0,47,L6~Sp09D04_up,0.05,10,In,,Mathys
0,1,0,30,L6~Sp09D04_up,0.05,10,Mic,,Mathys
0,1,0,159,L6~Sp09D04_up,0.05,10,Oli,,Mathys
63.896202908523904,0.017834010799433697,1,26,L6~Sp09D04_up,0.05,10,Opc,AFAP1,Mathys
0,1,0,65,L6~Sp09D04_down,0.05,6,Ast,,Mathys
0,1,0,687,L6~Sp09D04_down,0.05,6,Ex,,Mathys
0,1,0,47,L6~Sp09D04_down,0.05,6,In,,Mathys
0,1,0,30,L6~Sp09D04_down,0.05,6,Mic,,Mathys
0,1,0,159,L6~Sp09D04_down,0.05,6,Oli,,Mathys
0,1,0,26,L6~Sp09D04_down,0.05,6,Opc,,Mathys
0,1,0,37,WM.uf~Sp09D07_up,0.05,2,Ast,,Mathys
0,1,0,323,WM.uf~Sp09D07_up,0.05,2,Ex,,Mathys
0,1,0,32,WM.uf~Sp09D07_up,0.05,2,In,,Mathys
0,1,0,17,WM.uf~Sp09D07_up,0.05,2,Mic,,Mathys
0,1,0,97,WM.uf~Sp09D07_up,0.05,2,Oli,,Mathys
0,1,0,13,WM.uf~Sp09D07_up,0.05,2,Opc,,Mathys
0,1,0,37,WM.uf~Sp09D07_down,0.05,19,Ast,,Mathys
0.5602908759533346,0.8342211027261235,1,323,WM.uf~Sp09D07_down,0.05,19,Ex,GCLC,Mathys
0,1,0,32,WM.uf~Sp09D07_down,0.05,19,In,,Mathys
0,1,0,17,WM.uf~Sp09D07_down,0.05,19,Mic,,Mathys
0,1,0,97,WM.uf~Sp09D07_down,0.05,19,Oli,,Mathys
0,1,0,13,WM.uf~Sp09D07_down,0.05,19,Opc,,Mathys
0,1,0,57,WM~Sp09D06_up,0.05,0,Ast,,Mathys
0,1,0,608,WM~Sp09D06_up,0.05,0,Ex,,Mathys
0,1,0,40,WM~Sp09D06_up,0.05,0,In,,Mathys
0,1,0,27,WM~Sp09D06_up,0.05,0,Mic,,Mathys
0,1,0,154,WM~Sp09D06_up,0.05,0,Oli,,Mathys
0,1,0,22,WM~Sp09D06_up,0.05,0,Opc,,Mathys
0,1,0,57,WM~Sp09D06_down,0.05,0,Ast,,Mathys
0,1,0,608,WM~Sp09D06_down,0.05,0,Ex,,Mathys
0,1,0,40,WM~Sp09D06_down,0.05,0,In,,Mathys
0,1,0,27,WM~Sp09D06_down,0.05,0,Mic,,Mathys
0,1,0,154,WM~Sp09D06_down,0.05,0,Oli,,Mathys
0,1,0,22,WM~Sp09D06_down,0.05,0,Opc,,Mathys
