OR,Pval,NumSig,SetSize,test,fdr_cut,DEG_n,ID,common_genes,gene_set
4.587484101342318,0.2007966077563874,1,66,Astro_up,0.05,62,Ast,KCNIP4,Mathys
1.3347577696507602,0.3994950228629728,3,673,Astro_up,0.05,62,Ex,"SNPH,ICA1,LINGO1",Mathys
13.793133592093188,0.010599201550025496,2,46,Astro_up,0.05,62,In,"ICA1,KCNH5",Mathys
0,1,0,31,Astro_up,0.05,62,Mic,,Mathys
1.8542651072360306,0.422007598239848,1,161,Astro_up,0.05,62,Oli,LINGO1,Mathys
0,1,0,27,Astro_up,0.05,62,Opc,,Mathys
0,1,0,66,Astro_down,0.05,13,Ast,,Mathys
0,1,0,673,Astro_down,0.05,13,Ex,,Mathys
0,1,0,46,Astro_down,0.05,13,In,,Mathys
0,1,0,31,Astro_down,0.05,13,Mic,,Mathys
0,1,0,161,Astro_down,0.05,13,Oli,,Mathys
0,1,0,27,Astro_down,0.05,13,Opc,,Mathys
0,1,0,20,Macro_up,0.05,10,Ast,,Mathys
3.7036318653228704,0.25789984371334385,1,86,Macro_up,0.05,10,Ex,ATP1B3,Mathys
0,1,0,10,Macro_up,0.05,10,In,,Mathys
13.357512013670013,0.08221611398676454,1,25,Macro_up,0.05,10,Mic,TNFRSF1B,Mathys
0,1,0,42,Macro_up,0.05,10,Oli,,Mathys
0,1,0,9,Macro_up,0.05,10,Opc,,Mathys
0,1,0,20,Macro_down,0.05,5,Ast,,Mathys
0,1,0,86,Macro_down,0.05,5,Ex,,Mathys
0,1,0,10,Macro_down,0.05,5,In,,Mathys
0,1,0,25,Macro_down,0.05,5,Mic,,Mathys
0,1,0,42,Macro_down,0.05,5,Oli,,Mathys
0,1,0,9,Macro_down,0.05,5,Opc,,Mathys
0,1,0,59,Micro_up,0.05,0,Ast,,Mathys
0,1,0,616,Micro_up,0.05,0,Ex,,Mathys
0,1,0,44,Micro_up,0.05,0,In,,Mathys
0,1,0,34,Micro_up,0.05,0,Mic,,Mathys
0,1,0,157,Micro_up,0.05,0,Oli,,Mathys
0,1,0,26,Micro_up,0.05,0,Opc,,Mathys
0,1,0,59,Micro_down,0.05,2,Ast,,Mathys
0,1,0,616,Micro_down,0.05,2,Ex,,Mathys
0,1,0,44,Micro_down,0.05,2,In,,Mathys
0,1,0,34,Micro_down,0.05,2,Mic,,Mathys
0,1,0,157,Micro_down,0.05,2,Oli,,Mathys
0,1,0,26,Micro_down,0.05,2,Opc,,Mathys
11.047070355793267,1.446193259887693e-4,5,65,Oligo_up,0.05,163,Ast,"ZNF423,GFAP,NPAS2,ZFP36L1,AHNAK",Mathys
1.3315234963232825,0.2848170995719194,7,692,Oligo_up,0.05,163,Ex,"MAF,LRRN2,ADAMTS10,GFAP,CASKIN1,ICA1,NEDD9",Mathys
2.813184421799352,0.3048244447725137,1,47,Oligo_up,0.05,163,In,ICA1,Mathys
0,1,0,32,Oligo_up,0.05,163,Mic,,Mathys
0,1,0,163,Oligo_up,0.05,163,Oli,,Mathys
0,1,0,28,Oligo_up,0.05,163,Opc,,Mathys
0,1,0,65,Oligo_down,0.05,15,Ast,,Mathys
2.11575668232974,0.3925935474119564,1,692,Oligo_down,0.05,15,Ex,MED11,Mathys
0,1,0,47,Oligo_down,0.05,15,In,,Mathys
0,1,0,32,Oligo_down,0.05,15,Mic,,Mathys
0,1,0,163,Oligo_down,0.05,15,Oli,,Mathys
0,1,0,28,Oligo_down,0.05,15,Opc,,Mathys
0,1,0,66,OPC_up,0.05,0,Ast,,Mathys
0,1,0,677,OPC_up,0.05,0,Ex,,Mathys
0,1,0,47,OPC_up,0.05,0,In,,Mathys
0,1,0,28,OPC_up,0.05,0,Mic,,Mathys
0,1,0,163,OPC_up,0.05,0,Oli,,Mathys
0,1,0,28,OPC_up,0.05,0,Opc,,Mathys
0,1,0,66,OPC_down,0.05,0,Ast,,Mathys
0,1,0,677,OPC_down,0.05,0,Ex,,Mathys
0,1,0,47,OPC_down,0.05,0,In,,Mathys
0,1,0,28,OPC_down,0.05,0,Mic,,Mathys
0,1,0,163,OPC_down,0.05,0,Oli,,Mathys
0,1,0,28,OPC_down,0.05,0,Opc,,Mathys
0,1,0,58,Vasc_up,0.05,0,Ast,,Mathys
0,1,0,425,Vasc_up,0.05,0,Ex,,Mathys
0,1,0,30,Vasc_up,0.05,0,In,,Mathys
0,1,0,27,Vasc_up,0.05,0,Mic,,Mathys
0,1,0,124,Vasc_up,0.05,0,Oli,,Mathys
0,1,0,19,Vasc_up,0.05,0,Opc,,Mathys
0,1,0,58,Vasc_down,0.05,0,Ast,,Mathys
0,1,0,425,Vasc_down,0.05,0,Ex,,Mathys
0,1,0,30,Vasc_down,0.05,0,In,,Mathys
0,1,0,27,Vasc_down,0.05,0,Mic,,Mathys
0,1,0,124,Vasc_down,0.05,0,Oli,,Mathys
0,1,0,19,Vasc_down,0.05,0,Opc,,Mathys
0,1,0,66,Excit_up,0.05,31,Ast,,Mathys
0,1,0,701,Excit_up,0.05,31,Ex,,Mathys
0,1,0,48,Excit_up,0.05,31,In,,Mathys
0,1,0,33,Excit_up,0.05,31,Mic,,Mathys
0,1,0,163,Excit_up,0.05,31,Oli,,Mathys
0,1,0,28,Excit_up,0.05,31,Opc,,Mathys
10.261344799827302,0.0962516667399127,1,66,Excit_down,0.05,41,Ast,PLCE1,Mathys
0,1,0,701,Excit_down,0.05,41,Ex,,Mathys
0,1,0,48,Excit_down,0.05,41,In,,Mathys
0,1,0,33,Excit_down,0.05,41,Mic,,Mathys
0,1,0,163,Excit_down,0.05,41,Oli,,Mathys
0,1,0,28,Excit_down,0.05,41,Opc,,Mathys
0,1,0,65,Inhib_up,0.05,3,Ast,,Mathys
0,1,0,697,Inhib_up,0.05,3,Ex,,Mathys
0,1,0,48,Inhib_up,0.05,3,In,,Mathys
0,1,0,30,Inhib_up,0.05,3,Mic,,Mathys
0,1,0,163,Inhib_up,0.05,3,Oli,,Mathys
0,1,0,28,Inhib_up,0.05,3,Opc,,Mathys
0,1,0,65,Inhib_down,0.05,19,Ast,,Mathys
0,1,0,697,Inhib_down,0.05,19,Ex,,Mathys
0,1,0,48,Inhib_down,0.05,19,In,,Mathys
0,1,0,30,Inhib_down,0.05,19,Mic,,Mathys
7.424409859909997,0.1327495693460038,1,163,Inhib_down,0.05,19,Oli,LDB3,Mathys
0,1,0,28,Inhib_down,0.05,19,Opc,,Mathys
