OR,Pval,NumSig,SetSize,test,fdr_cut,DEG_n,ID,common_genes,gene_set
0,1,0,18,L5~Sp09D03_down,0.05,0,Opc,,Mathys_early
0,1,0,47,L6~Sp09D04_up,0.05,10,Ast,,Mathys_early
0,1,0,1069,L6~Sp09D04_up,0.05,10,Ex,,Mathys_early
0,1,0,187,L6~Sp09D04_up,0.05,10,In,,Mathys_early
0,1,0,9,L6~Sp09D04_up,0.05,10,Mic,,Mathys_early
0,1,0,91,L6~Sp09D04_up,0.05,10,Oli,,Mathys_early
93.79322831909685,0.01237735725426814,1,18,L6~Sp09D04_up,0.05,10,Opc,AFAP1,Mathys_early
0,1,0,47,L6~Sp09D04_down,0.05,6,Ast,,Mathys_early
0,1,0,1069,L6~Sp09D04_down,0.05,6,Ex,,Mathys_early
0,1,0,187,L6~Sp09D04_down,0.05,6,In,,Mathys_early
0,1,0,9,L6~Sp09D04_down,0.05,6,Mic,,Mathys_early
0,1,0,91,L6~Sp09D04_down,0.05,6,Oli,,Mathys_early
0,1,0,18,L6~Sp09D04_down,0.05,6,Opc,,Mathys_early
0,1,0,31,WM.uf~Sp09D07_up,0.05,2,Ast,,Mathys_early
4.2556822319940935,0.34452076571566026,1,683,WM.uf~Sp09D07_up,0.05,2,Ex,JPH3,Mathys_early
0,1,0,171,WM.uf~Sp09D07_up,0.05,2,In,,Mathys_early
0,1,0,4,WM.uf~Sp09D07_up,0.05,2,Mic,,Mathys_early
0,1,0,65,WM.uf~Sp09D07_up,0.05,2,Oli,,Mathys_early
0,1,0,6,WM.uf~Sp09D07_up,0.05,2,Opc,,Mathys_early
0,1,0,31,WM.uf~Sp09D07_down,0.05,19,Ast,,Mathys_early
0.4990046152750748,0.9016756360775339,2,683,WM.uf~Sp09D07_down,0.05,19,Ex,"HINT2,TMEM258",Mathys_early
0,1,0,171,WM.uf~Sp09D07_down,0.05,19,In,,Mathys_early
0,1,0,4,WM.uf~Sp09D07_down,0.05,19,Mic,,Mathys_early
0,1,0,65,WM.uf~Sp09D07_down,0.05,19,Oli,,Mathys_early
0,1,0,6,WM.uf~Sp09D07_down,0.05,19,Opc,,Mathys_early
0,1,0,41,WM~Sp09D06_up,0.05,0,Ast,,Mathys_early
0,1,0,1009,WM~Sp09D06_up,0.05,0,Ex,,Mathys_early
0,1,0,182,WM~Sp09D06_up,0.05,0,In,,Mathys_early
0,1,0,8,WM~Sp09D06_up,0.05,0,Mic,,Mathys_early
0,1,0,86,WM~Sp09D06_up,0.05,0,Oli,,Mathys_early
0,1,0,12,WM~Sp09D06_up,0.05,0,Opc,,Mathys_early
0,1,0,41,WM~Sp09D06_down,0.05,0,Ast,,Mathys_early
0,1,0,1009,WM~Sp09D06_down,0.05,0,Ex,,Mathys_early
0,1,0,182,WM~Sp09D06_down,0.05,0,In,,Mathys_early
0,1,0,8,WM~Sp09D06_down,0.05,0,Mic,,Mathys_early
0,1,0,86,WM~Sp09D06_down,0.05,0,Oli,,Mathys_early
0,1,0,12,WM~Sp09D06_down,0.05,0,Opc,,Mathys_early
