OR,Pval,NumSig,SetSize,test,fdr_cut,DEG_n,ID,common_genes,gene_set
0,1,0,722,L1~Sp09D05_down,0.05,1,Nebula_up,,Blanchard
0,1,0,975,L2.3~Sp09D01_up,0.05,0,E34_E33_AD_down,,Blanchard
0,1,0,1791,L2.3~Sp09D01_up,0.05,0,E34_E33_AD_up,,Blanchard
0,1,0,2385,L2.3~Sp09D01_up,0.05,0,E34_E33_noAD_down,,Blanchard
0,1,0,7839,L2.3~Sp09D01_up,0.05,0,E34_E33_noAD_up,,Blanchard
0,1,0,2396,L2.3~Sp09D01_up,0.05,0,E4+_E33_ALL_down,,Blanchard
0,1,0,7242,L2.3~Sp09D01_up,0.05,0,E4+_E33_ALL_up,,Blanchard
0,1,0,439,L2.3~Sp09D01_up,0.05,0,ipsc_down,,Blanchard
0,1,0,1081,L2.3~Sp09D01_up,0.05,0,ipsc_up,,Blanchard
0,1,0,476,L2.3~Sp09D01_up,0.05,0,Nebula_down,,Blanchard
0,1,0,782,L2.3~Sp09D01_up,0.05,0,Nebula_up,,Blanchard
0,1,0,975,L2.3~Sp09D01_down,0.05,0,E34_E33_AD_down,,Blanchard
0,1,0,1791,L2.3~Sp09D01_down,0.05,0,E34_E33_AD_up,,Blanchard
0,1,0,2385,L2.3~Sp09D01_down,0.05,0,E34_E33_noAD_down,,Blanchard
0,1,0,7839,L2.3~Sp09D01_down,0.05,0,E34_E33_noAD_up,,Blanchard
0,1,0,2396,L2.3~Sp09D01_down,0.05,0,E4+_E33_ALL_down,,Blanchard
0,1,0,7242,L2.3~Sp09D01_down,0.05,0,E4+_E33_ALL_up,,Blanchard
0,1,0,439,L2.3~Sp09D01_down,0.05,0,ipsc_down,,Blanchard
0,1,0,1081,L2.3~Sp09D01_down,0.05,0,ipsc_up,,Blanchard
0,1,0,476,L2.3~Sp09D01_down,0.05,0,Nebula_down,,Blanchard
0,1,0,782,L2.3~Sp09D01_down,0.05,0,Nebula_up,,Blanchard
0,1,0,1009,LD~Sp09D02_up,0.05,0,E34_E33_AD_down,,Blanchard
0,1,0,1919,LD~Sp09D02_up,0.05,0,E34_E33_AD_up,,Blanchard
0,1,0,2502,LD~Sp09D02_up,0.05,0,E34_E33_noAD_down,,Blanchard
0,1,0,8277,LD~Sp09D02_up,0.05,0,E34_E33_noAD_up,,Blanchard
0,1,0,2498,LD~Sp09D02_up,0.05,0,E4+_E33_ALL_down,,Blanchard
0,1,0,7665,LD~Sp09D02_up,0.05,0,E4+_E33_ALL_up,,Blanchard
0,1,0,488,LD~Sp09D02_up,0.05,0,ipsc_down,,Blanchard
0,1,0,1200,LD~Sp09D02_up,0.05,0,ipsc_up,,Blanchard
0,1,0,494,LD~Sp09D02_up,0.05,0,Nebula_down,,Blanchard
0,1,0,814,LD~Sp09D02_up,0.05,0,Nebula_up,,Blanchard
0,1,0,1009,LD~Sp09D02_down,0.05,0,E34_E33_AD_down,,Blanchard
0,1,0,1919,LD~Sp09D02_down,0.05,0,E34_E33_AD_up,,Blanchard
0,1,0,2502,LD~Sp09D02_down,0.05,0,E34_E33_noAD_down,,Blanchard
0,1,0,8277,LD~Sp09D02_down,0.05,0,E34_E33_noAD_up,,Blanchard
0,1,0,2498,LD~Sp09D02_down,0.05,0,E4+_E33_ALL_down,,Blanchard
0,1,0,7665,LD~Sp09D02_down,0.05,0,E4+_E33_ALL_up,,Blanchard
0,1,0,488,LD~Sp09D02_down,0.05,0,ipsc_down,,Blanchard
0,1,0,1200,LD~Sp09D02_down,0.05,0,ipsc_up,,Blanchard
0,1,0,494,LD~Sp09D02_down,0.05,0,Nebula_down,,Blanchard
0,1,0,814,LD~Sp09D02_down,0.05,0,Nebula_up,,Blanchard
0,1,0,950,Inhib~Sp09D09_up,0.05,0,E34_E33_AD_down,,Blanchard
0,1,0,1720,Inhib~Sp09D09_up,0.05,0,E34_E33_AD_up,,Blanchard
0,1,0,2280,Inhib~Sp09D09_up,0.05,0,E34_E33_noAD_down,,Blanchard
0,1,0,7443,Inhib~Sp09D09_up,0.05,0,E34_E33_noAD_up,,Blanchard
0,1,0,2305,Inhib~Sp09D09_up,0.05,0,E4+_E33_ALL_down,,Blanchard
0,1,0,6886,Inhib~Sp09D09_up,0.05,0,E4+_E33_ALL_up,,Blanchard
0,1,0,403,Inhib~Sp09D09_up,0.05,0,ipsc_down,,Blanchard
0,1,0,1021,Inhib~Sp09D09_up,0.05,0,ipsc_up,,Blanchard
0,1,0,464,Inhib~Sp09D09_up,0.05,0,Nebula_down,,Blanchard
0,1,0,742,Inhib~Sp09D09_up,0.05,0,Nebula_up,,Blanchard
0,1,0,950,Inhib~Sp09D09_down,0.05,2,E34_E33_AD_down,,Blanchard
6.398085717569186,0.2521281933806776,1,1720,Inhib~Sp09D09_down,0.05,2,E34_E33_AD_up,INPP1,Blanchard
0,1,0,2280,Inhib~Sp09D09_down,0.05,2,E34_E33_noAD_down,,Blanchard
0.7090198750730958,0.8279004097973856,1,7443,Inhib~Sp09D09_down,0.05,2,E34_E33_noAD_up,INPP1,Blanchard
0,1,0,2305,Inhib~Sp09D09_down,0.05,2,E4+_E33_ALL_down,,Blanchard
0.8472391743624156,0.7896557515847377,1,6886,Inhib~Sp09D09_down,0.05,2,E4+_E33_ALL_up,INPP1,Blanchard
0,1,0,403,Inhib~Sp09D09_down,0.05,2,ipsc_down,,Blanchard
0,1,0,1021,Inhib~Sp09D09_down,0.05,2,ipsc_up,,Blanchard
0,1,0,464,Inhib~Sp09D09_down,0.05,2,Nebula_down,,Blanchard
0,1,0,742,Inhib~Sp09D09_down,0.05,2,Nebula_up,,Blanchard
0,1,0,984,L5~Sp09D03_up,0.05,3,E34_E33_AD_down,,Blanchard
3.392793185059234,0.3380455368704137,1,1840,L5~Sp09D03_up,0.05,3,E34_E33_AD_up,NPTX2,Blanchard
2.4691997679197586,0.42494967846856235,1,2412,L5~Sp09D03_up,0.05,3,E34_E33_noAD_down,CDYL2,Blanchard
0.3997973203604376,0.9122866441987277,1,7956,L5~Sp09D03_up,0.05,3,E34_E33_noAD_up,NPTX2,Blanchard
2.4596691544948,0.4261077890359055,1,2420,L5~Sp09D03_up,0.05,3,E4+_E33_ALL_down,CDYL2,Blanchard
0.4721247534101767,0.885456259308124,1,7364,L5~Sp09D03_up,0.05,3,E4+_E33_ALL_up,NPTX2,Blanchard
0,1,0,456,L5~Sp09D03_up,0.05,3,ipsc_down,,Blanchard
5.954026467917933,0.21496857303818373,1,1110,L5~Sp09D03_up,0.05,3,ipsc_up,CDYL2,Blanchard
0,1,0,481,L5~Sp09D03_up,0.05,3,Nebula_down,,Blanchard
0,1,0,782,L5~Sp09D03_up,0.05,3,Nebula_up,,Blanchard
0,1,0,984,L5~Sp09D03_down,0.05,0,E34_E33_AD_down,,Blanchard
0,1,0,1840,L5~Sp09D03_down,0.05,0,E34_E33_AD_up,,Blanchard
0,1,0,2412,L5~Sp09D03_down,0.05,0,E34_E33_noAD_down,,Blanchard
0,1,0,7956,L5~Sp09D03_down,0.05,0,E34_E33_noAD_up,,Blanchard
0,1,0,2420,L5~Sp09D03_down,0.05,0,E4+_E33_ALL_down,,Blanchard
0,1,0,7364,L5~Sp09D03_down,0.05,0,E4+_E33_ALL_up,,Blanchard
0,1,0,456,L5~Sp09D03_down,0.05,0,ipsc_down,,Blanchard
0,1,0,1110,L5~Sp09D03_down,0.05,0,ipsc_up,,Blanchard
0,1,0,481,L5~Sp09D03_down,0.05,0,Nebula_down,,Blanchard
0,1,0,782,L5~Sp09D03_down,0.05,0,Nebula_up,,Blanchard
3.400007617025572,0.14667920276760404,2,992,L6~Sp09D04_up,0.05,10,E34_E33_AD_down,"DPP8,MLXIPL",Blanchard
0.7543238400285079,0.7469986842717582,1,1857,L6~Sp09D04_up,0.05,10,E34_E33_AD_up,AFAP1,Blanchard
2.1271864714147735,0.22781857546741935,3,2427,L6~Sp09D04_up,0.05,10,E34_E33_noAD_down,"NWD2,CCDC85A,AFAP1",Blanchard
0.34221997973523977,0.9749483378775778,3,8039,L6~Sp09D04_up,0.05,10,E34_E33_noAD_up,"DPP8,NTNG2,KCNV1",Blanchard
4.938504228398629,0.01619677770134543,5,2439,L6~Sp09D04_up,0.05,10,E4+_E33_ALL_down,"DPP8,CPNE4,CCDC85A,C11orf87,AFAP1",Blanchard
0.23618589855143535,0.9915128332735244,2,7434,L6~Sp09D04_up,0.05,10,E4+_E33_ALL_up,"NTNG2,KCNV1",Blanchard
0,1,0,464,L6~Sp09D04_up,0.05,10,ipsc_down,,Blanchard
2.976431473956311,0.1788755235461869,2,1122,L6~Sp09D04_up,0.05,10,ipsc_up,"CPNE4,AFAP1",Blanchard
7.259974339007201,0.041919973586452025,2,483,L6~Sp09D04_up,0.05,10,Nebula_down,"DPP8,C11orf87",Blanchard
0,1,0,793,L6~Sp09D04_up,0.05,10,Nebula_up,,Blanchard
2.7178676076959345,0.34708697818766543,1,992,L6~Sp09D04_down,0.05,6,E34_E33_AD_down,ANKRD13A,Blanchard
0,1,0,1857,L6~Sp09D04_down,0.05,6,E34_E33_AD_up,,Blanchard
0,1,0,2427,L6~Sp09D04_down,0.05,6,E34_E33_noAD_down,,Blanchard
3.996638373601059,0.17085399992009703,5,8039,L6~Sp09D04_down,0.05,6,E34_E33_noAD_up,"UGT8,CD9,ZP3,ANKRD13A,TRIB3",Blanchard
0.9862182591624553,0.6698116451191272,1,2439,L6~Sp09D04_down,0.05,6,E4+_E33_ALL_down,ANKRD13A,Blanchard
0.9453591291101832,0.6822148108904659,3,7434,L6~Sp09D04_down,0.05,6,E4+_E33_ALL_up,"UGT8,CD9,ZP3",Blanchard
0,1,0,464,L6~Sp09D04_down,0.05,6,ipsc_down,,Blanchard
0,1,0,1122,L6~Sp09D04_down,0.05,6,ipsc_up,,Blanchard
0,1,0,483,L6~Sp09D04_down,0.05,6,Nebula_down,,Blanchard
0,1,0,793,L6~Sp09D04_down,0.05,6,Nebula_up,,Blanchard
0,1,0,445,WM.uf~Sp09D07_up,0.05,2,E34_E33_AD_down,,Blanchard
0,1,0,552,WM.uf~Sp09D07_up,0.05,2,E34_E33_AD_up,,Blanchard
0,1,0,819,WM.uf~Sp09D07_up,0.05,2,E34_E33_noAD_down,,Blanchard
0,1,0,2179,WM.uf~Sp09D07_up,0.05,2,E34_E33_noAD_up,,Blanchard
3.3663466926824337,0.4057577856865139,1,822,WM.uf~Sp09D07_up,0.05,2,E4+_E33_ALL_down,MAP2,Blanchard
0,1,0,2055,WM.uf~Sp09D07_up,0.05,2,E4+_E33_ALL_up,,Blanchard
0,1,0,125,WM.uf~Sp09D07_up,0.05,2,ipsc_down,,Blanchard
Inf,0.008181719009466551,2,325,WM.uf~Sp09D07_up,0.05,2,ipsc_up,"MAP2,JPH3",Blanchard
0,1,0,99,WM.uf~Sp09D07_up,0.05,2,Nebula_down,,Blanchard
0,1,0,218,WM.uf~Sp09D07_up,0.05,2,Nebula_up,,Blanchard
1.890951719408633,0.20232830413504369,4,445,WM.uf~Sp09D07_down,0.05,19,E34_E33_AD_down,"TMEM144,CNTNAP4,ZDHHC9,MYRF",Blanchard
1.9727207164781173,0.15576042836173834,5,552,WM.uf~Sp09D07_down,0.05,19,E34_E33_AD_up,"TTYH2,MOG,TMEM258,GCLC,MAG",Blanchard
1.9802591919944659,0.12035268179818666,7,819,WM.uf~Sp09D07_down,0.05,19,E34_E33_noAD_down,"CNTNAP4,MOG,TMEM258,MYRF,TPPP3,MAG,ELOVL1",Blanchard
0.7172607796008417,0.8318591707027821,10,2179,WM.uf~Sp09D07_down,0.05,19,E34_E33_noAD_up,"GPR37,TMEM144,TTYH2,CD9,KLK6,NPC2,CFL2,CLIC4,KDSR,GCLC",Blanchard
2.4607231713019444,0.04882298454213988,8,822,WM.uf~Sp09D07_down,0.05,19,E4+_E33_ALL_down,"TMEM144,CNTNAP4,MOG,ZDHHC9,TMEM258,MYRF,MAG,ELOVL1",Blanchard
0.6700288827708483,0.865685093880094,9,2055,WM.uf~Sp09D07_down,0.05,19,E4+_E33_ALL_up,"GPR37,TTYH2,CD9,KLK6,NPC2,CFL2,CLIC4,KDSR,GCLC",Blanchard
1.5432036057362664,0.49107785387401537,1,125,WM.uf~Sp09D07_down,0.05,19,ipsc_down,MYRF,Blanchard
1.182238408151482,0.5243414265240327,2,325,WM.uf~Sp09D07_down,0.05,19,ipsc_up,"TMEM144,TPPP3",Blanchard
0,1,0,99,WM.uf~Sp09D07_down,0.05,19,Nebula_down,,Blanchard
0.8581971852986475,0.6970100849475618,1,218,WM.uf~Sp09D07_down,0.05,19,Nebula_up,TTYH2,Blanchard
0,1,0,855,WM~Sp09D06_up,0.05,0,E34_E33_AD_down,,Blanchard
0,1,0,1482,WM~Sp09D06_up,0.05,0,E34_E33_AD_up,,Blanchard
0,1,0,1897,WM~Sp09D06_up,0.05,0,E34_E33_noAD_down,,Blanchard
0,1,0,6186,WM~Sp09D06_up,0.05,0,E34_E33_noAD_up,,Blanchard
0,1,0,1959,WM~Sp09D06_up,0.05,0,E4+_E33_ALL_down,,Blanchard
0,1,0,5743,WM~Sp09D06_up,0.05,0,E4+_E33_ALL_up,,Blanchard
0,1,0,316,WM~Sp09D06_up,0.05,0,ipsc_down,,Blanchard
0,1,0,792,WM~Sp09D06_up,0.05,0,ipsc_up,,Blanchard
0,1,0,355,WM~Sp09D06_up,0.05,0,Nebula_down,,Blanchard
0,1,0,635,WM~Sp09D06_up,0.05,0,Nebula_up,,Blanchard
0,1,0,855,WM~Sp09D06_down,0.05,0,E34_E33_AD_down,,Blanchard
0,1,0,1482,WM~Sp09D06_down,0.05,0,E34_E33_AD_up,,Blanchard
0,1,0,1897,WM~Sp09D06_down,0.05,0,E34_E33_noAD_down,,Blanchard
0,1,0,6186,WM~Sp09D06_down,0.05,0,E34_E33_noAD_up,,Blanchard
0,1,0,1959,WM~Sp09D06_down,0.05,0,E4+_E33_ALL_down,,Blanchard
0,1,0,5743,WM~Sp09D06_down,0.05,0,E4+_E33_ALL_up,,Blanchard
0,1,0,316,WM~Sp09D06_down,0.05,0,ipsc_down,,Blanchard
0,1,0,792,WM~Sp09D06_down,0.05,0,ipsc_up,,Blanchard
0,1,0,355,WM~Sp09D06_down,0.05,0,Nebula_down,,Blanchard
0,1,0,635,WM~Sp09D06_down,0.05,0,Nebula_up,,Blanchard
