OR,Pval,test,NumSig,SetSize,ID,model_type,fdr_cut,GeneList,gene_set
6.818628241645264,6.166183107382987e-47,Astro.1,258,305,Astro_down,enrichment,0.1,"HES4, HES5, RSRP1, HMGN2, AGBL4, ROR1, CACHD1, GNG12-AS1, ST6GALNAC5, DDAH1, RNPC3, VAV3, GSTM5, GSTM3, C1orf54, SELENBP1, S100A1, SEMA4A, PBX1, PIGC, C1orf21, BRINP3, ESRRG, COX20, LINC00299, LDAH, BIRC6-AS2, ATL2, NRXN1, CHAC2, UGP2, SLC1A4, CTNNA2, NCKAP5, LRP1B, MBD5, FMNL2, OSBPL6, TTN-AS1, NRP2, ERBB4, MFF, IQCA1, LINC01266, SRGAP3, SLC6A1, SLC6A1-AS1, LRRC3B, RBMS3, CSPG5, FHIT, PTPRG, PDZRN3, CADM2, EPHA6, ALCAM, ZBTB20, LSAMP, LSAMP-AS1, LINC00903, TMEM108, EPHB1, P2RY14, TNIK, KCNMB2-AS1, SOX2, CC2D2A, CD38, PCDH7, GABRA2, GABRA4, GABRB1, ADGRL3, SLC4A4, ARHGAP24, SPARCL1, ETNPPL, INTU, LINC00499, INPP4B, NR3C2, DCHS2, GRIA2, FSTL5, SH3RF1, GPM6A, PDLIM3, F11-AS1, FBXL7, CDH10, SLC1A3, PDE4D, MAST4, LINC00461, ADGRV1, TMEM232, CAMK4, APC, MEGF10, CXCL14, PPP2R2B, PDGFRB, SGCD, TENM2, TUBB2A, TUBB2B, ELOVL5, ADGRB3, FUT9, UFL1-AS1, KLHL32, SOBP, CEP85L, PDE7B, NHSL1, PLAGL1, STXBP5, SYNE1, MMD2, TOMM7, POU6F2, GLI3, TNS3, AUTS2, SPDYE16, MAGI2, GRM3, PPP1R9A, SPDYE3, SPDYE2, AASS, PTN, DLC1, CSGALNACT1, UNC5D, RGS20, NKAIN3, TTPA, CYP7B1, PREX2, EYA1, RPL7, MIR2052HG, ZFHX4, UQCRB, NRBP2, SMARCA2, RORB, GNA14, GNA14-AS1, GNAQ, NTRK2, MIR181A2HG, GARNL3, SFMBT2, CACNB2, ABI1, ZEB1, GRID1, SNCG, GLUD1, PPP1R3C, ENTPD1, ENTPD1-AS1, ZNF518A, GPAM, OAT, SYT9, STK33, TEAD1, SPON1, PIK3C2A, BDNF-AS, SLC1A2, PAMR1, LRRC4C, LRP4-AS1, FTH1, ASRGL1, XRRA1, FAT3, SESN3, CADM1, RPS25, OAF, GRAMD1B, ROBO3, NTM, A2ML1-AS1, RERG, LMO3, PDE3A, SLCO1C1, LDHB, ABCD2, WIF1, MGAT4C, SDS, TMEM132C, DIAPH3, PCDH9-AS2, KLF12, EDNRB, GPC5, CLYBL, NPAS3, EGLN3, PELI2, RHOJ, DIO2, MEIS2, SPRED1, SCG3, RORA, LRRC49, MFGE8, RLBP1, NR2F2-AS1, ADAMTS17, CHD9, GNAO1, MT1G, LINC01572, SHISA6, RAB34, RPL23A, ANKFN1, MSI2, SMURF2, PRKCA-AS1, DCXR, APCDD1, CABLES1, TMEM241, ZNF521, NOL4, CDH20, PHLPP1, BCL2, CIRBP, IZUMO4, COL5A3, APOE, APOC1, SLC24A3, CST3, ACSS1, NKAIN4, MIR99AHG, MIAT, RASL10A, NLGN4X, SAT1, TSPAN7, OPHN1, SLC25A5, RAP2C-AS1, RPS4Y1",Grubman_reg
1.3302513756227208,0.0076150900558628,Astro.1,160,307,Astro_up,enrichment,0.1,"PLOD1, ECE1, ID3, AHDC1, HYI, AHCYL1, LINC00623, NBPF14, PDE4DIP, OTUD7B, ENSA, S100A6, LMNA, CSRP1, CHI3L1, ITPKB, C1orf198, LINC00486, ARHGEF4, CLK1, TMBIM1, SNED1, CRELD1, PTH1R, PLXNB1, SHISA5, CHDH, CACNA2D3, FAM107A, ADAMTS9-AS2, GOLGB1, OSBPL11, ALDH1L1, SEC61A1, MRAS, BCL6, WFS1, IGFBP7, SMAD1, VCAN, GFPT2, GMPR, FKBP5, PI16, COL21A1, SOD2, FAM20C, MICALL2, ITGB8, AQP1, AEBP1, HSPB1, AGFG2, HILPDA, PDIA4, SLC7A2, DPYSL2, FGFR1, NDRG1, PTP4A3, RHPN1, PLEC, ARHGAP39, BNC2, MAMDC2-AS1, GADD45G, CRB2, ST6GALNAC6, SPTAN1, PHYHD1, RALGDS, VIM, LINC00836, RASSF4, LINC00844, CDH23, PSAP, RGR, PLCE1, SORBS1, IFITM3, B4GALNT4, CD81, ADM, DKK3, CD44, APLNR, AHNAK, NEAT1, PPFIA1, ARHGEF17, SERPINH1, FAM181B, CRYAB, PHLDB1, TNFRSF1A, ATN1, C1S, LMNTD1, TMTC1, HDAC7, HSPB8, RILPL1, SMAD9, IRS2, NFKBIA, DAAM1, SLC25A29, RGMA, CLCN7, PKD1, KNOP1, GPRC5B, EEF2K, CDR2, CCL2, TCAP, STAT3, EZH1, GFAP, PLCD3, LUC7L3, SLC39A11, SAP30BP, ITGB4, TRIM47, COLEC12, MIB1, SLC14A1, TMEM259, AP3D1, NFIC, SAFB2, ANGPTL4, DNAJB1, ZNF98, ZFP36, ITPKC, HIF3A, EMP3, BCAT2, PTOV1, DDRGK1, PRNP, FAM182B, SDC4, SLC13A3, LAMA5, ARFGAP1, C2CD2, LIMK2, PLXNB2, NHS, PTCHD1, MAOB, RBM10, XIST, SYTL4, SLC6A8, FLNA",Grubman_reg
1.1916315319695783,0.1407593192065567,Astro.1,86,174,Endo_down,enrichment,0.1,"AGBL4, ECHDC2, F3, COL11A1, DDR2, GREB1, EHBP1, LRP1B, FMNL2, PARD3B, ACKR3, CACNA2D3, FHIT, ATXN7, ADAMTS9-AS2, PDZRN3, ALCAM, NAALADL2, SLC4A4, LINC01088, MAPK10, PTPN13, USP53, PRDM5, SLC7A11, GPM6A, FBXL7, RANBP3L, NR2F1-AS1, NR2F1, SNCAIP, SNX24, PRDM6, MEGF10, SGCD, ZSCAN31, COL21A1, LAMA4, TRDN, MAP3K5, AGMO, AHCYL2, SLC13A4, SLC7A2, CLU, CPQ, ANGPT1, BNC2, TRPM3, ASTN2, NR6A1, PTGDS, LCNL1, CELF2, CUBN, CACNB2, BICC1, KCNMA1, SLC16A12, PCGF5, FAT3, PDGFD, MIR100HG, VEZT, CAB39L, TDRD3, PCDH9, SAMD4A, SIPA1L1, FLRT2, WWOX, TTC19, HLF, PRKCA, MAPK4, SLC24A3, ZHX3, SLC13A3, MIR99AHG, ITSN1, ZNRF3, MTMR3, SRPX2, COL4A5, DANT2, MAMLD1",Grubman_reg
0.8690215089993965,0.8416500255384621,Astro.1,75,180,Endo_up,enrichment,0.1,"HES4, AGRN, PLOD1, SLC2A1, SGIP1, CNN3, RGS5, AGT, RHOB, EPAS1, USP34, VAMP5, DBI, ITGA6, PTH1R, PTPRG, PRICKLE2, ADAMTS9, HEG1, MGLL, P2RY14, IGFBP7, NDUFS6, PDE4D, RNF144B, HLA-E, CCND3, PDE7B, UTRN, SOD2, HSPB1, GRM3, SRI, DLC1, NDRG1, PLIN2, STOM, NOTCH1, SNCG, IFITM2, IFITM3, GALNT18, CD59, TMEM123, CRYAB, GAPDH, TPI1, CPNE8, RBMS2, AMER2, RGCC, DACH1, GPC5, RHOJ, IFI27, CRIP2, HERC2, MT2A, MT1E, MYL12A, ANKRD12, BSG, COL5A3, DNAJB1, TECR, NOTCH3, PDXK, TPST2, SMTN, LGALS1, CD99, RPGR, TIMP1, MSN, FLNA",Grubman_reg
0.7443209224985278,0.9446686397500671,Astro.1,41,108,Micro_down,enrichment,0.1,"PADI2, NRXN1, DPP10, NR4A2, CADM2, ZBTB20, LSAMP, USP53, ZSWIM6, ADGRV1, PPP2R2B, ADGRB3, EEPD1, DOCK4, RPL7, UQCRB, NR4A3, SFMBT2, RPS24, CACUL1, NAV2, FTH1, XRRA1, SORL1, NTM, ITPR2, NPAS3, ZFP36L1, FOS, ZNF710, CMTR2, RPL23A, CCL2, PRKCA, JUNB, MIR99AHG, TNRC6B, MID1, SAT1, ZMAT1, MTMR1",Grubman_reg
0.6461450520260027,0.9921101014285507,Astro.1,42,121,Micro_up,enrichment,0.1,"SF3A3, EPS15, CHI3L1, PLEKHA6, LINC00486, PRKD3, ARMC9, SCAP, PTPRG, BCL6, TPRG1, LAP3, NDUFS6, SLC1A3, GNPDA1, ARHGAP26, SH3PXD2B, FKBP5, NHSL1, SRRT, HIPK2, PDIA4, SLC25A37, HSPA5, DPP7, RASSF4, DDIT4, IFITM3, CD151, NEAT1, CRYAB, ZBTB16, CD63, PWP1, STARD13, IQGAP1, ADGRG1, NSRP1, GFAP, SNHG25, APOC1, XIST",Grubman_reg
0.666212855746586,0.999882089534089,Astro.1,121,341,Neuron_down,enrichment,0.1,"ZNF436-AS1, FGGY, NFIA, ARHGAP29, RNF115, PDE4DIP, HDGF, DNM3, XPR1, BRINP3, AKT3, ZBTB18, MRPL33, NRXN1, MEIS1, PTPN4, EPB41L5, MBD5, ARMC9, LINC01266, CNTN6, SNRK, CADM2, EPHA6, ZBTB20, LSAMP-AS1, ZIC1, PPM1L, DGKG, SEL1L3, SHROOM3, FAM13A, BANK1, PDE5A, FSTL5, GALNT7, GPM6A, SNX25, SSBP2, CAMK4, STARD4-AS1, NREP, NRG2, ARHGAP26-AS1, JAKMIP2-AS1, SFXN1, MRS2, HMGCLL1, ADGRB3, FUT9, PKIB, FABP7, CLVS2, SLC2A12, SYNE1, ETV1, ST7-AS2, CADPS2, NDUFA5, BRAF, ACTR3B, MSRA, PSD3, ASPH, RPL7, ZFPM2, RFX3, TRPM3, INVS, PTGR1, ASTN2, DCLRE1C, CACNB2, WAC-AS1, ZEB1, NUTM2B-AS1, CTBP2, SYT9, PDE3B, PIK3C2A, PAX6, RCN1, MALAT1, MAML2, ZBTB16, CADM1, RPS25, NTM, LPCAT3, CREBL2, CNTN1, ARID2, PCBP2, C12orf29, VWA8, ZIC2, PCCA, MAX, FUT8, GPHN, GOLGA8B, MEIS2, RORA, RAB11A, RBL2, WWOX, RANGRF, RPL23A, GPATCH8, RNF43, GDPD1, ZNF521, PIGN, ELMO2, MIR99AHG, BID, MID1, CNKSR2, PTCHD1-AS, TSPAN7, TCEAL8",Grubman_reg
0.7712803622803339,0.9986644177457402,Astro.1,214,550,Neuron_up,enrichment,0.1,"NADK, PGD, PLOD1, MIIP, EMC1, ECE1, COL16A1, C1orf122, ERI3, AGBL4, FNBP1L, PHGDH, SEC22B, PMVK, BCAN, KCNJ10, GLUL, CSRP1, RHOB, ALK, LINC00486, SPTBN1, MAT2A, DPP10, DBI, FIGN, CHN1, CLK1, ERBB4, SPEG, SLC4A3, SERPINE2, C2orf72, RAMP1, HES6, CHL1, SLC6A1, RAB5A, RBMS3, CSPG5, PLXNB1, FAM107A, FHIT, ADAMTS9-AS2, PDZRN3, KALRN, ALDH1L1, SEC61A1, PLXND1, RGS12, PCDH7, ARAP2, SCD5, INPP4B, MSMO1, LPCAT1, ADCY2, FBXL7, HMGCS1, TMEM232, SMAD5, CTNNA1, NDST1, SGCD, TENM2, KCNIP1, RNF44, DDR1, RING1, CUL9, SLC35F1, SLC22A3, QKI, RPS6KA2, FAM20C, THSD7A, ADCYAP1R1, AEBP1, DDX56, EGFR, POR, HSPB1, SRRT, HIPK2, TMEM178B, PDIA4, RHEB, RBM33, UNC5D, TOX, CA2, NDRG1, ADGRB1, RHPN1, PLEC, KIFC2, PSAT1, DAPK1, CDC14B, ST6GALNAC6, VAV2, PTGDS, DPP7, NSMF, MRPL41, PSAP, KCNMA1, NRG3, SLC25A28, SCD, FGFR2, HTRA1, LHPP, IFITM3, B4GALNT4, PIDD1, CD81, CD82, B3GAT3, GANAB, SLC3A2, NEAT1, LTBP3, RELA, EFEMP2, B4GAT1, CDK2AP2, CRYAB, TMPRSS5, PHLDB1, HEPACAM, ARHGAP32, B3GAT1, GAPDH, LMO3, RAPGEF3, ITGA7, MGAT4C, DYNLL1, AMER2, STARD13, RGCC, PCDH9, NDRG2, PABPN1, FOXG1, PRKD1, NPAS3, FOS, JDP2, FLRT2, CYP46A1, SLC25A29, SNAP23, STOML1, RGMA, SRRM2, PAQR4, NMRAL1, GPRC5B, GPT2, AMFR, BBS2, MT3, MT2A, ADGRG1, DLG4, ACADVL, MPRIP, GIT1, GFAP, TBKBP1, TTYH2, ITGB4, ACTG1, SIRT7, CSNK1D, PTPRM, CABLES1, BCL2, ZNF516, MED16, TMEM259, ANGPTL4, QTRT1, TNPO2, DNAJB1, LGI4, SYMPK, HIF3A, FTL, SNPH, PRNP, PLCB1, SRSF6, SDC4, PREX1, ARFGAP1, NCAM2, PDXK, PFKL, LSS, DGCR8, KIAA1671, RHBDD3, MPST, KIAA0930, NCAPH2, GPM6B, MID1IP1, RBM10, PNCK, FLNA, FAM50A",Grubman_reg
0.6471790388925713,0.9843882818433423,Astro.1,33,95,Oligo_down,enrichment,0.1,"NRXN1, CTNNA2, DPP10, LRP1B, ERBB4, LMCD1-AS1, SLC6A1-AS1, ZBTB20, LSAMP, LSAMP-AS1, NAALADL2, PCDH7, LIMCH1, CTNND2, PDE4D, PPP2R2B, HS3ST5, AUTS2, GRM3, PTN, CYP7B1, NTRK2, SLC1A2, MAML2, MIR100HG, NTM, PCDH9, PCDH9-AS2, CMTM5, FUT8, RORA, APOE, S100B",Grubman_reg
1.0944412071637104,0.3507942750020179,Astro.1,53,112,Oligo_up,enrichment,0.1,"ECE1, S100A6, RPS27, LMNA, NDUFS2, GLUL, ITPKB, LINC00486, PPM1B, MAT2A, CLK1, ATG4B, GOLGA4, PLXNB1, FKBP5, MICALL2, AEBP1, HSPB1, PDK4, NDRG1, RALGDS, PSAP, DDIT4, HTRA1, PIDD1, NEAT1, CRYAB, ZBTB16, B3GAT1, RAPGEF3, METTL7A, NDRG2, NFKBIA, FOS, KNOP1, MT3, MT2A, PER1, GIT1, KAT2A, GFAP, DDX5, SLC39A11, ITGB4, PTPRM, BCL2, TMEM259, DNAJB1, HIF3A, LSS, MID1IP1, XIST, SLC6A8",Grubman_reg
