Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to8,Feature log2 fold change topic 2to8,Feature count topic 9to12,Feature log2 fold change topic 9to12
ENSG00000157916,RER1,101,0.48365,79,0.20642,60,-0.4380
ENSG00000157911,PEX10,58,0.73946,34,-0.2190,35,-0.0729
ENSG00000149527,PLCH2,35,0.41307,35,1.22341,10,-1.7906
ENSG00000157881,PANK4,19,-0.1331,25,0.89371,12,-0.9897
ENSG00000197921,HES5,1,-5.1465,44,-0.8929,102,1.39249
ENSG00000272449,AL139246.5,1,-3.6746,17,-0.7216,35,1.19515
ENSG00000157873,TNFRSF14,6,-1.5438,15,-0.3240,23,0.66277
ENSG00000157870,PRXL2B,23,-2.0581,102,0.46867,86,-0.0935
ENSG00000177133,PRDM16-DT,12,-0.3168,9,-1.3726,26,1.47197
ENSG00000158109,TPRG1L,50,-1.7268,207,1.24869,96,-0.9607
ENSG00000116213,WRAP73,21,0.40423,20,0.71392,10,-1.0365
ENSG00000130764,LRRC47,86,-0.0377,104,0.63084,62,-0.7083
ENSG00000116198,CEP104,66,1.68002,21,-0.4392,19,-0.4612
ENSG00000198912,C1orf174,15,-0.2772,22,0.91214,11,-0.9521
ENSG00000196581,AJAP1,21,-0.3243,31,0.64897,19,-0.6215
ENSG00000069424,KCNAB2,19,-3.6672,300,1.15517,163,-0.6969
ENSG00000116254,CHD5,12,-3.6934,182,0.82164,125,-0.3565
ENSG00000116251,RPL22,1002,0.88557,410,-0.9979,774,0.67597
ENSG00000116237,ICMT,43,0.40546,36,0.35100,25,-0.5733
ENSG00000097021,ACOT7,52,-2.3137,346,1.83131,108,-1.5114
ENSG00000215788,TNFRSF25,10,-1.4684,28,-0.0737,34,0.39902
ENSG00000171680,PLEKHG5,0,-8.1045,28,0.82100,20,-0.3087
ENSG00000162408,NOL9,23,-0.6817,42,0.59887,29,-0.4581
ENSG00000204859,ZBTB48,9,-0.6945,14,-0.0890,16,0.28484
ENSG00000162413,KLHL21,54,0.51479,36,-0.2565,40,0.07802
ENSG00000116273,PHF13,15,-0.1153,20,0.80680,10,-0.8897
ENSG00000041988,THAP3,12,-0.8173,24,0.39556,19,-0.2028
ENSG00000007923,DNAJC11,25,-0.3811,37,0.45278,27,-0.3792
ENSG00000171735,CAMTA1,92,-0.7887,133,-0.4525,204,0.67731
ENSG00000049245,VAMP3,151,2.11421,16,-2.3122,66,0.98653
ENSG00000049246,PER3,46,0.48892,28,-0.6003,42,0.45559
ENSG00000116288,PARK7,370,0.00144,375,0.05248,359,-0.0581
ENSG00000116285,ERRFI1,35,1.00576,19,0.18364,13,-0.7292
ENSG00000162426,SLC45A1,10,-1.7861,42,1.18648,21,-0.8838
ENSG00000142599,RERE,87,-0.4534,111,-0.1571,133,0.30047
ENSG00000074800,ENO1,437,-0.8294,832,0.39734,680,-0.2021
ENSG00000171612,SLC25A33,42,0.18520,34,-0.2965,42,0.25466
ENSG00000188807,TMEM201,18,-0.1429,21,0.23488,18,-0.2111
ENSG00000171608,PIK3CD,3,-2.2689,23,1.49921,9,-1.1566
ENSG00000171603,CLSTN1,234,-1.3067,705,1.07857,359,-0.8488
ENSG00000178585,CTNNBIP1,52,0.33671,35,-0.5642,52,0.47889
ENSG00000162441,LZIC,101,1.47325,29,-1.0305,49,0.36562
ENSG00000130939,UBE4B,43,0.13888,47,0.65285,26,-0.8142
ENSG00000054523,KIF1B,369,0.14573,346,0.09673,312,-0.1605
ENSG00000142657,PGD,75,0.07765,80,0.40714,56,-0.4900
ENSG00000241563,CORT,5,-3.9128,100,1.85813,33,-1.4074
ENSG00000160049,DFFA,58,0.88521,28,-0.5104,36,0.17349
ENSG00000142655,PEX14,15,-0.8815,32,0.78644,19,-0.6172
ENSG00000120948,TARDBP,105,0.55552,69,-0.2491,76,0.05133
ENSG00000271895,AL109811.2,15,0.34231,13,0.31063,9,-0.4932
ENSG00000116649,SRM,55,-1.1771,141,0.69161,95,-0.4496
ENSG00000171824,EXOSC10,37,0.01459,39,0.21202,32,-0.2407
ENSG00000198793,MTOR,37,-0.3614,51,0.28581,43,-0.1993
ENSG00000116661,FBXO2,551,0.63504,270,-0.9241,503,0.72058
ENSG00000132879,FBXO44,49,-1.9854,232,1.02356,130,-0.6823
ENSG00000116670,MAD2L2,58,0.90215,31,-0.2318,31,-0.1479
ENSG00000177674,AGTRAP,45,1.38897,8,-2.1426,33,1.38879
ENSG00000177000,MTHFR,9,-1.3292,24,0.27601,23,0.01802
ENSG00000011021,CLCN6,51,-0.8118,99,0.50871,74,-0.3269
ENSG00000116685,KIAA2013,55,0.57149,42,0.33933,28,-0.6485
ENSG00000083444,PLOD1,36,0.44150,22,-0.6098,33,0.48477
ENSG00000116688,MFN2,88,-0.3159,132,0.83925,70,-0.8490
ENSG00000116691,MIIP,11,-0.7715,18,-0.0045,20,0.21274
ENSG00000048707,VPS13D,25,-1.1628,64,0.63745,45,-0.3937
ENSG00000162496,DHRS3,61,1.09307,15,-1.7558,51,1.25757
ENSG00000116731,PRDM2,32,-0.8589,66,0.72976,42,-0.5595
ENSG00000189337,KAZN,77,0.67805,52,0.15923,39,-0.4856
ENSG00000142634,EFHD2,31,-2.0176,144,0.73079,100,-0.3701
ENSG00000116138,DNAJC16,26,0.08249,32,1.14659,11,-1.4343
ENSG00000197312,DDI2,10,-0.9975,23,0.71849,15,-0.5154
ENSG00000116786,PLEKHM2,41,-0.7009,70,0.27579,62,-0.1000
ENSG00000065526,SPEN,51,0.84649,24,-0.6658,35,0.35910
ENSG00000116809,ZBTB17,13,-0.5710,16,-0.5494,26,0.73047
ENSG00000185519,FAM131C,26,0.49749,22,0.47361,13,-0.7766
ENSG00000288398,AL109627.1,5,-1.2928,8,-1.1908,23,1.48991
ENSG00000037637,FBXO42,17,-0.5332,30,0.86969,16,-0.8097
ENSG00000055070,SZRD1,48,0.82212,19,-1.0806,40,0.78740
ENSG00000157191,NECAP2,56,1.51119,16,-1.0168,26,0.32580
ENSG00000219481,NBPF1,17,0.51083,13,0.08741,11,-0.3104
ENSG00000058453,CROCC,14,-0.4206,20,0.17401,18,-0.0604
ENSG00000238142,BX284668.5,11,-0.2457,13,0.11564,13,-0.0471
ENSG00000159363,ATP13A2,40,-2.0056,200,1.27211,93,-0.9455
ENSG00000117118,SDHB,80,-0.1152,102,0.68510,59,-0.7418
ENSG00000117115,PADI2,465,3.87560,14,-3.2936,61,-0.1988
ENSG00000179051,RCC2,28,0.42494,22,0.10635,18,-0.2910
ENSG00000074964,ARHGEF10L,25,0.47918,17,-0.2844,20,0.12433
ENSG00000117154,IGSF21,30,-1.5711,104,0.77746,68,-0.4758
ENSG00000159423,ALDH4A1,40,0.44820,21,-0.9633,42,0.83661
ENSG00000169991,IFFO2,15,-0.0667,19,0.76404,10,-0.8580
ENSG00000127463,EMC1,26,-0.3533,36,0.24555,31,-0.1574
ENSG00000053372,MRTO4,13,-1.3649,38,0.58213,28,-0.2993
ENSG00000053371,AKR7A2,50,-0.0397,42,-0.6577,70,0.70212
ENSG00000040487,SLC66A1,24,1.20157,11,-0.1457,9,-0.4460
ENSG00000077549,CAPZB,127,-0.7721,235,0.43197,186,-0.2525
ENSG00000173436,MICOS10,266,-0.0866,261,-0.2488,321,0.29523
ENSG00000158747,NBL1,68,-1.5058,194,0.20590,194,0.11593
ENSG00000169914,OTUD3,4,-1.8651,19,1.10497,9,-0.7846
ENSG00000162545,CAMK2N1,590,0.23168,547,0.25499,425,-0.3769
ENSG00000090432,MUL1,21,-0.1414,25,0.23790,21,-0.2150
ENSG00000183114,FAM43B,6,-1.8442,23,0.55671,18,-0.2074
ENSG00000158828,PINK1,264,-0.5766,440,0.53246,314,-0.4121
ENSG00000244038,DDOST,28,-0.3757,39,0.36340,31,-0.2810
ENSG00000117245,KIF17,5,-2.1888,30,0.98420,18,-0.6179
ENSG00000189410,SH2D5,1,-4.7900,60,1.31183,29,-0.8246
ENSG00000127483,HP1BP3,185,0.26813,154,-0.0544,153,-0.0400
ENSG00000075151,EIF4G3,76,-0.6149,143,0.94479,73,-0.8716
ENSG00000117298,ECE1,45,0.92538,6,-3.0428,54,2.27466
ENSG00000162551,ALPL,5,-2.1520,7,-2.5188,52,2.85676
ENSG00000076864,RAP1GAP,53,-2.0034,274,1.41719,114,-1.1027
ENSG00000090686,USP48,59,0.54870,48,0.54310,26,-0.8977
ENSG00000070831,CDC42,294,0.23535,286,0.46237,186,-0.6256
ENSG00000070886,EPHA8,1,-3.4821,19,2.44897,4,-2.0518
ENSG00000173372,C1QA,19,-0.6367,7,-3.0930,71,3.03468
ENSG00000159189,C1QC,21,-0.0805,2,-4.4201,58,3.61240
ENSG00000173369,C1QB,67,0.61622,12,-2.9400,99,2.38710
ENSG00000004487,KDM1A,21,-1.3861,63,0.78779,40,-0.5161
ENSG00000169641,LUZP1,6,-2.3258,34,0.38487,31,0.01592
ENSG00000125944,HNRNPR,112,-0.1093,123,0.08491,117,-0.0563
ENSG00000125945,ZNF436,13,-0.4118,21,0.82686,12,-0.7998
ENSG00000088280,ASAP3,42,2.29334,5,-1.7022,13,0.36033
ENSG00000117318,ID3,212,1.52303,8,-4.5606,188,2.48547
ENSG00000142676,RPL11,1090,1.13559,368,-1.1111,721,0.65375
ENSG00000011007,ELOA,20,-0.0183,23,0.48094,15,-0.5378
ENSG00000057757,PITHD1,117,-0.7513,247,1.13590,111,-1.0541
ENSG00000011009,LYPLA2,11,-2.2723,67,0.93816,40,-0.5613
ENSG00000117308,GALE,5,-1.7108,18,0.67149,13,-0.3440
ENSG00000117305,HMGCL,25,0.34609,16,-0.7169,26,0.63127
ENSG00000179163,FUCA1,9,-0.7069,14,-0.2275,18,0.43116
ENSG00000189266,PNRC2,55,0.13864,43,-0.5357,63,0.52092
ENSG00000188529,SRSF10,40,-0.4563,58,0.22930,51,-0.1108
ENSG00000001461,NIPAL3,142,1.80145,38,-0.7330,44,-0.2075
ENSG00000133226,SRRM1,89,1.00583,40,-0.5563,52,0.15682
ENSG00000169504,CLIC4,347,3.54706,9,-3.6388,64,0.31686
ENSG00000117614,SYF2,64,0.15242,51,-0.4390,70,0.41620
ENSG00000117616,RSRP1,81,0.38023,67,0.20975,52,-0.3912
ENSG00000183726,TMEM50A,140,0.89687,65,-0.6441,92,0.31024
ENSG00000204178,MACO1,41,1.02541,23,0.21851,15,-0.7906
ENSG00000117643,MAN1C1,48,0.32816,47,0.67982,24,-0.9469
ENSG00000162430,SELENON,80,0.67200,44,-0.5150,60,0.28520
ENSG00000117640,MTFR1L,63,-0.1441,71,0.07446,69,-0.0336
ENSG00000182749,PAQR7,8,-0.7115,14,0.08743,14,0.10324
ENSG00000117632,STMN1,715,-0.7928,1526,1.05844,737,-0.9507
ENSG00000158008,EXTL1,4,-3.7267,66,1.07688,38,-0.6148
ENSG00000175087,PDIK1L,4,-1.6634,19,1.52158,7,-1.2740
ENSG00000142684,ZNF593,31,-0.0531,35,0.34620,26,-0.3683
ENSG00000142669,SH3BGRL3,187,-0.6895,261,-0.3635,373,0.56700
ENSG00000158062,UBXN11,6,-2.8053,47,0.79423,32,-0.3704
ENSG00000117682,DHDDS,10,-1.3158,33,1.11229,16,-0.8845
ENSG00000198830,HMGN2,289,1.08533,125,-0.5290,154,0.08060
ENSG00000117713,ARID1A,50,-0.2196,63,0.28785,52,-0.2451
ENSG00000204160,ZDHHC18,28,-0.4370,41,0.39891,32,-0.3025
ENSG00000142751,GPN2,17,-0.2198,22,0.54853,15,-0.5413
ENSG00000090273,NUDC,139,-0.3430,182,0.18331,166,-0.0923
ENSG00000253368,TRNP1,10,-2.8366,91,1.02870,53,-0.6100
ENSG00000090020,SLC9A1,5,-2.5820,36,0.47756,31,-0.0603
ENSG00000142784,WDTC1,29,-0.3905,35,-0.2557,45,0.38751
ENSG00000186501,TMEM222,82,0.01962,87,0.27599,69,-0.3152
ENSG00000142765,SYTL1,13,0.52404,6,-1.2297,14,1.06108
ENSG00000158195,WASF2,89,1.79793,12,-2.2172,49,1.16411
ENSG00000126705,AHDC1,26,-0.9666,59,0.78440,36,-0.5950
ENSG00000126709,IFI6,92,-0.6219,96,-1.0107,221,1.19802
ENSG00000009780,FAM76A,33,0.71643,20,-0.2088,20,-0.0725
ENSG00000117758,STX12,97,-0.1114,111,0.25065,93,-0.2394
ENSG00000117751,PPP1R8,53,0.96789,31,0.21691,20,-0.7459
ENSG00000117748,RPA2,60,-0.1962,74,0.34284,58,-0.3144
ENSG00000126698,DNAJC8,121,-0.1216,134,0.07045,129,-0.0365
ENSG00000130770,ATP5IF1,161,-1.8123,659,0.87968,407,-0.5511
ENSG00000130766,SESN2,14,-0.4436,23,0.94997,11,-0.9352
ENSG00000242125,SNHG3,20,0.51124,15,0.27528,11,-0.5358
ENSG00000180098,TRNAU1AP,13,-0.9060,24,0.18430,24,0.04124
ENSG00000197989,SNHG12,30,0.70422,15,-0.7072,24,0.47107
ENSG00000120656,TAF12,8,-1.1018,19,0.69127,13,-0.4639
ENSG00000198492,YTHDF2,55,-0.4542,89,0.73132,53,-0.6740
ENSG00000116350,SRSF4,45,-0.1890,51,-0.0249,53,0.08802
ENSG00000116353,MECR,38,0.06766,44,0.70130,24,-0.8408
ENSG00000060656,PTPRU,7,-1.8934,28,0.60029,22,-0.2473
ENSG00000162511,LAPTM5,103,1.41760,20,-1.9374,71,1.21349
ENSG00000162512,SDC3,157,-0.4269,231,0.40954,178,-0.3173
ENSG00000134644,PUM1,66,-1.1865,175,0.82001,107,-0.5876
ENSG00000060688,SNRNP40,32,0.68540,23,0.39297,14,-0.7861
ENSG00000121766,ZCCHC17,40,-1.8068,148,0.40102,130,-0.0497
ENSG00000121769,FABP3,24,-2.3504,169,2.05153,45,-1.7493
ENSG00000162517,PEF1,38,-1.1272,90,0.52260,69,-0.2767
ENSG00000084636,COL16A1,132,1.90945,28,-1.2202,48,0.23269
ENSG00000121753,ADGRB2,57,-2.2179,324,1.12608,171,-0.7644
ENSG00000184007,PTP4A2,670,2.41965,117,-1.0684,139,-0.4170
ENSG00000121774,KHDRBS1,120,0.03147,127,0.28033,100,-0.3247
ENSG00000121775,TMEM39B,13,-0.4634,20,0.52222,14,-0.4327
ENSG00000025800,KPNA6,30,-0.5150,47,0.42638,36,-0.3111
ENSG00000084652,TXLNA,40,0.43214,33,0.30985,23,-0.5367
ENSG00000160050,CCDC28B,34,0.90166,16,-0.5159,21,0.17057
ENSG00000084623,EIF3I,65,-0.7033,107,0.15449,104,0.03029
ENSG00000116478,HDAC1,31,0.96664,8,-1.7873,29,1.35137
ENSG00000175130,MARCKSL1,1222,2.43680,193,-1.2873,283,-0.1839
ENSG00000160058,BSDC1,69,-0.0622,81,0.49362,55,-0.5355
ENSG00000176261,ZBTB8OS,31,-0.2394,38,0.15232,35,-0.0891
ENSG00000162521,RBBP4,86,0.13414,83,0.17682,70,-0.2465
ENSG00000162522,KIAA1522,4,-1.7657,16,0.17295,16,0.18126
ENSG00000134684,YARS,40,-1.3431,128,1.25132,57,-1.0344
ENSG00000116497,S100PBP,19,0.31530,14,-0.2436,16,0.14844
ENSG00000121905,HPCA,28,-2.7006,224,1.16910,117,-0.7655
ENSG00000121900,TMEM54,66,0.64579,36,-0.6140,52,0.40153
ENSG00000116514,RNF19B,15,-0.6283,29,1.10051,13,-1.0516
ENSG00000004455,AK2,93,1.75206,18,-1.5633,44,0.67623
ENSG00000142920,AZIN2,27,0.18052,26,0.32521,19,-0.4370
ENSG00000160094,ZNF362,26,0.22601,20,-0.3937,26,0.34257
ENSG00000134686,PHC2,124,1.00778,70,0.15498,47,-0.6926
ENSG00000121904,CSMD2,9,-0.5728,16,0.71828,10,-0.6226
ENSG00000163866,SMIM12,39,-0.8989,86,0.81188,51,-0.6415
ENSG00000116544,DLGAP3,2,-4.2500,50,0.62666,40,-0.1439
ENSG00000163867,ZMYM6,21,0.51071,18,0.52295,10,-0.8481
ENSG00000116560,SFPQ,212,0.37778,172,0.09106,148,-0.2515
ENSG00000146463,ZMYM4,29,-0.6221,48,0.29224,41,-0.1365
ENSG00000142687,KIAA0319L,38,-0.5279,56,0.16100,53,-0.0183
ENSG00000020129,NCDN,71,-3.1053,755,1.25215,378,-0.8239
ENSG00000126067,PSMB2,92,-0.4299,151,0.93292,76,-0.9196
ENSG00000142686,C1orf216,17,-2.1063,85,0.83254,55,-0.4673
ENSG00000134698,AGO4,21,0.23978,16,-0.3729,21,0.31556
ENSG00000092847,AGO1,42,0.40400,34,0.10315,29,-0.2776
ENSG00000126070,AGO3,38,1.38483,14,-0.4059,14,-0.2611
ENSG00000116863,ADPRHL2,13,-0.7215,22,0.16766,21,0.02031
ENSG00000054116,TRAPPC3,53,-0.1438,65,0.41375,47,-0.4129
ENSG00000116871,MAP7D1,304,0.79159,204,0.35316,124,-0.8035
ENSG00000054118,THRAP3,67,0.12479,64,0.10109,57,-0.1573
ENSG00000196182,STK40,20,-0.0517,21,0.00059,21,0.01684
ENSG00000181817,LSM10,38,-0.3964,48,-0.0808,54,0.20575
ENSG00000116885,OSCP1,9,-0.9223,24,1.65110,7,-1.6247
ENSG00000116898,MRPS15,42,-0.5052,56,-0.1173,65,0.27145
ENSG00000163873,GRIK3,0,-7.7503,36,1.05858,22,-0.5472
ENSG00000163875,MEAF6,59,-1.1528,160,1.00494,85,-0.7990
ENSG00000163877,SNIP1,21,0.44015,14,-0.3637,18,0.22682
ENSG00000134697,GNL2,23,0.53425,21,1.13139,6,-1.7483
ENSG00000116922,C1orf109,11,-0.3971,17,0.75739,10,-0.7232
ENSG00000183317,EPHA10,7,-1.0630,18,0.94903,10,-0.7565
ENSG00000185090,MANEAL,13,-1.5792,49,1.35931,20,-1.1083
ENSG00000196449,YRDC,12,-0.5711,20,0.69064,13,-0.5917
ENSG00000197982,C1orf122,475,1.04201,205,-0.6124,274,0.19688
ENSG00000183431,SF3A3,50,0.16740,46,0.08296,42,-0.1535
ENSG00000183520,UTP11,18,-1.1328,38,0.06981,41,0.20206
ENSG00000116954,RRAGC,58,0.36665,48,0.19690,38,-0.3697
ENSG00000174574,AKIRIN1,107,0.36340,97,0.47382,60,-0.7033
ENSG00000168653,NDUFS5,331,-1.1011,746,0.35202,648,-0.0996
ENSG00000127603,MACF1,177,0.44599,111,-0.5720,163,0.44389
ENSG00000090621,PABPC4,66,0.39039,41,-0.6513,65,0.54769
ENSG00000116983,HPCAL4,25,-3.8294,414,0.80961,289,-0.3398
ENSG00000084072,PPIE,49,0.31859,41,0.07710,36,-0.2093
ENSG00000168389,MFSD2A,26,-0.5370,24,-1.1730,61,1.33615
ENSG00000131236,CAP1,186,0.53683,136,0.08299,114,-0.3182
ENSG00000131238,PPT1,96,-0.3128,121,0.11171,116,-0.0231
ENSG00000259943,AL050341.2,17,-0.3407,23,0.19495,20,-0.1056
ENSG00000084073,ZMPSTE24,28,-0.6727,44,-0.0106,48,0.19805
ENSG00000049089,COL9A2,159,3.73271,9,-2.2252,16,-0.8061
ENSG00000084070,SMAP2,31,-1.9935,155,1.21698,75,-0.8878
ENSG00000117016,RIMS3,17,-2.0236,80,0.78144,53,-0.4225
ENSG00000066136,NFYC,43,-0.0084,50,0.63550,30,-0.7262
ENSG00000179862,CITED4,23,0.60707,18,0.69537,8,-1.1444
ENSG00000171793,CTPS1,3,-2.8288,22,0.46723,19,-0.0345
ENSG00000010803,SCMH1,3,-2.1436,20,0.88643,12,-0.5199
ENSG00000204060,FOXO6,2,-3.1031,28,0.76498,20,-0.3236
ENSG00000127124,HIVEP3,6,-1.7669,27,1.14674,13,-0.8437
ENSG00000198815,FOXJ3,33,-0.9673,74,0.62815,51,-0.4229
ENSG00000177181,RIMKLA,9,-1.6830,39,1.90788,10,-1.7124
ENSG00000127125,PPCS,40,-0.5668,59,0.05550,60,0.10389
ENSG00000186409,CCDC30,22,0.69958,11,-0.7830,18,0.55063
ENSG00000171960,PPIH,13,-0.4917,19,0.34700,16,-0.2299
ENSG00000065978,YBX1,226,1.12328,74,-1.2045,156,0.75008
ENSG00000164008,C1orf50,21,-0.5277,31,0.06451,31,0.08480
ENSG00000177868,SVBP,22,-0.6365,34,0.07893,35,0.09539
ENSG00000117394,SLC2A1,80,-0.2639,32,-2.5030,209,2.44639
ENSG00000117395,EBNA1BP2,35,-1.2668,95,0.69382,64,-0.4355
ENSG00000066322,ELOVL1,283,4.44215,8,-3.1600,21,-0.9947
ENSG00000159479,MED8,22,0.24855,23,0.97649,9,-1.2993
ENSG00000198198,SZT2,25,0.86248,15,0.24992,10,-0.7155
ENSG00000178922,HYI,55,1.37732,15,-1.1707,30,0.56695
ENSG00000142949,PTPRF,101,-0.2351,134,0.51924,92,-0.5021
ENSG00000066135,KDM4A,22,0.27042,21,0.45197,13,-0.6297
ENSG00000126091,ST3GAL3,31,-0.3537,48,0.83777,25,-0.8334
ENSG00000117408,IPO13,220,1.86525,64,-0.4222,53,-0.6610
ENSG00000132768,DPH2,18,0.08399,18,0.17862,15,-0.2290
ENSG00000117410,ATP6V0B,210,-0.8775,481,1.14742,219,-1.0301
ENSG00000117411,B4GALT2,63,-0.1975,76,0.21968,66,-0.1764
ENSG00000159214,CCDC24,3,-2.7890,23,0.23135,23,0.20301
ENSG00000178028,DMAP1,53,-0.3497,77,0.57539,51,-0.5282
ENSG00000117419,ERI3,136,-0.5674,231,0.63151,152,-0.5257
ENSG00000187147,RNF220,176,0.74899,123,0.39825,72,-0.8348
ENSG00000126106,TMEM53,11,-0.3420,15,0.06696,15,0.03348
ENSG00000142937,RPS8,1622,0.62125,809,-0.9025,1484,0.70521
ENSG00000117425,PTCH2,0,-4.1683,19,0.76179,14,-0.2821
ENSG00000070785,EIF2B3,24,-0.3351,39,1.13541,16,-1.2058
ENSG00000126107,HECTD3,14,-0.6444,26,0.80308,15,-0.6987
ENSG00000126088,UROD,65,-0.4287,92,0.23782,81,-0.1276
ENSG00000132763,MMACHC,16,0.47456,12,0.12071,10,-0.3317
ENSG00000117450,PRDX1,669,0.78901,322,-0.7294,500,0.45356
ENSG00000117448,AKR1A1,50,-0.1785,56,0.01266,57,0.04422
ENSG00000132780,NASP,59,0.84943,32,-0.2336,33,-0.1158
ENSG00000159592,GPBP1L1,40,0.16144,36,-0.0003,35,-0.0581
ENSG00000159596,TMEM69,21,0.28207,17,-0.1187,18,0.02545
ENSG00000086015,MAST2,31,-0.1015,40,0.71873,22,-0.7879
ENSG00000117461,PIK3R3,6,-1.5346,20,0.64591,14,-0.3412
ENSG00000085998,POMGNT1,93,0.36551,81,0.35681,56,-0.5603
ENSG00000132128,LRRC41,58,0.02953,62,0.30571,48,-0.3530
ENSG00000173660,UQCRH,246,-1.3524,693,0.57044,521,-0.2889
ENSG00000117480,FAAH,61,0.29489,60,0.68509,31,-0.9353
ENSG00000282881,TMEM275,2,-2.9754,22,1.65350,8,-1.2509
ENSG00000079277,MKNK1,14,-0.9476,24,-0.1542,31,0.40205
ENSG00000123472,ATPAF1,141,0.00449,142,0.02465,139,-0.0285
ENSG00000159658,EFCAB14,176,1.71725,39,-1.3416,79,0.49894
ENSG00000186377,CYP4X1,1,-4.8346,35,1.04020,21,-0.5496
ENSG00000162368,CMPK1,138,0.28966,122,0.23846,95,-0.3832
ENSG00000162373,BEND5,22,0.19408,21,0.38499,15,-0.5136
ENSG00000162374,ELAVL4,4,-5.2641,224,1.90525,73,-1.4161
ENSG00000185104,FAF1,45,0.23531,41,0.27390,32,-0.4006
ENSG00000123091,RNF11,195,-1.1143,512,1.03294,264,-0.8389
ENSG00000085832,EPS15,147,0.09624,146,0.19316,123,-0.2502
ENSG00000117859,OSBPL9,52,1.53288,14,-1.1026,25,0.39745
ENSG00000078618,NRDC,50,-0.6758,93,0.71704,58,-0.5921
ENSG00000169213,RAB3B,9,-3.9463,189,1.38897,87,-0.9251
ENSG00000117862,TXNDC12,22,-0.5443,27,-0.4271,41,0.60060
ENSG00000134717,BTF3L4,63,-0.3921,98,0.73295,58,-0.6963
ENSG00000157077,ZFYVE9,5,-2.7494,38,0.70174,28,-0.2790
ENSG00000134748,PRPF38A,27,0.04536,22,-0.6159,35,0.63356
ENSG00000134744,TUT4,34,0.38993,21,-0.6929,34,0.59020
ENSG00000162377,COA7,8,-1.2418,23,0.95247,13,-0.7222
ENSG00000162378,ZYG11B,45,-1.5171,149,0.79155,96,-0.4990
ENSG00000121310,ECHDC2,13,-0.3898,8,-1.9554,35,2.02098
ENSG00000116171,SCP2,195,0.68571,113,-0.3830,136,0.13661
ENSG00000162384,CZIB,51,-0.4192,64,-0.1441,76,0.27822
ENSG00000162385,MAGOH,20,-0.9279,42,0.44695,33,-0.2345
ENSG00000157193,LRP8,21,-1.2711,52,0.19323,52,0.09560
ENSG00000058804,NDC1,1,-3.1210,18,1.89258,5,-1.4912
ENSG00000058799,YIPF1,15,-0.3766,23,0.89510,12,-0.8936
ENSG00000081870,HSPB11,20,-1.2343,48,0.17481,48,0.10908
ENSG00000116209,TMEM59,306,0.75170,178,-0.2396,187,-0.0560
