"top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl","rank"
85,"enrichment","Inhib.Chandelier","SPTB",10.7618199233924,1.9105433946522e-19,1.15280469605346e-17,11942,1.43134637041374,"ENSG00000070182",85
86,"enrichment","Inhib.Chandelier","ZNF654",10.7527883350906,2.00952685163481e-19,1.20834928409682e-17,3370,0.830065615526811,"ENSG00000175105",86
87,"enrichment","Inhib.Chandelier","ENSG00000288780",10.7044510568778,2.63327076817835e-19,1.56720053431721e-17,3368,3.30567554676916,"ENSG00000288780",87
88,"enrichment","Inhib.Chandelier","ENSG00000239572",10.6731453603405,3.13707913857731e-19,1.8295781277094e-17,3366,4.14210031781905,"ENSG00000239572",88
89,"enrichment","Inhib.Chandelier","EOGT",10.6399290561367,3.7773750251058e-19,2.16677189762484e-17,3325,1.42028529675559,"ENSG00000163378",89
90,"enrichment","Inhib.Chandelier","PTGS2",10.6254242475541,4.0964962244994e-19,2.31930847931235e-17,1280,4.46027463798443,"ENSG00000073756",90
91,"enrichment","Inhib.Chandelier","MYO1B",10.6237747386257,4.1344527194214e-19,2.32679342002866e-17,2594,3.10529543837883,"ENSG00000128641",91
92,"enrichment","Inhib.Chandelier","GNB5",10.5506488128982,6.22257433189573e-19,3.41224060376094e-17,12479,0.672017729048284,"ENSG00000069966",92
93,"enrichment","Inhib.Chandelier","SPX",10.5471698868652,6.34477276847037e-19,3.46834318296509e-17,10538,3.53143515574285,"ENSG00000134548",93
94,"enrichment","Inhib.Chandelier","TFG",10.5224365381241,7.28550741721297e-19,3.9332717752743e-17,3401,0.77490852210093,"ENSG00000114354",94
95,"enrichment","Inhib.Chandelier","METTL8",10.5058579381228,7.99289087266707e-19,4.30185280980149e-17,2487,1.12399834827971,"ENSG00000123600",95
96,"enrichment","Inhib.Chandelier","SMPD3",10.4984537369481,8.33060616929678e-19,4.46981878092914e-17,13382,1.26339841977234,"ENSG00000103056",96
97,"enrichment","Inhib.Chandelier","NOL4",10.418451557321,1.30268205754154e-18,6.90461085696333e-17,14631,0.994446314027475,"ENSG00000101746",97
98,"enrichment","Inhib.Chandelier","LDLRAD3",10.4083246578796,1.37851454981041e-18,7.26239780048156e-17,9679,3.00317183575117,"ENSG00000179241",98
99,"enrichment","Inhib.Chandelier","INTS12",10.4033755456326,1.41716354276528e-18,7.44352345142801e-17,4367,1.65948218319981,"ENSG00000138785",99
100,"enrichment","Inhib.Chandelier","ARAP2",10.3923224657641,1.50743429516626e-18,7.89388565739017e-17,4093,3.48749893501933,"ENSG00000047365",100
1,"enrichment","Inhib.Lamp5_Lhx6","CASP4LP",26.5684889119399,7.84009731916921e-53,2.73431234103345e-49,10153,2.77665771395515,"ENSG00000291173",1
2,"enrichment","Inhib.Lamp5_Lhx6","IL12A",19.9662377530545,1.99205918778576e-40,1.44739700485867e-37,3717,3.07706912558747,"ENSG00000168811",2
3,"enrichment","Inhib.Lamp5_Lhx6","ADAM22",19.9092780837672,2.60768514740111e-40,1.81891254401522e-37,6896,0.97044654657363,"ENSG00000008277",3
4,"enrichment","Inhib.Lamp5_Lhx6","ZNF648",19.876424025375,3.04644848969141e-40,1.9227253073943e-37,1247,2.58007619377204,"ENSG00000179930",4
5,"enrichment","Inhib.Lamp5_Lhx6","PLEKHO1",19.5934885037427,1.16917439082871e-39,6.37126969602219e-37,957,1.50408024194286,"ENSG00000023902",5
6,"enrichment","Inhib.Lamp5_Lhx6","ATP8A2",19.3613553069561,3.55117546811495e-39,1.8765272064542e-36,11328,0.852313290370398,"ENSG00000132932",6
7,"enrichment","Inhib.Lamp5_Lhx6","ABI1",18.9385178937534,2.73439411845305e-38,1.28871255777255e-35,8868,1.1741569072436,"ENSG00000136754",7
8,"enrichment","Inhib.Lamp5_Lhx6","CTD-2350J17.1",18.5409476445795,1.90259652889176e-37,8.50704571046528e-35,4732,3.03744473844958,"ENSG00000250250",8
9,"enrichment","Inhib.Lamp5_Lhx6","FGF13",18.412882272681,3.56925631739195e-37,1.55601729156702e-34,17319,3.09003787652711,"ENSG00000129682",9
10,"enrichment","Inhib.Lamp5_Lhx6","ENSG00000260362",18.2717389992741,7.15736643270742e-37,3.00299154500122e-34,12999,2.6237360788713,"ENSG00000260362",10
11,"enrichment","Inhib.Lamp5_Lhx6","ENSG00000224810",18.2696160095163,7.23280450109251e-37,3.00299154500122e-34,1248,2.67710181546313,"ENSG00000224810",11
12,"enrichment","Inhib.Lamp5_Lhx6","LAMP5-AS1",18.1971403402122,1.03491233958755e-36,4.19693055295992e-34,15912,3.06072360436786,"ENSG00000225988",12
13,"enrichment","Inhib.Lamp5_Lhx6","FGF14",17.7578601294507,9.20727047914332e-36,3.21112765230602e-33,11594,1.24555195059348,"ENSG00000102466",13
14,"enrichment","Inhib.Lamp5_Lhx6","AMMECR1",17.7500561757161,9.57390976799754e-36,3.27352624577139e-33,17223,1.06840726164641,"ENSG00000101935",14
15,"enrichment","Inhib.Lamp5_Lhx6","ITM2C",17.5377324660622,2.77810979891529e-35,8.97123679138609e-33,2804,1.93655377172334,"ENSG00000135916",15
16,"enrichment","Inhib.Lamp5_Lhx6","RAD21",17.3988930517237,5.59248547322809e-35,1.74146003003842e-32,7875,1.29742686960197,"ENSG00000164754",16
17,"enrichment","Inhib.Lamp5_Lhx6","BCL11B",17.158412902993,1.88956713778094e-34,5.49171195810399e-32,12166,1.5186002419325,"ENSG00000127152",17
18,"enrichment","Inhib.Lamp5_Lhx6","TSPAN14",17.1448127361008,2.02468997108064e-34,5.78795798618103e-32,9117,2.07685414617486,"ENSG00000108219",18
19,"enrichment","Inhib.Lamp5_Lhx6","HOMER2",17.053760029545,3.21689607465085e-34,8.76503652340023e-32,12715,2.33382468794582,"ENSG00000103942",19
20,"enrichment","Inhib.Lamp5_Lhx6","KCNH5",16.9586296176926,5.22388010772564e-34,1.40144648182338e-31,11925,2.73247801214486,"ENSG00000140015",20
21,"enrichment","Inhib.Lamp5_Lhx6","SGMS1",16.8937207579314,7.27671009191268e-34,1.89389956093692e-31,8969,1.13530641173723,"ENSG00000198964",21
22,"enrichment","Inhib.Lamp5_Lhx6","AARD",16.7455692791948,1.55350335772906e-33,3.8154917678985e-31,7876,3.55773549926814,"ENSG00000205002",22
23,"enrichment","Inhib.Lamp5_Lhx6","AQR",16.5340701160687,4.60819331166152e-33,1.05733782853623e-30,12321,0.769677128875655,"ENSG00000021776",23
24,"enrichment","Inhib.Lamp5_Lhx6","RGS7",16.5017315023632,5.44427813481949e-33,1.23295223525951e-30,1566,0.874918078748287,"ENSG00000182901",24
25,"enrichment","Inhib.Lamp5_Lhx6","ENSG00000228113",16.4523689956964,7.02382006345187e-33,1.57027402905736e-30,6898,2.20098768658802,"ENSG00000228113",25
26,"enrichment","Inhib.Lamp5_Lhx6","KDR",16.3741015189037,1.05256533761115e-32,2.32337143762826e-30,4171,3.30402474345757,"ENSG00000128052",26
27,"enrichment","Inhib.Lamp5_Lhx6","PTPRB",16.2288846946839,2.23375766678818e-32,4.69304411969304e-30,10882,2.33090422355187,"ENSG00000127329",27
28,"enrichment","Inhib.Lamp5_Lhx6","HECW2",16.1657607363006,3.10045075828214e-32,6.31125531261554e-30,2602,0.947995903679843,"ENSG00000138411",28
29,"enrichment","Inhib.Lamp5_Lhx6","ADD3",16.1650108758429,3.11255853242881e-32,6.31125531261554e-30,9308,0.75328091067864,"ENSG00000148700",29
30,"enrichment","Inhib.Lamp5_Lhx6","TIAM2",16.1280128947304,3.77285601569307e-32,7.44934590635011e-30,6388,0.786673694520527,"ENSG00000146426",30
31,"enrichment","Inhib.Lamp5_Lhx6","PRKCE",16.0751973927123,4.96666485999109e-32,9.41398932918745e-30,1889,0.810601859129101,"ENSG00000171132",31
32,"enrichment","Inhib.Lamp5_Lhx6","PITPNM2",16.0140750900273,6.82991209907129e-32,1.28064523853339e-29,11217,0.960564295691475,"ENSG00000090975",32
33,"enrichment","Inhib.Lamp5_Lhx6","PPP1R2",15.9490339842197,9.59055383248464e-32,1.74181533389832e-29,3884,0.923105352639158,"ENSG00000184203",33
34,"enrichment","Inhib.Lamp5_Lhx6","NRIP3",15.8583343364867,1.54095145028222e-31,2.66535890301947e-29,9543,1.67276400453568,"ENSG00000175352",34
35,"enrichment","Inhib.Lamp5_Lhx6","RIMS1",15.688509117936,3.75411211282786e-31,6.1758685871219e-29,6028,0.960720561536236,"ENSG00000079841",35
36,"enrichment","Inhib.Lamp5_Lhx6","NKX2-1",15.6847568299588,3.82884677010368e-31,6.23994672682878e-29,11789,3.85157854201886,"ENSG00000136352",36
37,"enrichment","Inhib.Lamp5_Lhx6","PRXL2A",15.6409720293241,4.8196265292112e-31,7.57158985733197e-29,9116,1.06216965547152,"ENSG00000122378",37
38,"enrichment","Inhib.Lamp5_Lhx6","CA2",15.5341522821593,8.4575004155406e-31,1.31680260934104e-28,7750,4.10093304153544,"ENSG00000104267",38
39,"enrichment","Inhib.Lamp5_Lhx6","ENSG00000286994",15.4733883648329,1.16525203194481e-30,1.79820043655341e-28,3741,2.85532659111068,"ENSG00000286994",39
40,"enrichment","Inhib.Lamp5_Lhx6","LINC01344",15.4462517433278,1.34472528633914e-30,2.03907126462451e-28,1249,5.56937533601499,"ENSG00000228918",40
41,"enrichment","Inhib.Lamp5_Lhx6","TOX2",15.4114133567488,1.61642978751612e-30,2.38875446056831e-28,16100,1.75910351856237,"ENSG00000124191",41
42,"enrichment","Inhib.Lamp5_Lhx6","MYB",15.333655465362,2.43867596718782e-30,3.51451500130753e-28,6289,4.10609621982413,"ENSG00000118513",42
43,"enrichment","Inhib.Lamp5_Lhx6","ETV7",15.3040022788501,2.85324673532549e-30,4.07827185004967e-28,5865,2.44167025641174,"ENSG00000010030",43
44,"enrichment","Inhib.Lamp5_Lhx6","LRRFIP2",15.2498098899695,3.80241402645576e-30,5.39077201571833e-28,3070,0.765292784259873,"ENSG00000093167",44
45,"enrichment","Inhib.Lamp5_Lhx6","IL13RA1",15.076048926759,9.56971582956704e-30,1.33501363708792e-27,17245,3.40231887447888,"ENSG00000131724",45
46,"enrichment","Inhib.Lamp5_Lhx6","VRK1",15.0538453063219,1.07701514443219e-29,1.49055476893719e-27,12164,1.27946404105282,"ENSG00000100749",46
47,"enrichment","Inhib.Lamp5_Lhx6","B3GALT2",14.9640500366598,1.73785819410145e-29,2.34920706889465e-27,1295,2.65926890218289,"ENSG00000162630",47
48,"enrichment","Inhib.Lamp5_Lhx6","CDK14",14.9607630657554,1.76859224692554e-29,2.37236243091442e-27,6911,1.52624381974926,"ENSG00000058091",48
49,"enrichment","Inhib.Lamp5_Lhx6","CA3-AS1",14.8646608632232,2.95421845010941e-29,3.90270161613696e-27,7749,3.70772397283349,"ENSG00000253549",49
50,"enrichment","Inhib.Lamp5_Lhx6","C1QL2",14.8315577788665,3.5260690343614e-29,4.588626255313e-27,2290,3.69479246634866,"ENSG00000144119",50
51,"enrichment","Inhib.Lamp5_Lhx6","TMEM176B",14.804538189599,4.07430274292665e-29,5.26279194304851e-27,7288,2.65139153939278,"ENSG00000106565",51
52,"enrichment","Inhib.Lamp5_Lhx6","GABBR2",14.6933316175998,7.39123960685789e-29,9.33974175828897e-27,8410,0.77859256840478,"ENSG00000136928",52
53,"enrichment","Inhib.Lamp5_Lhx6","ENSG00000226506",14.6343057028491,1.01446153517666e-28,1.26358430360075e-26,1658,3.3634797673271,"ENSG00000226506",53
54,"enrichment","Inhib.Lamp5_Lhx6","REPS1",14.6044782108232,1.19065641100809e-28,1.47252953866376e-26,6313,0.693995985411467,"ENSG00000135597",54
55,"enrichment","Inhib.Lamp5_Lhx6","GLT8D2",14.4726262599051,2.41937998209641e-28,2.8700100767209e-26,11039,1.60579707139968,"ENSG00000120820",55
56,"enrichment","Inhib.Lamp5_Lhx6","SCNN1G",14.4625162634714,2.55473333118539e-28,3.01009728575749e-26,13105,2.86068843001153,"ENSG00000166828",56
57,"enrichment","Inhib.Lamp5_Lhx6","PRELID2",14.3995044897193,3.58751388569444e-28,4.17060447591598e-26,5341,3.41018383605334,"ENSG00000186314",57
58,"enrichment","Inhib.Lamp5_Lhx6","CA13",14.2485604976509,8.10389087982993e-28,9.17634085470613e-26,7745,3.08967228280091,"ENSG00000185015",58
59,"enrichment","Inhib.Lamp5_Lhx6","ATXN7L1",14.2202504460996,9.44442979596847e-28,1.04899341899426e-25,7067,0.762416913911583,"ENSG00000146776",59
60,"enrichment","Inhib.Lamp5_Lhx6","LAMP5",14.1836682087274,1.15115402451832e-27,1.23912493083645e-25,15913,6.09439603432445,"ENSG00000125869",60
61,"enrichment","Inhib.Lamp5_Lhx6","SLC6A1",14.141515041812,1.44627192564565e-27,1.54634910357693e-25,2952,1.91440420775554,"ENSG00000157103",61
62,"enrichment","Inhib.Lamp5_Lhx6","PDYN",14.1404927084594,1.45430240272173e-27,1.54634910357693e-25,15858,2.96984364134571,"ENSG00000101327",62
63,"enrichment","Inhib.Lamp5_Lhx6","NRCAM",14.135985818597,1.4902409275548e-27,1.57495886634549e-25,7087,0.703434192110952,"ENSG00000091129",63
64,"enrichment","Inhib.Lamp5_Lhx6","ENSG00000287526",14.1090744975683,1.72416402969152e-27,1.80035762573418e-25,15310,3.22106809338213,"ENSG00000287526",64
65,"enrichment","Inhib.Lamp5_Lhx6","SEMA3F",14.0894599475214,1.91756507085049e-27,1.9903868872316e-25,3212,3.03391837137734,"ENSG00000001617",65
66,"enrichment","Inhib.Lamp5_Lhx6","ENSG00000286285",14.0528395971742,2.33880625646254e-27,2.38503529240899e-25,1297,3.00949035836247,"ENSG00000286285",66
67,"enrichment","Inhib.Lamp5_Lhx6","ITPR3",14.0302655525805,2.64353567160902e-27,2.68011482799524e-25,5834,2.8625704790172,"ENSG00000096433",67
68,"enrichment","Inhib.Lamp5_Lhx6","SPOPL",13.9695163462448,3.6764573723182e-27,3.70578402650201e-25,2367,0.837653960504566,"ENSG00000144228",68
69,"enrichment","Inhib.Lamp5_Lhx6","BTBD8",13.9573831234235,3.92696379372437e-27,3.93553992154974e-25,713,1.15785281876381,"ENSG00000189195",69
70,"enrichment","Inhib.Lamp5_Lhx6","PDP1",13.9324959090943,4.49567156802901e-27,4.47974404590228e-25,7789,1.82995017490744,"ENSG00000164951",70
71,"enrichment","Inhib.Lamp5_Lhx6","GPR63",13.8155343914967,8.49509170398511e-27,8.36934514881878e-25,6117,2.48463763715942,"ENSG00000112218",71
72,"enrichment","Inhib.Lamp5_Lhx6","ZNF770",13.8032902133239,9.08094735369649e-27,8.89626741313255e-25,12322,1.03175379987671,"ENSG00000198146",72
