Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000138802,SEC24B,34,0.26714,54,1.06920,39,0.48995,25,-0.2478,18,-0.7250,31,0.09087,16,-0.9496,15,-0.9759
ENSG00000123739,PLA2G12A,92,0.74628,70,0.27454,48,-0.3535,57,-0.0689,41,-0.6002,76,0.40358,49,-0.3004,43,-0.5318
ENSG00000109534,GAR1,29,0.76744,24,0.40723,19,0.05380,15,-0.3606,22,0.27468,9,-1.0740,11,-0.8183,19,0.06514
ENSG00000170522,ELOVL6,9,-1.3768,28,0.39122,21,-0.0880,25,0.22539,51,1.50488,9,-1.2728,12,-0.9307,20,-0.1442
ENSG00000138660,AP1AR,29,-0.1541,55,0.92094,38,0.25591,37,0.24140,24,-0.4641,19,-0.8510,24,-0.4436,31,-0.0555
ENSG00000174720,LARP7,71,-0.0276,90,0.36996,48,-0.6486,58,-0.3386,101,0.57120,97,0.49092,49,-0.6306,63,-0.2169
ENSG00000145362,ANK2,285,-0.7138,674,0.70840,645,0.63098,509,0.22399,206,-1.2144,446,0.00469,391,-0.2127,404,-0.1596
ENSG00000145349,CAMK2D,135,-0.6170,267,0.50544,350,0.98736,254,0.41578,145,-0.5002,102,-1.0537,133,-0.6401,198,0.00425
ENSG00000174607,UGT8,82,0.54718,78,0.46458,11,-2.5534,7,-3.1506,103,0.95119,140,1.55025,21,-1.5706,31,-1.0212
ENSG00000269893,SNHG8,103,-0.6092,87,-0.8756,125,-0.2952,156,0.06815,201,0.48993,162,0.12933,196,0.44378,171,0.22013
ENSG00000172403,SYNPO2,11,-1.2684,71,1.92007,20,-0.3394,38,0.71659,23,-0.1713,26,0.02835,8,-1.7143,4,-2.8024
ENSG00000164096,C4orf3,200,-0.3603,265,0.10074,248,-0.0084,237,-0.0834,280,0.19214,275,0.16281,248,-0.0101,242,-0.0475
ENSG00000164111,ANXA5,44,-0.7096,81,0.28194,23,-1.6894,19,-1.9579,114,0.88431,148,1.37813,52,-0.4251,64,-0.0921
ENSG00000164112,TMEM155,25,-0.9340,98,1.36327,89,1.18089,35,-0.4046,35,-0.4059,13,-1.8892,19,-1.3392,48,0.08676
ENSG00000123737,EXOSC9,6,-1.7458,35,0.92894,52,1.68835,14,-0.5736,10,-1.0374,14,-0.5538,15,-0.4567,15,-0.4538
ENSG00000138686,BBS7,51,0.66361,38,0.19084,38,0.16066,46,0.47684,17,-1.1166,30,-0.2265,28,-0.3399,27,-0.3676
ENSG00000138688,KIAA1109,65,-0.3717,83,0.02233,97,0.28598,107,0.46217,60,-0.4873,81,-0.0197,79,-0.0424,80,-0.0228
ENSG00000138685,FGF2,44,0.67652,44,0.68027,8,-2.0089,9,-1.7911,17,-0.8381,40,0.51598,61,1.27714,12,-1.3486
ENSG00000151458,ANKRD50,102,2.15110,45,0.52804,34,0.08548,17,-1.0465,15,-1.1980,19,-0.8747,19,-0.8523,10,-1.7603
ENSG00000164066,INTU,6,-1.8330,22,0.09622,13,-0.6855,34,0.83452,22,0.09774,13,-0.7495,30,0.62131,26,0.34165
ENSG00000164070,HSPA4L,84,0.57068,89,0.67910,79,0.48541,87,0.64867,35,-0.8299,27,-1.2518,31,-1.0092,44,-0.4970
ENSG00000164073,MFSD8,2,-2.5230,8,-0.7871,23,0.77579,18,0.42910,10,-0.4862,21,0.65322,15,0.09473,15,0.10400
ENSG00000138709,LARP1B,25,-0.0174,24,-0.1393,23,-0.2068,44,0.90283,20,-0.4278,30,0.25980,19,-0.5018,22,-0.2557
ENSG00000164040,PGRMC2,44,-0.7676,98,0.53661,98,0.54663,68,-0.0646,77,0.12566,75,0.08543,58,-0.3348,51,-0.5323
ENSG00000077684,JADE1,33,-0.1965,40,0.07784,38,0.02941,63,0.87558,29,-0.4362,29,-0.4279,36,-0.0625,34,-0.1885
ENSG00000138650,PCDH10,114,-0.0562,148,0.38884,122,0.06101,161,0.53353,81,-0.5968,120,0.03594,95,-0.3527,100,-0.2702
ENSG00000151012,SLC7A11,54,-0.0603,51,-0.1553,18,-1.7288,48,-0.2660,69,0.34229,85,0.69125,97,0.93127,28,-1.0766
ENSG00000109381,ELF2,2,-2.7063,28,0.83140,23,0.54205,19,0.21711,19,0.15206,20,0.26729,15,-0.1631,8,-1.0522
ENSG00000109390,NDUFC1,207,-0.4183,208,-0.4106,292,0.14448,307,0.22864,254,-0.0868,262,-0.0364,269,0.00829,343,0.41683
ENSG00000164134,NAA15,10,-1.7760,45,0.54830,42,0.44292,55,0.90708,25,-0.3791,32,-0.0063,25,-0.4281,24,-0.4652
ENSG00000145391,SETD7,11,-1.5297,46,0.74060,28,-0.0624,11,-1.5393,66,1.43049,22,-0.4438,16,-0.9257,36,0.30455
ENSG00000153130,SCOC,417,0.28469,325,-0.1285,466,0.47441,417,0.28340,302,-0.2481,204,-0.8666,237,-0.6349,446,0.39567
ENSG00000109436,TBC1D9,61,0.28216,39,-0.4459,93,1.04222,56,0.15791,42,-0.3145,20,-1.4804,26,-1.0588,72,0.58396
ENSG00000170153,RNF150,13,-1.6551,85,1.38461,64,0.85602,62,0.78767,19,-1.1045,10,-2.0052,30,-0.4239,27,-0.5523
ENSG00000109445,ZNF330,21,0.14487,22,0.15516,24,0.31935,23,0.29045,16,-0.3262,18,-0.1511,17,-0.2437,16,-0.3244
ENSG00000170185,USP38,1,-3.4968,27,1.07219,20,0.56154,6,-1.2372,28,1.15122,17,0.24880,8,-0.8446,7,-1.0253
ENSG00000109458,GAB1,6,-2.3449,43,0.67522,4,-2.9420,5,-2.4657,76,1.76901,47,0.83445,24,-0.2919,25,-0.2315
ENSG00000153147,SMARCA5,75,-0.6021,121,0.16158,90,-0.3262,69,-0.7521,134,0.32637,150,0.52306,126,0.22262,115,0.07279
ENSG00000164161,HHIP,38,-0.4911,62,0.28896,15,-1.9003,21,-1.3721,81,0.76264,151,1.97456,20,-1.4926,28,-0.9920
ENSG00000164162,ANAPC10,32,1.05435,12,-0.6083,14,-0.2658,21,0.32145,14,-0.3570,21,0.30417,13,-0.3817,11,-0.7408
ENSG00000164163,ABCE1,41,-0.0830,46,0.11155,52,0.34210,31,-0.5298,50,0.27573,54,0.39796,28,-0.6503,39,-0.1393
ENSG00000164164,OTUD4,26,0.13940,36,0.67781,29,0.35128,16,-0.5897,29,0.33183,20,-0.2835,15,-0.7625,19,-0.3295
ENSG00000170365,SMAD1,25,0.14888,21,-0.1018,28,0.32723,26,0.21822,18,-0.3585,26,0.23436,23,0.00542,15,-0.6820
ENSG00000151612,ZNF827,1,-4.4144,47,1.15871,31,0.43643,34,0.60831,24,-0.0219,24,0.00642,15,-0.6940,15,-0.7020
ENSG00000164167,LSM6,49,0.54822,26,-0.4488,38,0.12159,31,-0.1811,59,0.90192,32,-0.1201,15,-1.3129,29,-0.2872
ENSG00000164168,TMEM184C,7,-1.1909,28,1.01187,18,0.20201,12,-0.4364,22,0.58812,23,0.67312,8,-1.0116,6,-1.3704
ENSG00000151623,NR3C2,1,-3.7131,34,1.20208,15,-0.2166,14,-0.3573,18,0.07441,8,-1.0774,16,-0.1235,30,0.99782
ENSG00000170390,DCLK2,39,-0.8196,103,0.78672,77,0.27066,52,-0.3655,69,0.08201,78,0.29932,57,-0.2178,47,-0.5248
ENSG00000145425,RPS3A,1084,-0.2057,757,-0.7767,833,-0.6273,966,-0.3922,2111,0.93486,1330,0.13010,1305,0.09797,1453,0.27822
ENSG00000109686,SH3D19,29,0.39127,22,-0.0647,14,-0.8184,14,-0.7828,35,0.68591,23,0.00394,16,-0.6006,32,0.54173
ENSG00000059691,GATB,21,-0.9988,47,0.26422,76,1.12220,36,-0.1559,33,-0.2858,23,-0.8499,28,-0.5566,54,0.51084
ENSG00000109670,FBXW7,88,-1.3404,196,-0.0816,322,0.77027,489,1.56303,124,-0.8023,141,-0.6044,147,-0.5379,138,-0.6445
ENSG00000109654,TRIM2,322,0.03947,430,0.52942,385,0.34120,301,-0.0688,300,-0.0765,316,0.01184,249,-0.3776,210,-0.6462
ENSG00000145428,RNF175,76,1.33282,23,-0.6969,50,0.57555,36,0.00153,32,-0.1611,16,-1.2152,16,-1.2770,36,0.02401
ENSG00000145423,SFRP2,9,-1.6625,133,3.26933,0,-5.5079,0,-8.9124,32,0.18865,50,0.96535,2,-3.4591,0,-5.5308
ENSG00000171566,PLRG1,51,0.26620,62,0.60620,33,-0.4359,43,0.00203,41,-0.0886,39,-0.1567,35,-0.3332,42,-0.0640
ENSG00000164114,MAP9,146,0.54979,80,-0.4548,126,0.29816,172,0.83943,45,-1.3213,101,-0.0670,100,-0.0899,74,-0.5796
ENSG00000164116,GUCY1A1,14,-0.6849,44,1.17270,28,0.37668,39,0.98076,21,-0.0948,11,-1.1403,10,-1.1983,11,-1.1381
ENSG00000260244,AC104083.1,21,0.23092,8,-1.2005,24,0.47895,24,0.47350,22,0.34517,24,0.43677,13,-0.5617,9,-1.1006
ENSG00000061918,GUCY1B1,199,0.15941,236,0.44727,299,0.86397,291,0.81792,109,-0.7996,65,-1.6032,130,-0.5282,117,-0.6973
ENSG00000256043,CTSO,6,-1.4729,25,0.69723,14,-0.2948,6,-1.4530,18,0.13507,31,1.11577,20,0.31405,11,-0.5974
ENSG00000109738,GLRB,141,0.48419,178,0.89570,209,1.19812,100,-0.0889,57,-0.9653,31,-1.8995,52,-1.1081,77,-0.5129
ENSG00000120251,GRIA2,171,-0.7683,423,0.72223,537,1.16018,476,0.93359,136,-1.1304,114,-1.3904,163,-0.8493,198,-0.5460
ENSG00000164125,GASK1B,45,0.10689,57,0.50541,12,-1.8700,18,-1.3697,41,-0.0645,73,0.93216,69,0.82442,24,-0.8853
ENSG00000164124,TMEM144,99,-0.4492,133,0.02976,37,-1.9414,38,-1.9196,258,1.19908,330,1.69265,80,-0.7699,68,-1.0255
ENSG00000171509,RXFP1,6,-2.1781,56,1.26180,44,0.83282,52,1.14526,18,-0.6727,11,-1.3673,9,-1.6322,20,-0.4865
ENSG00000171497,PPID,63,0.29355,79,0.68836,72,0.51579,66,0.36394,40,-0.4634,30,-0.8676,14,-2.0003,58,0.16432
ENSG00000052795,FNIP2,25,-0.5099,51,0.64240,40,0.20798,55,0.74921,20,-0.8864,39,0.19656,27,-0.3912,22,-0.7047
ENSG00000109756,RAPGEF2,20,-1.6014,85,0.65447,82,0.57780,46,-0.3625,68,0.27413,51,-0.2153,38,-0.6668,72,0.37478
ENSG00000168843,FSTL5,28,0.26272,21,-0.1680,16,-0.5983,30,0.36615,28,0.28345,9,-1.4422,29,0.31960,29,0.30244
ENSG00000198498,TMA16,22,0.22513,23,0.32768,16,-0.2586,18,-0.1138,26,0.51594,27,0.55361,15,-0.3673,6,-1.8185
ENSG00000145416,MARCH1,18,-1.0780,97,1.81443,35,-0.0307,43,0.30261,32,-0.2038,35,-0.0589,18,-1.0508,10,-2.0098
ENSG00000170088,TMEM192,35,0.45896,50,1.08260,27,0.01148,23,-0.2001,9,-1.6105,16,-0.8208,19,-0.5261,34,0.38648
ENSG00000109466,KLHL2,22,-2.0989,157,1.07155,150,0.98657,103,0.32472,46,-0.9811,65,-0.4395,62,-0.5104,75,-0.2015
ENSG00000052802,MSMO1,172,0.39693,149,0.15292,190,0.57334,130,-0.0630,120,-0.1938,101,-0.4781,91,-0.6293,130,-0.0614
ENSG00000109472,CPE,1247,-0.8466,2745,0.43535,1792,-0.2734,1889,-0.1881,2106,-0.0104,1782,-0.2821,3509,0.86928,1883,-0.1928
ENSG00000196104,SPOCK3,375,1.73291,152,0.07821,45,-1.8116,50,-1.6734,129,-0.1909,239,0.85482,62,-1.3315,110,-0.4487
ENSG00000129116,PALLD,25,0.05637,30,0.39243,8,-1.6534,11,-1.1280,25,0.05952,49,1.25058,31,0.43016,12,-1.0802
ENSG00000145439,CBR4,28,0.10291,38,0.60956,18,-0.6119,18,-0.5715,23,-0.2020,27,0.07294,17,-0.7106,41,0.74757
ENSG00000154447,SH3RF1,8,-1.4404,13,-0.7847,40,1.04686,24,0.16530,24,0.15229,20,-0.1483,24,0.13677,21,-0.0599
ENSG00000137601,NEK1,5,-2.0127,12,-0.8667,15,-0.4818,16,-0.4025,35,0.89000,24,0.26069,22,0.09536,36,0.93864
ENSG00000109572,CLCN3,101,-0.0443,154,0.66354,122,0.25996,91,-0.2190,141,0.51132,93,-0.1751,67,-0.7091,64,-0.7850
ENSG00000056050,HPF1,60,0.06264,82,0.60369,50,-0.2324,63,0.15080,76,0.45065,31,-0.9908,41,-0.5634,59,0.03849
ENSG00000198948,MFAP3L,10,-1.5350,13,-1.1760,19,-0.6096,28,-0.0243,47,0.87400,47,0.85543,28,-0.0009,33,0.27028
ENSG00000164104,HMGB2,30,-0.0820,29,-0.1222,10,-1.6896,19,-0.7669,62,1.16602,41,0.44098,27,-0.2317,33,0.08480
ENSG00000164106,SCRG1,162,-0.7379,297,0.24329,79,-1.8288,155,-0.8062,252,-0.0316,473,1.06199,390,0.71195,247,-0.0630
ENSG00000145451,GLRA3,27,0.38817,19,-0.1289,35,0.83938,19,-0.1791,14,-0.5907,11,-1.0177,12,-0.8537,31,0.67308
ENSG00000150625,GPM6A,1430,-0.4911,2531,0.45049,2988,0.74139,2425,0.37711,1255,-0.6973,1382,-0.5450,1985,0.04046,1501,-0.4132
ENSG00000150627,WDR17,3,-3.2303,50,0.84180,46,0.68210,54,0.97846,10,-1.7540,18,-0.7996,31,-0.0045,33,0.11407
ENSG00000129128,SPCS3,124,1.23535,58,-0.0949,69,0.19713,50,-0.3402,58,-0.1073,42,-0.6167,46,-0.4595,45,-0.4993
ENSG00000218336,TENM3,37,-1.2578,201,1.59328,154,1.06739,78,-0.0962,57,-0.6165,37,-1.2827,41,-1.1154,61,-0.5028
ENSG00000129187,DCTD,74,0.69866,36,-0.4835,41,-0.2813,58,0.26153,54,0.15936,30,-0.7794,50,0.01832,50,0.02452
ENSG00000168564,CDKN2AIP,13,-0.3814,17,0.08998,28,0.95207,10,-0.8092,26,0.78097,16,-0.0615,9,-0.9780,12,-0.4929
ENSG00000168556,ING2,13,-0.1406,9,-0.7167,20,0.59632,30,1.30391,9,-0.6618,13,-0.1476,10,-0.5634,9,-0.6820
ENSG00000182552,RWDD4,18,0.16426,16,0.03108,22,0.56985,6,-1.4910,19,0.30872,22,0.54519,17,0.13407,6,-1.3535
ENSG00000168538,TRAPPC11,68,1.75516,27,0.08573,41,0.78458,18,-0.6120,14,-1.0018,12,-1.1450,12,-1.1963,15,-0.8358
ENSG00000173320,STOX2,57,-0.4620,80,0.08817,109,0.61877,165,1.37386,56,-0.4864,50,-0.6559,54,-0.5570,36,-1.1641
ENSG00000151726,ACSL1,72,1.14233,42,0.19582,27,-0.4915,24,-0.6808,47,0.40977,38,0.05459,19,-1.0226,27,-0.5098
ENSG00000151729,SLC25A4,283,0.37520,251,0.17401,339,0.69152,240,0.09974,229,0.02394,131,-0.8724,114,-1.0754,220,-0.0405
ENSG00000164323,CFAP97,87,1.18501,60,0.50485,39,-0.1889,23,-1.0292,52,0.26733,43,-0.0433,21,-1.1249,28,-0.7248
ENSG00000109762,SNX25,19,0.02754,34,1.00966,36,1.14861,17,-0.1546,10,-0.8844,8,-1.2226,19,0.04440,5,-1.8814
ENSG00000109775,UFSP2,19,-0.1977,41,1.05318,25,0.23274,23,0.06909,16,-0.5141,11,-1.1168,18,-0.3447,23,0.09842
ENSG00000154553,PDLIM3,44,1.27271,22,0.04531,7,-1.6704,16,-0.4813,18,-0.2416,26,0.31438,23,0.12567,14,-0.6088
ENSG00000154556,SORBS2,28,-1.3698,86,0.39164,151,1.41499,76,0.17326,71,0.06888,30,-1.3086,39,-0.8700,64,-0.0966
ENSG00000109794,FAM149A,28,0.45666,9,-1.2631,15,-0.5261,18,-0.2382,25,0.24485,17,-0.3314,17,-0.3694,41,1.10721
ENSG00000145476,CYP4V2,14,-0.6085,23,0.20457,10,-1.1424,12,-0.8136,17,-0.3181,32,0.78084,42,1.26244,13,-0.6791
ENSG00000083857,FAT1,3,-2.9266,35,0.80106,5,-2.1575,11,-1.0647,18,-0.3405,47,1.35779,43,1.18302,12,-0.8593
ENSG00000109536,FRG1,93,0.52700,55,-0.3508,75,0.16928,81,0.28412,72,0.10423,63,-0.1281,64,-0.1029,41,-0.7996
ENSG00000164366,CCDC127,45,0.73703,46,0.80326,32,0.18493,17,-0.8282,29,-0.0213,27,-0.1113,22,-0.4674,14,-1.1587
ENSG00000073578,SDHA,138,0.41975,96,-0.1768,127,0.28395,106,-0.0209,126,0.27405,85,-0.3710,105,-0.0303,74,-0.5970
ENSG00000249915,PDCD6,100,-0.2929,98,-0.3267,144,0.30696,138,0.23201,119,-0.0123,113,-0.0929,108,-0.1702,139,0.24297
ENSG00000180104,EXOC3,30,-0.7140,52,0.18955,49,0.08536,53,0.22261,48,0.06931,41,-0.1991,35,-0.4631,63,0.52375
ENSG00000171368,TPPP,208,-0.6285,362,0.27358,302,-0.0278,420,0.52792,285,-0.1223,316,0.04670,245,-0.3624,319,0.06294
ENSG00000028310,BRD9,3,-3.5545,38,0.07351,37,0.04095,52,0.59104,37,0.03282,45,0.34048,28,-0.4323,51,0.57698
ENSG00000049656,CLPTM1L,79,0.29378,72,0.15111,93,0.57323,74,0.19123,40,-0.7800,76,0.23595,50,-0.4377,43,-0.6713
ENSG00000153395,LPCAT1,47,0.17553,56,0.48167,53,0.36202,44,0.05329,51,0.31042,25,-0.8303,33,-0.3887,29,-0.5784
ENSG00000171421,MRPL36,59,0.23044,22,-1.3161,43,-0.2721,52,0.02529,71,0.55574,43,-0.2734,53,0.07793,65,0.40654
ENSG00000145494,NDUFS6,250,0.05912,178,-0.4940,168,-0.5858,284,0.26868,241,-0.0035,218,-0.1665,312,0.43013,281,0.25404
ENSG00000164151,ICE1,37,-0.3167,40,-0.1869,68,0.71276,87,1.15968,22,-1.1349,37,-0.2967,35,-0.4107,33,-0.5015
ENSG00000133398,MED10,97,0.35973,94,0.30566,92,0.27900,79,0.01802,76,-0.0372,51,-0.6739,54,-0.5954,81,0.06673
ENSG00000215218,UBE2QL1,68,-0.6703,160,0.73262,173,0.87574,110,0.08793,73,-0.5603,57,-0.9414,88,-0.2737,102,-0.0259
ENSG00000145545,SRD5A1,20,-0.6970,40,0.43123,45,0.64901,31,0.03415,15,-1.1025,25,-0.3206,32,0.08300,37,0.30966
ENSG00000112941,TENT4A,30,0.31352,20,-0.3179,20,-0.2846,30,0.33952,29,0.27577,19,-0.3928,25,0.01595,23,-0.1145
ENSG00000078295,ADCY2,58,-0.5512,89,0.15559,63,-0.4114,97,0.29719,53,-0.6851,99,0.33533,110,0.50437,81,-0.0031
ENSG00000215217,C5orf49,0,-4.6039,28,0.47440,24,0.26489,36,0.93922,10,-1.1505,20,-0.0950,24,0.19670,25,0.28098
ENSG00000124275,MTRR,1,-3.4811,24,0.80828,15,0.02211,17,0.20359,17,0.18634,15,0.04679,10,-0.5915,20,0.46068
ENSG00000247516,MIR4458HG,44,-0.4019,28,-1.1293,47,-0.3059,55,-0.0484,102,1.00916,66,0.24440,57,-0.0010,56,-0.0239
ENSG00000112902,SEMA5A,10,-1.8302,83,1.68937,40,0.34262,25,-0.4112,26,-0.3308,25,-0.4395,29,-0.1885,22,-0.5860
ENSG00000150753,CCT5,167,0.43736,164,0.40287,201,0.76641,87,-0.6186,134,0.06213,88,-0.6149,65,-1.0846,124,-0.0643
ENSG00000164237,CMBL,15,-1.3291,62,0.95580,41,0.24318,42,0.28142,15,-1.3409,25,-0.5544,33,-0.1321,51,0.61285
ENSG00000145495,MARCH6,249,0.18180,264,0.28349,303,0.51691,299,0.49465,169,-0.4509,153,-0.6008,159,-0.5433,187,-0.2815
ENSG00000164236,ANKRD33B,30,0.37606,37,0.70382,31,0.44262,37,0.74481,18,-0.4496,13,-1.0007,15,-0.7804,11,-1.1374
ENSG00000112977,DAP,42,-0.0970,52,0.28009,43,-0.0344,31,-0.5917,26,-0.8423,50,0.20396,59,0.47882,51,0.23836
ENSG00000169862,CTNND2,291,0.16317,357,0.50665,215,-0.3312,309,0.26188,167,-0.7358,297,0.19431,270,0.03461,207,-0.3945
ENSG00000038382,TRIO,149,1.52760,70,0.15277,76,0.29511,62,-0.0430,33,-1.0291,41,-0.6834,35,-0.9288,42,-0.6506
ENSG00000154122,ANKH,103,-0.1744,157,0.52396,147,0.41796,107,-0.1180,125,0.13564,97,-0.2749,70,-0.7782,112,-0.0334
ENSG00000173545,ZNF622,32,0.11024,12,-1.4117,47,0.74535,35,0.27278,34,0.22763,29,-0.0786,25,-0.3007,26,-0.2288
ENSG00000154153,RETREG1,116,0.33132,132,0.54172,152,0.79440,94,-0.0160,89,-0.1057,73,-0.4398,37,-1.4728,70,-0.5007
ENSG00000145555,MYO10,80,-0.3183,147,0.70453,21,-2.3048,45,-1.1946,61,-0.7424,235,1.60031,128,0.46830,58,-0.8050
ENSG00000176788,BASP1,783,-0.6714,1404,0.27717,1603,0.50430,2144,1.02579,743,-0.7536,623,-1.0271,1157,-0.0455,1057,-0.1928
ENSG00000248455,LINC02217,9,-1.4750,26,0.13733,26,0.11836,47,1.13712,7,-1.9068,28,0.21145,32,0.43769,20,-0.3426
ENSG00000145526,CDH18,17,-1.1450,82,1.49433,66,1.06338,22,-0.7482,16,-1.2014,22,-0.7702,18,-1.0776,41,0.24617
ENSG00000286961,AC091938.1,55,1.80795,8,-1.4634,12,-0.8076,35,0.93128,9,-1.1715,14,-0.5810,12,-0.7606,17,-0.3120
ENSG00000040731,CDH10,41,-0.3529,144,1.91778,90,0.98272,31,-0.7953,21,-1.3516,27,-0.9775,32,-0.7145,21,-1.3841
ENSG00000113360,DROSHA,15,-0.6170,43,1.09784,21,-0.1094,25,0.17694,12,-1.0236,22,-0.0361,26,0.18334,18,-0.4090
ENSG00000082213,C5orf22,25,-0.1251,38,0.54401,47,0.92269,41,0.69863,25,-0.1497,17,-0.7102,11,-1.3660,14,-1.0727
ENSG00000133401,PDZD2,8,-1.3640,43,1.29015,22,0.06591,13,-0.7528,26,0.36710,21,0.01460,10,-1.0634,22,0.12266
ENSG00000113384,GOLPH3,69,0.64519,78,0.86225,48,0.02327,36,-0.4384,26,-0.8994,49,0.05540,36,-0.4098,34,-0.5026
ENSG00000150712,MTMR12,10,-1.2566,21,-0.0915,39,1.01212,31,0.55966,13,-0.8298,15,-0.6380,18,-0.3453,30,0.50126
ENSG00000056097,ZFR,126,0.07370,146,0.31260,146,0.31068,109,-0.1725,114,-0.0891,134,0.17069,95,-0.3941,97,-0.3523
ENSG00000113387,SUB1,430,-0.1333,366,-0.3949,621,0.48003,535,0.22714,397,-0.2638,389,-0.2957,409,-0.2173,588,0.38639
ENSG00000113407,TARS,27,-0.3817,30,-0.1779,34,0.01388,27,-0.3398,52,0.72202,32,-0.1153,19,-0.9058,50,0.65389
ENSG00000242110,AMACR,44,1.20472,24,0.11949,23,0.09594,16,-0.5525,24,0.16168,12,-0.9253,10,-1.1616,23,0.05166
ENSG00000113456,RAD1,18,-0.1078,29,0.71792,26,0.48457,16,-0.2869,11,-0.9147,23,0.33563,18,-0.0534,12,-0.7741
ENSG00000113460,BRIX1,22,-0.0038,16,-0.4505,24,0.16629,19,-0.1936,23,0.11001,33,0.68967,14,-0.6672,22,0.03998
ENSG00000168724,DNAJC21,66,1.14677,20,-0.8173,27,-0.3369,35,0.04933,58,0.93057,27,-0.3761,21,-0.7617,17,-1.0768
ENSG00000164187,LMBRD2,69,-0.5237,183,1.13311,135,0.58643,187,1.17685,39,-1.4012,45,-1.1947,57,-0.8355,50,-1.0127
ENSG00000152620,NADK2,36,-0.7401,110,1.11519,38,-0.6569,33,-0.9000,48,-0.2973,62,0.10555,74,0.40754,62,0.11564
ENSG00000079215,SLC1A3,199,-0.9789,406,0.16557,166,-1.2578,173,-1.1945,314,-0.2565,467,0.39990,1006,1.86050,212,-0.8759
ENSG00000285967,NIPBL-DT,16,-0.9668,64,1.34980,29,-0.0546,24,-0.3204,22,-0.4466,24,-0.3193,22,-0.4821,36,0.31614
ENSG00000164190,NIPBL,2,-3.7890,22,-0.3657,31,0.18491,23,-0.3282,49,0.94915,55,1.15598,25,-0.2190,18,-0.6942
ENSG00000197603,CPLANE1,32,0.25037,26,-0.0662,20,-0.5037,50,1.00981,32,0.25323,27,-0.0301,17,-0.7636,16,-0.8397
ENSG00000113569,NUP155,50,1.60421,28,0.51315,17,-0.3193,18,-0.2079,4,-2.3676,10,-1.0432,12,-0.8002,24,0.27593
ENSG00000082068,WDR70,6,-1.3565,25,0.76759,18,0.27275,19,0.32772,13,-0.2834,12,-0.4007,20,0.37296,12,-0.4698
ENSG00000113594,LIFR,79,0.61143,99,1.00972,21,-1.4771,24,-1.3235,36,-0.6588,84,0.71382,71,0.42109,27,-1.1297
ENSG00000164327,RICTOR,44,0.76740,30,0.09014,41,0.64260,24,-0.2761,30,0.09941,31,0.17936,11,-1.3863,13,-1.1438
ENSG00000113638,TTC33,15,-1.4020,42,0.20943,56,0.70008,50,0.47450,45,0.31834,20,-0.9751,37,0.00693,32,-0.2311
ENSG00000132356,PRKAA1,13,-0.6809,28,0.59815,26,0.44567,23,0.24028,27,0.52327,17,-0.2152,13,-0.6560,11,-0.9226
ENSG00000145592,RPL37,1763,-0.3173,1224,-0.8927,1108,-1.0467,1359,-0.7304,4126,1.14986,2536,0.28117,2481,0.24456,2544,0.28647
ENSG00000182836,PLCXD3,9,-1.2305,1,-4.0515,20,-0.0286,17,-0.3276,37,1.01550,6,-1.8239,7,-1.5255,67,2.21567
ENSG00000083720,OXCT1,78,-0.7102,116,-0.0833,231,1.11817,153,0.37775,111,-0.1552,63,-1.0300,137,0.19665,85,-0.5686
ENSG00000205765,C5orf51,43,1.16303,21,-0.0490,13,-0.8237,11,-1.0680,31,0.56140,23,0.09376,19,-0.2784,15,-0.6011
ENSG00000250722,SELENOP,189,-0.0233,271,0.59062,42,-2.3345,36,-2.5720,426,1.42680,417,1.38761,70,-1.5795,82,-1.3369
ENSG00000172262,ZNF131,16,-0.3286,33,0.81178,19,-0.1276,17,-0.2936,27,0.48035,20,-0.0306,12,-0.8143,18,-0.1603
ENSG00000177453,NIM1K,28,1.01153,17,0.11703,29,1.09554,18,0.27494,6,-1.5122,6,-1.4153,11,-0.4870,8,-0.9252
ENSG00000112972,HMGCS1,240,0.28857,299,0.66834,307,0.71171,169,-0.2935,145,-0.5390,126,-0.7545,164,-0.3368,167,-0.3117
ENSG00000172239,PAIP1,161,1.17313,92,0.17974,83,0.01848,68,-0.3158,79,-0.0679,63,-0.4306,59,-0.5482,55,-0.6595
ENSG00000248092,NNT-AS1,14,-0.9634,39,0.68638,22,-0.2606,15,-0.8306,18,-0.5863,46,1.00418,33,0.43028,19,-0.4801
ENSG00000112992,NNT,47,-0.6141,97,0.58203,71,0.06813,80,0.26107,62,-0.1626,52,-0.4430,79,0.22725,60,-0.2018
ENSG00000112996,MRPS30,15,-0.7002,38,0.79125,33,0.51939,27,0.19663,36,0.69903,9,-1.4928,17,-0.5114,16,-0.6647
ENSG00000164588,HCN1,34,0.37309,37,0.51034,49,1.00354,37,0.52051,13,-1.0754,13,-1.1330,20,-0.4957,14,-1.0287
ENSG00000152684,PELO,12,-0.1980,20,0.60060,25,0.99159,23,0.87118,7,-0.9617,5,-1.5966,9,-0.6243,9,-0.6291
