"data_type","cluster","contrast","gene_id","gene_name","Type","gene_search","subsets_negProbe","subsets_negCodeword","subsets_unassigned","subsets_any_neg","subsets_GEX","vlmf_xenium_logFC","vlmf_xenium_AveExpr","vlmf_xenium_t","vlmf_xenium_P.Value","vlmf_xenium_adj.P.Val","vlmf_xenium_B","vlmf_sn_logFC","vlmf_sn_AveExpr","vlmf_sn_t","vlmf_sn_P.Value","vlmf_sn_adj.P.Val","vlmf_sn_B","signif_xenium","signif_sn","signif_both","dir_match","validate"
"Xenium","Astro.1","carrier_AA","ENSG00000140479","PCSK6","Gene Expression","PCSK6; ENSG00000140479",FALSE,FALSE,FALSE,FALSE,TRUE,1.02676956202387,8.29210793789406,4.55991008198608,0.00031540424190443,0.113545527085595,0.101322981448359,0.540411783388795,4.15820942776157,2.30073421713278,0.0290931202314308,0.395348548238457,-3.90567558630976,TRUE,FALSE,FALSE,TRUE,FALSE
"Xenium","Astro.1","carrier_AA","ENSG00000133800","LYVE1","Gene Expression","LYVE1; ENSG00000133800",FALSE,FALSE,FALSE,FALSE,TRUE,-0.659414408570003,9.00169926041349,-3.7188699544143,0.00184542019789046,0.332175635620283,-1.17097426014816,-0.289161134954748,5.11701973086284,-1.30646688453498,0.202061388502746,0.683572018579119,-5.67708351381684,TRUE,FALSE,FALSE,TRUE,FALSE
"Xenium","Astro.1","carrier_AA","ENSG00000133019","CHRM3","Gene Expression","CHRM3; ENSG00000133019",FALSE,FALSE,FALSE,FALSE,TRUE,0.642127731370085,9.00735846364966,3.25940983335349,0.00488270226184359,0.41862746658639,-1.97102922367898,1.65239461898607,2.69318368259744,3.59137115493109,0.0012466176895087,0.137429415483289,-0.897914590141637,TRUE,FALSE,FALSE,TRUE,FALSE
"Xenium","Astro.1","carrier_AA","ENSG00000157456","CCNB2","Gene Expression","CCNB2; ENSG00000157456",FALSE,FALSE,FALSE,FALSE,TRUE,-0.991891283514733,4.79340968675438,-3.41809728253355,0.00349079373279592,0.41862746658639,-2.16375557549986,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"Xenium","Astro.1","carrier_AA","ENSG00000204655","MOG","Gene Expression","MOG; ENSG00000204655",FALSE,FALSE,FALSE,FALSE,TRUE,-0.824840227614576,6.1549829721782,-3.04583486043135,0.00765330157540765,0.41862746658639,-2.47840627682673,-0.40044018958141,1.42750137539107,-1.01457653547681,0.319025655266837,0.773806047404321,-5.26051420230881,TRUE,FALSE,FALSE,TRUE,FALSE
"Xenium","Astro.1","carrier_AA","ENSG00000150656","CNDP1","Gene Expression","CNDP1; ENSG00000150656",FALSE,FALSE,FALSE,FALSE,TRUE,-0.792705751360081,7.66652434980228,-2.80345726514766,0.0126808594446169,0.41862746658639,-2.75042515776711,-0.515034096077573,1.93433716400011,-1.36029857168631,0.184625243434852,0.668045166427714,-4.97910332707217,TRUE,FALSE,FALSE,TRUE,FALSE
"Xenium","Astro.1","carrier_AA","ENSG00000167755","KLK6","Gene Expression","KLK6; ENSG00000167755",FALSE,FALSE,FALSE,FALSE,TRUE,-1.17360827805389,4.15221457993514,-2.97860926768626,0.00880957488542943,0.41862746658639,-2.79944689816356,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"Xenium","Astro.1","carrier_AA","ENSG00000171094","ALK","Gene Expression","ALK; ENSG00000171094",FALSE,FALSE,FALSE,FALSE,TRUE,0.584528708300174,7.65785974787564,2.76301826205023,0.013785665647998,0.41862746658639,-2.82229325104833,0.176260729811858,6.2496399657267,0.813928473335406,0.422578333636554,0.828015137818324,-6.31715896884879,TRUE,FALSE,FALSE,TRUE,FALSE
"Xenium","Astro.1","carrier_AA","ENSG00000153234","NR4A2","Gene Expression","NR4A2; ENSG00000153234",FALSE,FALSE,FALSE,FALSE,TRUE,2.7213214293487,7.91540222993754,2.76416396481764,0.0137531223587368,0.41862746658639,-2.82348666304991,1.49639586682774,4.5211584885015,2.80537060089267,0.00905349065945817,0.283312109374918,-2.89774354926313,TRUE,FALSE,FALSE,TRUE,FALSE
"Xenium","Astro.1","carrier_AA","ENSG00000042493","CAPG","Gene Expression","CAPG; ENSG00000042493",FALSE,FALSE,FALSE,FALSE,TRUE,-0.626860067350151,8.88413066452156,-2.71824986215286,0.0151171029600641,0.41862746658639,-2.88492904913408,-0.0263842405890919,1.76865107842725,-0.0881343277705347,0.930399466048433,0.986410552216762,-5.77700193360116,TRUE,FALSE,FALSE,TRUE,FALSE
"Xenium","Astro.1","carrier_AA","ENSG00000250722","SELENOP","Gene Expression","SELENOP; ENSG00000250722",FALSE,FALSE,FALSE,FALSE,TRUE,-0.419176312218916,10.6805349496419,-2.7521474191146,0.0140981693727845,0.41862746658639,-2.8876685752348,-0.337514804265211,4.1928343059764,-1.55543541764694,0.131113841010102,0.607468351900136,-5.22059519764497,TRUE,FALSE,FALSE,TRUE,FALSE
"Xenium","Astro.1","carrier_AA","ENSG00000182263","FIGN","Gene Expression","FIGN; ENSG00000182263",FALSE,FALSE,FALSE,FALSE,TRUE,-0.606120199440325,7.16724196917874,-2.71898029216347,0.0150944171721628,0.41862746658639,-2.89388082820617,-0.0620849159806705,8.11363799367775,-0.498432875675544,0.62208561917711,0.906185174769869,-6.62929412516775,TRUE,FALSE,FALSE,TRUE,FALSE
"Xenium","Astro.1","carrier_AA","ENSG00000136826","KLF4","Gene Expression","KLF4; ENSG00000136826",FALSE,FALSE,FALSE,FALSE,TRUE,1.5711812163752,6.94823983631866,2.72276334407372,0.0149774462545604,0.41862746658639,-2.91851251940177,1.35047368126866,1.19844267450361,2.75117577161308,0.0103108613631235,0.289373209004665,-2.64833402167272,TRUE,FALSE,FALSE,TRUE,FALSE
"Xenium","Astro.1","carrier_AA","ENSG00000064989","CALCRL","Gene Expression","CALCRL; ENSG00000064989",FALSE,FALSE,FALSE,FALSE,TRUE,-0.788261634534466,6.59519277772106,-2.67462927250121,0.0165329880844035,0.425133979313234,-2.97567564959354,-0.379351936672341,3.1680675529221,-0.967874366481,0.341422703774411,0.788441503910595,-5.72821097279897,TRUE,FALSE,FALSE,TRUE,FALSE
"Xenium","Astro.1","carrier_AA","ENSG00000148908","RGS10","Gene Expression","RGS10; ENSG00000148908",FALSE,FALSE,FALSE,FALSE,TRUE,-0.70414174591563,6.29698678346403,-2.62756405461754,0.0182032849590898,0.436878839018156,-3.06490529820944,0.540924059725973,0.698806966574664,1.3819825677682,0.177942418895191,0.660760686884007,-4.69151766901014,TRUE,FALSE,FALSE,FALSE,FALSE
"Xenium","Astro.1","carrier_AA","ENSG00000013297","CLDN11","Gene Expression","CLDN11; ENSG00000013297",FALSE,FALSE,FALSE,FALSE,TRUE,-0.638670411724233,6.90245845653015,-2.53407214882815,0.0220121600788602,0.444480442730066,-3.17791124118629,-0.481872048313605,1.75472651099158,-1.06223583991839,0.297236846869989,0.757537699282616,-5.26597046378469,TRUE,FALSE,FALSE,TRUE,FALSE
"Xenium","Astro.1","carrier_AA","ENSG00000184144","CNTN2","Gene Expression","CNTN2; ENSG00000184144",FALSE,FALSE,FALSE,FALSE,TRUE,-0.464203125225877,9.00185326107028,-2.52902837957603,0.0222378788416623,0.444480442730066,-3.20054282250008,-0.0831650079304027,2.50620762585929,-0.283018670123953,0.779251780230971,0.95099737597805,-5.92980676869576,TRUE,FALSE,FALSE,TRUE,FALSE
"Xenium","Astro.1","carrier_AA","ENSG00000135426","TESPA1","Gene Expression","TESPA1; ENSG00000135426",FALSE,FALSE,FALSE,FALSE,TRUE,0.792199135190904,8.95426705951548,2.50227106792051,0.0234725852171864,0.444480442730066,-3.2322006754409,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"Xenium","Astro.1","carrier_AA","ENSG00000170345","FOS","Gene Expression","FOS; ENSG00000170345",FALSE,FALSE,FALSE,FALSE,TRUE,3.0339200304224,6.90555924884803,2.43215058557009,0.0270240051248968,0.444480442730066,-3.34628223849228,2.19200689021102,4.94901451734638,2.26286529697956,0.0316202710092755,0.405535878087851,-4.06886103268221,TRUE,FALSE,FALSE,TRUE,FALSE
"Xenium","Astro.1","carrier_AA","ENSG00000205927","OLIG2","Gene Expression","OLIG2; ENSG00000205927",FALSE,FALSE,FALSE,FALSE,TRUE,0.700954691892678,10.0474724753668,2.42959284409485,0.0271626937223929,0.444480442730066,-3.39512713741526,1.45125021269213,1.76162769698375,3.10510805263633,0.00433451254722392,0.227400763688615,-1.95242324893192,TRUE,FALSE,FALSE,TRUE,FALSE
"Xenium","Astro.1","carrier_AA","ENSG00000225783","MIAT","Gene Expression","MIAT; ENSG00000225783",FALSE,FALSE,FALSE,FALSE,TRUE,-0.553559072392151,11.8198968213345,-2.48940939720616,0.0240889849357136,0.444480442730066,-3.41722308895078,0.207449104568547,6.95786037206475,0.925429101748759,0.362678432870902,0.79759885124542,-6.27823342060337,TRUE,FALSE,FALSE,FALSE,FALSE
"Xenium","Astro.1","carrier_AA","ENSG00000104888","SLC17A7","Gene Expression","SLC17A7; ENSG00000104888",FALSE,FALSE,FALSE,FALSE,TRUE,0.291934864537007,11.9652874429,2.44227440654667,0.0264815940122975,0.444480442730066,-3.49135965031602,2.00097693055198,2.28091205807491,4.08810134662742,0.000333419026849291,0.0827026283215734,0.253973483269322,TRUE,FALSE,FALSE,TRUE,FALSE
"Xenium","Astro.1","carrier_AA","ENSG00000169313","P2RY12","Gene Expression","P2RY12; ENSG00000169313",FALSE,FALSE,FALSE,FALSE,TRUE,-0.684857812130865,8.15663959331937,-2.36810070040164,0.0307060409935786,0.453737937492802,-3.43480952917341,0.0719950473376478,3.3218179970948,0.245639845449725,0.807758998260168,0.957583733260817,-6.12245183997473,TRUE,FALSE,FALSE,FALSE,FALSE
"Xenium","Astro.1","carrier_AA","ENSG00000120907","ADRA1A","Gene Expression","ADRA1A; ENSG00000120907",FALSE,FALSE,FALSE,FALSE,TRUE,-0.303015404746375,10.1798340735905,-2.36829787029147,0.0306940146898911,0.453737937492802,-3.5108059442981,0.22189954067693,7.53467510951826,1.76686903177942,0.0881891210678976,0.537105557348299,-5.22868010399278,TRUE,FALSE,FALSE,FALSE,FALSE
"Xenium","Astro.1","carrier_AA","ENSG00000254401","LINC02752","Gene Expression","LINC02752; ENSG00000254401",FALSE,FALSE,FALSE,FALSE,TRUE,0.768777897666123,4.21226365631309,2.3550883243459,0.0315095789925557,0.453737937492802,-3.5259138936732,0.517446567159196,1.63675308521012,1.29301548638045,0.20661020219372,0.688758688095693,-4.95418154822541,TRUE,FALSE,FALSE,TRUE,FALSE
"Xenium","Astro.1","carrier_AA","ENSG00000106536","POU6F2","Gene Expression","POU6F2; ENSG00000106536",FALSE,FALSE,FALSE,FALSE,TRUE,-0.754965989741232,6.70222750298627,-2.31672838025584,0.0339946079172023,0.470694571161263,-3.49144722767568,-0.159486727304901,7.136868918513,-0.671876263104506,0.507188184547867,0.86041520896951,-6.49476387574749,TRUE,FALSE,FALSE,TRUE,FALSE
"Xenium","Astro.1","carrier_AA","ENSG00000081237","PTPRC","Gene Expression","PTPRC; ENSG00000081237",FALSE,FALSE,FALSE,FALSE,TRUE,-0.725414058835712,5.54891120747606,-2.27632335545294,0.0368095103526079,0.485452291994984,-3.56719220799748,1.19818112836553,1.10467676705369,2.02064445033577,0.0530086554756676,0.469342252970123,-3.92071476753507,TRUE,FALSE,FALSE,FALSE,FALSE
"Xenium","Astro.1","carrier_AA","ENSG00000105695","MAG","Gene Expression","MAG; ENSG00000105695",FALSE,FALSE,FALSE,FALSE,TRUE,-0.533867560629536,6.88607174873776,-2.21403926647856,0.0415767113036548,0.485452291994984,-3.63338800321348,-0.806170302404389,0.781801387633268,-1.32906509774845,0.194593268331516,0.678397204358525,-4.7715291577946,TRUE,FALSE,FALSE,TRUE,FALSE
"Xenium","Astro.1","carrier_AA","ENSG00000228842","PCDH9-AS2","Gene Expression","PCDH9-AS2; ENSG00000228842",FALSE,FALSE,FALSE,FALSE,TRUE,0.737339202632281,3.23652442707543,2.21467284295834,0.0415254590275447,0.485452291994984,-3.72001472653183,-0.431669545579668,6.79747651314373,-1.19259742108968,0.243071184063747,0.719025194949707,-5.97579487286664,TRUE,FALSE,FALSE,FALSE,FALSE
"Xenium","Astro.1","carrier_AA","ENSG00000103316","CRYM","Gene Expression","CRYM; ENSG00000103316",FALSE,FALSE,FALSE,FALSE,TRUE,0.432244689489018,10.8842109736268,2.21413895914346,0.0415686429236622,0.485452291994984,-3.80498349048081,0.261394376424733,1.7052348908147,0.559171878858032,0.580505552957564,0.89000851933026,-5.63319345558813,TRUE,FALSE,FALSE,TRUE,FALSE
