Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to9,Feature log2 fold change topic 2to9
ENSG00000228794,LINC01128,6,-2.1461,28,2.14618
ENSG00000188976,NOC2L,25,-1.0107,50,1.01071
ENSG00000188290,HES4,58,-0.6260,89,0.62601
ENSG00000187608,ISG15,178,-0.2361,210,0.23619
ENSG00000188157,AGRN,30,-0.8074,52,0.80749
ENSG00000131591,C1orf159,13,0.04311,12,-0.0431
ENSG00000078808,SDF4,65,-0.2303,76,0.23034
ENSG00000176022,B3GALT6,13,-1.3522,33,1.35225
ENSG00000160087,UBE2J2,27,-0.8415,49,0.84156
ENSG00000131584,ACAP3,77,-0.1567,86,0.15670
ENSG00000169972,PUSL1,6,-1.2539,15,1.25394
ENSG00000127054,INTS11,38,-0.5570,57,0.55700
ENSG00000224051,CPTP,9,-1.8766,33,1.87660
ENSG00000107404,DVL1,44,-0.5953,67,0.59531
ENSG00000175756,AURKAIP1,187,0.09306,175,-0.0930
ENSG00000221978,CCNL2,46,-0.2136,53,0.21360
ENSG00000242485,MRPL20,145,-0.3082,179,0.30827
ENSG00000235098,ANKRD65,41,0.62597,27,-0.6259
ENSG00000179403,VWA1,157,2.87317,21,-2.8731
ENSG00000160072,ATAD3B,8,-0.5274,12,0.52746
ENSG00000197785,ATAD3A,25,0.09958,23,-0.0995
ENSG00000205090,TMEM240,20,-1.0459,42,1.04598
ENSG00000160075,SSU72,104,-0.7278,173,0.72784
ENSG00000228594,FNDC10,11,-1.9381,45,1.93810
ENSG00000272106,AL691432.2,17,-0.4819,25,0.48193
ENSG00000197530,MIB2,35,-0.4965,49,0.49650
ENSG00000215790,SLC35E2A,18,-1.6151,56,1.61515
ENSG00000008130,NADK,13,-1.2278,31,1.22783
ENSG00000078369,GNB1,234,-1.0056,471,1.00569
ENSG00000187730,GABRD,19,-2.8642,145,2.86429
ENSG00000067606,PRKCZ,89,-1.2477,213,1.24778
ENSG00000162585,FAAP20,91,0.25951,76,-0.2595
ENSG00000157933,SKI,29,0.56090,20,-0.5609
ENSG00000157916,RER1,70,-0.0150,70,0.01508
ENSG00000157911,PEX10,37,0.22307,32,-0.2230
ENSG00000149527,PLCH2,18,0.29139,14,-0.2913
ENSG00000157881,PANK4,4,-1.8030,14,1.80307
ENSG00000157870,PRXL2B,25,-0.8885,47,0.88856
ENSG00000177133,PRDM16-DT,13,-0.4422,18,0.44228
ENSG00000158109,TPRG1L,58,-1.7463,196,1.74633
ENSG00000116213,WRAP73,9,-0.8832,16,0.88324
ENSG00000130764,LRRC47,49,-0.9207,93,0.92073
ENSG00000116198,CEP104,34,1.30066,14,-1.3006
ENSG00000198912,C1orf174,10,-0.2759,12,0.27594
ENSG00000196581,AJAP1,10,-1.6020,31,1.60209
ENSG00000069424,KCNAB2,51,-2.2526,247,2.25267
ENSG00000116254,CHD5,40,-1.4908,113,1.49083
ENSG00000116251,RPL22,1222,1.57515,410,-1.5751
ENSG00000116237,ICMT,15,-1.4595,43,1.45959
ENSG00000097021,ACOT7,68,-2.0924,293,2.09246
ENSG00000215788,TNFRSF25,2,-3.2859,20,3.28591
ENSG00000171680,PLEKHG5,12,-1.2287,29,1.22870
ENSG00000162408,NOL9,18,-0.6063,28,0.60637
ENSG00000162413,KLHL21,25,-0.5789,38,0.57896
ENSG00000116273,PHF13,7,-1.1109,16,1.11092
ENSG00000041988,THAP3,19,-0.0110,20,0.01108
ENSG00000007923,DNAJC11,20,-0.6935,32,0.69357
ENSG00000171735,CAMTA1,103,-0.6852,167,0.68525
ENSG00000049245,VAMP3,127,3.25241,13,-3.2524
ENSG00000049246,PER3,27,0.44765,20,-0.4476
ENSG00000116288,PARK7,318,-0.1383,350,0.13830
ENSG00000116285,ERRFI1,21,0.09137,20,-0.0913
ENSG00000162426,SLC45A1,15,-1.4029,42,1.40295
ENSG00000142599,RERE,58,-0.5481,85,0.54810
ENSG00000074800,ENO1,481,-0.5576,708,0.55761
ENSG00000171612,SLC25A33,26,-0.4255,36,0.42550
ENSG00000188807,TMEM201,8,-0.6214,13,0.62143
ENSG00000171608,PIK3CD,6,-1.5586,19,1.55864
ENSG00000171603,CLSTN1,184,-1.9922,733,1.99226
ENSG00000178585,CTNNBIP1,39,-0.0955,42,0.09552
ENSG00000162441,LZIC,58,1.21203,25,-1.2120
ENSG00000130939,UBE4B,37,-0.0493,38,0.04939
ENSG00000054523,KIF1B,249,-0.0582,260,0.05827
ENSG00000142657,PGD,30,-0.8914,56,0.89142
ENSG00000241563,CORT,67,-0.1797,76,0.17978
ENSG00000160049,DFFA,52,0.74663,31,-0.7466
ENSG00000142655,PEX14,18,-0.7497,31,0.74970
ENSG00000120948,TARDBP,51,-0.3062,64,0.30629
ENSG00000116649,SRM,63,-0.8160,111,0.81606
ENSG00000171824,EXOSC10,39,0.77608,22,-0.7760
ENSG00000198793,MTOR,16,-1.3048,41,1.30481
ENSG00000116661,FBXO2,396,0.51781,277,-0.5178
ENSG00000132879,FBXO44,52,-1.5813,157,1.58130
ENSG00000116663,FBXO6,7,-1.1821,15,1.18219
ENSG00000116670,MAD2L2,33,1.01719,16,-1.0171
ENSG00000177000,MTHFR,9,-0.8736,17,0.87369
ENSG00000011021,CLCN6,21,-1.4119,56,1.41194
ENSG00000116685,KIAA2013,37,-0.0605,38,0.06059
ENSG00000083444,PLOD1,27,0.24297,22,-0.2429
ENSG00000116688,MFN2,64,-0.5637,95,0.56375
