Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000163536,SERPINI1,156,-2.0115,289,-1.0841,421,-0.5018,539,-0.1102,837,0.90421,670,0.24665,606,0.08121
ENSG00000173905,GOLIM4,60,0.57211,101,1.49485,52,0.33891,48,0.18421,16,-1.8225,32,-0.4474,44,0.04270
ENSG00000085274,MYNN,8,-0.7490,13,0.12074,12,-0.0581,16,0.44542,11,-0.1721,14,0.22503,14,0.17450
ENSG00000008952,SEC62,302,-0.0316,342,0.17052,289,-0.1037,361,0.25744,295,-0.0941,334,0.12763,262,-0.2627
ENSG00000173889,PHC3,36,0.51587,25,-0.0323,18,-0.5421,29,0.19013,22,-0.3524,27,0.06762,33,0.36118
ENSG00000163558,PRKCI,16,-2.3392,36,-1.1334,42,-0.8999,73,-0.0517,106,0.81203,79,0.06678,115,0.69545
ENSG00000136603,SKIL,30,-0.5161,32,-0.3781,30,-0.5045,45,0.15419,50,0.45938,52,0.38235,30,-0.4985
ENSG00000013297,CLDN11,174,2.56397,123,1.78719,32,-0.5463,28,-0.7249,12,-2.2582,6,-3.0093,5,-3.0843
ENSG00000013293,SLC7A14,26,-1.0759,39,-0.4703,41,-0.3825,75,0.57267,57,0.16664,79,0.67327,43,-0.3146
ENSG00000163584,RPL22L1,48,0.81907,44,0.66616,41,0.53859,18,-0.7204,16,-1.1784,24,-0.2849,41,0.56008
ENSG00000163577,EIF5A2,20,0.45522,17,0.26368,7,-1.2116,26,0.92668,12,-0.3326,17,0.22678,9,-0.7722
ENSG00000154310,TNIK,33,-0.5267,61,0.44553,49,0.09483,77,0.84768,32,-0.7217,46,-0.0259,55,0.27386
ENSG00000144959,NCEH1,40,-1.4130,52,-1.0474,53,-0.9988,104,0.04782,156,1.07568,74,-0.5013,119,0.26500
ENSG00000169760,NLGN1,3,-3.4862,21,-0.9836,49,0.36812,15,-1.4255,63,1.16895,35,-0.1915,42,0.10105
ENSG00000177565,TBL1XR1,115,-0.1270,113,-0.1493,113,-0.1531,109,-0.2061,141,0.27339,139,0.17863,108,-0.2257
ENSG00000197584,KCNMB2,1,-3.8177,6,-1.1902,16,0.32684,10,-0.4167,16,0.53476,21,0.84108,13,0.05729
ENSG00000172667,ZMAT3,54,-0.7978,76,-0.2629,109,0.31420,103,0.21657,90,0.00448,114,0.38542,83,-0.1247
ENSG00000121879,PIK3CA,39,0.53402,25,-0.1882,27,-0.0794,36,0.38520,20,-0.6714,21,-0.4363,46,0.79525
ENSG00000121864,ZNF639,8,-1.9266,30,0.10382,35,0.31353,36,0.36821,25,-0.2774,47,0.83166,26,-0.1329
ENSG00000171109,MFN1,27,0.22176,23,-0.0372,20,-0.2371,31,0.44434,23,-0.0316,17,-0.4642,23,0.00405
ENSG00000114450,GNB4,32,0.17033,21,-0.4533,22,-0.4227,87,2.00183,21,-0.6321,25,-0.1878,8,-1.9513
ENSG00000136522,MRPL47,38,-0.2475,32,-0.5125,45,0.00255,43,-0.0618,46,0.02790,71,0.75270,38,-0.2632
ENSG00000136521,NDUFB5,99,-0.5932,137,-0.0802,167,0.23873,132,-0.1451,143,-0.0208,148,0.04577,186,0.41947
ENSG00000114757,PEX5L,86,-1.2605,107,-0.9325,157,-0.3331,176,-0.1555,282,0.90961,178,-0.1365,194,0.00327
ENSG00000163728,TTC14,21,-0.4472,38,0.50542,14,-1.0907,31,0.13880,34,0.44400,23,-0.3066,23,-0.2980
ENSG00000114416,FXR1,80,0.20649,67,-0.0699,68,-0.0480,84,0.27734,73,0.08091,71,0.01361,44,-0.7286
ENSG00000205981,DNAJC19,76,-0.1419,68,-0.3256,100,0.30937,71,-0.2485,85,0.04741,82,-0.0246,96,0.23329
ENSG00000242808,SOX2-OT,230,1.41859,231,1.42660,111,0.14609,74,-0.5010,51,-1.3154,80,-0.3772,37,-1.5746
ENSG00000241231,AC068308.1,13,-0.1958,35,1.45437,15,-0.0130,4,-1.8631,3,-2.6903,31,1.21978,28,1.05026
ENSG00000181449,SOX2,75,-0.2586,275,2.07410,51,-0.8546,57,-0.6778,33,-1.7831,51,-0.8420,184,1.26812
ENSG00000058063,ATP11B,15,0.07005,5,-1.6109,18,0.32611,14,-0.1019,20,0.70524,12,-0.3113,8,-0.8637
ENSG00000043093,DCUN1D1,27,-0.7747,68,0.70145,31,-0.5786,48,0.12820,46,0.04186,47,0.07363,44,-0.0238
ENSG00000078070,MCCC1,30,0.71416,37,1.10874,11,-0.7846,10,-1.0114,15,-0.4475,17,-0.1714,21,0.16973
ENSG00000114796,KLHL24,31,-0.1530,55,0.77339,26,-0.4309,40,0.21533,27,-0.4670,49,0.58957,27,-0.3850
ENSG00000163872,YEATS2,19,-1.2908,35,-0.3332,32,-0.4533,50,0.24238,57,0.64581,40,-0.1110,41,-0.0763
ENSG00000180834,MAP6D1,55,0.51203,50,0.34745,26,-0.7174,15,-1.5211,48,0.37504,54,0.45931,21,-0.9931
ENSG00000175193,PARL,39,0.14954,31,-0.1981,38,0.12925,41,0.24845,40,0.25657,20,-0.8846,30,-0.2848
ENSG00000114770,ABCC5,18,-2.0167,47,-0.6118,52,-0.4767,78,0.17188,98,0.80337,93,0.47239,47,-0.6287
ENSG00000145191,EIF2B5,29,-0.3700,53,0.61314,49,0.50404,21,-0.8713,39,0.16795,23,-0.7187,35,-0.0688
ENSG00000161202,DVL3,69,0.51098,42,-0.3083,37,-0.4830,45,-0.2028,58,0.28697,50,-0.0291,41,-0.3550
ENSG00000161203,AP2M1,433,-0.7557,461,-0.6583,549,-0.3839,886,0.39508,883,0.54676,677,-0.0494,623,-0.1825
ENSG00000161204,ABCF3,13,-2.0943,44,-0.2369,38,-0.4706,45,-0.2049,67,0.61045,49,-0.0908,73,0.57683
ENSG00000145198,VWA5B2,32,-0.0914,26,-0.4000,35,0.09066,39,0.26589,33,-0.0293,40,0.29538,30,-0.1939
ENSG00000214160,ALG3,19,0.49621,19,0.51918,20,0.56267,14,0.00099,10,-0.6564,14,-0.0438,10,-0.4811
ENSG00000163888,CAMK2N2,74,-0.7525,122,0.03960,146,0.33660,52,-1.2840,123,0.07596,125,0.08166,183,0.71206
ENSG00000145194,ECE2,7,-1.1708,27,0.95169,9,-0.7992,3,-2.1212,16,0.17275,19,0.35387,22,0.60297
ENSG00000175166,PSMD2,134,-0.4282,151,-0.2429,152,-0.2312,149,-0.2664,210,0.39898,217,0.35060,149,-0.2639
ENSG00000114867,EIF4G1,154,0.47611,97,-0.2775,84,-0.4982,91,-0.3750,135,0.35248,87,-0.4361,119,0.05552
ENSG00000175182,FAM131A,173,-1.1146,211,-0.8073,255,-0.5145,396,0.19332,450,0.56984,389,0.16406,394,0.18455
ENSG00000163882,POLR2H,54,-0.0525,49,-0.1956,54,-0.0467,53,-0.0639,60,0.18278,52,-0.1141,57,0.03715
ENSG00000090539,CHRD,24,-0.7528,49,0.38709,15,-1.4549,33,-0.2377,56,0.91164,40,0.07089,17,-1.2408
ENSG00000177383,MAGEF1,48,-0.4773,67,0.05809,47,-0.4899,86,0.46806,76,0.37225,46,-0.5287,58,-0.1592
ENSG00000156931,VPS8,31,-0.3356,28,-0.4816,29,-0.4070,32,-0.2746,48,0.53028,42,0.16226,36,-0.0781
ENSG00000187068,C3orf70,15,-1.3669,66,1.01823,45,0.36361,20,-0.8919,30,-0.3946,48,0.47448,41,0.21330
ENSG00000073803,MAP3K13,70,0.32290,55,-0.0796,72,0.37225,49,-0.2436,55,-0.0780,63,0.15961,41,-0.5173
ENSG00000163900,TMEM41A,15,-0.5776,18,-0.2591,23,0.16454,14,-0.6387,28,0.64151,22,0.09590,14,-0.6266
ENSG00000163904,SENP2,29,-1.0147,46,-0.2770,53,-0.0632,41,-0.4490,67,0.46584,60,0.13645,63,0.23454
ENSG00000136527,TRA2B,57,-0.5198,53,-0.6332,85,0.09739,62,-0.3863,80,0.00317,111,0.54624,109,0.51782
ENSG00000244405,ETV5,33,-1.0557,41,-0.7015,45,-0.5748,89,0.53100,70,0.18059,81,0.35698,83,0.40236
ENSG00000058866,DGKG,11,-1.4761,26,-0.2270,15,-1.0415,43,0.57730,47,1.07750,20,-0.6186,15,-1.0385
ENSG00000090520,DNAJB11,20,-0.3352,26,0.08442,13,-1.0373,30,0.28093,26,0.09691,11,-1.2259,47,1.03952
ENSG00000156976,EIF4A2,465,-0.8364,515,-0.6790,634,-0.3538,1032,0.44101,917,0.33522,827,0.07383,889,0.19155
ENSG00000073849,ST6GAL1,53,0.33931,40,-0.0954,57,0.46985,70,0.83021,29,-0.7654,42,-0.0224,35,-0.2954
ENSG00000163923,RPL39L,10,-0.5088,14,0.01322,15,0.17052,10,-0.5414,16,0.29040,17,0.39185,10,-0.4385
ENSG00000157005,SST,139,-1.2600,174,-0.9184,125,-1.4218,27,-3.6813,62,-2.8029,2084,4.49971,80,-2.0896
ENSG00000113916,BCL6,40,0.59390,30,0.12684,45,0.76849,11,-1.4529,22,-0.4920,18,-0.7089,43,0.69863
ENSG00000145012,LPP,48,1.81628,26,0.67257,16,-0.0998,11,-0.7306,7,-1.5344,13,-0.4499,19,0.16153
ENSG00000152492,CCDC50,68,1.37058,52,0.87659,20,-0.6828,25,-0.3064,16,-1.2728,29,-0.1064,36,0.25183
ENSG00000114279,FGF12,120,-0.5381,129,-0.4228,138,-0.3261,211,0.36624,163,-0.0688,301,0.98282,129,-0.4264
ENSG00000180611,MB21D2,12,-1.0910,20,-0.2443,18,-0.4061,10,-1.3518,25,0.11232,41,0.92974,37,0.74346
ENSG00000127249,ATP13A4,6,-2.0483,63,1.58746,19,-0.4479,30,0.25487,13,-1.2202,26,0.04636,44,0.93460
ENSG00000198836,OPA1,73,-1.1549,99,-0.6772,121,-0.3631,124,-0.3267,213,0.79532,141,-0.1300,176,0.23223
ENSG00000114315,HES1,52,1.20295,89,2.28759,13,-1.0717,15,-0.8696,9,-1.8864,9,-1.5669,27,0.09486
ENSG00000133657,ATP13A3,44,0.20732,38,-0.0400,22,-0.8860,44,0.19086,47,0.41148,38,-0.0462,24,-0.7347
ENSG00000041802,LSG1,17,0.11358,23,0.62842,13,-0.2864,12,-0.3758,16,0.12099,9,-0.7810,16,0.09887
ENSG00000114331,ACAP2,26,-0.1354,41,0.60154,24,-0.2377,28,-0.0193,24,-0.2902,25,-0.1850,36,0.42229
ENSG00000184203,PPP1R2,51,-0.5879,60,-0.3313,69,-0.0928,82,0.17584,90,0.46820,52,-0.5320,76,0.06675
ENSG00000189058,APOD,2771,3.57840,529,0.04895,188,-1.5571,207,-1.4151,180,-1.9172,224,-1.2935,164,-1.7580
ENSG00000061938,TNK2,58,-0.6086,95,0.17165,81,-0.0980,132,0.71903,87,0.02405,91,0.09503,54,-0.7150
ENSG00000072274,TFRC,24,-1.6564,81,0.20960,56,-0.3852,112,0.75928,72,0.03298,53,-0.4652,98,0.52149
ENSG00000161217,PCYT1A,26,0.35678,23,0.12430,26,0.34364,14,-0.5870,19,-0.1875,23,0.10332,20,-0.0929
ENSG00000213123,TCTEX1D2,26,-0.7147,38,-0.0924,38,-0.0902,47,0.24502,44,0.16172,49,0.29932,36,-0.1994
ENSG00000163960,UBXN7,29,0.47856,23,0.05321,16,-0.5123,24,0.11872,27,0.44675,17,-0.4227,9,-1.3677
ENSG00000163961,RNF168,31,0.33989,13,-1.0414,23,-0.1027,22,-0.2354,16,-0.9146,62,1.58704,28,0.16941
ENSG00000174013,FBXO45,12,-1.6114,30,-0.3232,25,-0.5687,37,0.02491,41,0.26474,41,0.20811,58,0.79133
ENSG00000163964,PIGX,40,-0.5264,38,-0.6053,31,-0.9143,68,0.32867,62,0.24224,47,-0.2725,90,0.82152
ENSG00000174007,CEP19,1,-3.4021,8,-0.7546,12,-0.0989,7,-0.8855,20,1.04252,10,-0.4472,19,0.60878
ENSG00000180370,PAK2,35,0.05507,41,0.31501,51,0.67833,36,0.07355,27,-0.4487,18,-1.0107,43,0.39323
ENSG00000119231,SENP5,31,-0.8362,39,-0.4955,56,0.07681,54,0.01858,55,0.07195,64,0.29190,71,0.46363
ENSG00000114503,NCBP2,53,0.04849,58,0.20226,64,0.35566,38,-0.4729,47,-0.1985,45,-0.2257,65,0.37181
ENSG00000270170,NCBP2AS2,50,0.26671,42,-0.0050,26,-0.7244,29,-0.5703,50,0.37094,42,0.01449,40,-0.0801
ENSG00000119227,PIGZ,13,-0.0661,18,0.45929,15,0.20220,9,-0.5585,18,0.66222,5,-1.4827,7,-1.0170
ENSG00000163975,MELTF,8,-0.5964,7,-0.6663,12,0.09457,12,0.05432,12,0.06664,23,1.16626,6,-1.0962
ENSG00000228109,MELTF-AS1,19,0.06110,28,0.70475,17,-0.1156,22,0.26363,14,-0.5041,23,0.33697,14,-0.4384
ENSG00000075711,DLG1,70,-0.2633,66,-0.3559,76,-0.1333,59,-0.5180,95,0.31261,98,0.29057,88,0.10373
ENSG00000161267,BDH1,10,-1.7547,39,0.32124,32,-0.0042,27,-0.2869,30,-0.1683,36,0.16571,57,0.95035
ENSG00000145016,RUBCN,43,-0.0266,57,0.45432,52,0.30561,40,-0.1283,43,-0.0028,46,0.09221,22,-1.0336
ENSG00000122068,FYTTD1,72,0.69647,56,0.26629,29,-0.7861,40,-0.2584,53,0.24751,22,-1.1481,48,0.02440
ENSG00000186001,LRCH3,17,0.09355,26,0.73720,15,-0.0939,21,0.36365,12,-0.5575,14,-0.2501,17,0.09533
ENSG00000182899,RPL35A,1307,0.96584,1006,0.50845,962,0.43285,459,-0.7545,536,-0.6507,649,-0.2102,669,-0.1638
ENSG00000182903,ZNF721,17,-1.0488,27,-0.3491,32,-0.0546,51,0.68737,28,-0.3919,41,0.34222,50,0.67073
ENSG00000174227,PIGG,38,0.83460,29,0.41625,29,0.38639,28,0.31536,19,-0.3293,17,-0.4796,6,-1.8831
ENSG00000273238,TMEM271,40,-1.3301,60,-0.7099,85,-0.1697,99,0.07276,119,0.53442,94,-0.0042,115,0.31534
ENSG00000283183,AC116565.1,10,-0.6020,7,-1.1168,8,-0.9086,19,0.37422,15,-0.0082,15,0.06659,29,1.17192
ENSG00000169020,ATP5ME,581,-0.1475,704,0.16558,999,0.75669,560,-0.2066,515,-0.4365,712,0.18478,626,-0.0259
ENSG00000215375,MYL5,21,0.62789,9,-0.6056,14,-0.0153,9,-0.7257,10,-0.6706,15,0.10855,29,1.20800
ENSG00000185619,PCGF3,22,-0.9351,31,-0.3889,39,-0.0474,49,0.32448,42,0.11906,45,0.18992,47,0.27698
ENSG00000168993,CPLX1,106,-1.1021,132,-0.7637,234,0.14832,272,0.39215,228,0.13867,291,0.51004,207,-0.0510
ENSG00000178950,GAK,47,-0.3362,52,-0.1857,34,-0.8493,73,0.37518,69,0.37646,55,-0.0989,57,-0.0401
ENSG00000127419,TMEM175,40,0.18058,35,-0.0161,22,-0.7577,46,0.42872,37,0.04970,30,-0.2497,38,0.08241
ENSG00000145214,DGKQ,31,-0.0962,29,-0.1681,13,-1.3758,27,-0.3120,38,0.34572,51,0.73525,29,-0.2186
ENSG00000127418,FGFRL1,41,1.40476,55,1.99477,2,-3.2863,5,-1.9618,8,-1.4125,4,-2.3228,31,0.93201
ENSG00000159674,SPON2,13,0.00678,8,-0.6243,13,0.02004,1,-3.3927,16,0.49571,19,0.65867,13,-0.0036
ENSG00000159692,CTBP1,175,-0.4660,176,-0.4551,189,-0.3477,327,0.55263,271,0.32232,192,-0.3223,240,0.03471
ENSG00000196810,CTBP1-DT,1,-3.4118,15,0.54491,6,-0.8175,15,0.58634,11,0.20087,8,-0.4725,15,0.63228
ENSG00000090316,MAEA,37,-1.0894,56,-0.4675,57,-0.4445,89,0.28846,92,0.48020,60,-0.3620,98,0.44610
ENSG00000163950,SLBP,42,-1.2603,47,-1.0982,76,-0.3553,112,0.27539,114,0.41716,117,0.35544,116,0.33979
ENSG00000168936,TMEM129,45,0.29046,50,0.46549,17,-1.1792,33,-0.2094,44,0.35315,24,-0.7073,37,-0.0241
ENSG00000068078,FGFR3,148,-0.3032,611,2.27931,115,-0.7015,160,-0.1805,61,-1.9539,62,-1.6463,335,1.06180
ENSG00000168924,LETM1,52,-0.5866,57,-0.4412,58,-0.4202,104,0.53113,71,-0.1236,92,0.32919,102,0.49918
ENSG00000109685,NSD2,41,-0.6399,53,-0.2508,67,0.12439,72,0.25739,69,0.25132,71,0.22094,45,-0.5136
ENSG00000185049,NELFA,15,-0.9143,29,0.13155,19,-0.5483,9,-1.6082,39,0.89178,23,-0.2668,30,0.17760
ENSG00000243449,C4orf48,362,-0.2011,449,0.14638,536,0.44304,348,-0.2643,397,-0.0687,404,-0.0238,401,-0.0375
ENSG00000185818,NAT8L,186,-0.6740,393,0.53853,241,-0.2637,270,-0.0814,278,-0.0443,375,0.45632,258,-0.1570
ENSG00000123933,MXD4,39,0.10304,66,0.97711,37,0.01399,40,0.12018,19,-1.2453,37,0.02807,55,0.66346
ENSG00000159733,ZFYVE28,18,-0.5337,17,-0.5792,19,-0.4553,25,-0.0066,34,0.67971,24,-0.0487,22,-0.2258
ENSG00000063978,RNF4,17,-1.4569,52,0.24390,24,-0.9891,62,0.51637,55,0.42921,39,-0.2174,48,0.08630
ENSG00000125386,FAM193A,25,0.58036,21,0.29534,8,-1.2543,27,0.72599,17,-0.0432,13,-0.3996,12,-0.6214
ENSG00000087266,SH3BP2,24,1.03501,34,1.66688,13,-0.0507,6,-1.1795,6,-1.4982,5,-1.3446,18,0.54983
ENSG00000087274,ADD1,216,-0.3006,281,0.12098,219,-0.2845,316,0.31278,273,0.09996,229,-0.2094,269,0.04545
ENSG00000109736,MFSD10,73,0.48841,40,-0.4692,31,-0.8689,53,-0.0182,59,0.18226,54,0.01827,58,0.12170
ENSG00000249673,NOP14-AS1,7,-1.0344,11,-0.2955,13,-0.0739,23,0.87019,13,-0.1069,7,-1.1003,23,0.86798
ENSG00000125388,GRK4,8,-0.3618,12,0.27126,16,0.72040,11,0.15072,10,-0.0141,11,0.12003,3,-1.7066
ENSG00000197386,HTT,74,-0.1920,75,-0.1715,117,0.56126,82,-0.0282,82,-0.0520,98,0.25907,61,-0.5028
ENSG00000188981,MSANTD1,1,-3.1343,11,-0.1931,10,-0.2910,5,-1.4292,17,0.70013,19,0.73592,14,0.25519
ENSG00000159788,RGS12,39,-0.2230,76,0.88259,30,-0.6002,43,-0.0734,48,0.16965,46,0.05895,23,-1.0100
ENSG00000163956,LRPAP1,206,-0.3346,191,-0.4501,178,-0.5663,213,-0.2806,328,0.60012,216,-0.2608,295,0.24768
ENSG00000132406,TMEM128,27,0.08099,39,0.68919,23,-0.1951,32,0.32961,25,-0.0492,24,-0.1097,12,-1.1979
ENSG00000168824,NSG1,59,-0.7056,61,-0.6519,79,-0.2453,49,-0.9966,117,0.53366,156,0.87635,78,-0.2645
ENSG00000168818,STX18,22,-0.0035,25,0.18033,14,-0.7395,17,-0.3788,31,0.75538,14,-0.7067,16,-0.5460
ENSG00000072832,CRMP1,146,-1.3969,210,-0.8467,305,-0.2589,311,-0.2276,475,0.65868,351,-0.0345,481,0.48341
ENSG00000181215,C4orf50,3,-3.0549,16,-0.7010,24,-0.1139,46,1.00015,31,0.45113,20,-0.4027,27,0.09537
ENSG00000152969,JAKMIP1,26,-1.7880,46,-0.9329,67,-0.3574,114,0.50251,112,0.66782,82,-0.0332,85,0.02353
ENSG00000109501,WFS1,88,-0.1562,113,0.24438,72,-0.4754,116,0.28345,92,-0.1084,66,-0.6216,143,0.64657
ENSG00000074211,PPP2R2C,160,-1.0658,185,-0.8435,327,0.05917,294,-0.1142,373,0.38282,336,0.10246,417,0.46099
ENSG00000013288,MAN2B2,21,-0.9294,40,0.09133,33,-0.2277,57,0.68593,40,0.15002,40,0.10567,28,-0.4918
ENSG00000179010,MRFAP1,389,-0.1550,395,-0.1299,448,0.07288,456,0.10227,397,-0.1590,507,0.27774,467,0.14118
ENSG00000170846,AC093323.1,39,-0.6534,57,-0.0616,62,0.09261,42,-0.5130,75,0.56213,31,-0.9704,72,0.34000
ENSG00000178988,MRFAP1L1,126,0.02658,90,-0.5072,124,-0.0030,172,0.53371,115,-0.1731,125,0.00504,138,0.17162
ENSG00000186222,BLOC1S4,17,-0.3364,17,-0.2618,30,0.60805,19,-0.0898,15,-0.5608,35,0.90549,20,-0.0535
ENSG00000170871,KIAA0232,63,-0.5934,70,-0.4488,70,-0.4313,128,0.53594,105,0.28121,91,-0.0211,95,0.03756
ENSG00000132405,TBC1D14,46,-0.4709,62,0.00549,63,0.03872,88,0.59613,57,-0.1703,70,0.22613,54,-0.2041
ENSG00000173011,TADA2B,12,-1.4564,22,-0.6200,21,-0.6628,35,0.11714,33,0.05121,50,0.70446,52,0.79438
ENSG00000109519,GRPEL1,33,-0.6115,43,-0.1863,52,0.10212,40,-0.3323,50,0.07165,48,-0.0252,72,0.63887
ENSG00000184985,SORCS2,27,-0.0804,73,1.63035,20,-0.5587,27,-0.1065,20,-0.7062,19,-0.6204,32,0.16937
ENSG00000196526,AFAP1,26,-0.6471,24,-0.7479,27,-0.5665,26,-0.6456,45,0.30276,73,1.07759,40,0.05257
ENSG00000163995,ABLIM2,22,-1.2767,46,-0.1843,38,-0.4572,53,0.03723,72,0.81019,53,0.04824,34,-0.6647
ENSG00000251615,AC104825.1,5,-1.7528,19,0.29794,16,0.00731,19,0.28630,20,0.47638,9,-0.8208,16,-0.0043
ENSG00000071127,WDR1,139,0.65087,107,0.21399,66,-0.5661,89,-0.0868,100,0.12628,72,-0.4327,75,-0.3675
ENSG00000178163,ZNF518B,6,-1.7050,16,-0.3972,14,-0.5496,32,0.73913,22,0.19560,29,0.55715,19,-0.0819
ENSG00000157869,RAB28,16,-0.5808,22,-0.0912,29,0.37379,29,0.39995,18,-0.5376,10,-1.2387,48,1.25983
ENSG00000038219,BOD1L1,69,-0.0813,53,-0.5122,60,-0.3084,69,-0.0924,71,-0.0637,113,0.73348,80,0.14556
ENSG00000137449,CPEB2,25,-1.1202,29,-0.8957,41,-0.3861,95,1.00215,57,0.18742,63,0.29968,47,-0.1861
ENSG00000048342,CC2D2A,38,1.88816,18,0.46806,10,-0.4609,11,-0.3302,8,-0.9483,5,-1.4552,13,0.02982
ENSG00000118564,FBXL5,81,-0.0171,98,0.30907,60,-0.4759,90,0.15722,84,0.07554,67,-0.3119,84,0.05041
ENSG00000237765,FAM200B,106,0.82873,84,0.41538,70,0.12376,76,0.25736,52,-0.4366,37,-0.8886,54,-0.2932
ENSG00000169762,TAPT1,26,-0.6745,38,-0.0984,38,-0.1094,46,0.19671,40,-0.0204,46,0.19266,50,0.36284
ENSG00000169744,LDB2,25,-2.0251,37,-1.4750,63,-0.6514,83,-0.2280,161,1.35664,60,-0.7354,108,0.20193
ENSG00000151552,QDPR,208,-0.0492,293,0.52009,285,0.47125,275,0.40882,182,-0.3393,199,-0.1177,122,-0.8794
ENSG00000002549,LAP3,72,1.38713,64,1.16702,26,-0.3558,13,-1.4250,25,-0.4977,13,-1.4134,27,-0.2577
ENSG00000118579,MED28,55,0.24620,52,0.14105,32,-0.6255,62,0.44227,43,-0.2093,44,-0.1206,53,0.18713
ENSG00000163257,DCAF16,17,-0.3319,22,0.15265,18,-0.2378,26,0.41619,19,-0.1556,32,0.73565,12,-0.8048
ENSG00000145147,SLIT2,16,-1.1296,10,-1.7578,20,-0.8011,16,-1.1461,53,1.12533,50,0.64355,32,-0.0938
ENSG00000163138,PACRGL,4,-2.6357,18,-0.5774,25,-0.0644,23,-0.1997,37,0.82691,30,0.19180,24,-0.1211
ENSG00000185774,KCNIP4,21,-2.1571,52,-0.8283,110,0.36771,49,-0.9110,110,0.51086,88,-0.0052,142,0.80220
ENSG00000152990,ADGRA3,40,0.70666,63,1.56110,28,0.15593,21,-0.2862,12,-1.3953,16,-0.7645,27,0.09283
ENSG00000109819,PPARGC1A,6,-1.2758,9,-0.6847,9,-0.6319,8,-0.8827,11,-0.4007,26,1.07711,32,1.47019
ENSG00000109606,DHX15,54,0.25073,71,0.69324,27,-0.8299,31,-0.6244,58,0.51389,22,-1.1601,39,-0.2999
ENSG00000109610,SOD3,142,3.00002,46,0.64339,14,-1.2546,4,-3.0394,3,-3.5380,9,-1.8097,55,0.96539
ENSG00000181982,CCDC149,20,0.55220,14,-0.0233,5,-1.4665,26,1.03169,13,-0.2169,9,-0.6704,14,0.05822
ENSG00000053900,ANAPC4,22,0.24174,20,0.14062,14,-0.4334,10,-0.9685,22,0.34225,27,0.59702,10,-1.0111
ENSG00000091490,SEL1L3,0,-6.0588,24,1.00906,14,0.13281,31,1.47906,5,-1.7188,20,0.67956,14,0.11865
ENSG00000250317,SMIM20,47,0.21591,51,0.33183,54,0.41606,34,-0.3146,34,-0.3891,43,0.06033,42,0.00427
ENSG00000168214,RBPJ,72,0.58373,84,0.85094,50,-0.0178,55,0.14887,48,-0.1164,33,-0.6645,17,-1.6666
ENSG00000109689,STIM2,44,0.49311,24,-0.4650,24,-0.5110,18,-0.8987,37,0.29447,35,0.08936,37,0.21072
ENSG00000169851,PCDH7,90,-1.5192,88,-1.5610,187,-0.3999,213,-0.1917,394,1.26076,217,-0.1632,188,-0.3932
ENSG00000047365,ARAP2,26,-0.0092,44,0.88815,32,0.32553,32,0.33341,26,-0.0055,10,-1.3985,12,-1.1765
ENSG00000174145,NWD2,6,-1.5653,9,-0.9254,16,-0.0630,23,0.57837,25,0.96952,16,-0.0703,4,-1.8975
ENSG00000181826,RELL1,66,2.67061,24,0.62613,5,-1.6582,18,0.21228,5,-2.1378,5,-1.6056,13,-0.3548
ENSG00000065882,TBC1D1,36,0.93883,16,-0.3748,31,0.65966,22,0.09887,17,-0.3906,10,-1.0219,19,-0.1423
ENSG00000109787,KLF3,46,1.22390,34,0.72730,22,-0.0040,23,0.07914,11,-1.3619,27,0.29555,16,-0.5391
ENSG00000109790,KLHL5,39,0.72671,14,-0.9603,30,0.28684,40,0.75011,22,-0.3366,32,0.36750,9,-1.5967
ENSG00000157796,WDR19,8,-0.7829,15,0.16924,16,0.22536,23,0.89414,12,-0.2553,13,-0.0855,11,-0.2960
ENSG00000035928,RFC1,45,0.71255,35,0.29009,24,-0.3376,22,-0.4659,31,0.12202,32,0.14493,13,-1.2299
ENSG00000163682,RPL9,1649,1.09915,1085,0.36850,1064,0.33631,613,-0.5512,613,-0.6978,691,-0.3643,865,-0.0047
ENSG00000121897,LIAS,15,0.39711,11,-0.0931,9,-0.4670,6,-0.9385,16,0.63097,11,-0.0961,7,-0.7652
ENSG00000163683,SMIM14,36,-0.8613,71,0.22029,62,0.00860,76,0.33839,71,0.31169,54,-0.2087,44,-0.5275
ENSG00000078140,UBE2K,75,-1.0413,98,-0.6239,136,-0.1083,153,0.07690,172,0.37370,209,0.59972,124,-0.2532
ENSG00000121892,PDS5A,39,0.01062,40,0.03363,38,-0.0281,31,-0.3727,46,0.37366,33,-0.2785,32,-0.3217
ENSG00000163697,APBB2,30,-0.8535,81,0.76425,47,-0.1254,61,0.26641,41,-0.4494,80,0.73987,40,-0.4110
ENSG00000154277,UCHL1,867,-1.6685,1458,-0.8806,1702,-0.6403,2687,0.08676,3626,0.85219,3052,0.29682,2285,-0.1757
ENSG00000064042,LIMCH1,122,-0.4052,153,-0.0489,111,-0.5550,76,-1.1434,178,0.28058,292,1.05245,128,-0.3335
ENSG00000109133,TMEM33,51,-1.0068,90,-0.1150,55,-0.8793,112,0.24274,113,0.34015,122,0.38264,102,0.09451
