Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to9,Feature log2 fold change topic 7to9
ENSG00000035687,ADSS,61,-0.8652,53,-1.0844,74,-0.5844,138,0.42415,95,-0.2204,148,0.78379
ENSG00000203667,COX20,115,0.41795,112,0.38152,131,0.64464,112,0.36869,71,-0.4038,63,-0.6882
ENSG00000153187,HNRNPU,346,0.74398,191,-0.2421,260,0.26211,220,-0.0107,165,-0.5283,216,-0.0529
ENSG00000185420,SMYD3,30,0.01251,31,0.04598,30,-0.0187,7,-2.0605,29,-0.0463,38,0.52298
ENSG00000162852,CNST,45,-0.2575,29,-0.9236,25,-1.1387,89,0.88643,62,0.32022,54,0.03766
ENSG00000143653,SCCPDH,95,0.16481,28,-1.6919,46,-0.9708,159,1.04958,83,-0.0486,92,0.15673
ENSG00000035115,SH3YL1,42,0.02234,19,-1.2262,38,-0.1687,71,0.88313,41,-0.0153,41,-0.0293
ENSG00000143727,ACP1,79,-0.2904,64,-0.6224,38,-1.4202,103,0.12673,110,0.26969,117,0.48243
ENSG00000151353,TMEM18,34,-0.0308,21,-0.7910,30,-0.2175,48,0.54561,32,-0.1166,38,0.19291
ENSG00000186487,MYT1L,12,-3.9121,103,-0.8025,130,-0.4497,190,0.16592,207,0.34763,233,0.71882
ENSG00000032389,EIPR1,36,-0.6046,19,-1.5996,49,-0.1439,82,0.71945,43,-0.3809,69,0.60615
ENSG00000171853,TRAPPC12,39,-0.4852,35,-0.6755,40,-0.4659,51,-0.0781,79,0.78368,52,-0.0421
ENSG00000182551,ADI1,78,0.72912,49,-0.0354,80,0.76473,50,-0.0238,36,-0.6075,42,-0.3835
ENSG00000171865,RNASEH1,24,-0.7338,22,-0.8513,27,-0.5332,115,2.01945,34,-0.1872,28,-0.5938
ENSG00000171863,RPS7,813,1.04327,532,0.30722,587,0.47434,423,-0.0659,341,-0.4617,310,-0.7048
ENSG00000232044,SILC1,112,1.15273,55,-0.0533,54,-0.0723,44,-0.4035,64,0.22627,39,-0.7276
ENSG00000115738,ID2,141,0.72622,86,-0.1042,111,0.31264,57,-0.7471,80,-0.2357,89,-0.0510
ENSG00000134313,KIDINS220,174,0.20072,95,-0.7557,190,0.34212,160,0.05940,128,-0.3382,171,0.22655
ENSG00000143797,MBOAT2,74,0.24415,72,0.19139,34,-0.9589,24,-1.4733,59,-0.1291,83,0.62576
ENSG00000151693,ASAP2,37,-0.0169,15,-1.4036,24,-0.6822,2,-3.9673,47,0.44554,55,0.91124
ENSG00000119185,ITGB1BP1,59,-1.1849,43,-1.6525,76,-0.7927,129,0.03096,223,1.17039,128,0.02836
ENSG00000134330,IAH1,59,0.45795,18,-1.3424,78,0.94614,49,0.14500,45,0.01186,36,-0.4546
ENSG00000134308,YWHAQ,509,0.15625,241,-1.0197,635,0.52609,599,0.42723,352,-0.4905,492,0.13367
ENSG00000115756,HPCAL1,42,-1.3687,58,-0.8810,204,1.18871,328,2.14607,29,-2.0690,76,-0.5959
ENSG00000143870,PDIA6,89,0.17013,66,-0.3027,103,0.41818,78,-0.0453,72,-0.1866,80,-0.0031
ENSG00000162975,KCNF1,25,-2.0122,42,-1.2362,20,-2.3290,73,-0.3711,135,0.74578,134,0.90322
ENSG00000134318,ROCK2,58,-0.9027,94,-0.1487,92,-0.1880,93,-0.1736,131,0.45451,110,0.14481
ENSG00000169006,NTSR2,53,0.31590,61,0.57380,171,2.60994,38,-0.2174,15,-1.7106,12,-2.1972
ENSG00000134324,LPIN1,70,0.37837,32,-0.8661,78,0.56363,58,0.06494,42,-0.4928,59,0.14301
ENSG00000162981,LRATD1,16,-2.0057,11,-2.5841,129,1.30500,80,0.47506,57,-0.0974,64,0.13615
ENSG00000151779,NBAS,23,-0.7958,42,0.17695,37,-0.0164,45,0.28630,46,0.35389,34,-0.2273
ENSG00000079785,DDX1,92,-0.7201,73,-1.0734,102,-0.5744,156,0.10965,178,0.37331,178,0.45698
ENSG00000197872,FAM49A,52,-1.7763,60,-1.5553,146,-0.2003,211,0.39534,169,0.04115,228,0.75410
ENSG00000163032,VSNL1,175,-2.9941,432,-1.6560,222,-2.6432,523,-1.3699,2229,1.18134,1842,0.92765
ENSG00000240857,RDH14,27,-0.5156,24,-0.7219,16,-1.2785,23,-0.7590,51,0.57468,49,0.61021
ENSG00000068697,LAPTM4A,170,0.80628,37,-1.6017,203,1.11882,113,0.11184,73,-0.6557,93,-0.2566
ENSG00000055917,PUM2,95,-0.2150,114,0.07682,143,0.45455,153,0.56586,84,-0.4692,102,-0.1351
ENSG00000143878,RHOB,239,1.02799,53,-1.4014,135,0.05279,182,0.55024,88,-0.6859,130,-0.0126
ENSG00000119782,FKBP1B,2,-5.4353,67,-0.4834,56,-0.7627,170,1.05445,78,-0.2792,124,0.70907
ENSG00000115128,SF3B6,152,1.11007,37,-1.1598,128,0.80213,86,0.13323,67,-0.2909,58,-0.6183
ENSG00000198399,ITSN2,47,0.21577,28,-0.6121,48,0.24277,24,-0.8506,26,-0.7913,57,0.78185
ENSG00000084676,NCOA1,115,-0.0474,56,-1.1527,159,0.49081,138,0.25628,86,-0.5595,141,0.39804
ENSG00000184924,PTRHD1,67,0.38305,39,-0.4800,56,0.10088,62,0.26555,48,-0.1510,51,-0.0603
ENSG00000138031,ADCY3,49,-0.1565,14,-2.0912,60,0.15078,48,-0.1997,51,-0.1035,72,0.65550
ENSG00000084710,EFR3B,40,-1.4370,72,-0.5418,85,-0.2803,118,0.25106,93,-0.1508,136,0.70645
ENSG00000138101,DTNB,18,-1.0536,20,-0.8817,56,0.78028,60,0.87871,28,-0.4336,36,0.05233
ENSG00000084731,KIF3C,26,-3.3560,114,-1.1666,150,-0.7375,380,0.77237,242,0.01330,335,0.80168
ENSG00000084733,RAB10,155,0.54520,82,-0.4790,94,-0.2645,125,0.18779,72,-0.7617,134,0.41708
ENSG00000084754,HADHA,191,1.64036,67,-0.1863,112,0.66115,68,-0.1589,33,-1.4067,58,-0.5270
ENSG00000138029,HADHB,238,2.19488,64,-0.2003,135,1.05758,16,-2.3114,47,-0.7648,35,-1.3612
ENSG00000138018,SELENOI,13,-2.2461,50,-0.2487,64,0.14489,72,0.34342,46,-0.4454,79,0.69534
ENSG00000157851,DPYSL5,75,0.95799,34,-0.3302,32,-0.4356,49,0.25239,29,-0.6627,44,0.08843
ENSG00000084764,MAPRE3,79,-1.5665,56,-2.0865,150,-0.5977,231,0.08710,234,0.12930,328,0.99602
ENSG00000228474,OST4,284,0.87063,179,0.08699,170,0.00723,189,0.17929,175,0.06147,117,-0.7311
ENSG00000138028,CGREF1,12,-1.8264,15,-1.4556,30,-0.4525,38,-0.0626,51,0.48429,54,0.68843
ENSG00000138073,PREB,17,-0.7962,27,-0.0831,32,0.19132,10,-1.5028,27,-0.0580,38,0.68027
ENSG00000138085,ATRAID,106,1.59113,19,-1.2431,26,-0.7596,74,0.92397,17,-1.5235,42,-0.0517
ENSG00000115194,SLC30A3,13,-2.2150,4,-3.8614,196,2.33711,151,1.76928,4,-3.9337,44,-0.5014
ENSG00000115204,MPV17,45,-0.1661,25,-1.0622,20,-1.3836,85,0.89535,54,0.13631,55,0.23179
ENSG00000115234,SNX17,79,-0.3823,64,-0.6918,80,-0.3568,61,-0.7752,108,0.14744,133,0.67132
ENSG00000115241,PPM1G,59,0.39304,13,-1.8987,40,-0.2533,96,1.25756,29,-0.8153,50,0.18164
ENSG00000115216,NRBP1,47,-0.5182,27,-1.3960,71,0.11787,89,0.49692,53,-0.3769,84,0.56186
ENSG00000115226,FNDC4,4,-4.0285,56,-0.1253,43,-0.5392,25,-1.3230,83,0.63527,82,0.74206
ENSG00000243943,ZNF512,17,-0.9663,54,0.87922,57,0.96560,20,-0.7308,44,0.62568,17,-1.1806
ENSG00000119760,SUPT7L,67,-0.0009,26,-1.4741,64,-0.0808,122,1.01153,56,-0.3310,71,0.13116
ENSG00000163798,SLC4A1AP,44,-0.5596,32,-1.0367,31,-1.0852,101,0.78743,45,-0.6032,89,0.84400
ENSG00000243147,MRPL33,108,-0.1371,121,0.04555,64,-0.9466,130,0.15920,163,0.63027,104,-0.2663
ENSG00000158019,BABAM2,24,-1.1678,15,-1.8828,53,0.04695,43,-0.3083,68,0.53230,65,0.51100
ENSG00000075426,FOSL2,2,-3.2969,15,-0.8173,14,-0.9917,4,-2.8231,47,1.23836,34,0.66407
ENSG00000213639,PPP1CB,383,0.46750,128,-1.2676,414,0.60040,385,0.47523,254,-0.2355,260,-0.2180
ENSG00000115295,CLIP4,98,0.37915,46,-0.8358,100,0.40566,85,0.14250,45,-0.9532,94,0.43191
ENSG00000119801,YPEL5,98,-0.6624,67,-1.2494,121,-0.3348,167,0.18138,149,-0.0052,198,0.65761
ENSG00000013016,EHD3,40,-1.7759,57,-1.2519,118,-0.1247,212,0.84513,119,-0.1394,162,0.55039
ENSG00000162961,DPY30,151,1.29519,36,-1.0792,54,-0.4310,66,-0.1216,73,0.05435,63,-0.2729
ENSG00000021574,SPAST,33,-0.3566,48,0.22443,20,-1.1064,49,0.27287,28,-0.6865,56,0.69178
ENSG00000119820,YIPF4,124,0.31856,84,-0.3100,126,0.33748,54,-0.9855,84,-0.3630,122,0.39092
ENSG00000115760,BIRC6,48,-0.0012,78,0.80974,41,-0.2529,36,-0.4386,44,-0.1653,47,-0.0425
ENSG00000119812,FAM98A,38,-0.6719,28,-1.1558,45,-0.4293,21,-1.5865,67,0.24773,88,0.97647
ENSG00000260025,CRIM1-DT,16,-1.3017,30,-0.3280,60,0.82633,32,-0.2203,27,-0.5168,46,0.51301
ENSG00000150938,CRIM1,32,-1.1382,39,-0.8678,82,0.32413,89,0.44892,40,-0.8987,95,0.81628
ENSG00000171055,FEZ2,87,0.23743,66,-0.2127,91,0.31670,93,0.35037,21,-2.0526,99,0.63801
ENSG00000115808,STRN,114,2.00982,42,0.20399,15,-1.3958,13,-1.6175,30,-0.3826,31,-0.3982
ENSG00000008869,HEATR5B,13,-1.6380,32,-0.2799,26,-0.5949,34,-0.1959,45,0.30502,50,0.60707
ENSG00000152133,GPATCH11,26,-0.1171,15,-0.9369,45,0.76755,10,-1.6379,33,0.25930,31,0.21025
ENSG00000055332,EIF2AK2,142,1.06189,51,-0.6129,69,-0.1495,59,-0.4076,56,-0.5251,83,0.19763
ENSG00000218739,CEBPZOS,56,-0.0076,27,-1.1309,42,-0.4526,98,0.94288,50,-0.2076,61,0.16766
ENSG00000115816,CEBPZ,72,1.25698,48,0.53592,15,-1.2802,23,-0.6586,29,-0.3343,32,-0.1578
ENSG00000115828,QPCT,5,-3.4738,26,-1.2170,0,-7.3332,19,-1.6736,72,0.39584,110,1.74409
ENSG00000119787,ATL2,20,-0.8073,5,-2.7518,31,-0.1264,68,1.22680,22,-0.6721,43,0.61677
ENSG00000143889,HNRNPLL,56,-0.1727,20,-1.7496,61,-0.0241,117,1.08607,36,-0.9152,77,0.49625
ENSG00000115875,SRSF7,93,0.35158,37,-1.0916,67,-0.1911,59,-0.3922,69,-0.1422,94,0.50916
ENSG00000188010,MORN2,95,1.20942,31,-0.6211,34,-0.5190,26,-0.9261,53,0.24019,43,-0.1791
ENSG00000115904,SOS1,30,-0.4810,62,0.68191,8,-2.5059,10,-2.1639,41,0.00734,59,0.87872
ENSG00000011566,MAP4K3,49,0.21191,24,-0.8724,34,-0.3505,83,1.11441,33,-0.4776,43,0.02433
ENSG00000152154,TMEM178A,48,-1.7065,63,-1.2948,59,-1.3745,195,0.50137,136,-0.1034,220,1.04748
ENSG00000183023,SLC8A1,26,-3.4388,276,0.13721,124,-1.1217,206,-0.3304,287,0.23411,359,0.83521
ENSG00000115944,COX7A2L,132,-0.8785,94,-1.3861,198,-0.2453,343,0.66216,284,0.39972,246,0.14742
ENSG00000057935,MTA3,18,-1.1720,26,-0.6272,48,0.35641,44,0.22061,41,0.12820,43,0.22922
ENSG00000138036,DYNC2LI1,70,0.62571,23,-1.1167,35,-0.4682,12,-2.0768,41,-0.2873,69,0.89875
ENSG00000138095,LRPPRC,56,-1.3455,94,-0.5549,71,-0.9870,129,-0.0653,158,0.31658,179,0.68848
ENSG00000138032,PPM1B,170,1.31892,46,-0.8467,101,0.40018,85,0.12760,85,0.13862,46,-1.0338
ENSG00000138078,PREPL,187,-2.2339,451,-0.9084,648,-0.3436,810,0.01334,741,-0.1473,1217,1.02832
ENSG00000171132,PRKCE,30,-1.9150,33,-1.7625,60,-0.8798,100,-0.0741,99,-0.1054,175,1.30583
ENSG00000116016,EPAS1,86,1.69392,48,0.61703,66,1.17524,7,-2.2100,22,-0.6933,15,-1.4515
ENSG00000119729,RHOQ,167,1.88586,62,0.08879,92,0.76500,18,-1.8189,34,-0.9149,39,-0.7788
ENSG00000119878,CRIPT,83,0.45272,69,0.15226,46,-0.4822,70,0.16356,54,-0.2628,63,0.00867
ENSG00000171150,SOCS5,23,-0.8180,20,-1.0449,74,1.10260,45,0.22402,27,-0.6569,45,0.31965
ENSG00000180398,MCFD2,42,-1.3821,103,0.00878,96,-0.1030,89,-0.2186,114,0.19859,121,0.38101
ENSG00000143933,CALM2,1198,-1.0312,1190,-1.0408,1511,-0.6727,1841,-0.3631,2797,0.36646,3150,0.73733
ENSG00000119888,EPCAM,10,-1.7983,28,-0.3078,65,1.11886,15,-1.2208,35,0.06793,38,0.28587
ENSG00000095002,MSH2,7,-2.7908,32,-0.4845,39,-0.1803,51,0.23916,42,-0.0964,61,0.77701
ENSG00000138081,FBXO11,97,0.17284,62,-0.5357,69,-0.3638,63,-0.5092,91,0.07454,104,0.39432
ENSG00000162869,PPP1R21,47,0.67001,22,-0.5543,36,0.18624,14,-1.2388,22,-0.6317,40,0.56488
ENSG00000179915,NRXN1,71,-1.7497,152,-0.5898,167,-0.4488,275,0.35978,244,0.18577,278,0.53480
ENSG00000115239,ASB3,39,0.15114,31,-0.1994,58,0.83391,18,-1.0680,19,-1.0387,44,0.53054
ENSG00000068912,ERLEC1,54,-1.5387,81,-0.9311,104,-0.5567,165,0.18874,156,0.11084,203,0.75948
ENSG00000068878,PSME4,29,0.11117,53,1.13006,15,-0.9053,0,-5.9694,25,-0.1640,33,0.40596
ENSG00000170634,ACYP2,140,0.14834,72,-0.8949,105,-0.3050,110,-0.2438,171,0.57403,126,-0.0245
ENSG00000115306,SPTBN1,576,0.01997,515,-0.1601,624,0.15179,433,-0.4373,550,-0.0613,624,0.20427
ENSG00000115310,RTN4,1079,-0.2196,790,-0.7092,997,-0.3453,1604,0.43010,1155,-0.1257,1450,0.35947
ENSG00000143947,RPS27A,2511,1.28835,1548,0.43157,1168,-0.0335,1288,0.12539,1000,-0.3193,739,-0.9403
ENSG00000115355,CCDC88A,495,1.95788,303,1.00149,98,-0.8463,88,-1.0094,78,-1.3042,124,-0.6175
ENSG00000163001,CFAP36,49,-1.2882,105,-0.1030,108,-0.0621,64,-0.8805,158,0.67658,122,0.18897
ENSG00000275052,PPP4R3B,71,0.43755,62,0.22746,47,-0.2236,31,-0.8749,48,-0.2200,60,0.23259
ENSG00000115380,EFEMP1,319,3.59388,23,-1.4546,155,1.72848,12,-2.3838,3,-4.5029,4,-4.2178
ENSG00000055813,CCDC85A,2,-3.4022,8,-1.7965,39,0.54903,17,-0.8127,35,0.44620,38,0.72411
ENSG00000119866,BCL11A,0,-8.7405,52,-0.7636,1,-5.6681,57,-0.6028,112,0.56100,141,1.32516
ENSG00000162929,KIAA1841,27,-0.1814,22,-0.4730,19,-0.7492,32,0.11841,26,-0.2471,39,0.62497
ENSG00000237651,C2orf74,35,-0.9293,32,-1.0742,50,-0.4082,54,-0.2800,110,1.09659,62,-0.0631
ENSG00000115464,USP34,77,0.11853,104,0.61009,74,0.06033,61,-0.2667,62,-0.2639,68,-0.0964
ENSG00000082898,XPO1,195,1.20581,76,-0.3780,104,0.11711,61,-0.7274,62,-0.7610,103,0.13597
ENSG00000115484,CCT4,133,-0.2351,88,-0.8776,108,-0.5647,96,-0.7354,178,0.28156,200,0.62142
ENSG00000115504,EHBP1,66,0.40103,38,-0.4654,35,-0.5900,78,0.68319,51,-0.0201,48,-0.1431
ENSG00000014641,MDH1,257,-1.9789,298,-1.7579,329,-1.6117,575,-0.7611,1290,0.63875,1446,1.10251
ENSG00000169764,UGP2,66,-1.8847,158,-0.5603,85,-1.5019,226,0.00695,353,0.90506,261,0.33468
ENSG00000119844,AFTPH,39,0.02597,47,0.34485,33,-0.2409,66,0.90781,30,-0.4513,33,-0.2803
ENSG00000115902,SLC1A4,83,-0.0307,61,-0.5104,238,1.85598,68,-0.3432,39,-1.3170,78,-0.1799
ENSG00000011523,CEP68,37,-0.5159,35,-0.6049,37,-0.5487,87,0.85992,39,-0.5143,64,0.49479
ENSG00000138069,RAB1A,131,-0.5354,104,-0.8859,74,-1.4103,214,0.24793,278,0.83005,191,0.08302
ENSG00000138071,ACTR2,108,-1.2787,190,-0.4047,114,-1.1861,183,-0.4668,274,0.21168,353,0.89091
ENSG00000198369,SPRED2,19,-0.5754,8,-1.8118,28,0.00637,19,-0.6314,30,0.14707,39,0.77838
ENSG00000197223,C1D,55,0.07714,42,-0.3534,50,-0.1044,43,-0.3422,64,0.35999,53,-0.0076
ENSG00000221823,PPP3R1,38,-2.8242,105,-1.3279,89,-1.5724,243,-0.0188,306,0.41750,376,1.05114
ENSG00000119865,CNRIP1,53,-1.8120,117,-0.6246,116,-0.6354,216,0.35575,158,-0.1757,249,0.86358
ENSG00000198380,GFPT1,44,0.01465,40,-0.1112,23,-0.9874,52,0.31636,27,-0.8142,58,0.71277
ENSG00000169599,NFU1,35,-0.1229,29,-0.4356,21,-0.9483,26,-0.5824,53,0.64352,42,0.20705
ENSG00000115977,AAK1,48,-2.0511,126,-0.5865,123,-0.6274,187,0.04570,230,0.45079,232,0.55737
ENSG00000124380,SNRNP27,77,0.62129,58,0.15644,57,0.11959,87,0.83832,38,-0.5662,40,-0.5660
ENSG00000169564,PCBP1,379,0.70067,111,-1.2622,286,0.22607,242,-0.0444,207,-0.3370,270,0.17927
ENSG00000116001,TIA1,96,1.15202,42,-0.2486,76,0.74648,40,-0.3290,27,-1.0215,44,-0.2211
ENSG00000116005,PCYOX1,53,-0.6365,66,-0.2810,85,0.12981,39,-1.0950,80,0.02534,102,0.60179
ENSG00000143977,SNRPG,140,1.20552,52,-0.4634,64,-0.1292,85,0.33171,62,-0.2055,53,-0.5388
ENSG00000075340,ADD2,21,-2.9231,57,-1.4970,147,-0.0216,140,-0.0958,196,0.53034,194,0.62226
ENSG00000124357,NAGK,79,0.55967,44,-0.3694,62,0.15958,60,0.10920,41,-0.5672,59,0.12727
ENSG00000124383,MPHOSPH10,65,1.14003,21,-0.7389,37,0.18665,14,-1.2898,28,-0.3145,35,0.13432
ENSG00000124374,PAIP2B,184,3.05171,76,1.08958,24,-0.7833,8,-2.4450,20,-1.1553,9,-2.5818
ENSG00000075292,ZNF638,125,0.72396,117,0.59783,71,-0.2113,72,-0.2016,55,-0.6992,79,-0.0567
ENSG00000003137,CYP26B1,0,-7.8270,4,-3.4149,7,-2.8256,2,-4.2911,99,1.75180,63,0.84878
ENSG00000144036,EXOC6B,94,0.85021,72,0.40893,32,-0.9024,36,-0.7030,54,-0.0986,56,-0.0273
ENSG00000144040,SFXN5,76,-0.2177,88,0.02947,212,1.57638,76,-0.2153,90,0.06344,49,-1.0813
ENSG00000135631,RAB11FIP5,4,-3.8072,23,-1.2710,55,0.06111,70,0.44871,46,-0.2583,78,0.93066
ENSG00000135632,SMYD5,28,-0.3043,12,-1.6021,22,-0.6481,50,0.62914,26,-0.4523,47,0.76816
ENSG00000135624,CCT7,99,-0.6720,76,-1.0842,94,-0.7653,132,-0.2278,158,0.06715,217,0.86293
ENSG00000163013,FBXO41,9,-3.1887,97,0.30061,96,0.28058,49,-0.7933,91,0.22942,98,0.43335
ENSG00000114956,DGUOK,63,-0.0322,38,-0.8326,64,-0.0121,57,-0.2055,50,-0.4652,87,0.68686
ENSG00000163170,BOLA3,27,-1.1899,60,0.05338,62,0.11295,49,-0.2522,69,0.33819,62,0.13112
ENSG00000204843,DCTN1,109,-1.6537,139,-1.2778,219,-0.5874,361,0.21427,347,0.17342,442,0.80134
ENSG00000005448,WDR54,42,0.05162,11,-1.9001,18,-1.2674,46,0.19905,37,-0.1904,58,0.87186
ENSG00000239779,WBP1,134,1.36777,38,-0.7301,85,0.55172,32,-0.9936,46,-0.4955,55,-0.1978
ENSG00000115307,AUP1,101,0.91345,32,-0.9650,65,0.16564,59,-0.0073,45,-0.4883,61,0.08446
ENSG00000115317,HTRA2,25,-0.5401,12,-1.5928,13,-1.5616,57,0.82041,51,0.72303,36,0.03745
ENSG00000135622,SEMA4F,0,-7.4356,18,-0.9788,30,-0.2268,28,-0.3140,29,-0.3112,59,1.37491
ENSG00000115350,POLE4,90,0.17967,74,-0.1297,20,-2.0805,95,0.27034,116,0.71710,71,-0.2627
ENSG00000176204,LRRTM4,2,-3.7799,4,-3.0030,40,0.40303,27,-0.2070,42,0.56106,41,0.64943
ENSG00000066032,CTNNA2,53,-1.0052,83,-0.3157,108,0.11206,109,0.12000,121,0.33284,105,0.08702
ENSG00000162951,LRRTM1,11,-1.6489,7,-2.2670,17,-1.0460,62,1.03036,20,-0.9156,56,1.25658
ENSG00000163541,SUCLG1,72,-0.5929,107,0.04233,56,-0.9654,77,-0.4733,118,0.23438,130,0.50527
ENSG00000034510,TMSB10,850,-1.5937,1452,-0.7785,2064,-0.2254,3483,0.63886,2746,0.27549,2678,0.26816
ENSG00000176407,KCMF1,42,-0.5151,30,-1.0243,56,-0.0582,73,0.36597,60,0.05066,68,0.33884
ENSG00000152291,TGOLN2,219,0.54648,80,-1.0563,134,-0.2537,172,0.14477,95,-0.8819,207,0.64260
ENSG00000168906,MAT2A,177,0.83529,88,-0.3174,110,0.03409,158,0.63040,74,-0.6575,96,-0.2393
ENSG00000168894,RNF181,65,-0.2045,74,-0.0073,74,-0.0015,78,0.08865,100,0.58043,59,-0.4802
ENSG00000115525,ST3GAL5,69,-0.3760,51,-0.8649,52,-0.8310,74,-0.2846,112,0.46024,108,0.45721
ENSG00000132300,PTCD3,84,0.63805,53,-0.1022,78,0.52713,57,0.01103,38,-0.7072,55,-0.0913
ENSG00000132305,IMMT,65,-0.5869,46,-1.1143,70,-0.4736,39,-1.3837,101,0.10882,144,1.02745
ENSG00000132313,MRPL35,30,-0.9930,48,-0.2844,42,-0.4918,31,-0.9374,79,0.64477,68,0.39186
ENSG00000068615,REEP1,50,-1.1014,39,-1.4564,67,-0.6644,115,0.21116,120,0.31898,134,0.64686
ENSG00000115561,CHMP3,89,-0.5228,102,-0.3108,181,0.63527,150,0.32143,150,0.36858,97,-0.4996
ENSG00000239305,RNF103,35,-0.5895,27,-0.9683,57,0.16900,48,-0.1145,43,-0.3076,69,0.70451
ENSG00000153561,RMND5A,98,1.04495,32,-0.7995,70,0.46640,48,-0.1498,43,-0.3860,48,-0.2222
ENSG00000172005,MAL,397,3.54005,48,-0.6853,106,0.58810,28,-1.5120,23,-1.9295,14,-2.8363
ENSG00000144029,MRPS5,61,0.70342,37,-0.1352,16,-1.3855,28,-0.5675,32,-0.4120,52,0.58441
ENSG00000084090,STARD7,220,0.67960,126,-0.2426,202,0.53274,149,0.03424,117,-0.3938,128,-0.2750
ENSG00000135956,TMEM127,32,-0.9315,17,-1.8676,73,0.36401,76,0.42694,45,-0.4495,79,0.70995
ENSG00000144021,CIAO1,83,-0.0541,86,0.00286,93,0.13459,69,-0.3541,74,-0.2603,97,0.28691
ENSG00000144028,SNRNP200,86,0.65811,34,-0.8418,90,0.75402,49,-0.2719,34,-0.9304,64,0.24308
ENSG00000144199,FAHD2B,44,0.41584,23,-0.5972,18,-0.9383,38,0.19619,23,-0.6916,45,0.67512
ENSG00000135940,COX5B,536,-0.4279,540,-0.4157,643,-0.1405,691,-0.0229,978,0.65357,647,-0.1689
ENSG00000115073,ACTR1B,46,-1.0337,30,-1.6512,133,0.68036,106,0.29532,89,0.00887,101,0.29996
ENSG00000075568,TMEM131,66,0.59319,30,-0.6935,52,0.20056,45,-0.0514,41,-0.2023,47,0.02655
ENSG00000040933,INPP4A,33,-1.3527,70,-0.1888,56,-0.5587,82,0.05494,73,-0.1582,109,0.75429
ENSG00000183513,COA5,101,1.05091,38,-0.5515,33,-0.7686,48,-0.2106,58,0.10579,51,-0.1226
ENSG00000115446,UNC50,45,0.07035,14,-1.6918,22,-1.0400,58,0.47135,51,0.30952,49,0.29511
ENSG00000071073,MGAT4A,30,-0.2417,35,0.01340,44,0.35851,42,0.28341,16,-1.3381,44,0.53822
ENSG00000196872,KIAA1211L,2,-4.7718,21,-1.7541,111,0.83154,121,0.98512,49,-0.5708,85,0.52289
ENSG00000185414,MRPL30,36,-0.1686,20,-1.0279,37,-0.1159,65,0.82723,36,-0.1574,42,0.12767
ENSG00000115514,TXNDC9,18,-0.8980,8,-2.0486,43,0.50603,16,-1.0309,48,0.82341,35,0.19239
ENSG00000158417,EIF5B,210,1.34402,114,0.26756,135,0.55090,52,-0.9566,50,-1.1292,86,-0.2395
ENSG00000144218,AFF3,20,-1.4083,23,-1.1969,47,-0.1332,70,0.52092,63,0.40742,57,0.25762
ENSG00000170500,LONRF2,62,-2.2142,147,-0.9142,330,0.37753,595,1.42535,186,-0.6081,286,0.18659
ENSG00000115526,CHST10,19,-0.6416,29,0.01855,61,1.25971,23,-0.3948,21,-0.5964,29,0.02584
ENSG00000170485,NPAS2,1,-4.8514,17,-1.2300,59,0.70549,66,0.90132,32,-0.3428,47,0.43082
ENSG00000071082,RPL31,2103,1.02451,1762,0.71053,1268,0.15606,1149,-0.0048,1023,-0.2182,682,-1.0250
ENSG00000175874,CREG2,49,-2.8827,171,-1.0102,155,-1.1630,507,0.73764,270,-0.3452,506,1.09203
ENSG00000071054,MAP4K4,371,2.54870,153,0.75930,122,0.37940,45,-1.1834,31,-1.8658,40,-1.6403
ENSG00000198914,POU3F3,127,1.64164,52,0.05669,28,-0.9036,10,-2.3400,52,0.05785,43,-0.3029
ENSG00000135972,MRPS9,11,-1.8074,19,-0.9940,31,-0.2934,29,-0.3530,43,0.26996,52,0.81819
ENSG00000071051,NCK2,41,0.30258,10,-1.7939,15,-1.2323,19,-0.9353,51,0.79561,40,0.34394
ENSG00000135968,GCC2,88,0.09277,114,0.53069,64,-0.4211,41,-1.0918,78,-0.1145,95,0.29278
ENSG00000153201,RANBP2,125,0.35493,96,-0.0837,98,-0.0439,130,0.42053,71,-0.6155,105,0.09440
ENSG00000175701,MTLN,74,-0.5105,43,-1.3509,46,-1.2591,83,-0.3366,192,1.31740,97,-0.1073
ENSG00000153107,ANAPC1,0,-6.1055,24,-0.3119,7,-2.1304,50,0.86884,26,-0.1996,44,0.96462
ENSG00000188177,ZC3H6,113,1.71990,63,0.64286,42,-0.0061,22,-0.9995,18,-1.4474,36,-0.3578
ENSG00000114999,TTL,28,-1.1816,60,-0.0242,24,-1.4131,72,0.27123,63,0.06257,79,0.60860
ENSG00000125611,CHCHD5,46,0.71515,33,0.14106,38,0.36741,46,0.71558,17,-0.9920,25,-0.4071
ENSG00000144136,SLC20A1,25,-0.3297,22,-0.5866,42,0.49546,38,0.30302,25,-0.4073,35,0.24469
ENSG00000189223,PAX8-AS1,15,-1.3045,18,-1.0417,51,0.58768,33,-0.1040,34,-0.0847,45,0.53444
ENSG00000115084,SLC35F5,77,1.57484,26,-0.3192,31,-0.0311,29,-0.1255,21,-0.6997,26,-0.3898
