Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to6,Feature log2 fold change topic 2to6,Feature count topic 7to13,Feature log2 fold change topic 7to13
ENSG00000121766,ZCCHC17,112,-0.0454,89,-0.5663,134,0.53599
ENSG00000121769,FABP3,112,-0.4407,105,-0.7501,185,0.80738
ENSG00000162517,PEF1,112,0.28577,78,-0.3878,101,0.27006
ENSG00000084636,COL16A1,112,2.15450,23,-0.6365,26,-0.5549
ENSG00000121753,ADGRB2,112,-1.1615,184,-0.5812,298,0.79556
ENSG00000184007,PTP4A2,112,-0.4496,151,0.02032,154,0.09356
ENSG00000121774,KHDRBS1,112,0.52522,58,-0.6802,91,0.43706
ENSG00000121775,TMEM39B,112,2.82164,9,-1.7388,20,-0.3867
ENSG00000025800,KPNA6,112,1.21338,35,-0.8543,57,0.25017
ENSG00000084652,TXLNA,112,2.84482,15,-0.8713,15,-0.9848
ENSG00000160050,CCDC28B,112,2.40879,20,-0.6452,21,-0.7611
ENSG00000084623,EIF3I,112,0.06647,84,-0.5214,123,0.46183
ENSG00000175130,MARCKSL1,112,-1.1499,341,0.97048,182,-0.7277
ENSG00000160058,BSDC1,112,0.87746,38,-1.0930,77,0.61164
ENSG00000176261,ZBTB8OS,112,1.53553,39,-0.2817,38,-0.4195
ENSG00000162521,RBBP4,112,0.49353,65,-0.5127,90,0.30498
ENSG00000162522,KIAA1522,112,3.13541,11,-1.1403,13,-1.0751
ENSG00000134684,YARS,112,0.23308,69,-0.7143,114,0.57613
ENSG00000160097,FNDC5,112,2.19211,13,-1.6911,32,0.13755
ENSG00000121905,HPCA,112,-1.5562,259,-0.4201,380,0.69650
ENSG00000121900,TMEM54,112,1.76953,34,-0.2908,31,-0.5668
ENSG00000116514,RNF19B,112,2.03761,20,-1.0184,32,-0.1687
ENSG00000004455,AK2,112,2.40199,27,-0.0415,16,-1.3337
ENSG00000142920,AZIN2,112,2.28321,16,-1.1772,27,-0.2518
ENSG00000160094,ZNF362,112,2.79463,12,-1.2157,18,-0.6786
ENSG00000134686,PHC2,112,0.95618,45,-0.6535,66,0.22239
ENSG00000163866,SMIM12,112,1.14430,38,-0.7913,59,0.23817
ENSG00000116544,DLGAP3,112,0.95351,59,-0.0890,56,-0.2747
ENSG00000163867,ZMYM6,112,3.13926,11,-1.1792,13,-1.0503
ENSG00000116560,SFPQ,112,-0.3081,120,-0.2802,151,0.34547
ENSG00000146463,ZMYM4,112,2.24075,20,-0.8727,26,-0.4364
ENSG00000142687,KIAA0319L,112,1.26270,39,-0.5653,51,-0.0118
ENSG00000020129,NCDN,112,-2.1424,270,-1.1200,655,1.42597
ENSG00000126067,PSMB2,112,-0.0031,85,-0.5891,131,0.54362
ENSG00000142686,C1orf216,112,0.54097,56,-0.7347,91,0.47672
ENSG00000092847,AGO1,112,2.42791,20,-0.6837,21,-0.7456
ENSG00000126070,AGO3,112,3.29219,10,-1.1904,11,-1.2078
ENSG00000116863,ADPRHL2,112,2.58527,15,-1.0322,20,-0.6140
ENSG00000054116,TRAPPC3,112,1.05823,39,-0.8362,64,0.31959
ENSG00000116871,MAP7D1,112,-0.4946,133,-0.3307,175,0.43617
ENSG00000054118,THRAP3,112,1.31173,40,-0.4977,48,-0.0966
ENSG00000196182,STK40,112,2.67075,17,-0.8085,18,-0.8657
ENSG00000181817,LSM10,112,1.14747,48,-0.3145,52,-0.1664
ENSG00000116885,OSCP1,112,2.61382,10,-1.7269,23,-0.2028
ENSG00000116898,MRPS15,112,0.90228,48,-0.6105,68,0.21246
ENSG00000163873,GRIK3,112,1.70274,17,-1.6914,46,0.51138
ENSG00000163875,MEAF6,112,0.36155,67,-0.6190,101,0.44754
ENSG00000134697,GNL2,112,3.03096,11,-1.2464,15,-0.8899
ENSG00000183317,EPHA10,112,3.31521,6,-1.9933,14,-0.7419
ENSG00000185090,MANEAL,112,1.51887,22,-1.3635,50,0.43389
ENSG00000196449,YRDC,112,2.70247,12,-1.2917,20,-0.5413
ENSG00000197982,C1orf122,112,-1.0295,260,0.41660,206,-0.1879
ENSG00000183431,SF3A3,112,1.79542,24,-0.9148,37,-0.0683
ENSG00000183520,UTP11,112,1.75018,26,-0.8646,38,-0.0750
ENSG00000116954,RRAGC,112,1.92329,22,-0.9654,34,-0.1221
ENSG00000174574,AKIRIN1,112,0.68966,50,-0.7651,82,0.43903
ENSG00000168653,NDUFS5,112,-2.4674,580,-0.0036,648,0.36944
ENSG00000127603,MACF1,112,0.30674,90,-0.0528,90,-0.0456
ENSG00000183682,BMP8A,112,3.13345,8,-1.7640,16,-0.6750
ENSG00000090621,PABPC4,112,1.24050,57,0.23667,40,-0.7392
ENSG00000116983,HPCAL4,112,-0.8682,180,-0.2022,221,0.38864
ENSG00000084072,PPIE,112,1.93023,23,-0.9004,33,-0.1755
ENSG00000168389,MFSD2A,112,3.19778,12,-1.0022,12,-1.2514
ENSG00000131236,CAP1,112,-0.4011,115,-0.4971,171,0.56857
ENSG00000131238,PPT1,112,0.08486,78,-0.6502,125,0.57017
ENSG00000084073,ZMPSTE24,112,1.87971,24,-0.8485,34,-0.1782
ENSG00000084070,SMAP2,112,0.02006,74,-0.8415,136,0.75704
ENSG00000117016,RIMS3,112,1.22459,31,-1.1026,60,0.43248
ENSG00000066136,NFYC,112,1.58207,29,-0.7895,42,-0.0214
ENSG00000179862,CITED4,112,2.93585,9,-1.6410,18,-0.5487
ENSG00000171793,CTPS1,112,2.94492,9,-1.5887,17,-0.5874
ENSG00000010803,SCMH1,112,3.34651,10,-1.1639,11,-1.2891
ENSG00000127124,HIVEP3,112,2.50697,18,-0.8039,20,-0.7179
ENSG00000198815,FOXJ3,112,1.37148,28,-1.1229,54,0.36047
ENSG00000177181,RIMKLA,112,2.08007,19,-1.0807,31,-0.1568
ENSG00000127125,PPCS,112,1.02898,51,-0.3040,57,-0.1151
ENSG00000171960,PPIH,112,2.66126,16,-0.8273,18,-0.8414
ENSG00000065978,YBX1,112,0.52654,106,0.73633,57,-0.9119
ENSG00000164008,C1orf50,112,2.28956,21,-0.7253,24,-0.5926
ENSG00000177868,SVBP,112,1.02714,53,-0.2338,56,-0.1774
ENSG00000117394,SLC2A1,112,1.46665,59,0.64825,27,-1.3233
ENSG00000117395,EBNA1BP2,112,0.33824,75,-0.3973,97,0.26032
ENSG00000179178,TMEM125,112,3.50888,17,-0.0563,4,-2.8682
ENSG00000066322,ELOVL1,112,2.32209,39,0.78937,10,-2.3465
ENSG00000159479,MED8,112,1.94421,28,-0.4942,29,-0.5127
ENSG00000178922,HYI,112,3.04479,20,-0.1246,8,-1.9807
ENSG00000142949,PTPRF,112,0.07617,70,-0.8859,132,0.77658
ENSG00000066135,KDM4A,112,3.21709,9,-1.5526,14,-0.8812
ENSG00000126091,ST3GAL3,112,1.72872,21,-1.2587,42,0.22243
ENSG00000117408,IPO13,112,1.06762,51,-0.2685,54,-0.1663
ENSG00000132768,DPH2,112,3.24951,9,-1.3489,13,-1.0471
ENSG00000117410,ATP6V0B,112,-2.0500,257,-1.0929,612,1.39095
ENSG00000117411,B4GALT2,112,0.61291,72,-0.1290,74,-0.0878
ENSG00000159214,CCDC24,112,2.53507,14,-1.2230,22,-0.4356
ENSG00000178028,DMAP1,112,1.27165,34,-0.8603,55,0.22197
ENSG00000117419,ERI3,112,-0.8520,167,-0.3414,227,0.51786
ENSG00000187147,RNF220,112,0.23491,91,-0.1335,98,0.05390
ENSG00000126106,TMEM53,112,2.83939,10,-1.5520,19,-0.5078
ENSG00000142937,RPS8,112,-2.8987,1080,0.86417,662,-0.4726
ENSG00000070785,EIF2B3,112,2.14101,16,-1.3254,31,-0.0396
ENSG00000126107,HECTD3,112,3.07123,7,-1.9435,17,-0.5216
ENSG00000126088,UROD,112,0.76801,59,-0.3315,70,0.03142
ENSG00000117450,PRDX1,112,-1.4594,353,0.46774,276,-0.1821
ENSG00000117448,AKR1A1,112,1.38444,41,-0.3249,43,-0.2891
ENSG00000132780,NASP,112,2.15909,32,0.02398,20,-1.1780
ENSG00000159592,GPBP1L1,112,2.05212,22,-0.8233,30,-0.3254
ENSG00000159596,TMEM69,112,2.97332,12,-1.1220,15,-0.9204
ENSG00000086015,MAST2,112,2.09107,27,-0.4036,25,-0.7051
ENSG00000085998,POMGNT1,112,1.15921,39,-0.7347,58,0.18457
ENSG00000132128,LRRC41,112,1.38746,31,-0.8712,50,0.16277
ENSG00000173660,UQCRH,112,-2.4724,549,-0.1393,675,0.50337
ENSG00000117480,FAAH,112,1.91630,23,-0.8746,33,-0.1848
ENSG00000282881,TMEM275,112,3.20066,10,-1.2735,13,-1.0475
ENSG00000079277,MKNK1,112,2.50572,15,-1.1757,23,-0.4418
ENSG00000123472,ATPAF1,112,0.27769,86,-0.2035,97,0.10466
ENSG00000159658,EFCAB14,112,1.41296,53,0.28829,34,-0.8948
ENSG00000186377,CYP4X1,112,2.48516,7,-2.4111,29,0.22379
ENSG00000162368,CMPK1,112,0.42414,78,-0.1899,86,0.04071
ENSG00000186094,AGBL4,112,3.36368,4,-2.7434,15,-0.4949
ENSG00000162373,BEND5,112,1.97745,20,-1.1017,34,-0.0642
ENSG00000162374,ELAVL4,112,-0.3175,85,-0.9835,178,0.98046
ENSG00000185104,FAF1,112,1.79052,28,-0.6534,35,-0.2693
ENSG00000123091,RNF11,112,-1.6937,303,-0.2829,405,0.57974
ENSG00000085832,EPS15,112,-0.6370,144,-0.3612,195,0.49510
ENSG00000117859,OSBPL9,112,3.22087,10,-1.2122,12,-1.1134
ENSG00000078618,NRDC,112,0.49553,56,-0.7848,95,0.53723
ENSG00000169213,RAB3B,112,-0.2575,75,-1.1619,176,1.11520
ENSG00000117862,TXNDC12,112,2.04071,27,-0.4197,26,-0.6512
ENSG00000134717,BTF3L4,112,0.58026,63,-0.4501,83,0.21564
ENSG00000157077,ZFYVE9,112,2.54185,14,-1.2848,23,-0.4007
ENSG00000134748,PRPF38A,112,2.64124,26,0.07964,12,-1.7300
ENSG00000134744,TUT4,112,2.88139,13,-1.0830,16,-0.8571
ENSG00000162377,COA7,112,2.78542,10,-1.6355,20,-0.4094
ENSG00000162378,ZYG11B,112,-0.0811,91,-0.5605,138,0.54128
ENSG00000116171,SCP2,112,0.79248,55,-0.4806,71,0.15205
ENSG00000162384,CZIB,112,1.10050,54,-0.0906,50,-0.3463
ENSG00000162385,MAGOH,112,1.53628,25,-1.1222,47,0.25673
ENSG00000157193,LRP8,112,1.08250,30,-1.3021,69,0.65670
ENSG00000058804,NDC1,112,3.19226,6,-2.0109,16,-0.6091
ENSG00000058799,YIPF1,112,2.15956,21,-0.8181,27,-0.4132
ENSG00000081870,HSPB11,112,1.35964,40,-0.4221,46,-0.1892
ENSG00000116209,TMEM59,112,-0.5051,150,-0.0794,165,0.20114
ENSG00000116221,MRPL37,112,0.86139,55,-0.3837,66,0.03583
ENSG00000157216,SSBP3,112,-0.2851,118,-0.2854,149,0.34462
ENSG00000243725,TTC4,112,3.01717,9,-1.6395,17,-0.6286
ENSG00000116133,DHCR24,112,-0.4430,91,-1.0154,195,1.04203
ENSG00000162402,USP24,112,2.34584,18,-0.9477,24,-0.4670
ENSG00000162407,PLPP3,112,0.39777,163,2.03727,29,-2.3949
ENSG00000162409,PRKAA2,112,1.80042,17,-1.5412,42,0.35207
ENSG00000173406,DAB1,112,2.46260,13,-1.4363,25,-0.2360
ENSG00000162601,MYSM1,112,2.70584,9,-1.8591,22,-0.2175
ENSG00000177606,JUN,112,1.35766,27,-1.1973,55,0.42200
ENSG00000172456,FGGY,112,3.54379,10,-1.0299,8,-1.6370
ENSG00000134709,HOOK1,112,2.30356,13,-1.5927,29,-0.0092
ENSG00000162599,NFIA,112,1.00092,82,0.82916,37,-1.2381
ENSG00000162604,TM2D1,112,0.97182,46,-0.6207,65,0.18728
ENSG00000162607,USP1,112,2.79854,14,-1.0462,17,-0.8033
ENSG00000116641,DOCK7,112,2.37182,23,-0.4745,20,-0.8774
ENSG00000125703,ATG4C,112,2.79352,16,-0.7185,15,-1.0615
ENSG00000079739,PGM1,112,1.83176,35,-0.1337,28,-0.7575
ENSG00000158966,CACHD1,112,2.93469,13,-1.0233,15,-0.9553
ENSG00000162437,RAVER2,112,3.21662,10,-1.3085,13,-1.0399
ENSG00000162434,JAK1,112,1.01808,37,-0.9506,67,0.43045
ENSG00000162433,AK4,112,1.49916,48,0.18035,33,-0.8390
ENSG00000116675,DNAJC6,112,-1.4748,194,-0.8866,395,1.12773
ENSG00000213625,LEPROT,112,2.79897,20,-0.2858,12,-1.4861
ENSG00000184588,PDE4B,112,1.26452,36,-0.7383,53,0.12936
ENSG00000118473,SGIP1,112,0.36941,60,-0.8016,105,0.60074
ENSG00000198160,MIER1,112,2.88718,16,-0.6237,13,-1.2437
ENSG00000142864,SERBP1,112,0.08600,110,0.10137,102,-0.1221
ENSG00000116717,GADD45A,112,2.26757,23,-0.5772,23,-0.6974
ENSG00000116729,WLS,112,0.18790,72,-0.6863,117,0.56754
ENSG00000033122,LRRC7,112,0.78488,40,-1.1111,82,0.67100
ENSG00000066557,LRRC40,112,2.33308,16,-1.1138,26,-0.3367
ENSG00000116754,SRSF11,112,0.65951,61,-0.4247,77,0.16065
