Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to12,Feature log2 fold change topic 2to12
ENSG00000162512,SDC3,60,-1.8543,218,1.85439
ENSG00000134644,PUM1,121,-0.3699,156,0.36995
ENSG00000060688,SNRNP40,0,-4.6318,21,4.63181
ENSG00000121766,ZCCHC17,159,0.35077,124,-0.3507
ENSG00000121769,FABP3,4,-4.9573,141,4.95732
ENSG00000162517,PEF1,20,-2.2989,99,2.29896
ENSG00000084636,COL16A1,19,-1.2653,46,1.26537
ENSG00000121753,ADGRB2,63,-2.2518,302,2.25186
ENSG00000184007,PTP4A2,229,0.49727,162,-0.4972
ENSG00000121774,KHDRBS1,135,0.14280,122,-0.1428
ENSG00000121775,TMEM39B,42,1.38712,16,-1.3871
ENSG00000025800,KPNA6,13,-1.8034,46,1.80345
ENSG00000084652,TXLNA,0,-4.8659,25,4.86590
ENSG00000160050,CCDC28B,0,-4.2432,16,4.24329
ENSG00000084623,EIF3I,136,0.23298,115,-0.2329
ENSG00000175130,MARCKSL1,105,-1.0968,225,1.09681
ENSG00000160058,BSDC1,39,-0.8600,71,0.86001
ENSG00000176261,ZBTB8OS,149,1.76058,44,-1.7605
ENSG00000162521,RBBP4,78,-0.1930,89,0.19303
ENSG00000162522,KIAA1522,0,-4.9426,27,4.94269
ENSG00000134684,YARS,40,-1.3480,101,1.34808
ENSG00000116497,S100PBP,33,1.15210,15,-1.1521
ENSG00000160097,FNDC5,2,-3.4001,21,3.40012
ENSG00000121905,HPCA,105,-0.9044,196,0.90440
ENSG00000121900,TMEM54,6,-3.0254,51,3.02540
ENSG00000116514,RNF19B,10,-0.9551,20,0.95519
ENSG00000004455,AK2,5,-2.4450,27,2.44505
ENSG00000142920,AZIN2,12,-0.9396,23,0.93961
ENSG00000160094,ZNF362,3,-2.2957,18,2.29574
ENSG00000134686,PHC2,28,-1.0430,59,1.04300
ENSG00000163866,SMIM12,53,-0.1837,61,0.18374
ENSG00000116544,DLGAP3,16,-2.0720,70,2.07207
ENSG00000163867,ZMYM6,46,1.31836,18,-1.3183
ENSG00000116560,SFPQ,71,-1.1295,156,1.12957
ENSG00000146463,ZMYM4,55,0.53402,38,-0.5340
ENSG00000142687,KIAA0319L,87,0.50273,61,-0.5027
ENSG00000020129,NCDN,377,-0.8481,678,0.84815
ENSG00000126067,PSMB2,21,-2.4104,116,2.41043
ENSG00000142686,C1orf216,110,0.05220,106,-0.0522
ENSG00000134698,AGO4,0,-4.0013,13,4.00130
ENSG00000092847,AGO1,33,0.23471,28,-0.2347
ENSG00000126070,AGO3,0,-4.1878,15,4.18788
ENSG00000116863,ADPRHL2,23,-0.0819,24,0.08196
ENSG00000054116,TRAPPC3,78,0.33218,62,-0.3321
ENSG00000116871,MAP7D1,37,-2.2624,180,2.26244
ENSG00000054118,THRAP3,27,-1.0251,56,1.02513
ENSG00000196182,STK40,1,-4.1040,22,4.10404
ENSG00000181817,LSM10,10,-2.3391,50,2.33911
ENSG00000116885,OSCP1,28,0.20424,24,-0.2042
ENSG00000116898,MRPS15,26,-1.0896,55,1.08960
ENSG00000163873,GRIK3,0,-4.8555,25,4.85555
ENSG00000163875,MEAF6,49,-1.2318,115,1.23184
ENSG00000163877,SNIP1,0,-4.1061,15,4.10613
ENSG00000134697,GNL2,0,-4.0498,14,4.04982
ENSG00000116922,C1orf109,41,1.47597,14,-1.4759
ENSG00000183317,EPHA10,0,-4.5043,19,4.50439
ENSG00000185090,MANEAL,1,-5.3992,42,5.39929
ENSG00000196449,YRDC,0,-4.4463,18,4.44634
ENSG00000197982,C1orf122,278,0.13410,253,-0.1341
ENSG00000183431,SF3A3,10,-1.7930,37,1.79307
ENSG00000183520,UTP11,38,0.23793,32,-0.2379
ENSG00000116954,RRAGC,1,-5.0371,48,5.03711
ENSG00000174574,AKIRIN1,32,-1.5653,96,1.56530
ENSG00000168653,NDUFS5,438,-0.5814,656,0.58141
ENSG00000127603,MACF1,93,-0.4997,131,0.49979
ENSG00000090621,PABPC4,65,0.18622,57,-0.1862
ENSG00000116983,HPCAL4,125,-1.4642,346,1.46428
ENSG00000084072,PPIE,3,-3.4866,37,3.48668
ENSG00000168389,MFSD2A,35,0.67902,22,-0.6790
ENSG00000131236,CAP1,90,-0.6392,140,0.63929
ENSG00000131238,PPT1,34,-1.8578,126,1.85780
ENSG00000259943,AL050341.2,59,1.71508,18,-1.7150
ENSG00000084073,ZMPSTE24,2,-3.9897,38,3.98977
ENSG00000084070,SMAP2,207,0.46310,150,-0.4631
ENSG00000117016,RIMS3,11,-2.8492,85,2.84921
ENSG00000066136,NFYC,0,-5.4857,38,5.48576
ENSG00000179862,CITED4,50,1.48733,18,-1.4873
ENSG00000171793,CTPS1,0,-4.2576,16,4.25760
ENSG00000010803,SCMH1,36,1.37384,14,-1.3738
ENSG00000127124,HIVEP3,60,1.26782,25,-1.2678
ENSG00000198815,FOXJ3,48,-0.4728,67,0.47289
ENSG00000177181,RIMKLA,6,-2.2261,30,2.22612
ENSG00000127125,PPCS,76,0.12073,70,-0.1207
ENSG00000171960,PPIH,8,-0.8491,16,0.84916
ENSG00000065978,YBX1,355,1.86150,97,-1.8615
ENSG00000164008,C1orf50,32,0.53761,22,-0.5376
ENSG00000177868,SVBP,13,-1.8108,46,1.81083
ENSG00000117394,SLC2A1,25,-1.1462,55,1.14620
ENSG00000117395,EBNA1BP2,143,0.81676,81,-0.8167
ENSG00000066322,ELOVL1,1,-4.2075,19,4.20759
ENSG00000159479,MED8,0,-4.7308,23,4.73083
ENSG00000178922,HYI,15,-0.6767,25,0.67676
ENSG00000142949,PTPRF,79,-0.8005,139,0.80059
ENSG00000066135,KDM4A,0,-4.2404,16,4.24041
ENSG00000126091,ST3GAL3,8,-2.2811,43,2.28119
ENSG00000117408,IPO13,40,-0.5673,60,0.56739
ENSG00000132768,DPH2,9,-0.8103,16,0.81030
ENSG00000117410,ATP6V0B,112,-1.9158,424,1.91584
ENSG00000117411,B4GALT2,51,-0.5887,77,0.58875
ENSG00000159214,CCDC24,0,-4.9601,27,4.96013
ENSG00000178028,DMAP1,16,-1.6650,52,1.66503
ENSG00000117419,ERI3,188,-0.0048,189,0.00480
ENSG00000187147,RNF220,23,-2.3577,118,2.35773
ENSG00000126106,TMEM53,29,0.99193,14,-0.9919
ENSG00000142937,RPS8,2348,1.13687,1068,-1.1368
ENSG00000070785,EIF2B3,19,-0.6438,30,0.64386
ENSG00000126107,HECTD3,30,0.74855,18,-0.7485
ENSG00000126088,UROD,22,-1.6884,72,1.68840
ENSG00000117450,PRDX1,131,-1.4903,368,1.49033
ENSG00000117448,AKR1A1,109,1.13817,49,-1.1381
ENSG00000132780,NASP,1,-4.5127,27,4.51279
ENSG00000159592,GPBP1L1,13,-1.2292,30,1.22926
ENSG00000159596,TMEM69,75,1.93115,19,-1.9311
ENSG00000086015,MAST2,2,-3.6797,26,3.67970
ENSG00000117461,PIK3R3,0,-4.6558,21,4.65587
ENSG00000085998,POMGNT1,21,-1.5906,64,1.59069
ENSG00000132128,LRRC41,5,-3.3017,50,3.30174
ENSG00000173660,UQCRH,316,-0.8130,555,0.81304
ENSG00000117480,FAAH,12,-1.7586,41,1.75868
ENSG00000079277,MKNK1,67,1.04795,32,-1.0479
ENSG00000123472,ATPAF1,129,0.02361,127,-0.0236
ENSG00000159658,EFCAB14,69,0.36664,53,-0.3666
ENSG00000186377,CYP4X1,44,0.96347,22,-0.9634
ENSG00000162368,CMPK1,23,-2.2042,109,2.20424
ENSG00000162373,BEND5,16,-0.5809,24,0.58096
ENSG00000162374,ELAVL4,73,-1.0529,152,1.05292
ENSG00000185104,FAF1,18,-0.8487,33,0.84872
ENSG00000123091,RNF11,435,-0.1806,493,0.18065
ENSG00000085832,EPS15,164,0.09419,154,-0.0941
ENSG00000117859,OSBPL9,0,-4.3450,17,4.34505
ENSG00000078618,NRDC,59,-0.2324,69,0.23247
ENSG00000169213,RAB3B,69,-0.3716,90,0.37163
ENSG00000117862,TXNDC12,28,-0.1975,32,0.19751
ENSG00000134717,BTF3L4,4,-4.0513,70,4.05133
ENSG00000157077,ZFYVE9,52,0.94280,27,-0.9428
ENSG00000134748,PRPF38A,14,-0.7100,23,0.71007
ENSG00000134744,TUT4,9,-1.0359,19,1.03598
ENSG00000162377,COA7,0,-4.1939,15,4.19398
ENSG00000162378,ZYG11B,44,-1.6936,143,1.69361
ENSG00000121310,ECHDC2,0,-4.1304,15,4.13040
ENSG00000116171,SCP2,79,-0.2843,96,0.28436
ENSG00000162384,CZIB,100,0.87898,54,-0.8789
ENSG00000162385,MAGOH,64,0.81637,36,-0.8163
ENSG00000157193,LRP8,39,0.17962,34,-0.1796
ENSG00000058804,NDC1,0,-4.2876,16,4.28767
ENSG00000058799,YIPF1,0,-4.6573,21,4.65732
ENSG00000081870,HSPB11,170,1.74684,50,-1.7468
ENSG00000116209,TMEM59,191,0.08978,180,-0.0897
ENSG00000116221,MRPL37,41,-0.7591,70,0.75918
ENSG00000157216,SSBP3,99,-1.0128,201,1.01287
ENSG00000243725,TTC4,37,1.04631,18,-1.0463
ENSG00000116133,DHCR24,129,-0.8319,230,0.83197
ENSG00000162402,USP24,54,0.71944,33,-0.7194
ENSG00000162407,PLPP3,30,-1.8767,112,1.87674
ENSG00000162409,PRKAA2,12,-2.1031,51,2.10316
ENSG00000173406,DAB1,35,0.55508,23,-0.5550
ENSG00000162601,MYSM1,44,0.83588,24,-0.8358
ENSG00000177606,JUN,165,0.22402,142,-0.2240
ENSG00000172456,FGGY,0,-4.1191,15,4.11914
ENSG00000134709,HOOK1,46,0.50025,33,-0.5002
ENSG00000134716,CYP2J2,1,-3.3137,14,3.31374
ENSG00000162599,NFIA,207,1.64268,66,-1.6426
ENSG00000162604,TM2D1,97,0.45115,71,-0.4511
ENSG00000162607,USP1,57,1.32065,23,-1.3206
ENSG00000116641,DOCK7,0,-5.1155,30,5.11551
ENSG00000125703,ATG4C,21,0.06850,20,-0.0685
ENSG00000079739,PGM1,27,-0.6543,42,0.65436
ENSG00000158966,CACHD1,0,-5.3999,36,5.39998
ENSG00000162437,RAVER2,36,0.77365,21,-0.7736
ENSG00000162434,JAK1,60,-0.2619,72,0.26199
ENSG00000162433,AK4,21,-1.6691,67,1.66916
ENSG00000116675,DNAJC6,170,-1.1902,389,1.19027
ENSG00000213625,LEPROT,130,2.36299,25,-2.3629
ENSG00000184588,PDE4B,54,-0.2177,63,0.21773
ENSG00000118473,SGIP1,62,-0.7209,103,0.72096
ENSG00000198160,MIER1,56,1.19171,24,-1.1917
ENSG00000142864,SERBP1,76,-0.5576,112,0.55769
ENSG00000116717,GADD45A,2,-3.4833,23,3.48339
ENSG00000172380,GNG12,68,2.33405,13,-2.3340
ENSG00000116729,WLS,35,-1.1325,77,1.13258
ENSG00000033122,LRRC7,74,-0.1808,83,0.18084
ENSG00000066557,LRRC40,56,0.92168,29,-0.9216
ENSG00000116754,SRSF11,120,0.15979,107,-0.1597
ENSG00000118454,ANKRD13C,39,0.16281,35,-0.1628
ENSG00000050628,PTGER3,12,-0.6282,19,0.62829
ENSG00000132485,ZRANB2,126,0.65781,80,-0.6578
ENSG00000172260,NEGR1,166,-0.1200,181,0.12007
ENSG00000178965,ERICH3,169,1.49500,60,-1.4950
ENSG00000116791,CRYZ,47,1.41041,17,-1.4104
ENSG00000162623,TYW3,11,-1.0624,24,1.06246
ENSG00000117054,ACADM,75,0.82686,42,-0.8268
ENSG00000137955,RABGGTB,29,-0.5705,43,0.57052
ENSG00000117069,ST6GALNAC5,39,-0.9633,77,0.96330
ENSG00000142892,PIGK,0,-5.1797,31,5.17974
ENSG00000154027,AK5,170,-1.3316,428,1.33167
ENSG00000036549,AC118549.1,87,1.69376,26,-1.6937
ENSG00000077254,USP33,134,0.40137,101,-0.4013
ENSG00000180488,MIGA1,123,0.74369,73,-0.7436
ENSG00000162613,FUBP1,62,0.29777,50,-0.2977
ENSG00000162616,DNAJB4,117,1.54895,40,-1.5489
ENSG00000117114,ADGRL2,5,-2.7336,38,2.73362
ENSG00000137941,TTLL7,141,0.32258,113,-0.3225
ENSG00000142875,PRKACB,219,-0.8205,387,0.82052
ENSG00000117133,RPF1,90,2.06137,21,-2.0613
ENSG00000174021,GNG5,59,-0.3200,74,0.32006
ENSG00000117155,SSX2IP,102,-0.0255,104,0.02552
ENSG00000162642,C1orf52,83,0.08573,78,-0.0857
ENSG00000153904,DDAH1,102,-1.2520,243,1.25203
ENSG00000117174,ZNHIT6,50,1.25980,20,-1.2598
ENSG00000122417,ODF2L,20,-0.8040,35,0.80406
ENSG00000097033,SH3GLB1,22,-0.8134,38,0.81343
ENSG00000183291,SELENOF,42,-1.3441,107,1.34415
ENSG00000153936,HS2ST1,62,0.36540,48,-0.3654
ENSG00000143013,LMO4,316,-1.1250,689,1.12504
ENSG00000065243,PKN2,2,-2.8562,16,2.85627
ENSG00000137947,GTF2B,31,0.20239,27,-0.2023
ENSG00000137944,KYAT3,30,-0.2979,37,0.29797
ENSG00000213516,RBMXL1,0,-4.1250,15,4.12504
ENSG00000197147,LRRC8B,67,-0.7591,114,0.75918
ENSG00000171488,LRRC8C,0,-4.3093,17,4.30935
ENSG00000171492,LRRC8D,0,-5.3064,34,5.30644
ENSG00000162664,ZNF326,130,2.25397,27,-2.2539
ENSG00000233593,LINC02609,55,0.58408,36,-0.5840
ENSG00000122482,ZNF644,23,-0.3051,28,0.30515
ENSG00000172031,EPHX4,11,-1.2979,27,1.29796
ENSG00000189195,BTBD8,200,1.08108,94,-1.0810
ENSG00000122484,RPAP2,24,0.38443,18,-0.3844
ENSG00000067208,EVI5,8,-1.7937,28,1.79374
ENSG00000122406,RPL5,1244,1.29359,507,-1.2935
ENSG00000154511,DIPK1A,0,-5.2671,33,5.26718
ENSG00000143033,MTF2,0,-4.1956,15,4.19568
ENSG00000117500,TMED5,28,-0.3123,35,0.31231
ENSG00000117505,DR1,72,0.38332,55,-0.3833
ENSG00000137942,FNBP1L,88,1.79026,25,-1.7902
ENSG00000067334,DNTTIP2,130,2.04356,31,-2.0435
ENSG00000023909,GCLM,61,1.25529,25,-1.2552
ENSG00000117528,ABCD3,34,-0.2318,40,0.23182
ENSG00000117525,F3,0,-5.9112,52,5.91120
ENSG00000117519,CNN3,46,-1.0635,97,1.06351
ENSG00000172339,ALG14,14,-0.2886,17,0.28862
ENSG00000152078,TLCD4,18,-1.2563,43,1.25630
ENSG00000122481,RWDD3,0,-4.2018,15,4.20184
ENSG00000228971,LINC02607,17,-1.9908,69,1.99084
ENSG00000117569,PTBP2,22,-1.3155,57,1.31558
ENSG00000162627,SNX7,0,-4.1527,15,4.15274
ENSG00000117598,PLPPR5,0,-5.4441,37,5.44416
ENSG00000117600,PLPPR4,100,-1.1688,226,1.16883
ENSG00000162688,AGL,52,1.01191,26,-1.0119
ENSG00000117620,SLC35A3,0,-4.2280,16,4.22801
ENSG00000156875,MFSD14A,68,0.43315,51,-0.4331
ENSG00000137992,DBT,0,-5.0128,28,5.01287
ENSG00000137996,RTCA,38,-0.4360,51,0.43605
ENSG00000181656,GPR88,0,-5.1029,29,5.10298
ENSG00000162694,EXTL2,55,0.73604,33,-0.7360
ENSG00000117543,DPH5,12,-0.1092,13,0.10923
ENSG00000170989,S1PR1,46,-0.0622,48,0.06223
ENSG00000118733,OLFM3,13,-2.0590,54,2.05908
ENSG00000185946,RNPC3,42,1.27925,17,-1.2792
ENSG00000198890,PRMT6,38,1.21982,16,-1.2198
ENSG00000162631,NTNG1,2,-3.5427,27,3.54274
ENSG00000162636,FAM102B,6,-3.0400,49,3.04000
ENSG00000162639,HENMT1,21,-0.3566,27,0.35663
ENSG00000134186,PRPF38B,286,3.32957,28,-3.3295
ENSG00000116266,STXBP3,116,1.44010,43,-1.4401
ENSG00000121957,GPSM2,0,-4.1971,15,4.19718
ENSG00000121940,CLCC1,4,-2.6056,28,2.60564
ENSG00000085433,WDR47,126,0.01511,125,-0.0151
ENSG00000197780,TAF13,61,-0.1617,69,0.16172
ENSG00000215717,TMEM167B,19,-1.2616,47,1.26164
ENSG00000116299,KIAA1324,1,-4.6562,26,4.65627
ENSG00000031698,SARS,136,-0.3304,172,0.33045
