Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5to11,Feature log2 fold change topic 5to11
ENSG00000127481,UBR4,19,1.42460,7,-1.4246
ENSG00000127463,EMC1,36,0.94399,19,-0.9439
ENSG00000053372,MRTO4,32,0.09162,30,-0.0916
ENSG00000053371,AKR7A2,43,0.13318,39,-0.1331
ENSG00000077549,CAPZB,264,0.52802,183,-0.5280
ENSG00000173436,MICOS10,307,-0.1366,337,0.13662
ENSG00000158747,NBL1,245,0.69659,151,-0.6965
ENSG00000162545,CAMK2N1,1086,0.03583,1060,-0.0358
ENSG00000090432,MUL1,29,0.86909,16,-0.8690
ENSG00000183114,FAM43B,63,1.91508,16,-1.9150
ENSG00000158828,PINK1,508,0.42642,378,-0.4264
ENSG00000244038,DDOST,37,0.72321,22,-0.7232
ENSG00000117245,KIF17,26,0.87734,14,-0.8773
ENSG00000189410,SH2D5,24,0.22498,21,-0.2249
ENSG00000127483,HP1BP3,119,0.30544,96,-0.3054
ENSG00000075151,EIF4G3,150,0.62001,97,-0.6200
ENSG00000117298,ECE1,12,0.10017,11,-0.1001
ENSG00000162551,ALPL,8,-1.4320,23,1.43207
ENSG00000076864,RAP1GAP,210,0.83499,118,-0.8349
ENSG00000090686,USP48,34,0.19327,29,-0.1932
ENSG00000070831,CDC42,298,0.80173,171,-0.8017
ENSG00000173372,C1QA,34,-0.7663,58,0.76631
ENSG00000159189,C1QC,25,-1.1906,58,1.19065
ENSG00000173369,C1QB,38,-1.1177,84,1.11773
ENSG00000004487,KDM1A,57,0.90879,30,-0.9087
ENSG00000169641,LUZP1,36,0.27422,30,-0.2742
ENSG00000125944,HNRNPR,88,0.11233,81,-0.1123
ENSG00000125945,ZNF436,14,0.00791,14,-0.0079
ENSG00000117318,ID3,8,-1.1961,18,1.19611
ENSG00000142676,RPL11,322,-0.5937,487,0.59378
ENSG00000011007,ELOA,14,-0.0006,14,0.00067
ENSG00000057757,PITHD1,212,0.50814,149,-0.5081
ENSG00000011009,LYPLA2,55,0.54743,38,-0.5474
ENSG00000117308,GALE,16,0.13726,14,-0.1372
ENSG00000117305,HMGCL,15,-0.0494,16,0.04945
ENSG00000179163,FUCA1,18,0.98857,9,-0.9885
ENSG00000189266,PNRC2,39,0.31729,31,-0.3172
ENSG00000188529,SRSF10,60,0.62262,39,-0.6226
ENSG00000001460,STPG1,18,1.17833,8,-1.1783
ENSG00000001461,NIPAL3,57,0.41299,43,-0.4129
ENSG00000133226,SRRM1,43,-0.0948,46,0.09489
ENSG00000169504,CLIC4,7,-1.5123,20,1.51238
ENSG00000117614,SYF2,42,-0.2258,49,0.22582
ENSG00000117616,RSRP1,32,-0.0826,33,0.08262
ENSG00000183726,TMEM50A,82,0.37997,63,-0.3799
ENSG00000204178,MACO1,14,-0.5671,21,0.56713
ENSG00000117643,MAN1C1,38,0.41001,28,-0.4100
ENSG00000162430,SELENON,34,0.09330,32,-0.0933
ENSG00000117640,MTFR1L,57,0.10055,53,-0.1005
ENSG00000117632,STMN1,1600,0.72074,971,-0.7207
ENSG00000158008,EXTL1,43,0.04544,42,-0.0454
ENSG00000142684,ZNF593,34,-0.2361,40,0.23616
ENSG00000142669,SH3BGRL3,314,0.19878,274,-0.1987
ENSG00000158062,UBXN11,23,-0.2967,28,0.29671
ENSG00000117682,DHDDS,18,0.20697,16,-0.2069
ENSG00000198830,HMGN2,112,0.01497,111,-0.0149
ENSG00000117713,ARID1A,52,0.05300,50,-0.0530
ENSG00000204160,ZDHHC18,44,1.18015,19,-1.1801
ENSG00000142751,GPN2,16,0.30697,13,-0.3069
ENSG00000090273,NUDC,165,0.38089,126,-0.3808
ENSG00000253368,TRNP1,101,0.63998,64,-0.6399
ENSG00000090020,SLC9A1,28,1.07477,13,-1.0747
ENSG00000142784,WDTC1,22,-0.1048,24,0.10486
ENSG00000186501,TMEM222,82,0.53803,56,-0.5380
ENSG00000158195,WASF2,14,-0.9743,28,0.97433
ENSG00000126705,AHDC1,47,0.24306,40,-0.2430
ENSG00000126709,IFI6,86,0.63502,55,-0.6350
ENSG00000117758,STX12,119,0.74706,71,-0.7470
ENSG00000117751,PPP1R8,27,0.35543,21,-0.3554
ENSG00000117748,RPA2,59,0.56394,39,-0.5639
ENSG00000126698,DNAJC8,122,0.19882,106,-0.1988
ENSG00000130770,ATP5IF1,660,0.36803,511,-0.3680
ENSG00000180098,TRNAU1AP,22,0.32499,17,-0.3249
ENSG00000120656,TAF12,14,-0.1823,16,0.18230
ENSG00000198492,YTHDF2,88,0.71831,53,-0.7183
ENSG00000116350,SRSF4,40,-0.2028,46,0.20281
ENSG00000116353,MECR,41,0.35127,32,-0.3512
ENSG00000060656,PTPRU,37,2.04690,9,-2.0469
ENSG00000162511,LAPTM5,30,-0.7729,51,0.77291
ENSG00000162512,SDC3,231,-0.0306,236,0.03064
ENSG00000134644,PUM1,112,0.50756,79,-0.5075
ENSG00000060688,SNRNP40,28,1.02084,13,-1.0208
ENSG00000121766,ZCCHC17,134,0.39441,102,-0.3944
ENSG00000121769,FABP3,189,0.53444,131,-0.5344
ENSG00000162517,PEF1,96,0.15468,86,-0.1546
ENSG00000084636,COL16A1,22,-0.4198,29,0.41982
ENSG00000121753,ADGRB2,258,-0.0087,260,0.00873
ENSG00000184007,PTP4A2,148,-0.1278,162,0.12789
ENSG00000121774,KHDRBS1,89,0.41705,67,-0.4170
ENSG00000121775,TMEM39B,21,1.00653,10,-1.0065
ENSG00000025800,KPNA6,53,0.28336,43,-0.2833
ENSG00000084652,TXLNA,14,-0.3287,17,0.32871
ENSG00000160050,CCDC28B,25,0.27869,20,-0.2786
ENSG00000084623,EIF3I,133,0.52325,93,-0.5232
ENSG00000175130,MARCKSL1,255,-0.0955,273,0.09551
ENSG00000160058,BSDC1,74,0.66763,46,-0.6676
ENSG00000176261,ZBTB8OS,39,0.00614,39,-0.0061
ENSG00000162521,RBBP4,96,0.54374,66,-0.5437
ENSG00000162522,KIAA1522,8,-1.0519,18,1.05198
ENSG00000134684,YARS,119,0.58957,79,-0.5895
ENSG00000160097,FNDC5,33,1.12777,15,-1.1277
ENSG00000121905,HPCA,334,-0.0025,334,0.00259
ENSG00000121900,TMEM54,33,-0.2831,40,0.28315
ENSG00000116514,RNF19B,35,0.53229,24,-0.5322
ENSG00000004455,AK2,21,-0.0148,22,0.01480
ENSG00000142920,AZIN2,29,0.56387,20,-0.5638
ENSG00000160094,ZNF362,21,0.68099,13,-0.6809
ENSG00000134686,PHC2,62,0.27995,51,-0.2799
ENSG00000163866,SMIM12,62,0.59645,41,-0.5964
ENSG00000116544,DLGAP3,48,-0.5706,72,0.57064
ENSG00000163867,ZMYM6,13,0.28959,11,-0.2895
ENSG00000116560,SFPQ,149,0.29196,122,-0.2919
ENSG00000146463,ZMYM4,26,0.17804,23,-0.1780
ENSG00000142687,KIAA0319L,49,0.27394,40,-0.2739
ENSG00000020129,NCDN,585,0.47185,422,-0.4718
ENSG00000126067,PSMB2,131,0.45938,95,-0.4593
ENSG00000142686,C1orf216,86,0.34889,68,-0.3488
ENSG00000092847,AGO1,20,-0.0668,21,0.06682
ENSG00000126070,AGO3,12,0.18801,11,-0.1880
ENSG00000116863,ADPRHL2,20,0.19641,18,-0.1964
ENSG00000054116,TRAPPC3,69,0.54388,47,-0.5438
ENSG00000116871,MAP7D1,166,0.07728,157,-0.0772
ENSG00000054118,THRAP3,43,-0.1461,47,0.14618
ENSG00000196182,STK40,16,-0.3174,20,0.31744
ENSG00000181817,LSM10,52,0.07831,49,-0.0783
ENSG00000116885,OSCP1,21,0.51247,15,-0.5124
ENSG00000116898,MRPS15,70,0.38633,54,-0.3863
ENSG00000163873,GRIK3,59,2.02393,14,-2.0239
ENSG00000163875,MEAF6,107,0.40594,80,-0.4059
ENSG00000134697,GNL2,14,0.01888,14,-0.0188
ENSG00000183317,EPHA10,13,0.37195,10,-0.3719
ENSG00000185090,MANEAL,47,0.59787,31,-0.5978
ENSG00000196449,YRDC,20,0.64909,12,-0.6490
ENSG00000197982,C1orf122,230,-0.1137,249,0.11376
ENSG00000183431,SF3A3,42,0.76404,24,-0.7640
ENSG00000183520,UTP11,39,0.35545,30,-0.3554
ENSG00000116954,RRAGC,38,0.88989,20,-0.8898
ENSG00000174574,AKIRIN1,83,0.47040,60,-0.4704
ENSG00000168653,NDUFS5,666,0.04286,646,-0.0428
ENSG00000127603,MACF1,96,0.17473,85,-0.1747
ENSG00000183682,BMP8A,16,0.38943,12,-0.3894
ENSG00000090621,PABPC4,38,-0.4960,54,0.49606
ENSG00000116983,HPCAL4,189,-0.4244,253,0.42440
ENSG00000084072,PPIE,34,0.45976,24,-0.4597
ENSG00000168389,MFSD2A,6,-1.4561,17,1.45612
ENSG00000131236,CAP1,166,0.36540,128,-0.3654
ENSG00000131238,PPT1,130,0.47851,93,-0.4785
ENSG00000084073,ZMPSTE24,37,0.59654,25,-0.5965
ENSG00000084070,SMAP2,134,0.54275,92,-0.5427
ENSG00000117016,RIMS3,74,1.28224,30,-1.2822
ENSG00000066136,NFYC,42,0.31741,34,-0.3174
ENSG00000179862,CITED4,20,0.81937,11,-0.8193
ENSG00000171793,CTPS1,19,0.75216,11,-0.7521
ENSG00000010803,SCMH1,8,-0.4820,12,0.48204
ENSG00000127124,HIVEP3,16,-0.4179,22,0.41798
ENSG00000198815,FOXJ3,59,0.79609,34,-0.7960
ENSG00000177181,RIMKLA,28,0.01139,28,-0.0113
ENSG00000127125,PPCS,53,-0.1265,58,0.12653
ENSG00000171960,PPIH,19,0.15960,17,-0.1596
ENSG00000065978,YBX1,69,-0.4162,92,0.41629
ENSG00000164008,C1orf50,29,0.71901,17,-0.7190
ENSG00000177868,SVBP,62,0.28234,51,-0.2823
ENSG00000117394,SLC2A1,35,-0.3232,43,0.32322
ENSG00000117395,EBNA1BP2,100,0.30431,81,-0.3043
ENSG00000179178,TMEM125,9,-0.1521,10,0.15214
ENSG00000066322,ELOVL1,18,-0.2959,23,0.29592
ENSG00000159479,MED8,34,0.51225,24,-0.5122
ENSG00000178922,HYI,11,-0.5965,17,0.59651
ENSG00000142949,PTPRF,120,0.39010,92,-0.3901
ENSG00000066135,KDM4A,13,0.30273,11,-0.3027
ENSG00000126091,ST3GAL3,38,0.36983,29,-0.3698
ENSG00000117408,IPO13,56,0.12566,52,-0.1256
ENSG00000132768,DPH2,16,0.95898,8,-0.9589
ENSG00000117410,ATP6V0B,594,0.68238,370,-0.6823
ENSG00000117411,B4GALT2,57,-0.7397,96,0.73972
ENSG00000159214,CCDC24,21,0.11999,19,-0.1199
ENSG00000178028,DMAP1,60,0.85094,33,-0.8509
ENSG00000117419,ERI3,227,0.26310,189,-0.2631
ENSG00000187147,RNF220,107,0.23015,91,-0.2301
ENSG00000126106,TMEM53,22,1.01532,11,-1.0153
ENSG00000142937,RPS8,777,-0.2861,948,0.28614
ENSG00000070785,EIF2B3,32,0.85670,18,-0.8567
ENSG00000126107,HECTD3,14,0.26273,11,-0.2627
ENSG00000126088,UROD,74,0.32507,59,-0.3250
ENSG00000117450,PRDX1,319,0.02760,313,-0.0276
ENSG00000117448,AKR1A1,42,0.02166,42,-0.0216
ENSG00000132780,NASP,21,-0.4841,30,0.48410
ENSG00000159592,GPBP1L1,26,-0.0982,28,0.09824
ENSG00000159596,TMEM69,16,0.33914,12,-0.3391
ENSG00000086015,MAST2,28,0.33326,22,-0.3332
ENSG00000085998,POMGNT1,65,0.78423,38,-0.7842
ENSG00000132128,LRRC41,48,0.32056,39,-0.3205
ENSG00000173660,UQCRH,719,0.30251,583,-0.3025
ENSG00000117480,FAAH,32,0.19791,28,-0.1979
ENSG00000282881,TMEM275,23,2.04877,5,-2.0487
ENSG00000079277,MKNK1,20,-0.1013,21,0.10139
ENSG00000123472,ATPAF1,108,0.24513,91,-0.2451
ENSG00000159658,EFCAB14,38,-0.2526,46,0.25264
ENSG00000186377,CYP4X1,28,1.07449,13,-1.0744
ENSG00000162368,CMPK1,92,0.14023,83,-0.1402
ENSG00000162373,BEND5,31,0.26161,26,-0.2616
ENSG00000162374,ELAVL4,167,0.76436,98,-0.7643
ENSG00000185104,FAF1,40,0.58075,27,-0.5807
ENSG00000123091,RNF11,388,0.03695,378,-0.0369
ENSG00000085832,EPS15,201,0.45822,146,-0.4582
ENSG00000117859,OSBPL9,15,0.57813,10,-0.5781
ENSG00000078618,NRDC,91,0.52490,63,-0.5249
ENSG00000169213,RAB3B,204,1.31410,82,-1.3141
ENSG00000117862,TXNDC12,30,0.16944,27,-0.1694
ENSG00000134717,BTF3L4,88,0.45143,64,-0.4514
ENSG00000157077,ZFYVE9,23,0.31394,18,-0.3139
ENSG00000134748,PRPF38A,16,-0.3299,20,0.32994
ENSG00000134744,TUT4,18,0.54760,12,-0.5476
ENSG00000162377,COA7,24,1.18070,10,-1.1807
ENSG00000162378,ZYG11B,144,0.56618,97,-0.5661
ENSG00000116171,SCP2,74,0.33186,59,-0.3318
ENSG00000162384,CZIB,56,0.05803,53,-0.0580
ENSG00000162385,MAGOH,48,0.75801,28,-0.7580
ENSG00000157193,LRP8,84,1.57193,28,-1.5719
ENSG00000058804,NDC1,17,1.03764,8,-1.0376
ENSG00000058799,YIPF1,27,0.36614,21,-0.3661
ENSG00000081870,HSPB11,51,0.34207,40,-0.3420
ENSG00000116209,TMEM59,192,0.44720,141,-0.4472
ENSG00000116221,MRPL37,71,0.33413,57,-0.3341
ENSG00000157216,SSBP3,153,0.21811,131,-0.2181
ENSG00000243725,TTC4,17,0.61362,11,-0.6136
ENSG00000116133,DHCR24,197,0.83850,110,-0.8385
ENSG00000162402,USP24,23,0.10642,22,-0.1064
ENSG00000162407,PLPP3,46,-1.4125,123,1.41252
ENSG00000162409,PRKAA2,36,0.19697,31,-0.1969
ENSG00000173406,DAB1,26,0.64813,16,-0.6481
ENSG00000162601,MYSM1,23,1.05171,11,-1.0517
ENSG00000177606,JUN,39,-0.1287,43,0.12870
ENSG00000172456,FGGY,9,-0.0565,10,0.05659
ENSG00000134709,HOOK1,27,0.57075,18,-0.5707
ENSG00000162599,NFIA,50,-0.3670,65,0.36706
ENSG00000162604,TM2D1,73,0.56391,49,-0.5639
ENSG00000162607,USP1,18,0.49042,13,-0.4904
ENSG00000116641,DOCK7,25,0.35268,20,-0.3526
ENSG00000125703,ATG4C,16,0.02016,16,-0.0201
ENSG00000079739,PGM1,36,0.35119,28,-0.3511
ENSG00000158966,CACHD1,11,-0.5665,17,0.56652
ENSG00000162437,RAVER2,13,0.20644,11,-0.2064
ENSG00000162434,JAK1,64,0.48706,46,-0.4870
ENSG00000162433,AK4,33,-0.7676,56,0.76769
ENSG00000116675,DNAJC6,398,0.70023,245,-0.7002
ENSG00000213625,LEPROT,15,-0.2835,18,0.28354
ENSG00000184588,PDE4B,60,0.68943,37,-0.6894
ENSG00000118473,SGIP1,104,0.59240,69,-0.5924
ENSG00000198160,MIER1,17,0.06375,16,-0.0637
ENSG00000142864,SERBP1,113,0.16745,101,-0.1674
ENSG00000116717,GADD45A,27,0.44574,19,-0.4457
ENSG00000116729,WLS,151,1.32895,60,-1.3289
ENSG00000033122,LRRC7,77,0.42047,57,-0.4204
ENSG00000066557,LRRC40,25,0.37541,19,-0.3754
ENSG00000116754,SRSF11,72,0.08716,68,-0.0871
ENSG00000118454,ANKRD13C,33,0.40122,25,-0.4012
ENSG00000197568,HHLA3,27,0.10188,25,-0.1018
ENSG00000132485,ZRANB2,65,0.39017,49,-0.3901
ENSG00000172260,NEGR1,152,0.63928,98,-0.6392
ENSG00000178965,ERICH3,37,0.21985,31,-0.2198
ENSG00000162623,TYW3,21,0.49149,15,-0.4914
ENSG00000117054,ACADM,37,0.26081,30,-0.2608
ENSG00000137955,RABGGTB,42,0.35645,33,-0.3564
ENSG00000117069,ST6GALNAC5,60,0.50032,42,-0.5003
ENSG00000142892,PIGK,40,0.89984,21,-0.8998
ENSG00000154027,AK5,338,0.61432,221,-0.6143
ENSG00000036549,AC118549.1,17,0.63858,11,-0.6385
ENSG00000077254,USP33,99,0.47324,71,-0.4732
ENSG00000180488,MIGA1,79,0.29740,65,-0.2974
ENSG00000162613,FUBP1,45,0.40336,34,-0.4033
ENSG00000162616,DNAJB4,33,0.18039,29,-0.1803
ENSG00000117114,ADGRL2,37,0.97898,19,-0.9789
ENSG00000137941,TTLL7,103,0.66966,65,-0.6696
ENSG00000142875,PRKACB,373,0.57822,250,-0.5782
ENSG00000117133,RPF1,27,0.75602,16,-0.7560
ENSG00000174021,GNG5,28,-1.0036,56,1.00362
ENSG00000117155,SSX2IP,83,0.30312,67,-0.3031
ENSG00000162642,C1orf52,78,0.42756,58,-0.4275
ENSG00000153904,DDAH1,115,-0.5187,164,0.51877
ENSG00000117174,ZNHIT6,21,0.59095,14,-0.5909
ENSG00000122417,ODF2L,38,0.43037,28,-0.4303
ENSG00000097033,SH3GLB1,22,-0.4567,30,0.45673
ENSG00000183291,SELENOF,103,0.56210,70,-0.5621
ENSG00000153936,HS2ST1,40,0.33937,32,-0.3393
ENSG00000143013,LMO4,721,0.06660,688,-0.0666
ENSG00000137947,GTF2B,29,0.38255,22,-0.3825
ENSG00000137944,KYAT3,27,0.64387,17,-0.6438
ENSG00000197147,LRRC8B,102,0.47193,74,-0.4719
ENSG00000171492,LRRC8D,49,0.91483,26,-0.9148
ENSG00000162664,ZNF326,24,0.27030,20,-0.2703
ENSG00000233593,LINC02609,28,0.59277,18,-0.5927
ENSG00000122482,ZNF644,24,0.15682,21,-0.1568
ENSG00000172031,EPHX4,47,1.84429,13,-1.8442
ENSG00000189195,BTBD8,132,1.10370,61,-1.1037
ENSG00000122484,RPAP2,10,-0.7395,17,0.73957
ENSG00000067208,EVI5,15,-0.2802,18,0.28022
ENSG00000122406,RPL5,412,-0.0581,429,0.05816
ENSG00000154511,DIPK1A,47,1.37066,18,-1.3706
ENSG00000143033,MTF2,15,0.25765,12,-0.2576
ENSG00000117500,TMED5,28,0.28281,23,-0.2828
ENSG00000117505,DR1,54,0.13697,49,-0.1369
ENSG00000137942,FNBP1L,21,0.09421,20,-0.0942
ENSG00000067334,DNTTIP2,34,0.15977,30,-0.1597
ENSG00000023909,GCLM,24,0.86912,13,-0.8691
ENSG00000117528,ABCD3,31,0.26680,25,-0.2668
ENSG00000117525,F3,18,-1.2739,44,1.27391
ENSG00000117519,CNN3,59,-0.6021,89,0.60216
ENSG00000172339,ALG14,18,0.27155,15,-0.2715
ENSG00000152078,TLCD4,25,0.30633,20,-0.3063
ENSG00000122481,RWDD3,16,-0.0768,17,0.07682
ENSG00000228971,LINC02607,103,1.06302,49,-1.0630
ENSG00000117569,PTBP2,65,0.60549,42,-0.6054
ENSG00000162627,SNX7,26,1.30554,10,-1.3055
ENSG00000117598,PLPPR5,58,1.07934,27,-1.0793
ENSG00000117600,PLPPR4,240,0.68719,149,-0.6871
ENSG00000162688,AGL,15,-0.0402,16,0.04024
ENSG00000156875,MFSD14A,46,0.47822,33,-0.4782
ENSG00000137992,DBT,24,-0.0051,24,0.00512
ENSG00000137996,RTCA,66,0.71559,40,-0.7155
ENSG00000181656,GPR88,33,0.41951,24,-0.4195
ENSG00000162694,EXTL2,46,0.80857,26,-0.8085
ENSG00000117543,DPH5,10,-0.1813,11,0.18138
ENSG00000170989,S1PR1,16,-1.4723,46,1.47232
ENSG00000118733,OLFM3,45,0.70373,28,-0.7037
ENSG00000185946,RNPC3,16,1.00921,8,-1.0092
ENSG00000198890,PRMT6,24,0.35867,18,-0.3586
ENSG00000162631,NTNG1,111,1.82333,31,-1.8233
ENSG00000162636,FAM102B,90,0.66535,56,-0.6653
ENSG00000162639,HENMT1,27,0.83799,15,-0.8379
ENSG00000134186,PRPF38B,27,-0.0489,28,0.04892
ENSG00000116266,STXBP3,34,0.41832,25,-0.4183
ENSG00000121957,GPSM2,7,-0.6039,11,0.60399
ENSG00000121940,CLCC1,28,0.99035,14,-0.9903
ENSG00000085433,WDR47,155,1.07918,73,-1.0791
ENSG00000197780,TAF13,70,0.10948,65,-0.1094
ENSG00000215717,TMEM167B,36,0.08654,34,-0.0865
ENSG00000179902,C1orf194,21,0.09846,19,-0.0984
ENSG00000116299,KIAA1324,30,0.66137,19,-0.6613
ENSG00000031698,SARS,259,0.66423,163,-0.6642
ENSG00000143126,CELSR2,130,0.26790,108,-0.2679
ENSG00000134222,PSRC1,17,-0.2479,20,0.24797
ENSG00000134243,SORT1,162,0.18844,142,-0.1884
ENSG00000143106,PSMA5,98,0.46174,71,-0.4617
ENSG00000174151,CYB561D1,15,0.18054,13,-0.1805
ENSG00000181754,AMIGO1,44,0.58744,29,-0.5874
ENSG00000065135,GNAI3,14,-0.1625,16,0.16256
ENSG00000116337,AMPD2,63,0.00952,62,-0.0095
ENSG00000168765,GSTM4,21,-0.2987,26,0.29872
ENSG00000134201,GSTM5,8,-1.2793,20,1.27939
ENSG00000134202,GSTM3,154,0.01360,152,-0.0136
ENSG00000168710,AHCYL1,133,-0.5677,197,0.56774
ENSG00000143093,STRIP1,47,0.61611,31,-0.6161
ENSG00000197106,SLC6A17,162,0.88832,87,-0.8883
