Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9
ENSG00000142634,EFHD2,3,-3.9506,54,0.13613,52,0.10169,37,-0.4857,66,0.65252
ENSG00000116786,PLEKHM2,60,-0.3273,48,-0.6893,60,-0.4377,63,-0.2505,105,0.84263
ENSG00000065526,SPEN,90,0.71675,124,1.28944,42,-0.6801,40,-0.5932,49,-0.3540
ENSG00000159363,ATP13A2,23,-2.4146,41,-1.5568,163,0.92723,95,-0.2565,119,0.13359
ENSG00000117118,SDHB,145,0.92988,55,-0.6630,66,-0.4867,66,-0.3719,96,0.31470
ENSG00000117115,PADI2,13,-1.6991,121,1.93981,11,-2.2520,65,0.76412,46,0.22407
ENSG00000117154,IGSF21,0,-5.9534,44,-0.2340,82,1.20483,23,-1.2015,48,-0.1212
ENSG00000127463,EMC1,82,1.31831,16,-1.3177,55,0.89461,27,-0.5677,18,-1.4457
ENSG00000053372,MRTO4,0,-5.4726,2,-3.9994,56,1.19882,19,-0.8991,41,0.36814
ENSG00000053371,AKR7A2,36,-0.1958,49,0.31815,52,0.55758,59,0.60647,22,-1.1588
ENSG00000077549,CAPZB,160,-0.4931,235,0.11846,249,0.29276,177,-0.3331,215,-0.0292
ENSG00000173436,MICOS10,392,0.68431,231,-0.1935,216,-0.3828,296,0.20680,259,-0.0155
ENSG00000158747,NBL1,418,1.25924,197,-0.0328,172,-0.3234,136,-0.6190,181,-0.2220
ENSG00000162545,CAMK2N1,212,-2.9737,891,-0.8256,1482,-0.0309,1495,-0.0092,2163,0.88104
ENSG00000158828,PINK1,345,-0.2861,252,-0.7729,517,0.52667,341,-0.3037,405,-0.0335
ENSG00000189410,SH2D5,14,-1.8154,6,-2.9496,77,1.22406,35,-0.4591,46,-0.0368
ENSG00000127483,HP1BP3,416,1.23911,113,-0.9210,209,0.06428,190,-0.0991,159,-0.4909
ENSG00000075151,EIF4G3,60,-1.1458,176,0.56259,143,0.29628,96,-0.4164,122,-0.0568
ENSG00000076864,RAP1GAP,18,-2.9435,29,-2.2890,234,1.58505,55,-1.3268,121,-0.1436
ENSG00000090686,USP48,55,-0.0519,63,0.16272,62,0.16871,41,-0.5219,56,-0.0232
ENSG00000070831,CDC42,234,0.12499,164,-0.4363,284,0.63971,146,-0.6245,183,-0.3440
ENSG00000004487,KDM1A,46,0.15906,48,0.23555,51,0.45647,38,-0.1327,30,-0.6631
ENSG00000169641,LUZP1,73,0.47175,62,0.19931,54,-0.0310,22,-1.3892,58,0.12366
ENSG00000125944,HNRNPR,192,0.98846,78,-0.4959,100,-0.1389,68,-0.7203,108,0.02402
ENSG00000142676,RPL11,2192,1.99140,1125,0.71692,396,-1.1880,687,-0.1062,470,-0.8807
ENSG00000057757,PITHD1,120,-0.6848,74,-1.4250,270,0.92503,156,-0.2645,167,-0.2079
ENSG00000011009,LYPLA2,34,-0.1541,25,-0.6325,65,1.40886,18,-1.1372,22,-0.9977
ENSG00000189266,PNRC2,195,1.60820,58,-0.4646,73,-0.1489,54,-0.5920,59,-0.5571
ENSG00000188529,SRSF10,46,-0.3981,136,1.42530,41,-0.7634,55,-0.1390,60,-0.0050
ENSG00000001461,NIPAL3,0,-5.9248,59,0.35473,56,0.35576,41,-0.2300,54,0.25466
ENSG00000133226,SRRM1,154,1.52552,106,0.83974,49,-0.5317,23,-1.5712,49,-0.5452
ENSG00000117614,SYF2,132,1.11262,134,1.14421,47,-0.7417,58,-0.2549,50,-0.6179
ENSG00000117616,RSRP1,120,0.91532,51,-0.5041,85,0.44906,43,-0.7432,53,-0.5614
ENSG00000183726,TMEM50A,171,0.85535,134,0.44492,113,0.20587,50,-1.1045,77,-0.5891
ENSG00000117643,MAN1C1,83,1.09501,30,-0.5670,47,0.16700,15,-1.6064,41,-0.1376
ENSG00000162430,SELENON,162,2.02836,20,-1.4906,52,-0.0362,56,0.07574,28,-1.2318
ENSG00000117640,MTFR1L,54,-0.4133,74,0.10690,64,-0.1868,46,-0.6542,87,0.51522
ENSG00000117632,STMN1,253,-2.1399,435,-1.3295,1401,0.75403,684,-0.6343,1203,0.37303
ENSG00000158008,EXTL1,0,-5.8667,22,-1.1579,65,0.84324,46,-0.0099,50,0.17942
ENSG00000142669,SH3BGRL3,213,0.06316,203,-0.0145,200,-0.0462,190,-0.1160,212,0.07320
ENSG00000198830,HMGN2,433,1.36435,270,0.52014,138,-0.7236,221,0.18135,147,-0.6006
ENSG00000117713,ARID1A,151,1.28874,83,0.24175,71,-0.0218,48,-0.6154,49,-0.7279
ENSG00000090273,NUDC,228,0.53525,70,-1.3411,173,0.09820,154,-0.1178,172,0.09225
ENSG00000253368,TRNP1,11,-2.4988,44,-0.4502,70,0.42070,39,-0.6008,73,0.51926
ENSG00000142784,WDTC1,89,0.79183,15,-1.9749,55,0.00663,41,-0.4794,62,0.26079
ENSG00000186501,TMEM222,82,0.03172,72,-0.1813,103,0.55850,43,-0.9901,74,-0.1942
ENSG00000126705,AHDC1,50,-0.0087,70,0.55394,59,0.38407,33,-0.6750,40,-0.4572
ENSG00000126709,IFI6,833,2.82681,241,0.33383,118,-0.9990,68,-1.6261,91,-1.4483
ENSG00000117758,STX12,161,0.79718,40,-1.4140,109,0.18940,77,-0.4125,98,-0.0362
ENSG00000117751,PPP1R8,20,-0.8626,30,-0.2026,35,0.04940,43,0.36300,37,0.15877
ENSG00000117748,RPA2,65,0.36112,48,-0.1348,67,0.60987,32,-0.7676,40,-0.5222
ENSG00000126698,DNAJC8,162,0.55639,78,-0.6164,125,0.17349,103,-0.1878,108,-0.1551
ENSG00000130770,ATP5IF1,313,-0.4785,185,-1.2885,468,0.22849,406,-0.0618,497,0.37067
ENSG00000198492,YTHDF2,40,-0.9212,27,-1.5314,89,0.46873,32,-1.2564,95,0.64005
ENSG00000116350,SRSF4,98,1.17069,48,-0.0638,32,-0.8335,42,-0.2450,53,0.16415
ENSG00000162512,SDC3,85,-0.5036,46,-1.4230,171,0.93903,113,-0.0488,97,-0.3827
ENSG00000134644,PUM1,80,-1.0326,40,-2.0569,251,1.21968,111,-0.5374,138,-0.2502
ENSG00000121766,ZCCHC17,72,-0.8428,113,-0.1265,143,0.33900,101,-0.3131,130,0.12765
ENSG00000121769,FABP3,12,-3.1138,52,-0.9068,155,1.29994,47,-1.0580,88,-0.1218
ENSG00000162517,PEF1,42,-0.8090,23,-1.6822,97,0.76155,46,-0.6749,77,0.19823
ENSG00000084636,COL16A1,68,0.64953,60,0.44151,31,-0.7516,46,0.01496,48,0.10590
ENSG00000121753,ADGRB2,36,-2.8170,36,-2.8366,403,1.43832,182,-0.3917,212,-0.2017
ENSG00000184007,PTP4A2,175,0.14649,155,-0.0553,135,-0.3556,179,0.18591,176,0.20497
ENSG00000121774,KHDRBS1,149,0.14017,90,-0.6659,157,0.31586,125,-0.1397,131,-0.0849
ENSG00000025800,KPNA6,26,-0.9449,40,-0.3021,63,0.62841,40,-0.2911,46,-0.0985
ENSG00000084623,EIF3I,55,-0.8368,17,-2.5320,133,0.84100,43,-1.1964,109,0.35006
ENSG00000175130,MARCKSL1,106,-0.1215,140,0.33884,89,-0.4971,182,0.78274,110,-0.0752
ENSG00000160058,BSDC1,93,0.55036,45,-0.6036,79,0.39158,40,-0.8067,61,-0.1782
ENSG00000176261,ZBTB8OS,47,0.32384,18,-1.1996,23,-0.9512,53,0.54230,52,0.73163
ENSG00000162521,RBBP4,63,-0.3842,114,0.57372,80,-0.0288,62,-0.4213,83,0.05247
ENSG00000162522,KIAA1522,25,-0.7163,17,-1.3198,53,0.70364,31,-0.3916,41,0.08016
ENSG00000134684,YARS,30,-1.6400,27,-1.8051,148,1.40647,58,-0.6313,73,-0.3464
ENSG00000121905,HPCA,5,-4.8302,59,-1.4461,208,0.78661,87,-0.8626,191,0.56005
ENSG00000121900,TMEM54,0,-5.0415,4,-2.6227,27,0.14614,45,0.93397,33,0.57769
ENSG00000134686,PHC2,57,0.32187,4,-3.4587,58,0.46489,41,-0.2083,49,0.09215
ENSG00000163866,SMIM12,12,-2.0039,12,-2.1102,79,1.33671,30,-0.7110,44,-0.1367
ENSG00000116544,DLGAP3,13,-2.5734,95,0.40001,76,0.05256,76,0.02093,86,0.31703
ENSG00000116560,SFPQ,204,0.24449,299,0.90146,131,-0.5939,129,-0.4947,185,0.11579
ENSG00000146463,ZMYM4,85,0.53827,102,0.84338,63,0.03787,59,-0.0808,40,-0.8405
ENSG00000142687,KIAA0319L,87,0.71732,35,-0.7774,59,0.08876,27,-1.1630,62,0.17954
ENSG00000020129,NCDN,157,-2.0331,191,-1.7386,842,0.86013,333,-0.8997,700,0.38906
ENSG00000126067,PSMB2,122,0.00630,51,-1.3552,182,0.99356,60,-1.1039,105,-0.3055
ENSG00000142686,C1orf216,35,-1.5681,10,-3.3961,133,0.73346,67,-0.6076,123,0.52282
ENSG00000092847,AGO1,50,0.39585,25,-0.7370,51,0.57546,22,-0.8980,35,-0.2280
ENSG00000054116,TRAPPC3,65,0.45159,1,-5.2573,69,0.80902,47,-0.0737,41,-0.3795
ENSG00000116871,MAP7D1,178,-0.3029,61,-1.9270,265,0.48069,188,-0.2085,237,0.21722
ENSG00000054118,THRAP3,196,1.09020,103,0.00284,114,0.21848,51,-1.1126,79,-0.5386
ENSG00000181817,LSM10,38,-0.1830,27,-0.7176,49,0.30939,28,-0.6496,48,0.25570
ENSG00000116898,MRPS15,99,0.92916,19,-1.6826,42,-0.6386,26,-1.1965,82,0.85824
ENSG00000163875,MEAF6,30,-2.1038,58,-1.0944,196,1.31499,79,-0.6348,101,-0.3088
ENSG00000197982,C1orf122,116,-0.7260,210,0.21924,155,-0.3473,264,0.60619,199,0.17442
ENSG00000116954,RRAGC,74,0.45191,32,-0.8868,90,1.19349,41,-0.4827,29,-1.2362
ENSG00000174574,AKIRIN1,17,-2.6427,77,-0.3775,123,0.52968,108,0.16211,103,0.11128
ENSG00000168653,NDUFS5,562,-0.1965,366,-0.8692,643,0.02907,551,-0.2282,768,0.43518
ENSG00000127603,MACF1,377,0.72915,502,1.24555,159,-0.8471,205,-0.2768,211,-0.3007
ENSG00000090621,PABPC4,80,0.21117,120,0.88505,50,-0.6783,64,-0.1470,74,0.08486
ENSG00000116983,HPCAL4,53,-3.0505,182,-1.2247,514,0.59284,336,-0.2755,491,0.48003
ENSG00000131236,CAP1,278,1.10666,133,-0.1423,149,0.05462,110,-0.4434,113,-0.5075
ENSG00000131238,PPT1,216,0.79444,87,-0.6898,168,0.51303,90,-0.6329,104,-0.5172
ENSG00000084073,ZMPSTE24,64,0.88402,21,-0.9092,47,0.47983,40,0.10882,25,-0.8214
ENSG00000084070,SMAP2,112,-0.3984,121,-0.2744,181,0.52732,94,-0.6630,141,-0.0365
ENSG00000117016,RIMS3,15,-3.1494,36,-1.8981,156,0.50215,76,-0.7747,177,0.83244
ENSG00000066136,NFYC,56,0.23701,35,-0.5210,80,1.30702,10,-2.3424,31,-0.8733
ENSG00000198815,FOXJ3,29,-1.2789,70,0.10642,104,1.12744,25,-1.4716,53,-0.4554
ENSG00000177181,RIMKLA,44,0.09757,36,-0.2221,55,0.70999,38,-0.1292,28,-0.7208
ENSG00000127125,PPCS,16,-1.5807,12,-2.0937,54,0.35114,33,-0.5288,65,0.78194
ENSG00000065978,YBX1,380,1.94683,258,1.17987,57,-1.5433,95,-0.5017,88,-0.7713
ENSG00000117394,SLC2A1,1855,5.08015,44,-2.6602,60,-2.5404,51,-2.4343,53,-2.7290
ENSG00000117395,EBNA1BP2,78,0.03896,35,-1.1954,101,0.66997,60,-0.3606,69,-0.2041
ENSG00000142949,PTPRF,32,-2.3157,34,-2.2107,247,1.35962,126,-0.2438,128,-0.2796
ENSG00000126091,ST3GAL3,0,-5.5662,27,-0.5115,39,0.13010,31,-0.3058,53,0.83393
ENSG00000117408,IPO13,0,-6.0300,69,0.48355,63,0.45226,50,-0.0435,52,0.01047
ENSG00000117410,ATP6V0B,209,-0.7500,105,-1.7956,542,1.21857,203,-0.7922,293,-0.2852
ENSG00000117411,B4GALT2,21,-1.9050,35,-1.1913,69,-0.1619,55,-0.4912,118,1.14598
ENSG00000178028,DMAP1,38,-0.3469,53,0.17525,44,-0.1427,44,-0.1049,53,0.23821
ENSG00000117419,ERI3,120,-0.3936,97,-0.7193,181,0.37301,112,-0.4998,169,0.22166
ENSG00000187147,RNF220,102,-0.0846,37,-1.6266,132,0.46516,88,-0.3119,115,0.14352
ENSG00000142937,RPS8,2029,1.62363,1575,1.13937,425,-1.2358,885,0.14351,509,-0.9151
ENSG00000126088,UROD,30,-1.2436,37,-0.8947,87,0.64047,55,-0.2780,70,0.14098
ENSG00000117450,PRDX1,428,0.46013,312,-0.0597,326,0.01434,395,0.32424,268,-0.3962
ENSG00000117448,AKR1A1,24,-0.7028,12,-1.6970,46,0.41231,61,0.77790,36,-0.1173
ENSG00000085998,POMGNT1,88,0.41567,56,-0.3154,87,0.55757,23,-1.6946,63,-0.1902
ENSG00000132128,LRRC41,60,0.41582,2,-4.5089,72,1.06283,25,-1.0032,40,-0.3480
ENSG00000173660,UQCRH,270,-0.6697,216,-1.0171,419,0.03326,385,-0.1118,528,0.57464
ENSG00000123472,ATPAF1,127,-0.0530,153,0.25176,111,-0.3533,127,-0.0575,148,0.25933
ENSG00000159658,EFCAB14,184,1.18289,210,1.43168,50,-1.1698,50,-0.9587,78,-0.3303
ENSG00000162368,CMPK1,125,0.38260,28,-1.9199,107,0.16680,68,-0.5966,117,0.36705
ENSG00000162374,ELAVL4,10,-3.9756,41,-1.9544,245,1.31470,99,-0.6267,146,-0.0108
ENSG00000185104,FAF1,67,0.79778,51,0.35190,52,0.52820,29,-0.5492,23,-1.1274
ENSG00000123091,RNF11,333,-0.5451,252,-0.9765,565,0.42569,300,-0.7071,547,0.34538
ENSG00000085832,EPS15,104,-0.7022,140,-0.2387,170,0.10114,92,-0.8843,205,0.53643
ENSG00000078618,NRDC,36,-1.1901,76,-0.0484,110,0.82435,73,-0.1037,62,-0.4612
ENSG00000169213,RAB3B,46,-1.4024,43,-1.5041,153,0.71807,69,-0.7704,133,0.37322
ENSG00000134717,BTF3L4,25,-1.6283,86,0.31023,79,0.21671,53,-0.4740,81,0.27459
ENSG00000157077,ZFYVE9,11,-1.7523,8,-2.2259,38,0.20838,37,0.08940,48,0.73761
ENSG00000162378,ZYG11B,70,-1.0994,104,-0.4896,190,0.70517,80,-0.8909,149,0.11260
ENSG00000116171,SCP2,195,0.96099,181,0.82166,80,-0.6538,116,0.07165,88,-0.4638
ENSG00000162384,CZIB,38,-0.1349,44,0.11026,42,0.04946,61,0.64650,34,-0.4038
ENSG00000162385,MAGOH,64,0.85775,8,-2.3002,49,0.54026,17,-1.2141,37,-0.0978
ENSG00000157193,LRP8,44,-0.5763,59,-0.1276,100,1.12374,55,-0.2374,39,-0.9758
ENSG00000116209,TMEM59,496,1.78459,52,-1.9283,197,0.16730,150,-0.3209,119,-0.8543
ENSG00000116221,MRPL37,0,-6.0080,17,-1.6946,77,1.01632,43,-0.2440,55,0.18607
ENSG00000157216,SSBP3,153,-0.3426,97,-1.0502,245,0.58965,121,-0.7133,202,0.12681
ENSG00000116133,DHCR24,54,-1.7010,51,-1.8007,285,1.46717,126,-0.4113,129,-0.4927
ENSG00000162402,USP24,11,-1.9826,108,1.68984,38,-0.1909,49,0.27822,30,-0.6179
ENSG00000162407,PLPP3,144,0.58507,117,0.23478,27,-2.3433,234,1.46364,112,0.21856
ENSG00000162409,PRKAA2,15,-1.9567,58,0.13919,72,0.69779,50,-0.1207,48,-0.2439
ENSG00000162601,MYSM1,32,-0.5439,53,0.27889,57,0.56587,47,0.06628,33,-0.5982
ENSG00000177606,JUN,361,1.23792,167,-0.0850,206,0.35576,53,-1.8490,128,-0.6379
ENSG00000134709,HOOK1,12,-1.6822,26,-0.5061,38,0.16184,23,-0.6588,48,0.70783
ENSG00000162599,NFIA,344,1.88641,188,0.74229,58,-1.3862,205,0.89345,58,-1.3712
ENSG00000162604,TM2D1,53,-0.0593,11,-2.4118,93,1.33883,84,0.68484,24,-1.5695
ENSG00000116641,DOCK7,0,-5.5397,104,1.87490,26,-0.6429,62,0.87578,28,-0.5554
ENSG00000162434,JAK1,208,1.44002,112,0.34078,84,-0.1728,79,-0.2307,56,-0.9417
ENSG00000162433,AK4,47,-0.6562,49,-0.5915,68,-0.0894,107,0.67911,77,0.19151
ENSG00000116675,DNAJC6,47,-3.1287,186,-1.1030,587,1.11997,234,-0.7463,384,0.04817
ENSG00000184588,PDE4B,33,-0.9394,36,-0.8107,67,0.20634,85,0.54716,65,0.11964
ENSG00000118473,SGIP1,21,-2.5731,114,-0.0323,144,0.50431,86,-0.4706,130,0.24968
ENSG00000142864,SERBP1,239,0.83898,201,0.53437,107,-0.6205,150,0.04696,133,-0.1935
ENSG00000116729,WLS,193,1.11211,31,-1.7858,144,0.87419,90,-0.1748,52,-1.2431
ENSG00000033122,LRRC7,61,-0.9004,19,-2.6368,164,1.02519,80,-0.4841,107,-0.0143
ENSG00000116754,SRSF11,245,0.70918,202,0.38237,175,0.19838,101,-0.7264,123,-0.5436
ENSG00000118454,ANKRD13C,16,-1.5274,16,-1.5693,63,0.83226,38,-0.2481,47,0.11850
ENSG00000132485,ZRANB2,103,-0.2916,120,-0.0507,172,0.77051,82,-0.6631,99,-0.4630
ENSG00000172260,NEGR1,91,-0.9585,104,-0.7590,208,0.48800,108,-0.6981,195,0.33678
ENSG00000178965,ERICH3,0,-6.1609,70,0.34705,72,0.57939,32,-0.8640,62,0.22711
ENSG00000117054,ACADM,75,0.82148,42,-0.1239,35,-0.5449,56,0.31683,45,-0.0465
ENSG00000137955,RABGGTB,121,1.36940,43,-0.3790,53,-0.0844,37,-0.6262,45,-0.4143
ENSG00000117069,ST6GALNAC5,28,-1.4981,25,-1.6802,135,1.61031,30,-1.3911,60,-0.4321
ENSG00000154027,AK5,55,-2.0623,70,-1.6963,363,1.43926,149,-0.5433,176,-0.3677
ENSG00000077254,USP33,53,-1.1141,146,0.48652,130,0.39269,80,-0.4915,104,-0.0978
ENSG00000180488,MIGA1,0,-6.6995,93,0.20530,109,0.66375,43,-1.0025,92,0.24525
ENSG00000162613,FUBP1,67,0.13370,33,-0.9821,79,0.58224,43,-0.5453,58,-0.1349
ENSG00000162616,DNAJB4,62,0.26111,36,-0.5868,59,0.26677,32,-0.7627,55,0.09840
ENSG00000117114,ADGRL2,43,-0.2910,86,0.85870,71,0.77221,28,-0.9527,31,-0.9887
ENSG00000137941,TTLL7,72,-1.1357,226,0.69700,155,0.09125,112,-0.4471,155,0.08249
ENSG00000142875,PRKACB,65,-2.7342,368,-0.1037,522,0.67148,325,-0.3008,402,0.05538
ENSG00000174021,GNG5,302,2.97068,18,-1.9805,24,-1.8586,84,0.36938,43,-0.8753
ENSG00000117155,SSX2IP,8,-3.9439,102,-0.2280,169,0.88689,61,-1.0270,126,0.15302
ENSG00000162642,C1orf52,53,-0.5571,31,-1.3631,121,1.22326,48,-0.6955,59,-0.4710
ENSG00000153904,DDAH1,94,-1.4908,117,-1.1588,223,-0.1991,289,0.27384,345,0.82507
ENSG00000122417,ODF2L,0,-6.0279,104,1.21020,58,0.28233,28,-0.9674,52,0.01423
ENSG00000097033,SH3GLB1,126,1.55377,76,0.63058,28,-1.1779,70,0.48035,37,-0.6636
ENSG00000183291,SELENOF,253,1.62949,52,-1.0327,97,-0.0780,106,0.08334,68,-0.7829
ENSG00000153936,HS2ST1,13,-1.8965,78,0.93604,45,0.00360,26,-0.8470,50,0.26703
ENSG00000143013,LMO4,148,-2.1251,170,-1.9145,754,0.56336,225,-1.4974,839,0.84256
ENSG00000197147,LRRC8B,24,-2.4015,30,-2.0877,191,1.18527,61,-1.0401,129,0.16342
ENSG00000162664,ZNF326,95,1.06544,66,0.42482,40,-0.4648,26,-1.0304,50,-0.0521
ENSG00000122482,ZNF644,98,1.31378,73,0.79480,29,-0.8860,35,-0.4288,39,-0.3141
ENSG00000189195,BTBD8,22,-2.8018,153,0.12763,173,0.46970,122,-0.2308,151,0.15013
ENSG00000067208,EVI5,151,2.00527,49,-0.0294,23,-1.4316,46,-0.1121,44,-0.2450
ENSG00000122406,RPL5,1070,1.54052,530,0.28644,317,-0.6867,402,-0.1639,352,-0.4816
ENSG00000154511,DIPK1A,13,-1.4714,12,-1.6031,46,0.65255,39,0.17446,37,0.12992
ENSG00000117505,DR1,88,0.95834,17,-1.6516,52,0.10966,35,-0.5581,50,0.02779
ENSG00000067334,DNTTIP2,20,-1.1278,84,1.25202,30,-0.5919,46,0.20381,42,0.05294
ENSG00000117528,ABCD3,28,-0.4439,36,-0.0686,53,0.83323,53,0.57434,20,-1.1750
ENSG00000117525,F3,75,0.37465,158,1.73092,14,-2.4699,74,0.36192,62,0.08211
ENSG00000117519,CNN3,279,1.26814,217,0.81530,82,-0.9492,188,0.56344,91,-0.7703
ENSG00000152078,TLCD4,29,-0.8043,47,-0.0337,56,0.32790,65,0.49628,42,-0.2995
ENSG00000228971,LINC02607,39,-0.3921,34,-0.6129,78,1.13386,25,-1.0534,38,-0.5278
ENSG00000117569,PTBP2,38,-0.7060,38,-0.7215,81,0.71268,45,-0.4519,58,-0.0593
ENSG00000117598,PLPPR5,0,-5.6473,0,-6.2579,61,1.08535,30,-0.4197,47,0.38875
ENSG00000117600,PLPPR4,44,-2.5202,82,-1.5878,423,1.65508,132,-0.8746,182,-0.4842
