Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to12,Feature log2 fold change topic 6to12
ENSG00000116198,CEP104,27,0.52670,28,0.64131,14,-0.5299,17,-0.3424
ENSG00000198912,C1orf174,27,1.20470,16,0.42125,12,-0.0385,10,-0.7601
ENSG00000196581,AJAP1,27,-0.0209,12,-1.2955,44,0.85900,27,-0.0420
ENSG00000069424,KCNAB2,27,-2.5993,38,-2.2046,215,0.60520,187,0.80891
ENSG00000116254,CHD5,27,-1.5605,8,-3.3230,115,0.76666,90,0.71387
ENSG00000116251,RPL22,235,-1.3005,982,1.08096,348,-0.7630,530,-0.1276
ENSG00000116237,ICMT,533,4.19014,21,-1.9225,37,-1.0412,28,-2.1696
ENSG00000097021,ACOT7,27,-3.0017,68,-1.7487,426,1.43428,202,-0.0093
ENSG00000215788,TNFRSF25,27,0.90513,2,-2.8079,26,0.91795,15,-0.1813
ENSG00000171680,PLEKHG5,27,0.60985,2,-3.3313,36,1.24292,17,-0.2691
ENSG00000162408,NOL9,27,0.11524,17,-0.6558,27,0.14135,26,0.20248
ENSG00000162413,KLHL21,27,-0.1749,34,0.20141,33,0.18396,28,-0.1762
ENSG00000116273,PHF13,27,1.43213,11,0.04677,17,0.79753,7,-1.2295
ENSG00000041988,THAP3,27,0.60700,13,-0.5268,20,0.15057,18,-0.0504
ENSG00000007923,DNAJC11,27,-0.0478,16,-0.9082,39,0.62965,28,0.01911
ENSG00000171735,CAMTA1,60,-1.3922,131,-0.2415,157,0.07042,167,0.39676
ENSG00000049245,VAMP3,28,-1.1816,184,2.35329,14,-2.3123,43,-0.9669
ENSG00000049246,PER3,27,-0.0051,47,1.00385,20,-0.5067,23,-0.4433
ENSG00000116288,PARK7,34,-3.3796,356,0.12341,418,0.40812,343,0.11591
ENSG00000116285,ERRFI1,27,0.40490,25,0.31719,25,0.33728,17,-0.5351
ENSG00000162426,SLC45A1,27,0.15194,8,-1.6692,47,1.23189,22,-0.3150
ENSG00000142599,RERE,107,0.34917,79,-0.1457,75,-0.2376,88,0.08803
ENSG00000074800,ENO1,358,-0.8715,606,-0.0674,774,0.36285,635,0.02666
ENSG00000142583,SLC2A5,27,0.50601,24,0.33106,5,-1.9987,21,0.32580
ENSG00000171612,SLC25A33,27,-1.0338,51,-0.0745,29,-0.9680,64,0.77233
ENSG00000188807,TMEM201,27,1.16977,11,-0.2182,12,-0.1410,12,-0.3122
ENSG00000171608,PIK3CD,27,1.10706,3,-2.0545,16,0.29362,14,0.06014
ENSG00000171603,CLSTN1,27,-4.2146,200,-1.3738,837,1.09177,500,0.24915
ENSG00000178585,CTNNBIP1,27,-0.5001,38,0.01756,37,-0.0221,39,0.13993
ENSG00000162441,LZIC,462,3.66151,67,-0.1200,22,-1.8484,31,-2.0170
ENSG00000162444,RBP7,27,-0.0931,107,3.02702,4,-2.8230,13,-1.8899
ENSG00000130939,UBE4B,27,-0.4245,34,-0.0498,46,0.45570,34,-0.1410
ENSG00000054523,KIF1B,27,-3.1972,291,0.40908,263,0.22632,234,0.04405
ENSG00000142657,PGD,27,-0.9315,52,0.08701,66,0.50683,47,-0.1492
ENSG00000241563,CORT,27,-1.3171,24,-1.5737,115,1.08674,66,0.12182
ENSG00000160049,DFFA,27,-0.3793,50,0.67740,27,-0.3948,33,-0.1357
ENSG00000142655,PEX14,27,0.21749,15,-0.7185,30,0.44346,23,-0.0066
ENSG00000120948,TARDBP,27,-0.9234,54,0.16393,64,0.45268,47,-0.1590
ENSG00000116649,SRM,27,-1.8070,59,-0.6945,115,0.44105,100,0.41495
ENSG00000171824,EXOSC10,27,0.03231,33,0.39471,33,0.39129,22,-0.4915
ENSG00000198793,MTOR,345,3.17629,23,-1.6335,49,-0.4163,39,-1.3279
ENSG00000120942,UBIAD1,344,5.04055,21,-0.9294,7,-2.6066,8,-3.3103
ENSG00000116661,FBXO2,163,-0.7048,364,0.62022,194,-0.4773,259,0.01835
ENSG00000132879,FBXO44,27,-1.8815,39,-1.4106,164,1.01326,100,0.21082
ENSG00000116670,MAD2L2,27,-0.0475,43,0.80043,21,-0.4845,25,-0.2788
ENSG00000177674,AGTRAP,27,0.35112,46,1.45063,3,-2.9757,19,-0.3823
ENSG00000177000,MTHFR,27,1.19229,8,-0.6855,12,-0.1150,12,-0.1286
ENSG00000011021,CLCN6,27,-0.4195,32,-0.1759,50,0.62309,33,-0.1932
ENSG00000116685,KIAA2013,27,-0.5435,62,0.89230,40,0.06023,33,-0.4968
ENSG00000083444,PLOD1,355,3.53666,44,-0.4287,21,-1.5715,29,-1.7478
ENSG00000116688,MFN2,27,-1.4789,64,-0.1776,98,0.55726,72,0.04430
ENSG00000116691,MIIP,27,0.65905,17,-0.0515,19,0.14590,16,-0.3033
ENSG00000048707,VPS13D,27,-0.5242,35,-0.1525,55,0.66576,35,-0.2123
ENSG00000162496,DHRS3,27,-0.6444,68,0.91590,26,-0.7182,39,-0.1218
ENSG00000116731,PRDM2,27,-1.1560,34,-0.8660,83,0.65825,61,0.23319
ENSG00000189337,KAZN,27,-0.6783,54,0.45685,50,0.30495,38,-0.2962
ENSG00000142634,EFHD2,355,1.55407,22,-2.8957,260,1.16362,109,-0.7532
ENSG00000132906,CASP9,27,1.07162,18,0.44956,11,-0.3832,11,-0.5310
ENSG00000116138,DNAJC16,27,0.43154,22,0.14810,32,0.82456,15,-0.7877
ENSG00000197312,DDI2,27,0.71867,12,-0.5686,26,0.77906,14,-0.5112
ENSG00000116786,PLEKHM2,27,-1.3498,34,-1.0708,69,0.08498,79,0.76194
ENSG00000065526,SPEN,27,-0.2648,48,0.73279,26,-0.3304,30,-0.2368
ENSG00000116809,ZBTB17,27,0.62635,20,0.20521,10,-0.8869,18,0.05143
ENSG00000185519,FAM131C,27,0.19691,39,0.89529,11,-1.2554,23,-0.1539
ENSG00000037637,FBXO42,27,0.74834,15,-0.2020,19,0.20919,15,-0.3027
ENSG00000055070,SZRD1,27,-0.1328,62,1.44426,14,-1.2219,25,-0.5314
ENSG00000157191,NECAP2,27,0.48773,47,1.70223,11,-0.8757,13,-1.1040
ENSG00000219481,NBPF1,27,0.82018,23,0.63254,12,-0.4097,13,-0.5191
ENSG00000058453,CROCC,27,1.38096,12,0.02086,18,0.85735,7,-1.2291
ENSG00000159363,ATP13A2,27,-2.3198,46,-1.6318,173,0.55108,151,0.70186
ENSG00000117118,SDHB,27,-1.9469,92,-0.1168,116,0.29353,105,0.24769
ENSG00000117115,PADI2,27,-1.3901,247,2.94657,13,-2.5218,37,-1.5316
ENSG00000179051,RCC2,27,0.66142,16,-0.2043,16,-0.1645,17,-0.0495
ENSG00000074964,ARHGEF10L,27,0.92715,14,-0.0821,13,-0.1712,14,-0.2373
ENSG00000117154,IGSF21,27,-1.3564,31,-1.2247,117,1.06043,67,0.05487
ENSG00000159423,ALDH4A1,27,-0.2151,41,0.49555,11,-1.5632,34,0.36995
ENSG00000127463,EMC1,27,0.16609,28,0.25627,33,0.57348,20,-0.5704
ENSG00000053372,MRTO4,27,-0.0880,16,-0.9016,42,0.71325,28,-0.0340
ENSG00000053371,AKR7A2,27,-1.0543,86,0.84561,33,-0.8022,54,0.04435
ENSG00000040487,SLC66A1,27,1.30297,11,-0.1866,18,0.75034,8,-0.9773
ENSG00000077549,CAPZB,36,-2.2716,165,0.03033,193,0.30983,170,0.17965
ENSG00000173436,MICOS10,921,1.55141,270,-0.5078,301,-0.3252,330,-0.3200
ENSG00000158747,NBL1,27,-2.6216,59,-1.5678,251,0.87498,175,0.43233
ENSG00000169914,OTUD3,27,1.48978,6,-0.8323,19,1.04088,7,-1.0458
ENSG00000162545,CAMK2N1,27,-4.8230,457,-0.7343,705,-0.0134,882,0.90668
ENSG00000090432,MUL1,27,0.15825,26,0.09062,32,0.47248,21,-0.3982
ENSG00000183114,FAM43B,27,0.27329,4,-2.5002,41,1.11630,22,-0.1116
ENSG00000158828,PINK1,435,0.28422,153,-1.4071,534,0.69442,365,0.01402
ENSG00000244038,DDOST,27,-0.0578,23,-0.3481,36,0.43442,27,-0.0721
ENSG00000117245,KIF17,27,0.68586,0,-8.6800,38,1.48375,15,-0.4091
ENSG00000189410,SH2D5,27,0.46383,1,-4.4044,35,1.04025,20,0.02648
ENSG00000127483,HP1BP3,27,-2.3820,160,0.33771,152,0.24895,134,0.03413
ENSG00000075151,EIF4G3,336,1.66323,68,-0.9984,152,0.34132,103,-0.5819
ENSG00000117298,ECE1,172,3.18471,42,0.50104,8,-2.0392,15,-1.8447
ENSG00000076864,RAP1GAP,27,-2.3238,29,-2.3152,248,1.26598,135,0.21324
ENSG00000090686,USP48,317,2.99035,57,-0.1706,42,-0.6609,34,-1.5901
ENSG00000070831,CDC42,27,-2.9016,194,0.04791,293,0.79799,181,-0.1454
ENSG00000173372,C1QA,252,1.97524,110,0.57617,22,-1.9942,62,-0.7214
ENSG00000159189,C1QC,27,-1.1534,110,1.21736,21,-1.5745,57,-0.0174
ENSG00000173369,C1QB,27,-1.8378,196,1.47435,29,-1.8279,88,-0.1101
ENSG00000004487,KDM1A,27,-0.7490,25,-0.9099,69,0.82250,44,0.04683
ENSG00000169641,LUZP1,27,-0.5503,12,-1.8795,45,0.29138,46,0.69166
ENSG00000125944,HNRNPR,27,-1.7042,100,0.31841,114,0.56626,78,-0.2263
ENSG00000125945,ZNF436,27,1.09500,12,-0.2066,24,1.08101,9,-1.1164
ENSG00000117318,ID3,509,3.11119,241,1.84060,6,-4.1798,21,-3.2053
ENSG00000142676,RPL11,782,0.58519,866,0.85730,285,-1.0595,490,-0.3325
ENSG00000011007,ELOA,27,0.60997,22,0.35170,15,-0.3485,17,-0.2594
ENSG00000057757,PITHD1,27,-2.5319,113,-0.4411,237,0.87671,148,0.02492
ENSG00000011009,LYPLA2,27,-0.4146,22,-0.7680,54,0.77264,35,-0.0411
ENSG00000117308,GALE,27,1.16610,5,-1.5063,19,0.68109,12,-0.3585
ENSG00000117305,HMGCL,27,0.38767,26,0.34675,20,-0.0419,19,-0.3221
ENSG00000179163,FUCA1,27,0.99302,9,-0.7030,20,0.58952,12,-0.4505
ENSG00000189266,PNRC2,27,-0.7382,57,0.46140,39,-0.2078,44,0.00866
ENSG00000188529,SRSF10,27,-0.8261,72,0.81101,62,0.52901,37,-0.6731
ENSG00000001460,STPG1,27,1.33524,13,0.13225,13,0.18196,9,-0.7825
ENSG00000001461,NIPAL3,236,1.89218,118,0.76801,55,-0.5730,50,-1.2216
ENSG00000133226,SRRM1,27,-1.0267,69,0.47343,46,-0.2180,54,0.05899
ENSG00000169504,CLIC4,27,-1.4188,244,2.83306,20,-1.9521,39,-1.5050
ENSG00000117614,SYF2,79,0.37751,103,0.94360,49,-0.3834,51,-0.5799
ENSG00000117616,RSRP1,27,-1.0053,85,0.90204,56,0.12891,45,-0.4556
ENSG00000183726,TMEM50A,846,3.24776,131,-0.2530,97,-0.7436,74,-1.8039
ENSG00000204178,MACO1,27,0.31889,22,0.00127,27,0.35378,20,-0.3247
ENSG00000157978,LDLRAP1,27,1.27092,41,2.56343,3,-2.1645,5,-2.1831
ENSG00000117643,MAN1C1,27,-0.1188,28,-0.0355,49,0.95189,24,-0.5979
ENSG00000162430,SELENON,27,-0.3671,44,0.46942,30,-0.1987,33,-0.0852
ENSG00000117640,MTFR1L,27,-1.0012,38,-0.5265,56,0.11717,58,0.44832
ENSG00000117632,STMN1,768,-0.5800,1216,0.14963,1918,1.00354,909,-0.6304
ENSG00000158008,EXTL1,27,-0.3113,5,-2.8736,67,1.34954,32,-0.0930
ENSG00000175087,PDIK1L,27,1.51365,14,0.52286,17,0.84155,5,-1.6609
ENSG00000142684,ZNF593,27,-0.8694,41,-0.2321,55,0.24677,50,0.19216
ENSG00000142669,SH3BGRL3,130,-0.9413,255,0.10438,298,0.38111,235,-0.0717
ENSG00000158062,UBXN11,27,0.62702,7,-1.5175,23,0.44037,18,0.08832
ENSG00000117682,DHDDS,27,0.74355,9,-0.9716,19,0.19760,17,0.03240
ENSG00000198830,HMGN2,27,-2.4379,287,1.40809,91,-0.6805,124,-0.3362
ENSG00000117713,ARID1A,27,-0.8945,61,0.40011,56,0.24954,46,-0.1815
ENSG00000060642,PIGV,27,1.27733,12,0.01833,12,-0.0786,10,-0.5329
ENSG00000204160,ZDHHC18,27,0.42036,13,-0.7611,29,0.63941,19,-0.2049
ENSG00000142751,GPN2,27,1.23432,17,0.52521,19,0.70118,7,-1.3473
ENSG00000090273,NUDC,27,-2.4976,150,0.08369,163,0.23163,152,0.21535
ENSG00000253368,TRNP1,27,-0.8736,8,-2.6610,57,0.31489,59,0.89764
ENSG00000090020,SLC9A1,27,0.73377,4,-2.0421,29,0.94919,16,-0.2321
ENSG00000142784,WDTC1,27,0.21380,19,-0.3599,17,-0.5210,26,0.39164
ENSG00000186501,TMEM222,27,-1.2339,57,-0.0935,70,0.26025,64,0.17013
ENSG00000158195,WASF2,771,4.10466,121,0.24812,15,-3.0072,31,-2.7344
ENSG00000126705,AHDC1,27,-0.2279,18,-0.9083,54,1.01407,29,-0.2310
ENSG00000126709,IFI6,28,-1.8507,125,0.50531,126,0.50664,86,-0.2945
ENSG00000009780,FAM76A,27,0.95949,17,0.22991,13,-0.1916,13,-0.4233
ENSG00000117758,STX12,27,-1.8575,93,0.00806,125,0.53011,93,0.00392
ENSG00000117751,PPP1R8,674,4.52486,46,-0.9439,23,-2.0338,25,-2.6478
ENSG00000117748,RPA2,27,-0.7737,36,-0.3500,76,0.96738,41,-0.2960
ENSG00000126698,DNAJC8,27,-2.1176,142,0.44781,111,0.01037,113,0.08444
ENSG00000130770,ATP5IF1,27,-4.1130,224,-1.0882,640,0.69779,495,0.49633
ENSG00000204138,PHACTR4,27,1.20866,25,1.25676,8,-0.7694,8,-1.0824
ENSG00000180098,TRNAU1AP,27,0.74971,19,0.21567,17,0.07832,14,-0.4589
ENSG00000197989,SNHG12,27,1.07125,13,-0.0766,11,-0.3238,13,-0.2400
ENSG00000120656,TAF12,27,0.61684,24,0.48653,16,-0.2377,16,-0.4060
ENSG00000198492,YTHDF2,27,-1.2128,47,-0.3973,101,0.95763,56,-0.1920
ENSG00000116350,SRSF4,27,-0.7442,53,0.32296,49,0.20085,42,-0.1287
ENSG00000116353,MECR,27,-0.2650,13,-1.4586,49,0.76592,33,0.14812
ENSG00000060656,PTPRU,163,3.09308,8,-2.1485,46,0.73379,14,-1.9174
ENSG00000162511,LAPTM5,37,-0.4909,98,1.22830,16,-1.8559,50,-0.0916
ENSG00000162512,SDC3,31,-2.4799,182,0.18389,164,0.00404,177,0.29343
ENSG00000134644,PUM1,27,-1.7510,71,-0.3179,144,0.95222,82,-0.1583
ENSG00000060688,SNRNP40,597,4.64599,38,-1.0142,21,-1.9582,20,-2.8122
ENSG00000121766,ZCCHC17,27,-1.7392,80,-0.1169,134,0.82109,81,-0.1568
ENSG00000121769,FABP3,27,-2.1956,22,-2.5668,216,1.15348,128,0.34450
ENSG00000162517,PEF1,27,-1.3790,61,-0.1639,90,0.53556,68,0.03967
ENSG00000084636,COL16A1,192,2.38270,51,0.05182,31,-0.7785,34,-1.0569
ENSG00000121753,ADGRB2,27,-2.7367,45,-2.0870,297,1.05509,187,0.39509
ENSG00000184007,PTP4A2,310,0.47850,520,1.59774,139,-0.8268,161,-1.0154
ENSG00000121774,KHDRBS1,27,-1.8691,109,0.26758,100,0.11437,97,0.12185
ENSG00000121775,TMEM39B,27,1.49055,11,0.02365,18,0.88522,6,-1.3292
ENSG00000025800,KPNA6,27,-0.4004,24,-0.6137,54,0.79376,34,-0.1227
ENSG00000084652,TXLNA,27,0.21583,36,0.78595,21,-0.1500,20,-0.5121
ENSG00000160050,CCDC28B,27,0.47794,18,-0.1327,9,-1.2662,22,0.44950
ENSG00000084623,EIF3I,27,-2.0127,108,0.07797,135,0.48143,103,0.01217
ENSG00000116478,HDAC1,27,1.15595,32,1.70772,5,-1.5943,8,-1.2268
ENSG00000175130,MARCKSL1,27,-4.1062,1428,2.60730,117,-2.0858,297,-1.0675
ENSG00000160058,BSDC1,27,-1.0777,58,0.11606,65,0.31133,54,-0.0094
ENSG00000176261,ZBTB8OS,250,2.59366,45,-0.4205,40,-0.6302,40,-1.0628
ENSG00000162521,RBBP4,27,-1.5990,105,0.54665,91,0.28623,73,-0.2034
ENSG00000162520,SYNC,27,1.26580,15,0.39594,12,-0.0673,9,-0.7633
ENSG00000162522,KIAA1522,27,1.20078,4,-1.8371,13,0.01929,13,0.13336
ENSG00000134684,YARS,27,-1.6619,50,-0.8027,134,0.92750,82,0.06141
ENSG00000116497,S100PBP,27,0.98595,17,0.32549,9,-0.7491,13,-0.2501
ENSG00000160097,FNDC5,27,0.34898,9,-1.4221,16,-0.4800,26,0.74642
ENSG00000121905,HPCA,679,1.79165,23,-3.6021,329,0.59532,207,-0.4140
ENSG00000121900,TMEM54,27,-0.4806,42,0.22168,35,-0.0980,37,0.05325
ENSG00000116514,RNF19B,27,0.14169,19,-0.4203,41,0.96154,21,-0.4939
ENSG00000004455,AK2,551,3.88574,66,-0.3092,19,-2.2314,33,-2.0948
ENSG00000142920,AZIN2,27,-0.1272,30,0.04563,27,-0.1469,30,0.09386
ENSG00000160094,ZNF362,27,0.73190,17,0.04032,17,0.02701,15,-0.3181
ENSG00000134686,PHC2,35,-0.7925,105,1.05140,54,-0.1735,52,-0.4480
ENSG00000121904,CSMD2,162,3.59482,2,-3.8283,20,-0.4225,14,-1.4887
ENSG00000163866,SMIM12,27,-0.7261,28,-0.7375,60,0.58197,45,0.16234
ENSG00000116544,DLGAP3,27,-0.6500,6,-2.9548,44,0.11627,52,1.03808
ENSG00000163867,ZMYM6,293,4.20134,21,-0.9877,16,-1.3931,14,-2.3810
ENSG00000116560,SFPQ,27,-2.3620,167,0.43738,165,0.41278,125,-0.1419
ENSG00000146463,ZMYM4,27,-0.2956,29,-0.2134,29,-0.1648,35,0.29810
ENSG00000142687,KIAA0319L,347,3.01797,37,-0.9948,60,-0.2050,39,-1.4626
ENSG00000020129,NCDN,27,-3.6802,55,-2.7684,625,1.24975,355,0.35802
ENSG00000126067,PSMB2,27,-1.8497,102,0.18586,138,0.73494,85,-0.2522
ENSG00000142686,C1orf216,28,-1.1905,16,-2.1124,102,0.94364,67,0.34262
ENSG00000092847,AGO1,27,0.25856,24,0.09258,20,-0.2444,23,-0.0096
ENSG00000126070,AGO3,27,0.77282,28,0.99423,15,-0.1333,12,-0.9130
ENSG00000116863,ADPRHL2,27,0.33132,35,0.85326,28,0.41992,15,-0.9460
ENSG00000054116,TRAPPC3,27,-0.8155,42,-0.1381,67,0.69339,43,-0.1800
ENSG00000116871,MAP7D1,601,1.83383,208,0.02831,169,-0.3157,156,-0.7901
ENSG00000054118,THRAP3,27,-0.8322,50,0.11544,42,-0.1635,49,0.23205
ENSG00000196182,STK40,27,0.54885,19,0.01712,14,-0.4809,19,0.03342
ENSG00000181817,LSM10,27,-0.7521,28,-0.7554,57,0.46221,47,0.26295
ENSG00000116885,OSCP1,27,0.88281,8,-1.0242,25,0.87542,13,-0.4941
ENSG00000116898,MRPS15,27,-0.8585,43,-0.1761,55,0.26969,49,0.14532
ENSG00000163873,GRIK3,27,0.25251,4,-2.5205,53,1.63203,19,-0.5666
ENSG00000163875,MEAF6,27,-1.5782,43,-0.9460,128,0.94001,79,0.09414
ENSG00000134697,GNL2,358,4.53216,16,-1.6293,15,-1.7004,15,-2.4537
ENSG00000116922,C1orf109,27,1.21249,6,-1.1808,18,0.62204,11,-0.4302
ENSG00000185090,MANEAL,27,0.05291,3,-2.9592,49,1.18992,26,-0.0467
ENSG00000196449,YRDC,27,0.98221,8,-0.9225,25,1.01643,11,-0.6920
ENSG00000197982,C1orf122,27,-3.4857,545,1.24592,210,-0.4978,264,-0.2183
ENSG00000183431,SF3A3,27,-0.4201,35,-0.0177,46,0.45253,34,-0.1577
ENSG00000183520,UTP11,27,-0.0513,29,0.06960,34,0.35286,26,-0.2400
ENSG00000185668,POU3F1,27,0.89205,1,-3.9789,7,-1.1505,20,1.18128
ENSG00000116954,RRAGC,27,-0.6672,43,0.06479,59,0.61211,38,-0.2614
ENSG00000174574,AKIRIN1,36,-1.1581,83,0.09358,100,0.43681,77,-0.0673
ENSG00000168653,NDUFS5,924,0.55500,410,-0.7764,683,0.07739,676,0.11982
ENSG00000127603,MACF1,27,-2.1947,151,0.45782,114,-0.0333,120,0.10886
ENSG00000090621,PABPC4,60,0.10048,80,0.64052,34,-0.8306,55,-0.0645
ENSG00000116983,HPCAL4,27,-2.7855,41,-2.2940,258,0.70426,210,0.75094
ENSG00000084072,PPIE,27,-0.3495,44,0.47172,34,0.00057,32,-0.1985
ENSG00000168389,MFSD2A,355,4.31664,27,-0.8296,14,-1.8094,15,-2.4804
ENSG00000131236,CAP1,27,-2.4294,172,0.41135,162,0.29960,135,-0.0448
ENSG00000131238,PPT1,27,-2.1307,112,0.01319,133,0.30912,117,0.17897
ENSG00000117000,RLF,27,1.39349,13,0.27147,12,0.15856,8,-0.8905
ENSG00000259943,AL050341.2,260,4.42069,14,-1.3442,17,-1.0425,10,-2.6945
ENSG00000084073,ZMPSTE24,27,-0.3590,45,0.51363,48,0.62992,28,-0.6277
ENSG00000049089,COL9A2,27,-0.1817,85,2.12021,5,-2.5934,22,-0.9001
ENSG00000084070,SMAP2,27,-1.7576,38,-1.3220,139,0.86193,94,0.30197
ENSG00000117016,RIMS3,27,-0.6908,7,-2.6613,60,0.64145,49,0.59042
ENSG00000066136,NFYC,27,-0.2071,22,-0.5404,40,0.48610,31,0.02348
ENSG00000179862,CITED4,27,1.01340,13,-0.1224,13,-0.1820,13,-0.2549
ENSG00000171793,CTPS1,27,1.22805,5,-1.3066,17,0.52305,11,-0.3329
ENSG00000127124,HIVEP3,27,0.48360,15,-0.4167,21,0.07378,20,-0.0018
ENSG00000198815,FOXJ3,27,-0.7559,26,-0.8669,66,0.74003,45,0.09768
ENSG00000177181,RIMKLA,27,0.17766,5,-2.3692,34,0.60912,26,0.31805
ENSG00000127125,PPCS,27,-1.0888,52,-0.1036,70,0.43488,56,0.03525
ENSG00000186409,CCDC30,27,1.08780,11,-0.3847,10,-0.4815,13,-0.0201
ENSG00000171960,PPIH,27,0.86162,15,-0.0884,19,0.30119,13,-0.4727
ENSG00000065978,YBX1,27,-2.3075,278,1.53885,56,-1.2978,116,-0.2587
ENSG00000164008,C1orf50,27,0.31546,23,0.06497,22,-0.0302,21,-0.1282
ENSG00000177868,SVBP,27,-0.5032,42,0.22064,52,0.59345,33,-0.3762
ENSG00000117394,SLC2A1,859,3.41093,118,-0.3499,33,-2.3434,83,-1.4755
ENSG00000117395,EBNA1BP2,27,-1.5037,50,-0.6262,111,0.76803,75,0.10056
ENSG00000179178,TMEM125,32,-0.4494,167,3.16460,9,-2.4565,19,-1.9913
ENSG00000066322,ELOVL1,408,2.06778,350,2.16787,23,-2.6023,46,-2.3212
ENSG00000159479,MED8,27,0.47911,24,0.36070,26,0.47370,16,-0.6828
ENSG00000178922,HYI,27,0.20840,50,1.42772,13,-0.9022,18,-0.7257
ENSG00000142949,PTPRF,27,-1.8878,104,0.16529,124,0.48886,93,-0.0571
ENSG00000066135,KDM4A,27,1.00369,14,-0.0112,14,-0.0715,13,-0.3680
ENSG00000126091,ST3GAL3,27,-0.1181,21,-0.5481,37,0.44727,29,0.02851
ENSG00000117408,IPO13,249,1.70599,143,0.83499,67,-0.5063,60,-1.1619
ENSG00000132768,DPH2,27,1.10455,11,-0.3233,14,0.10894,12,-0.3627
