Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to9,Feature log2 fold change topic 5to9
ENSG00000173210,ABLIM3,18,-1.0106,69,1.42245,30,-0.0311
ENSG00000145882,PCYOX1L,35,1.17044,16,-0.4639,15,-0.9830
ENSG00000113712,CSNK1A1,163,0.70896,117,-0.0476,96,-0.6559
ENSG00000113716,HMGXB3,27,1.41203,11,-0.6067,10,-1.1946
ENSG00000011083,SLC6A7,45,1.07529,17,-0.8745,22,-0.7690
ENSG00000070808,CAMK2A,478,0.07966,290,-0.7320,485,0.16921
ENSG00000070814,TCOF1,28,-0.0363,28,0.01351,28,0.02719
ENSG00000019582,CD74,45,-1.1683,289,2.33062,64,-0.7169
ENSG00000164587,RPS14,579,-0.5968,1190,0.71413,813,0.15184
ENSG00000070614,NDST1,25,-0.3553,65,1.32730,26,-0.4361
ENSG00000171992,SYNPO,155,-0.5387,269,0.47543,216,0.23835
ENSG00000086589,RBM22,31,-0.1838,42,0.32234,35,0.02124
ENSG00000132912,DCTN4,72,0.27739,67,0.08465,58,-0.2894
ENSG00000211445,GPX3,97,1.23091,11,-2.5277,47,-0.6765
ENSG00000145901,TNIP1,43,0.32719,46,0.36282,32,-0.4603
ENSG00000197043,ANXA6,499,1.25201,201,-0.6618,211,-1.0085
ENSG00000196743,GM2A,7,-1.4183,60,2.63997,11,-0.8800
ENSG00000113140,SPARC,198,-0.2156,412,1.07214,194,-0.3745
ENSG00000177556,ATOX1,191,-0.2477,209,-0.0454,230,0.23682
ENSG00000145907,G3BP1,50,0.03026,58,0.24632,48,-0.1320
ENSG00000155511,GRIA1,183,0.77597,112,-0.2646,106,-0.6435
ENSG00000164576,SAP30L,16,-0.5668,46,1.26868,20,-0.2285
ENSG00000155506,LARP1,198,0.48464,129,-0.3436,144,-0.3294
ENSG00000170271,FAXDC2,10,-1.5561,90,2.42670,20,-0.5954
ENSG00000155508,CNOT8,29,0.09960,34,0.34526,25,-0.2404
ENSG00000082515,MRPL22,28,0.36415,16,-0.6507,23,-0.1214
ENSG00000055163,CYFIP2,477,0.73074,275,-0.3879,290,-0.5571
ENSG00000155858,LSM11,40,0.76096,17,-0.7775,24,-0.4757
ENSG00000113282,CLINT1,26,0.62287,20,-0.0458,17,-0.5708
ENSG00000145860,RNF145,133,0.85859,88,-0.0961,70,-0.7888
ENSG00000164332,UBLCP1,76,0.59682,42,-0.5260,52,-0.3823
ENSG00000113312,TTC1,129,0.53752,88,-0.2390,89,-0.4160
ENSG00000170231,FABP6,27,-0.3417,42,0.45690,32,0.08841
ENSG00000164609,SLU7,105,0.56038,65,-0.3850,72,-0.3898
ENSG00000145864,GABRB2,193,1.02096,72,-0.9057,100,-0.7060
ENSG00000022355,GABRA1,438,1.15162,123,-1.2623,212,-0.7626
ENSG00000113327,GABRG2,194,0.96735,87,-0.6480,102,-0.7180
ENSG00000170584,NUDCD2,23,-0.0315,49,1.23028,19,-0.6421
ENSG00000038274,MAT2B,64,0.35076,40,-0.5184,52,-0.1463
ENSG00000145934,TENM2,41,0.86915,18,-0.6959,23,-0.6054
ENSG00000113645,WWC1,25,-0.3966,63,1.22326,28,-0.3286
ENSG00000113643,RARS,54,1.08408,22,-0.6925,26,-0.8253
ENSG00000188573,FBLL1,114,0.34571,83,-0.2640,91,-0.2226
ENSG00000120137,PANK3,56,0.68141,35,-0.2705,35,-0.5469
ENSG00000184347,SLIT3,59,1.35357,38,0.14931,20,-1.4274
ENSG00000182132,KCNIP1,24,0.45031,20,0.01101,17,-0.4244
ENSG00000181163,NPM1,148,0.32050,144,0.19087,113,-0.3752
ENSG00000072803,FBXW11,117,0.61083,55,-0.7783,80,-0.3271
ENSG00000214357,NEURL1B,28,0.02027,23,-0.2867,29,0.08817
ENSG00000120129,DUSP1,26,0.00707,48,1.02896,22,-0.5396
ENSG00000113719,ERGIC1,56,0.25810,52,0.07098,46,-0.2657
ENSG00000037241,RPL26L1,38,-0.0357,10,-2.0311,45,0.52368
ENSG00000113732,ATP6V0E1,18,-0.8289,45,0.78602,30,0.28131
ENSG00000164463,CREBRF,23,0.47386,21,0.16149,16,-0.5096
ENSG00000145919,BOD1,38,0.04460,36,-0.0263,37,-0.0298
ENSG00000113742,CPEB4,94,0.85117,68,0.04624,49,-0.8383
ENSG00000170091,NSG2,745,1.01984,293,-0.8194,382,-0.7261
ENSG00000164466,SFXN1,94,0.92776,46,-0.5244,50,-0.7135
ENSG00000145920,CPLX2,581,0.00985,445,-0.4207,604,0.14221
ENSG00000051596,THOC3,32,1.21386,9,-1.1417,14,-0.8506
ENSG00000122203,KIAA1191,135,0.34371,95,-0.3218,108,-0.2013
ENSG00000175414,ARL10,34,0.94553,20,-0.2238,17,-0.8306
ENSG00000048162,NOP16,26,0.64755,10,-1.0025,18,-0.3101
ENSG00000146066,HIGD2A,110,0.11059,105,0.00209,102,-0.1012
ENSG00000175416,CLTB,302,0.31378,228,-0.2225,246,-0.2067
ENSG00000113194,FAF2,28,0.64388,25,0.27619,16,-0.7289
ENSG00000146083,RNF44,77,0.75755,48,-0.2363,45,-0.6348
ENSG00000169258,GPRIN1,76,0.46881,54,-0.2308,55,-0.3521
ENSG00000074317,SNCB,879,0.33130,606,-0.3607,717,-0.1767
ENSG00000048140,TSPAN17,47,0.64636,24,-0.5979,31,-0.4103
ENSG00000113763,UNC5A,106,1.31535,34,-0.9668,44,-0.9948
ENSG00000165671,NSD1,26,0.72189,21,0.13724,14,-0.7451
ENSG00000169228,RAB24,25,0.56597,7,-1.4924,18,-0.1363
ENSG00000169230,PRELID1,90,0.02469,101,0.21068,86,-0.1110
ENSG00000169223,LMAN2,44,0.32721,48,0.39620,32,-0.4764
ENSG00000169220,RGS14,43,0.64470,18,-0.9376,29,-0.3219
ENSG00000131187,F12,31,-0.2045,57,0.85588,31,-0.2474
ENSG00000198055,GRK6,45,0.79666,30,-0.1003,25,-0.7241
ENSG00000131188,PRR7,80,0.73182,50,-0.2388,47,-0.6081
ENSG00000113758,DBN1,75,0.19570,59,-0.2577,67,-0.0835
ENSG00000196923,PDLIM7,18,-0.4454,41,1.00906,21,-0.1461
ENSG00000183258,DDX41,66,-0.0078,98,0.66834,59,-0.3095
ENSG00000146067,FAM193B,40,0.62416,22,-0.4679,26,-0.4265
ENSG00000184840,TMED9,95,0.75259,85,0.33453,50,-0.8672
ENSG00000027847,B4GALT7,42,0.20132,45,0.24346,35,-0.2869
ENSG00000204677,FAM153CP,39,0.69932,25,-0.2756,24,-0.5630
ENSG00000145916,RMND5B,48,0.53411,47,0.36260,30,-0.6606
ENSG00000145912,NHP2,184,0.01375,158,-0.2412,188,0.07825
ENSG00000197451,HNRNPAB,80,0.58415,66,0.09501,50,-0.5894
ENSG00000113240,CLK4,13,-0.6259,34,1.03049,18,-0.0214
ENSG00000169045,HNRNPH1,102,0.13723,104,0.13278,91,-0.1794
ENSG00000127022,CANX,309,0.36469,369,0.56388,214,-0.5975
ENSG00000161013,MGAT4B,70,0.65832,34,-0.7009,46,-0.3939
ENSG00000161011,SQSTM1,216,0.27844,237,0.35691,166,-0.4114
ENSG00000161010,MRNIP,20,0.28590,19,0.12382,16,-0.3138
ENSG00000197226,TBC1D9B,72,0.23389,59,-0.1569,62,-0.1548
ENSG00000113269,RNF130,73,-0.0076,149,1.20764,59,-0.6474
ENSG00000050748,MAPK9,182,0.38711,118,-0.4091,143,-0.2145
ENSG00000131446,MGAT1,39,0.08349,71,1.06821,30,-0.6347
ENSG00000278970,HEIH,17,-0.6671,29,0.24806,28,0.45374
ENSG00000250222,AC008443.5,21,-0.7089,28,-0.1458,36,0.66247
ENSG00000146063,TRIM41,25,-0.4030,42,0.49067,32,0.12136
ENSG00000204628,RACK1,257,-0.2038,391,0.53165,278,-0.0659
ENSG00000112679,DUSP22,26,-0.1355,8,-1.8003,33,0.58746
ENSG00000112685,EXOC2,28,1.28983,19,0.22820,9,-1.3946
ENSG00000112699,GMDS,25,0.70695,22,0.22992,14,-0.7712
ENSG00000124535,WRNIP1,75,0.41319,62,-0.0280,55,-0.3732
ENSG00000124570,SERPINB6,15,-1.1775,83,1.97205,24,-0.3800
ENSG00000124588,NQO2,61,0.18623,15,-2.0127,62,0.30733
ENSG00000137267,TUBB2A,2133,0.82768,1074,-0.5439,1227,-0.6064
ENSG00000137285,TUBB2B,156,-0.5810,282,0.50713,223,0.25488
ENSG00000180822,PSMG4,23,-0.2094,30,0.25992,26,0.07251
ENSG00000137266,SLC22A23,27,0.28081,48,1.21420,17,-0.9231
ENSG00000145945,FAM50B,20,-0.0478,22,0.13843,20,-0.0146
ENSG00000112739,PRPF4B,48,0.60319,54,0.61233,27,-0.8595
ENSG00000198721,ECI2,19,0.10249,24,0.46284,16,-0.3003
ENSG00000214113,LYRM4,49,0.26855,22,-1.0743,44,0.07333
ENSG00000124785,NRN1,266,0.94749,82,-1.2239,149,-0.5631
ENSG00000216863,LY86-AS1,17,0.09940,5,-1.5901,18,0.33141
ENSG00000124783,SSR1,75,0.42446,80,0.40588,51,-0.5744
ENSG00000239264,TXNDC5,35,0.74961,31,0.31833,19,-0.8563
ENSG00000124802,EEF1E1,58,0.43310,26,-0.9197,46,-0.1195
ENSG00000111843,TMEM14C,59,2.10748,67,0.21381,57,-0.0903
ENSG00000137210,TMEM14B,79,0.32561,38,-0.8904,68,-0.0230
ENSG00000224531,SMIM13,125,0.61794,62,-0.6761,85,-0.3607
ENSG00000205269,TMEM170B,78,0.73876,50,-0.1983,46,-0.6295
ENSG00000112137,PHACTR1,146,-0.2778,203,0.32955,171,0.09798
ENSG00000145979,TBC1D7,28,1.00776,10,-0.8817,14,-0.6984
ENSG00000145990,GFOD1,102,0.56841,33,-1.3586,76,-0.1615
ENSG00000124523,SIRT5,21,0.23955,11,-0.8668,19,0.05331
ENSG00000225921,NOL7,51,-0.2062,54,-0.0800,61,0.21447
ENSG00000010017,RANBP9,96,0.88493,41,-0.7751,54,-0.6006
ENSG00000050393,MCUR1,39,0.07913,22,-0.8624,40,0.20339
ENSG00000112149,CD83,48,0.73001,15,-1.2901,32,-0.3333
ENSG00000047579,DTNBP1,72,0.46553,57,-0.0517,51,-0.4145
ENSG00000124788,ATXN1,44,-0.5149,78,0.51197,60,0.20021
ENSG00000112186,CAP2,355,1.33935,39,-2.5488,160,-0.7843
ENSG00000137414,FAM8A1,53,0.80140,28,-0.4378,30,-0.6121
ENSG00000137364,TPMT,30,0.49249,19,-0.4162,22,-0.3138
ENSG00000124795,DEK,27,0.00802,38,0.55307,25,-0.2616
ENSG00000172201,ID4,15,-1.7875,124,1.97171,41,-0.0644
ENSG00000272168,CASC15,29,0.40558,15,-0.6816,23,-0.1528
ENSG00000152954,NRSN1,111,0.32541,91,-0.0822,88,-0.2687
ENSG00000124532,MRS2,27,0.85966,10,-1.0287,16,-0.5151
ENSG00000112294,ALDH5A1,92,0.66570,42,-0.7885,61,-0.3785
ENSG00000137261,KIAA0319,45,1.16544,21,-0.4529,20,-0.9813
ENSG00000111802,TDP2,54,0.89713,27,-0.5276,29,-0.6814
ENSG00000112304,ACOT13,45,0.18044,47,0.18361,38,-0.2411
ENSG00000112308,C6orf62,136,0.26010,128,0.08692,111,-0.2741
ENSG00000111913,RIPOR2,74,0.28362,50,-0.3971,62,-0.1198
ENSG00000269293,ZSCAN16-AS1,46,-0.7903,99,0.59640,77,0.36464
ENSG00000204713,TRIM27,43,0.23154,63,0.81455,31,-0.6121
ENSG00000204681,GABBR1,414,0.06509,594,0.65482,356,-0.3673
ENSG00000206503,HLA-A,80,-0.9246,378,1.94823,108,-0.5178
ENSG00000204619,PPP1R11,70,0.21640,62,-0.0259,60,-0.1879
ENSG00000231074,HCG18,24,0.08529,33,0.63649,20,-0.3756
ENSG00000241370,RPP21,48,0.03107,39,-0.2964,49,0.08165
ENSG00000204592,HLA-E,30,-1.2237,187,2.19228,47,-0.5527
ENSG00000204590,GNL1,88,0.36860,63,-0.2753,69,-0.2406
ENSG00000204576,PRR3,24,0.17155,37,0.80333,19,-0.5494
ENSG00000204574,ABCF1,44,0.63548,44,0.42683,25,-0.7936
ENSG00000204569,PPP1R10,29,0.58408,23,0.06675,18,-0.5775
ENSG00000204568,MRPS18B,38,0.04543,41,0.16730,36,-0.1106
ENSG00000137343,ATAT1,40,-0.2818,38,-0.3145,51,0.36747
ENSG00000204564,C6orf136,83,1.04114,24,-1.2380,43,-0.6549
ENSG00000196230,TUBB,837,0.54699,659,-0.0057,556,-0.5118
ENSG00000137312,FLOT1,285,0.60372,190,-0.2346,187,-0.4824
ENSG00000204580,DDR1,11,-2.4728,145,2.12356,46,0.05382
ENSG00000137411,VARS2,26,0.41089,19,-0.1691,19,-0.3182
ENSG00000204525,HLA-C,76,-0.3219,210,1.51625,72,-0.6061
ENSG00000234745,HLA-B,97,-0.4639,410,2.24603,79,-1.1413
ENSG00000198563,DDX39B,76,-0.2413,117,0.53047,84,-0.0335
ENSG00000213760,ATP6V1G2,256,0.28663,149,-0.6570,222,-0.0457
ENSG00000204469,PRRC2A,118,-0.3055,171,0.37557,141,0.09895
ENSG00000204463,BAG6,106,0.10883,132,0.44398,92,-0.2967
ENSG00000204435,CSNK2B,157,0.16411,165,0.19671,135,-0.2317
ENSG00000204427,ABHD16A,52,0.55495,54,0.45060,32,-0.7249
ENSG00000213722,DDAH2,7,-2.1474,45,1.09582,29,0.81723
ENSG00000204394,VARS,46,0.52429,41,0.20996,30,-0.5801
ENSG00000204392,LSM2,31,0.28914,27,-0.0429,25,-0.2495
ENSG00000204389,HSPA1A,63,0.62498,56,0.25884,37,-0.7020
ENSG00000204388,HSPA1B,79,0.80727,28,-1.1115,49,-0.4451
ENSG00000204387,SNHG32,41,-0.5961,114,1.23461,52,-0.1824
ENSG00000204386,NEU1,55,1.48378,22,-0.5732,19,-1.2824
ENSG00000204371,EHMT2,53,-0.1197,77,0.52446,53,-0.1344
ENSG00000204356,NELFE,89,-0.0998,124,0.46644,90,-0.1219
ENSG00000204351,SKIV2L,29,0.41066,24,-0.0419,22,-0.3654
ENSG00000204314,PRRT1,241,0.77320,99,-0.8976,150,-0.4585
ENSG00000204310,AGPAT1,157,0.84891,91,-0.3121,86,-0.7010
ENSG00000204308,RNF5,53,-0.2046,58,-0.0154,62,0.18736
ENSG00000225914,TSBP1-AS1,29,1.46282,13,-0.3800,10,-1.3251
ENSG00000204287,HLA-DRA,17,-1.4516,163,2.83391,25,-1.0638
ENSG00000204256,BRD2,68,0.07227,52,-0.3767,67,0.07073
ENSG00000231389,HLA-DPA1,6,-1.6511,52,2.38650,12,-0.5102
ENSG00000223865,HLA-DPB1,13,-0.4706,38,1.45131,14,-0.4367
ENSG00000204231,RXRB,57,0.39782,62,0.42743,39,-0.5593
ENSG00000112473,SLC39A7,28,0.73413,19,-0.0678,16,-0.6734
ENSG00000204227,RING1,64,0.18334,94,0.76348,49,-0.5369
ENSG00000223501,VPS52,27,0.62157,20,-0.0593,17,-0.5643
ENSG00000231500,RPS18,394,-0.6188,840,0.75796,558,0.14300
ENSG00000227057,WDR46,32,0.36565,43,0.79768,21,-0.7304
ENSG00000204220,PFDN6,75,0.14331,84,0.29665,65,-0.2576
ENSG00000237441,RGL2,15,-0.5574,30,0.64889,21,0.15872
ENSG00000231925,TAPBP,95,-0.0992,104,0.06353,102,0.06262
ENSG00000236104,ZBTB22,21,0.47100,22,0.45005,13,-0.6417
ENSG00000204209,DAXX,16,-0.4104,6,-1.6594,24,0.82283
ENSG00000112511,PHF1,47,0.07389,87,1.08047,37,-0.6341
ENSG00000112514,CUTA,250,0.29358,241,0.15288,197,-0.3334
ENSG00000197283,SYNGAP1,114,0.52718,64,-0.5480,82,-0.3078
ENSG00000137288,UQCC2,93,-0.0418,90,-0.0899,97,0.07284
ENSG00000161904,LEMD2,22,0.48468,27,0.70021,13,-0.7902
ENSG00000137309,HMGA1,52,-0.0987,78,0.59759,51,-0.1911
ENSG00000186577,SMIM29,182,0.24152,171,0.08139,150,-0.2545
ENSG00000272325,NUDT3,171,-0.2140,236,0.35719,192,0.03051
ENSG00000124614,RPS10,295,-0.7312,504,0.28178,487,0.48698
ENSG00000124507,PACSIN1,256,0.00896,234,-0.1372,258,0.04489
ENSG00000196821,ILRUN,49,-0.5216,82,0.40682,69,0.26019
ENSG00000124562,SNRPC,76,0.09482,76,0.06327,70,-0.1115
ENSG00000064995,TAF11,29,0.62023,23,0.05986,18,-0.6105
ENSG00000064999,ANKS1A,17,-0.4886,32,0.69867,22,0.07656
ENSG00000112033,PPARD,19,-0.3231,27,0.35954,23,0.12153
ENSG00000198755,RPL10A,223,-0.8370,448,0.45159,390,0.47900
ENSG00000096060,FKBP5,11,-1.1500,56,1.83658,18,-0.2787
ENSG00000112062,MAPK14,42,0.73685,24,-0.3494,25,-0.5757
ENSG00000096070,BRPF3,45,0.06073,83,1.07350,36,-0.6174
ENSG00000112078,KCTD20,19,-0.5654,14,-0.9159,31,0.80095
ENSG00000112081,SRSF3,118,0.05496,145,0.37211,108,-0.2128
ENSG00000124772,CPNE5,126,0.23949,142,0.36218,100,-0.3774
ENSG00000137168,PPIL1,31,0.30901,26,-0.0507,24,-0.2652
ENSG00000198663,C6orf89,106,0.83567,87,0.23080,54,-0.9037
ENSG00000137409,MTCH1,834,0.46241,627,-0.1345,601,-0.3804
ENSG00000065491,TBC1D22B,36,1.29004,13,-0.7296,14,-1.0293
ENSG00000112130,RNF8,38,0.18299,20,-0.8434,36,0.10108
ENSG00000137200,CMTR1,34,0.12271,63,1.15307,25,-0.7286
ENSG00000198937,CCDC167,26,-0.3019,24,-0.3654,34,0.40280
ENSG00000156639,ZFAND3,54,0.20472,50,0.01714,47,-0.1941
ENSG00000183826,BTBD9,63,0.57173,43,-0.2272,42,-0.4536
ENSG00000124767,GLO1,118,0.40516,88,-0.1885,90,-0.3057
ENSG00000146122,DAAM2,7,-2.4752,127,2.68522,27,-0.4846
ENSG00000156564,LRFN2,30,0.81251,18,-0.2708,17,-0.6782
ENSG00000124596,OARD1,23,-0.0869,33,0.50925,23,-0.1551
ENSG00000137166,FOXP4,28,0.13769,45,0.87863,22,-0.5634
ENSG00000137218,FRS3,26,0.89410,15,-0.3227,14,-0.7434
ENSG00000214736,TOMM6,133,0.16858,122,-0.0160,118,-0.1474
ENSG00000112576,CCND3,99,0.45362,69,-0.2618,73,-0.3268
ENSG00000048544,MRPS10,71,0.98448,29,-0.7443,37,-0.7094
ENSG00000024048,UBR2,31,0.37659,31,0.31574,22,-0.4851
ENSG00000124659,TBCC,56,0.75700,36,-0.1769,32,-0.6555
ENSG00000146223,RPL7L1,79,0.41327,58,-0.1940,59,-0.3116
ENSG00000137161,CNPY3,30,-0.3054,94,1.78051,25,-0.8378
ENSG00000124587,PEX6,24,0.31230,31,0.62670,17,-0.5812
ENSG00000112640,PPP2R5D,73,0.47625,56,-0.0863,52,-0.4117
ENSG00000124733,MEA1,107,-0.1531,115,0.00259,119,0.13505
ENSG00000124702,KLHDC3,271,0.23327,176,-0.5198,241,-0.0345
ENSG00000124541,RRP36,32,0.13930,17,-0.8850,31,0.15253
ENSG00000137171,KLC4,20,0.25320,28,0.70804,15,-0.5705
ENSG00000112651,MRPL2,43,-0.2966,54,0.15038,53,0.19642
ENSG00000112658,SRF,34,0.39666,32,0.20529,24,-0.4542
ENSG00000112659,CUL9,30,0.00427,64,1.26512,24,-0.6992
ENSG00000112667,DNPH1,48,-0.3111,66,0.27796,59,0.15050
ENSG00000146216,TTBK1,27,0.31493,45,1.10513,17,-0.8791
ENSG00000204052,LRRC73,67,0.51743,16,-1.8422,53,-0.0372
ENSG00000137207,YIPF3,85,0.27350,80,0.11012,68,-0.2964
ENSG00000124571,XPO5,22,0.32530,9,-1.1264,19,0.02994
ENSG00000096080,MRPS18A,48,0.21045,34,-0.3774,43,-0.0573
ENSG00000112715,VEGFA,16,0.09209,21,0.51564,14,-0.3177
ENSG00000180992,MRPL14,52,-0.1082,57,0.06648,56,0.06926
ENSG00000137216,TMEM63B,110,0.68087,98,0.28069,63,-0.7683
ENSG00000112759,SLC29A1,40,0.94924,34,0.38881,18,-1.1012
ENSG00000096384,HSP90AB1,2166,0.75743,1188,-0.4509,1299,-0.5639
ENSG00000157593,SLC35B2,23,0.39301,33,0.85030,15,-0.7891
ENSG00000178233,TMEM151B,158,0.35449,81,-0.7970,131,-0.0736
ENSG00000096401,CDC5L,42,0.21226,31,-0.3098,37,-0.0812
ENSG00000001561,ENPP4,46,0.91950,26,-0.2709,24,-0.7871
ENSG00000112796,ENPP5,47,1.04937,14,-1.2140,24,-0.6679
ENSG00000172348,RCAN2,76,-0.8108,236,1.23890,114,-0.0301
ENSG00000153291,SLC25A27,27,0.69920,7,-1.5607,18,-0.2567
ENSG00000146072,TNFRSF21,75,0.45475,91,0.66575,47,-0.7409
ENSG00000146085,MMUT,40,0.64134,16,-0.9940,28,-0.3058
ENSG00000170915,PAQR8,42,-0.5457,168,2.03413,40,-0.8693
ENSG00000096092,TMEM14A,108,0.59646,69,-0.3006,72,-0.4528
ENSG00000170899,GSTA4,79,0.89227,33,-0.7813,44,-0.6064
ENSG00000112146,FBXO9,110,0.41002,66,-0.5201,86,-0.2026
ENSG00000012660,ELOVL5,23,-0.8027,105,2.03772,27,-0.6812
ENSG00000001084,GCLC,29,0.11152,52,1.06806,22,-0.6603
ENSG00000146151,HMGCLL1,31,0.42817,23,-0.1688,23,-0.3349
ENSG00000151914,DST,135,0.06167,163,0.35734,122,-0.2118
ENSG00000151917,BEND6,36,0.24559,15,-1.1932,34,0.12005
ENSG00000112200,ZNF451,48,1.19945,29,-0.0574,19,-1.1629
ENSG00000118482,PHF3,29,0.74834,22,0.06771,16,-0.7422
ENSG00000230910,AL391807.1,57,1.08216,28,-0.4120,26,-0.9075
ENSG00000135298,ADGRB3,96,0.69193,76,0.09815,56,-0.6981
ENSG00000168216,LMBRD1,114,0.61236,131,0.66993,63,-0.9015
ENSG00000112305,SMAP1,97,0.52227,70,-0.1597,67,-0.4293
ENSG00000112309,B3GAT2,7,-2.4607,77,1.71021,33,0.42399
ENSG00000119900,OGFRL1,74,-0.4051,179,1.18433,81,-0.2948
ENSG00000079841,RIMS1,81,0.12216,73,-0.0687,75,-0.0842
ENSG00000185760,KCNQ5,61,1.03510,20,-1.0604,31,-0.6852
ENSG00000135314,KHDC1,17,0.05678,8,-1.0407,18,0.26655
ENSG00000156508,EEF1A1,1036,-0.5899,2323,0.87369,1407,0.05114
ENSG00000112695,COX7A2,513,-0.2883,396,-0.6294,673,0.47534
ENSG00000112697,TMEM30A,318,0.95098,173,-0.3569,163,-0.7901
ENSG00000118407,FILIP1,13,-0.8483,29,0.62800,22,0.38889
ENSG00000112701,SENP6,31,-0.3726,59,0.73241,37,-0.0356
ENSG00000196586,MYO6,27,-0.2245,70,1.48349,24,-0.6621
ENSG00000146247,PHIP,24,-0.3777,54,1.03252,27,-0.2152
ENSG00000118418,HMGN3,72,-0.0974,105,0.54561,71,-0.1648
ENSG00000198478,SH3BGRL2,81,0.89736,16,-1.8861,49,-0.4081
ENSG00000118402,ELOVL4,93,1.16272,35,-0.8053,43,-0.8764
ENSG00000005700,IBTK,20,0.23157,33,1.02248,14,-0.7427
ENSG00000083097,DOP1A,43,1.00095,28,-0.0439,20,-0.9569
ENSG00000013392,RWDD2A,19,0.30477,20,0.25548,15,-0.3891
ENSG00000065833,ME1,37,0.62591,12,-1.2670,26,-0.2348
ENSG00000065609,SNAP91,341,0.69588,209,-0.3096,210,-0.5480
ENSG00000203877,RIPPLY2,21,0.17636,7,-1.5405,21,0.24964
ENSG00000135324,MRAP2,27,-0.1159,39,0.50919,27,-0.1297
ENSG00000135317,SNX14,61,0.83105,50,0.25673,31,-0.9110
ENSG00000135316,SYNCRIP,59,0.52073,50,0.09537,39,-0.5272
ENSG00000203875,SNHG5,38,-0.8198,111,1.13708,58,0.04727
ENSG00000188994,ZNF292,22,-0.0370,34,0.71049,20,-0.3072
ENSG00000111850,SMIM8,23,0.63285,13,-0.5279,15,-0.4171
ENSG00000164414,SLC35A1,25,0.73397,9,-1.0223,16,-0.3912
ENSG00000135336,ORC3,17,-0.1839,36,1.10473,16,-0.4229
ENSG00000135334,AKIRIN2,118,0.46063,122,0.38757,78,-0.6006
ENSG00000118432,CNR1,95,0.65381,125,0.93137,47,-1.1070
ENSG00000146278,PNRC1,37,0.17091,41,0.28148,31,-0.2760
ENSG00000198833,UBE2J1,24,-0.4863,39,0.34986,34,0.26032
ENSG00000025039,RRAGD,39,0.20519,32,-0.1492,34,-0.1309
ENSG00000135299,ANKRD6,45,0.75446,20,-0.7499,27,-0.4763
ENSG00000083099,LYRM2,37,-0.0383,48,0.40366,36,-0.1448
ENSG00000112159,MDN1,22,0.43442,31,0.89265,13,-0.8565
ENSG00000135341,MAP3K7,47,1.47405,15,-0.9454,17,-1.1668
ENSG00000172461,FUT9,56,-0.1880,74,0.31420,62,0.02873
ENSG00000014123,UFL1,12,-0.6185,35,1.26037,16,-0.1838
ENSG00000123545,NDUFAF4,67,0.69158,31,-0.7470,43,-0.4147
ENSG00000184486,POU3F2,12,-0.9369,48,1.61662,18,-0.2306
ENSG00000146267,FAXC,69,0.73257,39,-0.3942,42,-0.5569
ENSG00000132424,PNISR,63,0.49123,53,0.06471,43,-0.4857
ENSG00000112237,CCNC,47,0.69122,19,-0.9726,31,-0.3599
ENSG00000164418,GRIK2,39,1.12739,26,0.04599,16,-1.1292
ENSG00000085382,HACE1,40,1.61064,7,-1.6360,14,-1.1703
ENSG00000085377,PREP,31,0.96680,15,-0.5246,16,-0.7532
ENSG00000057663,ATG5,25,0.66007,21,0.18224,15,-0.7025
ENSG00000272398,CD24,49,-0.0484,86,0.88878,44,-0.4019
ENSG00000130349,MTRES1,19,0.23028,19,0.15229,16,-0.2738
ENSG00000112320,SOBP,107,0.08156,103,-0.0104,101,-0.0697
ENSG00000025796,SEC63,61,0.35767,51,-0.0079,46,-0.3280
ENSG00000081087,OSTM1,49,0.76592,46,0.42968,25,-0.9287
ENSG00000112335,SNX3,341,0.16564,271,-0.2462,310,-0.0595
ENSG00000118689,FOXO3,54,0.17219,30,-0.8294,52,0.10777
ENSG00000080546,SESN1,69,1.12448,31,-0.5206,31,-0.9171
ENSG00000135535,CD164,60,1.05002,35,-0.1824,27,-0.9544
ENSG00000135596,MICAL1,31,0.75056,26,0.23591,16,-0.8184
ENSG00000112367,FIG4,36,1.47146,14,-0.6005,12,-1.2605
ENSG00000112290,WASF1,388,1.46281,74,-1.7074,154,-1.0060
ENSG00000168438,CDC40,66,1.59971,5,-2.8461,25,-1.0253
ENSG00000155111,CDK19,24,-0.0773,59,1.49994,18,-0.8036
ENSG00000123505,AMD1,92,0.43688,100,0.44677,62,-0.6068
ENSG00000155115,GTF3C6,58,0.23358,57,0.13477,48,-0.2694
ENSG00000197498,RPF2,21,0.30421,7,-1.3774,19,0.09872
ENSG00000010810,FYN,151,0.46207,110,-0.1814,110,-0.3631
ENSG00000203778,FAM229B,44,-0.3838,66,0.36248,56,0.17045
ENSG00000277443,MARCKS,226,-0.2383,371,0.64089,245,-0.0952
ENSG00000196591,HDAC2,59,0.98356,29,-0.5065,30,-0.7759
ENSG00000187189,TSPYL4,235,0.92514,97,-0.7973,129,-0.6355
ENSG00000189241,TSPYL1,707,0.41731,483,-0.3173,539,-0.2731
ENSG00000111832,RWDD1,43,-0.4780,35,-0.6936,65,0.66152
ENSG00000196911,KPNA5,44,0.77357,31,-0.0230,24,-0.7308
ENSG00000047932,GOPC,71,1.02973,46,-0.0292,32,-0.9932
ENSG00000153989,NUS1,34,-0.0033,25,-0.5105,36,0.18239
