Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to11,Feature log2 fold change topic 6to11
ENSG00000072364,AFF4,38,-0.0725,40,0.04508,25,-0.6732,42,0.17416
ENSG00000155329,ZCCHC10,13,-0.4403,24,0.66073,15,-0.2658,16,-0.3646
ENSG00000170606,HSPA4,77,0.13146,93,0.56390,41,-0.8490,64,-0.3090
ENSG00000113583,C5orf15,54,1.06483,40,0.78473,25,-0.1951,18,-1.1296
ENSG00000213585,VDAC1,312,0.03490,415,0.64838,131,-1.2988,279,-0.2755
ENSG00000113558,SKP1,768,0.05646,980,0.58718,631,-0.2523,636,-0.4479
ENSG00000113575,PPP2CA,251,0.09813,313,0.59036,116,-1.0996,216,-0.2753
ENSG00000119048,UBE2B,170,0.10467,214,0.61929,81,-1.0478,143,-0.3133
ENSG00000237190,CDKN2AIPNL,31,-0.6392,57,0.40694,28,-0.7749,47,0.04028
ENSG00000043143,JADE2,16,-0.8579,45,0.97152,10,-1.5068,26,-0.3208
ENSG00000152700,SAR1B,39,0.01782,47,0.39155,40,0.07037,34,-0.3593
ENSG00000164615,CAMLG,120,0.01573,160,0.62706,71,-0.8005,106,-0.3372
ENSG00000145833,DDX46,39,0.48697,27,-0.1451,27,-0.1228,29,-0.0332
ENSG00000181904,C5orf24,62,0.72887,39,-0.0093,28,-0.5398,38,-0.1358
ENSG00000113621,TXNDC15,61,0.75670,37,-0.0396,34,-0.1652,35,-0.2268
ENSG00000113648,H2AFY,90,0.19188,84,0.10498,62,-0.3942,79,-0.0353
ENSG00000145824,CXCL14,23,-2.7340,263,1.41698,127,-0.1863,106,-0.8235
ENSG00000120708,TGFBI,0,-9.4250,84,2.54908,10,-1.7676,17,-1.5947
ENSG00000113658,SMAD5,7,-1.1016,13,-0.2837,14,-0.1188,17,0.53982
ENSG00000271824,SMIM32,0,-8.0411,33,2.69478,0,-4.5989,6,-1.5742
ENSG00000152377,SPOCK1,100,-0.8438,214,0.44873,127,-0.4712,171,-0.0235
ENSG00000146021,KLHL3,22,0.43365,20,0.39487,13,-0.3840,15,-0.3808
ENSG00000177733,HNRNPA0,116,0.05578,128,0.26752,62,-0.9079,112,-0.0071
ENSG00000031003,FAM13B,39,0.41551,35,0.28495,20,-0.6703,28,-0.2076
ENSG00000112981,NME5,20,-0.2965,28,0.30905,12,-1.0054,25,0.08518
ENSG00000112983,BRD8,59,0.72959,48,0.49905,32,-0.2253,29,-0.6545
ENSG00000094880,CDC23,16,-0.4636,30,0.63319,13,-0.7697,21,-0.2096
ENSG00000120709,FAM53C,34,0.10389,25,-0.4664,26,-0.2671,35,0.39917
ENSG00000120733,KDM3B,47,0.99618,22,-0.2552,19,-0.4666,25,-0.1062
ENSG00000132563,REEP2,175,0.05344,197,0.30868,89,-0.9974,168,-0.0251
ENSG00000120738,EGR1,106,0.40232,96,0.31717,38,-1.1825,79,-0.1323
ENSG00000120705,ETF1,69,0.57817,55,0.24705,25,-0.9858,46,-0.1819
ENSG00000113013,HSPA9,224,0.35951,242,0.63533,119,-0.6382,150,-0.5069
ENSG00000044115,CTNNA1,69,0.44193,44,-0.3082,134,1.59327,40,-0.7515
ENSG00000146006,LRRTM2,117,2.14890,22,-0.8357,13,-1.4567,30,-0.3554
ENSG00000120725,SIL1,32,0.63706,25,0.27234,19,-0.1645,19,-0.4260
ENSG00000120727,PAIP2,136,-0.1601,236,0.98399,156,0.05422,110,-0.8604
ENSG00000170464,DNAJC18,21,-0.9334,53,0.71966,33,-0.2424,34,-0.3177
ENSG00000131508,UBE2D2,163,0.28448,157,0.28013,102,-0.4529,128,-0.2026
ENSG00000171604,CXXC5,79,-0.6013,91,-0.4739,108,-0.1204,137,0.57535
ENSG00000146005,PSD2,72,0.84736,24,-1.0227,62,0.58896,44,0.09045
ENSG00000185129,PURA,52,0.23654,30,-0.7037,46,0.06503,50,0.39897
ENSG00000182700,IGIP,81,0.58712,66,0.32769,43,-0.3966,49,-0.3855
ENSG00000120306,CYSTM1,88,-0.2061,101,-0.0013,113,0.18517,101,0.00087
ENSG00000113068,PFDN1,96,-0.2724,148,0.53528,94,-0.3035,104,-0.2833
ENSG00000131503,ANKHD1,34,0.37011,29,0.19348,40,0.62826,22,-0.5435
ENSG00000213523,SRA1,23,-0.8116,40,0.08149,47,0.33128,39,0.02804
ENSG00000113108,APBB3,30,-0.2484,61,1.20829,24,-0.6328,26,-0.8628
ENSG00000176087,SLC35A4,11,-0.4251,17,0.19145,17,0.18385,15,-0.0963
ENSG00000170458,CD14,13,-0.4711,6,-1.8598,57,2.08086,17,-0.0213
ENSG00000131495,NDUFA2,173,-0.5806,293,0.31465,294,0.24701,237,-0.1869
ENSG00000113141,IK,68,0.29850,73,0.51893,74,0.43802,44,-0.7189
ENSG00000170445,HARS,88,0.43785,81,0.40017,45,-0.6092,60,-0.3315
ENSG00000112855,HARS2,17,0.72392,14,0.51865,4,-1.3919,9,-0.4244
ENSG00000146007,ZMAT2,179,0.37018,131,-0.1573,106,-0.4510,147,0.11852
ENSG00000178913,TAF7,112,0.47085,110,0.58551,67,-0.3370,68,-0.5827
ENSG00000131504,DIAPH1,38,1.07793,17,-0.2945,8,-1.3287,20,0.04548
ENSG00000171720,HDAC3,31,0.37512,29,0.32552,20,-0.2909,22,-0.3210
ENSG00000164620,RELL2,22,-0.9499,62,0.91560,23,-0.8546,36,-0.3549
ENSG00000081791,DELE1,14,0.17602,9,-0.5946,19,0.67606,13,0.09540
ENSG00000013561,RNF14,60,0.67184,51,0.51726,22,-0.8830,33,-0.4834
ENSG00000113552,GNPDA1,43,0.30398,52,0.80505,15,-1.3250,29,-0.5182
ENSG00000131507,NDFIP1,850,0.48442,909,0.79075,279,-1.2535,512,-0.5902
ENSG00000187678,SPRY4,10,-0.2469,22,1.39661,1,-3.1816,9,-0.7608
ENSG00000113578,FGF1,65,0.64751,26,-0.9239,172,2.48199,27,-1.2128
ENSG00000145819,ARHGAP26,79,0.61867,48,-0.2141,22,-1.3381,58,0.22957
ENSG00000113580,NR3C1,32,0.27932,25,-0.1348,29,0.14828,26,-0.0467
ENSG00000145817,YIPF5,31,0.02711,39,0.52400,27,-0.1653,26,-0.4054
ENSG00000183775,KCTD16,8,-2.8068,97,1.28949,10,-2.5678,49,-0.3145
ENSG00000133706,LARS,46,-0.1834,76,0.82895,35,-0.5769,43,-0.5151
ENSG00000091009,RBM27,24,0.23257,17,-0.3525,27,0.44244,21,0.01596
ENSG00000113649,TCERG1,36,0.18171,34,0.09580,22,-0.6007,32,0.02749
ENSG00000156475,PPP2R2B,171,0.10319,198,0.43737,104,-0.6640,149,-0.2234
ENSG00000113657,DPYSL3,84,0.75459,43,-0.3906,83,0.73415,47,-0.3172
ENSG00000176049,JAKMIP2,45,0.50699,32,-0.0644,30,-0.1535,32,-0.0947
ENSG00000145868,FBXO38,19,0.92999,10,-0.0209,9,-0.2711,9,-0.3000
ENSG00000173210,ABLIM3,46,1.78300,6,-1.5742,31,1.03621,14,-0.4831
ENSG00000164284,GRPEL2,23,0.93642,16,0.45076,6,-1.2129,11,-0.4992
ENSG00000145882,PCYOX1L,18,-0.1357,25,0.53534,8,-1.2460,18,-0.1244
ENSG00000113712,CSNK1A1,105,-0.0498,128,0.34308,104,-0.0675,100,-0.2489
ENSG00000113716,HMGXB3,12,-0.3563,22,0.74984,17,0.10151,13,-0.5880
ENSG00000182578,CSF1R,54,0.13666,28,-1.0146,138,1.75554,45,-0.3092
ENSG00000011083,SLC6A7,50,1.12226,24,-0.0911,9,-1.4757,24,-0.1120
ENSG00000070808,CAMK2A,201,-0.2666,183,-0.5025,94,-1.4196,296,0.81071
ENSG00000070814,TCOF1,52,0.99567,29,0.04990,15,-0.9023,26,-0.2438
ENSG00000019582,CD74,142,0.46821,42,-1.6247,399,2.37560,83,-0.6790
ENSG00000164587,RPS14,803,-0.0486,678,-0.3841,1549,1.03499,787,-0.1557
ENSG00000070614,NDST1,32,0.45331,21,-0.2660,24,0.02994,24,0.02188
ENSG00000171992,SYNPO,237,1.01220,75,-0.9677,80,-0.7258,144,0.40810
ENSG00000086589,RBM22,53,0.73542,26,-0.5141,31,-0.1482,35,0.12320
ENSG00000132912,DCTN4,45,-0.0137,66,0.81708,50,0.17317,34,-0.7839
ENSG00000211445,GPX3,6,-2.3507,69,2.34837,22,-0.3861,13,-1.8221
ENSG00000145901,TNIP1,14,-0.6890,26,0.36759,18,-0.2708,21,-0.0375
ENSG00000197043,ANXA6,312,0.49732,361,1.00563,98,-1.2965,171,-0.8021
ENSG00000196743,GM2A,14,-0.1952,12,-0.4879,36,1.32179,15,-0.2127
ENSG00000123643,SLC36A1,15,-0.1190,25,0.95116,2,-2.6836,14,-0.3782
ENSG00000113140,SPARC,207,0.28311,114,-0.7801,582,2.13313,129,-0.8038
ENSG00000177556,ATOX1,214,-0.4017,312,0.24350,305,0.15979,264,-0.1377
ENSG00000145907,G3BP1,34,-0.0503,35,-0.0220,39,0.15614,35,-0.0202
ENSG00000155511,GRIA1,94,-0.2577,141,0.50017,35,-1.7634,112,0.01265
ENSG00000164576,SAP30L,14,-0.4399,21,0.26139,18,-0.0580,18,-0.0688
ENSG00000155506,LARP1,222,0.59829,151,-0.0385,87,-0.8704,155,0.02174
ENSG00000170271,FAXDC2,16,-0.0667,9,-1.0854,56,2.03079,15,-0.4214
ENSG00000155508,CNOT8,25,0.03116,30,0.35749,23,-0.0962,23,-0.2791
ENSG00000082515,MRPL22,38,0.16246,44,0.51951,40,0.27782,27,-0.6015
ENSG00000155868,MED7,15,-0.0777,21,0.56967,23,0.58087,12,-0.6945
ENSG00000055163,CYFIP2,492,0.68001,348,0.14265,149,-1.1975,313,-0.1050
ENSG00000155858,LSM11,32,0.59731,20,-0.2030,12,-0.8673,23,0.14894
ENSG00000113282,CLINT1,38,0.83831,28,0.41938,20,-0.1744,18,-0.6524
ENSG00000145860,RNF145,156,1.07480,98,0.37095,20,-2.0838,71,-0.3994
ENSG00000164332,UBLCP1,69,0.31559,84,0.84455,30,-0.9886,45,-0.6171
ENSG00000170214,ADRA1B,20,0.63301,7,-1.2072,4,-1.8460,17,0.95220
ENSG00000113312,TTC1,93,-0.0074,123,0.58116,94,0.01113,78,-0.5026
ENSG00000170234,PWWP2A,34,1.49653,16,0.28718,8,-0.8763,10,-0.7623
ENSG00000170231,FABP6,29,-0.0095,29,-0.0197,45,0.68277,27,-0.2555
ENSG00000164609,SLU7,73,-0.2760,111,0.51460,64,-0.4753,81,-0.2181
ENSG00000164611,PTTG1,1,-4.6012,53,1.47954,6,-2.3284,24,-0.4641
ENSG00000145864,GABRB2,267,0.14344,355,0.80303,56,-2.2155,217,-0.3557
ENSG00000022355,GABRA1,205,-0.4396,459,1.18666,66,-2.1499,224,-0.5595
ENSG00000113327,GABRG2,50,-1.3850,221,1.34206,38,-1.7916,101,-0.5659
ENSG00000113328,CCNG1,19,0.50102,16,0.26849,19,0.46360,11,-0.5894
ENSG00000170584,NUDCD2,24,-0.5844,44,0.45965,57,0.78124,29,-0.5491
ENSG00000038274,MAT2B,57,0.08989,86,1.02986,30,-0.9026,41,-0.7323
ENSG00000145934,TENM2,12,-1.5336,43,0.49437,9,-1.9933,37,0.30061
ENSG00000113645,WWC1,37,0.24696,26,-0.3508,32,-0.0024,33,0.17844
ENSG00000113643,RARS,45,0.76986,32,0.31554,28,0.02576,22,-0.5890
ENSG00000188573,FBLL1,86,0.73039,66,0.39144,31,-0.8866,48,-0.3977
ENSG00000120137,PANK3,54,0.36450,54,0.46182,17,-1.4048,40,-0.2112
ENSG00000184347,SLIT3,52,0.88106,21,-0.7049,15,-1.0354,34,0.38796
ENSG00000182132,KCNIP1,26,-0.3674,60,1.34372,26,-0.4077,22,-1.0288
ENSG00000181163,NPM1,190,0.25316,205,0.49411,203,0.36254,129,-0.6463
ENSG00000072803,FBXW11,90,0.11761,94,0.22550,68,-0.3227,80,-0.1285
ENSG00000168246,UBTD2,15,0.45478,11,0.00033,7,-0.6400,11,0.00545
ENSG00000214357,NEURL1B,38,0.38301,28,-0.0867,19,-0.6781,31,0.11332
ENSG00000120129,DUSP1,5,-2.0185,33,0.86511,72,2.05847,11,-1.6542
ENSG00000113719,ERGIC1,55,0.50225,41,0.05976,27,-0.6039,39,-0.0712
ENSG00000037241,RPL26L1,48,-0.0990,66,0.52858,49,-0.0766,45,-0.3961
ENSG00000113732,ATP6V0E1,57,0.33739,37,-0.4025,113,1.50832,37,-0.5796
ENSG00000164463,CREBRF,29,0.56070,23,0.18723,18,-0.1846,19,-0.3128
ENSG00000113734,BNIP1,16,0.41408,16,0.52603,8,-0.6208,10,-0.4321
ENSG00000145919,BOD1,28,-0.2462,47,0.79165,31,-0.0695,26,-0.6014
ENSG00000113742,CPEB4,34,-0.6037,49,-0.0373,49,-0.0371,54,0.21348
ENSG00000170091,NSG2,505,0.30816,520,0.45659,125,-1.8332,400,-0.1315
ENSG00000164466,SFXN1,70,0.62633,52,0.16886,38,-0.3367,43,-0.2840
ENSG00000113749,HRH2,24,1.03404,11,-0.2721,4,-1.7307,13,0.10736
ENSG00000145920,CPLX2,258,-0.4722,250,-0.6207,240,-0.5848,431,0.78611
ENSG00000051596,THOC3,26,0.27929,16,-0.5685,8,-1.5156,26,0.66925
ENSG00000122203,KIAA1191,97,0.04260,110,0.31732,90,-0.0773,87,-0.2538
ENSG00000175414,ARL10,37,0.87165,18,-0.3727,9,-1.2145,23,0.19929
ENSG00000048162,NOP16,27,0.34120,30,0.69539,17,-0.4029,17,-0.6142
ENSG00000146066,HIGD2A,111,-0.3825,136,-0.0775,171,0.30060,145,0.06673
ENSG00000175416,CLTB,225,-0.0603,298,0.50784,140,-0.7911,219,-0.2048
ENSG00000113194,FAF2,21,0.09276,28,0.80522,16,-0.3289,15,-0.6460
ENSG00000146083,RNF44,51,0.55647,37,0.08023,36,0.01922,32,-0.2868
ENSG00000169258,GPRIN1,86,0.61778,62,0.10064,24,-1.3291,58,-0.0206
ENSG00000074317,SNCB,381,-0.2483,590,0.58637,182,-1.3759,430,-0.1185
ENSG00000048140,TSPAN17,18,-0.5758,28,0.11310,17,-0.6446,29,0.25286
ENSG00000113763,UNC5A,68,0.62258,50,0.16659,22,-1.1381,45,-0.1076
ENSG00000113761,ZNF346,17,0.61971,14,0.38695,14,0.36278,9,-0.7059
ENSG00000165671,NSD1,22,0.63481,18,0.33466,14,-0.1073,12,-0.4967
ENSG00000169228,RAB24,19,0.15028,21,0.47856,9,-0.8820,16,-0.2315
ENSG00000169230,PRELID1,96,-0.4080,148,0.34607,125,-0.0010,118,-0.1691
ENSG00000169223,LMAN2,68,0.55671,52,0.15408,51,0.10304,42,-0.3763
ENSG00000169220,RGS14,46,0.33225,41,0.17596,20,-0.9658,37,-0.0206
ENSG00000131187,F12,39,0.49386,33,0.27714,25,-0.2288,25,-0.3467
ENSG00000198055,GRK6,22,-0.1623,33,0.65083,15,-0.7631,22,-0.3106
ENSG00000131188,PRR7,54,-0.1180,78,0.61916,20,-1.6182,55,-0.1556
ENSG00000113758,DBN1,86,0.71634,55,-0.0141,30,-0.9287,55,-0.0422
ENSG00000196923,PDLIM7,32,1.10244,15,-0.1284,13,-0.3303,15,-0.2969
ENSG00000183258,DDX41,39,-0.2537,59,0.55823,29,-0.7136,42,-0.2087
ENSG00000146067,FAM193B,14,-0.3960,21,0.24987,17,-0.1256,18,-0.0490
ENSG00000184840,TMED9,131,0.70985,99,0.31328,48,-0.8678,76,-0.3228
ENSG00000027847,B4GALT7,25,-0.3319,37,0.35826,21,-0.5685,30,-0.0399
ENSG00000204677,FAM153CP,9,-0.7955,16,-0.0212,11,-0.5668,18,0.39733
ENSG00000145916,RMND5B,39,0.32915,40,0.51119,15,-1.0871,29,-0.2911
ENSG00000145912,NHP2,189,-0.2880,250,0.19005,192,-0.2671,228,0.01458
ENSG00000197451,HNRNPAB,76,0.87969,41,-0.1230,42,-0.0737,40,-0.2533
ENSG00000113240,CLK4,13,0.11329,14,0.30159,13,0.03316,11,-0.3007
ENSG00000176783,RUFY1,29,1.43526,9,-0.5492,10,-0.3065,11,-0.2149
ENSG00000169045,HNRNPH1,96,-0.0824,117,0.29545,99,-0.0290,94,-0.2095
ENSG00000127022,CANX,282,0.47148,264,0.47040,224,0.09955,169,-0.6136
ENSG00000213316,LTC4S,18,0.29259,10,-0.7336,38,1.54287,13,-0.3713
ENSG00000161013,MGAT4B,61,0.03234,68,0.26205,36,-0.7702,60,-0.0221
ENSG00000161011,SQSTM1,221,0.19151,238,0.40447,236,0.30262,164,-0.5175
ENSG00000161010,MRNIP,12,-0.3550,21,0.63261,22,0.54260,12,-0.6537
ENSG00000197226,TBC1D9B,157,1.40202,59,-0.2579,79,0.24286,55,-0.5734
ENSG00000113269,RNF130,175,1.49617,60,-0.3654,147,1.17705,49,-1.0302
ENSG00000146090,RASGEF1C,45,2.43011,4,-1.5214,12,0.07670,9,-0.6176
ENSG00000050748,MAPK9,262,1.10377,153,0.26069,46,-1.6451,119,-0.3662
ENSG00000131446,MGAT1,27,0.15948,21,-0.3315,32,0.43511,25,0.03141
ENSG00000278970,HEIH,34,0.91301,17,-0.2272,32,0.79013,16,-0.5438
ENSG00000250222,AC008443.5,36,0.20247,20,-0.7966,43,0.48636,35,0.30019
ENSG00000146063,TRIM41,35,0.66726,19,-0.3766,21,-0.1640,23,0.06680
ENSG00000204628,RACK1,329,0.21649,243,-0.3268,469,0.79863,273,-0.1615
ENSG00000112679,DUSP22,20,-0.4754,21,-0.4801,18,-0.5816,33,0.68355
ENSG00000112685,EXOC2,26,0.85459,21,0.62130,8,-0.9112,12,-0.6664
ENSG00000112699,GMDS,23,0.44220,25,0.79430,9,-0.9626,14,-0.6255
ENSG00000124535,WRNIP1,85,0.89014,51,0.08436,21,-1.2630,47,-0.1523
ENSG00000124570,SERPINB6,17,-0.4064,15,-0.7217,73,2.07848,18,-0.5663
ENSG00000244041,LINC01011,5,-1.6100,17,0.45027,17,0.28117,13,-0.1409
ENSG00000124588,NQO2,23,-1.0775,57,0.40968,29,-0.7401,48,0.11870
ENSG00000137274,BPHL,31,0.83364,19,0.11535,15,-0.2713,16,-0.3591
ENSG00000137267,TUBB2A,3058,1.01659,2209,0.61374,722,-1.2719,1294,-0.6852
ENSG00000137285,TUBB2B,111,-1.5368,322,0.12139,334,0.15627,320,0.18301
ENSG00000180822,PSMG4,14,-0.8827,34,0.59251,28,0.16909,22,-0.3422
ENSG00000137266,SLC22A23,34,0.87147,22,0.18249,18,-0.1631,17,-0.4663
ENSG00000145945,FAM50B,31,0.16988,36,0.52328,28,0.04919,23,-0.5239
ENSG00000112739,PRPF4B,47,0.40958,47,0.49312,55,0.65279,27,-0.8394
ENSG00000198721,ECI2,19,-0.5447,29,0.15747,26,-0.0354,27,0.03839
ENSG00000153046,CDYL,13,-0.1298,8,-0.9778,22,0.70741,16,0.41846
ENSG00000124787,RPP40,16,0.45527,20,1.10965,4,-1.6361,9,-0.8421
ENSG00000214113,LYRM4,30,-0.3029,33,-0.2018,38,0.07540,39,0.22527
ENSG00000145982,FARS2,13,0.13415,13,0.22717,9,-0.4062,11,-0.1134
ENSG00000124785,NRN1,109,-1.0354,269,0.47306,87,-1.3859,226,0.16892
ENSG00000216863,LY86-AS1,1,-2.9908,17,0.44988,2,-2.3699,15,0.50402
ENSG00000124783,SSR1,55,-0.0469,66,0.32667,74,0.42361,49,-0.4154
ENSG00000124784,RIOK1,25,0.87887,17,0.34572,8,-0.9351,12,-0.4234
ENSG00000239264,TXNDC5,45,1.01906,29,0.39742,24,0.03282,18,-0.7997
ENSG00000124802,EEF1E1,58,-0.1259,105,1.14126,39,-0.7501,47,-0.8046
ENSG00000111845,PAK1IP1,37,1.31362,24,0.69993,11,-0.7038,11,-1.0648
ENSG00000111843,TMEM14C,117,0.34600,138,0.81997,133,0.55430,62,-1.0876
ENSG00000137210,TMEM14B,128,0.18480,158,0.69358,89,-0.3858,94,-0.5565
ENSG00000224531,SMIM13,97,0.15263,102,0.29560,49,-0.9031,86,-0.0665
ENSG00000205269,TMEM170B,37,-0.1404,37,-0.1856,28,-0.5845,46,0.36017
ENSG00000095951,HIVEP1,37,1.93274,15,0.41896,1,-3.5144,8,-0.9626
ENSG00000112137,PHACTR1,228,0.70157,91,-0.8934,130,-0.1969,166,0.39390
ENSG00000145979,TBC1D7,33,0.38060,41,1.03668,17,-0.6381,18,-0.9106
ENSG00000145990,GFOD1,92,0.57632,58,-0.2207,35,-0.9192,68,0.18230
ENSG00000124523,SIRT5,29,0.23358,30,0.37502,24,-0.0707,22,-0.3747
ENSG00000225921,NOL7,83,0.05840,85,0.11809,89,0.17006,76,-0.1747
ENSG00000010017,RANBP9,66,0.33088,67,0.44704,39,-0.5028,48,-0.3549
ENSG00000050393,MCUR1,31,-0.3434,34,-0.2140,37,-0.0796,42,0.29904
ENSG00000112149,CD83,6,-1.8960,43,1.52366,10,-1.1861,17,-0.7707
ENSG00000047579,DTNBP1,8,-2.7637,54,-0.0322,39,-0.5404,66,0.64813
ENSG00000007944,MYLIP,4,-2.1325,27,0.98099,8,-1.1348,16,-0.2122
ENSG00000124788,ATXN1,69,0.57381,35,-0.5795,42,-0.1930,52,0.25849
ENSG00000112186,CAP2,230,0.00078,322,0.72430,56,-2.1260,212,-0.2393
ENSG00000137414,FAM8A1,31,-0.1047,44,0.60182,21,-0.6456,29,-0.3084
ENSG00000124789,NUP153,16,0.23275,18,0.52650,7,-0.9403,13,-0.2941
ENSG00000137364,TPMT,14,-0.8487,22,-0.1576,15,-0.7227,28,0.55864
ENSG00000165097,KDM1B,15,0.39428,10,-0.2377,5,-1.0791,12,0.30603
ENSG00000124795,DEK,28,-0.7733,63,0.63993,99,1.24346,33,-0.9420
ENSG00000172201,ID4,51,0.25527,11,-2.2961,116,1.66639,46,0.21146
ENSG00000112242,E2F3,17,0.19792,17,0.20129,3,-2.0830,16,0.15997
ENSG00000124766,SOX4,7,-1.1847,16,0.00552,16,0.03385,17,0.27106
ENSG00000272168,CASC15,28,0.18366,24,-0.0138,18,-0.4963,25,0.09066
ENSG00000152954,NRSN1,79,-0.9027,164,0.29570,61,-1.2860,155,0.28967
ENSG00000124532,MRS2,7,-1.3811,22,0.46497,16,-0.1600,17,-0.0327
ENSG00000112294,ALDH5A1,52,-0.2288,67,0.23551,37,-0.7573,62,0.08049
ENSG00000137261,KIAA0319,57,1.37325,23,-0.1030,16,-0.6193,21,-0.4112
ENSG00000111802,TDP2,38,-0.0458,45,0.27542,27,-0.6019,39,-0.0451
ENSG00000112304,ACOT13,57,0.23510,53,0.14272,58,0.24012,45,-0.2845
ENSG00000112308,C6orf62,134,0.06518,126,-0.0346,126,-0.0312,129,0.01576
ENSG00000111913,RIPOR2,62,0.38637,70,0.79929,13,-1.9182,41,-0.4726
ENSG00000079691,CARMIL1,16,0.60617,7,-0.8501,13,0.27532,12,0.24848
ENSG00000197061,HIST1H4C,11,-1.1565,18,-0.5965,59,1.45334,25,-0.0121
ENSG00000112763,BTN2A1,28,0.86073,30,1.38728,8,-1.1205,9,-1.4366
ENSG00000228223,HCG11,15,-0.2131,19,0.14952,13,-0.4177,18,0.06838
ENSG00000182952,HMGN4,19,-0.3576,23,-0.0531,12,-1.0048,26,0.41062
ENSG00000146109,ABT1,13,0.20842,15,0.51742,12,0.09020,9,-0.5471
ENSG00000096654,ZNF184,0,-7.8710,16,0.62751,3,-1.7959,13,0.35058
ENSG00000269293,ZSCAN16-AS1,60,-0.3132,66,-0.1884,101,0.51804,74,0.04191
ENSG00000204713,TRIM27,54,0.38650,49,0.28936,29,-0.5772,40,-0.2208
ENSG00000204681,GABBR1,678,1.51669,238,-0.2942,189,-0.5914,244,-0.3721
ENSG00000204655,MOG,34,1.58528,0,-5.1299,97,4.26416,2,-3.4188
ENSG00000206503,HLA-A,321,1.33830,98,-0.7214,332,1.39765,107,-0.8218
ENSG00000204619,PPP1R11,76,-0.1552,76,-0.1905,67,-0.3515,92,0.30743
ENSG00000231074,HCG18,73,1.13064,30,-0.4186,25,-0.6168,37,-0.0313
ENSG00000241370,RPP21,53,-0.3085,81,0.45624,63,-0.0407,59,-0.2804
ENSG00000204592,HLA-E,38,-0.2925,25,-1.1095,161,2.22468,38,-0.5063
ENSG00000204590,GNL1,102,0.56592,86,0.36473,60,-0.2837,62,-0.4391
ENSG00000204576,PRR3,30,0.70237,26,0.61017,4,-2.4004,17,-0.3933
ENSG00000204574,ABCF1,27,-0.3701,46,0.60927,29,-0.2994,31,-0.3256
ENSG00000204569,PPP1R10,25,0.22321,21,-0.0401,20,-0.1298,22,-0.0056
ENSG00000204568,MRPS18B,53,0.20822,40,-0.3125,48,0.04703,49,0.14871
ENSG00000137343,ATAT1,62,0.51368,47,0.05715,30,-0.6495,44,-0.0637
ENSG00000204564,C6orf136,49,-0.0634,65,0.49069,34,-0.6022,47,-0.2297
ENSG00000204560,DHX16,9,-0.2499,17,1.06287,18,0.91640,6,-1.3215
ENSG00000196230,TUBB,819,0.78581,653,0.53271,300,-0.8090,415,-0.5685
ENSG00000137312,FLOT1,261,0.41765,247,0.42484,139,-0.5739,179,-0.3532
ENSG00000204580,DDR1,68,0.59046,26,-1.0506,128,1.70368,41,-0.4355
ENSG00000137411,VARS2,15,0.08664,13,-0.1625,17,0.31493,14,-0.0176
ENSG00000204525,HLA-C,170,0.87970,113,0.27383,194,1.10988,64,-1.1237
ENSG00000234745,HLA-B,303,1.57817,82,-0.6892,246,1.20189,86,-0.8819
ENSG00000198563,DDX39B,115,0.63011,76,-0.0609,103,0.44536,69,-0.3687
ENSG00000213760,ATP6V1G2,210,-0.5716,405,0.60885,157,-1.0134,293,-0.1132
ENSG00000204498,NFKBIL1,25,1.09966,10,-0.4427,20,0.70347,11,-0.4523
ENSG00000204482,LST1,13,0.16069,9,-0.4364,31,1.67498,9,-0.6083
ENSG00000204472,AIF1,38,-0.2715,18,-1.5770,116,1.57274,49,0.21785
ENSG00000204469,PRRC2A,101,0.15357,68,-0.5784,97,0.09180,102,0.33924
ENSG00000204463,BAG6,96,0.29505,101,0.50913,66,-0.2904,68,-0.4528
ENSG00000204438,GPANK1,8,-0.6969,18,0.70258,11,-0.2336,11,-0.3523
ENSG00000204435,CSNK2B,148,0.12386,154,0.23508,152,0.16457,124,-0.2933
ENSG00000204427,ABHD16A,78,0.89568,66,0.82195,29,-0.6756,32,-0.9352
ENSG00000213722,DDAH2,46,1.18113,14,-0.8485,66,1.83636,16,-0.9713
ENSG00000204394,VARS,13,-1.1393,37,0.56270,26,-0.1366,27,-0.1663
ENSG00000204392,LSM2,27,-0.3188,35,0.07843,56,0.83327,30,-0.3154
ENSG00000204389,HSPA1A,90,0.40634,90,0.54441,117,0.84819,48,-0.9885
ENSG00000204388,HSPA1B,68,0.79996,61,0.81596,44,0.10174,27,-1.1109
ENSG00000204387,SNHG32,77,0.36081,62,0.01236,112,0.98292,50,-0.5715
ENSG00000204386,NEU1,34,-0.0959,59,1.06462,13,-1.4908,29,-0.6079
ENSG00000204371,EHMT2,43,0.06760,43,0.11570,24,-0.8376,42,0.10382
ENSG00000204356,NELFE,70,0.17106,60,-0.0905,56,-0.1859,64,0.07051
ENSG00000204351,SKIV2L,40,0.95367,20,-0.2201,16,-0.5483,22,-0.0884
ENSG00000204348,DXO,17,0.26497,19,0.60767,5,-1.4536,13,-0.2984
ENSG00000204344,STK19,23,0.45692,19,0.23657,20,0.21465,15,-0.4427
ENSG00000213676,ATF6B,21,0.97516,17,0.85614,14,0.28108,7,-1.3305
