Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to12,Feature log2 fold change topic 7to12
ENSG00000043143,JADE2,54,0.47335,26,-0.7193,46,0.22627,35,-0.1973,41,0.09555
ENSG00000152700,SAR1B,27,-1.0782,119,1.50083,40,-0.5207,50,-0.1286,43,-0.5959
ENSG00000113615,SEC24A,27,1.05551,11,-0.3739,17,0.38001,4,-1.6303,13,-0.1598
ENSG00000164615,CAMLG,27,-2.7307,89,-1.0438,297,1.05723,114,-0.5948,184,0.27438
ENSG00000145833,DDX46,537,3.97674,37,-1.1576,37,-1.1653,56,-0.4749,28,-2.1319
ENSG00000181904,C5orf24,29,-0.6979,55,0.34882,66,0.68010,19,-1.3047,42,-0.1979
ENSG00000113621,TXNDC15,27,-0.6874,42,0.00822,49,0.27468,27,-0.6756,45,0.17592
ENSG00000113648,H2AFY,27,-1.3978,51,-0.4751,104,0.78593,73,0.11114,67,-0.0286
ENSG00000145824,CXCL14,27,-2.4053,18,-3.1189,23,-2.7221,20,-2.8054,247,3.49189
ENSG00000145832,SLC25A48,27,0.78116,46,2.07125,4,-2.2385,6,-1.5378,11,-0.9750
ENSG00000120708,TGFBI,27,-0.8199,0,-10.063,33,-0.5695,0,-9.4359,77,2.30753
ENSG00000113658,SMAD5,27,0.36777,35,0.90621,13,-0.7977,10,-1.1522,20,-0.1160
ENSG00000152377,SPOCK1,236,0.46812,237,0.52872,250,0.62586,51,-1.8586,142,-0.5605
ENSG00000146021,KLHL3,27,0.62838,9,-1.0623,30,0.94709,20,0.18934,15,-0.4824
ENSG00000177733,HNRNPA0,27,-2.0616,74,-0.6110,163,0.77616,65,-0.7482,118,0.32706
ENSG00000031003,FAM13B,40,0.12003,24,-0.7481,48,0.42689,28,-0.4285,40,0.16473
ENSG00000112981,NME5,27,-0.0747,9,-1.7436,41,0.68534,30,0.07790,30,0.19231
ENSG00000112983,BRD8,27,-0.7168,41,-0.0725,55,0.44868,41,-0.0698,42,-0.0366
ENSG00000094880,CDC23,32,0.67955,17,-0.4011,29,0.56798,10,-1.0497,20,-0.1697
ENSG00000120709,FAM53C,27,-0.4157,21,-0.8611,37,0.06614,34,-0.0697,41,0.49038
ENSG00000120733,KDM3B,27,-0.2838,36,0.17454,27,-0.3326,15,-1.1271,37,0.40284
ENSG00000132563,REEP2,27,-2.3321,55,-1.3639,195,0.76635,117,-0.1430,148,0.46721
ENSG00000120738,EGR1,27,-1.1018,6,-3.2750,117,1.43022,36,-0.6488,59,0.19709
ENSG00000120705,ETF1,27,-0.8165,33,-0.5544,65,0.61582,32,-0.5582,49,0.22159
ENSG00000113013,HSPA9,27,-2.7794,161,-0.1248,232,0.51347,166,-0.0701,184,0.17426
ENSG00000044115,CTNNA1,27,-2.0888,290,2.00339,52,-1.1785,118,0.13049,78,-0.8153
ENSG00000146006,LRRTM2,27,-0.2607,14,-1.3344,59,1.14034,38,0.29855,29,-0.2926
ENSG00000120725,SIL1,27,0.31595,21,-0.1073,28,0.42745,19,-0.1942,20,-0.2534
ENSG00000120727,PAIP2,27,-2.7500,229,0.52985,200,0.28695,172,0.01496,164,-0.1020
ENSG00000170464,DNAJC18,27,-0.5249,35,-0.1083,39,0.03647,32,-0.2798,41,0.25578
ENSG00000131508,UBE2D2,535,2.06007,133,-0.3393,168,0.06094,102,-0.7071,118,-0.8097
ENSG00000171604,CXXC5,27,-2.2055,210,1.08286,149,0.42573,123,0.07666,90,-0.6827
ENSG00000146005,PSD2,85,0.31406,110,0.83620,32,-1.2731,11,-2.7104,76,0.26163
ENSG00000185129,PURA,27,-1.0312,83,0.80473,38,-0.5337,85,0.75392,47,-0.3234
ENSG00000182700,IGIP,27,-1.4364,62,-0.1941,90,0.44762,61,-0.2113,74,0.18251
ENSG00000120306,CYSTM1,355,2.10302,93,-0.2053,64,-0.8253,54,-1.0086,89,-0.4263
ENSG00000113068,PFDN1,27,-1.8202,81,-0.1851,108,0.31592,135,0.65085,90,0.00612
ENSG00000131503,ANKHD1,355,3.17329,48,-0.5019,38,-0.8841,65,-0.0065,32,-1.6243
ENSG00000213523,SRA1,27,-0.8118,40,-0.2374,48,0.09799,36,-0.3757,52,0.37094
ENSG00000243056,EIF4EBP3,27,1.07670,26,1.18778,3,-2.0492,15,0.14973,10,-0.6550
ENSG00000113108,APBB3,27,-0.0132,15,-0.9227,57,1.40920,27,-0.0245,21,-0.6272
ENSG00000176087,SLC35A4,355,4.18860,28,-0.8701,10,-2.3889,19,-1.3231,19,-1.9482
ENSG00000170458,CD14,27,0.75976,23,0.55096,7,-1.4192,15,-0.2008,16,-0.0166
ENSG00000131495,NDUFA2,355,0.50639,231,-0.1889,241,-0.1176,269,0.06294,255,-0.0346
ENSG00000113141,IK,42,-0.7383,104,0.76491,68,0.00657,56,-0.3098,63,-0.2368
ENSG00000120314,WDR55,27,1.07251,13,-0.1248,9,-0.6475,13,-0.0586,13,-0.0518
ENSG00000170445,HARS,27,-1.1444,34,-0.8578,86,0.74333,56,-0.0248,60,0.16325
ENSG00000112855,HARS2,27,1.16315,23,1.03034,17,0.46616,2,-2.5126,8,-1.1633
ENSG00000146007,ZMAT2,27,-2.1838,94,-0.3570,179,0.79620,113,-0.0353,117,0.03498
ENSG00000120327,PCDHB14,27,1.40265,5,-1.3175,16,0.63709,0,-7.3602,11,-0.0338
ENSG00000178913,TAF7,27,-1.7048,86,0.05066,118,0.62457,72,-0.2348,82,-0.0353
ENSG00000131504,DIAPH1,27,0.62333,10,-0.8853,22,0.33504,19,0.06390,18,-0.0506
ENSG00000171720,HDAC3,27,0.35455,15,-0.5488,34,0.83531,6,-1.7852,21,-0.0755
ENSG00000164620,RELL2,27,-0.3649,2,-4.0737,51,0.73959,36,0.08502,40,0.48959
ENSG00000081791,DELE1,27,0.18163,34,0.61766,17,-0.5336,18,-0.4165,23,-0.0775
ENSG00000013561,RNF14,27,-0.5437,27,-0.5760,55,0.63789,29,-0.4060,40,0.12391
ENSG00000113552,GNPDA1,27,-0.0795,17,-0.8325,54,1.19522,17,-0.7836,26,-0.2571
ENSG00000131507,NDFIP1,193,-1.4586,217,-1.3668,973,1.24490,294,-0.8315,530,0.14923
ENSG00000187678,SPRY4,27,0.97797,3,-2.3075,17,0.32159,18,0.32255,15,0.04187
ENSG00000113578,FGF1,27,-2.1188,366,2.57912,27,-2.2159,165,0.62365,60,-1.4282
ENSG00000145819,ARHGAP26,27,-1.1086,20,-1.5949,88,0.82628,67,0.28925,60,0.20624
ENSG00000113580,NR3C1,27,-0.5472,59,0.78341,38,-0.0063,34,-0.1760,34,-0.3197
ENSG00000145817,YIPF5,27,-0.5347,45,0.30000,48,0.42580,41,0.13011,34,-0.3413
ENSG00000183775,KCTD16,27,-0.4764,6,-2.6562,53,0.65094,7,-2.3874,48,0.90483
ENSG00000133706,LARS,155,1.29115,78,0.17559,61,-0.2516,37,-0.9742,63,-0.3146
ENSG00000091009,RBM27,27,0.16728,25,0.08871,22,-0.1710,35,0.59861,22,-0.2304
ENSG00000113649,TCERG1,27,-0.3468,20,-0.8560,46,0.55568,43,0.38411,34,0.00312
ENSG00000156475,PPP2R2B,27,-2.3586,106,-0.3551,190,0.68035,113,-0.2219,139,0.18691
ENSG00000113657,DPYSL3,27,-1.3590,155,1.67631,60,-0.1702,55,-0.2902,47,-0.8570
ENSG00000176049,JAKMIP2,27,-0.3197,46,0.56943,33,0.00328,47,0.54878,28,-0.4722
ENSG00000145868,FBXO38,27,0.94341,12,-0.3180,16,0.09728,27,0.94591,11,-0.6594
ENSG00000173210,ABLIM3,27,0.19152,27,0.21863,20,-0.2567,33,0.51911,22,-0.2399
ENSG00000164284,GRPEL2,27,1.00951,9,-0.7336,15,0.09972,11,-0.3407,14,-0.0319
ENSG00000145882,PCYOX1L,27,0.83527,2,-3.0153,32,1.29187,16,0.03577,13,-0.4518
ENSG00000113712,CSNK1A1,27,-2.1538,138,0.35199,144,0.42732,85,-0.4393,114,0.01066
ENSG00000183111,ARHGEF37,27,0.31020,54,1.78133,9,-1.3558,26,0.26152,14,-1.0837
ENSG00000113716,HMGXB3,27,0.94324,9,-0.7388,21,0.65611,21,0.56966,11,-0.6716
ENSG00000182578,CSF1R,27,-0.4897,73,1.27543,10,-1.9923,67,0.95677,31,-0.4945
ENSG00000113721,PDGFRB,27,0.65454,23,0.45827,5,-1.7976,1,-3.6992,21,0.57243
ENSG00000011083,SLC6A7,27,0.86200,1,-3.3707,39,1.76983,6,-1.3191,12,-0.5934
ENSG00000070808,CAMK2A,36,-2.2723,10,-4.1604,258,0.83605,122,-0.4523,210,0.86192
ENSG00000070814,TCOF1,27,0.21241,17,-0.4929,29,0.40169,34,0.60893,21,-0.2923
ENSG00000019582,CD74,1186,2.08762,702,1.30021,71,-2.5257,524,0.62974,166,-1.7075
ENSG00000164587,RPS14,922,-0.2337,1764,0.91967,680,-0.7569,1460,0.49477,930,-0.3809
ENSG00000070614,NDST1,27,-0.3665,63,1.12800,24,-0.5805,14,-1.3109,32,-0.1347
ENSG00000171992,SYNPO,27,-1.7932,7,-3.8339,135,0.76027,58,-0.6464,116,0.91011
ENSG00000086589,RBM22,27,-0.3900,57,0.90339,45,0.45479,9,-1.9950,29,-0.4335
ENSG00000132912,DCTN4,27,-1.2558,78,0.42307,81,0.47835,37,-0.7964,60,-0.0910
ENSG00000211445,GPX3,27,0.26707,9,-1.4416,30,0.50514,17,-0.4452,25,0.28442
ENSG00000145901,TNIP1,27,0.09587,23,-0.1684,29,0.21512,24,-0.1069,25,-0.0339
ENSG00000197043,ANXA6,27,-2.9088,65,-1.7496,427,1.54881,146,-0.4312,192,-0.0023
ENSG00000196743,GM2A,27,-0.1594,70,1.67956,14,-1.2385,33,0.17175,21,-0.8100
ENSG00000123643,SLC36A1,27,1.26823,2,-2.6001,17,0.61122,1,-3.5046,13,0.26895
ENSG00000113140,SPARC,1088,2.05075,816,1.80046,95,-1.9922,118,-1.5675,157,-1.6774
ENSG00000177556,ATOX1,27,-3.0915,288,0.51869,228,0.09927,222,0.05104,217,0.02430
ENSG00000145907,G3BP1,27,-0.6754,55,0.49361,47,0.19197,26,-0.7197,41,-0.0684
ENSG00000155511,GRIA1,27,-1.5159,12,-2.8055,143,1.26543,88,0.28231,76,0.09895
ENSG00000055147,FAM114A2,27,1.43292,17,0.76386,11,-0.0414,10,-0.1926,7,-1.1340
ENSG00000164576,SAP30L,27,0.24977,33,0.64458,16,-0.5518,24,0.08377,21,-0.2526
ENSG00000155506,LARP1,27,-2.3502,82,-0.7593,199,0.78424,142,0.14175,137,0.17024
ENSG00000170271,FAXDC2,355,2.73277,142,1.10939,13,-2.7907,40,-1.0161,39,-1.5789
ENSG00000155508,CNOT8,27,-0.3626,33,-0.0274,44,0.44073,37,0.14687,32,-0.2024
ENSG00000082516,GEMIN5,27,1.33175,9,-0.4924,14,0.28015,3,-1.8739,11,-0.1750
ENSG00000082515,MRPL22,27,-0.5760,41,0.09357,42,0.11068,28,-0.5323,41,0.17285
ENSG00000155868,MED7,27,0.53667,11,-0.9437,25,0.46987,10,-0.9424,20,0.15725
ENSG00000055163,CYFIP2,27,-3.2668,60,-2.2061,455,1.17962,222,-0.1366,272,0.35344
ENSG00000155858,LSM11,27,0.59634,3,-2.5664,25,0.52221,8,-1.1879,22,0.49529
ENSG00000113282,CLINT1,27,0.17235,15,-0.7920,42,1.03214,20,-0.2492,21,-0.3350
ENSG00000145860,RNF145,27,-1.2562,42,-0.6295,114,1.14234,67,0.14347,56,-0.2816
ENSG00000164332,UBLCP1,27,-1.1303,46,-0.3516,92,0.88083,74,0.43195,50,-0.3115
ENSG00000113312,TTC1,306,1.65816,95,-0.3003,129,0.21689,53,-1.1539,93,-0.5282
ENSG00000170234,PWWP2A,27,0.77334,25,0.73503,17,0.07787,15,-0.1098,12,-0.8065
ENSG00000170231,FABP6,27,-0.2011,8,-2.0270,29,-0.0898,134,2.62948,22,-0.8192
ENSG00000164609,SLU7,27,-1.7958,77,-0.2489,122,0.57356,121,0.49524,86,-0.0723
ENSG00000164611,PTTG1,27,0.74860,3,-2.4754,21,0.38259,9,-0.9192,19,0.46626
ENSG00000145864,GABRB2,27,-2.5734,5,-5.0342,289,1.22798,86,-0.8558,185,0.65770
ENSG00000022355,GABRA1,27,-3.1591,15,-4.1591,454,1.33372,120,-0.9696,270,0.58099
ENSG00000280776,LINC01202,27,1.43049,0,-5.7992,17,0.78208,0,-7.4286,12,0.24977
ENSG00000113327,GABRG2,27,-2.0276,5,-4.5663,226,1.50393,25,-2.1342,122,0.51079
ENSG00000113328,CCNG1,27,0.20909,37,0.81814,21,-0.2221,34,0.58165,18,-0.7180
ENSG00000170584,NUDCD2,27,-0.9279,110,1.55111,43,-0.2430,33,-0.6075,38,-0.6817
ENSG00000038274,MAT2B,27,-1.2597,39,-0.7650,89,0.66398,53,-0.2353,67,0.26509
ENSG00000145934,TENM2,27,-0.0094,3,-3.1944,40,0.69030,29,0.11593,30,0.36034
ENSG00000113645,WWC1,27,-0.1731,35,0.26091,24,-0.3786,15,-1.0858,34,0.33431
ENSG00000113643,RARS,539,3.99898,17,-2.3235,53,-0.5743,19,-2.0589,34,-1.7481
ENSG00000188573,FBLL1,27,-0.8159,6,-3.0566,83,1.09502,23,-1.0400,54,0.49971
ENSG00000120137,PANK3,27,-0.7970,39,-0.2343,68,0.72268,19,-1.2688,47,0.11819
ENSG00000184347,SLIT3,27,0.37793,2,-3.1399,51,1.72051,25,0.24619,16,-0.7212
ENSG00000182132,KCNIP1,27,0.29362,5,-2.1186,11,-1.0987,11,-1.0285,33,1.41776
ENSG00000181163,NPM1,29,-2.6425,266,0.80137,214,0.39607,176,0.04578,148,-0.3887
ENSG00000072803,FBXW11,27,-1.6549,84,0.07731,120,0.72569,63,-0.3756,78,-0.0942
ENSG00000168246,UBTD2,27,0.84595,16,0.07738,13,-0.3540,8,-0.9958,16,0.03688
ENSG00000214357,NEURL1B,27,0.20875,5,-2.2402,25,0.11180,16,-0.5841,30,0.76433
ENSG00000120129,DUSP1,1043,4.55740,78,-0.8136,32,-2.1724,37,-1.8373,38,-2.5142
ENSG00000113719,ERGIC1,27,-0.4210,40,0.22850,38,0.11372,17,-1.0650,37,0.15614
ENSG00000037241,RPL26L1,74,0.64922,41,-0.3362,58,0.27475,49,-0.0119,46,-0.2258
ENSG00000113732,ATP6V0E1,237,1.68760,156,1.08477,37,-1.3760,82,-0.1003,57,-1.0483
ENSG00000164463,CREBRF,27,-0.0048,44,0.88781,25,-0.1493,23,-0.2304,23,-0.4531
ENSG00000113734,BNIP1,27,1.49264,7,-0.6789,13,0.31568,5,-0.9699,9,-0.3386
ENSG00000145919,BOD1,27,-0.3655,30,-0.2049,47,0.58101,33,-0.0361,32,-0.1472
ENSG00000113742,CPEB4,27,-1.2908,54,-0.2736,75,0.30828,35,-0.8781,73,0.44551
ENSG00000170091,NSG2,355,0.44349,31,-3.3127,502,1.17748,83,-1.7832,286,0.19096
ENSG00000164466,SFXN1,27,-0.7506,27,-0.8071,59,0.51489,41,-0.1155,48,0.26901
ENSG00000113749,HRH2,27,1.36117,1,-3.6628,16,0.61752,22,0.99472,9,-0.5432
ENSG00000145920,CPLX2,27,-3.4314,27,-3.5436,318,0.27486,308,0.19699,373,1.12459
ENSG00000051596,THOC3,27,0.22452,13,-0.9022,46,1.26241,19,-0.3366,19,-0.4897
ENSG00000122203,KIAA1191,27,-1.7863,53,-0.8276,121,0.56101,65,-0.4761,103,0.48858
ENSG00000175414,ARL10,27,1.00224,7,-1.0767,23,0.88581,4,-1.7260,13,-0.2153
ENSG00000048162,NOP16,348,4.19680,6,-2.9894,33,-0.5700,4,-3.6356,20,-1.7893
ENSG00000146066,HIGD2A,27,-2.2360,138,0.25352,125,0.07380,109,-0.1425,129,0.22298
ENSG00000175416,CLTB,27,-2.7793,100,-0.9049,258,0.71575,190,0.13888,192,0.30226
ENSG00000113194,FAF2,27,0.15592,19,-0.3699,28,0.22657,11,-1.1975,27,0.26765
ENSG00000146083,RNF44,27,-0.3759,23,-0.6525,48,0.61453,14,-1.3430,38,0.30491
ENSG00000169258,GPRIN1,27,-0.3335,5,-2.9646,57,0.99106,8,-2.0144,40,0.59261
ENSG00000074317,SNCB,28,-3.5167,20,-4.1198,555,1.15874,141,-1.1501,379,0.78461
ENSG00000048140,TSPAN17,27,0.55058,10,-1.0822,30,0.82522,15,-0.3195,18,-0.1927
ENSG00000113763,UNC5A,27,-0.2666,0,-6.2930,83,1.91807,23,-0.4861,28,-0.3726
ENSG00000113761,ZNF346,27,1.28784,3,-2.0444,17,0.61131,15,0.31866,10,-0.3699
ENSG00000165671,NSD1,27,0.35084,22,0.06074,19,-0.1663,22,0.05411,21,-0.0807
ENSG00000169228,RAB24,27,1.12560,12,-0.1777,23,0.98068,5,-1.4315,10,-0.7763
ENSG00000169230,PRELID1,27,-1.9519,81,-0.3381,134,0.54140,81,-0.3082,108,0.26962
ENSG00000169223,LMAN2,27,-0.9809,67,0.46972,55,0.11029,45,-0.1862,50,-0.0719
ENSG00000169220,RGS14,27,-0.2504,5,-2.8672,48,0.73848,45,0.57366,34,0.19043
ENSG00000131187,F12,27,0.24169,1,-4.3065,35,0.74704,49,1.23704,21,-0.2014
ENSG00000198055,GRK6,27,0.37107,9,-1.3544,32,0.75534,23,0.14155,20,-0.1229
ENSG00000131188,PRR7,27,-0.1987,18,-0.9002,47,0.78039,10,-1.6768,33,0.26901
ENSG00000113758,DBN1,27,-0.9760,14,-1.9763,92,1.09534,47,-0.1180,54,0.17783
ENSG00000196923,PDLIM7,27,0.77973,6,-1.4682,25,0.75370,16,-0.0169,15,-0.2141
ENSG00000183258,DDX41,27,-0.5866,19,-1.1634,47,0.30921,59,0.65012,42,0.21684
ENSG00000146067,FAM193B,27,0.60998,15,-0.3418,20,0.19060,16,-0.2343,18,-0.0906
ENSG00000184840,TMED9,27,-1.4846,88,0.34748,90,0.40710,43,-0.7680,73,0.03114
ENSG00000027847,B4GALT7,27,0.64692,13,-0.5697,29,0.88864,16,-0.1319,14,-0.5262
ENSG00000204677,FAM153CP,27,0.48583,11,-0.9846,25,0.41094,38,1.07763,17,-0.4406
ENSG00000145916,RMND5B,27,-0.0118,23,-0.2654,40,0.72256,22,-0.3045,25,-0.2432
ENSG00000145912,NHP2,747,2.00188,152,-0.7103,231,-0.0125,176,-0.4310,184,-0.6119
ENSG00000197451,HNRNPAB,30,-0.7544,64,0.47922,68,0.59369,32,-0.6256,43,-0.3282
ENSG00000113240,CLK4,27,0.62984,24,0.53353,20,0.18567,11,-0.6730,15,-0.5077
ENSG00000176783,RUFY1,27,0.69889,23,0.49815,15,-0.2818,14,-0.3014,15,-0.3409
ENSG00000169045,HNRNPH1,27,-1.9382,143,0.68704,93,-0.0918,95,-0.0408,97,-0.0343
ENSG00000127022,CANX,27,-3.3792,392,0.73076,273,0.06931,219,-0.2824,262,-0.0049
ENSG00000213316,LTC4S,27,1.16268,16,0.38909,4,-1.8705,19,0.60525,12,-0.2895
ENSG00000161013,MGAT4B,27,-0.5793,23,-0.8420,58,0.69909,24,-0.7690,43,0.26923
ENSG00000161011,SQSTM1,27,-3.0164,308,0.73207,231,0.19895,170,-0.2966,199,-0.0929
ENSG00000161010,MRNIP,27,0.46669,18,-0.2029,19,-0.0568,13,-0.6810,21,0.14688
ENSG00000197226,TBC1D9B,27,-1.5518,128,0.98230,86,0.24226,79,0.08015,61,-0.5387
ENSG00000113269,RNF130,47,-1.6526,330,1.68967,103,-0.5238,228,0.78809,90,-1.0746
ENSG00000146090,RASGEF1C,27,1.28059,8,-0.5851,23,1.17181,2,-2.4530,9,-0.7399
ENSG00000050748,MAPK9,27,-2.0197,45,-1.3268,204,1.28647,79,-0.4139,106,0.07192
ENSG00000113300,CNOT6,27,0.86373,20,0.46022,9,-0.9484,2,-2.5656,17,0.19213
ENSG00000131446,MGAT1,27,-0.2040,33,0.10910,31,-0.0055,21,-0.5854,32,0.15111
ENSG00000278970,HEIH,27,0.18857,33,0.55870,22,-0.1606,14,-0.7919,23,-0.1333
ENSG00000245060,LINC00847,27,1.20613,32,1.81110,11,-0.2341,9,-0.4352,5,-1.9473
ENSG00000250222,AC008443.5,27,-0.3517,34,0.01043,28,-0.3177,31,-0.1507,37,0.30034
ENSG00000146063,TRIM41,355,3.55030,44,-0.4334,20,-1.6301,42,-0.4672,26,-1.7199
ENSG00000204628,RACK1,30,-3.3572,505,1.05024,245,-0.2748,403,0.54111,253,-0.3499
ENSG00000248275,TRIM52-AS1,27,0.40073,27,0.46628,17,-0.3114,14,-0.5509,20,-0.1205
ENSG00000112679,DUSP22,27,0.03876,32,0.33247,33,0.39534,28,0.09120,22,-0.4842
ENSG00000112685,EXOC2,27,0.47551,19,-0.0875,22,0.20613,17,-0.2567,19,-0.1663
ENSG00000112699,GMDS,27,0.70932,7,-1.4229,23,0.49419,9,-0.8981,18,0.20162
ENSG00000124535,WRNIP1,27,-0.7869,36,-0.3741,75,0.92886,26,-0.8426,44,-0.0446
ENSG00000021355,SERPINB1,27,1.16337,32,1.75478,5,-1.3730,17,0.46261,6,-1.6248
ENSG00000124570,SERPINB6,236,2.09755,135,1.24426,9,-3.1850,55,-0.3706,43,-1.1461
ENSG00000124588,NQO2,27,-0.7957,20,-1.3398,70,0.79490,38,-0.2679,50,0.28489
ENSG00000137274,BPHL,27,0.73874,19,0.24368,21,0.36541,17,0.02959,13,-0.6633
ENSG00000137267,TUBB2A,321,-1.9434,152,-3.1579,2602,1.57671,981,-0.2622,1186,0.06277
ENSG00000137285,TUBB2B,30,-3.4385,174,-0.9540,159,-1.0944,116,-1.4969,484,1.83663
ENSG00000180822,PSMG4,27,0.50963,16,-0.2938,22,0.23382,27,0.54361,17,-0.3612
ENSG00000137266,SLC22A23,27,0.03300,38,0.67890,33,0.37678,47,0.93489,17,-1.0997
ENSG00000168994,PXDC1,45,1.79819,23,0.67545,5,-1.7313,8,-0.8935,13,-0.4999
ENSG00000145945,FAM50B,27,-0.0257,25,-0.1315,41,0.72744,14,-0.9688,26,-0.1705
ENSG00000112739,PRPF4B,27,-0.8458,58,0.38102,48,0.03948,91,1.08903,39,-0.5092
ENSG00000198721,ECI2,27,-0.4591,51,0.59730,23,-0.7142,25,-0.5872,39,0.23111
ENSG00000153046,CDYL,27,0.70507,27,0.82709,14,-0.3132,29,0.85600,11,-1.0276
ENSG00000214113,LYRM4,27,-0.4301,27,-0.4382,40,0.21543,37,0.07044,38,0.18828
ENSG00000145982,FARS2,27,1.22440,11,-0.2503,19,0.73506,6,-1.0641,10,-0.6487
ENSG00000124785,NRN1,27,-2.3436,13,-3.5201,276,1.46960,125,-0.0492,136,0.16206
ENSG00000216863,LY86-AS1,27,1.30406,0,-4.4507,22,1.11087,0,-7.5289,12,0.03155
ENSG00000112799,LY86,27,0.87976,31,1.30001,6,-1.5099,22,0.55986,10,-0.9380
ENSG00000124783,SSR1,27,-1.3658,106,0.85327,61,-0.1347,37,-0.8727,66,-0.0050
ENSG00000124784,RIOK1,27,0.94951,12,-0.3717,18,0.29459,8,-0.8712,14,-0.1591
ENSG00000239264,TXNDC5,27,-0.0709,39,0.59016,27,-0.0482,17,-0.7321,27,-0.1445
ENSG00000124802,EEF1E1,27,-0.9762,41,-0.3685,72,0.60268,45,-0.1899,53,0.08618
ENSG00000124786,SLC35B3,27,1.04654,16,0.22120,11,-0.3976,10,-0.4792,13,-0.2324
ENSG00000111845,PAK1IP1,27,1.03208,10,-0.4834,21,0.75485,8,-0.8300,12,-0.4828
ENSG00000111843,TMEM14C,27,-1.5592,135,1.06873,73,-0.0739,55,-0.4951,69,-0.2645
ENSG00000137210,TMEM14B,27,-1.7420,104,0.34120,96,0.20367,96,0.18400,84,-0.0543
ENSG00000197977,ELOVL2,27,0.62533,25,0.58782,5,-1.8423,4,-2.0153,21,0.41293
ENSG00000224531,SMIM13,27,-1.4911,60,-0.3002,124,0.99865,33,-1.1933,73,0.02992
ENSG00000205269,TMEM170B,27,-0.6023,28,-0.5655,55,0.58264,10,-2.0340,46,0.41988
ENSG00000095951,HIVEP1,27,1.10505,4,-1.8385,26,1.19563,1,-3.4751,12,-0.2243
ENSG00000112137,PHACTR1,82,-0.4841,22,-2.5548,159,0.62339,95,-0.2645,135,0.58601
ENSG00000145979,TBC1D7,27,0.68295,12,-0.6423,30,0.96831,11,-0.7102,15,-0.4351
ENSG00000145990,GFOD1,27,-1.2821,8,-3.0684,122,1.26311,68,0.12978,66,0.14946
ENSG00000124523,SIRT5,355,3.97375,21,-1.3785,27,-0.9990,9,-2.5475,23,-1.7099
ENSG00000225921,NOL7,27,-1.6891,106,0.43724,84,0.03226,78,-0.0871,84,0.06264
ENSG00000010017,RANBP9,27,-1.1365,32,-0.9507,90,0.82969,31,-0.9442,64,0.34301
ENSG00000050393,MCUR1,27,-0.6778,41,-0.0385,55,0.46840,60,0.57273,37,-0.3047
ENSG00000180537,RNF182,27,1.14428,11,-0.3044,14,0.16745,0,-6.8322,13,0.05244
ENSG00000112149,CD83,27,0.16212,9,-1.6068,38,0.83703,4,-2.4154,27,0.38351
ENSG00000008083,JARID2,27,0.98900,16,0.22141,13,-0.1591,8,-0.8525,13,-0.2416
ENSG00000047579,DTNBP1,27,-0.4540,20,-0.9295,39,0.13139,12,-1.5808,46,0.78980
ENSG00000007944,MYLIP,27,0.30335,29,0.45897,24,0.14437,15,-0.5944,20,-0.3147
ENSG00000124788,ATXN1,27,-0.9780,43,-0.3037,69,0.52182,21,-1.3124,57,0.33648
ENSG00000112186,CAP2,27,-2.7087,18,-3.4218,383,1.64909,144,-0.2188,169,0.05791
ENSG00000137414,FAM8A1,27,-0.4409,30,-0.3051,48,0.51962,28,-0.3823,36,0.05709
ENSG00000124789,NUP153,27,0.44888,17,-0.3002,23,0.23229,10,-1.0195,21,0.09653
ENSG00000137177,KIF13A,343,4.44341,37,-0.2331,4,-3.4223,20,-1.1166,11,-2.7191
ENSG00000137364,TPMT,27,0.29617,16,-0.5666,17,-0.4493,4,-2.4131,28,0.80555
ENSG00000165097,KDM1B,27,1.27570,10,-0.3589,17,0.54212,11,-0.1185,9,-0.6947
ENSG00000124795,DEK,27,-1.3318,106,0.90586,46,-0.5735,83,0.39610,61,-0.1893
ENSG00000172201,ID4,27,-1.8891,210,1.54566,24,-2.1349,36,-1.4725,101,0.18570
ENSG00000112242,E2F3,27,1.31144,3,-1.8181,16,0.54211,9,-0.3635,11,-0.1692
ENSG00000124766,SOX4,27,1.25966,15,0.34991,11,-0.2476,12,-0.0157,9,-0.6365
ENSG00000272168,CASC15,27,0.27401,19,-0.3005,29,0.43121,22,-0.0472,21,-0.1849
ENSG00000152954,NRSN1,27,-1.5850,17,-2.3450,114,0.71037,39,-1.0477,99,0.85539
ENSG00000124532,MRS2,27,0.78006,12,-0.4617,23,0.60909,14,-0.2836,14,-0.3777
ENSG00000112294,ALDH5A1,27,-1.2532,48,-0.4165,63,0.03677,50,-0.3039,73,0.54973
ENSG00000137261,KIAA0319,27,0.14258,7,-1.9558,39,0.85955,7,-1.9213,28,0.40700
ENSG00000111802,TDP2,27,-0.3343,29,-0.2619,51,0.75111,25,-0.4115,32,-0.1503
ENSG00000112304,ACOT13,27,-1.0063,45,-0.2620,61,0.28135,47,-0.1516,57,0.24630
ENSG00000112308,C6orf62,271,0.88779,150,-0.0747,136,-0.2448,110,-0.5419,155,-0.0390
ENSG00000112312,GMNN,355,4.65499,15,-1.6248,10,-2.2669,1,-5.0990,17,-1.9956
