Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000164398,ACSL6,158,0.28208,180,0.50655,140,0.10482,85,-0.8034,138,0.06889
ENSG00000113522,RAD50,60,0.00199,60,0.00132,84,0.70760,42,-0.6410,53,-0.2313
ENSG00000131437,KIF3A,77,-1.6534,287,0.43788,391,1.24241,169,-0.4973,144,-0.7808
ENSG00000164402,SEPTIN8,176,-0.3156,204,-0.0799,201,-0.1193,135,-0.8305,331,0.91119
ENSG00000198944,SOWAHA,61,-0.4093,56,-0.5434,111,0.69385,88,0.21338,58,-0.5585
ENSG00000164403,SHROOM1,16,-0.0074,3,-2.3695,8,-1.2022,11,-0.6652,37,1.86536
ENSG00000164405,UQCRQ,724,0.39376,603,0.08753,439,-0.4890,748,0.53998,439,-0.4899
ENSG00000072364,AFF4,57,0.04132,77,0.54827,60,0.13499,38,-0.6862,58,0.07199
ENSG00000155329,ZCCHC10,22,0.02080,32,0.62056,21,-0.0561,15,-0.7119,25,0.23290
ENSG00000170606,HSPA4,92,0.37129,59,-0.3751,87,0.32040,50,-0.7106,83,0.23455
ENSG00000113583,C5orf15,12,-1.8168,88,1.38074,44,0.16639,22,-1.0390,45,0.20860
ENSG00000213585,VDAC1,259,0.20583,247,0.12650,316,0.65467,144,-0.8409,204,-0.2193
ENSG00000113558,SKP1,753,0.02965,869,0.26910,802,0.15863,675,-0.1730,670,-0.1869
ENSG00000113575,PPP2CA,108,-0.9945,266,0.46497,312,0.91470,152,-0.5293,157,-0.4617
ENSG00000119048,UBE2B,136,0.00640,159,0.25854,183,0.60307,99,-0.5813,114,-0.3244
ENSG00000237190,CDKN2AIPNL,43,0.17560,51,0.46263,51,0.55127,42,0.14322,15,-1.5954
ENSG00000043143,JADE2,57,0.42789,62,0.58308,43,-0.0164,34,-0.4492,38,-0.2544
ENSG00000152700,SAR1B,22,-1.2374,75,0.75874,32,-0.7398,40,-0.3487,72,0.84405
ENSG00000164615,CAMLG,86,-0.5879,192,0.75109,149,0.37821,100,-0.3921,106,-0.2873
ENSG00000145833,DDX46,43,0.24994,18,-1.1250,53,0.71555,28,-0.5382,38,0.02217
ENSG00000181904,C5orf24,39,-0.6206,97,0.89843,61,0.12791,35,-0.8979,65,0.26480
ENSG00000113621,TXNDC15,61,0.30270,74,0.63712,58,0.25022,26,-1.1555,52,0.03318
ENSG00000113648,H2AFY,79,-0.1852,100,0.20122,130,0.79163,61,-0.6959,75,-0.3197
ENSG00000145824,CXCL14,100,0.16127,109,0.30505,47,-1.1435,87,-0.0748,124,0.63270
ENSG00000113658,SMAD5,23,-0.0244,33,0.56395,21,-0.2049,11,-1.2527,34,0.72624
ENSG00000152377,SPOCK1,247,0.20034,374,0.92506,259,0.33319,124,-1.0155,182,-0.3409
ENSG00000146021,KLHL3,4,-2.0432,16,-0.1819,34,1.43409,10,-1.0287,17,-0.0752
ENSG00000177733,HNRNPA0,132,0.02230,158,0.32738,156,0.36110,95,-0.5779,124,-0.0862
ENSG00000031003,FAM13B,45,-0.0004,32,-0.5441,59,0.55883,37,-0.3611,45,0.00337
ENSG00000112981,NME5,10,-1.4886,49,0.98626,31,0.19347,32,0.26848,19,-0.7178
ENSG00000112983,BRD8,28,-0.5778,48,0.32095,54,0.61145,24,-0.8700,43,0.14676
ENSG00000094880,CDC23,1,-3.8800,24,0.44277,23,0.43903,18,-0.0987,21,0.21638
ENSG00000120709,FAM53C,27,-0.5577,25,-0.6516,56,0.76989,27,-0.6150,44,0.27239
ENSG00000120733,KDM3B,21,-0.8599,40,0.17403,30,-0.3442,38,0.10629,45,0.47218
ENSG00000132563,REEP2,77,-0.6436,120,0.06274,160,0.66182,130,0.23326,74,-0.8118
ENSG00000120738,EGR1,3,-3.0574,28,0.40764,42,1.38875,17,-0.4738,14,-0.7626
ENSG00000120705,ETF1,76,0.63583,51,-0.0237,53,0.02366,47,-0.2039,45,-0.2611
ENSG00000113013,HSPA9,210,0.09825,222,0.19387,242,0.40454,150,-0.5052,182,-0.1535
ENSG00000044115,CTNNA1,123,0.31078,81,-0.3862,62,-0.8866,74,-0.5960,171,1.10458
ENSG00000146006,LRRTM2,43,-0.2372,64,0.44870,70,0.72130,35,-0.6030,38,-0.4685
ENSG00000120725,SIL1,46,1.04841,32,0.43688,26,0.10997,15,-0.9187,19,-0.4566
ENSG00000120727,PAIP2,242,0.35143,285,0.63230,192,-0.0444,137,-0.6609,193,-0.0295
ENSG00000170464,DNAJC18,25,-0.9412,76,0.88408,54,0.35528,34,-0.5351,43,-0.1085
ENSG00000131508,UBE2D2,159,0.28377,138,0.04050,142,0.11342,113,-0.3171,133,-0.0181
ENSG00000171604,CXXC5,75,-1.0698,118,-0.3695,197,0.57730,139,-0.1190,160,0.14795
ENSG00000146005,PSD2,11,-2.6718,64,0.03645,48,-0.5016,62,-0.0106,104,1.06643
ENSG00000185129,PURA,62,0.05805,53,-0.1869,79,0.56856,42,-0.6435,60,0.01812
ENSG00000182700,IGIP,75,0.03467,53,-0.5289,88,0.36199,71,-0.0629,71,-0.0745
ENSG00000120306,CYSTM1,85,-0.2287,75,-0.4302,86,-0.2532,120,0.39794,107,0.16284
ENSG00000113068,PFDN1,113,0.18063,80,-0.3731,116,0.26948,101,-0.0139,92,-0.1869
ENSG00000131503,ANKHD1,47,0.10515,22,-1.0695,55,0.43192,35,-0.4507,53,0.34060
ENSG00000213523,SRA1,32,-0.3507,46,0.20820,48,0.32673,35,-0.2666,40,-0.0322
ENSG00000113108,APBB3,57,1.02143,38,0.31512,42,0.54627,16,-1.2256,22,-0.6808
ENSG00000176087,SLC35A4,8,-0.9908,18,0.22822,12,-0.5225,14,-0.1598,23,0.82600
ENSG00000131495,NDUFA2,271,0.07570,276,0.10739,197,-0.4999,323,0.44604,241,-0.1360
ENSG00000113141,IK,89,0.43036,61,-0.1895,78,0.24926,59,-0.2882,63,-0.1660
ENSG00000170445,HARS,52,-0.1988,69,0.27342,76,0.52603,37,-0.8227,61,0.06981
ENSG00000146007,ZMAT2,140,-0.1966,152,-0.0630,175,0.20528,166,0.10200,143,-0.1765
ENSG00000178913,TAF7,81,-0.0053,58,-0.5432,112,0.65262,59,-0.5850,85,0.07958
ENSG00000131504,DIAPH1,34,0.80579,18,-0.2304,21,-0.0381,21,0.01676,16,-0.4663
ENSG00000171720,HDAC3,16,-1.0021,42,0.57248,41,0.63053,26,-0.2482,24,-0.4269
ENSG00000164620,RELL2,11,-0.6821,28,0.88783,26,0.91863,16,-0.0712,5,-1.9042
ENSG00000081791,DELE1,9,-1.3396,38,0.96312,21,-0.0953,12,-0.9898,30,0.67410
ENSG00000013561,RNF14,24,-0.9166,54,0.34751,54,0.41055,41,-0.1136,41,-0.1315
ENSG00000113552,GNPDA1,75,1.13953,27,-0.5757,52,0.57091,25,-0.8189,28,-0.5730
ENSG00000131507,NDFIP1,753,0.15436,807,0.27148,1032,0.85390,370,-1.0958,562,-0.3715
ENSG00000113578,FGF1,63,-0.9347,53,-1.2109,37,-1.8925,108,-0.1063,253,1.89501
ENSG00000145819,ARHGAP26,24,-0.9878,42,-0.1029,71,0.98108,36,-0.4045,39,-0.2630
ENSG00000113580,NR3C1,31,-0.1678,50,0.65450,37,0.18004,17,-1.2303,42,0.39728
ENSG00000145817,YIPF5,57,0.41431,25,-0.9376,41,-0.1553,38,-0.2881,59,0.53618
ENSG00000183775,KCTD16,97,0.43596,176,1.53149,67,-0.2110,36,-1.2616,60,-0.4138
ENSG00000133706,LARS,37,-0.7597,65,0.12219,74,0.43119,50,-0.3403,65,0.14372
ENSG00000091009,RBM27,26,-0.2294,22,-0.4934,37,0.44383,29,-0.0174,28,-0.0814
ENSG00000113649,TCERG1,27,-0.4661,39,0.13010,50,0.70296,25,-0.6356,35,-0.0569
ENSG00000156475,PPP2R2B,96,-0.6125,171,0.32698,176,0.44477,104,-0.5589,150,0.12041
ENSG00000113657,DPYSL3,133,0.04852,147,0.22273,120,-0.1362,110,-0.2938,145,0.23597
ENSG00000176049,JAKMIP2,11,-1.7173,49,0.62935,46,0.64979,29,-0.3000,30,-0.2332
ENSG00000173210,ABLIM3,8,-1.4482,33,0.72677,26,0.36929,19,-0.1687,19,-0.1635
ENSG00000164284,GRPEL2,46,1.70887,13,-0.5419,23,0.51584,10,-1.0000,9,-1.2003
ENSG00000145882,PCYOX1L,34,0.76586,29,0.49430,27,0.45795,16,-0.5601,12,-1.0509
ENSG00000113712,CSNK1A1,69,-1.0283,178,0.48370,167,0.45159,108,-0.3931,134,0.01905
ENSG00000183111,ARHGEF37,1,-3.4498,4,-1.7790,10,-0.4371,19,0.85057,19,0.84281
ENSG00000113716,HMGXB3,9,-0.7453,10,-0.5385,17,0.40594,11,-0.4909,19,0.58845
ENSG00000182578,CSF1R,38,0.58756,8,-1.8185,13,-1.1808,27,0.00276,44,1.03480
ENSG00000011083,SLC6A7,8,-1.1392,19,0.14263,34,1.50577,11,-0.7702,10,-0.8826
ENSG00000070808,CAMK2A,135,-0.6349,174,-0.2218,297,0.82075,229,0.26481,120,-0.9166
ENSG00000070814,TCOF1,16,-0.8960,35,0.38681,37,0.57889,30,0.16991,18,-0.7418
ENSG00000019582,CD74,444,2.07853,42,-1.9472,35,-2.3707,96,-0.7713,214,0.78005
ENSG00000164587,RPS14,2142,1.17518,754,-0.6046,655,-0.9261,1194,0.16505,1093,-0.0084
ENSG00000070614,NDST1,29,-0.2812,27,-0.3717,33,-0.0767,30,-0.2210,46,0.58171
ENSG00000171992,SYNPO,72,-0.6302,80,-0.4671,135,0.47658,133,0.44817,82,-0.4847
ENSG00000086589,RBM22,16,-1.2206,28,-0.3746,42,0.31742,31,-0.2642,48,0.57808
ENSG00000132912,DCTN4,43,-0.3412,51,-0.0459,62,0.31341,37,-0.6298,65,0.41013
ENSG00000145901,TNIP1,31,0.11903,34,0.27929,29,0.04619,26,-0.1675,26,-0.1337
ENSG00000197043,ANXA6,207,0.22062,129,-0.5457,319,1.22894,119,-0.7647,120,-0.7488
ENSG00000196743,GM2A,4,-2.7011,23,-0.1065,13,-1.1146,20,-0.3594,52,1.71041
ENSG00000113140,SPARC,192,-0.3627,100,-1.3706,112,-1.3225,185,-0.4820,516,1.80113
ENSG00000177556,ATOX1,285,0.50438,232,0.15670,151,-0.6112,256,0.38341,179,-0.3095
ENSG00000145907,G3BP1,32,-0.3876,19,-1.1336,50,0.41440,32,-0.4401,54,0.59961
ENSG00000155511,GRIA1,121,-0.4540,455,1.93844,167,0.08150,106,-0.7428,80,-1.2237
ENSG00000164576,SAP30L,12,-0.8164,15,-0.5277,18,-0.2929,18,-0.2870,35,1.03808
ENSG00000155506,LARP1,77,-1.4288,225,0.25883,310,1.01345,173,-0.1993,136,-0.6381
ENSG00000170271,FAXDC2,23,-0.9063,39,-0.0720,23,-1.0202,23,-1.0173,86,1.74093
ENSG00000155508,CNOT8,22,-0.3570,14,-0.9950,40,0.78221,17,-0.8464,34,0.44418
ENSG00000082515,MRPL22,60,0.70001,47,0.26885,30,-0.5088,40,0.00319,36,-0.2027
ENSG00000155868,MED7,22,0.12729,33,0.80274,17,-0.2929,17,-0.3523,20,-0.0417
ENSG00000055163,CYFIP2,333,0.03221,354,0.13487,465,0.73238,275,-0.3212,222,-0.7033
ENSG00000155858,LSM11,8,-1.5812,42,1.07976,41,1.33249,16,-0.6453,8,-1.7447
ENSG00000113282,CLINT1,10,-1.5844,13,-1.1949,46,1.02092,26,-0.1387,29,0.07527
ENSG00000145860,RNF145,81,-0.4489,147,0.53571,167,0.93686,71,-0.7415,76,-0.6230
ENSG00000164332,UBLCP1,58,-0.3168,102,0.63619,100,0.73709,41,-0.9400,59,-0.3244
ENSG00000170214,ADRA1B,31,0.67052,15,-0.4715,22,0.13309,15,-0.6002,23,0.17477
ENSG00000113312,TTC1,114,-0.0467,167,0.59468,128,0.17163,103,-0.2477,98,-0.3362
ENSG00000170234,PWWP2A,5,-1.8305,7,-1.5610,28,0.80433,13,-0.6389,28,0.82301
ENSG00000170231,FABP6,36,-0.1359,35,-0.1863,37,-0.1086,57,0.77282,27,-0.6581
ENSG00000164609,SLU7,92,-0.2441,99,-0.1232,163,0.87000,93,-0.2625,77,-0.5989
ENSG00000145864,GABRB2,26,-2.1738,189,1.00025,170,1.00166,62,-0.9522,85,-0.4166
ENSG00000022355,GABRA1,38,-2.1205,363,1.59441,231,0.90382,91,-0.8976,78,-1.1455
ENSG00000113327,GABRG2,116,0.11413,176,0.83703,151,0.67957,94,-0.2623,42,-1.6298
ENSG00000113328,CCNG1,14,-0.2980,16,-0.0605,13,-0.4806,17,0.03022,23,0.55447
ENSG00000170584,NUDCD2,36,-0.1117,26,-0.6084,36,-0.1410,40,0.05753,48,0.41638
ENSG00000038274,MAT2B,63,0.06791,70,0.22935,72,0.34618,53,-0.2657,51,-0.3124
ENSG00000145934,TENM2,74,0.21451,155,1.57252,89,0.65301,24,-1.7095,32,-1.2458
ENSG00000113645,WWC1,15,-1.0233,4,-2.7293,40,0.66918,32,0.20057,33,0.29216
ENSG00000113643,RARS,78,0.88991,53,0.22798,49,0.11714,30,-0.7699,40,-0.2553
ENSG00000188573,FBLL1,36,-1.0682,135,1.13739,95,0.61142,48,-0.6849,53,-0.5263
ENSG00000120137,PANK3,41,-0.0303,51,0.32478,58,0.67317,30,-0.5813,33,-0.4489
ENSG00000184347,SLIT3,53,0.22955,6,-2.9367,96,1.67467,24,-1.1303,35,-0.5019
ENSG00000182132,KCNIP1,9,-1.3056,47,1.49031,13,-0.7348,18,-0.2239,22,0.15038
ENSG00000181163,NPM1,328,0.74330,198,-0.1128,199,-0.1234,166,-0.4541,221,0.07829
ENSG00000072803,FBXW11,47,-0.9379,49,-0.8838,116,0.61354,89,0.05874,91,0.10050
ENSG00000214357,NEURL1B,12,-0.7111,30,0.77531,26,0.57604,17,-0.2567,13,-0.6704
ENSG00000120129,DUSP1,153,2.68027,22,-0.9315,18,-1.3936,6,-2.8889,47,0.33971
ENSG00000113719,ERGIC1,17,-0.9766,20,-0.7713,46,0.72697,25,-0.4242,38,0.36637
ENSG00000037241,RPL26L1,23,-0.7982,48,0.35241,44,0.26522,41,0.09874,34,-0.2346
ENSG00000113732,ATP6V0E1,74,0.30759,46,-0.4610,36,-0.9735,51,-0.3514,100,1.02086
ENSG00000164463,CREBRF,18,-0.9119,8,-2.1128,48,0.82480,29,-0.2057,39,0.37626
ENSG00000145919,BOD1,17,-0.9666,39,0.37144,37,0.32226,39,0.43616,21,-0.6933
ENSG00000113742,CPEB4,51,-0.6698,72,-0.1153,101,0.52820,76,-0.0320,72,-0.1534
ENSG00000170091,NSG2,457,0.06450,692,0.78022,659,0.84948,310,-0.6382,213,-1.2706
ENSG00000184845,DRD1,30,0.38710,20,-0.2425,34,0.74467,18,-0.4832,17,-0.5645
ENSG00000164466,SFXN1,24,-1.1801,70,0.54432,62,0.39598,45,-0.2321,49,-0.0595
ENSG00000145920,CPLX2,286,0.74003,169,-0.1555,130,-0.6538,293,0.96514,92,-1.2270
ENSG00000051596,THOC3,16,-0.1006,3,-2.3514,30,1.20391,21,0.38752,8,-1.3280
ENSG00000122203,KIAA1191,131,0.00945,174,0.48541,158,0.37446,104,-0.4205,108,-0.3571
ENSG00000175414,ARL10,43,0.40654,31,-0.1263,63,1.35620,18,-1.1139,17,-1.1428
ENSG00000048162,NOP16,13,-0.3780,33,1.15874,16,-0.1055,24,0.69575,4,-2.1032
ENSG00000146066,HIGD2A,120,0.10518,74,-0.6754,85,-0.5187,146,0.52000,123,0.16867
ENSG00000175416,CLTB,130,-0.5651,198,0.11227,204,0.18805,214,0.28426,159,-0.2899
ENSG00000113194,FAF2,24,-0.3316,54,1.01299,40,0.58139,19,-0.7672,21,-0.6250
ENSG00000146083,RNF44,21,-0.8674,38,0.08743,45,0.44244,37,0.07417,32,-0.2068
ENSG00000169258,GPRIN1,33,-0.5682,36,-0.4070,72,0.91205,51,0.17683,29,-0.8537
ENSG00000074317,SNCB,417,-0.1251,485,0.12254,630,0.68959,478,0.11642,242,-1.1006
ENSG00000048140,TSPAN17,35,0.74478,21,-0.1247,29,0.50657,24,0.11137,9,-1.5083
ENSG00000113763,UNC5A,83,0.75060,23,-1.3160,91,1.12718,41,-0.4876,29,-1.0512
ENSG00000113761,ZNF346,3,-2.2115,11,-0.2410,21,0.89775,11,-0.3939,15,0.19919
ENSG00000165671,NSD1,34,0.61263,16,-0.6290,20,-0.3061,13,-0.9558,36,0.86129
ENSG00000169228,RAB24,9,-0.6877,10,-0.5768,18,0.51424,14,-0.0626,15,0.12541
ENSG00000169230,PRELID1,139,0.62888,108,0.19260,91,-0.0940,91,-0.1013,78,-0.3821
ENSG00000169223,LMAN2,90,0.98627,49,-0.0366,47,-0.1489,31,-0.8544,55,0.15274
ENSG00000169220,RGS14,47,0.74696,27,-0.1622,33,0.18752,34,0.23167,16,-1.0707
ENSG00000131187,F12,5,-2.0661,18,-0.2648,31,0.82352,27,0.48816,14,-0.6912
ENSG00000198055,GRK6,11,-1.2323,34,0.48555,36,0.73599,15,-0.8815,27,0.11916
ENSG00000131188,PRR7,26,-0.3723,35,0.07924,47,0.73524,32,-0.0669,23,-0.6903
ENSG00000113758,DBN1,47,-0.1930,31,-0.8528,66,0.42864,57,0.12671,51,-0.0852
ENSG00000196923,PDLIM7,35,0.94107,8,-1.3869,25,0.48343,19,-0.0576,14,-0.6772
ENSG00000183258,DDX41,40,-0.0227,27,-0.6393,41,0.04694,49,0.40118,37,-0.1509
ENSG00000146067,FAM193B,30,0.54995,11,-1.0038,26,0.33653,12,-1.0301,28,0.52382
ENSG00000184840,TMED9,73,-0.1229,97,0.33979,107,0.61060,56,-0.6239,68,-0.2766
ENSG00000027847,B4GALT7,67,1.61164,8,-1.7964,29,0.10547,23,-0.3573,20,-0.5431
ENSG00000204677,FAM153CP,35,-0.0140,27,-0.4486,41,0.31320,37,0.06871,32,-0.1631
ENSG00000145916,RMND5B,25,-0.1542,29,0.07689,33,0.30134,25,-0.1971,27,-0.0870
ENSG00000145912,NHP2,196,0.08191,238,0.40669,166,-0.2200,196,0.09082,168,-0.1998
ENSG00000197451,HNRNPAB,57,0.03153,56,-0.0048,61,0.14790,51,-0.1841,57,0.01076
ENSG00000113240,CLK4,10,-0.4228,7,-1.0918,17,0.39349,16,0.28241,14,-0.0162
ENSG00000176783,RUFY1,12,-0.5073,2,-3.0084,15,-0.0661,21,0.57545,20,0.48332
ENSG00000169045,HNRNPH1,159,0.66665,133,0.35110,78,-0.5802,90,-0.3251,115,0.13943
ENSG00000127022,CANX,303,-0.3453,475,0.39480,387,0.05708,292,-0.4674,434,0.28659
ENSG00000161013,MGAT4B,36,-0.0968,47,0.34161,43,0.22594,35,-0.1408,33,-0.2728
ENSG00000161011,SQSTM1,281,0.53560,161,-0.3851,203,-0.0186,154,-0.5226,241,0.32059
ENSG00000161010,MRNIP,10,-1.0379,19,-0.0519,21,0.17350,17,-0.2821,25,0.53360
ENSG00000197226,TBC1D9B,61,-0.1362,51,-0.4168,73,0.18770,59,-0.2069,77,0.28656
ENSG00000113269,RNF130,75,-1.0228,145,0.01732,158,0.18662,95,-0.7363,210,0.79382
ENSG00000146090,RASGEF1C,11,-1.1440,19,-0.3035,34,0.84597,17,-0.4668,24,0.12473
ENSG00000050748,MAPK9,116,-0.4836,209,0.48252,229,0.77888,116,-0.5622,121,-0.4798
ENSG00000113300,CNOT6,19,0.36217,18,0.31125,14,-0.1241,8,-1.0746,20,0.52026
ENSG00000131446,MGAT1,41,0.60978,17,-0.7542,23,-0.3420,21,-0.5018,39,0.65475
ENSG00000278970,HEIH,8,-1.1934,8,-1.2525,16,-0.2285,23,0.37398,27,0.76419
ENSG00000250222,AC008443.5,46,0.23020,28,-0.5636,23,-0.9693,63,0.96833,36,-0.1735
ENSG00000146063,TRIM41,18,-0.7354,15,-0.9668,30,0.11326,31,0.17502,36,0.46039
ENSG00000204628,RACK1,843,1.41599,275,-0.5273,280,-0.5675,297,-0.4670,391,0.04510
ENSG00000248275,TRIM52-AS1,11,-0.7328,14,-0.4043,8,-1.2967,14,-0.3507,35,1.56605
ENSG00000112679,DUSP22,29,-0.0675,45,0.70490,28,-0.1291,23,-0.4880,32,0.11711
ENSG00000112685,EXOC2,30,1.10632,2,-3.1748,18,0.18564,12,-0.4324,18,0.19532
ENSG00000112699,GMDS,10,-0.4002,4,-1.6235,20,0.81767,17,0.49176,9,-0.7149
ENSG00000124535,WRNIP1,26,-0.9675,53,0.17966,66,0.67028,33,-0.6619,52,0.16484
ENSG00000124570,SERPINB6,34,-0.1474,30,-0.3542,20,-1.1146,24,-0.8067,75,1.53751
ENSG00000124588,NQO2,65,0.48168,55,0.19948,50,0.02076,53,0.16400,33,-0.7216
ENSG00000137274,BPHL,20,0.00940,15,-0.4089,23,0.30862,22,0.14596,17,-0.2792
ENSG00000137267,TUBB2A,1787,0.32557,1440,-0.0359,2399,1.04487,966,-0.7624,907,-0.8711
ENSG00000137285,TUBB2B,129,-1.3445,305,0.01520,233,-0.4801,421,0.67603,339,0.22383
ENSG00000180822,PSMG4,53,0.91972,48,0.74985,35,0.21977,31,0.01286,7,-2.3284
ENSG00000137266,SLC22A23,1,-3.7619,21,0.10554,27,0.64545,17,-0.3020,24,0.36813
ENSG00000145945,FAM50B,30,-0.0484,21,-0.6351,45,0.75546,26,-0.2799,27,-0.2502
ENSG00000112739,PRPF4B,71,0.35135,60,0.08027,65,0.23078,32,-1.0299,68,0.31498
ENSG00000198721,ECI2,38,0.10453,40,0.20011,20,-1.0539,38,0.12912,46,0.50004
ENSG00000153046,CDYL,1,-3.7132,16,-0.4055,20,0.00014,21,0.09087,31,0.87785
ENSG00000214113,LYRM4,34,-0.3775,68,0.75405,39,-0.1914,54,0.42871,30,-0.6913
ENSG00000124785,NRN1,77,-0.5212,49,-1.2275,163,0.89443,147,0.66142,52,-1.2331
ENSG00000124783,SSR1,46,-0.7603,141,1.10375,72,-0.0638,58,-0.4549,75,-0.0006
ENSG00000124784,RIOK1,29,0.89767,8,-1.0937,20,0.35449,13,-0.4445,16,-0.1462
ENSG00000239264,TXNDC5,16,-0.6602,40,0.80530,31,0.44974,18,-0.5302,21,-0.2666
ENSG00000124802,EEF1E1,35,-0.4104,79,0.97368,50,0.23107,39,-0.2611,33,-0.5539
ENSG00000111845,PAK1IP1,46,0.95293,26,-0.0225,29,0.14855,20,-0.5428,22,-0.3786
ENSG00000111843,TMEM14C,116,0.50711,83,-0.0559,75,-0.2472,74,-0.2773,95,0.18964
ENSG00000137210,TMEM14B,113,0.44959,94,0.14754,86,-0.0090,78,-0.2026,78,-0.1852
ENSG00000197977,ELOVL2,2,-3.1035,13,-0.3163,13,-0.3696,11,-0.6269,32,1.57411
ENSG00000224531,SMIM13,66,-0.4610,162,1.05002,114,0.51323,58,-0.7678,68,-0.4918
ENSG00000205269,TMEM170B,25,-0.7178,68,0.90240,47,0.32544,34,-0.3091,32,-0.3907
ENSG00000112137,PHACTR1,36,-1.8427,66,-0.9380,204,1.15633,153,0.50416,69,-0.9745
ENSG00000145979,TBC1D7,14,-0.4005,16,-0.1506,25,0.72581,16,-0.2216,15,-0.3208
ENSG00000145990,GFOD1,103,0.15055,104,0.17101,118,0.45710,78,-0.3535,76,-0.3815
ENSG00000124523,SIRT5,9,-1.3627,23,0.05381,28,0.43799,20,-0.2458,26,0.27713
ENSG00000225921,NOL7,108,0.38199,109,0.39272,72,-0.3410,85,-0.0377,80,-0.1446
ENSG00000010017,RANBP9,35,-0.7548,52,-0.1262,78,0.67317,31,-1.0473,72,0.49928
ENSG00000050393,MCUR1,52,-0.1599,57,0.01300,54,-0.0874,57,0.00273,62,0.16083
ENSG00000180537,RNF182,17,0.29787,1,-3.7082,21,0.79820,16,0.15369,12,-0.3938
ENSG00000112149,CD83,30,0.36511,32,0.45484,37,0.83103,20,-0.3792,10,-1.5125
ENSG00000047579,DTNBP1,60,0.57636,33,-0.4178,40,-0.1206,50,0.31758,34,-0.4181
ENSG00000124788,ATXN1,2,-4.1331,36,0.08107,48,0.69527,44,0.50893,26,-0.5221
ENSG00000112186,CAP2,101,-0.2789,91,-0.4474,215,1.28644,83,-0.6620,85,-0.6285
ENSG00000137414,FAM8A1,74,1.09993,57,0.62559,33,-0.3320,24,-0.8915,35,-0.2134
ENSG00000124789,NUP153,15,0.08706,5,-1.4578,20,0.76244,11,-0.4134,14,0.05659
ENSG00000137177,KIF13A,41,0.98664,10,-1.2903,16,-0.6212,15,-0.6968,35,0.85119
ENSG00000137364,TPMT,26,-0.0064,20,-0.4442,28,0.16144,37,0.68930,16,-0.8147
ENSG00000165097,KDM1B,34,1.03582,16,-0.2583,13,-0.5782,11,-0.9464,25,0.60735
ENSG00000124795,DEK,154,0.63865,113,0.11031,82,-0.4760,87,-0.3555,120,0.25409
ENSG00000172201,ID4,50,-0.9525,70,-0.4361,38,-1.5260,108,0.31625,161,1.22952
ENSG00000112242,E2F3,10,-0.3575,2,-2.5269,21,0.97756,11,-0.3367,14,0.15291
ENSG00000124766,SOX4,1,-3.9612,15,-0.1906,25,0.76300,16,-0.1116,20,0.24097
ENSG00000272168,CASC15,10,-1.2037,37,0.84126,30,0.57305,21,-0.1320,16,-0.6713
ENSG00000152954,NRSN1,97,0.22489,97,0.21505,116,0.64175,76,-0.2174,51,-0.9204
ENSG00000124532,MRS2,6,-1.4522,13,-0.2394,18,0.32184,14,-0.1129,19,0.44894
ENSG00000112294,ALDH5A1,39,-0.7338,118,1.10936,51,-0.3927,57,-0.1683,64,0.03100
ENSG00000137261,KIAA0319,27,-0.5501,17,-1.2773,56,0.73228,36,-0.1628,42,0.14726
ENSG00000111802,TDP2,34,-0.1870,55,0.58766,49,0.48905,33,-0.2712,27,-0.6360
ENSG00000112304,ACOT13,41,-0.3857,46,-0.2029,58,0.19640,64,0.39517,44,-0.3275
ENSG00000112308,C6orf62,143,0.25524,68,-0.9290,129,0.10574,110,-0.1977,145,0.33053
ENSG00000111913,RIPOR2,62,-0.2021,104,0.66400,110,0.94893,44,-0.8231,43,-0.8629
ENSG00000197061,HIST1H4C,24,-0.1854,7,-2.0254,22,-0.3387,41,0.87471,29,0.12466
ENSG00000112763,BTN2A1,18,0.11866,24,0.56590,28,1.05163,8,-1.2299,10,-0.8277
ENSG00000228223,HCG11,4,-2.0971,10,-0.8210,24,0.75100,11,-0.7858,25,0.82628
ENSG00000182952,HMGN4,10,-1.2834,48,1.19985,20,-0.3026,23,-0.0630,23,-0.0557
ENSG00000269293,ZSCAN16-AS1,107,0.29863,79,-0.1913,49,-1.0568,102,0.25592,113,0.47450
ENSG00000204713,TRIM27,23,-0.8139,64,0.89167,49,0.49301,27,-0.6070,33,-0.2710
ENSG00000204681,GABBR1,176,-0.7770,258,-0.1688,386,0.61192,269,-0.1138,271,-0.0994
ENSG00000204655,MOG,12,-2.0872,40,-0.2116,12,-2.2174,19,-1.5035,127,2.70961
ENSG00000206503,HLA-A,645,1.71958,182,-0.5211,147,-0.9630,117,-1.3337,329,0.54165
ENSG00000204619,PPP1R11,70,0.11892,69,0.09306,73,0.22955,72,0.19488,46,-0.6391
ENSG00000231074,HCG18,29,-0.3476,19,-1.0269,52,0.73518,37,0.04400,32,-0.2331
ENSG00000241370,RPP21,93,0.74090,50,-0.2972,58,-0.0727,64,0.13196,47,-0.4613
ENSG00000204592,HLA-E,335,2.88157,9,-3.2038,16,-2.6851,21,-2.2219,116,0.72922
