Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000131584,ACAP3,127,-0.0557,86,-0.6715,102,-0.4026,166,0.38627,145,0.16332,173,0.45386,141,0.11713,131,-0.0019,111,-0.2736
ENSG00000169972,PUSL1,16,0.33774,12,-0.1327,7,-1.0168,9,-0.5717,11,-0.2030,12,-0.0934,22,0.89018,6,-1.1633,22,0.82884
ENSG00000127054,INTS11,51,-0.3547,67,0.08150,30,-1.1991,52,-0.3333,82,0.39896,103,0.78859,93,0.61932,53,-0.3169,47,-0.5061
ENSG00000224051,CPTP,40,-0.1337,41,-0.1059,39,-0.1806,22,-1.0367,48,0.14740,64,0.63227,46,0.09916,62,0.59309,30,-0.5986
ENSG00000107404,DVL1,104,0.34120,89,0.07996,101,0.28987,95,0.19249,89,0.08700,90,0.10593,46,-0.9519,84,-0.0065,62,-0.4866
ENSG00000175756,AURKAIP1,175,0.11454,163,-0.0036,214,0.44691,150,-0.1343,177,0.13385,98,-0.8102,151,-0.1210,153,-0.1055,188,0.22894
ENSG00000221978,CCNL2,80,0.49975,74,0.37059,31,-1.0237,50,-0.2568,72,0.31138,67,0.19742,55,-0.1074,73,0.33845,31,-1.0225
ENSG00000224870,MRPL20-AS1,12,-0.2174,10,-0.5065,12,-0.2389,12,-0.1839,32,1.43544,14,0.01945,10,-0.4676,15,0.09283,7,-0.9313
ENSG00000242485,MRPL20,138,-0.0883,144,-0.0232,157,0.11390,165,0.19622,141,-0.0556,131,-0.1725,131,-0.1776,185,0.38393,123,-0.2706
ENSG00000235098,ANKRD65,9,-1.0338,22,0.42935,18,0.13654,24,0.56129,18,0.05632,11,-0.6345,21,0.31615,19,0.16175,11,-0.6252
ENSG00000179403,VWA1,117,1.59571,95,1.20237,54,0.22936,47,-0.0104,23,-1.0939,10,-2.3035,23,-1.1068,17,-1.5266,37,-0.3781
ENSG00000160072,ATAD3B,1,-3.4862,23,1.00511,10,-0.3848,5,-1.3227,17,0.47439,21,0.84431,16,0.35891,9,-0.4382,11,-0.1770
ENSG00000197785,ATAD3A,10,-1.1340,19,-0.1466,11,-1.0182,32,0.75469,10,-1.0420,30,0.62356,27,0.41603,11,-0.9687,36,0.91427
ENSG00000205090,TMEM240,45,-0.7469,50,-0.5790,55,-0.4309,90,0.36007,103,0.58784,97,0.47351,65,-0.1681,77,0.09346,69,-0.0681
ENSG00000160075,SSU72,160,-0.0749,146,-0.2186,174,0.05791,177,0.09065,148,-0.1963,194,0.23790,125,-0.4662,212,0.38159,173,0.04816
ENSG00000228594,FNDC10,35,-0.5244,44,-0.1789,36,-0.4962,58,0.26788,67,0.52453,36,-0.4732,30,-0.7652,76,0.73117,58,0.29573
ENSG00000272106,AL691432.2,26,-0.5204,43,0.26017,28,-0.4185,50,0.50354,23,-0.7336,50,0.49077,42,0.21725,23,-0.7499,46,0.35927
ENSG00000197530,MIB2,60,0.59307,37,-0.1802,33,-0.3822,37,-0.1896,52,0.36334,61,0.63557,38,-0.1238,35,-0.2693,21,-1.0297
ENSG00000189339,SLC35E2B,29,-0.7870,46,-0.0376,45,-0.0795,46,-0.0289,53,0.17913,56,0.28420,53,0.17509,37,-0.4060,61,0.41665
ENSG00000215790,SLC35E2A,18,-0.6372,29,0.06042,26,-0.0854,30,0.11654,43,0.69877,22,-0.3505,29,0.04549,22,-0.3864,32,0.20657
ENSG00000008130,NADK,35,-0.1359,34,-0.1606,40,0.09439,29,-0.4011,38,0.01830,40,0.07591,35,-0.1416,56,0.63954,34,-0.1776
ENSG00000078369,GNB1,394,-0.2460,397,-0.2342,441,-0.0672,546,0.28270,490,0.10371,452,-0.0280,513,0.18065,488,0.09691,415,-0.1637
ENSG00000187730,GABRD,66,-1.5714,106,-0.8530,141,-0.4205,76,-1.3733,270,0.64949,268,0.63261,346,1.08296,135,-0.4800,240,0.44702
ENSG00000067606,PRKCZ,114,-1.0233,164,-0.4565,229,0.06978,291,0.47055,257,0.26158,330,0.68332,199,-0.1561,187,-0.2514,200,-0.1447
ENSG00000162585,FAAP20,90,0.70996,62,0.07634,78,0.45215,61,0.04242,46,-0.3901,25,-1.3289,33,-0.9142,59,0.00571,77,0.44629
ENSG00000157933,SKI,58,0.32341,58,0.32046,50,0.08097,74,0.72934,43,-0.1462,42,-0.1961,37,-0.4006,41,-0.2399,25,-0.9899
ENSG00000157916,RER1,65,-0.3395,108,0.48584,52,-0.6736,73,-0.1534,94,0.25649,91,0.20329,102,0.39805,60,-0.4575,77,-0.0634
ENSG00000157911,PEX10,28,-0.5874,47,0.21415,43,0.08762,25,-0.7831,33,-0.3609,44,0.10947,48,0.26740,36,-0.2155,65,0.77381
ENSG00000149527,PLCH2,17,-1.2275,39,0.07478,27,-0.5127,23,-0.7094,42,0.21713,44,0.29451,47,0.37732,41,0.16423,53,0.59773
ENSG00000157881,PANK4,13,-0.4259,16,-0.1037,17,0.02014,14,-0.3224,21,0.32474,24,0.56423,23,0.43402,13,-0.4908,14,-0.3418
ENSG00000197921,HES5,26,-1.1120,159,1.93801,22,-1.3514,55,0.02344,14,-2.0722,10,-2.4701,40,-0.4719,28,-1.0015,132,1.56276
ENSG00000272449,AL139246.5,4,-1.8620,21,0.69447,10,-0.5369,7,-1.0068,6,-1.2933,4,-1.7572,16,0.24711,7,-0.9243,49,2.32706
ENSG00000157873,TNFRSF14,35,1.44013,18,0.29840,10,-0.6802,6,-1.2989,20,0.46346,19,0.39822,13,-0.2939,4,-1.8532,11,-0.5560
ENSG00000157870,PRXL2B,74,-0.4746,57,-0.8662,101,0.02736,132,0.47471,118,0.28014,138,0.54136,87,-0.2155,132,0.46932,55,-0.9223
ENSG00000177133,PRDM16-DT,9,-1.3984,72,2.14609,20,-0.1569,19,-0.2561,10,-1.1592,9,-1.3584,10,-1.1997,9,-1.3611,41,1.04879
ENSG00000158109,TPRG1L,117,-0.7308,113,-0.7836,202,0.14403,238,0.41120,162,-0.2159,219,0.27287,265,0.59509,165,-0.1844,187,0.01381
ENSG00000116213,WRAP73,18,0.51656,10,-0.3908,18,0.56932,18,0.55658,13,0.02869,15,0.25588,11,-0.1648,9,-0.5536,3,-2.1305
ENSG00000130764,LRRC47,62,-0.3308,71,-0.1178,72,-0.0908,94,0.35132,43,-0.8908,100,0.44683,95,0.36372,68,-0.1753,80,0.08101
ENSG00000116198,CEP104,32,0.68870,8,-1.4010,21,0.00214,16,-0.4885,40,1.07099,9,-1.3009,18,-0.3065,16,-0.4942,32,0.65517
ENSG00000198912,C1orf174,2,-2.4100,6,-1.0451,23,0.94604,13,0.04594,30,1.44702,18,0.58739,14,0.10473,5,-1.3756,4,-1.7943
ENSG00000196581,AJAP1,27,-0.9120,29,-0.7538,45,-0.1097,27,-0.9087,49,0.04218,90,1.08317,67,0.56609,41,-0.2559,55,0.23328
ENSG00000069424,KCNAB2,203,-0.6105,245,-0.3209,341,0.21635,278,-0.1146,260,-0.2271,402,0.48821,353,0.27424,325,0.13685,283,-0.0879
ENSG00000116254,CHD5,105,-1.2049,165,-0.5184,244,0.10873,285,0.36633,258,0.20230,274,0.29807,178,-0.4005,346,0.69334,199,-0.2160
ENSG00000116251,RPL22,662,0.64696,600,0.48005,562,0.36907,366,-0.3291,285,-0.7189,346,-0.4176,399,-0.1905,477,0.09811,345,-0.4196
ENSG00000116237,ICMT,54,-0.1243,43,-0.4564,47,-0.3352,21,-1.5283,64,0.15391,94,0.80402,85,0.62977,38,-0.6532,76,0.44021
ENSG00000158292,GPR153,23,-0.0533,28,0.24810,39,0.78879,5,-2.2491,20,-0.2771,25,0.03643,26,0.11134,12,-1.0039,38,0.76523
ENSG00000097021,ACOT7,84,-1.4483,133,-0.7443,171,-0.3519,214,0.00101,269,0.38210,298,0.55194,378,0.96734,140,-0.6671,235,0.15322
ENSG00000215788,TNFRSF25,15,-0.7658,20,-0.3006,14,-0.8497,25,0.04238,34,0.53599,37,0.69436,22,-0.1708,30,0.32652,23,-0.1169
ENSG00000171680,PLEKHG5,23,-1.5361,43,-0.5866,51,-0.3247,40,-0.7034,79,0.35766,80,0.38142,85,0.49934,56,-0.1996,110,0.93967
ENSG00000162408,NOL9,34,-0.5949,43,-0.2270,43,-0.2256,53,0.10091,55,0.16572,60,0.31223,47,-0.0902,58,0.26082,54,0.12036
ENSG00000204859,ZBTB48,17,0.49881,13,0.04149,8,-0.7119,11,-0.1263,10,-0.2981,9,-0.5380,23,1.06644,11,-0.2198,9,-0.4043
ENSG00000162413,KLHL21,21,-0.7951,40,0.24797,34,-0.0419,46,0.48622,24,-0.5959,45,0.43523,45,0.45324,33,-0.0838,23,-0.6521
ENSG00000116273,PHF13,32,0.27715,15,-0.9136,28,0.03254,19,-0.5227,19,-0.5130,29,0.11457,32,0.28987,41,0.69939,27,0.00999
ENSG00000041988,THAP3,24,0.06266,18,-0.3823,22,-0.1256,23,-0.0555,41,0.91793,24,0.05347,13,-0.8606,19,-0.3302,27,0.20763
ENSG00000007923,DNAJC11,23,-1.1193,29,-0.7745,39,-0.2755,60,0.41325,63,0.49206,51,0.13040,66,0.55058,36,-0.4269,56,0.27647
ENSG00000171735,CAMTA1,157,-0.3636,216,0.14972,172,-0.2163,190,-0.0564,241,0.33382,143,-0.5130,163,-0.3050,293,0.66202,198,0.00679
ENSG00000049245,VAMP3,75,1.49837,69,1.32070,23,-0.4949,16,-1.0660,22,-0.6031,22,-0.5570,18,-0.8812,21,-0.6594,20,-0.6872
ENSG00000049246,PER3,62,0.89810,60,0.84906,28,-0.4294,31,-0.2644,45,0.36176,19,-1.0231,20,-0.8976,32,-0.1803,29,-0.3462
ENSG00000116288,PARK7,321,0.26858,328,0.30421,328,0.30639,195,-0.5352,241,-0.1993,237,-0.2209,244,-0.1762,233,-0.2545,325,0.29094
ENSG00000116285,ERRFI1,17,-0.1318,24,0.37018,11,-0.8082,21,0.14863,19,0.03647,18,-0.0974,32,0.87910,9,-1.0950,19,-0.0203
ENSG00000162426,SLC45A1,28,-0.6942,27,-0.7344,29,-0.6395,56,0.42959,45,0.04617,66,0.70559,41,-0.0861,71,0.81035,28,-0.7045
ENSG00000142599,RERE,71,-0.7085,109,-0.0400,123,0.15561,124,0.16640,130,0.24226,147,0.45163,99,-0.1884,109,-0.0458,94,-0.2749
ENSG00000074800,ENO1,529,-0.4964,894,0.35145,519,-0.5269,625,-0.2325,808,0.18422,626,-0.2292,881,0.32773,412,-0.8851,1205,0.86411
ENSG00000171612,SLC25A33,18,-1.3227,78,1.02180,48,0.18435,29,-0.6097,31,-0.4831,25,-0.8277,28,-0.6579,55,0.40455,72,0.87639
ENSG00000188807,TMEM201,3,-2.9481,14,-0.7138,22,-0.0637,31,0.51765,41,0.97912,23,0.05508,13,-0.8563,44,1.11185,13,-0.8530
ENSG00000171608,PIK3CD,11,-0.5855,9,-0.8555,6,-1.4806,19,0.25601,18,0.17413,30,0.96998,16,-0.0163,24,0.63196,14,-0.2830
ENSG00000171603,CLSTN1,532,-0.7258,585,-0.5799,452,-0.9770,1059,0.37672,1177,0.55618,1083,0.41486,1152,0.51978,638,-0.4423,901,0.11027
ENSG00000178585,CTNNBIP1,33,-0.1254,42,0.22848,47,0.43951,59,0.82864,27,-0.4530,19,-0.9833,18,-1.1107,43,0.29771,36,0.00998
ENSG00000162441,LZIC,52,0.57653,37,-0.0129,39,0.07489,35,-0.0696,45,0.30472,43,0.23253,20,-0.9462,41,0.17229,21,-0.8778
ENSG00000130939,UBE4B,24,-0.9605,45,-0.0127,21,-1.1908,81,0.98945,50,0.17410,69,0.70748,44,-0.0396,55,0.32522,17,-1.5219
ENSG00000054523,KIF1B,203,-0.7598,310,-0.0924,330,0.00722,404,0.33865,345,0.08178,272,-0.3022,403,0.33759,390,0.28207,298,-0.1541
ENSG00000284642,AL139424.2,4,-2.1672,16,-0.0723,6,-1.5018,13,-0.4635,23,0.45916,8,-1.0742,15,-0.2382,29,0.88766,40,1.45283
ENSG00000142657,PGD,59,-0.0555,66,0.11656,46,-0.4698,83,0.50932,81,0.44908,67,0.13667,36,-0.8200,60,-0.0327,54,-0.2045
ENSG00000241563,CORT,65,-0.2906,58,-0.4866,70,-0.1908,43,-0.9487,152,1.13203,20,-2.0934,36,-1.2109,209,1.74267,54,-0.6000
ENSG00000160049,DFFA,18,-0.7195,45,0.73638,35,0.32159,17,-0.8227,44,0.71871,23,-0.3303,15,-0.9640,33,0.22456,28,-0.0568
ENSG00000142655,PEX14,21,-1.0004,16,-1.4588,36,-0.1894,55,0.48750,40,-0.0388,56,0.50590,45,0.15411,52,0.39942,47,0.21780
ENSG00000120948,TARDBP,63,-0.3787,82,0.05168,71,-0.1797,64,-0.3410,79,-0.0158,106,0.46742,80,0.00652,92,0.23171,80,0.00489
ENSG00000271895,AL109811.2,24,1.22646,15,0.36483,13,0.13974,19,0.82778,4,-1.4571,10,-0.1841,4,-1.3971,12,0.04141,3,-1.9913
ENSG00000116649,SRM,122,-0.2031,123,-0.1915,96,-0.5743,111,-0.3603,176,0.39012,139,0.00490,135,-0.0464,216,0.74282,130,-0.1062
ENSG00000171824,EXOSC10,27,0.08630,29,0.19525,16,-0.7151,27,0.09815,31,0.28734,25,-0.0284,24,-0.1140,9,-1.4942,42,0.82521
ENSG00000198793,MTOR,48,-0.0496,50,0.02345,33,-0.6414,56,0.19289,47,-0.0718,92,1.05060,44,-0.1898,29,-0.8567,47,-0.0912
ENSG00000204624,DISP3,33,1.34857,15,0.06239,19,0.42554,1,-3.9801,14,-0.0786,13,-0.1440,18,0.30808,13,-0.2258,7,-1.1471
ENSG00000116661,FBXO2,345,0.44575,435,0.84688,294,0.18067,189,-0.5294,226,-0.2476,260,-0.0213,233,-0.1989,205,-0.3991,183,-0.5739
ENSG00000132879,FBXO44,79,-1.4000,112,-0.8614,146,-0.4569,282,0.62085,287,0.65049,271,0.54977,250,0.41374,167,-0.2464,155,-0.3568
ENSG00000116663,FBXO6,12,0.09137,12,0.12739,11,0.03513,14,0.32000,12,0.18124,12,0.10291,12,0.12121,7,-0.6811,8,-0.5369
ENSG00000116670,MAD2L2,28,-0.2514,26,-0.3992,21,-0.7055,23,-0.5658,45,0.50095,36,0.14113,55,0.85484,31,-0.0786,32,-0.0511
ENSG00000177674,AGTRAP,38,1.82606,34,1.62382,10,-0.4070,11,-0.3343,5,-1.3730,5,-1.5718,4,-1.7683,3,-1.9241,10,-0.4323
ENSG00000177000,MTHFR,24,0.23264,19,-0.0942,17,-0.3020,14,-0.5796,31,0.65704,30,0.63319,12,-0.7782,19,-0.1698,19,-0.1241
ENSG00000011021,CLCN6,73,-0.3431,73,-0.3320,77,-0.2469,125,0.53646,82,-0.1541,95,0.07958,74,-0.3105,135,0.67031,78,-0.2343
ENSG00000175206,NPPA,0,-3.7705,8,-0.4910,20,1.04627,21,1.06579,7,-0.7040,20,1.04640,9,-0.3009,3,-1.9783,9,-0.2129
ENSG00000116685,KIAA2013,49,0.15348,48,0.13830,25,-0.9056,49,0.17726,51,0.24164,52,0.26803,39,-0.1928,28,-0.6978,56,0.39178
ENSG00000083444,PLOD1,49,1.21636,32,0.49485,6,-2.1222,24,0.01029,15,-0.7045,26,0.14555,31,0.43291,20,-0.2494,11,-1.1540
ENSG00000116688,MFN2,60,-1.0169,90,-0.4064,88,-0.4390,137,0.27413,160,0.54039,133,0.23049,130,0.19286,123,0.09216,120,0.06427
ENSG00000116691,MIIP,34,1.03965,13,-0.5260,12,-0.6883,27,0.64826,22,0.25769,12,-0.6552,27,0.63733,13,-0.5511,5,-1.7872
ENSG00000048707,VPS13D,40,-0.4640,46,-0.2538,44,-0.3250,84,0.72921,55,0.01989,75,0.53894,51,-0.1132,28,-1.0216,65,0.28128
ENSG00000162496,DHRS3,63,1.66640,51,1.25047,16,-0.6518,26,0.11458,11,-1.1651,14,-0.7995,9,-1.4869,12,-1.0840,16,-0.6113
ENSG00000116731,PRDM2,66,-0.1377,36,-1.0802,58,-0.3383,87,0.31125,113,0.74758,92,0.41103,74,0.03821,48,-0.6258,73,0.03078
ENSG00000189337,KAZN,36,-0.1821,53,0.46922,36,-0.1729,51,0.39749,99,1.57828,26,-0.6788,17,-1.3366,34,-0.2565,9,-2.2312
ENSG00000142634,EFHD2,55,-0.8911,31,-1.7532,29,-1.8372,625,4.31080,51,-1.0044,26,-1.9939,13,-3.0554,28,-1.9122,16,-2.7246
ENSG00000132906,CASP9,14,0.24304,13,0.14953,12,-0.0432,11,-0.0995,6,-1.1057,26,1.28892,9,-0.4743,12,-0.0089,6,-1.1087
ENSG00000116138,DNAJC16,19,-0.7193,26,-0.2165,13,-1.2061,30,0.00615,43,0.62282,36,0.29151,37,0.34765,42,0.56517,22,-0.4855
ENSG00000197312,DDI2,7,-1.7831,17,-0.6078,15,-0.7950,30,0.30676,52,1.26913,25,0.05189,31,0.35735,31,0.39759,14,-0.9095
ENSG00000116786,PLEKHM2,50,-0.7406,80,-0.0089,88,0.14109,115,0.58995,58,-0.5157,48,-0.8016,85,0.08410,84,0.07745,116,0.60295
ENSG00000065526,SPEN,53,0.81990,38,0.28318,37,0.21245,20,-0.7073,33,0.05848,41,0.41042,29,-0.1504,24,-0.4428,13,-1.3579
ENSG00000116809,ZBTB17,15,-0.2904,27,0.65910,24,0.47995,18,-0.0460,24,0.46842,10,-0.8459,16,-0.1634,10,-0.9341,18,0.00842
ENSG00000185519,FAM131C,14,-0.2422,27,0.84417,8,-1.1249,12,-0.5264,37,1.37794,8,-1.0317,5,-1.7958,27,0.80242,10,-0.7202
ENSG00000288398,AL109627.1,4,-1.4722,19,0.99295,19,1.00848,7,-0.6351,7,-0.5641,5,-1.0961,20,1.04354,7,-0.6768,7,-0.6956
ENSG00000037637,FBXO42,18,-0.4755,26,0.10172,16,-0.6054,22,-0.1728,37,0.71650,29,0.28091,29,0.29037,17,-0.5483,24,-0.0175
ENSG00000055070,SZRD1,47,0.83204,47,0.83629,27,-0.0884,23,-0.3676,23,-0.3326,18,-0.6892,13,-1.1685,31,0.10144,28,-0.0336
ENSG00000157191,NECAP2,26,1.19842,28,1.34269,10,-0.3130,15,0.30259,6,-1.0435,4,-1.7857,14,0.11356,3,-2.1322,8,-0.6801
ENSG00000219481,NBPF1,11,-0.2599,19,0.61959,15,0.23424,4,-1.6445,24,0.95966,6,-1.2052,7,-0.9737,13,-0.0210,19,0.62085
ENSG00000058453,CROCC,10,-0.6421,10,-0.6219,14,-0.1402,19,0.30635,10,-0.6064,13,-0.2827,33,1.30248,17,0.16132,12,-0.3802
ENSG00000159363,ATP13A2,140,-0.3595,121,-0.5918,148,-0.2733,179,0.03094,265,0.68311,216,0.33777,138,-0.3810,215,0.33362,159,-0.1632
ENSG00000117118,SDHB,40,-1.0659,89,0.16456,103,0.41965,56,-0.5698,90,0.19157,61,-0.4352,96,0.28803,89,0.16636,97,0.31871
ENSG00000117115,PADI2,75,1.31453,90,1.66971,39,0.17126,37,0.10536,14,-1.3920,9,-2.0099,6,-2.5625,31,-0.1925,13,-1.5295
ENSG00000179051,RCC2,15,-0.8259,22,-0.2198,15,-0.8441,26,0.00366,25,-0.0780,43,0.83713,26,0.00869,14,-0.9220,47,0.98842
ENSG00000074964,ARHGEF10L,25,0.23899,36,0.88121,12,-0.8857,18,-0.2878,18,-0.2732,17,-0.3792,10,-1.1622,22,0.01803,35,0.82584
ENSG00000117154,IGSF21,24,-1.7669,36,-1.1637,60,-0.4103,293,2.53661,51,-0.6410,64,-0.3108,74,-0.0681,58,-0.4420,34,-1.2837
ENSG00000159423,ALDH4A1,41,0.43533,56,0.97989,45,0.60954,26,-0.2946,8,-2.0453,12,-1.4095,22,-0.5575,20,-0.7247,52,0.83215
ENSG00000169991,IFFO2,14,0.10057,9,-0.5960,10,-0.4576,8,-0.7345,28,1.30168,18,0.46650,10,-0.4226,10,-0.4490,12,-0.1682
ENSG00000127463,EMC1,26,-0.4680,40,0.23718,28,-0.3471,39,0.20363,45,0.42753,47,0.51692,28,-0.3242,23,-0.6143,35,0.00536
ENSG00000053372,MRTO4,23,-0.7013,27,-0.4874,46,0.37443,45,0.35118,44,0.32453,44,0.30886,41,0.19534,25,-0.5707,32,-0.2100
ENSG00000053371,AKR7A2,71,0.56498,71,0.56201,48,-0.0594,32,-0.7111,39,-0.3887,44,-0.2008,44,-0.2117,38,-0.4446,65,0.42042
ENSG00000040487,SLC66A1,8,-0.7885,18,0.52252,11,-0.2331,19,0.55427,14,0.13336,18,0.45829,7,-0.9992,19,0.56090,5,-1.3292
ENSG00000077549,CAPZB,196,-0.5540,213,-0.4299,235,-0.2741,380,0.51413,448,0.80115,266,-0.0702,270,-0.0473,302,0.13260,195,-0.5673
ENSG00000173436,MICOS10,214,-0.3737,272,0.01074,414,0.71585,307,0.21133,229,-0.2613,214,-0.3702,251,-0.1172,293,0.13173,236,-0.2187
ENSG00000158747,NBL1,332,0.60575,194,-0.2746,194,-0.2748,498,1.33441,262,0.20937,197,-0.2499,80,-1.6372,209,-0.1595,109,-1.1726
ENSG00000169914,OTUD3,0,-5.6107,12,-0.7546,16,-0.3266,33,0.84779,14,-0.5251,24,0.28673,32,0.77908,32,0.75920,16,-0.3254
ENSG00000162545,CAMK2N1,607,-0.8166,924,-0.1583,1243,0.32719,337,-1.7122,736,-0.5191,1288,0.38630,1478,0.61960,1120,0.15501,1438,0.57255
ENSG00000090432,MUL1,25,-0.0363,31,0.34432,23,-0.1830,19,-0.4255,19,-0.4296,25,-0.0604,26,0.03357,15,-0.8529,46,0.99953
ENSG00000183114,FAM43B,6,-1.4892,10,-0.8338,5,-1.6970,104,4.01688,10,-0.7752,3,-2.3405,1,-3.6603,9,-0.9015,3,-2.5568
ENSG00000158828,PINK1,292,-0.5308,312,-0.4264,514,0.38555,478,0.26330,461,0.20456,408,0.00352,375,-0.1315,392,-0.0614,432,0.09511
ENSG00000244038,DDOST,14,-0.9363,28,0.11718,27,0.07496,36,0.51807,26,0.00816,44,0.87895,19,-0.4682,19,-0.5282,21,-0.3395
ENSG00000117245,KIF17,13,-0.8316,7,-1.6911,12,-0.9540,25,0.15048,25,0.16107,28,0.31684,37,0.80536,35,0.73594,22,-0.0806
ENSG00000189410,SH2D5,25,-0.3110,16,-0.9841,19,-0.6964,27,-0.2048,20,-0.6397,56,1.02334,30,-0.0165,31,0.03461,49,0.80475
ENSG00000127483,HP1BP3,185,0.26791,156,-0.0099,127,-0.3338,164,0.07406,192,0.33375,137,-0.2140,110,-0.5611,136,-0.2320,204,0.43508
ENSG00000075151,EIF4G3,81,-0.6870,87,-0.5737,149,0.28345,141,0.19114,157,0.37042,194,0.73152,105,-0.2841,126,0.01449,87,-0.5764
ENSG00000117298,ECE1,88,2.20269,42,0.77157,7,-1.9719,16,-0.7708,10,-1.4176,10,-1.4094,13,-1.0553,17,-0.6851,34,0.39591
ENSG00000162551,ALPL,34,1.44050,19,0.44463,6,-1.2431,37,1.61595,12,-0.2937,7,-1.1966,5,-1.5636,3,-2.1558,8,-0.9189
ENSG00000076864,RAP1GAP,61,-1.9550,141,-0.6966,140,-0.7119,417,1.09526,223,0.02514,380,0.93084,189,-0.2354,241,0.15004,182,-0.2959
ENSG00000090686,USP48,41,0.06480,37,-0.1214,49,0.34605,46,0.21585,33,-0.2855,47,0.27804,33,-0.2821,53,0.46472,19,-1.1749
ENSG00000218510,LINC00339,16,0.05075,12,-0.3214,11,-0.4605,15,-0.0831,27,0.96423,19,0.35507,8,-1.0350,14,-0.1527,16,0.02943
ENSG00000070831,CDC42,252,-0.1084,235,-0.2208,222,-0.3136,218,-0.3445,330,0.32951,330,0.32790,289,0.11070,338,0.36792,216,-0.3550
ENSG00000173372,C1QA,93,2.72391,30,0.46336,16,-0.5340,5,-2.2726,11,-1.1518,5,-2.1063,15,-0.6151,15,-0.6769,13,-0.8095
ENSG00000159189,C1QC,42,1.84095,25,0.86126,14,-0.0302,6,-1.4162,20,0.51389,5,-1.6083,8,-0.9889,10,-0.6487,3,-2.1222
ENSG00000173369,C1QB,53,1.65063,33,0.74829,24,0.21746,11,-0.9423,16,-0.4216,5,-2.0529,16,-0.3578,20,-0.0800,9,-1.3281
ENSG00000133216,EPHB2,8,-0.5076,7,-0.7145,11,-0.0185,6,-0.9075,20,0.93704,16,0.49631,11,-0.1106,11,-0.0256,13,0.12484
ENSG00000004487,KDM1A,47,-0.3152,42,-0.4976,39,-0.6005,63,0.16556,81,0.56751,79,0.54554,70,0.32388,45,-0.3943,49,-0.2431
ENSG00000169641,LUZP1,29,-0.4871,23,-0.8219,58,0.63763,52,0.45127,50,0.40585,40,0.03686,29,-0.4468,46,0.25616,26,-0.6523
ENSG00000125944,HNRNPR,99,-0.0895,102,-0.0333,101,-0.0585,122,0.24629,86,-0.3149,106,0.02662,163,0.73736,79,-0.4391,83,-0.3625
ENSG00000125945,ZNF436,15,-1.1076,10,-1.7191,24,-0.3991,37,0.24692,60,1.08532,57,0.98325,33,0.07058,34,0.14547,13,-1.3238
ENSG00000249087,ZNF436-AS1,11,-0.0654,21,0.95446,15,0.39774,5,-1.2704,6,-1.0365,13,0.14853,9,-0.3787,7,-0.8451,19,0.77036
ENSG00000117318,ID3,284,3.42674,107,1.14107,21,-1.4599,15,-1.9913,13,-2.1777,11,-2.3758,11,-2.4388,18,-1.7195,13,-2.1695
