BrNum,region,perm,neighbor,Z,scale,reference,id
Br5854,ALL,1,Astro.1,-6.465922255387575,25,Astro.1,NA
Br5854,ALL,2,Astro.1,-6.341177606485794,25,Astro.1,NA
Br5854,ALL,3,Astro.1,-6.341177606485794,25,Astro.1,NA
Br5854,ALL,1,Astro.2,0.29960158206322773,25,Astro.1,NA
Br5854,ALL,2,Astro.2,0.7210970200687385,25,Astro.1,NA
Br5854,ALL,3,Astro.2,0.29960158206322773,25,Astro.1,NA
Br5854,ALL,1,Astro.3,0.20019949628324804,25,Astro.1,NA
Br5854,ALL,2,Astro.3,0.20019949628324804,25,Astro.1,NA
Br5854,ALL,3,Astro.3,0.20019949628324804,25,Astro.1,NA
Br5854,ALL,1,Astro.4,NA,25,Astro.1,NA
Br5854,ALL,2,Astro.4,NA,25,Astro.1,NA
Br5854,ALL,3,Astro.4,NA,25,Astro.1,NA
Br5854,ALL,1,Astro.5,1.2696074826570662,25,Astro.1,NA
Br5854,ALL,2,Astro.5,1.000037598681728,25,Astro.1,NA
Br5854,ALL,3,Astro.5,1.000037598681728,25,Astro.1,NA
Br5854,ALL,1,Macro,-5.208374239244173,25,Astro.1,NA
Br5854,ALL,2,Macro,-4.942820809344739,25,Astro.1,NA
Br5854,ALL,3,Macro,-5.1212180503016045,25,Astro.1,NA
Br5854,ALL,1,Micro.1,-1.5988694556229057,25,Astro.1,NA
Br5854,ALL,2,Micro.1,-1.5988694556229057,25,Astro.1,NA
Br5854,ALL,3,Micro.1,-1.5988694556229057,25,Astro.1,NA
Br5854,ALL,1,Micro.2,2.448663488405285,25,Astro.1,NA
Br5854,ALL,2,Micro.2,2.448663488405285,25,Astro.1,NA
Br5854,ALL,3,Micro.2,2.448663488405285,25,Astro.1,NA
Br5854,ALL,1,Micro.3,1.0853244255660792,25,Astro.1,NA
Br5854,ALL,2,Micro.3,1.0853244255660792,25,Astro.1,NA
Br5854,ALL,3,Micro.3,1.0853244255660792,25,Astro.1,NA
Br5854,ALL,1,Micro.4,-1.8470803617177332,25,Astro.1,NA
Br5854,ALL,2,Micro.4,-2.0660670176648828,25,Astro.1,NA
Br5854,ALL,3,Micro.4,-1.8470803617177332,25,Astro.1,NA
Br5854,ALL,1,Micro.5,0.13323067510244282,25,Astro.1,NA
Br5854,ALL,2,Micro.5,-0.027048194975038655,25,Astro.1,NA
Br5854,ALL,3,Micro.5,-0.027048194975038655,25,Astro.1,NA
Br5854,ALL,1,OPC.1,NA,25,Astro.1,NA
Br5854,ALL,2,OPC.1,NA,25,Astro.1,NA
Br5854,ALL,3,OPC.1,NA,25,Astro.1,NA
Br5854,ALL,1,OPC.2,1.92480295842686,25,Astro.1,NA
