BrNum,region,perm,neighbor,Z,scale,reference,id
Br5517,Vasc,1,Astro.1,-4.605141464047712,25,Astro.1,NA
Br5517,Vasc,2,Astro.1,-4.605141464047712,25,Astro.1,NA
Br5517,Vasc,3,Astro.1,-4.605141464047712,25,Astro.1,NA
Br5517,Vasc,1,Astro.2,0.8458615761044589,25,Astro.1,NA
Br5517,Vasc,2,Astro.2,0.8458615761044589,25,Astro.1,NA
Br5517,Vasc,3,Astro.2,0.7281955179714382,25,Astro.1,NA
Br5517,Vasc,1,Astro.4,0.18941117932482096,25,Astro.1,NA
Br5517,Vasc,2,Astro.4,0.18941117932482096,25,Astro.1,NA
Br5517,Vasc,3,Astro.4,0.18941117932482096,25,Astro.1,NA
Br5517,Vasc,1,Astro.5,1.0673232062712847,25,Astro.1,NA
Br5517,Vasc,2,Astro.5,0.8527497531066247,25,Astro.1,NA
Br5517,Vasc,3,Astro.5,1.0673232062712847,25,Astro.1,NA
Br5517,Vasc,1,Macro,-1.1405148870225672,25,Astro.1,NA
Br5517,Vasc,2,Macro,-1.1405148870225672,25,Astro.1,NA
Br5517,Vasc,3,Macro,-1.1405148870225672,25,Astro.1,NA
Br5517,Vasc,1,Micro.2,1.7496884735177813,25,Astro.1,NA
Br5517,Vasc,2,Micro.2,1.7496884735177813,25,Astro.1,NA
Br5517,Vasc,3,Micro.2,1.7496884735177813,25,Astro.1,NA
Br5517,Vasc,1,Micro.3,1.556275878231241,25,Astro.1,NA
Br5517,Vasc,2,Micro.3,1.556275878231241,25,Astro.1,NA
Br5517,Vasc,3,Micro.3,1.556275878231241,25,Astro.1,NA
Br5517,Vasc,1,Micro.5,4.856093687504442,25,Astro.1,NA
Br5517,Vasc,2,Micro.5,4.856093687504442,25,Astro.1,NA
Br5517,Vasc,3,Micro.5,4.856093687504442,25,Astro.1,NA
Br5517,Vasc,1,OPC.2,3.0631675244783567,25,Astro.1,NA
Br5517,Vasc,2,OPC.2,3.0631675244783567,25,Astro.1,NA
Br5517,Vasc,3,OPC.2,3.0631675244783567,25,Astro.1,NA
Br5517,Vasc,1,OPC.4,1.556275878231241,25,Astro.1,NA
Br5517,Vasc,2,OPC.4,1.556275878231241,25,Astro.1,NA
Br5517,Vasc,3,OPC.4,1.556275878231241,25,Astro.1,NA
Br5517,Vasc,1,OPC.5,1.2960903597103801,25,Astro.1,NA
Br5517,Vasc,2,OPC.5,1.2960903597103801,25,Astro.1,NA
Br5517,Vasc,3,OPC.5,1.2960903597103801,25,Astro.1,NA
Br5517,Vasc,1,Oligo.1,2.465978134102848,25,Astro.1,NA
Br5517,Vasc,2,Oligo.1,2.465978134102848,25,Astro.1,NA
Br5517,Vasc,3,Oligo.1,2.465978134102848,25,Astro.1,NA
Br5517,Vasc,1,Oligo.2,-1.5795687872479842,25,Astro.1,NA
Br5517,Vasc,2,Oligo.2,-1.5795687872479842,25,Astro.1,NA
Br5517,Vasc,3,Oligo.2,-1.5795687872479842,25,Astro.1,NA
Br5517,Vasc,1,Oligo.3,5.477865720963258,25,Astro.1,NA
Br5517,Vasc,2,Oligo.3,5.477865720963258,25,Astro.1,NA
Br5517,Vasc,3,Oligo.3,5.477865720963258,25,Astro.1,NA
Br5517,Vasc,1,Oligo.4,1.7957024471622618,25,Astro.1,NA
Br5517,Vasc,2,Oligo.4,1.7957024471622618,25,Astro.1,NA
