BrNum,perm,neighbor,Z,scale,reference,id
Br5599,1,Astro.1,-9.696417156610417,50,Astro.1,NA
Br5599,2,Astro.1,-9.847376708933098,50,Astro.1,NA
Br5599,3,Astro.1,-9.885042248465547,50,Astro.1,NA
Br5599,1,Astro.2,2.069025213846949,50,Astro.1,NA
Br5599,2,Astro.2,1.9978506913010092,50,Astro.1,NA
Br5599,3,Astro.2,2.069025213846949,50,Astro.1,NA
Br5599,1,Astro.3,0.2530477851283878,50,Astro.1,NA
Br5599,2,Astro.3,0.2530477851283878,50,Astro.1,NA
Br5599,3,Astro.3,0.2530477851283878,50,Astro.1,NA
Br5599,1,Astro.4,0.17884828939581188,50,Astro.1,NA
Br5599,2,Astro.4,1.1346279395524879,50,Astro.1,NA
Br5599,3,Astro.4,0.17884828939581188,50,Astro.1,NA
Br5599,1,Astro.5,1.1572735468507307,50,Astro.1,NA
Br5599,2,Astro.5,1.0785456710101142,50,Astro.1,NA
Br5599,3,Astro.5,1.6407139750380373,50,Astro.1,NA
Br5599,1,Macro,-11.275338193774342,50,Astro.1,NA
Br5599,2,Macro,-10.911825559179753,50,Astro.1,NA
Br5599,3,Macro,-11.195296805447908,50,Astro.1,NA
Br5599,1,Micro.1,-3.4262358914165114,50,Astro.1,NA
Br5599,2,Micro.1,-3.188155593484359,50,Astro.1,NA
Br5599,3,Micro.1,-3.3092816060762082,50,Astro.1,NA
Br5599,1,Micro.2,6.065579777529462,50,Astro.1,NA
Br5599,2,Micro.2,6.065579777529462,50,Astro.1,NA
Br5599,3,Micro.2,6.065579777529462,50,Astro.1,NA
Br5599,1,Micro.3,-2.7687387302740856,50,Astro.1,NA
Br5599,2,Micro.3,-3.1583399764458915,50,Astro.1,NA
Br5599,3,Micro.3,-3.1583399764458915,50,Astro.1,NA
Br5599,1,Micro.5,4.966621160167696,50,Astro.1,NA
Br5599,2,Micro.5,4.966621160167696,50,Astro.1,NA
Br5599,3,Micro.5,4.966621160167696,50,Astro.1,NA
Br5599,1,OPC.1,-2.65022082910368,50,Astro.1,NA
Br5599,2,OPC.1,-2.1623782544270465,50,Astro.1,NA
Br5599,3,OPC.1,-2.7942321979388067,50,Astro.1,NA
Br5599,1,OPC.2,4.620183590685372,50,Astro.1,NA
Br5599,2,OPC.2,3.837155473588968,50,Astro.1,NA
Br5599,3,OPC.2,4.415777766066312,50,Astro.1,NA
Br5599,1,OPC.4,2.1793532784532124,50,Astro.1,NA
Br5599,2,OPC.4,1.6873162179682741,50,Astro.1,NA
Br5599,3,OPC.4,2.1793532784532124,50,Astro.1,NA
Br5599,1,OPC.5,-0.15234445039811068,50,Astro.1,NA
Br5599,2,OPC.5,-0.15234445039811068,50,Astro.1,NA
Br5599,3,OPC.5,-0.3025204205721457,50,Astro.1,NA
Br5599,1,Oligo.1,1.2595828730061724,50,Astro.1,NA
Br5599,2,Oligo.1,1.5192578620181099,50,Astro.1,NA
Br5599,3,Oligo.1,1.5192578620181099,50,Astro.1,NA
Br5599,1,Oligo.2,-6.498580859905987,50,Astro.1,NA
Br5599,2,Oligo.2,-6.177074451364109,50,Astro.1,NA
Br5599,3,Oligo.2,-6.435443622665868,50,Astro.1,NA
Br5599,1,Oligo.3,10.540484642695931,50,Astro.1,NA
Br5599,2,Oligo.3,10.540484642695931,50,Astro.1,NA
Br5599,3,Oligo.3,10.540484642695931,50,Astro.1,NA
Br5599,1,Oligo.4,6.567133986804262,50,Astro.1,NA
Br5599,2,Oligo.4,6.567133986804262,50,Astro.1,NA
Br5599,3,Oligo.4,6.567133986804262,50,Astro.1,NA
Br5599,1,Oligo.5,-5.4557221994462965,50,Astro.1,NA
Br5599,2,Oligo.5,-5.306387934482188,50,Astro.1,NA
Br5599,3,Oligo.5,-4.99542130597932,50,Astro.1,NA
Br5599,1,Vasc.Endo,9.233934595885815,50,Astro.1,NA
Br5599,2,Vasc.Endo,9.404544318356326,50,Astro.1,NA
Br5599,3,Vasc.Endo,9.404544318356326,50,Astro.1,NA
Br5599,1,Vasc.PC,1.2770808373389533,50,Astro.1,NA
Br5599,2,Vasc.PC,0.5131902656803798,50,Astro.1,NA
Br5599,3,Vasc.PC,0.5131902656803798,50,Astro.1,NA
Br5599,1,Vasc.VLMC,-2.321916206428853,50,Astro.1,NA
Br5599,2,Vasc.VLMC,-2.1552526601372355,50,Astro.1,NA
Br5599,3,Vasc.VLMC,-2.321916206428853,50,Astro.1,NA
Br5599,1,Excit.L2,14.662403775423062,50,Astro.1,NA
Br5599,2,Excit.L2,14.662403775423062,50,Astro.1,NA
Br5599,3,Excit.L2,14.662403775423062,50,Astro.1,NA
Br5599,1,Excit.L2_5.1,-6.054870923074445,50,Astro.1,NA
Br5599,2,Excit.L2_5.1,-6.176542156562014,50,Astro.1,NA
Br5599,3,Excit.L2_5.1,-6.054870923074445,50,Astro.1,NA
Br5599,1,Excit.L5.1,-1.800518588647518,50,Astro.1,NA
Br5599,2,Excit.L5.1,-1.117171101358392,50,Astro.1,NA
Br5599,3,Excit.L5.1,-2.0122933933578624,50,Astro.1,NA
Br5599,1,Excit.L5_6_NP,0.7342807392443965,50,Astro.1,NA
Br5599,2,Excit.L5_6_NP,0.7342807392443965,50,Astro.1,NA
Br5599,3,Excit.L5_6_NP,1.2619464823410118,50,Astro.1,NA
Br5599,1,Excit.L6_CT,NA,50,Astro.1,NA
Br5599,2,Excit.L6_CT,NA,50,Astro.1,NA
Br5599,3,Excit.L6_CT,-0.8817572554268712,50,Astro.1,NA
Br5599,1,Inhib.Chandelier,-2.0888042964710802,50,Astro.1,NA
Br5599,2,Inhib.Chandelier,-2.5306249847634725,50,Astro.1,NA
Br5599,3,Inhib.Chandelier,-2.20267425474868,50,Astro.1,NA
Br5599,1,Inhib.Lamp5_Lhx6,-0.6187021124379551,50,Astro.1,NA
Br5599,2,Inhib.Lamp5_Lhx6,-0.08099612479070856,50,Astro.1,NA
Br5599,3,Inhib.Lamp5_Lhx6,-0.2680712947919918,50,Astro.1,NA
Br5599,1,Inhib.Pax6,-0.6079146032612708,50,Astro.1,NA
Br5599,2,Inhib.Pax6,-0.9651522961702,50,Astro.1,NA
Br5599,3,Inhib.Pax6,-0.9651522961702,50,Astro.1,NA
Br5599,1,Inhib.Pvalb,-4.274617023025154,50,Astro.1,NA
Br5599,2,Inhib.Pvalb,-4.274617023025154,50,Astro.1,NA
Br5599,3,Inhib.Pvalb,-4.0558097934781525,50,Astro.1,NA
Br5599,1,Inhib.Sst,-1.8601577075543387,50,Astro.1,NA
Br5599,2,Inhib.Sst,-2.6386501834909484,50,Astro.1,NA
Br5599,3,Inhib.Sst,-2.2672130548152714,50,Astro.1,NA
Br5599,1,Inhib.Vip,7.801460439716162,50,Astro.1,NA
Br5599,2,Inhib.Vip,7.801460439716162,50,Astro.1,NA
Br5599,3,Inhib.Vip,7.997994033179889,50,Astro.1,NA
Br5599,1,Astro.1,-4.7009702421787445,100,Astro.1,NA
Br5599,2,Astro.1,-6.638400446146036,100,Astro.1,NA
Br5599,3,Astro.1,-7.5656645924967645,100,Astro.1,NA
Br5599,1,Astro.2,1.8565343732255175,100,Astro.1,NA
Br5599,2,Astro.2,2.069025213846949,100,Astro.1,NA
Br5599,3,Astro.2,1.5090770938648934,100,Astro.1,NA
Br5599,1,Astro.3,-0.514083529570609,100,Astro.1,NA
Br5599,2,Astro.3,0.2530477851283878,100,Astro.1,NA
Br5599,3,Astro.3,-0.16831650183252647,100,Astro.1,NA
Br5599,1,Astro.4,0.17884828939581188,100,Astro.1,NA
Br5599,2,Astro.4,1.1346279395524879,100,Astro.1,NA
Br5599,3,Astro.4,-0.3632573004725274,100,Astro.1,NA
Br5599,1,Astro.5,1.1572735468507307,100,Astro.1,NA
Br5599,2,Astro.5,1.1572735468507307,100,Astro.1,NA
Br5599,3,Astro.5,0.9225974872719875,100,Astro.1,NA
Br5599,1,Macro,-12.43188478585849,100,Astro.1,NA
Br5599,2,Macro,-11.786118665883889,100,Astro.1,NA
Br5599,3,Macro,-12.054858395540837,100,Astro.1,NA
Br5599,1,Micro.1,-3.6492202930516764,100,Astro.1,NA
Br5599,2,Micro.1,-3.3092816060762082,100,Astro.1,NA
Br5599,3,Micro.1,-3.5394321628636747,100,Astro.1,NA
Br5599,1,Micro.2,6.291734967358581,100,Astro.1,NA
Br5599,2,Micro.2,6.065579777529462,100,Astro.1,NA
Br5599,3,Micro.2,6.065579777529462,100,Astro.1,NA
Br5599,1,Micro.3,-3.0335631603754964,100,Astro.1,NA
Br5599,2,Micro.3,-3.0335631603754964,100,Astro.1,NA
Br5599,3,Micro.3,-3.2787372546015088,100,Astro.1,NA
Br5599,1,Micro.5,4.966621160167696,100,Astro.1,NA
Br5599,2,Micro.5,4.966621160167696,100,Astro.1,NA
Br5599,3,Micro.5,4.966621160167696,100,Astro.1,NA
Br5599,1,OPC.1,-2.7942321979388067,100,Astro.1,NA
Br5599,2,OPC.1,-2.7942321979388067,100,Astro.1,NA
Br5599,3,OPC.1,-2.65022082910368,100,Astro.1,NA
Br5599,1,OPC.2,4.415777766066312,100,Astro.1,NA
Br5599,2,OPC.2,3.837155473588968,100,Astro.1,NA
Br5599,3,OPC.2,3.837155473588968,100,Astro.1,NA
Br5599,1,OPC.4,1.6873162179682741,100,Astro.1,NA
Br5599,2,OPC.4,2.4472073097137663,100,Astro.1,NA
Br5599,3,OPC.4,1.9266241602592373,100,Astro.1,NA
Br5599,1,OPC.5,-0.9951097829869664,100,Astro.1,NA
Br5599,2,OPC.5,-1.123529205067748,100,Astro.1,NA
Br5599,3,OPC.5,-0.3025204205721457,100,Astro.1,NA
Br5599,1,Oligo.1,-0.20488358073249427,100,Astro.1,NA
Br5599,2,Oligo.1,1.0157211686349474,100,Astro.1,NA
Br5599,3,Oligo.1,1.5192578620181099,100,Astro.1,NA
Br5599,1,Oligo.2,-6.866418761681089,100,Astro.1,NA
Br5599,2,Oligo.2,-6.866418761681089,100,Astro.1,NA
Br5599,3,Oligo.2,-6.110934368820694,100,Astro.1,NA
Br5599,1,Oligo.3,10.381971661872946,100,Astro.1,NA
Br5599,2,Oligo.3,10.381971661872946,100,Astro.1,NA
Br5599,3,Oligo.3,10.540484642695931,100,Astro.1,NA
Br5599,1,Oligo.4,6.567133986804262,100,Astro.1,NA
Br5599,2,Oligo.4,6.567133986804262,100,Astro.1,NA
Br5599,3,Oligo.4,6.567133986804262,100,Astro.1,NA
Br5599,1,Oligo.5,-5.672935383513812,100,Astro.1,NA
Br5599,2,Oligo.5,-5.882790853767805,100,Astro.1,NA
Br5599,3,Oligo.5,-5.381532006505337,100,Astro.1,NA
Br5599,1,Vasc.Endo,9.404544318356326,100,Astro.1,NA
Br5599,2,Vasc.Endo,9.404544318356326,100,Astro.1,NA
Br5599,3,Vasc.Endo,9.578041951368238,100,Astro.1,NA
Br5599,1,Vasc.PC,0.09769937388305323,100,Astro.1,NA
Br5599,2,Vasc.PC,0.8070209777389163,100,Astro.1,NA
Br5599,3,Vasc.PC,0.5131902656803798,100,Astro.1,NA
Br5599,1,Vasc.VLMC,-2.1552526601372355,100,Astro.1,NA
Br5599,2,Vasc.VLMC,-2.1552526601372355,100,Astro.1,NA
Br5599,3,Vasc.VLMC,-1.7840010123609185,100,Astro.1,NA
Br5599,1,Excit.L2,14.662403775423062,100,Astro.1,NA
Br5599,2,Excit.L2,14.662403775423062,100,Astro.1,NA
Br5599,3,Excit.L2,14.662403775423062,100,Astro.1,NA
Br5599,1,Excit.L2_5.1,-7.152766471640667,100,Astro.1,NA
Br5599,2,Excit.L2_5.1,-6.054870923074445,100,Astro.1,NA
Br5599,3,Excit.L2_5.1,-6.590375712885616,100,Astro.1,NA
Br5599,1,Excit.L5.1,-1.3537037845552533,100,Astro.1,NA
Br5599,2,Excit.L5.1,-2.2171569825484188,100,Astro.1,NA
Br5599,3,Excit.L5.1,-2.2171569825484188,100,Astro.1,NA
Br5599,1,Excit.L5_6_NP,-0.04660977637077482,100,Astro.1,NA
Br5599,2,Excit.L5_6_NP,1.2619464823410118,100,Astro.1,NA
Br5599,3,Excit.L5_6_NP,1.9661505007638596,100,Astro.1,NA
Br5599,1,Excit.L6_CT,-0.8817572554268712,100,Astro.1,NA
Br5599,2,Excit.L6_CT,NA,100,Astro.1,NA
Br5599,3,Excit.L6_CT,-0.8817572554268712,100,Astro.1,NA
Br5599,1,Inhib.Chandelier,-2.9399548778047593,100,Astro.1,NA
