BrNum,region,perm,neighbor,Z,scale,reference,id
Br5854,WM,1,Astro.1,-2.5155146877976553,25,Astro.1,NA
Br5854,WM,2,Astro.1,-2.5155146877976553,25,Astro.1,NA
Br5854,WM,3,Astro.1,-2.5155146877976553,25,Astro.1,NA
Br5854,WM,1,Astro.2,0.12343927479526716,25,Astro.1,NA
Br5854,WM,2,Astro.2,0.12343927479526716,25,Astro.1,NA
Br5854,WM,3,Astro.2,0.12343927479526716,25,Astro.1,NA
Br5854,WM,1,Astro.3,0.12343927479526716,25,Astro.1,NA
Br5854,WM,2,Astro.3,0.12343927479526716,25,Astro.1,NA
Br5854,WM,3,Astro.3,0.12343927479526716,25,Astro.1,NA
Br5854,WM,1,Astro.4,NA,25,Astro.1,NA
Br5854,WM,2,Astro.4,NA,25,Astro.1,NA
Br5854,WM,3,Astro.4,NA,25,Astro.1,NA
Br5854,WM,1,Astro.5,0.2862449653562265,25,Astro.1,NA
Br5854,WM,2,Astro.5,0.2862449653562265,25,Astro.1,NA
Br5854,WM,3,Astro.5,0.2862449653562265,25,Astro.1,NA
Br5854,WM,1,Macro,NA,25,Astro.1,NA
Br5854,WM,2,Macro,NA,25,Astro.1,NA
Br5854,WM,3,Macro,NA,25,Astro.1,NA
Br5854,WM,1,Micro.1,NA,25,Astro.1,NA
Br5854,WM,2,Micro.1,NA,25,Astro.1,NA
Br5854,WM,3,Micro.1,NA,25,Astro.1,NA
Br5854,WM,1,Micro.2,1.9008598982805114,25,Astro.1,NA
Br5854,WM,2,Micro.2,1.9008598982805114,25,Astro.1,NA
Br5854,WM,3,Micro.2,1.9008598982805114,25,Astro.1,NA
Br5854,WM,1,Micro.3,NA,25,Astro.1,NA
Br5854,WM,2,Micro.3,NA,25,Astro.1,NA
Br5854,WM,3,Micro.3,NA,25,Astro.1,NA
Br5854,WM,1,Micro.4,NA,25,Astro.1,NA
Br5854,WM,2,Micro.4,NA,25,Astro.1,NA
Br5854,WM,3,Micro.4,NA,25,Astro.1,NA
Br5854,WM,1,Micro.5,NA,25,Astro.1,NA
Br5854,WM,2,Micro.5,NA,25,Astro.1,NA
Br5854,WM,3,Micro.5,NA,25,Astro.1,NA
Br5854,WM,1,OPC.2,1.094995701610901,25,Astro.1,NA
Br5854,WM,2,OPC.2,1.094995701610901,25,Astro.1,NA
Br5854,WM,3,OPC.2,1.094995701610901,25,Astro.1,NA
Br5854,WM,1,OPC.4,NA,25,Astro.1,NA
Br5854,WM,2,OPC.4,NA,25,Astro.1,NA
Br5854,WM,3,OPC.4,NA,25,Astro.1,NA
Br5854,WM,1,OPC.5,-0.9211868600853612,25,Astro.1,NA
Br5854,WM,2,OPC.5,-0.9211868600853612,25,Astro.1,NA
Br5854,WM,3,OPC.5,-0.9211868600853612,25,Astro.1,NA
Br5854,WM,1,Oligo.1,NA,25,Astro.1,NA
Br5854,WM,2,Oligo.1,NA,25,Astro.1,NA
Br5854,WM,3,Oligo.1,NA,25,Astro.1,NA
Br5854,WM,1,Oligo.2,NA,25,Astro.1,NA
Br5854,WM,2,Oligo.2,NA,25,Astro.1,NA
Br5854,WM,3,Oligo.2,NA,25,Astro.1,NA
Br5854,WM,1,Oligo.3,4.865956228446025,25,Astro.1,NA
Br5854,WM,2,Oligo.3,4.865956228446025,25,Astro.1,NA
Br5854,WM,3,Oligo.3,4.865956228446025,25,Astro.1,NA
Br5854,WM,1,Oligo.4,3.1645036878417314,25,Astro.1,NA
Br5854,WM,2,Oligo.4,3.1645036878417314,25,Astro.1,NA
Br5854,WM,3,Oligo.4,3.1645036878417314,25,Astro.1,NA
Br5854,WM,1,Oligo.5,NA,25,Astro.1,NA
Br5854,WM,2,Oligo.5,NA,25,Astro.1,NA
Br5854,WM,3,Oligo.5,NA,25,Astro.1,NA
Br5854,WM,1,Vasc.Endo,2.4922112224196638,25,Astro.1,NA
Br5854,WM,2,Vasc.Endo,2.4922112224196638,25,Astro.1,NA
Br5854,WM,3,Vasc.Endo,2.4922112224196638,25,Astro.1,NA
Br5854,WM,1,Vasc.PC,-0.48192283624071064,25,Astro.1,NA
Br5854,WM,2,Vasc.PC,-0.48192283624071064,25,Astro.1,NA
Br5854,WM,3,Vasc.PC,-0.48192283624071064,25,Astro.1,NA
Br5854,WM,1,Vasc.VLMC,NA,25,Astro.1,NA
Br5854,WM,2,Vasc.VLMC,NA,25,Astro.1,NA
