BrNum,perm,neighbor,Z,scale,reference,id
Br5941,1,Astro.1,-6.2082380408762194,100,Astro.1,NA
Br5941,2,Astro.1,-7.497449150770262,100,Astro.1,NA
Br5941,3,Astro.1,-8.200315547365499,100,Astro.1,NA
Br5941,1,Astro.2,0.45882319372688213,100,Astro.1,NA
Br5941,2,Astro.2,0.9829536189960701,100,Astro.1,NA
Br5941,3,Astro.2,1.0594952811933493,100,Astro.1,NA
Br5941,1,Astro.3,0.2232829027536662,100,Astro.1,NA
Br5941,2,Astro.3,0.6533762313931899,100,Astro.1,NA
Br5941,3,Astro.3,0.2232829027536662,100,Astro.1,NA
Br5941,1,Astro.4,-0.5977591148763071,100,Astro.1,NA
Br5941,2,Astro.4,0.7379225842120875,100,Astro.1,NA
Br5941,3,Astro.4,-0.5977591148763071,100,Astro.1,NA
Br5941,1,Astro.5,3.222788849055012,100,Astro.1,NA
Br5941,2,Astro.5,2.053058918820525,100,Astro.1,NA
Br5941,3,Astro.5,2.513476875071046,100,Astro.1,NA
Br5941,1,Macro,-6.385313543608031,100,Astro.1,NA
Br5941,2,Macro,-6.106292908710403,100,Astro.1,NA
Br5941,3,Macro,-6.247214918823397,100,Astro.1,NA
Br5941,1,Micro.1,-4.499000007412546,100,Astro.1,NA
Br5941,2,Micro.1,-2.8943816274210667,100,Astro.1,NA
Br5941,3,Micro.1,-2.8943816274210667,100,Astro.1,NA
Br5941,1,Micro.2,5.0898375576982655,100,Astro.1,NA
Br5941,2,Micro.2,5.498001734574547,100,Astro.1,NA
Br5941,3,Micro.2,5.291148717847719,100,Astro.1,NA
Br5941,1,Micro.3,2.451761234065235,100,Astro.1,NA
Br5941,2,Micro.3,2.451761234065235,100,Astro.1,NA
Br5941,3,Micro.3,2.451761234065235,100,Astro.1,NA
Br5941,1,Micro.4,-2.7451970327171002,100,Astro.1,NA
Br5941,2,Micro.4,-2.2398431501362532,100,Astro.1,NA
Br5941,3,Micro.4,-2.7451970327171002,100,Astro.1,NA
Br5941,1,Micro.5,7.034059867256177,100,Astro.1,NA
Br5941,2,Micro.5,7.599173427824876,100,Astro.1,NA
Br5941,3,Micro.5,7.795694377242943,100,Astro.1,NA
Br5941,1,OPC.1,-0.9133260074103909,100,Astro.1,NA
Br5941,2,OPC.1,-1.5826787365862236,100,Astro.1,NA
Br5941,3,OPC.1,-1.5826787365862236,100,Astro.1,NA
Br5941,1,OPC.2,5.187584384052188,100,Astro.1,NA
Br5941,2,OPC.2,4.689431078069011,100,Astro.1,NA
Br5941,3,OPC.2,4.689431078069011,100,Astro.1,NA
Br5941,1,OPC.4,-1.0675869456781648,100,Astro.1,NA
Br5941,2,OPC.4,-0.8465687198106894,100,Astro.1,NA
Br5941,3,OPC.4,-1.0675869456781648,100,Astro.1,NA
Br5941,1,OPC.5,3.597587835944607,100,Astro.1,NA
Br5941,2,OPC.5,3.41304050549847,100,Astro.1,NA
Br5941,3,OPC.5,3.41304050549847,100,Astro.1,NA
Br5941,1,Oligo.1,5.811677182130416,100,Astro.1,NA
Br5941,2,Oligo.1,5.610537961291676,100,Astro.1,NA
Br5941,3,Oligo.1,6.018132993159364,100,Astro.1,NA
Br5941,1,Oligo.2,3.7824701972001096,100,Astro.1,NA
Br5941,2,Oligo.2,2.872537385028776,100,Astro.1,NA
Br5941,3,Oligo.2,2.4650494536045766,100,Astro.1,NA
Br5941,1,Oligo.3,12.645138095200045,100,Astro.1,NA
Br5941,2,Oligo.3,13.546500358214605,100,Astro.1,NA
Br5941,3,Oligo.3,13.202487997134066,100,Astro.1,NA
Br5941,1,Oligo.4,4.71761151674859,100,Astro.1,NA
Br5941,2,Oligo.4,5.165024132035232,100,Astro.1,NA
Br5941,3,Oligo.4,4.939122936429438,100,Astro.1,NA
Br5941,1,Oligo.5,0.6213895976147757,100,Astro.1,NA
Br5941,2,Oligo.5,1.5525687327292124,100,Astro.1,NA
Br5941,3,Oligo.5,0.6213895976147757,100,Astro.1,NA
Br5941,1,Vasc.Endo,7.996598411274448,100,Astro.1,NA
Br5941,2,Vasc.Endo,7.795694377242943,100,Astro.1,NA
Br5941,3,Vasc.Endo,7.996598411274448,100,Astro.1,NA
Br5941,1,Vasc.PC,-1.6115743396411264,100,Astro.1,NA
Br5941,2,Vasc.PC,-0.2763534276200181,100,Astro.1,NA
Br5941,3,Vasc.PC,-1.0846992065898389,100,Astro.1,NA
Br5941,1,Vasc.VLMC,-0.4534342264963794,100,Astro.1,NA
Br5941,2,Vasc.VLMC,-0.7326256520856005,100,Astro.1,NA
Br5941,3,Vasc.VLMC,-0.4534342264963794,100,Astro.1,NA
Br5941,1,Excit.L2,6.946428428620463,100,Astro.1,NA
Br5941,2,Excit.L2,7.169256930196969,100,Astro.1,NA
Br5941,3,Excit.L2,6.946428428620463,100,Astro.1,NA
Br5941,1,Excit.L2_5.1,-6.302328060571127,100,Astro.1,NA
Br5941,2,Excit.L2_5.1,-5.350754774242936,100,Astro.1,NA
Br5941,3,Excit.L2_5.1,-4.516450492885312,100,Astro.1,NA
Br5941,1,Excit.L2_5.2,-5.962349320796651,100,Astro.1,NA
Br5941,2,Excit.L2_5.2,-6.587552040199518,100,Astro.1,NA
Br5941,3,Excit.L2_5.2,-5.962349320796651,100,Astro.1,NA
Br5941,1,Excit.L5.1,-3.5251545069559613,100,Astro.1,NA
Br5941,2,Excit.L5.1,-2.703424282773368,100,Astro.1,NA
Br5941,3,Excit.L5.1,-3.1908126604106775,100,Astro.1,NA
Br5941,1,Excit.L5.2,-11.306281396558324,100,Astro.1,NA
Br5941,2,Excit.L5.2,-11.891519471770648,100,Astro.1,NA
Br5941,3,Excit.L5.2,-11.643270249726287,100,Astro.1,NA
Br5941,1,Excit.L5_6_NP,-8.163048026358771,100,Astro.1,NA
Br5941,2,Excit.L5_6_NP,-8.326704012223164,100,Astro.1,NA
Br5941,3,Excit.L5_6_NP,-8.48767614098814,100,Astro.1,NA
Br5941,1,Excit.L6_CT,-0.2458162699428331,100,Astro.1,NA
Br5941,2,Excit.L6_CT,-0.8992467347595944,100,Astro.1,NA
Br5941,3,Excit.L6_CT,-1.822172040203464,100,Astro.1,NA
Br5941,1,Excit.L6b,1.898223244611243,100,Astro.1,NA
Br5941,2,Excit.L6b,1.898223244611243,100,Astro.1,NA
