BrNum,region,perm,neighbor,Z,scale,reference,id
Br1556,WM,1,Astro.1,-7.569213042241769,25,Astro.1,NA
Br1556,WM,2,Astro.1,-7.569213042241769,25,Astro.1,NA
Br1556,WM,3,Astro.1,-7.569213042241769,25,Astro.1,NA
Br1556,WM,1,Astro.2,0.8494645200094961,25,Astro.1,NA
Br1556,WM,2,Astro.2,0.705591316462361,25,Astro.1,NA
Br1556,WM,3,Astro.2,0.8494645200094961,25,Astro.1,NA
Br1556,WM,1,Astro.3,0.35517136132908345,25,Astro.1,NA
Br1556,WM,2,Astro.3,0.35517136132908345,25,Astro.1,NA
Br1556,WM,3,Astro.3,0.35517136132908345,25,Astro.1,NA
Br1556,WM,1,Astro.4,0.39751903544368045,25,Astro.1,NA
Br1556,WM,2,Astro.4,0.39751903544368045,25,Astro.1,NA
Br1556,WM,3,Astro.4,0.39751903544368045,25,Astro.1,NA
Br1556,WM,1,Astro.5,0.9274576906140736,25,Astro.1,NA
Br1556,WM,2,Astro.5,0.9274576906140736,25,Astro.1,NA
Br1556,WM,3,Astro.5,0.7649734435831297,25,Astro.1,NA
Br1556,WM,1,Macro,0.7996917437336912,25,Astro.1,NA
Br1556,WM,2,Macro,0.7996917437336912,25,Astro.1,NA
Br1556,WM,3,Macro,0.7996917437336912,25,Astro.1,NA
Br1556,WM,1,Micro.2,5.250043987777463,25,Astro.1,NA
Br1556,WM,2,Micro.2,5.250043987777463,25,Astro.1,NA
Br1556,WM,3,Micro.2,5.250043987777463,25,Astro.1,NA
Br1556,WM,1,Micro.3,-0.3658558827591539,25,Astro.1,NA
Br1556,WM,2,Micro.3,-0.3658558827591539,25,Astro.1,NA
Br1556,WM,3,Micro.3,-0.3658558827591539,25,Astro.1,NA
Br1556,WM,1,Micro.4,NA,25,Astro.1,NA
Br1556,WM,2,Micro.4,NA,25,Astro.1,NA
Br1556,WM,3,Micro.4,NA,25,Astro.1,NA
Br1556,WM,1,Micro.5,5.500330168386173,25,Astro.1,NA
Br1556,WM,2,Micro.5,5.500330168386173,25,Astro.1,NA
Br1556,WM,3,Micro.5,5.500330168386173,25,Astro.1,NA
Br1556,WM,1,OPC.2,3.217791820588277,25,Astro.1,NA
Br1556,WM,2,OPC.2,3.217791820588277,25,Astro.1,NA
Br1556,WM,3,OPC.2,3.217791820588277,25,Astro.1,NA
Br1556,WM,1,OPC.4,1.9652393702265365,25,Astro.1,NA
Br1556,WM,2,OPC.4,1.9652393702265365,25,Astro.1,NA
Br1556,WM,3,OPC.4,1.9652393702265365,25,Astro.1,NA
Br1556,WM,1,OPC.5,2.5021367057734785,25,Astro.1,NA
Br1556,WM,2,OPC.5,2.5021367057734785,25,Astro.1,NA
Br1556,WM,3,OPC.5,2.5021367057734785,25,Astro.1,NA
Br1556,WM,1,Oligo.1,2.2437016147914877,25,Astro.1,NA
Br1556,WM,2,Oligo.1,2.2437016147914877,25,Astro.1,NA
Br1556,WM,3,Oligo.1,2.2437016147914877,25,Astro.1,NA
Br1556,WM,1,Oligo.2,1.1327439243141462,25,Astro.1,NA
Br1556,WM,2,Oligo.2,1.1327439243141462,25,Astro.1,NA
Br1556,WM,3,Oligo.2,1.1327439243141462,25,Astro.1,NA
Br1556,WM,1,Oligo.3,11.506699373223652,25,Astro.1,NA
Br1556,WM,2,Oligo.3,11.506699373223652,25,Astro.1,NA
Br1556,WM,3,Oligo.3,11.506699373223652,25,Astro.1,NA
Br1556,WM,1,Oligo.4,10.282113187176535,25,Astro.1,NA
Br1556,WM,2,Oligo.4,10.282113187176535,25,Astro.1,NA
Br1556,WM,3,Oligo.4,10.282113187176535,25,Astro.1,NA
Br1556,WM,1,Oligo.5,1.4790429148462856,25,Astro.1,NA
Br1556,WM,2,Oligo.5,1.4790429148462856,25,Astro.1,NA
Br1556,WM,3,Oligo.5,1.4790429148462856,25,Astro.1,NA
Br1556,WM,1,Vasc.Endo,4.25546159133934,25,Astro.1,NA
Br1556,WM,2,Vasc.Endo,4.11533779475563,25,Astro.1,NA
Br1556,WM,3,Vasc.Endo,4.25546159133934,25,Astro.1,NA
Br1556,WM,1,Vasc.PC,4.2201218293647,25,Astro.1,NA
Br1556,WM,2,Vasc.PC,3.8933569702697897,25,Astro.1,NA
Br1556,WM,3,Vasc.PC,4.2201218293647,25,Astro.1,NA
Br1556,WM,1,Vasc.VLMC,2.5398164885632246,25,Astro.1,NA
Br1556,WM,2,Vasc.VLMC,2.5398164885632246,25,Astro.1,NA
Br1556,WM,3,Vasc.VLMC,2.5398164885632246,25,Astro.1,NA
Br1556,WM,1,Excit.L2,-4.2604348468982005,25,Astro.1,NA
Br1556,WM,2,Excit.L2,-4.064872888248052,25,Astro.1,NA
Br1556,WM,3,Excit.L2,-3.9639076987859054,25,Astro.1,NA
Br1556,WM,1,Excit.L2_5.1,-2.169195861244555,25,Astro.1,NA
Br1556,WM,2,Excit.L2_5.1,-2.169195861244555,25,Astro.1,NA
Br1556,WM,3,Excit.L2_5.1,-2.3442505848797217,25,Astro.1,NA
Br1556,WM,1,Excit.L2_5.2,-0.5182259684652044,25,Astro.1,NA
Br1556,WM,2,Excit.L2_5.2,-0.8149331849893185,25,Astro.1,NA
Br1556,WM,3,Excit.L2_5.2,-0.5182259684652044,25,Astro.1,NA
