BrNum,perm,neighbor,Z,scale,reference,id
Br5854,1,Astro.1,-2.473301886592541,50,Astro.1,NA
Br5854,2,Astro.1,-2.350682402692446,50,Astro.1,NA
Br5854,3,Astro.1,-2.473301886592541,50,Astro.1,NA
Br5854,1,Astro.2,0.3518954523103772,50,Astro.1,NA
Br5854,2,Astro.2,0.6246530780527102,50,Astro.1,NA
Br5854,3,Astro.2,0.3518954523103772,50,Astro.1,NA
Br5854,1,Astro.3,NA,50,Astro.1,NA
Br5854,2,Astro.3,NA,50,Astro.1,NA
Br5854,3,Astro.3,NA,50,Astro.1,NA
Br5854,1,Astro.4,NA,50,Astro.1,NA
Br5854,2,Astro.4,NA,50,Astro.1,NA
Br5854,3,Astro.4,NA,50,Astro.1,NA
Br5854,1,Astro.5,0.9354620706978374,50,Astro.1,NA
Br5854,2,Astro.5,1.1237635966287052,50,Astro.1,NA
Br5854,3,Astro.5,0.5741493149847311,50,Astro.1,NA
Br5854,1,Macro,NA,50,Astro.1,NA
Br5854,2,Macro,NA,50,Astro.1,NA
Br5854,3,Macro,NA,50,Astro.1,NA
Br5854,1,Micro.2,1.56762247529026,50,Astro.1,NA
Br5854,2,Micro.2,1.56762247529026,50,Astro.1,NA
Br5854,3,Micro.2,1.56762247529026,50,Astro.1,NA
Br5854,1,Micro.3,1.097715470015811,50,Astro.1,NA
Br5854,2,Micro.3,1.097715470015811,50,Astro.1,NA
Br5854,3,Micro.3,1.097715470015811,50,Astro.1,NA
Br5854,1,Micro.4,-1.296362432175337,50,Astro.1,NA
Br5854,2,Micro.4,-1.296362432175337,50,Astro.1,NA
Br5854,3,Micro.4,-1.296362432175337,50,Astro.1,NA
Br5854,1,Micro.5,2.71717699965564,50,Astro.1,NA
Br5854,2,Micro.5,2.71717699965564,50,Astro.1,NA
Br5854,3,Micro.5,2.71717699965564,50,Astro.1,NA
Br5854,1,OPC.2,1.097715470015811,50,Astro.1,NA
Br5854,2,OPC.2,1.097715470015811,50,Astro.1,NA
Br5854,3,OPC.2,1.097715470015811,50,Astro.1,NA
Br5854,1,OPC.4,1.097715470015811,50,Astro.1,NA
Br5854,2,OPC.4,1.097715470015811,50,Astro.1,NA
Br5854,3,OPC.4,1.097715470015811,50,Astro.1,NA
Br5854,1,OPC.5,1.097715470015811,50,Astro.1,NA
Br5854,2,OPC.5,1.097715470015811,50,Astro.1,NA
Br5854,3,OPC.5,1.097715470015811,50,Astro.1,NA
Br5854,1,Oligo.1,0.7424812961468102,50,Astro.1,NA
Br5854,2,Oligo.1,0.7424812961468102,50,Astro.1,NA
Br5854,3,Oligo.1,0.184102029926259,50,Astro.1,NA
Br5854,1,Oligo.2,NA,50,Astro.1,NA
Br5854,2,Oligo.2,NA,50,Astro.1,NA
Br5854,3,Oligo.2,NA,50,Astro.1,NA
Br5854,1,Oligo.3,3.349203992290444,50,Astro.1,NA
Br5854,2,Oligo.3,3.349203992290444,50,Astro.1,NA
Br5854,3,Oligo.3,3.349203992290444,50,Astro.1,NA
Br5854,1,Oligo.4,0.32437230354077357,50,Astro.1,NA
Br5854,2,Oligo.4,0.05205442317105906,50,Astro.1,NA
Br5854,3,Oligo.4,0.05205442317105906,50,Astro.1,NA
Br5854,1,Oligo.5,1.097715470015811,50,Astro.1,NA
Br5854,2,Oligo.5,1.097715470015811,50,Astro.1,NA
Br5854,3,Oligo.5,1.097715470015811,50,Astro.1,NA
Br5854,1,Vasc.Endo,2.9755920805931204,50,Astro.1,NA
Br5854,2,Vasc.Endo,2.370623927204145,50,Astro.1,NA
Br5854,3,Vasc.Endo,2.6635406514155022,50,Astro.1,NA
Br5854,1,Vasc.PC,2.9150476975793156,50,Astro.1,NA
Br5854,2,Vasc.PC,2.9150476975793156,50,Astro.1,NA
Br5854,3,Vasc.PC,3.2977850859978664,50,Astro.1,NA
Br5854,1,Vasc.VLMC,NA,50,Astro.1,NA
Br5854,2,Vasc.VLMC,NA,50,Astro.1,NA
Br5854,3,Vasc.VLMC,NA,50,Astro.1,NA
Br5854,1,Excit.L2_5.1,-2.450937004205037,50,Astro.1,NA
Br5854,2,Excit.L2_5.1,-2.450937004205037,50,Astro.1,NA
Br5854,3,Excit.L2_5.1,-2.0626611516977107,50,Astro.1,NA
Br5854,1,Excit.L2_5.2,-0.42427502636960596,50,Astro.1,NA
Br5854,2,Excit.L2_5.2,-0.42427502636960596,50,Astro.1,NA
Br5854,3,Excit.L2_5.2,-0.42427502636960596,50,Astro.1,NA
Br5854,1,Excit.L5.1,NA,50,Astro.1,NA
Br5854,2,Excit.L5.1,NA,50,Astro.1,NA
Br5854,3,Excit.L5.1,NA,50,Astro.1,NA
Br5854,1,Excit.L5.2,-1.8593393604027362,50,Astro.1,NA
Br5854,2,Excit.L5.2,-2.0543579224249,50,Astro.1,NA
Br5854,3,Excit.L5.2,-1.8593393604027362,50,Astro.1,NA
Br5854,1,Excit.L6_CT,-2.0626611516977107,50,Astro.1,NA
Br5854,2,Excit.L6_CT,-2.450937004205037,50,Astro.1,NA
Br5854,3,Excit.L6_CT,-2.0626611516977107,50,Astro.1,NA
Br5854,1,Excit.L6b,-0.9147628916798425,50,Astro.1,NA
Br5854,2,Excit.L6b,-0.9147628916798425,50,Astro.1,NA
Br5854,3,Excit.L6b,-0.9147628916798425,50,Astro.1,NA
Br5854,1,Inhib.Chandelier,-0.9147628916798425,50,Astro.1,NA
Br5854,2,Inhib.Chandelier,-0.9147628916798425,50,Astro.1,NA
Br5854,3,Inhib.Chandelier,-0.9147628916798425,50,Astro.1,NA
Br5854,1,Inhib.Lamp5_Lhx6,-0.9147628916798425,50,Astro.1,NA
Br5854,2,Inhib.Lamp5_Lhx6,-0.9147628916798425,50,Astro.1,NA
Br5854,3,Inhib.Lamp5_Lhx6,-0.9147628916798425,50,Astro.1,NA
Br5854,1,Inhib.Pax6,0.12963624321753364,50,Astro.1,NA
Br5854,2,Inhib.Pax6,0.12963624321753364,50,Astro.1,NA
Br5854,3,Inhib.Pax6,0.12963624321753364,50,Astro.1,NA
Br5854,1,Inhib.Pvalb,-3.7785296261499943,50,Astro.1,NA
Br5854,2,Inhib.Pvalb,-3.0988989340045605,50,Astro.1,NA
Br5854,3,Inhib.Pvalb,-3.6504782137998455,50,Astro.1,NA
Br5854,1,Inhib.Sst,-2.9483094708039355,50,Astro.1,NA
Br5854,2,Inhib.Sst,-3.0988989340045605,50,Astro.1,NA
Br5854,3,Inhib.Sst,-2.9483094708039355,50,Astro.1,NA
Br5854,1,Inhib.Vip,2.428822947783743,50,Astro.1,NA
Br5854,2,Inhib.Vip,1.9847134769128556,50,Astro.1,NA
Br5854,3,Inhib.Vip,2.9411244050460437,50,Astro.1,NA
Br5854,1,Astro.1,-0.9124041790923584,100,Astro.1,NA
Br5854,2,Astro.1,-1.3237412903061911,100,Astro.1,NA
Br5854,3,Astro.1,-1.1884893539466161,100,Astro.1,NA
Br5854,1,Astro.2,0.9190548600321918,100,Astro.1,NA
Br5854,2,Astro.2,0.6246530780527102,100,Astro.1,NA
Br5854,3,Astro.2,0.3518954523103772,100,Astro.1,NA
Br5854,1,Astro.3,NA,100,Astro.1,NA
Br5854,2,Astro.3,NA,100,Astro.1,NA
Br5854,3,Astro.3,NA,100,Astro.1,NA
Br5854,1,Astro.4,-0.9147628916798425,100,Astro.1,NA
Br5854,2,Astro.4,NA,100,Astro.1,NA
