BrNum,region,perm,neighbor,Z,scale,reference,id
Br5367,Vasc,1,Astro.1,-7.212461218100156,25,Astro.1,NA
Br5367,Vasc,2,Astro.1,-7.175791631778385,25,Astro.1,NA
Br5367,Vasc,3,Astro.1,-7.175791631778385,25,Astro.1,NA
Br5367,Vasc,1,Astro.2,1.4500786672056112,25,Astro.1,NA
Br5367,Vasc,2,Astro.2,1.518587985658925,25,Astro.1,NA
Br5367,Vasc,3,Astro.2,1.4500786672056112,25,Astro.1,NA
Br5367,Vasc,1,Astro.3,0.3309488576251237,25,Astro.1,NA
Br5367,Vasc,2,Astro.3,0.3309488576251237,25,Astro.1,NA
Br5367,Vasc,3,Astro.3,0.3309488576251237,25,Astro.1,NA
Br5367,Vasc,1,Astro.4,0.3019931552107336,25,Astro.1,NA
Br5367,Vasc,2,Astro.4,-0.25040412170380694,25,Astro.1,NA
Br5367,Vasc,3,Astro.4,0.3019931552107336,25,Astro.1,NA
Br5367,Vasc,1,Astro.5,1.482394718330013,25,Astro.1,NA
Br5367,Vasc,2,Astro.5,1.4084609264910906,25,Astro.1,NA
Br5367,Vasc,3,Astro.5,1.3349154763147586,25,Astro.1,NA
Br5367,Vasc,1,Macro,-3.0116468405221397,25,Astro.1,NA
Br5367,Vasc,2,Macro,-3.0116468405221397,25,Astro.1,NA
Br5367,Vasc,3,Macro,-3.0116468405221397,25,Astro.1,NA
Br5367,Vasc,1,Micro.2,4.50055776730598,25,Astro.1,NA
Br5367,Vasc,2,Micro.2,4.50055776730598,25,Astro.1,NA
Br5367,Vasc,3,Micro.2,4.50055776730598,25,Astro.1,NA
Br5367,Vasc,1,Micro.3,-1.15288018675331,25,Astro.1,NA
Br5367,Vasc,2,Micro.3,-1.15288018675331,25,Astro.1,NA
Br5367,Vasc,3,Micro.3,-1.15288018675331,25,Astro.1,NA
Br5367,Vasc,1,Micro.5,8.548742651823982,25,Astro.1,NA
Br5367,Vasc,2,Micro.5,8.548742651823982,25,Astro.1,NA
Br5367,Vasc,3,Micro.5,8.548742651823982,25,Astro.1,NA
Br5367,Vasc,1,OPC.2,6.8152134619811084,25,Astro.1,NA
Br5367,Vasc,2,OPC.2,6.8152134619811084,25,Astro.1,NA
Br5367,Vasc,3,OPC.2,6.8152134619811084,25,Astro.1,NA
Br5367,Vasc,1,OPC.4,4.487245137253063,25,Astro.1,NA
Br5367,Vasc,2,OPC.4,4.487245137253063,25,Astro.1,NA
Br5367,Vasc,3,OPC.4,4.487245137253063,25,Astro.1,NA
Br5367,Vasc,1,OPC.5,3.40566352409748,25,Astro.1,NA
Br5367,Vasc,2,OPC.5,3.40566352409748,25,Astro.1,NA
Br5367,Vasc,3,OPC.5,3.40566352409748,25,Astro.1,NA
Br5367,Vasc,1,Oligo.1,0.3824520532171022,25,Astro.1,NA
Br5367,Vasc,2,Oligo.1,0.6303783113142839,25,Astro.1,NA
Br5367,Vasc,3,Oligo.1,0.6303783113142839,25,Astro.1,NA
Br5367,Vasc,1,Oligo.2,2.901794945617418,25,Astro.1,NA
Br5367,Vasc,2,Oligo.2,2.901794945617418,25,Astro.1,NA
Br5367,Vasc,3,Oligo.2,2.901794945617418,25,Astro.1,NA
Br5367,Vasc,1,Oligo.3,12.027505658300433,25,Astro.1,NA
Br5367,Vasc,2,Oligo.3,12.027505658300433,25,Astro.1,NA
Br5367,Vasc,3,Oligo.3,12.027505658300433,25,Astro.1,NA
Br5367,Vasc,1,Oligo.4,8.051985342677371,25,Astro.1,NA
Br5367,Vasc,2,Oligo.4,8.051985342677371,25,Astro.1,NA
Br5367,Vasc,3,Oligo.4,8.051985342677371,25,Astro.1,NA
Br5367,Vasc,1,Oligo.5,-4.361251672222785,25,Astro.1,NA
Br5367,Vasc,2,Oligo.5,-4.264198474546567,25,Astro.1,NA
Br5367,Vasc,3,Oligo.5,-4.361251672222785,25,Astro.1,NA
Br5367,Vasc,1,Vasc.Endo,13.369192111755792,25,Astro.1,NA
Br5367,Vasc,2,Vasc.Endo,13.369192111755792,25,Astro.1,NA
Br5367,Vasc,3,Vasc.Endo,13.369192111755792,25,Astro.1,NA
Br5367,Vasc,1,Vasc.PC,5.3966691241621785,25,Astro.1,NA
Br5367,Vasc,2,Vasc.PC,5.6380656671157166,25,Astro.1,NA
Br5367,Vasc,3,Vasc.PC,5.277945170470187,25,Astro.1,NA
Br5367,Vasc,1,Vasc.VLMC,1.3931324003590562,25,Astro.1,NA
Br5367,Vasc,2,Vasc.VLMC,1.3931324003590562,25,Astro.1,NA
Br5367,Vasc,3,Vasc.VLMC,1.3931324003590562,25,Astro.1,NA
Br5367,Vasc,1,Excit.L2,-4.464491936453892,25,Astro.1,NA
Br5367,Vasc,2,Excit.L2,-4.620113573276524,25,Astro.1,NA
Br5367,Vasc,3,Excit.L2,-4.542706805023234,25,Astro.1,NA
Br5367,Vasc,1,Excit.L2_5.1,-0.18083479788313697,25,Astro.1,NA
Br5367,Vasc,2,Excit.L2_5.1,-0.18083479788313697,25,Astro.1,NA
Br5367,Vasc,3,Excit.L2_5.1,-0.18083479788313697,25,Astro.1,NA
Br5367,Vasc,1,Excit.L2_5.2,-1.2022885777671215,25,Astro.1,NA
Br5367,Vasc,2,Excit.L2_5.2,-1.7020793243354335,25,Astro.1,NA
Br5367,Vasc,3,Excit.L2_5.2,-1.376200715251867,25,Astro.1,NA
Br5367,Vasc,1,Excit.L5.1,-10.427430641476182,25,Astro.1,NA
Br5367,Vasc,2,Excit.L5.1,-10.601816450502646,25,Astro.1,NA
Br5367,Vasc,3,Excit.L5.1,-10.471244481753175,25,Astro.1,NA
Br5367,Vasc,1,Excit.L5.2,-6.273098690304288,25,Astro.1,NA
Br5367,Vasc,2,Excit.L5.2,-5.996091040741093,25,Astro.1,NA
Br5367,Vasc,3,Excit.L5.2,-6.135980218458671,25,Astro.1,NA
Br5367,Vasc,1,Excit.L6_CT,0.13484064471008358,25,Astro.1,NA
Br5367,Vasc,2,Excit.L6_CT,0.13484064471008358,25,Astro.1,NA
Br5367,Vasc,3,Excit.L6_CT,0.13484064471008358,25,Astro.1,NA
Br5367,Vasc,1,Inhib.Chandelier,-5.700645419974506,25,Astro.1,NA
Br5367,Vasc,2,Inhib.Chandelier,-5.700645419974506,25,Astro.1,NA
Br5367,Vasc,3,Inhib.Chandelier,-5.700645419974506,25,Astro.1,NA
Br5367,Vasc,1,Inhib.Lamp5_Lhx6,-1.8878445147258813,25,Astro.1,NA
Br5367,Vasc,2,Inhib.Lamp5_Lhx6,-1.8878445147258813,25,Astro.1,NA
Br5367,Vasc,3,Inhib.Lamp5_Lhx6,-1.8878445147258813,25,Astro.1,NA
Br5367,Vasc,1,Inhib.Pax6,-2.2947696701991713,25,Astro.1,NA
Br5367,Vasc,2,Inhib.Pax6,-2.2947696701991713,25,Astro.1,NA
Br5367,Vasc,3,Inhib.Pax6,-2.2947696701991713,25,Astro.1,NA
