BrNum,perm,neighbor,Z,scale,reference,id
Br5599,1,Astro.1,-7.399277158128997,50,Astro.1,NA
Br5599,2,Astro.1,-7.305041222585835,50,Astro.1,NA
Br5599,3,Astro.1,-7.352187732296842,50,Astro.1,NA
Br5599,1,Astro.2,1.7719850000864394,50,Astro.1,NA
Br5599,2,Astro.2,2.1615999864795703,50,Astro.1,NA
Br5599,3,Astro.2,1.6190209694300999,50,Astro.1,NA
Br5599,1,Astro.3,0.23051981338935296,50,Astro.1,NA
Br5599,2,Astro.3,0.23051981338935296,50,Astro.1,NA
Br5599,3,Astro.3,0.781333806691554,50,Astro.1,NA
Br5599,1,Astro.4,-0.19312955789629305,50,Astro.1,NA
Br5599,2,Astro.4,0.23051981338935296,50,Astro.1,NA
Br5599,3,Astro.4,0.23051981338935296,50,Astro.1,NA
Br5599,1,Astro.5,2.1256106747968646,50,Astro.1,NA
Br5599,2,Astro.5,1.7900639000172491,50,Astro.1,NA
Br5599,3,Astro.5,2.1934635298326675,50,Astro.1,NA
Br5599,1,Macro,-1.9339883069236425,50,Astro.1,NA
Br5599,2,Macro,-2.1071450122891378,50,Astro.1,NA
Br5599,3,Macro,-1.9339883069236425,50,Astro.1,NA
Br5599,1,Micro.1,-0.8918112366192789,50,Astro.1,NA
Br5599,2,Micro.1,-1.5457346825879348,50,Astro.1,NA
Br5599,3,Micro.1,-1.5457346825879348,50,Astro.1,NA
Br5599,1,Micro.2,6.208694735150446,50,Astro.1,NA
Br5599,2,Micro.2,6.208694735150446,50,Astro.1,NA
Br5599,3,Micro.2,6.208694735150446,50,Astro.1,NA
Br5599,1,Micro.3,NA,50,Astro.1,NA
Br5599,2,Micro.3,NA,50,Astro.1,NA
Br5599,3,Micro.3,NA,50,Astro.1,NA
Br5599,1,Micro.5,4.217534698326515,50,Astro.1,NA
Br5599,2,Micro.5,4.217534698326515,50,Astro.1,NA
Br5599,3,Micro.5,4.217534698326515,50,Astro.1,NA
Br5599,1,OPC.2,3.3183550937491604,50,Astro.1,NA
Br5599,2,OPC.2,3.3183550937491604,50,Astro.1,NA
Br5599,3,OPC.2,3.3183550937491604,50,Astro.1,NA
Br5599,1,OPC.4,2.212197689832829,50,Astro.1,NA
Br5599,2,OPC.4,1.3561380876989604,50,Astro.1,NA
Br5599,3,OPC.4,2.212197689832829,50,Astro.1,NA
Br5599,1,OPC.5,2.7024795122256893,50,Astro.1,NA
Br5599,2,OPC.5,2.7024795122256893,50,Astro.1,NA
Br5599,3,OPC.5,2.7024795122256893,50,Astro.1,NA
Br5599,1,Oligo.1,1.9065342658034659,50,Astro.1,NA
Br5599,2,Oligo.1,1.9065342658034659,50,Astro.1,NA
Br5599,3,Oligo.1,2.281791884176087,50,Astro.1,NA
Br5599,1,Oligo.2,-1.460136468255437,50,Astro.1,NA
Br5599,2,Oligo.2,-1.2949268968343643,50,Astro.1,NA
Br5599,3,Oligo.2,-1.1222158321886992,50,Astro.1,NA
Br5599,1,Oligo.3,7.017337683536105,50,Astro.1,NA
Br5599,2,Oligo.3,7.017337683536105,50,Astro.1,NA
Br5599,3,Oligo.3,7.221266754171363,50,Astro.1,NA
Br5599,1,Oligo.4,6.16412642358718,50,Astro.1,NA
Br5599,2,Oligo.4,6.416855256525303,50,Astro.1,NA
Br5599,3,Oligo.4,6.416855256525303,50,Astro.1,NA
Br5599,1,Oligo.5,-4.09455374378549,50,Astro.1,NA
Br5599,2,Oligo.5,-4.471810954430637,50,Astro.1,NA
Br5599,3,Oligo.5,-4.09455374378549,50,Astro.1,NA
Br5599,1,Vasc.Endo,10.792959375457187,50,Astro.1,NA
Br5599,2,Vasc.Endo,10.792959375457187,50,Astro.1,NA
Br5599,3,Vasc.Endo,10.792959375457187,50,Astro.1,NA
Br5599,1,Vasc.PC,4.375737226663639,50,Astro.1,NA
Br5599,2,Vasc.PC,4.21293818689087,50,Astro.1,NA
Br5599,3,Vasc.PC,4.21293818689087,50,Astro.1,NA
Br5599,1,Vasc.VLMC,-2.009715473617861,50,Astro.1,NA
Br5599,2,Vasc.VLMC,-1.6016628435348794,50,Astro.1,NA
Br5599,3,Vasc.VLMC,-2.009715473617861,50,Astro.1,NA
Br5599,1,Excit.L2,1.7544409688958116,50,Astro.1,NA
Br5599,2,Excit.L2,2.054811681380829,50,Astro.1,NA
Br5599,3,Excit.L2,1.2141535052116874,50,Astro.1,NA
Br5599,1,Excit.L2_5.1,-5.546685598779724,50,Astro.1,NA
Br5599,2,Excit.L2_5.1,-5.546685598779724,50,Astro.1,NA
Br5599,3,Excit.L2_5.1,-5.546685598779724,50,Astro.1,NA
Br5599,1,Excit.L5.1,-5.099963319551827,50,Astro.1,NA
Br5599,2,Excit.L5.1,-5.099963319551827,50,Astro.1,NA
Br5599,3,Excit.L5.1,-5.180873446298492,50,Astro.1,NA
Br5599,1,Excit.L6_CT,-0.8918112366192789,50,Astro.1,NA
Br5599,2,Excit.L6_CT,NA,50,Astro.1,NA
Br5599,3,Excit.L6_CT,-1.2616490867827497,50,Astro.1,NA
Br5599,1,Inhib.Chandelier,-3.1011757292953765,50,Astro.1,NA
Br5599,2,Inhib.Chandelier,-3.1011757292953765,50,Astro.1,NA
Br5599,3,Inhib.Chandelier,-2.968112813805661,50,Astro.1,NA
Br5599,1,Inhib.Lamp5_Lhx6,-1.6016628435348794,50,Astro.1,NA
Br5599,2,Inhib.Lamp5_Lhx6,-1.6016628435348794,50,Astro.1,NA
Br5599,3,Inhib.Lamp5_Lhx6,-1.6016628435348794,50,Astro.1,NA
