BrNum,perm,neighbor,Z,scale,reference,id
Br1706,1,Astro.1,-9.224258409935343,50,Astro.1,NA
Br1706,2,Astro.1,-9.276467808069555,50,Astro.1,NA
Br1706,3,Astro.1,-9.276467808069555,50,Astro.1,NA
Br1706,1,Astro.2,1.343238205917706,50,Astro.1,NA
Br1706,2,Astro.2,1.247294996740365,50,Astro.1,NA
Br1706,3,Astro.2,1.6361883208671615,50,Astro.1,NA
Br1706,1,Astro.3,0.32373124370601614,50,Astro.1,NA
Br1706,2,Astro.3,1.1041210486117756,50,Astro.1,NA
Br1706,3,Astro.3,0.32373124370601614,50,Astro.1,NA
Br1706,1,Astro.4,NA,50,Astro.1,NA
Br1706,2,Astro.4,NA,50,Astro.1,NA
Br1706,3,Astro.4,NA,50,Astro.1,NA
Br1706,1,Astro.5,1.5132487936915904,50,Astro.1,NA
Br1706,2,Astro.5,1.2690710314830058,50,Astro.1,NA
Br1706,3,Astro.5,1.2690710314830058,50,Astro.1,NA
Br1706,1,Macro,-5.2851900273655055,50,Astro.1,NA
Br1706,2,Macro,-5.7486137818432965,50,Astro.1,NA
Br1706,3,Macro,-5.7486137818432965,50,Astro.1,NA
Br1706,1,Micro.2,-2.6073479211218777,50,Astro.1,NA
Br1706,2,Micro.2,-2.6073479211218777,50,Astro.1,NA
Br1706,3,Micro.2,-2.477231729592896,50,Astro.1,NA
Br1706,1,Micro.3,-2.0000539955030603,50,Astro.1,NA
Br1706,2,Micro.3,-2.0000539955030603,50,Astro.1,NA
Br1706,3,Micro.3,-2.368636458555284,50,Astro.1,NA
Br1706,1,Micro.5,2.5112239821833553,50,Astro.1,NA
Br1706,2,Micro.5,2.5112239821833553,50,Astro.1,NA
Br1706,3,Micro.5,2.5112239821833553,50,Astro.1,NA
Br1706,1,OPC.2,2.5232449996133774,50,Astro.1,NA
Br1706,2,OPC.2,2.5232449996133774,50,Astro.1,NA
Br1706,3,OPC.2,2.5232449996133774,50,Astro.1,NA
Br1706,1,OPC.3,-2.5333254467788255,50,Astro.1,NA
Br1706,2,OPC.3,-2.5333254467788255,50,Astro.1,NA
Br1706,3,OPC.3,-2.1919396387876726,50,Astro.1,NA
Br1706,1,OPC.4,-0.7797981218611783,50,Astro.1,NA
Br1706,2,OPC.4,-0.7797981218611783,50,Astro.1,NA
Br1706,3,OPC.4,-1.0977983999657772,50,Astro.1,NA
Br1706,1,OPC.5,6.031702869413051,50,Astro.1,NA
Br1706,2,OPC.5,6.031702869413051,50,Astro.1,NA
Br1706,3,OPC.5,6.25904463339999,50,Astro.1,NA
Br1706,1,Oligo.1,0.13282163916250445,50,Astro.1,NA
Br1706,2,Oligo.1,0.6851032784716529,50,Astro.1,NA
Br1706,3,Oligo.1,0.3972084138754449,50,Astro.1,NA
Br1706,1,Oligo.2,-0.534808403931034,50,Astro.1,NA
Br1706,2,Oligo.2,-1.1947938540963845,50,Astro.1,NA
Br1706,3,Oligo.2,-0.7712988777369751,50,Astro.1,NA
Br1706,1,Oligo.3,8.700307245660134,50,Astro.1,NA
Br1706,2,Oligo.3,8.700307245660134,50,Astro.1,NA
Br1706,3,Oligo.3,8.700307245660134,50,Astro.1,NA
Br1706,1,Oligo.4,2.868696312952029,50,Astro.1,NA
Br1706,2,Oligo.4,3.541309018146343,50,Astro.1,NA
Br1706,3,Oligo.4,2.660784065504797,50,Astro.1,NA
Br1706,1,Oligo.5,-0.7797981218611783,50,Astro.1,NA
Br1706,2,Oligo.5,-0.7797981218611783,50,Astro.1,NA
Br1706,3,Oligo.5,-0.7797981218611783,50,Astro.1,NA
Br1706,1,Vasc.Endo,-0.16050056917099723,50,Astro.1,NA
Br1706,2,Vasc.Endo,0.07763837327885943,50,Astro.1,NA
Br1706,3,Vasc.Endo,-0.16050056917099723,50,Astro.1,NA
Br1706,1,Vasc.PC,3.180787934190858,50,Astro.1,NA
Br1706,2,Vasc.PC,3.180787934190858,50,Astro.1,NA
Br1706,3,Vasc.PC,3.180787934190858,50,Astro.1,NA
Br1706,1,Vasc.VLMC,-2.1919396387876726,50,Astro.1,NA
Br1706,2,Vasc.VLMC,-2.1919396387876726,50,Astro.1,NA
Br1706,3,Vasc.VLMC,-2.0000539955030603,50,Astro.1,NA
Br1706,1,Excit.L2,7.028520504029218,50,Astro.1,NA
Br1706,2,Excit.L2,7.028520504029218,50,Astro.1,NA
Br1706,3,Excit.L2,7.028520504029218,50,Astro.1,NA
Br1706,1,Excit.L2_5.1,3.149123416296056,50,Astro.1,NA
Br1706,2,Excit.L2_5.1,2.7055461402078724,50,Astro.1,NA
Br1706,3,Excit.L2_5.1,3.149123416296056,50,Astro.1,NA
Br1706,1,Excit.L2_5.2,1.0017075863686524,50,Astro.1,NA
Br1706,2,Excit.L2_5.2,0.6851032784716529,50,Astro.1,NA
Br1706,3,Excit.L2_5.2,0.3972084138754449,50,Astro.1,NA
Br1706,1,Excit.L5.1,2.027824243349132,50,Astro.1,NA
Br1706,2,Excit.L5.1,2.466523761569648,50,Astro.1,NA
Br1706,3,Excit.L5.1,1.2950591196729964,50,Astro.1,NA
Br1706,1,Excit.L5.2,-6.282768874774368,50,Astro.1,NA
Br1706,2,Excit.L5.2,-5.9384281006674495,50,Astro.1,NA
Br1706,3,Excit.L5.2,-6.0777836491386985,50,Astro.1,NA
Br1706,1,Excit.L5_6_NP,-4.419994225100212,50,Astro.1,NA
Br1706,2,Excit.L5_6_NP,-4.419994225100212,50,Astro.1,NA
Br1706,3,Excit.L5_6_NP,-4.128837597755224,50,Astro.1,NA
Br1706,1,Excit.L6_CT,1.6089683866460724,50,Astro.1,NA
Br1706,2,Excit.L6_CT,1.6089683866460724,50,Astro.1,NA
Br1706,3,Excit.L6_CT,1.6089683866460724,50,Astro.1,NA
Br1706,1,Excit.L6b,-2.6648406517162098,50,Astro.1,NA
Br1706,2,Excit.L6b,-2.526306598954825,50,Astro.1,NA
Br1706,3,Excit.L6b,-2.382273651303428,50,Astro.1,NA
Br1706,1,Inhib.Chandelier,2.7521513923114997,50,Astro.1,NA
Br1706,2,Inhib.Chandelier,2.7521513923114997,50,Astro.1,NA
Br1706,3,Inhib.Chandelier,2.7521513923114997,50,Astro.1,NA
Br1706,1,Inhib.Lamp5_Lhx6,2.920017866578655,50,Astro.1,NA
Br1706,2,Inhib.Lamp5_Lhx6,3.3752640752010796,50,Astro.1,NA
Br1706,3,Inhib.Lamp5_Lhx6,2.920017866578655,50,Astro.1,NA
Br1706,1,Inhib.Pax6,-4.6010185664927254,50,Astro.1,NA
Br1706,2,Inhib.Pax6,-4.6010185664927254,50,Astro.1,NA
Br1706,3,Inhib.Pax6,-4.511391279115375,50,Astro.1,NA
Br1706,1,Inhib.Pvalb,-2.3739260388236616,50,Astro.1,NA
Br1706,2,Inhib.Pvalb,-2.491934545518744,50,Astro.1,NA
Br1706,3,Inhib.Pvalb,-2.253201319901467,50,Astro.1,NA
Br1706,1,Inhib.Sst,-0.9166026938413502,50,Astro.1,NA
Br1706,2,Inhib.Sst,-0.6670554203547636,50,Astro.1,NA
Br1706,3,Inhib.Sst,-0.9166026938413502,50,Astro.1,NA
Br1706,1,Inhib.Vip,6.735974416401997,50,Astro.1,NA
Br1706,2,Inhib.Vip,6.735974416401997,50,Astro.1,NA
Br1706,3,Inhib.Vip,6.735974416401997,50,Astro.1,NA
Br1706,1,Astro.1,-5.563113955945033,100,Astro.1,NA
Br1706,2,Astro.1,-6.921660836119795,100,Astro.1,NA
Br1706,3,Astro.1,-7.634139425923605,100,Astro.1,NA
