BrNum,region,perm,neighbor,Z,scale,reference,id
Br6098,WM,1,Astro.1,-12.035346008427187,25,Astro.1,NA
Br6098,WM,2,Astro.1,-12.035346008427187,25,Astro.1,NA
Br6098,WM,3,Astro.1,-12.035346008427187,25,Astro.1,NA
Br6098,WM,1,Astro.2,0.8752686908294581,25,Astro.1,NA
Br6098,WM,2,Astro.2,0.9987816148805436,25,Astro.1,NA
Br6098,WM,3,Astro.2,0.8752686908294581,25,Astro.1,NA
Br6098,WM,1,Astro.3,0.3100844104820913,25,Astro.1,NA
Br6098,WM,2,Astro.3,0.3100844104820913,25,Astro.1,NA
Br6098,WM,3,Astro.3,0.3100844104820913,25,Astro.1,NA
Br6098,WM,1,Astro.4,0.26840531577256627,25,Astro.1,NA
Br6098,WM,2,Astro.4,0.26840531577256627,25,Astro.1,NA
Br6098,WM,3,Astro.4,0.26840531577256627,25,Astro.1,NA
Br6098,WM,1,Astro.5,2.0583376261798394,25,Astro.1,NA
Br6098,WM,2,Astro.5,1.8672006814523117,25,Astro.1,NA
Br6098,WM,3,Astro.5,1.8672006814523117,25,Astro.1,NA
Br6098,WM,1,Macro,-1.2685621868770007,25,Astro.1,NA
Br6098,WM,2,Macro,-1.2685621868770007,25,Astro.1,NA
Br6098,WM,3,Macro,-1.2685621868770007,25,Astro.1,NA
Br6098,WM,1,Micro.2,4.8380135340218375,25,Astro.1,NA
Br6098,WM,2,Micro.2,4.8380135340218375,25,Astro.1,NA
Br6098,WM,3,Micro.2,4.8380135340218375,25,Astro.1,NA
Br6098,WM,1,Micro.3,-2.0072911153851103,25,Astro.1,NA
Br6098,WM,2,Micro.3,-2.199432448691862,25,Astro.1,NA
Br6098,WM,3,Micro.3,-2.0072911153851103,25,Astro.1,NA
Br6098,WM,1,Micro.4,-1.5540567291432474,25,Astro.1,NA
Br6098,WM,2,Micro.4,-1.5540567291432474,25,Astro.1,NA
Br6098,WM,3,Micro.4,-1.5540567291432474,25,Astro.1,NA
Br6098,WM,1,Micro.5,6.9923588798790615,25,Astro.1,NA
Br6098,WM,2,Micro.5,6.9923588798790615,25,Astro.1,NA
Br6098,WM,3,Micro.5,6.9923588798790615,25,Astro.1,NA
Br6098,WM,1,OPC.2,3.469548266744402,25,Astro.1,NA
Br6098,WM,2,OPC.2,3.469548266744402,25,Astro.1,NA
Br6098,WM,3,OPC.2,3.469548266744402,25,Astro.1,NA
Br6098,WM,1,OPC.4,3.353741355670338,25,Astro.1,NA
Br6098,WM,2,OPC.4,2.89821062161664,25,Astro.1,NA
Br6098,WM,3,OPC.4,3.353741355670338,25,Astro.1,NA
Br6098,WM,1,OPC.5,3.4924752886997843,25,Astro.1,NA
Br6098,WM,2,OPC.5,3.7097488925787308,25,Astro.1,NA
Br6098,WM,3,OPC.5,3.4924752886997843,25,Astro.1,NA
Br6098,WM,1,Oligo.1,4.618630815405798,25,Astro.1,NA
Br6098,WM,2,Oligo.1,4.618630815405798,25,Astro.1,NA
Br6098,WM,3,Oligo.1,4.618630815405798,25,Astro.1,NA
Br6098,WM,1,Oligo.2,1.5452754193435956,25,Astro.1,NA
Br6098,WM,2,Oligo.2,1.5452754193435956,25,Astro.1,NA
Br6098,WM,3,Oligo.2,1.5452754193435956,25,Astro.1,NA
Br6098,WM,1,Oligo.3,22.02864730264182,25,Astro.1,NA
Br6098,WM,2,Oligo.3,22.02864730264182,25,Astro.1,NA
Br6098,WM,3,Oligo.3,22.02864730264182,25,Astro.1,NA
Br6098,WM,1,Oligo.4,9.656400474666517,25,Astro.1,NA
Br6098,WM,2,Oligo.4,9.656400474666517,25,Astro.1,NA
Br6098,WM,3,Oligo.4,9.793991132052543,25,Astro.1,NA
Br6098,WM,1,Oligo.5,1.5781773646910484,25,Astro.1,NA
Br6098,WM,2,Oligo.5,1.5781773646910484,25,Astro.1,NA
Br6098,WM,3,Oligo.5,1.5781773646910484,25,Astro.1,NA
Br6098,WM,1,Vasc.Endo,1.312366668707355,25,Astro.1,NA
Br6098,WM,2,Vasc.Endo,0.8623132008210489,25,Astro.1,NA
Br6098,WM,3,Vasc.Endo,1.1975896196400382,25,Astro.1,NA
Br6098,WM,1,Vasc.PC,6.155847442156211,25,Astro.1,NA
Br6098,WM,2,Vasc.PC,6.155847442156211,25,Astro.1,NA
Br6098,WM,3,Vasc.PC,6.155847442156211,25,Astro.1,NA
Br6098,WM,1,Vasc.VLMC,NA,25,Astro.1,NA
Br6098,WM,2,Vasc.VLMC,NA,25,Astro.1,NA
Br6098,WM,3,Vasc.VLMC,NA,25,Astro.1,NA
Br6098,WM,1,Excit.L2,-5.24521714782685,25,Astro.1,NA
Br6098,WM,2,Excit.L2,-5.165946172647795,25,Astro.1,NA
Br6098,WM,3,Excit.L2,-5.323429583162745,25,Astro.1,NA
Br6098,WM,1,Excit.L2_5.1,-1.476464875774722,25,Astro.1,NA
Br6098,WM,2,Excit.L2_5.1,-1.476464875774722,25,Astro.1,NA
Br6098,WM,3,Excit.L2_5.1,-1.1819357103374915,25,Astro.1,NA
Br6098,WM,1,Excit.L2_5.2,-0.6684084955754928,25,Astro.1,NA
Br6098,WM,2,Excit.L2_5.2,-0.44398639938045326,25,Astro.1,NA
Br6098,WM,3,Excit.L2_5.2,-0.44398639938045326,25,Astro.1,NA
Br6098,WM,1,Excit.L5.1,-17.668726353684686,25,Astro.1,NA
Br6098,WM,2,Excit.L5.1,-17.537669086394025,25,Astro.1,NA
Br6098,WM,3,Excit.L5.1,-17.570465373815043,25,Astro.1,NA
Br6098,WM,1,Excit.L6_CT,-8.642230367636582,25,Astro.1,NA
Br6098,WM,2,Excit.L6_CT,-8.642230367636582,25,Astro.1,NA
Br6098,WM,3,Excit.L6_CT,-8.69315167174206,25,Astro.1,NA
Br6098,WM,1,Excit.L6b,0.2190414235715315,25,Astro.1,NA
Br6098,WM,2,Excit.L6b,-0.20549217520213664,25,Astro.1,NA
Br6098,WM,3,Excit.L6b,0.2190414235715315,25,Astro.1,NA
Br6098,WM,1,Inhib.Chandelier,-3.2432149364267397,25,Astro.1,NA
Br6098,WM,2,Inhib.Chandelier,-3.4855387501766475,25,Astro.1,NA
Br6098,WM,3,Inhib.Chandelier,-3.2432149364267397,25,Astro.1,NA
Br6098,WM,1,Inhib.Lamp5_Lhx6,0.20801975623161253,25,Astro.1,NA
Br6098,WM,2,Inhib.Lamp5_Lhx6,0.43941508391485845,25,Astro.1,NA
Br6098,WM,3,Inhib.Lamp5_Lhx6,0.20801975623161253,25,Astro.1,NA
Br6098,WM,1,Inhib.Pax6,-4.418997107358454,25,Astro.1,NA
Br6098,WM,2,Inhib.Pax6,-4.418997107358454,25,Astro.1,NA
Br6098,WM,3,Inhib.Pax6,-4.418997107358454,25,Astro.1,NA
Br6098,WM,1,Inhib.Pvalb,-4.530934313713091,25,Astro.1,NA
Br6098,WM,2,Inhib.Pvalb,-4.530934313713091,25,Astro.1,NA
Br6098,WM,3,Inhib.Pvalb,-4.530934313713091,25,Astro.1,NA
Br6098,WM,1,Inhib.Sst,-4.229005779833038,25,Astro.1,NA
Br6098,WM,2,Inhib.Sst,-3.9386166872269226,25,Astro.1,NA
Br6098,WM,3,Inhib.Sst,-4.229005779833038,25,Astro.1,NA
Br6098,WM,1,Inhib.Vip,3.161138295747985,25,Astro.1,NA
Br6098,WM,2,Inhib.Vip,3.161138295747985,25,Astro.1,NA
Br6098,WM,3,Inhib.Vip,2.6815715774524262,25,Astro.1,NA
Br6098,WM,1,Astro.1,-11.915506688832208,50,Astro.1,NA
Br6098,WM,2,Astro.1,-11.915506688832208,50,Astro.1,NA
Br6098,WM,3,Astro.1,-12.035346008427187,50,Astro.1,NA
Br6098,WM,1,Astro.2,0.6340916818983778,50,Astro.1,NA
Br6098,WM,2,Astro.2,1.2520322657512675,50,Astro.1,NA
Br6098,WM,3,Astro.2,0.6340916818983778,50,Astro.1,NA
Br6098,WM,1,Astro.3,-0.007107535419222674,50,Astro.1,NA
Br6098,WM,2,Astro.3,0.670875944332406,50,Astro.1,NA
Br6098,WM,3,Astro.3,0.3100844104820913,50,Astro.1,NA
Br6098,WM,1,Astro.4,0.26840531577256627,50,Astro.1,NA
Br6098,WM,2,Astro.4,0.26840531577256627,50,Astro.1,NA
Br6098,WM,3,Astro.4,0.26840531577256627,50,Astro.1,NA
Br6098,WM,1,Astro.5,2.316403345499788,50,Astro.1,NA
Br6098,WM,2,Astro.5,1.8039361134904555,50,Astro.1,NA
Br6098,WM,3,Astro.5,2.316403345499788,50,Astro.1,NA
Br6098,WM,1,Macro,-1.2685621868770007,50,Astro.1,NA
Br6098,WM,2,Macro,-1.2685621868770007,50,Astro.1,NA
Br6098,WM,3,Macro,-1.2685621868770007,50,Astro.1,NA
Br6098,WM,1,Micro.2,4.65262244517467,50,Astro.1,NA
Br6098,WM,2,Micro.2,4.8380135340218375,50,Astro.1,NA
Br6098,WM,3,Micro.2,5.028105899701911,50,Astro.1,NA
Br6098,WM,1,Micro.3,-2.376258705053891,50,Astro.1,NA
Br6098,WM,2,Micro.3,-1.5540567291432474,50,Astro.1,NA
Br6098,WM,3,Micro.3,-2.0072911153851103,50,Astro.1,NA
Br6098,WM,1,Micro.4,-1.5540567291432474,50,Astro.1,NA
Br6098,WM,2,Micro.4,-1.794922776488938,50,Astro.1,NA
Br6098,WM,3,Micro.4,-1.5540567291432474,50,Astro.1,NA
Br6098,WM,1,Micro.5,6.9923588798790615,50,Astro.1,NA
Br6098,WM,2,Micro.5,6.9923588798790615,50,Astro.1,NA
Br6098,WM,3,Micro.5,6.9923588798790615,50,Astro.1,NA
Br6098,WM,1,OPC.2,3.814794162057741,50,Astro.1,NA
Br6098,WM,2,OPC.2,3.469548266744402,50,Astro.1,NA
Br6098,WM,3,OPC.2,3.814794162057741,50,Astro.1,NA
Br6098,WM,1,OPC.4,2.89821062161664,50,Astro.1,NA
Br6098,WM,2,OPC.4,2.89821062161664,50,Astro.1,NA
Br6098,WM,3,OPC.4,2.89821062161664,50,Astro.1,NA
Br6098,WM,1,OPC.5,3.4924752886997843,50,Astro.1,NA
Br6098,WM,2,OPC.5,3.4924752886997843,50,Astro.1,NA
Br6098,WM,3,OPC.5,3.7097488925787308,50,Astro.1,NA
Br6098,WM,1,Oligo.1,4.618630815405798,50,Astro.1,NA
Br6098,WM,2,Oligo.1,4.618630815405798,50,Astro.1,NA
Br6098,WM,3,Oligo.1,4.618630815405798,50,Astro.1,NA
Br6098,WM,1,Oligo.2,1.5452754193435956,50,Astro.1,NA
Br6098,WM,2,Oligo.2,1.5452754193435956,50,Astro.1,NA
Br6098,WM,3,Oligo.2,1.5452754193435956,50,Astro.1,NA
Br6098,WM,1,Oligo.3,21.948845890635706,50,Astro.1,NA
Br6098,WM,2,Oligo.3,22.02864730264182,50,Astro.1,NA
Br6098,WM,3,Oligo.3,22.02864730264182,50,Astro.1,NA
Br6098,WM,1,Oligo.4,9.520354609787367,50,Astro.1,NA
Br6098,WM,2,Oligo.4,9.793991132052543,50,Astro.1,NA
Br6098,WM,3,Oligo.4,9.793991132052543,50,Astro.1,NA
Br6098,WM,1,Oligo.5,1.5781773646910484,50,Astro.1,NA
Br6098,WM,2,Oligo.5,1.5781773646910484,50,Astro.1,NA
Br6098,WM,3,Oligo.5,1.5781773646910484,50,Astro.1,NA
Br6098,WM,1,Vasc.Endo,1.6664412103196786,50,Astro.1,NA
Br6098,WM,2,Vasc.Endo,1.1975896196400382,50,Astro.1,NA
Br6098,WM,3,Vasc.Endo,1.546739796913208,50,Astro.1,NA
Br6098,WM,1,Vasc.PC,6.155847442156211,50,Astro.1,NA
Br6098,WM,2,Vasc.PC,6.155847442156211,50,Astro.1,NA
