BrNum,region,perm,neighbor,Z,scale,reference,id
Br2582,GM,1,Astro.1,-8.051737832541047,25,Astro.1,NA
Br2582,GM,2,Astro.1,-8.051737832541047,25,Astro.1,NA
Br2582,GM,3,Astro.1,-8.051737832541047,25,Astro.1,NA
Br2582,GM,1,Astro.2,1.1730916656508785,25,Astro.1,NA
Br2582,GM,2,Astro.2,1.075021950082771,25,Astro.1,NA
Br2582,GM,3,Astro.2,1.1730916656508785,25,Astro.1,NA
Br2582,GM,1,Astro.3,0.22541400319777175,25,Astro.1,NA
Br2582,GM,2,Astro.3,0.7768274791882002,25,Astro.1,NA
Br2582,GM,3,Astro.3,0.22541400319777175,25,Astro.1,NA
Br2582,GM,1,Astro.4,NA,25,Astro.1,NA
Br2582,GM,2,Astro.4,NA,25,Astro.1,NA
Br2582,GM,3,Astro.4,NA,25,Astro.1,NA
Br2582,GM,1,Astro.5,1.697253931970979,25,Astro.1,NA
Br2582,GM,2,Astro.5,1.3193585724722894,25,Astro.1,NA
Br2582,GM,3,Astro.5,1.6209366775931493,25,Astro.1,NA
Br2582,GM,1,Macro,-3.9027931742546502,25,Astro.1,NA
Br2582,GM,2,Macro,-3.9027931742546502,25,Astro.1,NA
Br2582,GM,3,Macro,-3.9027931742546502,25,Astro.1,NA
Br2582,GM,1,Micro.1,-5.8190862887821,25,Astro.1,NA
Br2582,GM,2,Micro.1,-5.892056469398991,25,Astro.1,NA
Br2582,GM,3,Micro.1,-5.745312106922319,25,Astro.1,NA
Br2582,GM,1,Micro.2,3.8273051132746563,25,Astro.1,NA
Br2582,GM,2,Micro.2,4.064289268498785,25,Astro.1,NA
Br2582,GM,3,Micro.2,3.8273051132746563,25,Astro.1,NA
Br2582,GM,1,Micro.3,0.22541400319777175,25,Astro.1,NA
Br2582,GM,2,Micro.3,0.22541400319777175,25,Astro.1,NA
Br2582,GM,3,Micro.3,0.22541400319777175,25,Astro.1,NA
Br2582,GM,1,Micro.4,-3.482536846685675,25,Astro.1,NA
Br2582,GM,2,Micro.4,-3.482536846685675,25,Astro.1,NA
Br2582,GM,3,Micro.4,-3.482536846685675,25,Astro.1,NA
Br2582,GM,1,Micro.5,6.513651301953751,25,Astro.1,NA
Br2582,GM,2,Micro.5,6.513651301953751,25,Astro.1,NA
Br2582,GM,3,Micro.5,6.513651301953751,25,Astro.1,NA
Br2582,GM,1,OPC.2,4.781322756809227,25,Astro.1,NA
Br2582,GM,2,OPC.2,4.781322756809227,25,Astro.1,NA
Br2582,GM,3,OPC.2,4.781322756809227,25,Astro.1,NA
Br2582,GM,1,OPC.3,-1.7904312253994434,25,Astro.1,NA
Br2582,GM,2,OPC.3,-1.7904312253994434,25,Astro.1,NA
Br2582,GM,3,OPC.3,-1.7904312253994434,25,Astro.1,NA
Br2582,GM,1,OPC.4,-3.1220904970296455,25,Astro.1,NA
Br2582,GM,2,OPC.4,-2.995276035829358,25,Astro.1,NA
Br2582,GM,3,OPC.4,-3.1220904970296455,25,Astro.1,NA
Br2582,GM,1,OPC.5,6.672531102662689,25,Astro.1,NA
Br2582,GM,2,OPC.5,6.672531102662689,25,Astro.1,NA
Br2582,GM,3,OPC.5,6.672531102662689,25,Astro.1,NA
Br2582,GM,1,Oligo.1,-0.19211262194195206,25,Astro.1,NA
Br2582,GM,2,Oligo.1,0.0701036140323173,25,Astro.1,NA
Br2582,GM,3,Oligo.1,-0.19211262194195206,25,Astro.1,NA
Br2582,GM,1,Oligo.2,-2.1172040127493474,25,Astro.1,NA
Br2582,GM,2,Oligo.2,-2.1172040127493474,25,Astro.1,NA
Br2582,GM,3,Oligo.2,-2.1172040127493474,25,Astro.1,NA
Br2582,GM,1,Oligo.3,-0.5870805427504968,25,Astro.1,NA
Br2582,GM,2,Oligo.3,-0.4823934068171909,25,Astro.1,NA
Br2582,GM,3,Oligo.3,-0.4823934068171909,25,Astro.1,NA
Br2582,GM,1,Oligo.4,5.244288846527368,25,Astro.1,NA
Br2582,GM,2,Oligo.4,5.244288846527368,25,Astro.1,NA
Br2582,GM,3,Oligo.4,5.244288846527368,25,Astro.1,NA
Br2582,GM,1,Oligo.5,NA,25,Astro.1,NA
Br2582,GM,2,Oligo.5,NA,25,Astro.1,NA
Br2582,GM,3,Oligo.5,NA,25,Astro.1,NA
Br2582,GM,1,Vasc.Endo,-1.2225661725403139,25,Astro.1,NA
Br2582,GM,2,Vasc.Endo,-1.3571151154510652,25,Astro.1,NA
Br2582,GM,3,Vasc.Endo,-1.2225661725403139,25,Astro.1,NA
Br2582,GM,1,Vasc.PC,1.4428067025676543,25,Astro.1,NA
Br2582,GM,2,Vasc.PC,1.4428067025676543,25,Astro.1,NA
Br2582,GM,3,Vasc.PC,1.4428067025676543,25,Astro.1,NA
Br2582,GM,1,Vasc.VLMC,NA,25,Astro.1,NA
Br2582,GM,2,Vasc.VLMC,NA,25,Astro.1,NA
Br2582,GM,3,Vasc.VLMC,NA,25,Astro.1,NA
Br2582,GM,1,Excit.L2,-0.43412789275436614,25,Astro.1,NA
Br2582,GM,2,Excit.L2,-0.6730285633959142,25,Astro.1,NA
Br2582,GM,3,Excit.L2,-0.554608524753997,25,Astro.1,NA
Br2582,GM,1,Excit.L2_5.1,6.319921123155453,25,Astro.1,NA
Br2582,GM,2,Excit.L2_5.1,5.917585791093119,25,Astro.1,NA
Br2582,GM,3,Excit.L2_5.1,6.116195002514169,25,Astro.1,NA
Br2582,GM,1,Excit.L2_5.2,1.7470033031549084,25,Astro.1,NA
Br2582,GM,2,Excit.L2_5.2,1.7470033031549084,25,Astro.1,NA
Br2582,GM,3,Excit.L2_5.2,1.7470033031549084,25,Astro.1,NA
Br2582,GM,1,Excit.L5.1,-4.493307698892165,25,Astro.1,NA
Br2582,GM,2,Excit.L5.1,-4.40104610672459,25,Astro.1,NA
