BrNum,perm,neighbor,Z,scale,reference,id
Br1039,1,Astro.1,-10.450783557968851,50,Astro.1,NA
Br1039,2,Astro.1,-10.29962381221137,50,Astro.1,NA
Br1039,3,Astro.1,-10.261703474565792,50,Astro.1,NA
Br1039,1,Astro.2,1.4415349624588905,50,Astro.1,NA
Br1039,2,Astro.2,0.914386904799204,50,Astro.1,NA
Br1039,3,Astro.2,1.0445612189899094,50,Astro.1,NA
Br1039,1,Astro.3,0.2239192925620191,50,Astro.1,NA
Br1039,2,Astro.3,-0.09733314813971618,50,Astro.1,NA
Br1039,3,Astro.3,0.2239192925620191,50,Astro.1,NA
Br1039,1,Astro.4,1.2421669729409532,50,Astro.1,NA
Br1039,2,Astro.4,0.27442707862604837,50,Astro.1,NA
Br1039,3,Astro.4,0.5657070198844563,50,Astro.1,NA
Br1039,1,Astro.5,2.062165492901383,50,Astro.1,NA
Br1039,2,Astro.5,1.1833308075845075,50,Astro.1,NA
Br1039,3,Astro.5,1.3453571202762244,50,Astro.1,NA
Br1039,1,Macro,-10.547367689825359,50,Astro.1,NA
Br1039,2,Macro,-10.189370033799877,50,Astro.1,NA
Br1039,3,Macro,-10.45883107033972,50,Astro.1,NA
Br1039,1,Micro.1,-3.338965671071934,50,Astro.1,NA
Br1039,2,Micro.1,-4.040663454593264,50,Astro.1,NA
Br1039,3,Micro.1,-3.4655872345692593,50,Astro.1,NA
Br1039,1,Micro.2,4.144016929459231,50,Astro.1,NA
Br1039,2,Micro.2,2.922171640671197,50,Astro.1,NA
Br1039,3,Micro.2,3.9239289239133694,50,Astro.1,NA
Br1039,1,Micro.3,-2.6171157822649502,50,Astro.1,NA
Br1039,2,Micro.3,-2.0679776180360783,50,Astro.1,NA
Br1039,3,Micro.3,-2.2657333817100147,50,Astro.1,NA
Br1039,1,Micro.4,-1.601315247672096,50,Astro.1,NA
Br1039,2,Micro.4,-1.849347418374023,50,Astro.1,NA
Br1039,3,Micro.4,-1.601315247672096,50,Astro.1,NA
Br1039,1,Micro.5,4.513956454506348,50,Astro.1,NA
Br1039,2,Micro.5,4.7343285717150705,50,Astro.1,NA
Br1039,3,Micro.5,4.962016927157526,50,Astro.1,NA
Br1039,1,OPC.2,5.999926498934583,50,Astro.1,NA
Br1039,2,OPC.2,6.390487086841257,50,Astro.1,NA
Br1039,3,OPC.2,6.390487086841257,50,Astro.1,NA
Br1039,1,OPC.3,0.11184781707419779,50,Astro.1,NA
Br1039,2,OPC.3,1.0823625674564037,50,Astro.1,NA
