BrNum,region,perm,neighbor,Z,scale,reference,id
Br5415,WM,1,Astro.1,-7.609203044571177,25,Astro.1,NA
Br5415,WM,2,Astro.1,-7.6743222956979,25,Astro.1,NA
Br5415,WM,3,Astro.1,-7.6743222956979,25,Astro.1,NA
Br5415,WM,1,Astro.2,0.5512832031539652,25,Astro.1,NA
Br5415,WM,2,Astro.2,0.7196785894527383,25,Astro.1,NA
Br5415,WM,3,Astro.2,0.7196785894527383,25,Astro.1,NA
Br5415,WM,1,Astro.3,NA,25,Astro.1,NA
Br5415,WM,2,Astro.3,NA,25,Astro.1,NA
Br5415,WM,3,Astro.3,NA,25,Astro.1,NA
Br5415,WM,1,Astro.4,NA,25,Astro.1,NA
Br5415,WM,2,Astro.4,NA,25,Astro.1,NA
Br5415,WM,3,Astro.4,NA,25,Astro.1,NA
Br5415,WM,1,Astro.5,0.6455007086303038,25,Astro.1,NA
Br5415,WM,2,Astro.5,0.46014935617767266,25,Astro.1,NA
Br5415,WM,3,Astro.5,0.6455007086303038,25,Astro.1,NA
Br5415,WM,1,Macro,-0.8843825664940266,25,Astro.1,NA
Br5415,WM,2,Macro,-0.8843825664940266,25,Astro.1,NA
Br5415,WM,3,Macro,-0.8843825664940266,25,Astro.1,NA
Br5415,WM,1,Micro.1,NA,25,Astro.1,NA
Br5415,WM,2,Micro.1,NA,25,Astro.1,NA
Br5415,WM,3,Micro.1,NA,25,Astro.1,NA
Br5415,WM,1,Micro.2,4.122618103532286,25,Astro.1,NA
Br5415,WM,2,Micro.2,4.122618103532286,25,Astro.1,NA
Br5415,WM,3,Micro.2,4.122618103532286,25,Astro.1,NA
Br5415,WM,1,Micro.3,0.7307298830292328,25,Astro.1,NA
Br5415,WM,2,Micro.3,0.7307298830292328,25,Astro.1,NA
Br5415,WM,3,Micro.3,0.7307298830292328,25,Astro.1,NA
Br5415,WM,1,Micro.4,NA,25,Astro.1,NA
Br5415,WM,2,Micro.4,NA,25,Astro.1,NA
Br5415,WM,3,Micro.4,NA,25,Astro.1,NA
Br5415,WM,1,Micro.5,3.9069130178985088,25,Astro.1,NA
Br5415,WM,2,Micro.5,3.9069130178985088,25,Astro.1,NA
Br5415,WM,3,Micro.5,3.9069130178985088,25,Astro.1,NA
Br5415,WM,1,OPC.2,3.9576980839690195,25,Astro.1,NA
Br5415,WM,2,OPC.2,3.9576980839690195,25,Astro.1,NA
Br5415,WM,3,OPC.2,3.9576980839690195,25,Astro.1,NA
Br5415,WM,1,OPC.3,-0.8843825664940266,25,Astro.1,NA
Br5415,WM,2,OPC.3,-0.8843825664940266,25,Astro.1,NA
Br5415,WM,3,OPC.3,-0.8843825664940266,25,Astro.1,NA
Br5415,WM,1,OPC.4,1.6028898863037884,25,Astro.1,NA
