BrNum,perm,neighbor,Z,scale,reference,id
Br6098,1,Astro.1,-10.014399853833043,50,Astro.1,NA
Br6098,2,Astro.1,-10.044061857059257,50,Astro.1,NA
Br6098,3,Astro.1,-10.103345352352202,50,Astro.1,NA
Br6098,1,Astro.2,1.7637458223445899,50,Astro.1,NA
Br6098,2,Astro.2,1.9204417358839676,50,Astro.1,NA
Br6098,3,Astro.2,1.9204417358839676,50,Astro.1,NA
Br6098,1,Astro.3,0.5068717127087298,50,Astro.1,NA
Br6098,2,Astro.3,0.32252950765554206,50,Astro.1,NA
Br6098,3,Astro.3,0.32252950765554206,50,Astro.1,NA
Br6098,1,Astro.4,-0.0063458925905149795,50,Astro.1,NA
Br6098,2,Astro.4,0.6536409355248989,50,Astro.1,NA
Br6098,3,Astro.4,0.6536409355248989,50,Astro.1,NA
Br6098,1,Astro.5,2.8489189232744896,50,Astro.1,NA
Br6098,2,Astro.5,2.927823287949546,50,Astro.1,NA
Br6098,3,Astro.5,3.2852192714521435,50,Astro.1,NA
Br6098,1,Macro,-3.4689384979077595,50,Astro.1,NA
Br6098,2,Macro,-3.6768436000096285,50,Astro.1,NA
Br6098,3,Macro,-3.6768436000096285,50,Astro.1,NA
Br6098,1,Micro.2,6.236217609321254,50,Astro.1,NA
Br6098,2,Micro.2,6.426384707119887,50,Astro.1,NA
Br6098,3,Micro.2,6.426384707119887,50,Astro.1,NA
Br6098,1,Micro.3,-2.7130901806503878,50,Astro.1,NA
Br6098,2,Micro.3,-2.7130901806503878,50,Astro.1,NA
Br6098,3,Micro.3,-2.8572611976553834,50,Astro.1,NA
Br6098,1,Micro.4,-0.4087323151539069,50,Astro.1,NA
Br6098,2,Micro.4,-0.4087323151539069,50,Astro.1,NA
Br6098,3,Micro.4,-0.4087323151539069,50,Astro.1,NA
Br6098,1,Micro.5,9.879205797395242,50,Astro.1,NA
Br6098,2,Micro.5,9.72029604674416,50,Astro.1,NA
Br6098,3,Micro.5,9.879205797395242,50,Astro.1,NA
Br6098,1,OPC.2,8.092125862436907,50,Astro.1,NA
Br6098,2,OPC.2,8.092125862436907,50,Astro.1,NA
Br6098,3,OPC.2,8.092125862436907,50,Astro.1,NA
Br6098,1,OPC.4,4.561725686873768,50,Astro.1,NA
Br6098,2,OPC.4,4.561725686873768,50,Astro.1,NA
Br6098,3,OPC.4,4.561725686873768,50,Astro.1,NA
Br6098,1,OPC.5,7.780204190312698,50,Astro.1,NA
Br6098,2,OPC.5,7.780204190312698,50,Astro.1,NA
Br6098,3,OPC.5,7.780204190312698,50,Astro.1,NA
Br6098,1,Oligo.1,-0.9144147762888715,50,Astro.1,NA
Br6098,2,Oligo.1,-0.9144147762888715,50,Astro.1,NA
Br6098,3,Oligo.1,-1.0750136324481856,50,Astro.1,NA
Br6098,1,Oligo.2,-1.794850188523108,50,Astro.1,NA
Br6098,2,Oligo.2,-1.794850188523108,50,Astro.1,NA
Br6098,3,Oligo.2,-1.794850188523108,50,Astro.1,NA
Br6098,1,Oligo.3,13.331283578133363,50,Astro.1,NA
Br6098,2,Oligo.3,13.331283578133363,50,Astro.1,NA
Br6098,3,Oligo.3,13.331283578133363,50,Astro.1,NA
Br6098,1,Oligo.4,7.310379793246785,50,Astro.1,NA
Br6098,2,Oligo.4,7.489942417626155,50,Astro.1,NA
Br6098,3,Oligo.4,7.13425885104543,50,Astro.1,NA
Br6098,1,Oligo.5,-4.429250662551233,50,Astro.1,NA
Br6098,2,Oligo.5,-4.429250662551233,50,Astro.1,NA
Br6098,3,Oligo.5,-4.335015246963473,50,Astro.1,NA
Br6098,1,Vasc.Endo,13.610435230535266,50,Astro.1,NA
Br6098,2,Vasc.Endo,13.724690809482587,50,Astro.1,NA
Br6098,3,Vasc.Endo,13.49700529408832,50,Astro.1,NA
Br6098,1,Vasc.PC,5.766767957693032,50,Astro.1,NA
Br6098,2,Vasc.PC,6.062316672605768,50,Astro.1,NA
Br6098,3,Vasc.PC,5.96303651497917,50,Astro.1,NA
Br6098,1,Vasc.VLMC,3.0597922261489177,50,Astro.1,NA
Br6098,2,Vasc.VLMC,3.0597922261489177,50,Astro.1,NA
Br6098,3,Vasc.VLMC,3.0597922261489177,50,Astro.1,NA
Br6098,1,Excit.L2,5.808778728495302,50,Astro.1,NA
Br6098,2,Excit.L2,5.808778728495302,50,Astro.1,NA
Br6098,3,Excit.L2,5.808778728495302,50,Astro.1,NA
Br6098,1,Excit.L2_5.1,-7.168505901595717,50,Astro.1,NA
Br6098,2,Excit.L2_5.1,-7.226623975301555,50,Astro.1,NA
Br6098,3,Excit.L2_5.1,-7.168505901595717,50,Astro.1,NA
Br6098,1,Excit.L2_5.2,1.114875761449699,50,Astro.1,NA
Br6098,2,Excit.L2_5.2,1.588418198623103,50,Astro.1,NA
Br6098,3,Excit.L2_5.2,1.114875761449699,50,Astro.1,NA
Br6098,1,Excit.L5.1,0.1982500435042566,50,Astro.1,NA
Br6098,2,Excit.L5.1,0.1982500435042566,50,Astro.1,NA
Br6098,3,Excit.L5.1,0.1982500435042566,50,Astro.1,NA
Br6098,1,Excit.L5.2,-11.95617303495522,50,Astro.1,NA
Br6098,2,Excit.L5.2,-11.881017707385473,50,Astro.1,NA
Br6098,3,Excit.L5.2,-11.95617303495522,50,Astro.1,NA
Br6098,1,Excit.L6_CT,-6.765566773958687,50,Astro.1,NA
Br6098,2,Excit.L6_CT,-6.639693015332846,50,Astro.1,NA
Br6098,3,Excit.L6_CT,-6.639693015332846,50,Astro.1,NA
Br6098,1,Excit.L6b,-0.9059376318787847,50,Astro.1,NA
Br6098,2,Excit.L6b,-0.9059376318787847,50,Astro.1,NA
Br6098,3,Excit.L6b,-0.9059376318787847,50,Astro.1,NA
Br6098,1,Inhib.Chandelier,-6.219708545605203,50,Astro.1,NA
Br6098,2,Inhib.Chandelier,-6.611883522986291,50,Astro.1,NA
Br6098,3,Inhib.Chandelier,-6.352932754553727,50,Astro.1,NA
Br6098,1,Inhib.Lamp5_Lhx6,0.10754419366786551,50,Astro.1,NA
Br6098,2,Inhib.Lamp5_Lhx6,0.5802286158689156,50,Astro.1,NA
Br6098,3,Inhib.Lamp5_Lhx6,0.7472321158117998,50,Astro.1,NA
Br6098,1,Inhib.Pax6,-4.536994108038107,50,Astro.1,NA
Br6098,2,Inhib.Pax6,-4.773612909177329,50,Astro.1,NA
Br6098,3,Inhib.Pax6,-5.223516286051682,50,Astro.1,NA
