BrNum,region,perm,neighbor,Z,scale,reference,id
Br5634,ALL,1,Astro.1,-11.720386416300109,25,Astro.1,NA
Br5634,ALL,2,Astro.1,-11.806594454820578,25,Astro.1,NA
Br5634,ALL,3,Astro.1,-11.806594454820578,25,Astro.1,NA
Br5634,ALL,1,Astro.2,1.6277757971634284,25,Astro.1,NA
Br5634,ALL,2,Astro.2,1.8064642095586672,25,Astro.1,NA
Br5634,ALL,3,Astro.2,1.6871294349861843,25,Astro.1,NA
Br5634,ALL,1,Astro.3,0.36955764072111563,25,Astro.1,NA
Br5634,ALL,2,Astro.3,0.36955764072111563,25,Astro.1,NA
Br5634,ALL,3,Astro.3,0.36955764072111563,25,Astro.1,NA
Br5634,ALL,1,Astro.4,0.3420637174874358,25,Astro.1,NA
Br5634,ALL,2,Astro.4,0.3420637174874358,25,Astro.1,NA
Br5634,ALL,3,Astro.4,0.3420637174874358,25,Astro.1,NA
Br5634,ALL,1,Astro.5,1.7146100250112746,25,Astro.1,NA
Br5634,ALL,2,Astro.5,1.5334200385914603,25,Astro.1,NA
Br5634,ALL,3,Astro.5,1.5935971268102578,25,Astro.1,NA
Br5634,ALL,1,Macro,-10.426481981920269,25,Astro.1,NA
Br5634,ALL,2,Macro,-10.342396581346106,25,Astro.1,NA
Br5634,ALL,3,Macro,-10.468303579328683,25,Astro.1,NA
Br5634,ALL,1,Micro.1,-5.064121177964454,25,Astro.1,NA
Br5634,ALL,2,Micro.1,-4.981186130740985,25,Astro.1,NA
Br5634,ALL,3,Micro.1,-5.064121177964454,25,Astro.1,NA
Br5634,ALL,1,Micro.2,5.421032018106682,25,Astro.1,NA
Br5634,ALL,2,Micro.2,5.421032018106682,25,Astro.1,NA
Br5634,ALL,3,Micro.2,5.421032018106682,25,Astro.1,NA
Br5634,ALL,1,Micro.3,-2.0509869874599085,25,Astro.1,NA
Br5634,ALL,2,Micro.3,-2.0509869874599085,25,Astro.1,NA
Br5634,ALL,3,Micro.3,-2.0509869874599085,25,Astro.1,NA
Br5634,ALL,1,Micro.4,-13.801139049097005,25,Astro.1,NA
Br5634,ALL,2,Micro.4,-13.83417353242318,25,Astro.1,NA
Br5634,ALL,3,Micro.4,-13.76804163207381,25,Astro.1,NA
Br5634,ALL,1,Micro.5,6.161004358362429,25,Astro.1,NA
Br5634,ALL,2,Micro.5,6.3043618241482555,25,Astro.1,NA
Br5634,ALL,3,Micro.5,6.161004358362429,25,Astro.1,NA
Br5634,ALL,1,OPC.1,-4.981186130740985,25,Astro.1,NA
Br5634,ALL,2,OPC.1,-5.145757823348439,25,Astro.1,NA
Br5634,ALL,3,OPC.1,-4.981186130740985,25,Astro.1,NA
Br5634,ALL,1,OPC.2,6.899637951261609,25,Astro.1,NA
Br5634,ALL,2,OPC.2,6.899637951261609,25,Astro.1,NA
Br5634,ALL,3,OPC.2,6.899637951261609,25,Astro.1,NA
Br5634,ALL,1,OPC.3,-3.743978983857951,25,Astro.1,NA
Br5634,ALL,2,OPC.3,-3.743978983857951,25,Astro.1,NA
Br5634,ALL,3,OPC.3,-3.743978983857951,25,Astro.1,NA
Br5634,ALL,1,OPC.4,2.220986704990567,25,Astro.1,NA
Br5634,ALL,2,OPC.4,2.220986704990567,25,Astro.1,NA
Br5634,ALL,3,OPC.4,2.220986704990567,25,Astro.1,NA
Br5634,ALL,1,OPC.5,1.6165586769897384,25,Astro.1,NA
Br5634,ALL,2,OPC.5,1.8135799486339288,25,Astro.1,NA
Br5634,ALL,3,OPC.5,1.6165586769897384,25,Astro.1,NA
Br5634,ALL,1,Oligo.1,0.05353064523736815,25,Astro.1,NA
Br5634,ALL,2,Oligo.1,0.1473504369467026,25,Astro.1,NA
Br5634,ALL,3,Oligo.1,0.24213421033244345,25,Astro.1,NA
Br5634,ALL,1,Oligo.2,-5.584478196209454,25,Astro.1,NA
Br5634,ALL,2,Oligo.2,-5.64901947738088,25,Astro.1,NA
Br5634,ALL,3,Oligo.2,-5.519443556231309,25,Astro.1,NA
Br5634,ALL,1,Oligo.3,12.344841194638366,25,Astro.1,NA
Br5634,ALL,2,Oligo.3,12.470794991581231,25,Astro.1,NA
Br5634,ALL,3,Oligo.3,12.344841194638366,25,Astro.1,NA
Br5634,ALL,1,Oligo.4,9.835499903220983,25,Astro.1,NA
Br5634,ALL,2,Oligo.4,9.835499903220983,25,Astro.1,NA
Br5634,ALL,3,Oligo.4,9.835499903220983,25,Astro.1,NA
Br5634,ALL,1,Oligo.5,-2.2929283565179572,25,Astro.1,NA
Br5634,ALL,2,Oligo.5,-2.1659846388786623,25,Astro.1,NA
Br5634,ALL,3,Oligo.5,-2.1659846388786623,25,Astro.1,NA
Br5634,ALL,1,Vasc.Endo,13.68654819784098,25,Astro.1,NA
Br5634,ALL,2,Vasc.Endo,13.68654819784098,25,Astro.1,NA
Br5634,ALL,3,Vasc.Endo,13.68654819784098,25,Astro.1,NA
Br5634,ALL,1,Vasc.PC,9.172493997714055,25,Astro.1,NA
Br5634,ALL,2,Vasc.PC,9.172493997714055,25,Astro.1,NA
Br5634,ALL,3,Vasc.PC,9.172493997714055,25,Astro.1,NA
Br5634,ALL,1,Vasc.VLMC,-6.486797131280085,25,Astro.1,NA
Br5634,ALL,2,Vasc.VLMC,-6.486797131280085,25,Astro.1,NA
Br5634,ALL,3,Vasc.VLMC,-6.4225582762044136,25,Astro.1,NA
Br5634,ALL,1,Excit.L2,8.514820370682951,25,Astro.1,NA
Br5634,ALL,2,Excit.L2,8.69793409582244,25,Astro.1,NA
Br5634,ALL,3,Excit.L2,8.424088989254054,25,Astro.1,NA
Br5634,ALL,1,Excit.L2_5.1,2.729040114546154,25,Astro.1,NA
Br5634,ALL,2,Excit.L2_5.1,3.0557616517968964,25,Astro.1,NA
Br5634,ALL,3,Excit.L2_5.1,2.729040114546154,25,Astro.1,NA
Br5634,ALL,1,Excit.L2_5.2,-10.53490292933771,25,Astro.1,NA
Br5634,ALL,2,Excit.L2_5.2,-10.57631067643957,25,Astro.1,NA
Br5634,ALL,3,Excit.L2_5.2,-10.409812815083589,25,Astro.1,NA
Br5634,ALL,1,Excit.L5.1,10.213509645541214,25,Astro.1,NA
Br5634,ALL,2,Excit.L5.1,10.213509645541214,25,Astro.1,NA
Br5634,ALL,3,Excit.L5.1,10.283916166634597,25,Astro.1,NA
Br5634,ALL,1,Excit.L5_6_NP,0.39516637852256337,25,Astro.1,NA
Br5634,ALL,2,Excit.L5_6_NP,0.39516637852256337,25,Astro.1,NA
Br5634,ALL,3,Excit.L5_6_NP,0.39516637852256337,25,Astro.1,NA
Br5634,ALL,1,Excit.L6_CT,4.422099950133448,25,Astro.1,NA
Br5634,ALL,2,Excit.L6_CT,4.422099950133448,25,Astro.1,NA
Br5634,ALL,3,Excit.L6_CT,4.422099950133448,25,Astro.1,NA
Br5634,ALL,1,Excit.L6b,-2.266100855132286,25,Astro.1,NA
Br5634,ALL,2,Excit.L6b,-2.432898120570032,25,Astro.1,NA
Br5634,ALL,3,Excit.L6b,-2.5150825661803546,25,Astro.1,NA
Br5634,ALL,1,Inhib.Chandelier,3.664463719958562,25,Astro.1,NA
Br5634,ALL,2,Inhib.Chandelier,3.664463719958562,25,Astro.1,NA
Br5634,ALL,3,Inhib.Chandelier,3.664463719958562,25,Astro.1,NA
Br5634,ALL,1,Inhib.Lamp5_Lhx6,2.3085156525805344,25,Astro.1,NA
Br5634,ALL,2,Inhib.Lamp5_Lhx6,2.3085156525805344,25,Astro.1,NA
Br5634,ALL,3,Inhib.Lamp5_Lhx6,2.3085156525805344,25,Astro.1,NA
Br5634,ALL,1,Inhib.Pax6,-6.352042302518626,25,Astro.1,NA
Br5634,ALL,2,Inhib.Pax6,-6.218990816230593,25,Astro.1,NA
Br5634,ALL,3,Inhib.Pax6,-6.352042302518626,25,Astro.1,NA
Br5634,ALL,1,Inhib.Pvalb,-5.839631016277804,25,Astro.1,NA
Br5634,ALL,2,Inhib.Pvalb,-6.147935696317005,25,Astro.1,NA
Br5634,ALL,3,Inhib.Pvalb,-5.994697339709927,25,Astro.1,NA
Br5634,ALL,1,Inhib.Sst,-0.49723384779791124,25,Astro.1,NA
Br5634,ALL,2,Inhib.Sst,-0.4146755159371664,25,Astro.1,NA
Br5634,ALL,3,Inhib.Sst,-0.3314424562379969,25,Astro.1,NA
Br5634,ALL,1,Inhib.Vip,9.32823472142139,25,Astro.1,NA
Br5634,ALL,2,Inhib.Vip,9.32823472142139,25,Astro.1,NA
Br5634,ALL,3,Inhib.Vip,9.32823472142139,25,Astro.1,NA
Br5634,ALL,1,Astro.1,-11.63403911129908,50,Astro.1,NA
Br5634,ALL,2,Astro.1,-11.489813851203264,50,Astro.1,NA
Br5634,ALL,3,Astro.1,-11.720386416300109,50,Astro.1,NA
Br5634,ALL,1,Astro.2,1.7466916439944868,50,Astro.1,NA
Br5634,ALL,2,Astro.2,1.6871294349861843,50,Astro.1,NA
Br5634,ALL,3,Astro.2,1.8064642095586672,50,Astro.1,NA
Br5634,ALL,1,Astro.3,0.6351923551411428,50,Astro.1,NA
Br5634,ALL,2,Astro.3,0.12266637331851361,50,Astro.1,NA
Br5634,ALL,3,Astro.3,0.6351923551411428,50,Astro.1,NA
Br5634,ALL,1,Astro.4,0.3420637174874358,50,Astro.1,NA
Br5634,ALL,2,Astro.4,-0.16843783624703917,50,Astro.1,NA
Br5634,ALL,3,Astro.4,0.3420637174874358,50,Astro.1,NA
Br5634,ALL,1,Astro.5,1.897805581944936,50,Astro.1,NA
Br5634,ALL,2,Astro.5,1.473459968073609,50,Astro.1,NA
Br5634,ALL,3,Astro.5,1.7146100250112746,50,Astro.1,NA
Br5634,ALL,1,Macro,-10.426481981920269,50,Astro.1,NA
Br5634,ALL,2,Macro,-10.172406026383838,50,Astro.1,NA
Br5634,ALL,3,Macro,-10.551513275685684,50,Astro.1,NA
Br5634,ALL,1,Micro.1,-5.145757823348439,50,Astro.1,NA
Br5634,ALL,2,Micro.1,-5.383463622557074,50,Astro.1,NA
Br5634,ALL,3,Micro.1,-4.896886683565341,50,Astro.1,NA
Br5634,ALL,1,Micro.2,5.421032018106682,50,Astro.1,NA
Br5634,ALL,2,Micro.2,5.421032018106682,50,Astro.1,NA
Br5634,ALL,3,Micro.2,5.421032018106682,50,Astro.1,NA
Br5634,ALL,1,Micro.3,-2.2328795387522304,50,Astro.1,NA
Br5634,ALL,2,Micro.3,-2.2328795387522304,50,Astro.1,NA
Br5634,ALL,3,Micro.3,-1.8544403910175553,50,Astro.1,NA
Br5634,ALL,1,Micro.4,-13.66836708132299,50,Astro.1,NA
Br5634,ALL,2,Micro.4,-13.801139049097005,50,Astro.1,NA
Br5634,ALL,3,Micro.4,-13.6015940044719,50,Astro.1,NA
Br5634,ALL,1,Micro.5,6.597493705853548,50,Astro.1,NA
Br5634,ALL,2,Micro.5,5.743013857354858,50,Astro.1,NA
Br5634,ALL,3,Micro.5,6.019700517783356,50,Astro.1,NA
Br5634,ALL,1,OPC.1,-4.896886683565341,50,Astro.1,NA
Br5634,ALL,2,OPC.1,-4.981186130740985,50,Astro.1,NA
Br5634,ALL,3,OPC.1,-4.981186130740985,50,Astro.1,NA
Br5634,ALL,1,OPC.2,7.371066083520326,50,Astro.1,NA
Br5634,ALL,2,OPC.2,7.211387884117248,50,Astro.1,NA
Br5634,ALL,3,OPC.2,6.899637951261609,50,Astro.1,NA
Br5634,ALL,1,OPC.3,-3.5160311956148194,50,Astro.1,NA
Br5634,ALL,2,OPC.3,-4.0623450232843314,50,Astro.1,NA
Br5634,ALL,3,OPC.3,-3.743978983857951,50,Astro.1,NA
Br5634,ALL,1,OPC.4,2.643250609507155,50,Astro.1,NA
Br5634,ALL,2,OPC.4,2.220986704990567,50,Astro.1,NA
Br5634,ALL,3,OPC.4,2.220986704990567,50,Astro.1,NA
Br5634,ALL,1,OPC.5,1.519489536359097,50,Astro.1,NA
Br5634,ALL,2,OPC.5,1.2338011170580465,50,Astro.1,NA
Br5634,ALL,3,OPC.5,1.6165586769897384,50,Astro.1,NA
Br5634,ALL,1,Oligo.1,-0.03934758653455723,50,Astro.1,NA
Br5634,ALL,2,Oligo.1,0.337905181053197,50,Astro.1,NA
Br5634,ALL,3,Oligo.1,0.24213421033244345,50,Astro.1,NA
Br5634,ALL,1,Oligo.2,-5.964672673229727,50,Astro.1,NA
Br5634,ALL,2,Oligo.2,-5.64901947738088,50,Astro.1,NA
Br5634,ALL,3,Oligo.2,-5.64901947738088,50,Astro.1,NA
Br5634,ALL,1,Oligo.3,12.597877428295975,50,Astro.1,NA
Br5634,ALL,2,Oligo.3,12.470794991581231,50,Astro.1,NA
Br5634,ALL,3,Oligo.3,12.344841194638366,50,Astro.1,NA
Br5634,ALL,1,Oligo.4,9.835499903220983,50,Astro.1,NA
Br5634,ALL,2,Oligo.4,9.835499903220983,50,Astro.1,NA
Br5634,ALL,3,Oligo.4,9.835499903220983,50,Astro.1,NA
Br5634,ALL,1,Oligo.5,-2.0354898765687692,50,Astro.1,NA
Br5634,ALL,2,Oligo.5,-2.1659846388786623,50,Astro.1,NA
Br5634,ALL,3,Oligo.5,-2.1659846388786623,50,Astro.1,NA
Br5634,ALL,1,Vasc.Endo,13.805215594228441,50,Astro.1,NA
Br5634,ALL,2,Vasc.Endo,13.805215594228441,50,Astro.1,NA
Br5634,ALL,3,Vasc.Endo,13.68654819784098,50,Astro.1,NA
Br5634,ALL,1,Vasc.PC,9.172493997714055,50,Astro.1,NA
Br5634,ALL,2,Vasc.PC,9.172493997714055,50,Astro.1,NA
Br5634,ALL,3,Vasc.PC,9.172493997714055,50,Astro.1,NA
Br5634,ALL,1,Vasc.VLMC,-6.613590146642883,50,Astro.1,NA
Br5634,ALL,2,Vasc.VLMC,-6.292317651285831,50,Astro.1,NA
Br5634,ALL,3,Vasc.VLMC,-6.159613746351655,50,Astro.1,NA
Br5634,ALL,1,Excit.L2,8.606099678801426,50,Astro.1,NA
Br5634,ALL,2,Excit.L2,8.606099678801426,50,Astro.1,NA
Br5634,ALL,3,Excit.L2,8.333898485227484,50,Astro.1,NA
Br5634,ALL,1,Excit.L2_5.1,2.265509794312922,50,Astro.1,NA
Br5634,ALL,2,Excit.L2_5.1,3.224973808580229,50,Astro.1,NA
Br5634,ALL,3,Excit.L2_5.1,2.265509794312922,50,Astro.1,NA
Br5634,ALL,1,Excit.L2_5.2,-11.022798441728174,50,Astro.1,NA
Br5634,ALL,2,Excit.L2_5.2,-10.155569455494764,50,Astro.1,NA
