Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to9,Feature log2 fold change topic 4to9
ENSG00000187678,SPRY4,3,-2.3949,6,-1.4128,5,-1.6307,22,2.06323
ENSG00000113578,FGF1,425,3.70814,83,0.14440,65,-0.2498,18,-3.3584
ENSG00000145819,ARHGAP26,15,-2.1559,36,-0.8797,104,0.82593,70,0.41822
ENSG00000113580,NR3C1,31,0.28404,20,-0.3991,56,1.29210,21,-0.7282
ENSG00000145817,YIPF5,25,-0.5498,16,-1.2569,55,0.68425,38,0.25250
ENSG00000183775,KCTD16,3,-4.2970,27,-1.1234,22,-1.4114,74,2.08438
ENSG00000133706,LARS,61,-0.1087,37,-0.9081,58,-0.1893,73,0.47084
ENSG00000091009,RBM27,24,0.19751,12,-0.8683,16,-0.4618,23,0.41553
ENSG00000113649,TCERG1,38,-0.2249,22,-1.1005,44,-0.0019,49,0.48901
ENSG00000156475,PPP2R2B,75,-1.1399,106,-0.6216,146,-0.1100,180,0.72208
ENSG00000113657,DPYSL3,88,1.21543,62,0.60182,59,0.52512,30,-1.2131
ENSG00000176049,JAKMIP2,36,0.17039,28,-0.2616,30,-0.1278,33,0.08479
ENSG00000173210,ABLIM3,26,0.71861,16,-0.0464,40,1.49782,11,-1.2283
ENSG00000164284,GRPEL2,11,-0.8365,12,-0.6349,26,0.52907,20,0.27272
ENSG00000145882,PCYOX1L,6,-2.2544,12,-1.1676,22,-0.2523,32,1.25500
ENSG00000113712,CSNK1A1,96,-0.4552,63,-1.0998,110,-0.2294,146,0.70270
ENSG00000183111,ARHGEF37,52,2.54238,12,-0.1519,4,-1.7137,9,-1.3432
ENSG00000113716,HMGXB3,8,-1.2964,10,-1.0507,23,0.26594,23,0.69480
ENSG00000182578,CSF1R,61,2.34591,33,1.09388,12,-0.5695,8,-2.0666
ENSG00000011083,SLC6A7,0,-6.4434,15,-1.1808,17,-0.9829,42,1.97013
ENSG00000070808,CAMK2A,22,-2.4599,123,0.17687,152,0.52852,116,0.23073
ENSG00000070814,TCOF1,41,0.59750,24,-0.2486,29,0.01596,27,-0.2101
ENSG00000019582,CD74,671,3.68899,180,0.66958,24,-2.4186,35,-3.0535
ENSG00000164587,RPS14,1924,1.39700,1061,0.34023,888,0.04540,649,-0.9916
ENSG00000070614,NDST1,51,1.15635,27,0.07411,29,0.17193,21,-0.7549
ENSG00000171992,SYNPO,25,-1.8714,136,0.74737,186,1.31317,73,-0.6724
ENSG00000086589,RBM22,35,-0.0597,30,-0.3380,46,0.36714,37,-0.0167
ENSG00000132912,DCTN4,47,-0.3386,28,-1.1544,77,0.46070,62,0.29243
ENSG00000211445,GPX3,5,-2.8886,20,-0.9737,1,-4.3980,51,2.47843
ENSG00000145901,TNIP1,22,-0.4250,25,-0.2610,22,-0.4235,32,0.47260
ENSG00000197043,ANXA6,50,-2.9161,135,-1.4431,273,-0.3637,438,1.51634
ENSG00000196743,GM2A,53,1.96223,17,-0.0872,21,0.28787,11,-1.3785
ENSG00000123643,SLC36A1,0,-5.7448,12,-0.9271,4,-2.2907,30,2.35703
ENSG00000113140,SPARC,541,2.63504,137,-0.0029,25,-2.5836,89,-1.3973
ENSG00000177556,ATOX1,276,0.41146,193,-0.1772,213,-0.0134,209,-0.1214
ENSG00000145907,G3BP1,44,0.34931,20,-0.9302,45,0.36322,36,-0.0266
ENSG00000155511,GRIA1,25,-2.2677,47,-1.3309,87,-0.4119,142,1.40828
ENSG00000164576,SAP30L,31,0.40220,20,-0.3114,30,0.33046,23,-0.2266
ENSG00000155506,LARP1,101,-0.7680,125,-0.4450,155,-0.0978,184,0.53108
ENSG00000170271,FAXDC2,103,2.70613,22,-0.1802,29,0.24250,12,-2.0705
ENSG00000155508,CNOT8,30,-0.0155,22,-0.4680,28,-0.0942,32,0.23788
ENSG00000082515,MRPL22,54,0.30414,45,0.02098,31,-0.5513,45,0.05543
ENSG00000155868,MED7,12,-0.5007,14,-0.2281,22,0.42295,17,0.07997
ENSG00000055163,CYFIP2,78,-2.2445,230,-0.6204,451,0.46922,383,0.59718
ENSG00000155858,LSM11,4,-2.5955,16,-0.6899,19,-0.4570,32,1.23074
ENSG00000113282,CLINT1,20,-0.5705,15,-1.0349,24,-0.3006,33,0.76556
ENSG00000145860,RNF145,44,-1.1594,42,-1.2277,130,0.55360,103,0.51886
ENSG00000164332,UBLCP1,31,-1.4179,36,-1.2198,80,0.03619,93,0.91812
ENSG00000113312,TTC1,66,-0.7592,96,-0.1650,93,-0.2270,118,0.46752
ENSG00000170234,PWWP2A,26,0.68529,15,-0.2140,17,-0.0303,16,-0.2549
ENSG00000170231,FABP6,10,-1.3758,30,0.26463,47,1.04089,23,-0.3003
ENSG00000164609,SLU7,81,-0.4617,68,-0.7354,101,-0.1163,121,0.53589
ENSG00000164611,PTTG1,1,-4.4405,13,-1.5495,7,-2.3241,50,2.70914
ENSG00000145864,GABRB2,31,-3.5433,102,-1.8045,172,-1.0263,445,2.12284
ENSG00000022355,GABRA1,34,-3.8868,148,-1.7224,265,-0.8472,605,2.01867
ENSG00000280776,LINC01202,0,-4.9767,5,-1.5363,0,-8.1837,20,3.38422
ENSG00000113327,GABRG2,26,-3.1532,78,-1.5460,150,-0.5400,274,1.69129
ENSG00000113328,CCNG1,24,0.48120,12,-0.6398,16,-0.1802,18,0.07298
ENSG00000170584,NUDCD2,63,0.96318,29,-0.2989,20,-0.8917,35,-0.1151
ENSG00000038274,MAT2B,27,-1.5792,42,-0.9316,74,-0.0318,90,0.90621
ENSG00000145934,TENM2,7,-2.8804,19,-1.3509,6,-3.1037,64,2.56848
ENSG00000113645,WWC1,21,0.02456,29,0.54720,36,0.97079,16,-0.7920
ENSG00000113643,RARS,13,-1.6692,31,-0.3959,52,0.44634,43,0.43414
ENSG00000188573,FBLL1,21,-1.9839,50,-0.6772,83,0.14704,89,0.78661
ENSG00000120137,PANK3,22,-1.0865,32,-0.5046,24,-0.9785,54,1.03436
ENSG00000184347,SLIT3,6,-2.2570,10,-1.5491,53,1.06582,30,0.40690
ENSG00000182132,KCNIP1,15,-0.0262,20,0.50837,7,-1.0578,15,0.10787
ENSG00000181163,NPM1,262,0.58782,126,-0.6016,192,0.06952,179,-0.1083
ENSG00000072803,FBXW11,80,-0.2839,58,-0.7829,130,0.50172,99,0.14621
ENSG00000168246,UBTD2,9,-0.6408,9,-0.6091,12,-0.2205,16,0.60935
ENSG00000214357,NEURL1B,8,-1.9430,25,-0.2339,31,0.07499,33,0.63222
ENSG00000120129,DUSP1,130,1.70941,24,-1.1368,8,-2.6461,47,-0.1919
ENSG00000113719,ERGIC1,28,-0.5665,26,-0.7222,26,-0.7155,48,0.83438
ENSG00000037241,RPL26L1,31,-0.9582,36,-0.7153,41,-0.5088,67,0.89460
ENSG00000113732,ATP6V0E1,108,1.88577,34,-0.1528,44,0.25393,25,-1.2706
ENSG00000164463,CREBRF,36,0.29843,18,-0.7627,36,0.27239,30,0.00194
ENSG00000145919,BOD1,25,-0.6979,31,-0.3770,35,-0.1954,44,0.52583
ENSG00000113742,CPEB4,50,-0.1876,45,-0.3599,62,0.14670,58,0.15962
ENSG00000170091,NSG2,63,-2.8492,219,-0.9934,346,-0.2850,515,1.29605
ENSG00000164466,SFXN1,24,-1.3155,32,-0.8770,49,-0.2194,66,0.92456
ENSG00000113749,HRH2,3,-2.2521,14,-0.0571,8,-0.7746,17,0.99174
ENSG00000145920,CPLX2,190,-0.8548,610,1.06000,407,0.35630,290,-0.4708
ENSG00000051596,THOC3,5,-2.3778,16,-0.7005,47,1.04644,27,0.22163
ENSG00000122203,KIAA1191,44,-1.4337,92,-0.3120,103,-0.1465,129,0.68544
ENSG00000175414,ARL10,12,-0.8708,11,-0.9314,28,0.49616,22,0.39584
ENSG00000048162,NOP16,6,-2.1004,13,-0.8547,22,-0.0540,28,0.99602
ENSG00000146066,HIGD2A,126,-0.2364,140,-0.0779,124,-0.2648,155,0.24968
ENSG00000175416,CLTB,129,-0.9811,165,-0.6034,219,-0.1578,276,0.69220
ENSG00000113194,FAF2,13,-0.9932,16,-0.7520,17,-0.6320,31,0.97476
ENSG00000146083,RNF44,16,-1.7642,35,-0.5557,36,-0.5159,61,1.05242
ENSG00000169258,GPRIN1,8,-2.8891,37,-0.5579,57,0.10901,63,0.87988
ENSG00000074317,SNCB,114,-2.2740,334,-0.6559,429,-0.2601,611,1.06207
ENSG00000048140,TSPAN17,8,-1.4124,19,-0.1108,15,-0.4649,24,0.72987
ENSG00000113763,UNC5A,4,-3.7454,28,-0.8433,83,0.89483,54,0.48693
ENSG00000165671,NSD1,27,0.61884,16,-0.2498,21,0.16070,17,-0.2861
ENSG00000169228,RAB24,9,-1.2952,9,-1.3895,21,-0.0620,27,0.99160
ENSG00000169230,PRELID1,78,-0.6129,95,-0.3054,130,0.20440,122,0.26867
ENSG00000169223,LMAN2,48,-0.0343,35,-0.5237,52,0.08316,51,0.18339
ENSG00000169220,RGS14,3,-3.2362,27,-0.3243,36,0.16215,38,0.77131
ENSG00000131187,F12,6,-2.2844,29,0.06487,38,0.55187,29,0.25333
ENSG00000198055,GRK6,10,-1.5910,27,-0.1174,21,-0.4682,34,0.77577
ENSG00000131188,PRR7,16,-1.6643,35,-0.4814,57,0.32357,52,0.54384
ENSG00000113758,DBN1,13,-2.1048,40,-0.4731,69,0.41332,60,0.55769
ENSG00000196923,PDLIM7,16,-0.5247,17,-0.4145,17,-0.3823,25,0.56058
ENSG00000183258,DDX41,27,-1.0296,47,-0.1657,49,-0.1003,58,0.49118
ENSG00000146067,FAM193B,19,-0.1479,15,-0.4595,16,-0.4097,23,0.42978
ENSG00000184840,TMED9,56,-0.6933,53,-0.7755,87,0.00322,98,0.57621
ENSG00000027847,B4GALT7,12,-1.4381,14,-1.2645,24,-0.4418,40,1.20900
ENSG00000170074,FAM153A,0,-4.9138,9,-1.1600,15,-0.4954,26,1.63635
ENSG00000204677,FAM153CP,32,0.83705,19,-0.0408,25,0.40325,16,-0.6094
ENSG00000145916,RMND5B,19,-0.8487,22,-0.6302,28,-0.2446,38,0.70231
ENSG00000145912,NHP2,118,-0.8523,173,-0.2546,224,0.16377,218,0.34531
ENSG00000197451,HNRNPAB,47,-0.1170,31,-0.7481,47,-0.1317,55,0.39843
ENSG00000113240,CLK4,38,1.44397,12,-0.4932,12,-0.4261,14,-0.5369
ENSG00000176783,RUFY1,16,0.00962,9,-0.8046,14,-0.1869,17,0.38051
ENSG00000169045,HNRNPH1,126,0.32571,66,-0.7065,123,0.29200,102,-0.0387
ENSG00000127022,CANX,324,0.21709,158,-0.9172,283,-0.0073,298,0.22547
ENSG00000161013,MGAT4B,27,-1.0623,28,-0.9685,58,0.16422,60,0.66786
ENSG00000161011,SQSTM1,231,0.04006,147,-0.6790,225,0.00174,237,0.23937
ENSG00000161010,MRNIP,17,-0.4826,22,-0.1317,24,0.03339,25,0.23662
ENSG00000197226,TBC1D9B,69,-0.0924,63,-0.2226,106,0.62797,69,-0.1923
ENSG00000113269,RNF130,244,1.79808,70,-0.3896,155,0.92994,56,-1.4801
ENSG00000050748,MAPK9,69,-1.4003,94,-0.9255,240,0.58058,187,0.47581
ENSG00000113300,CNOT6,14,0.01648,10,-0.4636,21,0.70532,13,-0.1990
ENSG00000131446,MGAT1,40,0.46499,28,-0.0915,31,0.05794,28,-0.2153
ENSG00000278970,HEIH,25,0.66360,15,-0.2178,13,-0.3472,16,-0.1182
ENSG00000250222,AC008443.5,33,0.23237,48,0.83629,29,0.02699,25,-0.5549
ENSG00000146063,TRIM41,72,1.57086,36,0.33351,25,-0.2601,22,-1.0079
ENSG00000204628,RACK1,539,1.08959,279,-0.0303,286,0.00575,243,-0.5973
ENSG00000248275,TRIM52-AS1,16,0.28175,16,0.29398,14,-0.0029,13,-0.2673
ENSG00000112679,DUSP22,30,-0.0916,35,0.16084,25,-0.3822,33,0.11999
ENSG00000112685,EXOC2,16,-0.3952,10,-1.1020,31,0.69806,21,0.15149
ENSG00000112699,GMDS,12,-0.6674,10,-0.9385,22,0.18648,21,0.51863
ENSG00000124535,WRNIP1,26,-1.0467,30,-0.8630,66,0.41149,57,0.47977
ENSG00000124570,SERPINB6,109,2.52162,35,0.34879,12,-1.3036,17,-1.6052
ENSG00000244041,LINC01011,15,-0.4901,15,-0.4366,33,0.80906,20,-0.0810
ENSG00000124588,NQO2,36,-1.1798,66,-0.2349,47,-0.7710,90,0.85511
ENSG00000137274,BPHL,4,-1.8391,12,-0.3220,11,-0.5015,18,0.94834
ENSG00000137267,TUBB2A,167,-3.2986,820,-0.9374,1453,-0.0374,1823,1.16441
ENSG00000137285,TUBB2B,123,-0.4082,245,0.72596,126,-0.3676,156,-0.0797
ENSG00000180822,PSMG4,6,-2.2620,19,-0.5504,30,0.21592,31,0.73659
ENSG00000137266,SLC22A23,32,0.65228,20,-0.1161,37,0.88792,18,-0.7422
ENSG00000145945,FAM50B,26,-0.0382,21,-0.3279,42,0.79030,24,-0.2743
ENSG00000112739,PRPF4B,58,0.27722,29,-0.8296,58,0.28178,49,0.02702
ENSG00000198721,ECI2,40,0.81443,28,0.23751,17,-0.5404,22,-0.3412
ENSG00000153046,CDYL,16,0.07023,12,-0.3745,7,-1.1987,17,0.54223
ENSG00000214113,LYRM4,25,-0.7320,32,-0.3816,48,0.27360,43,0.30015
ENSG00000124785,NRN1,47,-2.2210,134,-0.6527,221,0.13866,237,0.81987
ENSG00000216863,LY86-AS1,0,-7.9444,7,-1.1471,4,-2.0551,21,2.46326
ENSG00000124783,SSR1,75,0.15351,46,-0.6202,70,0.05581,70,0.13913
ENSG00000124784,RIOK1,10,-0.6697,6,-1.4477,16,0.04555,18,0.73559
ENSG00000239264,TXNDC5,19,-0.7046,17,-0.8294,43,0.63378,31,0.22650
ENSG00000124802,EEF1E1,22,-1.8174,37,-0.9924,42,-0.8358,90,1.40509
ENSG00000124786,SLC35B3,21,0.94287,9,-0.4427,10,-0.2880,11,-0.2373
ENSG00000111845,PAK1IP1,12,-0.8451,20,-0.0752,16,-0.3423,23,0.50253
ENSG00000111843,TMEM14C,86,-0.1077,60,-0.6629,116,0.38046,94,0.10696
ENSG00000137210,TMEM14B,66,-0.7145,69,-0.6423,124,0.29382,113,0.37832
ENSG00000224531,SMIM13,35,-1.6238,57,-0.9102,78,-0.4127,123,1.11855
ENSG00000205269,TMEM170B,18,-1.5555,34,-0.6346,34,-0.5949,61,1.07571
ENSG00000095951,HIVEP1,5,-1.5349,5,-1.6954,29,1.03052,17,0.34885
ENSG00000112137,PHACTR1,23,-2.2447,112,0.16478,147,0.62594,105,0.15225
ENSG00000145979,TBC1D7,5,-2.4965,13,-1.0707,28,0.08357,33,1.04736
ENSG00000145990,GFOD1,15,-2.2929,65,-0.0656,74,0.13425,76,0.56802
ENSG00000124523,SIRT5,17,-1.0586,18,-1.0055,25,-0.4822,41,1.02395
ENSG00000225921,NOL7,86,0.14846,75,-0.0703,72,-0.1399,79,0.02194
ENSG00000010017,RANBP9,22,-1.6626,33,-1.0575,102,0.72303,73,0.46674
ENSG00000050393,MCUR1,48,0.18817,41,-0.0566,50,0.24170,41,-0.1744
ENSG00000112149,CD83,6,-3.0198,23,-1.0864,21,-1.1977,60,1.84131
ENSG00000008083,JARID2,14,-0.0279,6,-1.3294,21,0.58822,15,0.12215
ENSG00000047579,DTNBP1,27,-0.3949,27,-0.4030,30,-0.2353,38,0.44102
ENSG00000007944,MYLIP,26,0.67777,11,-0.7220,7,-1.3021,18,0.32470
ENSG00000124788,ATXN1,48,-0.1042,45,-0.2230,49,-0.0962,54,0.18418
ENSG00000112186,CAP2,28,-3.4175,103,-1.5255,342,0.34771,336,1.08805
ENSG00000137414,FAM8A1,28,-0.6702,21,-1.1292,38,-0.1986,51,0.78337
ENSG00000124789,NUP153,16,-0.3725,18,-0.1905,19,-0.0338,21,0.25287
ENSG00000137177,KIF13A,49,2.60922,10,-0.2839,11,-0.2086,7,-1.7272
ENSG00000137364,TPMT,14,-0.8404,26,0.09942,11,-1.2452,28,0.71533
ENSG00000124795,DEK,108,1.15559,44,-0.3379,46,-0.2757,49,-0.4234
ENSG00000172201,ID4,42,0.71894,58,1.30303,68,1.59373,13,-2.0894
ENSG00000272168,CASC15,17,-0.1354,13,-0.4865,22,0.29098,19,0.10920
ENSG00000152954,NRSN1,25,-2.6791,97,-0.6764,135,-0.1530,181,1.06641
ENSG00000124532,MRS2,13,-0.8022,10,-1.2981,19,-0.2492,27,0.90782
ENSG00000112294,ALDH5A1,29,-1.6162,65,-0.3980,65,-0.3780,98,0.88066
ENSG00000137261,KIAA0319,4,-3.1212,26,-0.5250,21,-0.8086,46,1.38482
ENSG00000111802,TDP2,13,-1.8235,22,-1.1062,72,0.81083,49,0.44350
ENSG00000112304,ACOT13,31,-0.8284,52,-0.0449,39,-0.5041,60,0.54804
ENSG00000112308,C6orf62,120,-0.0940,126,-0.0108,119,-0.1037,129,0.09135
ENSG00000111913,RIPOR2,6,-2.6570,17,-1.1632,30,-0.3270,46,1.36127
ENSG00000197061,HIST1H4C,18,0.18538,26,0.75002,17,0.05682,14,-0.4940
ENSG00000112763,BTN2A1,11,-0.7672,9,-1.0779,18,-0.0043,21,0.70171
ENSG00000182952,HMGN4,13,-0.8947,21,-0.1936,33,0.52268,24,0.12903
ENSG00000146109,ABT1,3,-2.0746,7,-1.0480,22,0.67044,17,0.57146
ENSG00000269293,ZSCAN16-AS1,139,1.34714,99,0.73732,72,0.19516,44,-1.2250
ENSG00000204713,TRIM27,23,-0.6368,20,-0.7911,57,0.86153,34,0.04222
ENSG00000204681,GABBR1,116,-1.1599,206,-0.2759,429,0.95239,242,-0.0515
ENSG00000204655,MOG,212,4.71604,13,-1.2531,18,-0.8199,5,-3.9103
ENSG00000206503,HLA-A,416,1.79367,160,0.07833,340,1.39348,76,-1.9965
ENSG00000204619,PPP1R11,35,-1.1638,74,-0.0321,97,0.41967,78,0.18804
ENSG00000231074,HCG18,25,0.10974,20,-0.2592,33,0.59136,22,-0.2439
ENSG00000241370,RPP21,55,-0.3465,57,-0.2835,87,0.39182,70,0.06407
ENSG00000204592,HLA-E,250,3.01655,68,0.35085,38,-0.5592,23,-2.3522
ENSG00000204590,GNL1,69,-0.4952,56,-0.7993,86,-0.1491,106,0.58673
ENSG00000204576,PRR3,2,-2.9575,5,-1.9412,25,0.52313,22,1.00327
ENSG00000204574,ABCF1,30,-0.1775,28,-0.2902,41,0.31245,34,0.04368
ENSG00000204569,PPP1R10,29,0.46643,13,-0.8336,20,-0.1469,23,0.12570
ENSG00000204568,MRPS18B,62,0.44214,38,-0.3537,38,-0.3581,48,0.06677
ENSG00000137343,ATAT1,34,-0.5377,20,-1.2919,56,0.27814,53,0.51292
ENSG00000204564,C6orf136,33,-1.0680,31,-1.1677,45,-0.5861,80,1.13129
ENSG00000204560,DHX16,20,0.56508,9,-0.6747,5,-1.4045,15,0.40741
ENSG00000196230,TUBB,159,-1.8182,345,-0.6424,576,0.17719,595,0.72530
ENSG00000137312,FLOT1,123,-1.0236,143,-0.7905,251,0.09803,268,0.63682
ENSG00000204580,DDR1,224,2.73187,70,0.40989,60,0.14596,23,-2.3454
ENSG00000137411,VARS2,22,0.74732,17,0.26917,6,-1.1887,14,-0.1469
ENSG00000204525,HLA-C,197,0.72765,105,-0.3069,140,0.14686,118,-0.3232
ENSG00000234745,HLA-B,333,1.85887,124,0.08445,149,0.38677,76,-1.4034
ENSG00000198563,DDX39B,87,0.10966,63,-0.3927,110,0.49926,78,-0.1443
ENSG00000213760,ATP6V1G2,87,-1.9006,223,-0.4761,201,-0.6351,365,1.09815
ENSG00000204498,NFKBIL1,19,0.34478,16,0.09836,12,-0.3959,15,-0.0544
ENSG00000204482,LST1,70,3.83008,19,0.74478,0,-4.3372,3,-3.1811
ENSG00000204472,AIF1,112,3.33242,32,0.62666,2,-3.6081,9,-2.4296
ENSG00000204469,PRRC2A,82,-0.3589,131,0.38940,95,-0.1346,103,0.01043
ENSG00000204463,BAG6,68,-0.4974,77,-0.2977,92,0.00079,99,0.32831
ENSG00000204438,GPANK1,16,0.18049,12,-0.2445,19,0.49253,13,-0.2264
ENSG00000204435,CSNK2B,144,0.09466,106,-0.3915,138,0.03079,139,0.10077
ENSG00000204427,ABHD16A,18,-1.6493,26,-1.0997,72,0.49334,60,0.63883
ENSG00000213722,DDAH2,49,1.57427,36,1.01259,26,0.45907,11,-1.7019
ENSG00000204394,VARS,24,-0.9512,22,-1.0997,34,-0.4532,54,1.00456
ENSG00000204392,LSM2,75,1.18983,24,-0.6815,28,-0.4325,35,-0.2873
ENSG00000204389,HSPA1A,277,2.05021,52,-0.8540,76,-0.2707,67,-0.9981
ENSG00000204388,HSPA1B,231,0.73496,96,-0.6884,100,-0.6356,152,0.09632
ENSG00000204387,SNHG32,164,1.79720,56,-0.1198,69,0.24009,42,-1.2003
ENSG00000204386,NEU1,16,-1.4088,15,-1.5638,41,-0.0222,50,1.04437
ENSG00000204371,EHMT2,49,0.00967,38,-0.3685,47,-0.0541,50,0.17115
ENSG00000204356,NELFE,90,0.60940,62,-0.0110,45,-0.5147,60,-0.1130
ENSG00000204351,SKIV2L,29,0.19159,20,-0.4246,29,0.17924,26,-0.0049
ENSG00000204348,DXO,16,-0.1958,8,-1.2086,11,-0.8214,21,0.86180
ENSG00000204344,STK19,12,-0.2712,12,-0.2750,13,-0.2434,16,0.34125
ENSG00000213676,ATF6B,10,-0.4669,9,-0.6940,6,-1.1745,17,0.93652
ENSG00000204314,PRRT1,40,-2.3408,113,-0.7786,123,-0.6547,233,1.33348
ENSG00000221988,PPT2,10,-0.9334,6,-1.4867,16,-0.1245,21,0.93774
ENSG00000204310,AGPAT1,59,-0.9669,83,-0.4323,120,0.15192,120,0.45825
ENSG00000204308,RNF5,91,0.43320,63,-0.1726,53,-0.4504,71,0.03446
ENSG00000225914,TSBP1-AS1,4,-2.1063,10,-0.9912,2,-2.9966,25,2.12574
ENSG00000204287,HLA-DRA,233,4.01619,45,0.25372,2,-4.1004,11,-3.0556
ENSG00000196126,HLA-DRB1,115,2.57289,36,0.32793,11,-1.4455,17,-1.6212
ENSG00000204256,BRD2,50,-0.1606,61,0.15770,41,-0.4837,57,0.18812
ENSG00000231389,HLA-DPA1,122,3.56036,31,0.52265,2,-3.2367,8,-2.6726
ENSG00000223865,HLA-DPB1,91,3.13105,24,0.39472,5,-1.9559,8,-2.1885
ENSG00000204231,RXRB,37,-0.8442,39,-0.7600,68,0.11158,71,0.56340
ENSG00000112473,SLC39A7,29,0.23164,19,-0.4701,26,0.07482,25,0.04070
ENSG00000204227,RING1,58,0.36004,39,-0.2711,49,0.08309,45,-0.1008
ENSG00000223501,VPS52,28,0.05039,19,-0.5338,33,0.33556,27,0.01954
ENSG00000231500,RPS18,2136,1.75124,1006,0.37557,742,-0.1239,554,-1.2233
ENSG00000227057,WDR46,17,-0.5131,13,-0.9714,27,0.20316,26,0.46239
ENSG00000204220,PFDN6,57,-0.3328,51,-0.5151,41,-0.8496,81,0.69813
ENSG00000237441,RGL2,23,0.47402,17,0.03142,22,0.43289,15,-0.4486
ENSG00000231925,TAPBP,93,0.11848,94,0.13453,65,-0.4507,87,0.06143
ENSG00000236104,ZBTB22,6,-1.8576,9,-1.2770,11,-0.9788,28,1.59473
ENSG00000204209,DAXX,25,0.21376,11,-1.0208,18,-0.3282,24,0.39718
ENSG00000112511,PHF1,35,-0.4341,37,-0.3676,41,-0.2154,51,0.43346
ENSG00000112514,CUTA,198,-0.2744,177,-0.4531,239,0.03272,250,0.28681
ENSG00000197283,SYNGAP1,13,-2.1494,45,-0.2891,51,-0.0907,63,0.78217
ENSG00000137288,UQCC2,102,0.22980,102,0.24310,99,0.18368,82,-0.3001
ENSG00000161904,LEMD2,19,0.17837,11,-0.7171,15,-0.1865,18,0.26695
ENSG00000124493,GRM4,2,-2.7377,6,-1.5870,8,-1.1591,22,1.99659
ENSG00000137309,HMGA1,24,-1.3856,44,-0.4223,60,0.04687,66,0.62109
ENSG00000186577,SMIM29,80,-1.2333,118,-0.6492,158,-0.1853,207,0.79802
ENSG00000272325,NUDT3,176,0.03978,194,0.20201,208,0.31405,161,-0.2573
ENSG00000124614,RPS10,1152,1.32497,668,0.36176,582,0.13230,404,-0.9848
ENSG00000124507,PACSIN1,29,-3.0707,226,0.01896,217,-0.0460,256,0.70218
ENSG00000196821,ILRUN,29,-0.6340,52,0.29886,39,-0.1442,45,0.15819
ENSG00000272288,AL451165.2,27,1.20025,16,0.31769,10,-0.4733,11,-0.6551
ENSG00000124562,SNRPC,59,-0.3189,62,-0.2303,85,0.26314,74,0.10196
ENSG00000064995,TAF11,30,0.09096,19,-0.6348,16,-0.8685,31,0.53861
ENSG00000064999,ANKS1A,12,-0.9968,18,-0.3566,13,-0.7968,26,0.86827
ENSG00000065029,ZNF76,19,0.31198,13,-0.2253,5,-1.6903,17,0.44802
ENSG00000112033,PPARD,17,0.35542,18,0.43853,18,0.49045,11,-0.6058
ENSG00000198755,RPL10A,905,1.27874,510,0.27384,456,0.08895,336,-0.8922
ENSG00000096063,SRPK1,8,-1.3069,7,-1.4747,21,0.21434,22,0.84466
ENSG00000112062,MAPK14,11,-1.2946,17,-0.7428,44,0.82067,28,0.23037
ENSG00000096070,BRPF3,27,0.02209,16,-0.8078,69,1.66975,21,-0.7908
ENSG00000112078,KCTD20,25,-0.1302,17,-0.7321,27,0.00644,29,0.33377
ENSG00000112081,SRSF3,133,0.10905,82,-0.6566,103,-0.2970,133,0.32971
ENSG00000124772,CPNE5,21,-1.5236,38,-0.6422,194,2.26155,44,-0.9456
ENSG00000137168,PPIL1,16,-0.9137,19,-0.6579,38,0.44367,32,0.35589
ENSG00000198663,C6orf89,86,0.47413,54,-0.3006,66,0.02861,63,-0.1269
ENSG00000137409,MTCH1,264,-1.4178,462,-0.5613,710,0.12715,746,0.64010
ENSG00000065491,TBC1D22B,6,-1.3001,9,-0.8036,13,-0.3122,19,0.94121
ENSG00000112130,RNF8,9,-1.8573,23,-0.4358,48,0.72081,33,0.30046
ENSG00000137200,CMTR1,18,-0.9577,20,-0.8122,38,0.20469,37,0.56318
ENSG00000198937,CCDC167,45,0.51597,40,0.30827,32,-0.0378,30,-0.3802
ENSG00000156639,ZFAND3,60,0.47440,42,-0.1033,42,-0.1109,43,-0.1444
ENSG00000183826,BTBD9,10,-1.9717,38,0.09898,33,-0.1254,40,0.57143
ENSG00000124767,GLO1,62,-1.2829,93,-0.6473,104,-0.4837,168,0.95690
ENSG00000146122,DAAM2,272,3.46253,69,0.48488,49,-0.0939,13,-3.3205
ENSG00000156564,LRFN2,1,-3.6235,6,-1.5827,27,0.76156,20,0.78459
ENSG00000124596,OARD1,45,0.81223,28,0.03486,20,-0.5402,26,-0.2486
ENSG00000137166,FOXP4,8,-1.0698,16,-0.1041,29,0.91830,16,-0.1162
ENSG00000137218,FRS3,3,-2.1859,8,-0.6728,20,0.67672,15,0.46449
ENSG00000214736,TOMM6,100,-0.6306,131,-0.2099,158,0.09258,159,0.29283
ENSG00000112576,CCND3,71,-0.0333,55,-0.4498,96,0.46266,72,-0.0407
ENSG00000048544,MRPS10,14,-1.5261,23,-0.8454,22,-0.8648,49,1.27874
ENSG00000024048,UBR2,26,0.11960,18,-0.5156,23,-0.1060,26,0.19484
ENSG00000124659,TBCC,14,-1.5495,13,-1.6819,54,0.56870,44,0.70398
ENSG00000112624,BICRAL,13,-0.0385,10,-0.4582,25,1.11390,11,-0.4439
ENSG00000146223,RPL7L1,62,-0.6119,62,-0.6309,81,-0.2083,104,0.60100
