"top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
1,"enrichment","multi_Oligo.01","CRB2",11.6518855095277,8.33224604661657e-29,4.82645352250265e-25,5667,2.52531060548282,"ENSG00000148204"
2,"enrichment","multi_Oligo.01","ANK3",11.1824433170146,7.91319021376549e-27,1.96248478312765e-23,5962,1.17947254968221,"ENSG00000151150"
3,"enrichment","multi_Oligo.01","SVEP1",11.1575933340685,1.0034615104325e-26,1.96248478312765e-23,5609,3.3507655098002,"ENSG00000165124"
4,"enrichment","multi_Oligo.01","LINC01792",11.1439527738548,1.14302125476739e-26,1.96248478312765e-23,1742,3.30045456759553,"ENSG00000237166"
5,"enrichment","multi_Oligo.01","CR1",11.1401026528899,1.1857914097448e-26,1.96248478312765e-23,915,1.94281561652142,"ENSG00000203710"
6,"enrichment","multi_Oligo.01","SPOCK1",10.979153857236,5.46453004157353e-26,7.03406450351437e-23,3529,0.975490536884739,"ENSG00000152377"
7,"enrichment","multi_Oligo.01","EXOC6B",10.8374897810183,2.07044251505886e-25,1.99883971141308e-22,1345,1.02763653550957,"ENSG00000144036"
8,"enrichment","multi_Oligo.01","PTK2",10.6384504097526,1.31825036109798e-24,1.17476387948616e-21,5298,0.811127371526256,"ENSG00000169398"
9,"enrichment","multi_Oligo.01","DYSF",10.6253988187837,1.48712700011719e-24,1.22092046420287e-21,1344,3.36625675703205,"ENSG00000135636"
10,"enrichment","multi_Oligo.01","PPP2R2B",10.6187790841487,1.5808206269351e-24,1.22092046420287e-21,3592,1.22386104050725,"ENSG00000156475"
1,"enrichment","multi_Oligo.02","LINC00463",14.7994619090251,2.50260666726368e-43,1.62947049019422e-39,7534,2.24191099338569,"ENSG00000234056"
2,"enrichment","multi_Oligo.02","IFNG-AS1",14.7891371868528,2.81306946947643e-43,1.62947049019422e-39,7214,3.63562910252047,"ENSG00000255733"
3,"enrichment","multi_Oligo.02","ANK3",14.0177266620469,1.55033378588236e-39,4.49015422736177e-36,5962,1.41646661296291,"ENSG00000151150"
4,"enrichment","multi_Oligo.02","LAMA2",13.461516285896,6.59191476761367e-37,1.52734665165609e-33,4184,3.92512054628616,"ENSG00000196569"
5,"enrichment","multi_Oligo.02","CCNH",13.1635732052619,1.59130060553907e-35,3.00980568715369e-32,3377,0.991906548205199,"ENSG00000134480"
6,"enrichment","multi_Oligo.02","PDGFD",12.9754995295024,1.16183978313103e-34,1.68248923594663e-31,6738,2.34179783965394,"ENSG00000170962"
7,"enrichment","multi_Oligo.02","GNAO1",12.7900087790082,8.11603916445232e-34,8.54766488365274e-31,8819,1.37495184640554,"ENSG00000087258"
8,"enrichment","multi_Oligo.02","SLIT2",12.6820154860535,2.49703069391613e-33,2.41067504908486e-30,2732,2.12862812612337,"ENSG00000145147"
9,"enrichment","multi_Oligo.02","MDS2",12.5397315014815,1.08789120286453e-32,9.69478429629659e-30,140,2.04503968345509,"ENSG00000197880"
10,"enrichment","multi_Oligo.02","MAPT",12.5026817651467,1.59325136697094e-32,1.31841550616845e-29,9340,0.767167969625195,"ENSG00000186868"
1,"enrichment","multi_Oligo.03","CPXM2",15.3198786443101,6.52846370828695e-46,7.56322520605043e-42,6233,3.35412929426707,"ENSG00000121898"
2,"enrichment","multi_Oligo.03","LINC02511",14.9486216947995,4.59414751953618e-44,1.77410663379422e-40,3004,3.55231786445216,"ENSG00000248869"
3,"enrichment","multi_Oligo.03","MBOAT1",14.7448219561688,4.64027359318824e-43,1.25278405420269e-39,3802,3.26745761348464,"ENSG00000172197"
4,"enrichment","multi_Oligo.03","USH1C",14.7312957470366,5.40692297886358e-43,1.25278405420269e-39,6379,2.9795903983912,"ENSG00000006611"
5,"enrichment","multi_Oligo.03","ACSBG1",13.9332677027484,3.91805060466986e-39,5.04340180612226e-36,8444,3.98205132856067,"ENSG00000103740"
6,"enrichment","multi_Oligo.03","ACTN2",13.4322327421282,9.02422254036144e-37,1.04545618130087e-33,1038,2.32162351669528,"ENSG00000077522"
7,"enrichment","multi_Oligo.03","ENPP6",13.3312610187333,2.66349242354423e-36,2.80514179334181e-33,3119,3.56050475137228,"ENSG00000164303"
8,"enrichment","multi_Oligo.03","ENSG00000286525",13.0451336737594,5.57268958550369e-35,5.37996740400502e-32,1904,2.64777971835178,"ENSG00000286525"
9,"enrichment","multi_Oligo.03","RASGRF1",13.0102093653619,8.05543584056127e-35,7.17863263176171e-32,8451,3.57958920231913,"ENSG00000058335"
10,"enrichment","multi_Oligo.03","KANK4",12.9923530317572,9.72317014635613e-35,8.0459232961097e-32,389,3.06542329771596,"ENSG00000132854"
