Feature ID,Feature Name,Feature count topic 1to6,Feature log2 fold change topic 1to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000163541,SUCLG1,66,-0.3186,65,-0.1113,99,0.58877
ENSG00000034510,TMSB10,3179,0.25935,4315,0.58950,997,-1.7442
ENSG00000176407,KCMF1,52,0.75870,39,-0.3027,22,-1.1421
ENSG00000152291,TGOLN2,115,0.36504,91,-0.2824,87,-0.3547
ENSG00000042445,RETSAT,23,-1.0364,27,-0.0966,67,1.50312
ENSG00000042493,CAPG,13,-2.3112,55,1.24917,80,2.03808
ENSG00000168906,MAT2A,64,-1.2195,140,0.84496,159,1.08699
ENSG00000115486,GGCX,25,-0.6332,25,-0.1785,52,1.05380
ENSG00000168899,VAMP5,19,-3.1088,102,0.99670,241,2.92373
ENSG00000168894,RNF181,75,-1.1225,211,1.38574,115,0.29044
ENSG00000168883,USP39,18,-0.3683,27,0.50441,21,0.09451
ENSG00000115525,ST3GAL5,66,0.35196,45,-0.5254,59,-0.1113
ENSG00000132300,PTCD3,36,-0.1965,15,-1.4712,69,1.04286
ENSG00000132305,IMMT,67,0.86914,39,-0.6741,34,-0.8773
ENSG00000132313,MRPL35,38,0.44940,38,0.10694,18,-1.0901
ENSG00000068615,REEP1,90,2.51116,13,-2.5293,17,-2.1542
ENSG00000115548,KDM3A,18,-0.2621,14,-0.4889,30,0.74530
ENSG00000115561,CHMP3,111,1.06256,62,-0.7050,44,-1.2393
ENSG00000239305,RNF103,43,0.19947,30,-0.5242,45,0.12295
ENSG00000153561,RMND5A,44,1.43111,0,-5.6729,32,-0.2503
ENSG00000222041,CYTOR,20,0.32787,31,0.79391,1,-3.6402
ENSG00000172005,MAL,54,-2.0188,42,-1.2820,400,2.91786
ENSG00000144029,MRPS5,34,-0.5103,41,0.11826,57,0.69380
ENSG00000115041,KCNIP3,39,1.09377,1,-4.6295,35,0.05644
ENSG00000115042,FAHD2A,26,-0.1606,10,-1.4488,48,0.99589
ENSG00000084090,STARD7,143,0.06023,120,-0.2701,155,0.14407
ENSG00000135956,TMEM127,63,0.10856,52,-0.2881,65,0.08286
ENSG00000144021,CIAO1,70,0.35884,27,-1.3932,82,0.35761
ENSG00000144028,SNRNP200,49,-0.5818,54,-0.0236,93,0.89278
ENSG00000114982,KANSL3,18,-0.3133,33,0.97573,11,-0.8474
ENSG00000213337,ANKRD39,31,1.83564,2,-3.3302,14,-0.8935
ENSG00000168758,SEMA4C,14,-0.3978,8,-0.9824,29,1.12634
ENSG00000144199,FAHD2B,26,0.08101,0,-5.6499,49,1.11881
ENSG00000135940,COX5B,862,0.45845,580,-0.5238,673,-0.2864
ENSG00000115073,ACTR1B,72,0.38912,84,0.35500,26,-1.4898
ENSG00000075568,TMEM131,39,-0.2120,68,0.89045,22,-0.9427
ENSG00000040933,INPP4A,59,0.97384,40,-0.4037,19,-1.5142
ENSG00000183513,COA5,56,0.63455,11,-2.2926,60,0.28700
ENSG00000115446,UNC50,28,-0.3429,8,-1.8850,62,1.29769
ENSG00000071073,MGAT4A,33,1.19268,19,-0.6128,9,-1.7101
ENSG00000196872,KIAA1211L,71,1.25016,52,-0.2459,7,-3.1917
ENSG00000185414,MRPL30,29,0.07221,29,0.00702,26,-0.1338
ENSG00000115514,TXNDC9,20,0.57203,0,-5.0043,26,0.60722
ENSG00000158417,EIF5B,85,0.64215,45,-0.8405,63,-0.3290
ENSG00000144218,AFF3,32,1.74215,3,-3.1662,15,-0.8182
ENSG00000170500,LONRF2,146,3.30103,5,-4.6755,24,-2.3556
ENSG00000115526,CHST10,32,0.86132,17,-0.7854,18,-0.7459
ENSG00000115539,PDCL3,14,-0.5405,19,0.31078,22,0.58038
ENSG00000170485,NPAS2,46,1.29327,14,-1.5840,23,-0.8329
ENSG00000071082,RPL31,1056,-0.4462,1670,0.63205,1207,0.07825
ENSG00000163162,RNF149,20,1.57096,1,-4.0675,12,-0.4882
ENSG00000175874,CREG2,243,2.81421,57,-1.8596,11,-4.2647
ENSG00000071054,MAP4K4,57,-1.2726,43,-0.9294,234,2.07846
ENSG00000233639,PANTR1,23,-0.8752,35,0.38980,50,0.99631
ENSG00000198914,POU3F3,50,-0.0944,33,-0.6966,75,0.63410
ENSG00000135972,MRPS9,20,1.34116,0,-4.8875,15,-0.1874
ENSG00000135966,TGFBRAP1,22,0.79075,16,-0.3837,10,-1.0904
ENSG00000115641,FHL2,21,0.79721,19,0.09043,4,-2.2616
ENSG00000071051,NCK2,32,-0.0057,36,0.21228,28,-0.2274
ENSG00000115652,UXS1,24,0.45759,7,-1.7355,28,0.35171
ENSG00000144057,ST6GAL2,31,0.70331,12,-1.2198,25,-0.1776
ENSG00000135968,GCC2,78,1.06258,56,-0.3134,18,-1.9984
ENSG00000153201,RANBP2,56,-0.3099,96,0.81789,43,-0.5090
ENSG00000175701,MTLN,130,0.25443,146,0.26455,72,-0.8821
ENSG00000175772,LINC01106,22,3.44498,1,-3.5814,2,-2.9699
ENSG00000153107,ANAPC1,21,0.50731,18,-0.1051,11,-0.8653
ENSG00000153208,MERTK,17,-0.0249,21,0.38827,13,-0.4322
ENSG00000188177,ZC3H6,40,0.39992,38,0.01378,23,-0.8040
ENSG00000114999,TTL,60,0.71363,27,-1.0783,46,-0.2755
ENSG00000125611,CHCHD5,50,-0.3082,55,0.03143,71,0.46547
ENSG00000144136,SLC20A1,42,1.38728,19,-0.9961,13,-1.5605
ENSG00000189223,PAX8-AS1,26,1.76686,10,-1.1640,5,-2.2436
ENSG00000115084,SLC35F5,15,-0.5071,25,0.65177,19,0.16628
ENSG00000115091,ACTR3,72,0.79916,28,-1.3235,55,-0.2572
ENSG00000175497,DPP10,68,2.85462,0,-6.6344,18,-1.6822
ENSG00000235026,DPP10-AS1,18,1.91749,7,-1.1210,2,-2.8483
ENSG00000088205,DDX18,36,-0.3167,46,0.30157,44,0.23187
ENSG00000125629,INSIG2,26,-0.0166,35,0.51967,17,-0.6741
ENSG00000144119,C1QL2,25,1.11685,4,-2.3527,18,-0.2685
ENSG00000155368,DBI,352,-1.5664,776,0.66758,1309,1.66549
ENSG00000088179,PTPN4,40,2.72619,0,-5.9428,11,-1.5787
ENSG00000226479,TMEM185B,17,-0.2248,19,0.17329,20,0.20761
ENSG00000144118,RALB,75,0.69672,79,0.25983,13,-2.5072
ENSG00000074054,CLASP1,66,1.40956,14,-2.1066,35,-0.7283
ENSG00000155438,NIFK,19,0.18165,3,-2.7318,31,0.86165
ENSG00000211460,TSN,58,0.38229,16,-1.9009,73,0.48693
ENSG00000136717,BIN1,153,-0.3626,112,-0.6130,283,0.93541
ENSG00000163161,ERCC3,20,1.48098,0,-5.0566,14,-0.3244
ENSG00000169967,MAP3K2,19,-0.3631,18,-0.2233,32,0.72538
ENSG00000163166,IWS1,17,-1.0448,26,0.35892,43,1.24265
ENSG00000144230,GPR17,19,-1.2261,29,0.22421,60,1.55133
ENSG00000136709,WDR33,40,0.02239,38,-0.0832,41,0.04277
ENSG00000144231,POLR2D,19,-0.2177,21,0.09120,24,0.27371
ENSG00000136715,SAP130,15,0.51586,14,-0.0311,7,-1.0063
ENSG00000136731,UGGT1,19,-0.5351,25,0.25620,31,0.61921
ENSG00000136720,HS6ST1,86,0.24227,81,-0.0383,64,-0.3993
ENSG00000136699,SMPD4,29,0.28485,2,-3.5282,46,0.83067
ENSG00000152082,MZT2B,529,0.06954,469,-0.1748,538,0.04866
ENSG00000136710,CCDC115,52,0.07247,41,-0.3734,58,0.20485
ENSG00000136718,IMP4,60,0.02940,68,0.22168,49,-0.3088
ENSG00000072135,PTPN18,25,-0.9127,74,1.62426,19,-0.7197
ENSG00000136002,ARHGEF4,153,0.83814,81,-0.8258,90,-0.6665
ENSG00000152102,FAM168B,133,0.62931,76,-0.7468,96,-0.3812
ENSG00000115762,PLEKHB2,199,0.97620,108,-0.7709,94,-0.9776
ENSG00000173272,MZT2A,241,0.56225,162,-0.5092,165,-0.4792
ENSG00000150551,LYPD1,35,0.83583,14,-1.2185,25,-0.3701
ENSG00000152127,MGAT5,41,0.98221,23,-0.6996,18,-1.0745
ENSG00000152128,TMEM163,34,3.02224,2,-3.3568,5,-2.4394
ENSG00000082258,CCNT2,25,0.56793,0,-5.3505,34,0.62062
ENSG00000115839,RAB3GAP1,62,0.83635,39,-0.5550,30,-0.9535
ENSG00000048991,R3HDM1,89,1.34579,51,-0.6361,19,-2.1227
ENSG00000144224,UBXN4,53,-0.4951,48,-0.3099,102,0.95021
ENSG00000115866,DARS,61,-0.8672,77,0.06270,147,1.20929
ENSG00000150540,HNMT,15,-1.5874,46,1.16428,48,1.28256
ENSG00000168702,LRP1B,24,0.88319,21,-0.0197,5,-2.2300
ENSG00000121964,GTDC1,33,1.65676,1,-4.8357,20,-0.5194
ENSG00000169554,ZEB2,74,-0.3240,22,-1.9583,163,1.29061
ENSG00000121989,ACVR2A,29,2.97100,1,-3.7448,5,-2.1959
ENSG00000115947,ORC4,51,0.48658,42,-0.1833,30,-0.7077
ENSG00000135999,EPC2,16,0.12358,11,-0.5480,18,0.25071
ENSG00000168280,KIF5C,295,1.12239,102,-1.4279,168,-0.6705
ENSG00000168288,MMADHC,51,0.81041,28,-0.7791,30,-0.6609
ENSG00000080345,RIF1,34,0.52921,19,-0.7858,28,-0.1925
ENSG00000162980,ARL5A,34,0.87832,4,-3.0119,33,0.14110
ENSG00000182389,CACNB4,85,2.23789,16,-2.2547,20,-1.8971
ENSG00000115145,STAM2,15,-0.1840,16,0.03164,18,0.27353
ENSG00000157827,FMNL2,53,-0.9727,14,-2.3606,196,2.02965
ENSG00000196504,PRPF40A,30,0.42078,22,-0.3797,22,-0.3556
ENSG00000177519,RPRM,21,1.42198,14,-0.4031,1,-3.4235
ENSG00000162989,KCNJ3,77,3.53793,6,-3.4700,7,-3.2132
ENSG00000153234,NR4A2,57,1.43357,30,-0.7508,12,-2.1303
ENSG00000115159,GPD2,55,1.04900,31,-0.6740,21,-1.2523
ENSG00000136541,ERMN,17,-3.4888,2,-4.7443,384,4.66569
ENSG00000144283,PKP4,66,-0.4037,80,0.18956,94,0.47786
ENSG00000123636,BAZ2B,19,-0.6130,17,-0.3805,42,1.13477
ENSG00000136536,MARCH7,31,-0.4063,43,0.42735,39,0.25046
ENSG00000136560,TANK,23,-0.3875,12,-1.0546,47,1.13882
ENSG00000115233,PSMD14,68,0.42822,56,-0.1878,44,-0.5823
ENSG00000136535,TBR1,101,3.27415,11,-2.9907,9,-3.1673
ENSG00000144290,SLC4A10,77,3.33173,9,-2.8148,5,-3.5381
ENSG00000115271,GCA,30,-0.2739,23,-0.4904,49,0.76140
ENSG00000153253,SCN3A,47,1.45408,31,-0.4103,3,-3.6303
ENSG00000136531,SCN2A,247,2.23498,78,-1.4506,26,-3.0940
ENSG00000178662,CSRNP3,92,3.05963,14,-2.4290,7,-3.4846
ENSG00000144285,SCN1A,31,1.14966,24,-0.2131,4,-2.7423
ENSG00000198648,STK39,61,-0.1514,70,0.20293,64,0.05186
ENSG00000172292,CERS6,55,1.33178,39,-0.2847,4,-3.5588
ENSG00000138398,PPIG,71,0.78354,39,-0.7694,43,-0.6226
ENSG00000213160,KLHL23,29,2.00748,1,-4.0479,13,-0.9695
ENSG00000138385,SSB,78,0.14022,107,0.56280,35,-1.2150
ENSG00000138382,METTL5,63,0.98448,32,-0.8602,31,-0.8974
ENSG00000144357,UBR3,72,1.20743,33,-0.9689,28,-1.2110
ENSG00000128683,GAD1,139,0.99667,113,-0.1181,26,-2.3737
ENSG00000115806,GORASP2,37,1.36702,0,-5.9381,28,-0.1780
ENSG00000198586,TLK1,59,0.08881,89,0.72553,22,-1.5165
ENSG00000071967,CYBRD1,37,-1.3127,34,-0.6497,150,2.03653
ENSG00000077380,DYNC1I2,92,-0.8832,111,-0.0043,229,1.26868
ENSG00000115840,SLC25A12,52,1.57305,24,-0.9531,11,-2.1101
ENSG00000144355,DLX1,28,0.49766,36,0.54568,3,-2.9264
ENSG00000091409,ITGA6,14,-1.3302,34,0.96917,37,1.12393
ENSG00000091428,RAPGEF4,152,1.20666,42,-1.7539,89,-0.6104
ENSG00000172845,SP3,22,0.03982,28,0.38951,15,-0.5801
ENSG00000138430,OLA1,146,0.95209,110,-0.2605,41,-1.7617
ENSG00000138433,CIR1,39,-0.7510,90,1.19838,41,-0.1725
ENSG00000163328,GPR155,72,1.47343,38,-0.7332,13,-2.3080
ENSG00000128656,CHN1,1329,2.24842,397,-1.5477,161,-2.8853
ENSG00000115966,ATF2,56,1.12696,24,-1.1026,27,-0.9234
ENSG00000154518,ATP5MC3,358,0.90934,204,-0.7014,177,-0.9251
ENSG00000144320,LNPK,38,-0.1469,38,-0.0391,46,0.27657
ENSG00000128654,MTX2,59,1.14093,27,-1.0202,27,-1.0270
ENSG00000170144,HNRNPA3,153,0.46184,79,-0.9306,143,0.00183
ENSG00000116044,NFE2L2,33,-1.3244,74,0.84531,91,1.22806
ENSG00000018510,AGPS,23,-0.0164,0,-5.5205,47,1.21497
ENSG00000079156,OSBPL6,28,2.31715,7,-1.7624,4,-2.6476
ENSG00000180228,PRKRA,58,0.22048,58,0.05793,41,-0.4785
ENSG00000116095,PLEKHA3,42,0.89620,21,-0.8967,24,-0.7038
ENSG00000187231,SESTD1,25,-0.3312,25,-0.1044,38,0.60180
ENSG00000144331,ZNF385B,23,1.59088,12,-0.7913,3,-2.5771
ENSG00000170035,UBE2E3,99,1.22080,37,-1.2786,47,-0.9353
ENSG00000138434,ITPRID2,32,-0.5026,30,-0.2470,60,0.92478
ENSG00000115252,PDE1A,77,1.53488,28,-1.3161,25,-1.4740
ENSG00000077232,DNAJC10,41,-0.3972,84,1.12014,24,-0.9664
ENSG00000061676,NCKAP1,280,0.87442,204,-0.3119,100,-1.4211
ENSG00000065548,ZC3H15,127,1.03683,88,-0.3727,36,-1.7630
ENSG00000138448,ITGAV,66,-0.6532,61,-0.3645,149,1.17635
ENSG00000144369,FAM171B,192,1.17202,80,-1.1480,90,-0.9623
ENSG00000204262,COL5A2,14,0.83744,13,0.10602,2,-2.5411
ENSG00000138381,ASNSD1,19,-0.6661,36,0.83927,25,0.21682
ENSG00000128699,ORMDL1,45,0.01674,28,-0.7411,60,0.51049
ENSG00000198130,HIBCH,20,0.06341,0,-5.3105,39,1.13060
ENSG00000151689,INPP1,23,-0.7142,22,-0.3319,54,1.23478
ENSG00000151690,MFSD6,85,0.84338,30,-1.4150,64,-0.2715
ENSG00000138386,NAB1,25,-0.8351,68,1.41207,24,-0.4038
ENSG00000115419,GLS,163,1.99975,60,-1.2370,21,-2.8227
ENSG00000115415,STAT1,38,-0.2926,46,0.20546,48,0.28770
ENSG00000144339,TMEFF2,66,0.69244,20,-1.6713,61,0.04009
ENSG00000196950,SLC39A10,146,2.27735,34,-1.9081,25,-2.3277
ENSG00000138411,HECW2,26,1.15090,0,-5.4714,23,0.03025
ENSG00000119041,GTF3C3,14,-0.6818,25,0.74657,20,0.36155
ENSG00000197121,PGAP1,56,0.32360,75,0.58976,14,-2.0485
ENSG00000115524,SF3B1,69,-0.8713,134,0.81556,118,0.59894
ENSG00000115520,COQ10B,32,1.53631,14,-0.9893,7,-1.9378
ENSG00000144381,HSPD1,129,-0.4557,236,0.88359,118,-0.2818
ENSG00000115541,HSPE1,213,-0.4700,274,0.26129,318,0.51648
ENSG00000115540,MOB4,69,0.88889,43,-0.5604,31,-1.0573
ENSG00000162944,RFTN2,20,-1.8280,40,0.35306,102,2.14814
ENSG00000115896,PLCL1,19,-0.5296,8,-1.4716,46,1.41513
ENSG00000119042,SATB2,35,1.85629,12,-1.3731,7,-2.1099
ENSG00000178074,C2orf69,47,1.55803,19,-1.1070,12,-1.7966
ENSG00000196141,SPATS2L,50,-0.4574,95,0.94738,43,-0.3948
ENSG00000082153,BZW1,112,0.53248,52,-1.0746,102,-0.0162
ENSG00000013441,CLK1,38,-0.8515,51,0.16589,88,1.12409
ENSG00000196290,NIF3L1,16,3.34211,1,-3.2581,1,-3.0365
ENSG00000155744,FAM126B,53,1.27466,32,-0.5360,11,-2.1393
ENSG00000119013,NDUFB3,176,0.50734,120,-0.4966,128,-0.3946
ENSG00000115993,TRAK2,47,0.91609,20,-1.1352,29,-0.5470
ENSG00000082146,STRADB,14,-0.9340,40,1.40730,16,-0.1467
ENSG00000155755,TMEM237,25,0.71903,14,-0.7615,16,-0.5185
ENSG00000003393,ALS2,19,1.54064,1,-3.7691,12,-0.4882
ENSG00000116030,SUMO1,124,1.04107,51,-1.1640,68,-0.7265
ENSG00000055044,NOP58,30,0.28506,31,0.15833,17,-0.7699
ENSG00000204217,BMPR2,116,0.84694,99,-0.0711,30,-1.9090
ENSG00000138439,FAM117B,16,1.20343,3,-1.9966,10,-0.4976
ENSG00000163596,ICA1L,32,2.15279,7,-2.0533,7,-1.9166
ENSG00000138442,WDR12,18,0.89009,0,-4.9463,19,0.28015
ENSG00000138443,ABI2,186,1.41837,86,-0.9515,52,-1.7007
ENSG00000173166,RAPH1,27,0.47921,31,0.36038,7,-1.8544
ENSG00000118257,NRP2,15,0.86662,0,-4.1368,16,0.26486
ENSG00000023228,NDUFS1,111,0.52494,58,-0.9140,97,-0.0999
ENSG00000114942,EEF1B2,337,-0.6147,579,0.71169,453,0.28601
ENSG00000204186,ZDBF2,32,0.73215,35,0.30742,3,-3.0546
ENSG00000114948,ADAM23,59,1.95931,28,-0.8679,2,-4.4808
ENSG00000118246,FASTKD2,27,0.39044,19,-0.4225,22,-0.2624
ENSG00000118263,KLF7,32,0.31865,39,0.41235,12,-1.4059
ENSG00000118260,CREB1,27,0.12583,29,0.11851,21,-0.3667
ENSG00000144401,METTL21A,16,0.25251,16,0.08293,10,-0.5803
ENSG00000178385,PLEKHM3,22,1.19827,5,-2.0419,14,-0.4731
ENSG00000188674,C2orf80,83,2.40683,20,-1.8464,11,-2.7402
ENSG00000138413,IDH1,17,-0.0346,20,0.28581,14,-0.2657
ENSG00000115020,PIKFYVE,26,0.22099,32,0.37769,13,-1.0193
ENSG00000078018,MAP2,818,2.23873,238,-1.5899,108,-2.7594
ENSG00000144406,UNC80,59,1.63711,16,-1.6753,21,-1.3239
ENSG00000197713,RPE,22,-0.0191,15,-0.5587,29,0.45843
ENSG00000115365,LANCL1,134,0.47137,43,-1.6535,150,0.30926
ENSG00000178568,ERBB4,49,1.63666,13,-1.7701,18,-1.2510
ENSG00000144451,SPAG16,32,-0.4288,30,-0.2761,58,0.84499
ENSG00000138363,ATIC,26,0.00242,33,0.40438,19,-0.5186
ENSG00000115414,FN1,19,-4.1558,549,3.84168,150,0.65859
ENSG00000079246,XRCC5,84,0.22145,42,-1.0514,103,0.39184
ENSG00000260804,LINC01963,36,1.02463,18,-0.8968,17,-0.9350
ENSG00000144583,MARCH4,18,1.70463,10,-0.6384,1,-4.0210
ENSG00000197756,RPL37A,2184,-0.5895,3170,0.42732,3401,0.54909
ENSG00000115461,IGFBP5,47,-2.0493,186,1.42510,203,1.60227
ENSG00000163466,ARPC2,150,0.37987,181,0.41025,50,-1.6213
ENSG00000127837,AAMP,83,0.47041,37,-1.1541,83,0.11036
ENSG00000127838,PNKD,145,0.09275,77,-0.9748,194,0.52368
ENSG00000135926,TMBIM1,24,-1.7930,41,0.07355,128,2.25426
ENSG00000144579,CTDSP1,19,-1.6742,54,1.01467,70,1.52590
ENSG00000144580,CNOT9,21,0.21915,15,-0.4607,21,0.04653
ENSG00000074582,BCS1L,19,-0.6021,34,0.73367,25,0.23619
ENSG00000163481,RNF25,15,0.10452,8,-1.0471,21,0.54012
ENSG00000135929,CYP27A1,11,-2.2220,0,-5.1887,107,3.42084
ENSG00000171450,CDK5R2,172,2.59885,38,-1.9688,18,-3.0509
ENSG00000115649,CNPPD1,20,-1.0062,39,0.78088,40,0.84279
ENSG00000144567,RETREG2,206,0.61013,181,-0.0652,89,-1.1853
ENSG00000158552,ZFAND2B,27,-0.7976,51,0.77792,44,0.52080
ENSG00000115657,ABCB6,30,-0.4332,38,0.25390,43,0.46636
ENSG00000198925,ATG9A,74,-0.0728,107,0.60865,48,-0.7022
ENSG00000115661,STK16,25,1.11333,16,-0.4812,7,-1.7526
ENSG00000127824,TUBA4A,287,1.70602,126,-1.0006,49,-2.4166
ENSG00000135924,DNAJB2,168,0.18743,90,-0.9407,205,0.38443
ENSG00000054356,PTPRN,271,1.74351,116,-1.0358,45,-2.4547
ENSG00000072195,SPEG,26,0.19739,32,0.39722,13,-0.9949
ENSG00000123989,CHPF,93,0.12455,112,0.35435,58,-0.7213
ENSG00000188760,TMEM198,32,1.86769,2,-3.5156,14,-0.8946
ENSG00000124006,OBSL1,41,-0.3237,48,0.18247,54,0.35931
ENSG00000114923,SLC4A3,70,1.56372,16,-1.9436,30,-1.0266
ENSG00000116106,EPHA4,98,1.52755,58,-0.5583,9,-3.2095
ENSG00000267034,AC010980.1,25,5.75858,0,-5.1936,0,-5.9974
ENSG00000163082,SGPP2,23,0.47173,31,0.59672,2,-3.1234
ENSG00000116120,FARSB,60,0.72853,56,0.07670,15,-1.9130
ENSG00000123983,ACSL3,113,1.04836,22,-2.2792,87,-0.2057
ENSG00000171951,SCG2,138,-0.2273,311,1.36433,13,-3.5803
ENSG00000085449,WDFY1,35,0.63352,13,-1.4279,32,0.01899
ENSG00000135900,MRPL44,38,0.30810,36,-0.0195,26,-0.5554
ENSG00000135919,SERPINE2,155,-0.2993,138,-0.2808,244,0.67440
ENSG00000036257,CUL3,60,0.52849,40,-0.5089,43,-0.4198
ENSG00000135905,DOCK10,18,-0.3907,9,-1.2083,38,1.19063
ENSG00000168958,MFF,81,0.33355,35,-1.2303,93,0.32506
ENSG00000173744,AGFG1,44,0.75038,33,-0.2986,19,-1.1289
ENSG00000153820,SPHKAP,50,2.71458,8,-2.3250,6,-2.7632
ENSG00000153823,PID1,40,3.59118,1,-4.1630,4,-2.8826
ENSG00000187957,DNER,183,-0.2889,115,-0.8303,332,0.93921
ENSG00000153827,TRIP12,51,-0.3931,71,0.42018,64,0.23569
ENSG00000163053,SLC16A14,22,1.36982,17,-0.1651,0,-6.8514
ENSG00000135932,CAB39,102,0.94176,67,-0.4687,39,-1.3149
ENSG00000135916,ITM2C,698,-0.7176,586,-0.5247,1712,1.32633
ENSG00000204128,C2orf72,51,0.78164,27,-0.8365,32,-0.5600
ENSG00000173692,PSMD1,116,1.05259,56,-0.9242,55,-0.9593
ENSG00000115053,NCL,166,-0.0282,174,0.07456,164,-0.0275
ENSG00000187514,PTMA,525,-1.5080,1616,1.32293,1371,1.00965
ENSG00000156973,PDE6D,27,-0.4993,31,0.02193,47,0.74895
ENSG00000144524,COPS7B,27,1.83393,0,-4.7299,14,-0.7132
ENSG00000135930,EIF4E2,31,0.50294,23,-0.3743,21,-0.5101
ENSG00000115468,EFHD1,39,-2.1504,30,-1.3666,318,3.06349
ENSG00000204120,GIGYF2,26,-0.3161,43,0.72442,23,-0.3257
ENSG00000182600,SNORC,75,-2.7469,180,-0.0252,832,3.20243
ENSG00000066248,NGEF,107,3.06550,14,-2.6561,10,-3.1231
ENSG00000085978,ATG16L1,20,-0.1091,29,0.63163,13,-0.6540
ENSG00000077044,DGKD,25,1.26396,12,-0.8825,8,-1.4414
ENSG00000188042,ARL4C,62,0.93737,51,-0.0909,13,-2.2079
ENSG00000157985,AGAP1,76,0.27468,37,-1.0613,89,0.32684
ENSG00000132321,IQCA1,16,0.34135,1,-3.6851,24,0.78300
ENSG00000198612,COPS8,120,1.00347,45,-1.3089,74,-0.5652
ENSG00000124831,LRRFIP1,42,0.10900,59,0.57905,20,-1.1564
ENSG00000132329,RAMP1,151,-0.9696,272,0.62790,322,0.93152
ENSG00000184182,UBE2F,48,0.06692,58,0.34329,33,-0.5665
ENSG00000132323,ILKAP,26,-0.4060,37,0.46508,32,0.20809
ENSG00000144485,HES6,32,-0.6450,27,-0.4984,74,1.22871
ENSG00000132326,PER2,16,0.35691,25,0.85302,0,-6.6593
ENSG00000204104,TRAF3IP1,21,1.32812,5,-1.8417,11,-0.7383
ENSG00000065802,ASB1,29,-0.7418,64,1.07789,35,0.01611
ENSG00000068024,HDAC4,24,-0.1526,29,0.23581,25,0.01783
ENSG00000130414,NDUFA10,126,0.33155,114,-0.0788,86,-0.5256
ENSG00000172428,COPS9,740,0.50757,457,-0.6512,584,-0.2604
ENSG00000063660,GPC1,102,0.75434,64,-0.5858,57,-0.7539
ENSG00000188542,DUSP28,21,-0.0624,16,-0.3956,27,0.41773
ENSG00000142327,RNPEPL1,21,-0.3587,11,-1.0676,43,1.10964
ENSG00000142330,CAPN10,15,-0.3858,14,-0.2528,26,0.77420
ENSG00000130294,KIF1A,434,0.95105,197,-1.0499,252,-0.6675
ENSG00000122085,MTERF4,22,0.60321,3,-2.7242,26,0.40193
ENSG00000115685,PPP1R7,109,0.48594,111,0.15639,44,-1.2981
ENSG00000115677,HDLBP,117,-0.2044,164,0.50395,106,-0.2231
ENSG00000168385,SEPTIN2,125,-0.5136,134,-0.0518,224,0.81920
ENSG00000115694,STK25,144,0.35937,135,-0.0143,89,-0.6710
ENSG00000176720,BOK,24,-2.1028,8,-2.4915,199,3.17884
ENSG00000176946,THAP4,34,1.62846,6,-2.3558,16,-0.9207
ENSG00000168397,ATG4B,48,0.51058,33,-0.4803,34,-0.4158
ENSG00000168395,ING5,23,-0.0217,25,0.12642,22,-0.0955
ENSG00000180902,D2HGDH,25,-0.2914,53,1.16945,10,-1.5483
ENSG00000188011,RTP5,26,2.49715,6,-1.7336,2,-3.2728
ENSG00000224318,CHL1-AS2,16,1.33669,1,-3.3228,11,-0.3227
ENSG00000134121,CHL1,187,1.68085,43,-1.9700,73,-1.1881
ENSG00000144619,CNTN4,18,0.37104,29,0.84018,0,-6.8264
ENSG00000113851,CRBN,50,0.82647,16,-1.6147,40,-0.1557
ENSG00000175928,LRRN1,15,-0.2633,28,0.98281,8,-1.0253
ENSG00000150995,ITPR1,76,2.45825,20,-1.7192,7,-3.1719
ENSG00000134107,BHLHE40,43,-0.2252,84,1.09122,17,-1.5325
ENSG00000134108,ARL8B,134,1.23517,27,-2.2066,86,-0.4611
ENSG00000196277,GRM7,25,4.13366,0,-5.1543,2,-3.2652
ENSG00000196220,SRGAP3,54,1.48121,24,-0.9548,13,-1.8538
ENSG00000206573,THUMPD3-AS1,20,0.80313,7,-1.3737,15,-0.2364
ENSG00000134077,THUMPD3,17,-0.1896,24,0.46449,16,-0.1974
ENSG00000168137,SETD5,18,1.10060,3,-2.2112,13,-0.2902
ENSG00000156959,LHFPL4,34,2.36142,0,-5.7173,12,-1.2087
ENSG00000163719,MTMR14,18,0.21928,8,-1.0938,22,0.41357
ENSG00000134072,CAMK1,77,1.26427,28,-1.3508,36,-0.9507
ENSG00000171148,TADA3,100,0.15508,115,0.27029,65,-0.6504
ENSG00000241553,ARPC4,166,0.41945,121,-0.4065,127,-0.3273
ENSG00000156990,RPUSD3,38,0.60819,23,-0.6327,26,-0.4433
ENSG00000171135,JAGN1,29,-0.3368,15,-1.1058,57,1.09673
ENSG00000163703,CRELD1,51,1.21459,12,-1.9521,31,-0.5307
ENSG00000163704,PRRT3,41,2.25518,11,-1.6114,5,-2.7636
ENSG00000125037,EMC3,72,0.35682,58,-0.2409,53,-0.3837
ENSG00000254999,BRK1,218,0.11343,268,0.38008,135,-0.7403
ENSG00000157014,TATDN2,44,0.20342,66,0.73894,10,-2.1123
ENSG00000157020,SEC13,35,-0.3552,33,-0.2273,58,0.71704
ENSG00000157087,ATP2B2,252,2.28844,70,-1.6572,33,-2.7678
ENSG00000132164,SLC6A11,16,-0.1351,16,-0.0549,19,0.27158
